stationId,polluant,valeur,date,heure
99,"NO2",1,"2025-01-12",13
99,"PM",4,"2025-01-12",13
28,"CO",1,"2025-01-02",0
28,"O3",7,"2025-01-02",0
28,"NO2",1,"2025-01-02",0
28,"PM",4,"2025-01-02",0
28,"CO",1,"2025-01-03",2
28,"O3",18,"2025-01-03",2
28,"NO2",1,"2025-01-03",2
28,"PM",2,"2025-01-03",2
50,"PM",4,"2025-01-02",0
3,"SO2",1,"2025-01-12",12
28,"CO",1,"2025-01-01",2
28,"O3",12,"2025-01-01",2
28,"NO2",2,"2025-01-01",2
28,"PM",6,"2025-01-01",2
66,"O3",7,"2025-01-02",0
66,"NO2",1,"2025-01-02",0
66,"PM",4,"2025-01-02",0
99,"SO2",0,"2025-01-06",19
99,"O3",21,"2025-01-06",19
50,"PM",6,"2025-01-01",2
66,"O3",12,"2025-01-01",2
66,"NO2",2,"2025-01-01",2
66,"PM",6,"2025-01-01",2
80,"SO2",1,"2025-01-01",2
80,"O3",11,"2025-01-01",2
80,"NO2",2,"2025-01-01",2
80,"PM",5,"2025-01-01",2
99,"NO2",1,"2025-01-06",19
99,"PM",6,"2025-01-06",19
3,"O3",19,"2025-01-12",12
50,"PM",2,"2025-01-03",2
3,"NO2",2,"2025-01-12",12
3,"PM",6,"2025-01-12",12
6,"SO2",1,"2025-01-12",12
6,"O3",16,"2025-01-12",12
6,"NO2",2,"2025-01-12",12
6,"PM",7,"2025-01-12",12
31,"SO2",1,"2025-01-12",12
31,"CO",1,"2025-01-12",12
31,"O3",20,"2025-01-12",12
28,"CO",1,"2025-01-01",3
28,"O3",11,"2025-01-01",3
28,"NO2",2,"2025-01-01",3
28,"PM",6,"2025-01-01",3
31,"NO2",2,"2025-01-12",12
31,"PM",6,"2025-01-12",12
66,"O3",20,"2025-01-12",12
66,"NO2",2,"2025-01-12",12
66,"PM",5,"2025-01-12",12
50,"PM",6,"2025-01-01",3
66,"O3",11,"2025-01-01",3
66,"NO2",2,"2025-01-01",3
66,"PM",6,"2025-01-01",3
80,"SO2",1,"2025-01-01",3
80,"O3",11,"2025-01-01",3
80,"NO2",2,"2025-01-01",3
80,"PM",5,"2025-01-01",3
80,"SO2",1,"2025-01-12",12
80,"O3",19,"2025-01-12",12
28,"CO",1,"2025-01-03",23
28,"O3",19,"2025-01-03",23
80,"NO2",2,"2025-01-12",12
80,"PM",6,"2025-01-12",12
99,"SO2",1,"2025-01-12",12
28,"CO",1,"2025-01-02",4
28,"O3",19,"2025-01-02",4
28,"NO2",1,"2025-01-02",4
28,"PM",1,"2025-01-02",4
28,"NO2",1,"2025-01-03",23
50,"PM",1,"2025-01-02",4
66,"O3",19,"2025-01-02",4
66,"NO2",1,"2025-01-02",4
66,"PM",1,"2025-01-02",4
28,"PM",3,"2025-01-03",23
99,"O3",23,"2025-01-12",12
99,"NO2",1,"2025-01-12",12
99,"PM",4,"2025-01-12",12
3,"SO2",1,"2025-01-12",11
3,"O3",17,"2025-01-12",11
6,"SO2",1,"2025-01-03",8
6,"O3",17,"2025-01-03",8
6,"NO2",2,"2025-01-03",8
6,"PM",3,"2025-01-03",8
3,"NO2",3,"2025-01-12",11
3,"PM",6,"2025-01-12",11
6,"SO2",1,"2025-01-12",11
6,"O3",16,"2025-01-12",11
28,"CO",1,"2025-01-03",8
28,"O3",16,"2025-01-03",8
28,"NO2",2,"2025-01-03",8
17,"O3",15,"2025-01-12",19
17,"NO2",3,"2025-01-12",19
17,"PM",12,"2025-01-12",19
28,"CO",1,"2025-01-02",11
28,"O3",19,"2025-01-02",11
28,"NO2",1,"2025-01-02",11
28,"PM",4,"2025-01-02",11
28,"PM",4,"2025-01-03",8
28,"CO",1,"2025-01-05",2
28,"O3",19,"2025-01-05",2
28,"NO2",1,"2025-01-05",2
50,"PM",3,"2025-01-03",23
50,"PM",1,"2025-01-02",11
66,"O3",19,"2025-01-02",11
66,"NO2",1,"2025-01-02",11
66,"PM",1,"2025-01-02",11
28,"PM",4,"2025-01-05",2
50,"PM",2,"2025-01-03",8
28,"CO",1,"2025-01-12",19
28,"O3",6,"2025-01-12",19
28,"NO2",8,"2025-01-12",19
28,"PM",11,"2025-01-12",19
6,"NO2",3,"2025-01-12",11
50,"PM",4,"2025-01-05",2
6,"PM",7,"2025-01-12",11
31,"SO2",1,"2025-01-12",11
66,"O3",19,"2025-01-05",2
66,"NO2",1,"2025-01-05",2
66,"PM",3,"2025-01-05",2
31,"CO",1,"2025-01-12",11
31,"O3",19,"2025-01-12",11
50,"PM",9,"2025-01-12",19
31,"NO2",3,"2025-01-12",11
31,"PM",6,"2025-01-12",11
66,"O3",20,"2025-01-12",11
66,"NO2",2,"2025-01-12",11
28,"CO",1,"2025-01-02",12
28,"O3",20,"2025-01-02",12
28,"NO2",1,"2025-01-02",12
28,"PM",5,"2025-01-02",12
50,"PM",2,"2025-01-02",12
66,"O3",20,"2025-01-02",12
66,"NO2",1,"2025-01-02",12
66,"PM",1,"2025-01-02",12
28,"CO",1,"2025-01-06",7
28,"O3",10,"2025-01-06",7
28,"NO2",5,"2025-01-06",7
28,"PM",9,"2025-01-06",7
66,"PM",5,"2025-01-12",11
80,"SO2",1,"2025-01-12",11
80,"O3",17,"2025-01-12",11
6,"SO2",1,"2025-01-06",18
6,"O3",16,"2025-01-06",18
6,"NO2",3,"2025-01-06",18
6,"PM",10,"2025-01-06",18
80,"NO2",3,"2025-01-12",11
80,"PM",6,"2025-01-12",11
99,"SO2",1,"2025-01-12",11
99,"O3",22,"2025-01-12",11
28,"CO",1,"2025-01-02",15
28,"O3",20,"2025-01-02",15
28,"NO2",1,"2025-01-02",15
28,"PM",5,"2025-01-02",15
99,"NO2",1,"2025-01-12",11
99,"PM",5,"2025-01-12",11
66,"O3",19,"2025-01-06",1
66,"NO2",1,"2025-01-06",1
66,"PM",5,"2025-01-06",1
99,"SO2",1,"2025-01-06",1
99,"O3",21,"2025-01-06",1
99,"NO2",1,"2025-01-06",1
99,"PM",4,"2025-01-06",1
17,"NO2",4,"2025-01-11",10
17,"PM",12,"2025-01-11",10
31,"SO2",1,"2025-01-11",10
31,"CO",1,"2025-01-11",10
6,"SO2",1,"2025-01-07",12
66,"O3",18,"2025-01-07",9
31,"O3",12,"2025-01-11",10
31,"NO2",4,"2025-01-11",10
31,"PM",15,"2025-01-11",10
55,"O3",16,"2025-01-11",10
6,"SO2",1,"2025-01-06",0
6,"O3",20,"2025-01-06",0
6,"NO2",2,"2025-01-06",0
6,"PM",8,"2025-01-06",0
31,"SO2",1,"2025-01-06",0
31,"CO",1,"2025-01-06",0
31,"O3",19,"2025-01-06",0
31,"NO2",2,"2025-01-06",0
31,"PM",6,"2025-01-06",0
66,"O3",20,"2025-01-06",0
66,"NO2",1,"2025-01-06",0
66,"PM",5,"2025-01-06",0
99,"SO2",1,"2025-01-06",0
99,"O3",21,"2025-01-06",0
99,"NO2",1,"2025-01-06",0
99,"PM",4,"2025-01-06",0
55,"NO2",1,"2025-01-11",10
55,"PM",10,"2025-01-11",10
66,"NO2",1,"2025-01-07",9
66,"PM",3,"2025-01-07",9
66,"O3",14,"2025-01-11",10
66,"NO2",3,"2025-01-11",10
66,"PM",10,"2025-01-11",10
99,"SO2",1,"2025-01-11",10
99,"O3",16,"2025-01-11",10
99,"NO2",2,"2025-01-11",10
99,"PM",10,"2025-01-11",10
6,"SO2",1,"2025-01-05",23
6,"O3",20,"2025-01-05",23
6,"NO2",1,"2025-01-05",23
6,"PM",8,"2025-01-05",23
31,"SO2",1,"2025-01-05",23
31,"CO",1,"2025-01-05",23
31,"O3",19,"2025-01-05",23
31,"NO2",2,"2025-01-05",23
31,"PM",7,"2025-01-05",23
66,"O3",20,"2025-01-05",23
66,"NO2",1,"2025-01-05",23
66,"PM",5,"2025-01-05",23
99,"SO2",1,"2025-01-05",23
99,"O3",21,"2025-01-05",23
99,"NO2",1,"2025-01-05",23
99,"PM",4,"2025-01-05",23
3,"SO2",1,"2025-01-11",9
6,"SO2",1,"2025-01-07",6
6,"O3",17,"2025-01-07",6
3,"O3",18,"2025-01-11",9
3,"NO2",1,"2025-01-11",9
3,"PM",11,"2025-01-11",9
17,"O3",12,"2025-01-11",9
17,"NO2",4,"2025-01-11",9
6,"SO2",1,"2025-01-05",22
6,"O3",19,"2025-01-05",22
6,"NO2",2,"2025-01-05",22
6,"PM",8,"2025-01-05",22
31,"SO2",1,"2025-01-05",22
31,"CO",1,"2025-01-05",22
31,"O3",19,"2025-01-05",22
31,"NO2",2,"2025-01-05",22
31,"PM",8,"2025-01-05",22
66,"O3",20,"2025-01-05",22
66,"NO2",1,"2025-01-05",22
66,"PM",6,"2025-01-05",22
99,"SO2",1,"2025-01-05",22
99,"O3",21,"2025-01-05",22
99,"NO2",1,"2025-01-05",22
99,"PM",4,"2025-01-05",22
17,"PM",12,"2025-01-11",9
31,"SO2",1,"2025-01-11",9
6,"NO2",2,"2025-01-07",6
6,"PM",5,"2025-01-07",6
31,"CO",1,"2025-01-11",9
31,"O3",11,"2025-01-11",9
31,"NO2",5,"2025-01-11",9
31,"PM",13,"2025-01-11",9
28,"CO",1,"2025-01-07",6
28,"O3",17,"2025-01-07",6
28,"NO2",2,"2025-01-07",6
28,"PM",5,"2025-01-07",6
50,"PM",4,"2025-01-07",6
66,"O3",17,"2025-01-07",6
66,"NO2",2,"2025-01-07",6
66,"PM",4,"2025-01-07",6
55,"O3",16,"2025-01-11",9
55,"NO2",2,"2025-01-11",9
55,"PM",10,"2025-01-11",9
66,"O3",14,"2025-01-11",9
66,"NO2",3,"2025-01-11",9
66,"PM",11,"2025-01-11",9
99,"SO2",1,"2025-01-11",9
99,"O3",16,"2025-01-11",9
99,"NO2",2,"2025-01-11",9
99,"PM",10,"2025-01-11",9
3,"SO2",1,"2025-01-11",8
6,"SO2",1,"2025-01-07",0
6,"O3",19,"2025-01-07",0
6,"NO2",1,"2025-01-07",0
6,"PM",9,"2025-01-07",0
3,"O3",18,"2025-01-11",8
3,"NO2",2,"2025-01-11",8
3,"PM",11,"2025-01-11",8
28,"CO",1,"2025-01-07",0
28,"O3",18,"2025-01-07",0
28,"NO2",2,"2025-01-07",0
28,"PM",8,"2025-01-07",0
17,"O3",12,"2025-01-11",8
17,"NO2",4,"2025-01-11",8
17,"PM",13,"2025-01-11",8
31,"SO2",1,"2025-01-11",8
31,"CO",1,"2025-01-11",8
50,"PM",6,"2025-01-07",0
66,"O3",19,"2025-01-07",0
66,"NO2",1,"2025-01-07",0
66,"PM",7,"2025-01-07",0
31,"O3",11,"2025-01-11",8
31,"NO2",5,"2025-01-11",8
31,"PM",12,"2025-01-11",8
55,"O3",14,"2025-01-11",8
55,"NO2",2,"2025-01-11",8
55,"PM",11,"2025-01-11",8
66,"O3",9,"2025-01-11",8
66,"NO2",5,"2025-01-11",8
66,"PM",12,"2025-01-11",8
99,"SO2",1,"2025-01-11",8
99,"O3",15,"2025-01-11",8
6,"SO2",1,"2025-01-10",2
6,"O3",21,"2025-01-10",2
6,"NO2",2,"2025-01-10",2
6,"SO2",1,"2025-01-07",3
6,"O3",19,"2025-01-07",3
6,"NO2",1,"2025-01-07",3
6,"PM",5,"2025-01-07",3
99,"NO2",2,"2025-01-11",8
99,"PM",9,"2025-01-11",8
28,"CO",1,"2025-01-07",3
28,"O3",19,"2025-01-07",3
28,"NO2",1,"2025-01-07",3
28,"PM",5,"2025-01-07",3
6,"PM",4,"2025-01-10",2
3,"SO2",1,"2025-01-11",7
28,"CO",1,"2025-01-10",2
50,"PM",5,"2025-01-07",3
66,"O3",19,"2025-01-07",3
66,"NO2",1,"2025-01-07",3
66,"PM",5,"2025-01-07",3
28,"O3",20,"2025-01-10",2
28,"NO2",2,"2025-01-10",2
28,"PM",3,"2025-01-10",2
3,"O3",16,"2025-01-11",7
3,"NO2",2,"2025-01-11",7
3,"PM",13,"2025-01-11",7
17,"O3",10,"2025-01-11",7
17,"NO2",4,"2025-01-11",7
17,"PM",15,"2025-01-11",7
31,"SO2",1,"2025-01-11",7
31,"CO",1,"2025-01-11",7
50,"PM",3,"2025-01-10",2
31,"O3",14,"2025-01-11",7
31,"NO2",3,"2025-01-11",7
31,"PM",11,"2025-01-11",7
55,"NO2",2,"2025-01-11",7
55,"PM",12,"2025-01-11",7
66,"O3",10,"2025-01-11",7
66,"NO2",4,"2025-01-11",7
66,"PM",12,"2025-01-11",7
6,"O3",16,"2025-01-07",12
6,"NO2",2,"2025-01-07",12
6,"PM",5,"2025-01-07",12
99,"SO2",1,"2025-01-11",7
99,"O3",16,"2025-01-11",7
99,"NO2",2,"2025-01-11",7
28,"CO",1,"2025-01-07",12
28,"O3",16,"2025-01-07",12
28,"NO2",2,"2025-01-07",12
28,"PM",4,"2025-01-07",12
99,"PM",8,"2025-01-11",7
3,"SO2",1,"2025-01-11",6
50,"PM",3,"2025-01-07",12
3,"O3",15,"2025-01-11",6
3,"NO2",2,"2025-01-11",6
3,"PM",14,"2025-01-11",6
17,"O3",12,"2025-01-11",6
66,"O3",18,"2025-01-07",12
66,"NO2",1,"2025-01-07",12
66,"PM",3,"2025-01-07",12
17,"NO2",3,"2025-01-11",6
17,"PM",15,"2025-01-11",6
31,"SO2",1,"2025-01-11",6
31,"CO",1,"2025-01-11",6
31,"O3",11,"2025-01-11",6
31,"NO2",4,"2025-01-11",6
31,"PM",12,"2025-01-11",6
28,"CO",1,"2025-01-08",4
55,"O3",14,"2025-01-11",6
55,"NO2",1,"2025-01-11",6
28,"O3",19,"2025-01-08",4
28,"NO2",1,"2025-01-08",4
28,"PM",4,"2025-01-08",4
55,"PM",13,"2025-01-11",6
66,"O3",18,"2025-01-07",13
66,"NO2",1,"2025-01-07",13
66,"PM",3,"2025-01-07",13
66,"O3",12,"2025-01-11",6
50,"PM",4,"2025-01-08",4
66,"NO2",3,"2025-01-11",6
66,"PM",10,"2025-01-11",6
99,"SO2",0,"2025-01-11",6
99,"O3",19,"2025-01-11",6
99,"NO2",1,"2025-01-11",6
99,"PM",8,"2025-01-11",6
3,"SO2",1,"2025-01-11",5
3,"O3",15,"2025-01-11",5
3,"NO2",2,"2025-01-11",5
17,"O3",19,"2025-01-08",18
17,"NO2",2,"2025-01-08",18
17,"PM",5,"2025-01-08",18
55,"O3",20,"2025-01-08",18
55,"NO2",1,"2025-01-08",18
55,"PM",5,"2025-01-08",18
103,"PM",5,"2025-01-04",17
103,"NO2",2,"2025-01-04",16
17,"O3",18,"2025-01-08",17
17,"NO2",2,"2025-01-08",17
17,"PM",5,"2025-01-08",17
55,"O3",19,"2025-01-08",17
55,"NO2",1,"2025-01-08",17
55,"PM",5,"2025-01-08",17
103,"PM",5,"2025-01-04",16
103,"NO2",2,"2025-01-04",15
17,"O3",19,"2025-01-08",16
17,"NO2",2,"2025-01-08",16
17,"PM",5,"2025-01-08",16
55,"O3",20,"2025-01-08",16
55,"NO2",1,"2025-01-08",16
28,"CO",1,"2025-01-05",17
28,"O3",18,"2025-01-05",17
28,"NO2",2,"2025-01-05",17
28,"PM",6,"2025-01-05",17
55,"PM",5,"2025-01-08",16
103,"PM",5,"2025-01-04",15
28,"CO",1,"2025-01-07",23
28,"O3",19,"2025-01-07",23
50,"PM",6,"2025-01-05",17
66,"O3",20,"2025-01-05",17
66,"NO2",1,"2025-01-05",17
66,"PM",4,"2025-01-05",17
28,"NO2",1,"2025-01-07",23
28,"PM",5,"2025-01-07",23
6,"SO2",1,"2025-01-11",16
6,"O3",16,"2025-01-11",16
6,"NO2",2,"2025-01-11",16
6,"PM",13,"2025-01-11",16
103,"NO2",2,"2025-01-04",14
50,"PM",4,"2025-01-07",23
17,"O3",19,"2025-01-08",15
17,"NO2",2,"2025-01-08",15
28,"CO",1,"2025-01-11",16
28,"O3",13,"2025-01-11",16
28,"NO2",3,"2025-01-11",16
28,"PM",17,"2025-01-11",16
17,"PM",5,"2025-01-08",15
55,"O3",20,"2025-01-08",15
55,"NO2",1,"2025-01-08",15
55,"PM",5,"2025-01-08",15
50,"PM",11,"2025-01-11",16
103,"PM",4,"2025-01-04",14
103,"NO2",1,"2025-01-04",13
17,"O3",18,"2025-01-08",14
17,"NO2",2,"2025-01-08",14
17,"PM",5,"2025-01-08",14
80,"SO2",1,"2025-01-11",16
80,"O3",16,"2025-01-11",16
80,"NO2",2,"2025-01-11",16
80,"PM",11,"2025-01-11",16
55,"O3",20,"2025-01-08",14
55,"NO2",1,"2025-01-08",14
55,"PM",5,"2025-01-08",14
103,"PM",4,"2025-01-04",13
103,"NO2",1,"2025-01-04",12
17,"O3",18,"2025-01-08",13
17,"NO2",2,"2025-01-08",13
17,"PM",6,"2025-01-08",13
55,"O3",19,"2025-01-08",13
55,"NO2",1,"2025-01-08",13
55,"PM",5,"2025-01-08",13
3,"SO2",1,"2025-01-13",17
31,"SO2",0,"2025-01-07",21
31,"CO",1,"2025-01-07",21
31,"O3",17,"2025-01-07",21
31,"NO2",2,"2025-01-07",21
31,"PM",5,"2025-01-07",21
3,"O3",17,"2025-01-13",17
3,"NO2",3,"2025-01-13",17
17,"O3",18,"2025-01-08",12
17,"NO2",2,"2025-01-08",12
80,"SO2",1,"2025-01-07",21
80,"O3",18,"2025-01-07",21
80,"NO2",1,"2025-01-07",21
80,"PM",4,"2025-01-07",21
99,"SO2",0,"2025-01-07",21
99,"O3",21,"2025-01-07",21
99,"NO2",1,"2025-01-07",21
99,"PM",3,"2025-01-07",21
17,"PM",6,"2025-01-08",12
55,"O3",19,"2025-01-08",12
55,"NO2",1,"2025-01-08",12
31,"SO2",1,"2025-01-07",20
31,"CO",1,"2025-01-07",20
31,"O3",17,"2025-01-07",20
31,"NO2",2,"2025-01-07",20
55,"PM",5,"2025-01-08",12
3,"PM",25,"2025-01-13",17
6,"SO2",1,"2025-01-13",17
28,"CO",1,"2025-01-06",0
28,"O3",19,"2025-01-06",0
28,"NO2",2,"2025-01-06",0
28,"PM",9,"2025-01-06",0
31,"PM",5,"2025-01-07",20
6,"O3",12,"2025-01-13",17
17,"O3",18,"2025-01-08",11
17,"NO2",2,"2025-01-08",11
17,"PM",5,"2025-01-08",11
50,"PM",7,"2025-01-06",0
80,"SO2",1,"2025-01-07",20
80,"O3",18,"2025-01-07",20
80,"NO2",2,"2025-01-07",20
80,"SO2",1,"2025-01-06",0
80,"O3",19,"2025-01-06",0
80,"NO2",1,"2025-01-06",0
80,"PM",7,"2025-01-06",0
80,"PM",4,"2025-01-07",20
99,"SO2",0,"2025-01-07",20
99,"O3",21,"2025-01-07",20
99,"NO2",1,"2025-01-07",20
99,"PM",3,"2025-01-07",20
55,"O3",20,"2025-01-08",11
55,"NO2",1,"2025-01-08",11
55,"PM",5,"2025-01-08",11
31,"SO2",1,"2025-01-07",19
31,"CO",1,"2025-01-07",19
31,"O3",17,"2025-01-07",19
31,"NO2",2,"2025-01-07",19
31,"PM",5,"2025-01-07",19
6,"NO2",4,"2025-01-13",17
6,"PM",31,"2025-01-13",17
17,"O3",3,"2025-01-13",17
17,"O3",17,"2025-01-08",10
17,"NO2",2,"2025-01-08",10
28,"CO",1,"2025-01-06",2
28,"O3",17,"2025-01-06",2
28,"NO2",2,"2025-01-06",2
28,"PM",9,"2025-01-06",2
17,"PM",5,"2025-01-08",10
80,"SO2",1,"2025-01-07",19
80,"O3",18,"2025-01-07",19
80,"NO2",1,"2025-01-07",19
50,"PM",6,"2025-01-06",2
80,"PM",4,"2025-01-07",19
99,"SO2",1,"2025-01-07",19
99,"O3",20,"2025-01-07",19
80,"SO2",1,"2025-01-06",2
80,"O3",17,"2025-01-06",2
80,"NO2",2,"2025-01-06",2
80,"PM",7,"2025-01-06",2
99,"NO2",1,"2025-01-07",19
99,"PM",3,"2025-01-07",19
55,"O3",19,"2025-01-08",10
55,"NO2",1,"2025-01-08",10
55,"PM",5,"2025-01-08",10
17,"NO2",9,"2025-01-13",17
31,"SO2",1,"2025-01-07",18
31,"CO",1,"2025-01-07",18
31,"O3",17,"2025-01-07",18
31,"NO2",2,"2025-01-07",18
31,"PM",4,"2025-01-07",18
17,"PM",34,"2025-01-13",17
28,"CO",2,"2025-01-13",17
17,"O3",17,"2025-01-08",9
17,"NO2",2,"2025-01-08",9
80,"SO2",1,"2025-01-07",18
80,"O3",18,"2025-01-07",18
80,"NO2",2,"2025-01-07",18
80,"PM",4,"2025-01-07",18
99,"SO2",1,"2025-01-07",18
99,"O3",21,"2025-01-07",18
99,"NO2",1,"2025-01-07",18
99,"PM",3,"2025-01-07",18
17,"PM",5,"2025-01-08",9
55,"O3",19,"2025-01-08",9
55,"NO2",1,"2025-01-08",9
31,"SO2",1,"2025-01-07",17
31,"CO",1,"2025-01-07",17
31,"O3",17,"2025-01-07",17
31,"NO2",2,"2025-01-07",17
31,"PM",4,"2025-01-07",17
55,"PM",4,"2025-01-08",9
28,"O3",1,"2025-01-13",17
28,"NO2",9,"2025-01-13",17
28,"PM",31,"2025-01-13",17
80,"SO2",1,"2025-01-07",17
80,"O3",18,"2025-01-07",17
80,"NO2",2,"2025-01-07",17
80,"PM",3,"2025-01-07",17
99,"SO2",0,"2025-01-07",17
99,"O3",21,"2025-01-07",17
99,"NO2",1,"2025-01-07",17
99,"PM",3,"2025-01-07",17
17,"O3",17,"2025-01-08",8
17,"NO2",2,"2025-01-08",8
17,"PM",5,"2025-01-08",8
31,"SO2",1,"2025-01-07",16
31,"CO",1,"2025-01-07",16
31,"O3",17,"2025-01-07",16
31,"NO2",2,"2025-01-07",16
31,"PM",4,"2025-01-07",16
55,"O3",19,"2025-01-08",8
55,"NO2",1,"2025-01-08",8
55,"PM",4,"2025-01-08",8
103,"PM",4,"2025-01-04",12
80,"SO2",1,"2025-01-07",16
80,"O3",17,"2025-01-07",16
80,"NO2",2,"2025-01-07",16
80,"PM",3,"2025-01-07",16
99,"SO2",1,"2025-01-07",16
99,"O3",21,"2025-01-07",16
99,"NO2",1,"2025-01-07",16
99,"PM",3,"2025-01-07",16
103,"NO2",2,"2025-01-04",11
17,"O3",18,"2025-01-08",7
17,"NO2",1,"2025-01-08",7
31,"SO2",1,"2025-01-07",15
31,"CO",1,"2025-01-07",15
31,"O3",17,"2025-01-07",15
31,"NO2",2,"2025-01-07",15
31,"PM",4,"2025-01-07",15
17,"PM",4,"2025-01-08",7
55,"O3",19,"2025-01-08",7
55,"NO2",1,"2025-01-08",7
80,"SO2",1,"2025-01-07",15
80,"O3",18,"2025-01-07",15
80,"NO2",2,"2025-01-07",15
80,"PM",4,"2025-01-07",15
99,"SO2",1,"2025-01-07",15
99,"O3",21,"2025-01-07",15
99,"NO2",1,"2025-01-07",15
99,"PM",2,"2025-01-07",15
55,"PM",4,"2025-01-08",7
103,"PM",4,"2025-01-04",11
50,"PM",28,"2025-01-13",17
31,"SO2",1,"2025-01-07",14
31,"CO",1,"2025-01-07",14
31,"O3",17,"2025-01-07",14
31,"NO2",2,"2025-01-07",14
31,"PM",4,"2025-01-07",14
17,"O3",18,"2025-01-08",6
17,"NO2",1,"2025-01-08",6
103,"NO2",2,"2025-01-04",10
103,"PM",4,"2025-01-04",10
17,"PM",4,"2025-01-03",18
55,"O3",20,"2025-01-03",18
55,"NO2",1,"2025-01-03",18
55,"PM",3,"2025-01-03",18
17,"O3",19,"2025-01-03",17
17,"NO2",1,"2025-01-03",17
17,"PM",4,"2025-01-03",17
55,"O3",21,"2025-01-03",17
55,"NO2",1,"2025-01-03",17
55,"PM",3,"2025-01-03",17
17,"O3",18,"2025-01-03",16
17,"NO2",1,"2025-01-03",16
17,"PM",4,"2025-01-03",16
55,"O3",20,"2025-01-03",16
55,"NO2",1,"2025-01-03",16
55,"PM",3,"2025-01-03",16
17,"O3",19,"2025-01-03",15
17,"NO2",1,"2025-01-03",15
17,"PM",3,"2025-01-03",15
55,"O3",19,"2025-01-03",15
55,"NO2",1,"2025-01-03",15
55,"PM",2,"2025-01-03",15
17,"O3",18,"2025-01-03",14
17,"NO2",1,"2025-01-03",14
17,"PM",3,"2025-01-03",14
55,"O3",19,"2025-01-03",14
55,"NO2",1,"2025-01-03",14
55,"PM",2,"2025-01-03",14
17,"O3",18,"2025-01-03",13
17,"NO2",1,"2025-01-03",13
17,"PM",3,"2025-01-03",13
55,"O3",19,"2025-01-03",13
55,"NO2",1,"2025-01-03",13
55,"PM",2,"2025-01-03",13
17,"O3",18,"2025-01-03",12
17,"NO2",1,"2025-01-03",12
17,"PM",3,"2025-01-03",12
55,"O3",19,"2025-01-03",12
55,"NO2",1,"2025-01-03",12
55,"PM",2,"2025-01-03",12
17,"O3",17,"2025-01-03",11
17,"NO2",1,"2025-01-03",11
17,"PM",3,"2025-01-03",11
55,"O3",19,"2025-01-03",11
55,"NO2",1,"2025-01-03",11
55,"PM",2,"2025-01-03",11
17,"O3",17,"2025-01-03",10
17,"NO2",1,"2025-01-03",10
17,"PM",3,"2025-01-03",10
55,"O3",18,"2025-01-03",10
55,"NO2",1,"2025-01-03",10
55,"PM",2,"2025-01-03",10
17,"O3",17,"2025-01-03",9
17,"NO2",1,"2025-01-03",9
17,"PM",2,"2025-01-03",9
55,"O3",18,"2025-01-03",9
55,"NO2",1,"2025-01-03",9
55,"PM",1,"2025-01-03",9
17,"O3",18,"2025-01-03",8
17,"NO2",1,"2025-01-03",8
17,"PM",2,"2025-01-03",8
55,"O3",19,"2025-01-03",8
55,"NO2",1,"2025-01-03",8
55,"PM",1,"2025-01-03",8
17,"O3",18,"2025-01-03",7
17,"NO2",1,"2025-01-03",7
17,"PM",2,"2025-01-03",7
55,"O3",19,"2025-01-03",7
55,"NO2",1,"2025-01-03",7
55,"PM",1,"2025-01-03",7
17,"O3",17,"2025-01-03",6
17,"NO2",1,"2025-01-03",6
17,"PM",1,"2025-01-03",6
55,"O3",18,"2025-01-03",6
55,"NO2",1,"2025-01-03",6
55,"PM",1,"2025-01-03",6
17,"O3",18,"2025-01-03",5
17,"NO2",1,"2025-01-03",5
17,"PM",1,"2025-01-03",5
55,"O3",19,"2025-01-03",5
55,"NO2",1,"2025-01-03",5
55,"PM",1,"2025-01-03",5
17,"O3",18,"2025-01-03",4
17,"NO2",1,"2025-01-03",4
17,"PM",1,"2025-01-03",4
55,"O3",19,"2025-01-03",4
55,"NO2",1,"2025-01-03",4
55,"PM",1,"2025-01-03",4
17,"O3",18,"2025-01-03",3
17,"NO2",1,"2025-01-03",3
17,"PM",2,"2025-01-03",3
55,"O3",18,"2025-01-03",3
55,"NO2",1,"2025-01-03",3
55,"PM",1,"2025-01-03",3
3,"SO2",1,"2025-01-21",0
3,"O3",0,"2025-01-21",0
17,"O3",18,"2025-01-03",2
17,"NO2",1,"2025-01-03",2
17,"PM",2,"2025-01-03",2
55,"O3",19,"2025-01-03",2
55,"NO2",1,"2025-01-03",2
55,"PM",1,"2025-01-03",2
3,"PM",15,"2025-01-21",0
6,"SO2",1,"2025-01-21",0
6,"O3",15,"2025-01-21",0
17,"O3",19,"2025-01-03",1
17,"NO2",1,"2025-01-03",1
17,"PM",2,"2025-01-03",1
55,"O3",19,"2025-01-03",1
55,"NO2",1,"2025-01-03",1
55,"PM",1,"2025-01-03",1
6,"NO2",4,"2025-01-21",0
6,"PM",20,"2025-01-21",0
3,"SO2",1,"2025-01-13",23
17,"O3",18,"2025-01-03",0
17,"NO2",1,"2025-01-03",0
17,"PM",2,"2025-01-03",0
55,"O3",19,"2025-01-03",0
55,"NO2",1,"2025-01-03",0
55,"PM",1,"2025-01-03",0
3,"O3",5,"2025-01-13",23
3,"NO2",6,"2025-01-13",23
3,"PM",39,"2025-01-13",23
17,"O3",19,"2025-01-02",23
17,"NO2",1,"2025-01-02",23
17,"PM",2,"2025-01-02",23
55,"O3",20,"2025-01-02",23
55,"NO2",1,"2025-01-02",23
55,"PM",1,"2025-01-02",23
