id_dis,arr_1,arr_2,ID_TRC,id_stt,sens_releve,date_releve,type_dis,configuration,codification,longueur,geometry
1106,Saint-Laurent,,1609021.0,,E-O,2023-11-16,glissiere,droite,GSR/W/AE,157,"LINESTRING Z (-73.7609914209964 45.49127247821913 34.2009456648754, -73.76137879241388 45.49112177704096 34.9355084342038, -73.76170847838655 45.49097604655095 35.7807680347968, -73.76186557454753 45.490894300475006 36.2736642491756, -73.76199367112814 45.49081539470648 36.790272700503, -73.76217052267853 45.49069837939289 37.1256860451921, -73.76228644984336 45.490610334014605 37.4608063879093, -73.76241089375033 45.490504849398974 37.8134671187731, -73.76252785830626 45.490389685561986 38.121458270669)"
1107,Lachine,,1604824.0,,S-N,2023-12-17,glissiere,mediane,GR/BC,236,"LINESTRING Z (-73.72288700382722 45.462178917701195 32.2841000000044, -73.7226747630584 45.46233571962528 32.20470000000205, -73.7224510752147 45.462490665395265 31.868700000006356, -73.72232817440437 45.46258199541983 32.86070000000473, -73.72198404546295 45.46283408935908 32.731400000004214, -73.72179967015626 45.462966846359464 32.77610000000277, -73.72147514160392 45.463195374892635 33.14059999999881, -73.72143637390117 45.4632257279196 33.029099999999744, -73.7212896885322 45.46333187065031 33.298299999994924, -73.72119551013151 45.463399315988475 33.32610000000568, -73.72110098643697 45.463466146935886 33.5393999999942, -73.72079254360881 45.46370237788922 33.44)"
1108,Saint-Laurent,,4015578.0,81-03237,E-O,2023-11-16,glissiere,gauche,GR/BC,128,"LINESTRING Z (-73.76074126878144 45.489560553746884 37.560599999997066, -73.76072764020068 45.48957273072537 37.69449999999779, -73.76069997836983 45.48959812334158 37.86569999999483, -73.75994743457336 45.490569497850004 38.94520000000193)"
1111,Saint-Laurent,,4015578.0,81-03237,E-O,2023-11-16,glissiere,droite,GR/BC,128,"LINESTRING Z (-73.76051524782946 45.48955658317065 38.31699999999546, -73.75973871403764 45.490573165248485 38.94509999999718)"
1112,Lachine,,4006832.0,,O-E,2024-03-14,glissiere,droite,GR/BC,24,"LINESTRING Z (-73.68242286631228 45.43571473130878 22.82, -73.68212128797914 45.43572179948203 22.76)"
1116,Saint-Laurent,,4014326.0,81-03237,S-N,2023-11-16,glissiere,gauche,GSR/W/BE,85,"LINESTRING Z (-73.75918875667882 45.49035212873925 33.7193417555201, -73.7593891444384 45.49034108022591 33.6425390403267, -73.75958330274683 45.490327845779895 33.4641251530227, -73.75978888910664 45.490313513734414 33.348551184966, -73.75999516126232 45.49030116197641 33.1540983693609, -73.76018852879422 45.49028884978032 33.1499473166721, -73.76026852550677 45.49028456820449 33.0743456597229)"
1117,Saint-Laurent,,4014326.0,,S-N,2023-11-16,glissiere,gauche,GSR/W/AE,34,"LINESTRING Z (-73.75994743457336 45.490569497850004 38.94520000000193, -73.75974779033308 45.49084046469213 38.126900000002934)"
1118,Saint-Laurent,,4014327.0,,S-N,2023-11-16,glissiere,droite,GSR/W/AE,41,"LINESTRING Z (-73.75973871403764 45.490573165248485 38.94509999999718, -73.75948241010141 45.49089850483799 37.77529999999388)"
1119,Saint-Laurent,,1609020.0,,O-E,2023-11-16,glissiere,droite,GSR/W/B,8,"LINESTRING Z (-73.75906579094372 45.491340614752325 36.2869269102481, -73.75904549803647 45.49133627281532 36.2504682933714, -73.75903269340986 45.49133780975545 36.2031051928581, -73.7589653949453 45.49135830535159 36.0391458298098)"
1120,Saint-Laurent,,1609020.0,,O-E,2023-11-16,glissiere,droite,GSR/W/B,19,"LINESTRING Z (-73.75907972856685 45.49133305612036 36.3007780210958, -73.75904178908195 45.49137254308824 36.2054874185264, -73.75901337807248 45.4914006520625 36.0964519030885, -73.75897196065274 45.49144254142408 35.9328370976362, -73.75893884819493 45.491474438854006 35.8280141745991)"
1121,Lachine,,4014606.0,81-03252B,E-O,2023-12-17,glissiere,gauche,GSR/W/BE,96,"LINESTRING Z (-73.70454408475163 45.453969245390695 46.87071791050626, -73.70575255228671 45.453832499395396 41.6439169313436)"
1122,Saint-Laurent,,1609035.0,,O-E,2023-11-15,glissiere,gauche,GSR/W/BE,54,"LINESTRING Z (-73.75695001636484 45.49004123167828 34.7348932337265, -73.75626569566381 45.49009517296248 34.0359634051465)"
1123,Lachine,,1604835.0,,N-S,2023-12-17,glissiere,droite,GR/BC,84,"LINESTRING Z (-73.71600017559278 45.46224999098682 34.3417503028104, -73.71603516201988 45.462223885076384 34.3080097435573, -73.71617206956083 45.46212588253665 34.2994663104067, -73.71630539608509 45.4620282951244 34.4241869716916, -73.7165949216792 45.46181494108336 34.5253043394469, -73.71671872059609 45.46172818226483 34.5121258126952, -73.71675216590675 45.461705389732074 34.5819656868002)"
1124,Lachine,,4014606.0,81-03252B,E-O,2023-12-17,glissiere,droite,GR/BC,255,"LINESTRING Z (-73.70344061969848 45.45422393369085 47.378899999996065, -73.70667726932949 45.45391339662441 0)"
1125,Saint-Laurent,,1609035.0,,O-E,2023-11-15,glissiere,gauche,GR/BC,12,"LINESTRING Z (-73.75635804655984 45.490085469110504 34.1771275121162, -73.75620732878836 45.49009682197032 34.0661417365315)"
1127,Lachine,Dorval,4014582.0,81-03111A,E-O,2023-12-17,glissiere,gauche,GR/BC,32,"LINESTRING Z (-73.71948200104364 45.46472251140814 27.77939999999944, -73.71964482843273 45.46482589296569 27.8, -73.71977730764286 45.46491830245078 27.8237999999983)"
1128,Lachine,,4014582.0,81-03111A,E-O,2023-12-17,glissiere,gauche,GR/BC,24,"LINESTRING Z (-73.7190585673436 45.46444303506116 28.57, -73.71908963664464 45.46447142871079 28.6, -73.71912632500083 45.46449658365383 28.455300000001444, -73.7192016522408 45.46454678094752 28.177599999995437, -73.7192386489838 45.464571522735206 28.09440000000177, -73.71927915458141 45.464593008830896 28.00209999999788)"
1129,Lachine,,4014582.0,81-03111A,E-O,2023-12-17,glissiere,droite,GR/BC,34,"LINESTRING Z (-73.71915983721395 45.4647709971569 34.2402281642196, -73.71945286973956 45.46455010484025 34.0843045980837)"
1131,Lachine,,4014606.0,81-03252A,E-O,2023-12-17,glissiere,gauche,GR/BC,89,"LINESTRING Z (-73.7034193246085 45.45409201946163 46.64389999999548, -73.70454408475163 45.453969245390695 46.87071791050626)"
1132,Lachine,,1604837.0,81-03111A,E-O,2023-12-17,glissiere,droite,GR/BC,24,"LINESTRING Z (-73.7189929597072 45.46457026458679 28.56, -73.71903697569296 45.464590129852176 28.39, -73.71907621880099 45.46461440283171 28.36109999999462, -73.71911421824566 45.46463865353354 28.219100000002072, -73.71915043034018 45.464662944012595 28.130000000004657, -73.71918557639124 45.46469062793115 28.089999999996508, -73.71921934940521 45.46471708168021 28.05999999999767)"
1133,Lachine,,1604832.0,,N-S,2023-12-17,glissiere,droite,GR/BC,4,"LINESTRING Z (-73.71586436492183 45.462491165014775 34.1363499686652, -73.7158293787461 45.4624697581111 34.1592830159233)"
1134,Saint-Laurent,,1609025.0,,E-O,2023-11-16,glissiere,gauche,GR/NA,6,"LINESTRING Z (-73.75591099334157 45.49059115325463 34.8833101276091, -73.75593533846552 45.49058292700401 34.8130710794035, -73.75595562424562 45.49057053521209 34.858343551086, -73.75596884744823 45.490554209810156 34.9667830877801)"
1136,Lachine,,4014606.0,,E-O,2023-12-17,glissiere,gauche,GSR/W/BE,62,"LINESTRING Z (-73.70341839888407 45.4540917675219 47.03371271858887, -73.70263804698108 45.45416829407115 43.83434014133081)"
1137,Lachine,,4014606.0,,E-O,2023-12-17,glissiere,droite,GSR/W/BE,61,"LINESTRING Z (-73.702666744212 45.45432109209848 44.00809039764736, -73.70344061969851 45.45422393369084 47.37893550128242)"
1138,Saint-Laurent,,4010197.0,,N-S,2023-11-15,glissiere,mediane,GR/BC,46,"LINESTRING Z (-73.75142666141176 45.48917286659738 38.4172893809204, -73.75138516684487 45.488877676487796 37.7107637407462, -73.75134552113913 45.48875985284935 38.0868245568352)"
1139,Lachine,,4014582.0,81-03111A,E-O,2023-12-17,glissiere,mediane,GR/BC,496,"LINESTRING Z (-73.72018330002554 45.46409426962942 33.444900000002235, -73.71953267472688 45.46461044448544 33.82640000000538, -73.71913398832547 45.46491171810038 34.16250000000582, -73.7190428337155 45.46497860749873 34.051900000005844, -73.7189976295707 45.46501382290296 34.181500000006054, -73.71895175323839 45.46504823618574 34.176800000001094, -73.71890515744425 45.46508223241477 34.23729999999341, -73.71885784081469 45.46511531920508 34.20249999999942, -73.71881290309095 45.465148561896235 34.21020000000135, -73.71872194682723 45.465217053281194 34.20669999999518, -73.71863037600177 45.46528578835976 34.2106000000058, -73.71853938373219 45.4653512987622 34.24289999999746, -73.71849311323783 45.46538687031612 34.19659999999567, -73.7183566552445 45.465489179848085 34.24340000000666, -73.71826419253236 45.465557304970034 34.34519999999611, -73.71816567829704 45.465630106889044 34.45600000000559, -73.71807460603878 45.46569792085182 34.48649999999907, -73.7179394649853 45.46579941438698 34.52430000000459, -73.71784806104323 45.46586602683155 34.568799999993644, -73.71775595400389 45.465933802566134 34.580199999996694, -73.7176659639854 45.466001964646985 34.665299999993294, -73.71752962134823 45.46610210948844 34.72370000000228, -73.7173932694825 45.46620483581926 34.85069999999541, -73.71725434998424 45.46630701726177 34.974300000001676, -73.71707059531023 45.466440713257484 35.04099999999744, -73.71693289135085 45.46654505642001 35.18249999999534, -73.7168873219247 45.46658004202615 35.14650000000256, -73.71672492512796 45.46669461198078 35.39049999999406, -73.71660991915003 45.46678614246162 35.334499999997206, -73.71647509683332 45.4668865113637 35.648400000005495, -73.71607766037125 45.46718520783502 35.884600000004866, -73.71585488159944 45.46735479120011 36.35120000000461)"
1141,Saint-Laurent,,4010199.0,,N-S,2023-11-15,glissiere,droite,GSR/W/BE,88,"LINESTRING Z (-73.7516389419868 45.490074706280694 43.5309556699277, -73.75154778610415 45.48928740753326 39.7103324366744)"
1143,Saint-Laurent,,4010200.0,,N-S,2023-11-15,glissiere,gauche,GSR/W/BE,88,"LINESTRING Z (-73.7513064862065 45.489299007234 39.3858994501984, -73.7514145121024 45.490087609437396 43.7442266608687)"
1145,Saint-Laurent,,4014330.0,,N-S,2023-11-15,glissiere,gauche,GSR/W/BE,38,"LINESTRING Z (-73.7519503654871 45.490294366964264 36.99790000000212, -73.75146426809961 45.4903190087478 37.12480000000505)"
1146,Saint-Laurent,,4014420.0,81-03236,E-O,2023-11-15,glissiere,droite,GSR/T/A,114,"LINESTRING Z (-73.75176395931314 45.49109531171628 43.582500000004075, -73.7516389419868 45.490074706280694 43.5309556699277)"
1147,Saint-Laurent,,4014420.0,81-03236,E-O,2023-11-15,glissiere,gauche,GSR/T/A,114,"LINESTRING Z (-73.7514145121024 45.490087609437396 43.7442266608687, -73.75153784754006 45.491109673207184 43.564100000003236)"
1148,LaSalle,,4014283.0,,E-O,2023-12`-20,glissiere,gauche,GSR/W/BE,6,"LINESTRING Z (-73.65172612973149 45.420908188016064 32.8810134547475, -73.65179447994699 45.420941065801664 33.0603282189659)"
1149,Saint-Laurent,,4014330.0,81-03236,N-S,2023-11-15,glissiere,gauche,GSR/W/BE,58,"LINESTRING Z (-73.75108809841882 45.490893752034104 37.0092390569552, -73.75182557358579 45.49083217100787 36.3335202218935)"
1150,Saint-Laurent,,4014330.0,,N-S,2023-11-15,glissiere,droite,GSR/W/BE,111,"LINESTRING Z (-73.75189010880959 45.49208578438114 37.94100000000617, -73.75176395931314 45.49109531171628 43.582500000004075)"
1151,Lachine,,4015427.0,81-03308,O-E,2024-03-15,glissiere,droite,GSR/W/BE,49,"LINESTRING Z (-73.66650093670597 45.43199310103184 24.908800000004703, -73.6665120418736 45.43200576804608 25.045100000003004, -73.66657538399348 45.43203071467522 25.13869999999588, -73.66670910386578 45.43207160312542 25.104999999995925, -73.66678072280556 45.43209187473447 25.06229142219543, -73.66684794447585 45.43210297417882 25.019899999999325, -73.66692215107557 45.43211258973897 24.89693837574763, -73.66699260453855 45.43211270768275 24.754000000000815, -73.66709039278443 45.43211223355452 24.610499999995227)"
1152,LaSalle,,1605681.0,,E-O,2023-12`-20,glissiere,gauche,GR/BC,28,"LINESTRING Z (-73.64996133790615 45.42033899975068 32.7584306935221, -73.65028722327315 45.42045324083767 33.5531691374831)"
1154,Lachine,,4015427.0,81-03308,E-O,2024-03-15,glissiere,gauche,GSR/W/BE,79,"LINESTRING Z (-73.66720657915037 45.43220731115455 24.3367530532291, -73.66710993573035 45.43221362386192 24.6535017293281, -73.66701355635321 45.43221640163435 24.7307834786238, -73.66684462139052 45.432206336148404 24.8741709585896, -73.66672707672939 45.432187649126874 25.130184368112, -73.66659137547269 45.43215279789956 25.2416467476101, -73.66645680232048 45.43211345898707 25.3163914047813, -73.66633825184546 45.432055927006516 25.4191694496677, -73.66626949478598 45.432007536903456 25.1976478724213)"
1155,Saint-Laurent,,1609038.0,,N-S,2023-11-15,glissiere,gauche,GSR/W/BE,111,"LINESTRING Z (-73.75153822536525 45.491109809259946 43.6337007216821, -73.75165811069571 45.492101006718016 37.915620437482)"
1156,Lachine,,4015428.0,81-03308,S-N,2024-03-15,glissiere,gauche,GSR/T/A,17,"LINESTRING Z (-73.66626186080506 45.431997407765444 25.1423205945536, -73.66617156791492 45.431925843038194 25.0119670833426, -73.66612128494495 45.43188629533137 25.1784721596032, -73.66611506553825 45.43188750487788 25.204719646177)"
1157,Saint-Laurent,,4010194.0,,S-N,2023-11-16,glissiere,mediane,GR/BC,120,"LINESTRING Z (-73.75223511843387 45.49322956211145 35.9541393321651, -73.75220003196827 45.49320486614255 35.8552533182486, -73.75216544244832 45.49317909687754 36.0174151833802, -73.7521310566755 45.49315234265842 36.0115519719442, -73.75209732627908 45.4931245478761 36.0031316740089, -73.7520682307172 45.493095064601555 36.1781228798955, -73.75203848457258 45.49306597975337 36.1506186072662, -73.75201116403109 45.49303545660246 36.1368095337492, -73.75198537842611 45.4930038633942 36.1253141703043, -73.75196175054444 45.492971981585804 36.1929236268122, -73.7519431341767 45.49293857159761 36.247151286536, -73.75192441713101 45.49290516051729 36.186655776326, -73.7519084199368 45.49287070367498 36.2277773294209, -73.75189620573107 45.492836043849294 36.3092503731495, -73.7518841895234 45.492800953503945 36.3433335804476, -73.75187445840696 45.49276563989611 36.3358348831604, -73.75186285785897 45.49273036024798 36.3102923139333, -73.75185827697484 45.49269442629787 36.3723107559273, -73.75184954634548 45.49265856713337 36.2760343680564, -73.7518456204296 45.49262295442335 36.3667821675852, -73.75183830388706 45.49258670935638 36.3809882776195, -73.75183238227021 45.49255065063691 36.3895620248042, -73.75182904000819 45.492514985951715 36.4832680179122, -73.7518224572963 45.492479051396145 36.4594851684114, -73.75182031597349 45.49244318353418 36.4713503850202, -73.75181586032195 45.492407051026966 36.4605691630831, -73.75181082351504 45.49237099531775 36.5105828134404, -73.75180764116881 45.492334981707295 36.5676434119839, -73.75180348403921 45.49229890214164 36.5947553666622, -73.75179994284932 45.49226307168461 36.613327200951, -73.7517921461817 45.492227408651246 36.6391481184763)"
1159,Lachine,,1605223.0,,E-O,2024-03-15,glissiere,mediane,GR/BC,4,"LINESTRING Z (-73.66885523219497 45.4348640706778 25.2684255457969, -73.6688587631769 45.43489675145304 25.440705471386)"
1160,Lachine,,1605223.0,,E-O,2024-03-15,glissiere,mediane,GR/BC,3,"LINESTRING Z (-73.66883684384976 45.43495595361838 24.7466896208557, -73.66885487515445 45.434979563500924 25.279795179259)"
1161,Saint-Laurent,,1608953.0,,E-O,2023-11-15,glissiere,gauche,GR/BC,97,"LINESTRING Z (-73.74585360212836 45.49097201131709 0, -73.74709959607243 45.49097278716841 0)"
1162,Lachine,,1605546.0,,S-N,2023-12-17,glissiere,mediane,GR/BC,416,"LINESTRING Z (-73.71585488159944 45.46735479120011 36.35120000000461, -73.71557894102123 45.46756179629483 36.07919999999285, -73.71551101313823 45.46761092182922 36.15780000000086, -73.71544160607486 45.46766638107406 36.05419999999867, -73.71534916091692 45.467734281235074 36.1359999999986, -73.71521290576324 45.467837678521995 36.19640000000072, -73.71507434192775 45.46794400282639 36.30430000000342, -73.71493658542894 45.46804719540437 36.43760000000475, -73.71481309803707 45.46813308674637 36.61590000000433, -73.71462132948986 45.46828408730904 36.60709999999381, -73.7144832728405 45.468387101231194 36.798399999999674, -73.71439142082721 45.468457406276926 36.79559999999765, -73.71421244789016 45.46859104205005 36.950500000006286, -73.7140774437075 45.46869268595239 37.037100000001374, -73.71385625510617 45.468857406494074 37.211899999994785, -73.71363115998649 45.46902638804571 37.52980000000389, -73.713416434244 45.469189794232896 37.42600000000675, -73.71278834021402 45.46964007283244 37.97470000000612, -73.71246133117614 45.46985859927934 38.044899999993504, -73.71217754420056 45.47005752959756 38.220000000001164)"
1163,Saint-Laurent,,1608953.0,,E-O,2023-11-15,glissiere,gauche,GSR/W/B,27,"LINESTRING Z (-73.74560106350864 45.49097043602132 0, -73.74594776257962 45.49098034814756 0)"
1164,Lachine,,1605471.0,,E-O,2024-03-14,glissiere,droite,GR/BC,16,"LINESTRING Z (-73.68541920954749 45.4490964093733 41.0289426397156, -73.68557710485044 45.449188575626906 40.9365313139947)"
1165,LaSalle,,1605693.0,81-02207,N-S,2023-12`-20,glissiere,droite,GR/BC,70,"LINESTRING Z (-73.65003016171474 45.4248896311604 36.6048906640274, -73.65032762131533 45.424293891653896 35.929907305057)"
1166,Lachine,,1605284.0,,E-O,2024-03-15,glissiere,mediane,GR/BC,12,"LINESTRING Z (-73.66810373466843 45.437742506047385 22.9523226745795, -73.6682013639327 45.43782833119819 23.3603802740379)"
1168,LaSalle,,4001116.0,,E-O,2023-12`-20,glissiere,mediane,GSR/W/BE,52,"LINESTRING Z (-73.64671415759231 45.42423854398319 35.3864202656997, -73.64733933885708 45.424403981504085 35.2762184924294)"
1170,Lachine,,1605522.0,,N-S,2023-12-17,glissiere,droite,GR/BC,24,"LINESTRING Z (-73.70558293166923 45.46603056518222 40.1567331514252, -73.70564996310048 45.46609386761688 40.0232473256422, -73.7056684550412 45.466140425210384 39.5918443617781, -73.70559975832647 45.466211249460585 40.1668512668155)"
1172,Lachine,,4014592.0,,E-O,2024-03-14,glissiere,droite,GSR/W/BE,10,"LINESTRING Z (-73.67867196942062 45.447576790277886 40.169566180452236, -73.67873033999538 45.447560973594314 40.03530000000319, -73.67877263270086 45.447555489707156 39.89130000000296, -73.67879509250524 45.44755239098892 39.93610000000626)"
1173,Lachine,,4014592.0,,E-O,2024-03-14,glissiere,droite,GSR/W,2,"LINESTRING Z (-73.67864547497996 45.447589048434374 40.38430000000517, -73.67867196942062 45.447576790277886 40.169566180452236)"
1175,Lachine,,4014592.0,,E-O,2024-03-14,glissiere,droite,GSR/W,10,"LINESTRING Z (-73.67854624745615 45.447673301737524 41.10559999999532, -73.6785814470437 45.447632990332764 40.896099999998114, -73.67859015993187 45.44762218760006 40.92369999999937, -73.67861960838493 45.44760101609506 40.59402431278994)"
1178,Saint-Laurent,,4015593.0,,N-S,2023-11-15,glissiere,droite,GSR/W/BE,69,"LINESTRING Z (-73.75042500017507 45.49839786568552 38.6240462523141, -73.75103599926125 45.49795534512758 35.5758775224338)"
1180,Saint-Laurent,,4015597.0,,S-N,2023-11-15,glissiere,droite,GSR/W/BE,69,"LINESTRING Z (-73.75072912917807 45.49776578908226 35.18039999999746, -73.75012100021397 45.49821457169525 38.958323149338504)"
1182,Lachine,,4014592.0,,N-S,2024-03-14,glissiere,droite,GR/BC,50,"LINESTRING Z (-73.67850341726978 45.4479875982924 40.259659570853145, -73.67851276344226 45.447761975361324 41.65936449269256, -73.67852595618653 45.447706379845535 41.14027274666331, -73.67854624745615 45.44767330173751 41.10558058032912, -73.67858144704371 45.44763299033279 40.896098844719106, -73.6785901599319 45.44762218760002 40.923657474107465, -73.67861960838493 45.44760101609507 40.59402431278994, -73.67867196942062 45.447576790277886 40.169566180452236)"
