No_QR,NOM_QR,AnneeDeclaration,NBR_LOGTRAITE,Pct_LogTraite_QR,NOM_ARROND
"45","Loyola",2014,98,0.007621714107948359,"Côte-des-Neiges–Notre-Dame-de-Grâce"
"45","Loyola",2015,126,0.00979934671021932,"Côte-des-Neiges–Notre-Dame-de-Grâce"
"45","Loyola",2016,153,0.01189920671955203,"Côte-des-Neiges–Notre-Dame-de-Grâce"
"45","Loyola",2017,92,0.007155078550318867,"Côte-des-Neiges–Notre-Dame-de-Grâce"
"45","Loyola",2018,77,0.0059884896562451394,"Côte-des-Neiges–Notre-Dame-de-Grâce"
"45","Loyola",2019,43,0.003344221496344688,"Côte-des-Neiges–Notre-Dame-de-Grâce"
"45","Loyola",2020,33,0.0025664955669622027,"Côte-des-Neiges–Notre-Dame-de-Grâce"
"45","Loyola",2021,8,0.0006221807435059885,"Côte-des-Neiges–Notre-Dame-de-Grâce"
"45","Loyola",2022,24,0.0018665422305179655,"Côte-des-Neiges–Notre-Dame-de-Grâce"
"45","Loyola",2023,30,0.0023331777881474567,"Côte-des-Neiges–Notre-Dame-de-Grâce"
"45","Loyola",2024,50,0.003888629646912428,"Côte-des-Neiges–Notre-Dame-de-Grâce"
"46","Côte-Saint-Antoine",2011,17,0.0016798418972332016,"Côte-des-Neiges–Notre-Dame-de-Grâce"
"46","Côte-Saint-Antoine",2012,6,0.0005928853754940712,"Côte-des-Neiges–Notre-Dame-de-Grâce"
"46","Côte-Saint-Antoine",2013,40,0.003952569169960474,"Côte-des-Neiges–Notre-Dame-de-Grâce"
"46","Côte-Saint-Antoine",2014,31,0.0030632411067193677,"Côte-des-Neiges–Notre-Dame-de-Grâce"
"46","Côte-Saint-Antoine",2015,98,0.009683794466403162,"Côte-des-Neiges–Notre-Dame-de-Grâce"
"46","Côte-Saint-Antoine",2016,88,0.008695652173913044,"Côte-des-Neiges–Notre-Dame-de-Grâce"
"46","Côte-Saint-Antoine",2017,66,0.006521739130434782,"Côte-des-Neiges–Notre-Dame-de-Grâce"
"46","Côte-Saint-Antoine",2018,27,0.0026679841897233204,"Côte-des-Neiges–Notre-Dame-de-Grâce"
"46","Côte-Saint-Antoine",2019,25,0.0024703557312252965,"Côte-des-Neiges–Notre-Dame-de-Grâce"
"46","Côte-Saint-Antoine",2020,22,0.002173913043478261,"Côte-des-Neiges–Notre-Dame-de-Grâce"
"46","Côte-Saint-Antoine",2021,7,0.000691699604743083,"Côte-des-Neiges–Notre-Dame-de-Grâce"
"46","Côte-Saint-Antoine",2022,11,0.0010869565217391304,"Côte-des-Neiges–Notre-Dame-de-Grâce"
"46","Côte-Saint-Antoine",2023,2,0.0001976284584980237,"Côte-des-Neiges–Notre-Dame-de-Grâce"
"46","Côte-Saint-Antoine",2024,12,0.0011857707509881424,"Côte-des-Neiges–Notre-Dame-de-Grâce"
"47","Pointe-Saint-Charles",2011,29,0.0032775768535262205,"Le Sud-Ouest"
"47","Pointe-Saint-Charles",2012,169,0.019100361663652803,"Le Sud-Ouest"
"47","Pointe-Saint-Charles",2013,217,0.0245253164556962,"Le Sud-Ouest"
"47","Pointe-Saint-Charles",2014,115,0.012997287522603979,"Le Sud-Ouest"
"47","Pointe-Saint-Charles",2015,214,0.02418625678119349,"Le Sud-Ouest"
"47","Pointe-Saint-Charles",2016,118,0.01333634719710669,"Le Sud-Ouest"
"47","Pointe-Saint-Charles",2017,51,0.005764014466546112,"Le Sud-Ouest"
"47","Pointe-Saint-Charles",2018,71,0.008024412296564195,"Le Sud-Ouest"
"47","Pointe-Saint-Charles",2019,73,0.008250452079566003,"Le Sud-Ouest"
"47","Pointe-Saint-Charles",2020,41,0.004633815551537071,"Le Sud-Ouest"
"47","Pointe-Saint-Charles",2021,17,0.0019213381555153706,"Le Sud-Ouest"
"47","Pointe-Saint-Charles",2022,20,0.0022603978300180833,"Le Sud-Ouest"
"47","Pointe-Saint-Charles",2023,16,0.0018083182640144665,"Le Sud-Ouest"
"47","Pointe-Saint-Charles",2024,9,0.0010171790235081375,"Le Sud-Ouest"
"48","Côte-Saint-Paul",2011,9,0.0010067114093959733,"Le Sud-Ouest"
"48","Côte-Saint-Paul",2012,67,0.007494407158836689,"Le Sud-Ouest"
"48","Côte-Saint-Paul",2013,42,0.004697986577181208,"Le Sud-Ouest"
"48","Côte-Saint-Paul",2014,36,0.004026845637583893,"Le Sud-Ouest"
"48","Côte-Saint-Paul",2015,48,0.005369127516778523,"Le Sud-Ouest"
"48","Côte-Saint-Paul",2016,99,0.011073825503355705,"Le Sud-Ouest"
"48","Côte-Saint-Paul",2017,38,0.004250559284116331,"Le Sud-Ouest"
"48","Côte-Saint-Paul",2018,30,0.003355704697986577,"Le Sud-Ouest"
"48","Côte-Saint-Paul",2019,34,0.003803131991051454,"Le Sud-Ouest"
"48","Côte-Saint-Paul",2020,6,0.0006711409395973154,"Le Sud-Ouest"
"48","Côte-Saint-Paul",2021,23,0.0025727069351230425,"Le Sud-Ouest"
"48","Côte-Saint-Paul",2022,10,0.0011185682326621924,"Le Sud-Ouest"
"48","Côte-Saint-Paul",2024,3,0.0003355704697986577,"Le Sud-Ouest"
"49","Ville-Émard",2011,5,0.0007119464616260857,"Le Sud-Ouest"
"49","Ville-Émard",2012,28,0.0039869001851060805,"Le Sud-Ouest"
"49","Ville-Émard",2013,27,0.003844510892780863,"Le Sud-Ouest"
"49","Ville-Émard",2014,25,0.0035597323081304286,"Le Sud-Ouest"
"49","Ville-Émard",2015,26,0.0037021216004556458,"Le Sud-Ouest"
"49","Ville-Émard",2016,14,0.0019934500925530402,"Le Sud-Ouest"
"49","Ville-Émard",2017,13,0.0018510608002278229,"Le Sud-Ouest"
"49","Ville-Émard",2018,11,0.0015662822155773886,"Le Sud-Ouest"
"49","Ville-Émard",2019,3,0.00042716787697565144,"Le Sud-Ouest"
"49","Ville-Émard",2020,4,0.0005695571693008686,"Le Sud-Ouest"
"49","Ville-Émard",2021,2,0.0002847785846504343,"Le Sud-Ouest"
"49","Ville-Émard",2022,4,0.0005695571693008686,"Le Sud-Ouest"
"49","Ville-Émard",2023,2,0.0002847785846504343,"Le Sud-Ouest"
"49","Ville-Émard",2024,5,0.0007119464616260857,"Le Sud-Ouest"
"50","Saint-Henri",2011,33,0.0031114463511220064,"Le Sud-Ouest"
"50","Saint-Henri",2012,111,0.010465774090137658,"Le Sud-Ouest"
"50","Saint-Henri",2013,214,0.02017725815576089,"Le Sud-Ouest"
"50","Saint-Henri",2014,125,0.011785781633037904,"Le Sud-Ouest"
"50","Saint-Henri",2015,75,0.007071468979822742,"Le Sud-Ouest"
"50","Saint-Henri",2016,55,0.005185743918536678,"Le Sud-Ouest"
"50","Saint-Henri",2017,32,0.003017160098057703,"Le Sud-Ouest"
"50","Saint-Henri",2018,68,0.006411465208372619,"Le Sud-Ouest"
"50","Saint-Henri",2019,11,0.0010371487837073355,"Le Sud-Ouest"
"50","Saint-Henri",2020,7,0.0006600037714501226,"Le Sud-Ouest"
"50","Saint-Henri",2021,5,0.00047143126532151613,"Le Sud-Ouest"
"50","Saint-Henri",2022,23,0.0021685838204789742,"Le Sud-Ouest"
"50","Saint-Henri",2023,9,0.0008485762775787291,"Le Sud-Ouest"
"50","Saint-Henri",2024,3,0.0002828587591929097,"Le Sud-Ouest"
"51","Petite-Bourgogne",2011,10,0.0006495615459564793,"Le Sud-Ouest"
"51","Petite-Bourgogne",2012,94,0.0061058785319909065,"Le Sud-Ouest"
"51","Petite-Bourgogne",2013,185,0.012016888600194868,"Le Sud-Ouest"
"51","Petite-Bourgogne",2014,68,0.00441701851250406,"Le Sud-Ouest"
"51","Petite-Bourgogne",2015,92,0.0059759662227996104,"Le Sud-Ouest"
"51","Petite-Bourgogne",2016,26,0.0016888600194868463,"Le Sud-Ouest"
"51","Petite-Bourgogne",2017,11,0.0007145177005521273,"Le Sud-Ouest"
"51","Petite-Bourgogne",2018,34,0.00220850925625203,"Le Sud-Ouest"
"51","Petite-Bourgogne",2019,27,0.0017538161740824944,"Le Sud-Ouest"
"51","Petite-Bourgogne",2020,24,0.0015589477102955504,"Le Sud-Ouest"
"51","Petite-Bourgogne",2021,2,0.00012991230919129587,"Le Sud-Ouest"
"51","Petite-Bourgogne",2022,3,0.0001948684637869438,"Le Sud-Ouest"
"51","Petite-Bourgogne",2023,7,0.00045469308216953554,"Le Sud-Ouest"
"51","Petite-Bourgogne",2024,2,0.00012991230919129587,"Le Sud-Ouest"
"52","Marc-Aurèle-Fortin",2011,21,0.0014230534661516568,"Rivière-des-Prairies–Pointe-aux-Trembles"
"52","Marc-Aurèle-Fortin",2012,51,0.0034559869892254523,"Rivière-des-Prairies–Pointe-aux-Trembles"
"52","Marc-Aurèle-Fortin",2013,102,0.006911973978450905,"Rivière-des-Prairies–Pointe-aux-Trembles"
"52","Marc-Aurèle-Fortin",2014,72,0.00487904045537711,"Rivière-des-Prairies–Pointe-aux-Trembles"
"52","Marc-Aurèle-Fortin",2015,87,0.005895507216914007,"Rivière-des-Prairies–Pointe-aux-Trembles"
"52","Marc-Aurèle-Fortin",2016,36,0.002439520227688555,"Rivière-des-Prairies–Pointe-aux-Trembles"
"52","Marc-Aurèle-Fortin",2017,77,0.0052178627092227415,"Rivière-des-Prairies–Pointe-aux-Trembles"
"52","Marc-Aurèle-Fortin",2018,83,0.005624449413837501,"Rivière-des-Prairies–Pointe-aux-Trembles"
"52","Marc-Aurèle-Fortin",2019,137,0.009283729755370333,"Rivière-des-Prairies–Pointe-aux-Trembles"
"52","Marc-Aurèle-Fortin",2020,6,0.0004065867046147591,"Rivière-des-Prairies–Pointe-aux-Trembles"
"52","Marc-Aurèle-Fortin",2021,8,0.0005421156061530121,"Rivière-des-Prairies–Pointe-aux-Trembles"
"52","Marc-Aurèle-Fortin",2022,6,0.0004065867046147591,"Rivière-des-Prairies–Pointe-aux-Trembles"
"52","Marc-Aurèle-Fortin",2023,25,0.0016941112692281629,"Rivière-des-Prairies–Pointe-aux-Trembles"
"52","Marc-Aurèle-Fortin",2024,31,0.002100697973842922,"Rivière-des-Prairies–Pointe-aux-Trembles"
"53","Rivière-des-Prairies",2011,2,0.00026820437173125924,"Rivière-des-Prairies–Pointe-aux-Trembles"
"53","Rivière-des-Prairies",2012,1,0.00013410218586562962,"Rivière-des-Prairies–Pointe-aux-Trembles"
"53","Rivière-des-Prairies",2013,1,0.00013410218586562962,"Rivière-des-Prairies–Pointe-aux-Trembles"
"53","Rivière-des-Prairies",2014,9,0.0012069196727906666,"Rivière-des-Prairies–Pointe-aux-Trembles"
"53","Rivière-des-Prairies",2015,15,0.002011532787984444,"Rivière-des-Prairies–Pointe-aux-Trembles"
"53","Rivière-des-Prairies",2016,5,0.0006705109293281481,"Rivière-des-Prairies–Pointe-aux-Trembles"
"53","Rivière-des-Prairies",2017,5,0.0006705109293281481,"Rivière-des-Prairies–Pointe-aux-Trembles"
"53","Rivière-des-Prairies",2018,4,0.0005364087434625185,"Rivière-des-Prairies–Pointe-aux-Trembles"
"53","Rivière-des-Prairies",2019,4,0.0005364087434625185,"Rivière-des-Prairies–Pointe-aux-Trembles"
"53","Rivière-des-Prairies",2020,1,0.00013410218586562962,"Rivière-des-Prairies–Pointe-aux-Trembles"
"53","Rivière-des-Prairies",2021,14,0.0018774306021188145,"Rivière-des-Prairies–Pointe-aux-Trembles"
"53","Rivière-des-Prairies",2022,16,0.002145634973850074,"Rivière-des-Prairies–Pointe-aux-Trembles"
"53","Rivière-des-Prairies",2023,4,0.0005364087434625185,"Rivière-des-Prairies–Pointe-aux-Trembles"
"53","Rivière-des-Prairies",2024,10,0.0013410218586562962,"Rivière-des-Prairies–Pointe-aux-Trembles"
"54","Pointe-aux-Trembles",2011,14,0.0005945808205215323,"Rivière-des-Prairies–Pointe-aux-Trembles"
"54","Pointe-aux-Trembles",2012,22,0.0009343412893909794,"Rivière-des-Prairies–Pointe-aux-Trembles"
"54","Pointe-aux-Trembles",2013,75,0.003185254395651066,"Rivière-des-Prairies–Pointe-aux-Trembles"
"54","Pointe-aux-Trembles",2014,108,0.004586766329737535,"Rivière-des-Prairies–Pointe-aux-Trembles"
"54","Pointe-aux-Trembles",2015,128,0.005436167501911153,"Rivière-des-Prairies–Pointe-aux-Trembles"
"54","Pointe-aux-Trembles",2016,95,0.004034655567824684,"Rivière-des-Prairies–Pointe-aux-Trembles"
"54","Pointe-aux-Trembles",2017,58,0.002463263399303491,"Rivière-des-Prairies–Pointe-aux-Trembles"
"54","Pointe-aux-Trembles",2018,128,0.005436167501911153,"Rivière-des-Prairies–Pointe-aux-Trembles"
"54","Pointe-aux-Trembles",2019,89,0.003779835216172598,"Rivière-des-Prairies–Pointe-aux-Trembles"
"54","Pointe-aux-Trembles",2020,27,0.0011466915824343837,"Rivière-des-Prairies–Pointe-aux-Trembles"
"54","Pointe-aux-Trembles",2021,30,0.0012741017582604264,"Rivière-des-Prairies–Pointe-aux-Trembles"
"54","Pointe-aux-Trembles",2022,31,0.0013165718168691072,"Rivière-des-Prairies–Pointe-aux-Trembles"
"54","Pointe-aux-Trembles",2023,32,0.0013590418754777882,"Rivière-des-Prairies–Pointe-aux-Trembles"
"54","Pointe-aux-Trembles",2024,14,0.0005945808205215323,"Rivière-des-Prairies–Pointe-aux-Trembles"
"55","Chameran/Montpellier",2011,35,0.0036093637207383726,"Saint-Laurent"
"55","Chameran/Montpellier",2012,60,0.006187480664122925,"Saint-Laurent"
"55","Chameran/Montpellier",2013,213,0.021965556357636383,"Saint-Laurent"
"55","Chameran/Montpellier",2014,218,0.022481179746313293,"Saint-Laurent"
"55","Chameran/Montpellier",2015,160,0.016499948437661133,"Saint-Laurent"
"55","Chameran/Montpellier",2016,75,0.007734350830153656,"Saint-Laurent"
"55","Chameran/Montpellier",2017,124,0.012787460039187378,"Saint-Laurent"
"55","Chameran/Montpellier",2018,42,0.004331236464886048,"Saint-Laurent"
"55","Chameran/Montpellier",2019,45,0.004640610498092193,"Saint-Laurent"
"55","Chameran/Montpellier",2020,52,0.005362483242239868,"Saint-Laurent"
"55","Chameran/Montpellier",2021,27,0.0027843662988553163,"Saint-Laurent"
"55","Chameran/Montpellier",2022,21,0.002165618232443024,"Saint-Laurent"
"55","Chameran/Montpellier",2023,74,0.007631226152418274,"Saint-Laurent"
"55","Chameran/Montpellier",2024,25,0.002578116943384552,"Saint-Laurent"
"56","Grenet",2011,23,0.004590818363273453,"Saint-Laurent"
"56","Grenet",2012,26,0.005189620758483034,"Saint-Laurent"
"56","Grenet",2013,65,0.012974051896207584,"Saint-Laurent"
"56","Grenet",2014,137,0.027345309381237526,"Saint-Laurent"
"56","Grenet",2015,242,0.048303393213572854,"Saint-Laurent"
"56","Grenet",2016,15,0.0029940119760479044,"Saint-Laurent"
"56","Grenet",2017,272,0.05429141716566866,"Saint-Laurent"
"56","Grenet",2018,7,0.0013972055888223553,"Saint-Laurent"
"56","Grenet",2019,7,0.0013972055888223553,"Saint-Laurent"
"56","Grenet",2020,2,0.0003992015968063872,"Saint-Laurent"
"56","Grenet",2021,181,0.03612774451097804,"Saint-Laurent"
"56","Grenet",2022,56,0.011177644710578843,"Saint-Laurent"
"56","Grenet",2023,94,0.0187624750499002,"Saint-Laurent"
"56","Grenet",2024,38,0.007584830339321357,"Saint-Laurent"
"57","Dutrisac",2011,6,0.0013844023996308261,"Saint-Laurent"
"57","Dutrisac",2012,9,0.002076603599446239,"Saint-Laurent"
"57","Dutrisac",2013,40,0.009229349330872173,"Saint-Laurent"
"57","Dutrisac",2014,20,0.0046146746654360865,"Saint-Laurent"
"57","Dutrisac",2015,12,0.0027688047992616522,"Saint-Laurent"
"57","Dutrisac",2016,6,0.0013844023996308261,"Saint-Laurent"
"57","Dutrisac",2017,4,0.0009229349330872173,"Saint-Laurent"
"57","Dutrisac",2018,8,0.0018458698661744347,"Saint-Laurent"
"57","Dutrisac",2019,5,0.0011536686663590216,"Saint-Laurent"
"57","Dutrisac",2020,3,0.0006922011998154131,"Saint-Laurent"
"57","Dutrisac",2021,1,0.00023073373327180433,"Saint-Laurent"
"57","Dutrisac",2023,8,0.0018458698661744347,"Saint-Laurent"
"57","Dutrisac",2024,4,0.0009229349330872173,"Saint-Laurent"
"58","Bois-Francs",2011,3,0.00019264110961279138,"Saint-Laurent"
"58","Bois-Francs",2012,8,0.0005137096256341103,"Saint-Laurent"
"58","Bois-Francs",2013,18,0.0011558466576767482,"Saint-Laurent"
"58","Bois-Francs",2014,12,0.0007705644384511655,"Saint-Laurent"
"58","Bois-Francs",2015,4,0.00025685481281705514,"Saint-Laurent"
"58","Bois-Francs",2016,4,0.00025685481281705514,"Saint-Laurent"
"58","Bois-Francs",2017,8,0.0005137096256341103,"Saint-Laurent"
"58","Bois-Francs",2018,2,0.00012842740640852757,"Saint-Laurent"
"58","Bois-Francs",2019,8,0.0005137096256341103,"Saint-Laurent"
"58","Bois-Francs",2020,6,0.00038528221922558276,"Saint-Laurent"
"58","Bois-Francs",2021,0,0,"Saint-Laurent"
"58","Bois-Francs",2022,16,0.0010274192512682205,"Saint-Laurent"
"58","Bois-Francs",2023,6,0.00038528221922558276,"Saint-Laurent"
"58","Bois-Francs",2024,7,0.00044949592242984654,"Saint-Laurent"
"59","Du College/Hodge",2011,9,0.0008846078238647533,"Saint-Laurent"
"59","Du College/Hodge",2012,43,0.004226459602909377,"Saint-Laurent"
"59","Du College/Hodge",2013,31,0.003046982504423039,"Saint-Laurent"
"59","Du College/Hodge",2014,10,0.000982897582071948,"Saint-Laurent"
"59","Du College/Hodge",2015,9,0.0008846078238647533,"Saint-Laurent"
"59","Du College/Hodge",2016,25,0.00245724395517987,"Saint-Laurent"
"59","Du College/Hodge",2017,26,0.002555533713387065,"Saint-Laurent"
"59","Du College/Hodge",2018,10,0.000982897582071948,"Saint-Laurent"
"59","Du College/Hodge",2019,31,0.003046982504423039,"Saint-Laurent"
"59","Du College/Hodge",2020,3,0.00029486927462158444,"Saint-Laurent"
"59","Du College/Hodge",2021,4,0.00039315903282877927,"Saint-Laurent"
"59","Du College/Hodge",2022,3,0.00029486927462158444,"Saint-Laurent"
"59","Du College/Hodge",2023,11,0.001081187340279143,"Saint-Laurent"
"59","Du College/Hodge",2024,1,9.828975820719482e-05,"Saint-Laurent"
"60A","Ouest",2011,49,0.004257537579285776,"Montréal-Nord"
"60A","Ouest",2012,62,0.005387088365626901,"Montréal-Nord"
"60A","Ouest",2013,58,0.0050395342775219395,"Montréal-Nord"
"60A","Ouest",2014,103,0.008949517768702755,"Montréal-Nord"
"60A","Ouest",2015,94,0.008167521070466591,"Montréal-Nord"
"60A","Ouest",2016,48,0.004170649057259536,"Montréal-Nord"
"60A","Ouest",2017,86,0.007472412894256669,"Montréal-Nord"
"60A","Ouest",2018,54,0.004691980189416978,"Montréal-Nord"
"60A","Ouest",2019,127,0.011034842297332523,"Montréal-Nord"
"60A","Ouest",2020,39,0.003388652359023373,"Montréal-Nord"
"60A","Ouest",2021,87,0.007559301416282909,"Montréal-Nord"
"60A","Ouest",2022,167,0.014510383178382135,"Montréal-Nord"
"60A","Ouest",2023,89,0.00773307846033539,"Montréal-Nord"
"60A","Ouest",2024,12,0.001042662264314884,"Montréal-Nord"
"60B","Centre-Nord",2011,17,0.002907971262401642,"Montréal-Nord"
"60B","Centre-Nord",2012,33,0.005644885391720835,"Montréal-Nord"
"60B","Centre-Nord",2013,69,0.011802942182689019,"Montréal-Nord"
"60B","Centre-Nord",2014,65,0.01111871365035922,"Montréal-Nord"
"60B","Centre-Nord",2015,24,0.004105371193978789,"Montréal-Nord"
"60B","Centre-Nord",2016,33,0.005644885391720835,"Montréal-Nord"
"60B","Centre-Nord",2017,71,0.012145056448853917,"Montréal-Nord"
"60B","Centre-Nord",2018,30,0.005131713992473486,"Montréal-Nord"
"60B","Centre-Nord",2019,49,0.008381799521040028,"Montréal-Nord"
"60B","Centre-Nord",2020,17,0.002907971262401642,"Montréal-Nord"
"60B","Centre-Nord",2021,16,0.0027369141293191925,"Montréal-Nord"
"60B","Centre-Nord",2022,13,0.002223742730071844,"Montréal-Nord"
"60B","Centre-Nord",2023,15,0.002565856996236743,"Montréal-Nord"
"60B","Centre-Nord",2024,2,0.00034211426616489907,"Montréal-Nord"
"60C","Centre",2011,71,0.008037129273262396,"Montréal-Nord"
"60C","Centre",2012,110,0.012451890423364274,"Montréal-Nord"
"60C","Centre",2013,123,0.013923477473398234,"Montréal-Nord"
"60C","Centre",2014,75,0.00848992528865746,"Montréal-Nord"
"60C","Centre",2015,99,0.011206701381027848,"Montréal-Nord"
"60C","Centre",2016,99,0.011206701381027848,"Montréal-Nord"
"60C","Centre",2017,123,0.013923477473398234,"Montréal-Nord"
"60C","Centre",2018,292,0.03305410912383971,"Montréal-Nord"
"60C","Centre",2019,284,0.03214851709304958,"Montréal-Nord"
"60C","Centre",2020,63,0.0071315372424722665,"Montréal-Nord"
"60C","Centre",2021,26,0.0029431741000679195,"Montréal-Nord"
"60C","Centre",2022,24,0.002716776092370387,"Montréal-Nord"
"60C","Centre",2023,44,0.00498075616934571,"Montréal-Nord"
"60C","Centre",2024,12,0.0013583880461851936,"Montréal-Nord"
"61","Est",2011,137,0.00956637106347322,"Montréal-Nord"
"61","Est",2012,116,0.0080999930172474,"Montréal-Nord"
"61","Est",2013,364,0.02541721946791425,"Montréal-Nord"
"61","Est",2014,282,0.01969136233503247,"Montréal-Nord"
"61","Est",2015,347,0.024230151525731443,"Montréal-Nord"
"61","Est",2016,244,0.017037916346623837,"Montréal-Nord"
"61","Est",2017,169,0.011800851895817331,"Montréal-Nord"
"61","Est",2018,173,0.012080161999860345,"Montréal-Nord"
"61","Est",2019,177,0.012359472103903358,"Montréal-Nord"
"61","Est",2020,109,0.007611200335172125,"Montréal-Nord"
"61","Est",2021,86,0.006005167236924795,"Montréal-Nord"
"61","Est",2022,58,0.0040499965086237,"Montréal-Nord"
"61","Est",2023,29,0.00202499825431185,"Montréal-Nord"
"61","Est",2024,18,0.0012568954681935619,"Montréal-Nord"
"62","Port-Maurice",2011,16,0.0008269588587967748,"Saint-Léonard"
"62","Port-Maurice",2012,130,0.006719040727723796,"Saint-Léonard"
"62","Port-Maurice",2013,247,0.012766177382675211,"Saint-Léonard"
"62","Port-Maurice",2014,181,0.009354972090138516,"Saint-Léonard"
"62","Port-Maurice",2015,52,0.0026876162910895183,"Saint-Léonard"
"62","Port-Maurice",2016,52,0.0026876162910895183,"Saint-Léonard"
"62","Port-Maurice",2017,52,0.0026876162910895183,"Saint-Léonard"
"62","Port-Maurice",2018,17,0.0008786437874715733,"Saint-Léonard"
"62","Port-Maurice",2019,35,0.001808972503617945,"Saint-Léonard"
"62","Port-Maurice",2020,13,0.0006719040727723796,"Saint-Léonard"
"62","Port-Maurice",2021,6,0.0003101095720487906,"Saint-Léonard"
"62","Port-Maurice",2022,6,0.0003101095720487906,"Saint-Léonard"
"62","Port-Maurice",2023,5,0.00025842464337399215,"Saint-Léonard"
"62","Port-Maurice",2024,1,5.168492867479843e-05,"Saint-Léonard"
"63","Grande-Prairie",2011,54,0.0035875631145362743,"Saint-Léonard"
"63","Grande-Prairie",2012,30,0.001993090619186819,"Saint-Léonard"
"63","Grande-Prairie",2013,521,0.03461334041987776,"Saint-Léonard"
"63","Grande-Prairie",2014,418,0.02777039596066968,"Saint-Léonard"
"63","Grande-Prairie",2015,318,0.02112676056338028,"Saint-Léonard"
"63","Grande-Prairie",2016,94,0.006245017273452033,"Saint-Léonard"
"63","Grande-Prairie",2017,60,0.003986181238373638,"Saint-Léonard"
"63","Grande-Prairie",2018,88,0.005846399149614669,"Saint-Léonard"
"63","Grande-Prairie",2019,72,0.0047834174860483655,"Saint-Léonard"
"63","Grande-Prairie",2020,63,0.00418549030029232,"Saint-Léonard"
"63","Grande-Prairie",2021,32,0.002125963327132607,"Saint-Léonard"
"63","Grande-Prairie",2022,6,0.0003986181238373638,"Saint-Léonard"
"63","Grande-Prairie",2023,2,0.00013287270794578793,"Saint-Léonard"
"63","Grande-Prairie",2024,1,6.643635397289396e-05,"Saint-Léonard"
"64","Verdun-Centre",2011,90,0.005199306759098787,"Verdun"
"64","Verdun-Centre",2012,126,0.007279029462738302,"Verdun"
"64","Verdun-Centre",2013,215,0.01242056614673599,"Verdun"
"64","Verdun-Centre",2014,124,0.007163489312536107,"Verdun"
"64","Verdun-Centre",2015,204,0.011785095320623917,"Verdun"
"64","Verdun-Centre",2016,131,0.00756787983824379,"Verdun"
"64","Verdun-Centre",2017,115,0.006643558636626227,"Verdun"
"64","Verdun-Centre",2018,164,0.009474292316580011,"Verdun"
"64","Verdun-Centre",2019,176,0.010167533217793184,"Verdun"
"64","Verdun-Centre",2020,80,0.00462160600808781,"Verdun"
"64","Verdun-Centre",2021,53,0.0030618139803581744,"Verdun"
"64","Verdun-Centre",2022,21,0.0012131715771230502,"Verdun"
"64","Verdun-Centre",2023,18,0.0010398613518197574,"Verdun"
"64","Verdun-Centre",2024,17,0.0009820912767186597,"Verdun"
"65","Ile-des-Soeurs",2011,3,0.00025484199796126404,"Verdun"
"65","Ile-des-Soeurs",2012,2,0.00016989466530750936,"Verdun"
"65","Ile-des-Soeurs",2013,2,0.00016989466530750936,"Verdun"
"65","Ile-des-Soeurs",2014,2,0.00016989466530750936,"Verdun"
"65","Ile-des-Soeurs",2015,1,8.494733265375468e-05,"Verdun"
"65","Ile-des-Soeurs",2016,4,0.0003397893306150187,"Verdun"
"65","Ile-des-Soeurs",2017,64,0.0054366292898402994,"Verdun"
"65","Ile-des-Soeurs",2018,7,0.0005946313285762827,"Verdun"
"65","Ile-des-Soeurs",2019,4,0.0003397893306150187,"Verdun"
"65","Ile-des-Soeurs",2020,10,0.0008494733265375467,"Verdun"
"65","Ile-des-Soeurs",2021,1,8.494733265375468e-05,"Verdun"
"66","Desmarchais-Crawford",2011,9,0.0009720272167620693,"Verdun"
"66","Desmarchais-Crawford",2012,125,0.013500378010584296,"Verdun"
"66","Desmarchais-Crawford",2013,56,0.006048169348741765,"Verdun"
"66","Desmarchais-Crawford",2014,36,0.0038881088670482773,"Verdun"
"66","Desmarchais-Crawford",2015,43,0.004644130035640998,"Verdun"
"66","Desmarchais-Crawford",2016,9,0.0009720272167620693,"Verdun"
"66","Desmarchais-Crawford",2017,17,0.0018360514094394643,"Verdun"
"66","Desmarchais-Crawford",2018,40,0.004320120963386975,"Verdun"
"66","Desmarchais-Crawford",2019,188,0.02030456852791878,"Verdun"
"66","Desmarchais-Crawford",2020,12,0.0012960362890160925,"Verdun"
"66","Desmarchais-Crawford",2021,23,0.0024840695539475105,"Verdun"
"66","Desmarchais-Crawford",2022,8,0.000864024192677395,"Verdun"
"66","Desmarchais-Crawford",2023,28,0.0030240846743708823,"Verdun"
"66","Desmarchais-Crawford",2024,3,0.0003240090722540231,"Verdun"
"67","Cecil-P.-Newman",2011,16,0.000958945160323644,"LaSalle"
"67","Cecil-P.-Newman",2012,31,0.0018579562481270601,"LaSalle"
"67","Cecil-P.-Newman",2013,19,0.0011387473778843272,"LaSalle"
"67","Cecil-P.-Newman",2014,23,0.0013784836679652383,"LaSalle"
"67","Cecil-P.-Newman",2015,85,0.005094396164219359,"LaSalle"
"67","Cecil-P.-Newman",2016,95,0.005693736889421637,"LaSalle"
"67","Cecil-P.-Newman",2017,114,0.006832484267305964,"LaSalle"
"67","Cecil-P.-Newman",2018,59,0.003536110278693437,"LaSalle"
"67","Cecil-P.-Newman",2019,45,0.0026970332634102486,"LaSalle"
"67","Cecil-P.-Newman",2020,25,0.0014983518130056938,"LaSalle"
"67","Cecil-P.-Newman",2021,54,0.0032364399160922986,"LaSalle"
"67","Cecil-P.-Newman",2022,29,0.0017380881030866048,"LaSalle"
