ï»¿ID,LONGUEUR,TYPE,DATE_CREATION,DATE_MODIFICATION,MUNICIPALITE,GEOM
4000503,4,4,2013-01-01,2015-04-27,Repentigny,Ligne
4000502,119,4,2013-01-01,2015-04-27,Repentigny,Ligne
4002808,82,4,2014-11-19,2015-04-27,Repentigny,Ligne
4003607,97,4,2016-01-06,2016-01-06,Repentigny,Ligne
4003609,6,4,2016-01-06,2016-01-06,Repentigny,Ligne
4003608,143,4,2016-01-06,2016-01-06,Repentigny,Ligne
4003610,37,4,2016-01-06,2016-01-06,Repentigny,Ligne
4003611,53,4,2016-01-06,2016-01-06,Repentigny,Ligne
4003605,460,4,2013-01-01,2016-02-02,Repentigny,Ligne
4004015,99,4,2016-07-13,2016-07-13,Repentigny,Ligne
4004023,25,4,2013-01-01,2016-07-13,Repentigny,Ligne
4004028,33,4,2013-01-01,2016-07-13,Repentigny,Ligne
4004029,21,4,2016-07-13,2016-07-13,Repentigny,Ligne
4004033,23,4,2016-07-13,2016-07-13,Repentigny,Ligne
4004039,78,4,2016-07-13,2016-07-13,Repentigny,Ligne
4004043,51,4,2016-07-13,2016-07-13,Repentigny,Ligne
4004045,17,4,2016-07-13,2016-07-13,Repentigny,Ligne
4004047,33,4,2016-07-13,2016-07-13,Repentigny,Ligne
4004048,30,4,2016-07-13,2016-07-13,Repentigny,Ligne
4004049,27,4,2016-07-13,2016-07-13,Repentigny,Ligne
4004044,65,4,2016-07-13,2016-07-21,Repentigny,Ligne
4000464,79,4,2013-01-01,2016-08-03,Repentigny,Ligne
4000442,58,4,2013-01-01,2016-08-03,Repentigny,Ligne
4003213,24,4,2014-11-20,2016-08-04,Repentigny,Ligne
4003210,5,4,2014-11-20,2016-08-04,Repentigny,Ligne
4003207,35,4,2013-01-01,2016-08-04,Repentigny,Ligne
4003208,49,4,2013-01-01,2016-08-04,Repentigny,Ligne
4003214,35,4,2014-11-20,2016-08-04,Repentigny,Ligne
4000407,35,4,2013-01-01,2016-08-25,Repentigny,Ligne
4000403,41,4,2013-01-01,2016-08-25,Repentigny,Ligne
4000408,17,4,2013-01-01,2016-08-25,Repentigny,Ligne
4000475,26,4,2013-01-01,2016-08-25,Repentigny,Ligne
4005260,18,4,2013-01-01,2016-08-25,Repentigny,Ligne
4000402,16,4,2013-01-01,2016-08-25,Repentigny,Ligne
4005261,243,4,2016-08-25,2016-08-25,Repentigny,Ligne
4000412,43,4,2013-01-01,2016-08-25,Repentigny,Ligne
4000506,4,4,2013-01-01,2016-09-12,Repentigny,Ligne
4005264,16,4,2016-09-13,2016-09-13,Repentigny,Ligne
4005266,61,4,2013-01-01,2016-09-13,Repentigny,Ligne
4000458,48,4,2013-01-01,2016-09-13,Repentigny,Ligne
4005270,9,4,2016-09-13,2016-09-13,Repentigny,Ligne
4005269,36,4,2016-09-13,2016-09-13,Repentigny,Ligne
4005271,8,4,2016-09-13,2016-09-13,Repentigny,Ligne
4005267,47,4,2016-09-13,2016-09-13,Repentigny,Ligne
4005273,16,4,2016-09-13,2016-09-13,Repentigny,Ligne
4000459,8,4,2013-01-01,2016-09-13,Repentigny,Ligne
4005274,11,4,2016-09-13,2016-09-13,Repentigny,Ligne
4000460,14,4,2013-01-01,2016-09-13,Repentigny,Ligne
4005275,360,4,2016-09-13,2016-09-13,Repentigny,Ligne
4005279,38,4,2016-09-13,2016-09-13,Repentigny,Ligne
4005278,53,4,2016-09-13,2016-09-13,Repentigny,Ligne
4005281,45,4,2016-09-13,2016-09-13,Repentigny,Ligne
4005283,36,4,2016-09-13,2016-09-13,Repentigny,Ligne
4005666,15,4,2016-09-14,2016-09-14,Repentigny,Ligne
4005665,87,4,2016-09-14,2016-09-14,Repentigny,Ligne
4005664,28,4,2016-09-14,2016-09-14,Repentigny,Ligne
4000489,81,4,2013-01-01,2016-09-28,Repentigny,Ligne
4006066,6,4,2013-01-01,2016-09-28,Repentigny,Ligne
4006067,16,4,2013-01-01,2016-09-28,Repentigny,Ligne
4006064,24,4,2013-01-01,2016-09-28,Repentigny,Ligne
4006068,57,4,2013-01-01,2016-09-28,Repentigny,Ligne
4006069,10,4,2013-01-01,2016-09-28,Repentigny,Ligne
4006070,12,4,2013-01-01,2016-09-28,Repentigny,Ligne
4000486,22,4,2013-01-01,2016-09-28,Repentigny,Ligne
4000485,61,4,2013-01-01,2016-09-28,Repentigny,Ligne
4000411,29,4,2013-01-01,2016-09-28,Repentigny,Ligne
4000487,40,4,2013-01-01,2016-09-28,Repentigny,Ligne
4000410,77,4,2013-01-01,2016-09-28,Repentigny,Ligne
4000409,20,4,2013-01-01,2016-09-28,Repentigny,Ligne
4000482,159,4,2013-01-01,2016-09-28,Repentigny,Ligne
4000490,45,4,2013-01-01,2016-09-28,Repentigny,Ligne
4006065,107,4,2013-01-01,2016-09-28,Repentigny,Ligne
4000419,76,4,2013-01-01,2016-10-07,Repentigny,Ligne
4006073,19,4,2016-10-12,2016-10-12,Repentigny,Ligne
4004031,102,4,2016-07-13,2016-10-12,Repentigny,Ligne
4000512,14,4,2013-01-01,2016-10-12,Repentigny,Ligne
4004040,49,4,2016-07-13,2016-10-12,Repentigny,Ligne
4004038,25,4,2016-07-13,2016-10-12,Repentigny,Ligne
4006075,13,4,2013-01-01,2016-10-12,Repentigny,Ligne
4006077,3,4,2016-10-12,2016-10-12,Repentigny,Ligne
4006076,43,4,2013-01-01,2016-10-12,Repentigny,Ligne
4004030,15,4,2016-07-13,2016-10-12,Repentigny,Ligne
4004022,49,4,2013-01-01,2016-10-12,Repentigny,Ligne
4006074,13,4,2013-01-01,2016-10-12,Repentigny,Ligne
4006078,7,4,2016-10-12,2016-10-12,Repentigny,Ligne
4004036,7,4,2016-07-13,2016-10-12,Repentigny,Ligne
4006072,21,4,2016-10-12,2016-10-12,Repentigny,Ligne
4004035,55,4,2016-07-13,2016-10-12,Repentigny,Ligne
4006079,47,4,2013-01-01,2016-10-12,Repentigny,Ligne
4006080,87,4,2013-01-01,2016-10-12,Repentigny,Ligne
4000436,298,4,2013-01-01,2016-10-12,Repentigny,Ligne
4004042,8,4,2016-07-13,2016-10-12,Repentigny,Ligne
4000511,59,4,2013-01-01,2016-10-12,Repentigny,Ligne
4004037,83,4,2016-07-13,2016-10-12,Repentigny,Ligne
4000431,71,4,2013-01-01,2016-10-12,Repentigny,Ligne
4002805,20,4,2014-11-19,2016-10-12,Repentigny,Ligne
4000500,32,4,2013-01-01,2016-10-12,Repentigny,Ligne
4006081,56,4,2013-01-01,2016-10-12,Repentigny,Ligne
4000513,43,4,2013-01-01,2016-10-13,Repentigny,Ligne
4006091,101,4,2016-10-13,2016-10-13,Repentigny,Ligne
4006093,27,4,2016-10-13,2016-10-13,Repentigny,Ligne
4006092,68,4,2016-10-13,2016-10-13,Repentigny,Ligne
4006095,138,4,2016-10-13,2016-10-13,Repentigny,Ligne
4000515,46,4,2013-01-01,2016-10-13,Repentigny,Ligne
4006094,118,4,2016-10-13,2016-10-13,Repentigny,Ligne
4006097,176,4,2017-10-16,2017-10-16,Repentigny,Ligne
4006096,86,4,2017-10-16,2017-10-16,Repentigny,Ligne
4006100,181,4,2017-10-16,2017-10-16,Repentigny,Ligne
4006099,56,4,2017-10-16,2017-10-16,Repentigny,Ligne
4006101,97,4,2017-10-16,2017-10-16,Repentigny,Ligne
4006502,60,4,2019-08-27,2019-08-27,Repentigny,Ligne
4000467,94,4,2013-01-01,2019-08-27,Repentigny,Ligne
4006503,44,4,2019-08-27,2019-08-27,Repentigny,Ligne
4005259,68,4,2016-08-10,2019-08-27,Repentigny,Ligne
4004012,7,4,2013-01-01,2019-08-27,Repentigny,Ligne
4000493,19,4,2013-01-01,2019-08-27,Repentigny,Ligne
4000434,374,4,2013-01-01,2019-08-27,Repentigny,Ligne
4006504,74,4,2019-08-27,2019-08-27,Repentigny,Ligne
4004050,66,4,2016-07-13,2019-08-27,Repentigny,Ligne
4004046,34,4,2016-07-13,2019-08-27,Repentigny,Ligne
4000433,542,4,2013-01-01,2019-08-27,Repentigny,Ligne
4006508,20,4,2019-08-27,2019-08-27,Repentigny,Ligne
4006510,9,4,2019-08-27,2019-08-27,Repentigny,Ligne
4006505,94,4,2019-08-27,2019-08-27,Repentigny,Ligne
4006511,8,4,2019-08-27,2019-08-27,Repentigny,Ligne
4006507,44,4,2019-08-27,2019-08-27,Repentigny,Ligne
4006506,44,4,2019-08-27,2019-08-27,Repentigny,Ligne
4000413,163,4,2013-01-01,2019-08-28,Repentigny,Ligne
4001201,115,4,2013-01-01,2019-08-28,Repentigny,Ligne
4004053,38,4,2016-07-21,2019-08-28,Repentigny,Ligne
4004054,36,4,2016-07-21,2019-08-28,Repentigny,Ligne
4004052,73,4,2016-07-21,2019-08-28,Repentigny,Ligne
4004055,25,4,2016-07-21,2019-08-28,Repentigny,Ligne
4004056,66,4,2016-07-21,2019-08-28,Repentigny,Ligne
4006902,3,4,2019-08-28,2019-08-28,Repentigny,Ligne
4000404,80,4,2013-01-01,2019-08-28,Repentigny,Ligne
4000456,113,4,2013-01-01,2019-08-28,Repentigny,Ligne
4006903,85,4,2019-08-28,2019-08-28,Repentigny,Ligne
4001606,47,4,2014-09-25,2019-08-28,Repentigny,Ligne
4001605,66,4,2014-09-25,2019-08-28,Repentigny,Ligne
4001607,74,4,2014-09-25,2019-08-28,Repentigny,Ligne
4001203,106,4,2014-08-21,2019-08-28,Repentigny,Ligne
4006904,66,4,2019-08-28,2019-08-28,Repentigny,Ligne
4000401,2850,4,2013-01-01,2019-08-28,Repentigny,Ligne
4006905,60,4,2019-08-28,2019-08-28,Repentigny,Ligne
4000451,16,4,2013-01-01,2019-08-28,Repentigny,Ligne
4000450,27,4,2013-01-01,2019-08-28,Repentigny,Ligne
4000448,41,4,2013-01-01,2019-08-28,Repentigny,Ligne
4000445,5,4,2013-01-01,2019-08-28,Repentigny,Ligne
4000449,40,4,2013-01-01,2019-08-28,Repentigny,Ligne
4000447,15,4,2013-01-01,2019-08-28,Repentigny,Ligne
4000452,19,4,2013-01-01,2019-08-28,Repentigny,Ligne
4000424,61,4,2013-01-01,2019-08-28,Repentigny,Ligne
4000446,15,4,2013-01-01,2019-08-28,Repentigny,Ligne
4000453,238,4,2013-01-01,2019-08-28,Repentigny,Ligne
4002006,30,4,2014-10-27,2019-08-28,Repentigny,Ligne
4002005,106,4,2014-10-27,2019-08-28,Repentigny,Ligne
4006906,11,4,2019-08-28,2019-08-28,Repentigny,Ligne
4006907,36,4,2019-08-28,2019-08-28,Repentigny,Ligne
4006908,30,4,2019-08-28,2019-08-28,Repentigny,Ligne
4006909,11,4,2019-08-28,2019-08-28,Repentigny,Ligne
4006910,28,4,2019-08-28,2019-08-28,Repentigny,Ligne
4006912,54,4,2019-08-28,2019-08-28,Repentigny,Ligne
4006913,36,4,2019-08-28,2019-08-28,Repentigny,Ligne
4006914,11,4,2019-08-28,2019-08-28,Repentigny,Ligne
4006915,47,4,2019-08-28,2019-08-28,Repentigny,Ligne
4006911,35,4,2019-08-28,2019-08-28,Repentigny,Ligne
4006916,63,4,2019-08-28,2019-08-28,Repentigny,Ligne
4006917,13,4,2019-08-28,2019-08-28,Repentigny,Ligne
4006918,30,4,2019-08-28,2019-08-28,Repentigny,Ligne
4006919,29,4,2019-08-28,2019-08-28,Repentigny,Ligne
4006920,32,4,2019-08-28,2019-08-28,Repentigny,Ligne
4006921,27,4,2019-08-28,2019-08-28,Repentigny,Ligne
4006922,17,4,2019-08-28,2019-08-28,Repentigny,Ligne
4006923,24,4,2019-08-28,2019-08-28,Repentigny,Ligne
4006924,50,4,2019-08-28,2019-08-28,Repentigny,Ligne
4006926,25,4,2019-08-28,2019-08-28,Repentigny,Ligne
4006927,50,4,2019-08-28,2019-08-28,Repentigny,Ligne
4006928,25,4,2019-08-28,2019-08-28,Repentigny,Ligne
4006929,9,4,2019-08-28,2019-08-28,Repentigny,Ligne
4006930,33,4,2019-08-28,2019-08-28,Repentigny,Ligne
4006925,11,4,2019-08-28,2019-08-28,Repentigny,Ligne
4006931,63,4,2019-08-28,2019-08-28,Repentigny,Ligne
4006932,9,4,2019-08-28,2019-08-28,Repentigny,Ligne
4006933,72,4,2019-08-28,2019-08-28,Repentigny,Ligne
4006934,11,4,2019-08-28,2019-08-28,Repentigny,Ligne
4000418,172,4,2013-01-01,2019-08-28,Repentigny,Ligne
4006935,39,4,2019-08-28,2019-08-28,Repentigny,Ligne
4000417,125,4,2013-01-01,2019-08-28,Repentigny,Ligne
4005262,68,4,2013-01-01,2019-08-28,Repentigny,Ligne
4000468,122,4,2013-01-01,2019-08-28,Repentigny,Ligne
4005263,130,4,2013-01-01,2019-08-28,Repentigny,Ligne
4000473,140,4,2013-01-01,2019-08-28,Repentigny,Ligne
4000472,59,4,2013-01-01,2019-08-28,Repentigny,Ligne
4005668,21,4,2016-09-14,2019-08-28,Repentigny,Ligne
4005669,40,4,2013-01-01,2019-08-28,Repentigny,Ligne
4005662,16,4,2016-09-14,2019-08-28,Repentigny,Ligne
4000422,87,4,2013-01-01,2019-08-28,Repentigny,Ligne
4005272,30,4,2016-09-13,2019-08-29,Repentigny,Ligne
4005268,27,4,2016-09-13,2019-08-29,Repentigny,Ligne
4005282,28,4,2016-09-13,2019-08-29,Repentigny,Ligne
4005284,22,4,2016-09-13,2019-08-29,Repentigny,Ligne
4005280,40,4,2016-09-13,2019-08-29,Repentigny,Ligne
4006942,40,4,2019-08-29,2019-08-29,Repentigny,Ligne
4004008,25,4,2016-07-13,2019-08-30,Repentigny,Ligne
4006062,10,4,2016-09-23,2019-08-30,Repentigny,Ligne
4007343,17,4,2019-08-30,2019-08-30,Repentigny,Ligne
4004011,44,4,2016-07-13,2019-08-30,Repentigny,Ligne
4007344,19,4,2019-08-30,2019-08-30,Repentigny,Ligne
4007345,41,4,2019-08-30,2019-08-30,Repentigny,Ligne
4004009,88,4,2016-07-13,2019-08-30,Repentigny,Ligne
4004010,56,4,2016-07-13,2019-08-30,Repentigny,Ligne
4002405,132,4,2014-11-11,2019-08-30,Repentigny,Ligne
4007342,134,4,2014-11-11,2019-08-30,Repentigny,Ligne
4006063,72,4,2013-01-01,2019-09-03,Repentigny,Ligne
4000488,79,4,2013-01-01,2019-09-03,Repentigny,Ligne
4006071,98,4,2016-09-28,2019-09-03,Repentigny,Ligne
4000420,96,4,2013-01-01,2019-09-26,Repentigny,Ligne
4000443,116,4,2013-01-01,2019-09-27,Repentigny,Ligne
4006086,31,4,2016-10-12,2019-10-03,Repentigny,Ligne
4006084,92,4,2016-10-12,2019-10-03,Repentigny,Ligne
4006087,91,4,2016-10-12,2019-10-03,Repentigny,Ligne
4004061,73,4,2013-01-01,2019-10-03,Repentigny,Ligne
4004017,82,4,2016-07-13,2019-10-07,Repentigny,Ligne
4004460,12,4,2016-08-04,2019-10-07,Repentigny,Ligne
4000415,118,4,2013-01-01,2019-10-07,Repentigny,Ligne
4004462,133,4,2016-08-04,2019-10-08,Repentigny,Ligne
4006090,9,4,2016-10-13,2019-10-08,Repentigny,Ligne
4000430,34,4,2013-01-01,2019-10-08,Repentigny,Ligne
4006089,28,4,2013-01-01,2019-10-08,Repentigny,Ligne
4000491,54,4,2013-01-01,2022-04-21,Repentigny,Ligne
4007993,13,4,2013-01-01,2022-04-21,Repentigny,Ligne
4004032,42,4,2016-07-13,2022-04-21,Repentigny,Ligne
4007994,22,4,2016-07-13,2022-04-21,Repentigny,Ligne
4007995,39,4,2016-08-03,2022-04-21,Repentigny,Ligne
4004059,323,4,2016-08-03,2022-04-21,Repentigny,Ligne
4007996,50,4,2016-08-03,2022-04-21,Repentigny,Ligne
4008145,294,4,2023-01-24,2024-02-15,Repentigny,Ligne
4008146,63,4,2023-01-24,2024-02-15,Repentigny,Ligne
4008150,69,4,2023-01-24,2024-02-15,Repentigny,Ligne
4008151,375,4,2023-01-24,2024-02-15,Repentigny,Ligne
4008152,93,4,2023-01-24,2024-02-15,Repentigny,Ligne
4008153,8,4,2023-01-24,2024-02-15,Repentigny,Ligne
4008154,8,4,2023-01-24,2024-02-15,Repentigny,Ligne
4008155,140,4,2023-01-24,2024-02-15,Repentigny,Ligne
4008156,0,4,2023-01-24,2024-02-15,Repentigny,Ligne
4008157,68,4,2023-01-24,2024-02-15,Repentigny,Ligne
4008158,405,4,2023-01-24,2024-02-15,Repentigny,Ligne
4008159,61,4,2023-01-24,2024-02-15,Repentigny,Ligne
4008160,46,4,2023-01-24,2024-02-15,Repentigny,Ligne
4008161,56,4,2023-01-24,2024-02-15,Repentigny,Ligne
4008162,31,4,2023-01-24,2024-02-15,Repentigny,Ligne
4008163,489,4,2023-01-24,2024-02-15,Repentigny,Ligne
4008164,76,4,2023-01-24,2024-02-15,Repentigny,Ligne
4008165,16,4,2023-01-24,2024-02-15,Repentigny,Ligne
4008166,144,4,2023-01-24,2024-02-15,Repentigny,Ligne
4008167,141,4,2023-01-24,2024-02-15,Repentigny,Ligne
4008168,73,4,2023-01-24,2024-02-15,Repentigny,Ligne
4008169,62,4,2023-01-24,2024-02-15,Repentigny,Ligne
4008170,117,4,2023-01-24,2024-02-15,Repentigny,Ligne
4008171,167,4,2023-01-24,2024-02-15,Repentigny,Ligne
4008172,264,4,2023-01-24,2024-02-15,Repentigny,Ligne
4008173,48,4,2023-01-24,2024-02-15,Repentigny,Ligne
4008174,252,4,2023-01-24,2024-02-15,Repentigny,Ligne
4008175,88,4,2023-01-24,2024-02-15,Repentigny,Ligne
4008176,140,4,2023-01-24,2024-02-15,Repentigny,Ligne
4008177,128,4,2023-01-24,2024-02-15,Repentigny,Ligne
4008178,159,4,2023-01-24,2024-02-15,Repentigny,Ligne
4008179,35,4,2023-01-24,2024-02-15,Repentigny,Ligne
4008180,7,4,2023-01-24,2024-02-15,Repentigny,Ligne
4008181,268,4,2023-01-24,2024-02-15,Repentigny,Ligne
4008182,7,4,2023-01-24,2024-02-15,Repentigny,Ligne
4008183,398,4,2023-01-24,2024-02-15,Repentigny,Ligne
4008184,16,4,2023-01-24,2024-02-15,Repentigny,Ligne
4008185,16,4,2023-01-24,2024-02-15,Repentigny,Ligne
4008186,19,4,2023-01-24,2024-02-15,Repentigny,Ligne
4008187,19,4,2023-01-24,2024-02-15,Repentigny,Ligne
4008188,0,4,2023-01-24,2024-02-15,Repentigny,Ligne
4008189,7,4,2023-01-24,2024-02-15,Repentigny,Ligne
4008190,22,4,2023-01-24,2024-02-15,Repentigny,Ligne
4008191,27,4,2023-01-24,2024-02-15,Repentigny,Ligne
4008192,72,4,2023-01-24,2024-02-15,Repentigny,Ligne
4008193,1,4,2023-01-24,2024-02-15,Repentigny,Ligne
4008194,6,4,2023-01-24,2024-02-15,Repentigny,Ligne
4008195,1,4,2023-01-24,2024-02-15,Repentigny,Ligne
4008196,22,4,2023-01-24,2024-02-15,Repentigny,Ligne
4008197,125,4,2023-01-24,2024-02-15,Repentigny,Ligne
4008198,307,4,2023-01-24,2024-02-15,Repentigny,Ligne
4008199,81,4,2023-01-24,2024-02-15,Repentigny,Ligne
4008200,248,4,2023-01-24,2024-02-15,Repentigny,Ligne
4008201,40,4,2023-01-24,2024-02-15,Repentigny,Ligne
4008202,112,4,2023-01-24,2024-02-15,Repentigny,Ligne
4008203,79,4,2023-01-24,2024-02-15,Repentigny,Ligne
4008204,64,4,2023-01-24,2024-02-15,Repentigny,Ligne
4008205,42,4,2023-01-24,2024-02-15,Repentigny,Ligne
4008206,118,4,2023-01-24,2024-02-15,Repentigny,Ligne
4008207,510,4,2023-01-24,2024-02-15,Repentigny,Ligne
4008208,80,4,2023-01-24,2024-02-15,Repentigny,Ligne
4008209,23,4,2023-01-24,2024-02-15,Repentigny,Ligne
4008210,199,4,2023-01-24,2024-02-15,Repentigny,Ligne
4008211,173,4,2023-01-24,2024-02-15,Repentigny,Ligne
4008212,94,4,2023-01-24,2024-02-15,Repentigny,Ligne
4008213,91,4,2023-01-24,2024-02-15,Repentigny,Ligne
4008214,260,4,2023-01-24,2024-02-15,Repentigny,Ligne
4008215,2666,4,2023-01-24,2024-02-15,Repentigny,Ligne
4008216,32,4,2023-01-24,2024-02-15,Repentigny,Ligne
4008217,539,4,2023-01-24,2024-02-15,Repentigny,Ligne
4008219,218,4,2023-01-24,2024-02-15,Repentigny,Ligne
4008220,66,4,2023-01-24,2024-02-15,Repentigny,Ligne
4008221,55,4,2023-01-24,2024-02-15,Repentigny,Ligne
4008222,38,4,2023-01-24,2024-02-15,Repentigny,Ligne
4008223,142,4,2023-01-24,2024-02-15,Repentigny,Ligne
4008224,733,4,2023-01-24,2024-02-15,Repentigny,Ligne
4008225,40,4,2023-01-24,2024-02-15,Repentigny,Ligne
4008226,113,4,2023-01-24,2024-02-15,Repentigny,Ligne
4008227,58,4,2023-01-24,2024-02-15,Repentigny,Ligne
4008228,27,4,2023-01-24,2024-02-15,Repentigny,Ligne
4008229,90,4,2023-01-24,2024-02-15,Repentigny,Ligne
4008230,11,4,2023-01-24,2024-02-15,Repentigny,Ligne
4008231,84,4,2023-01-24,2024-02-15,Repentigny,Ligne
4008232,374,4,2023-01-24,2024-02-15,Repentigny,Ligne
4008233,73,4,2023-01-24,2024-02-15,Repentigny,Ligne
4008234,7,4,2023-01-24,2024-02-15,Repentigny,Ligne
4008235,148,4,2023-01-24,2024-02-15,Repentigny,Ligne
4008236,36,4,2023-01-24,2024-02-15,Repentigny,Ligne
4008237,398,4,2023-01-24,2024-02-15,Repentigny,Ligne
4008238,7,4,2023-01-24,2024-02-15,Repentigny,Ligne
4008239,68,4,2023-01-24,2024-02-15,Repentigny,Ligne
4008240,40,4,2023-01-24,2024-02-15,Repentigny,Ligne
4008241,26,4,2023-01-24,2024-02-15,Repentigny,Ligne
4008242,471,4,2023-01-24,2024-02-15,Repentigny,Ligne
4008243,76,4,2023-01-24,2024-02-15,Repentigny,Ligne
4008244,25,4,2023-01-24,2024-02-15,Repentigny,Ligne
4008245,39,4,2023-01-24,2024-02-15,Repentigny,Ligne
4008246,45,4,2023-01-24,2024-02-15,Repentigny,Ligne
4008247,30,4,2023-01-24,2024-02-15,Repentigny,Ligne
4008248,46,4,2023-01-24,2024-02-15,Repentigny,Ligne
4008249,276,4,2023-01-24,2024-02-15,Repentigny,Ligne
4008250,4,4,2023-01-24,2024-02-15,Repentigny,Ligne
4008251,84,4,2023-01-24,2024-02-15,Repentigny,Ligne
4008252,44,4,2023-01-24,2024-02-15,Repentigny,Ligne
4008253,203,4,2023-01-24,2024-02-15,Repentigny,Ligne
4008254,253,4,2023-01-24,2024-02-15,Repentigny,Ligne
4008255,151,4,2023-01-24,2024-02-15,Repentigny,Ligne
4008256,105,4,2023-01-24,2024-02-15,Repentigny,Ligne
4008257,46,4,2023-01-24,2024-02-15,Repentigny,Ligne
4008259,667,4,2023-01-24,2024-02-15,Repentigny,Ligne
4008261,58,4,2023-01-24,2024-02-15,Repentigny,Ligne
4008262,660,4,2023-01-24,2024-02-15,Repentigny,Ligne
4008263,2,4,2023-01-24,2024-02-15,Repentigny,Ligne
4008264,2,4,2023-01-24,2024-02-15,Repentigny,Ligne
4008266,60,4,2023-01-24,2024-02-15,Repentigny,Ligne
4008267,720,4,2023-01-24,2024-02-15,Repentigny,Ligne
4008270,24,4,2024-02-15,2024-02-15,Repentigny,Ligne
4008269,725,4,2024-02-15,2024-02-15,Repentigny,Ligne
4008271,436,4,2024-02-15,2024-02-15,Repentigny,Ligne
4008272,192,4,2024-03-21,2024-03-21,Repentigny,Ligne
4008672,224,4,2024-04-15,2024-04-15,Repentigny,Ligne
4008673,56,4,2023-01-24,2024-04-15,Repentigny,Ligne
4008258,717,4,2023-01-24,2024-04-15,Repentigny,Ligne
4008674,29,4,2023-01-24,2024-04-15,Repentigny,Ligne
4008675,25,4,2023-01-24,2024-04-15,Repentigny,Ligne
4008260,788,4,2023-01-24,2024-04-15,Repentigny,Ligne
4008676,245,4,2023-01-24,2024-04-15,Repentigny,Ligne
4008218,842,4,2023-01-24,2024-04-15,Repentigny,Ligne
4008677,74,4,2023-01-24,2024-04-15,Repentigny,Ligne
