ï»¿OBJECTID,MUNICIPALITE,HYDRONYME,SUPERFICIE,SHAPE.STArea(),SHAPE.STLength() 
4537,86042,,4133,4133,314.686655621228
4538,86042,,935.5,935.5,155.021546238201
4539,86042,,2078,2078,176.577383570571
4540,86042,,746,746,131.886668845166
4541,86042,,4867,4867,450.550283485579
4542,86042,,20691,20691,1111.10081551312
4543,86042,,2307.5,2307.5,219.815254938759
4544,86042,,1567,1567,206.745261464593
4545,86042,,1230,1230,154.563208603683
4546,86042,,1582,1582,199.32059210369
4547,86042,,1408,1408,143.955527939596
4548,86042,,1740.5,1740.5,192.027529856425
4549,86042,,4138.5,4138.5,336.123184852764
4550,86042,,5226,5226,371.588140483391
4551,86042,,1848.50039994,1848.50039994,187.463471827967
4552,86042,,4750.51120016,4750.51120016,341.474912963459
4553,86042,,8573.5,8573.5,580.315051377888
4554,86042,,1616.5,1616.5,219.959577183826
4555,86042,,1940.5,1940.5,212.491786195374
4556,86042,Lac Ã  la Truite,26790.5,26790.5,696.054747582182
4557,86042,,4611.0003,4611.0003,403.258751342322
4558,86042,,5242,5242,297.213881941838
4559,86042,,693,693,137.749954795133
4560,86042,,7026.5,7026.5,389.220549094993
4561,86042,,1668.5,1668.5,226.977487555543
4562,86042,,2372.5,2372.5,289.616370173421
4563,86042,,781,781,140.336966380096
4564,86042,,3018.4999,3018.4999,311.379950918119
4565,86042,,7867,7867,633.028733094075
4566,86042,,1216,1216,204.26396681778
4567,86042,,1718.00005,1718.00005,272.948275554518
4568,86042,,1294,1294,170.397143047027
4569,86042,,2086.5,2086.5,231.16165814534
4570,86042,,3693,3693,261.604992326654
4571,86042,,1450,1450,190.325109739278
4572,86042,,1716.5,1716.5,177.591061101599
4573,86042,,12424.00025,12424.00025,493.973959813762
4574,86042,,3700,3700,340.323942659048
4575,86042,,6693.5,6693.5,411.418619374134
4576,86042,,713,713,108.399781168535
4577,86042,Lac HÃ©bert,5464318.00125,5464318.00125,16552.5648547755
4578,86042,,5906.00045,5906.00045,334.250906224999
4579,86042,,1799,1799,193.402860324016
4580,86042,,2315.5003,2315.5003,219.647718118889
4581,86042,,1345.5,1345.5,155.60725030773
4582,86042,,1080.5,1080.5,132.356977576213
4583,86042,,1781.75977493,1781.759774925,206.062092423708
4584,86042,,1273.50035,1273.50035,176.899955170391
4585,86042,,756.5,756.5,114.620932927924
4586,86042,,3623.5,3623.5,308.778635006693
4587,86042,,2735.0001,2735.0001,258.40497918889
4588,86042,,2082.5,2082.5,203.794908139494
4589,86042,,1020.5,1020.5,152.839144711246
4590,86042,,1348.5,1348.5,150.999260426702
4591,86042,Lac des Bruants,33557,33557,1487.3759031388
4592,86042,,802.5,802.5,117.762436976368
4593,86042,,6531.5,6531.5,429.872579909548
4594,86042,,1438.5,1438.5,205.021414409322
4595,86042,,17421,17421,688.864144628604
4596,86042,,29104.5,29104.5,876.37769293131
4597,86042,,62683.4994,62683.4994,2854.82410299412
4598,86042,,860.5,860.5,137.368672265027
4599,86042,Lac du Caribou,1521190.002,1521190.002,6380.63661522333
4600,86042,,1048,1048,126.53637973664
4601,86042,,619.5,619.5,101.399051262727
4602,86042,,2473.5,2473.5,259.732853622797
4603,86042,,2233,2233,198.691070970682
4604,86042,,1745,1745,191.585037015652
4605,86042,,5315,5315,345.731345435459
4606,86042,,8266,8266,430.299735242819
4607,86042,,24020.5,24020.5,1271.14213167585
4608,86042,,4063.9999,4063.9999,354.197097649194
4609,86042,,927.5,927.5,132.915648717464
4610,86042,,3806.5,3806.5,337.164868868024
4611,86042,,1854,1854,201.876041195705
4612,86042,,1610.5,1610.5,168.785438285075
4613,86042,,867,867,146.793517253085
4614,86042,,4762.5,4762.5,277.173498124353
4615,86042,,837,837,144.502247005613
4616,86042,,2266,2266,217.893410601574
4617,86042,,747,747,142.787868144808
4618,86042,,1212.5,1212.5,190.691417174148
4619,86042,,778,778,137.10161774691
4620,86042,,648.5,648.5,111.276664561969
4621,86042,,2547,2547,261.526449952175
4622,86042,,1261.5,1261.5,200.318489094403
4623,86042,,1442.5,1442.5,155.944908812192
4624,86042,,5996,5996,395.382112399353
4625,86042,,3519,3519,285.062591603762
4626,86042,,2830.5,2830.5,344.160157903439
4627,86042,,2181.00019875,2181.00019875,270.346075675399
4628,86042,,5152,5152,305.9004575013
4629,86042,,602.0002,602.0002,92.8687390865634
4630,86042,,5031.5,5031.5,289.252608786851
4631,86042,,2780,2780,253.373066857686
4632,86042,,743,743,113.417693326267
4633,86042,,4358,4358,306.757712991194
4634,86042,,802,802,112.533398319783
4635,86042,,3365.5,3365.5,268.011523139368
4636,86042,Lac Surimau,845408.5,845408.5,5402.43347617626
4637,86042,,9233,9233,412.95216491593
4638,86042,,6702,6702,407.371934907924
4639,86042,,6792.99975,6792.99975,555.842921836497
4640,86042,,2322.5,2322.5,224.977290966956
4641,86042,,2100.5,2100.5,182.538060074192
4642,86042,,1127.5,1127.5,144.244594512486
4643,86042,,1922.5,1922.5,216.787196004724
4644,86042,,611,611,134.135624889289
4645,86042,,1630,1630,221.911178069472
4646,86042,,2102.5,2102.5,189.011552747289
4647,86042,,7933.5,7933.5,479.247839150692
4648,86042,,5957.5,5957.5,320.419986916234
4649,86042,,1819,1819,203.5257669811
4650,86042,,3496.5001,3496.5001,325.366002017533
4651,86042,,1323.5,1323.5,146.225046606479
4652,86042,,764.5,764.5,120.126209569493
4653,86042,,1686,1686,181.268122042022
4654,86042,,4182.0007,4182.0007,392.410564219079
4655,86042,,1966,1966,347.999960234553
4656,86042,,890.5,890.5,122.977709210299
4657,86042,,3080,3080,253.141334833759
4658,86042,,104.04133549,104.04133549,56.7221429176517
4659,86042,,973,973,120.632552036047
4660,86042,,7934,7934,402.223894105981
4661,86042,,9839,9839,394.974300387611
4662,86042,,855.5,855.5,125.965027902356
4663,86042,,1955.5,1955.5,208.886334165183
4664,86042,,1393,1393,218.852996553712
4665,86042,,887,887,156.084751925354
4666,86042,,23418,23418,1563.02224335136
4667,86042,,2190,2190,232.596242513605
4668,86042,,6882,6882,516.086711344436
4669,86042,,1260.5,1260.5,154.855045004366
4670,86042,,1252,1252,137.860021187463
4671,86042,,1092,1092,194.046567717768
4672,86042,,7470,7470,393.150108013309
4673,86042,RÃ©servoir Decelles,31268408.3414102,31268408.3414102,183666.361588429
4674,86042,,2650.5,2650.5,238.139845886771
4675,86042,,626,626,95.6456253219175
4676,86042,,951,951,127.647138470966
4677,86042,,1419,1419,190.054890516583
4678,86042,,1883,1883,171.22396241511
4679,86042,,6626.5,6626.5,421.14069786359
4680,86042,,3786.5,3786.5,267.456634532031
4681,86042,,811,811,144.493269319925
4682,86042,,4557,4557,399.504933261634
4683,86042,,1434,1434,194.827786476125
4684,86042,,4762.5,4762.5,831.780518103558
4685,86042,,3452,3452,230.798533554105
4686,86042,,1492,1492,191.024208570569
4687,86042,,2929.5003,2929.5003,402.244699353589
4688,86042,,1221,1221,153.526381848774
4689,86042,,1746.5,1746.5,161.672365170881
4690,86042,,788,788,112.576802516871
4691,86042,,2185,2185,192.236328533278
4692,86042,,3776,3776,338.112918012559
4693,86042,,8907.5,8907.5,479.143520935041
4694,86042,Lac Clinchamp,165592.5,165592.5,1956.86773707324
4695,86042,,35345.00015,35345.00015,728.852059179647
4696,86042,,1474.5,1474.5,148.431304742736
4697,86042,,2558,2558,258.231783118287
4698,86042,,842.5,842.5,137.351768411922
4699,86042,,8205.5,8205.5,505.219787779649
4700,86042,,8835.5,8835.5,549.627067840346
4701,86042,,5544.96535158,5544.965351585,310.16347305287
4702,86042,,2440,2440,209.970358808895
4703,86042,,1257,1257,153.56675734706
4704,86042,,4463.5,4463.5,302.143829950596
4705,86042,,737,737,131.961050040905
4706,86042,,5545,5545,368.298695074635
4707,86042,,1316,1316,165.970011209105
4708,86042,,3465,3465,256.533187451907
4709,86042,,630,630,101.107907946611
4710,86042,,2256,2256,186.721151677377
4711,86042,,652.5,652.5,127.984677322079
4712,86042,,1866.50015,1866.50015,200.718386296379
4713,86042,,3349,3349,304.751164887464
4714,86042,,1282,1282,158.712563870555
4715,86042,,1963.5,1963.5,208.224780421174
4716,86042,,1779.4951479,1779.4951479,191.444330118527
4717,86042,,2048.48425032,2048.48425032,239.740215231391
4718,86042,,4193.1221073,4193.122107295,2655.33116301524
4719,86042,,2473,2473,256.010627985866
4720,86042,,4005.5,4005.5,287.342309928922
4721,86042,,13147,13147,728.951139166741
4722,86042,,2443,2443,232.787554539656
4723,86042,,627,627,97.467017618986
4724,86042,,952.5,952.5,127.766216113861
4725,86042,,2332,2332,298.969713913112
4726,86042,,1256.99995,1256.99995,190.310688266494
4727,86042,,28812.50006684,28812.50006684,1153.71554441339
4728,86042,,8537.5,8537.5,386.779176980782
4729,86042,,665,665,107.761103052139
4730,86042,,14584.5,14584.5,572.422817572892
4731,86042,,14839.5,14839.5,1036.22521593964
4732,86042,,13283.5,13283.5,991.286448081287
4733,86042,Cours d'eau Paquette,25425.49985,25425.49985,3118.59475007275
4734,86042,,3573.99995,3573.99995,290.092145676497
4735,86042,,1331,1331,164.872046971703
4736,86042,,5950.0001,5950.0001,406.850343003823
4737,86042,,666.5,666.5,103.318828305427
4738,86042,,1737,1737,189.031531032081
4739,86042,,1344.5,1344.5,155.823827116935
4740,86042,,8355.5,8355.5,509.544259722714
4741,86042,,737.5,737.5,103.700605183926
4742,86042,,666.5,666.5,108.763685171725
4743,86042,,10767,10767,518.523320118774
4744,86042,,1261,1261,159.685923980215
4745,86042,,12487.5,12487.5,731.955737608281
4746,86042,,708,708,99.8254013095593
4747,86042,,35.86516237,35.86516237,31.9959046022451
4748,86042,Baie Ã  l'Orignal,3633069.61743149,3633069.61743149,10740.9708031636
4749,86042,,684,684,128.781146686768
4750,86042,,6234.5,6234.5,305.477397074885
4751,86042,,2731.5,2731.5,266.785523220414
4752,86042,,76541.5,76541.5,1602.92110270769
4753,86042,,6691.5002,6691.5002,474.323286554294
4754,86042,,1149.5,1149.5,151.813396035819
4755,86042,,624,624,106.403531590117
4756,86042,,9638,9638,635.286480304262
4757,86042,,2439,2439,198.527703963272
4758,86042,,814.5,814.5,124.223737443784
4759,86042,,1872,1872,233.604177428477
4760,86042,,1692.5,1692.5,212.236481140976
4761,86042,RiviÃ¨re des Outaouais,13203866.8868327,13203866.8868327,235679.79215084
4762,86042,,619.5,619.5,112.975928588142
4763,86042,,3364,3364,385.808592412738
4764,86042,,859,859,149.588354923727
4765,86042,,2682.5,2682.5,278.249735708603
4766,86042,,5039,5039,377.588864521591
4767,86042,,932,932,147.24930989926
4768,86042,,2064.5,2064.5,203.908953827623
4769,86042,,3571.5,3571.5,341.142741926989
4770,86042,Ruisseau Dormenan,12467.0002,12467.0002,718.518682214707
4771,86042,,9153,9153,609.265748702196
4772,86042,,2381.5,2381.5,228.446582258721
4773,86042,,9525,9525,394.192818503837
4774,86042,,2769,2769,212.171620845866
4775,86042,,608,608,119.635169560591
4776,86042,,1678,1678,222.786340263833
4777,86042,,2454,2454,254.406577991675
4778,86042,,1011,1011,125.942252205416
4779,86042,,943.5001,943.5001,114.962266491278
4780,86042,,4892,4892,472.527356705294
4781,86042,,6231,6231,384.020961197411
4782,86042,,2394.5,2394.5,184.967738338
4783,86042,Rapide Kanasuta,1133.54788652,1133.547886515,167.113360240392
4784,86042,Rapides Vaudray,3521.64608407,3521.64608407,419.114969569937
4785,86042,RiviÃ¨re Bousquet,61341.0614232,61341.061423205,9323.26916368832
4786,86042,,18266.0007,18266.0007,1604.9642935219
4787,86042,,3163.5,3163.5,267.429072706371
4788,86042,,1055.5,1055.5,150.177437971982
4789,86042,,768,768,113.26605722916
4790,86042,,1124,1124,161.371348046244
4791,86042,,3302.5,3302.5,226.77614513699
4792,86042,,1812.5,1812.5,172.829322353541
4793,86042,,722.5,722.5,131.696059932341
4794,86042,,6966.5,6966.5,428.064689090503
4795,86042,,3396,3396,292.475888489874
4796,86042,Baie Verte,193856.55358309,193856.55358309,2180.26720371603
4797,86042,,5893,5893,336.654405012798
4798,86042,,116316.5,116316.5,1598.55843772544
4799,86042,,639.5,639.5,110.199373740253
4800,86042,,3393.5,3393.5,343.902413293789
4801,86042,,4863,4863,344.711967277988
4802,86042,,664,664,129.721956694357
4803,86042,,1698.5,1698.5,182.347049468114
4804,86042,Lac Ã  l'Eau Claire,812644,812644,5256.2968466561
4805,86042,,3047,3047,227.245628223578
4806,86042,,2332,2332,193.479583882291
4807,86042,,1691,1691,246.55536299085
4808,86042,,2135,2135,240.031606599415
4809,86042,,1121,1121,134.56728798672
4810,86042,,701.50110007,701.50110007,109.082427297678
4811,86042,,2833.00250056,2833.002500555,271.932857002904
4812,86042,,19881.50805065,19881.50805065,1241.36451907422
4813,86042,,1122.9976004,1122.997600395,144.775387415567
4814,86042,,1623.9851004,1623.9851004,164.4196128159
4815,86042,,9239.54235144,9239.54235144,596.907189511505
4816,86042,,4985.49668577,4985.496685775,464.853161362531
4817,86042,,3817.50350007,3817.503500065,263.515224209566
4818,86042,RiviÃ¨re Arnoux,476477.95137744,476477.951377435,37391.2176673227
4819,86042,,1875.5,1875.5,189.601875811519
4820,86042,,2241.5,2241.5,224.702256533489
4821,86042,,1218,1218,182.346610481149
4822,86042,Lac du Sablon,92472.5,92472.5,2558.03026478162
4823,86042,,18444.5,18444.5,768.572867206726
4824,86042,,1024.09331203,1024.09331203,131.802507905466
4825,86042,,4308,4308,363.384353617986
4826,86042,,3931.5,3931.5,721.301858005746
4827,86042,,3360.5,3360.5,347.177908619319
4828,86042,,4511.5,4511.5,302.750127597416
4829,86042,,12174.5,12174.5,631.481434313868
4830,86042,Lac Berthemet,422964.72670169,422964.72670169,2895.70150155859
4831,86042,,3972.5,3972.5,391.149370914012
4832,86042,,2034,2034,258.613994180522
4833,86042,,4536,4536,360.907983803033
4834,86042,,1410,1410,185.53623211187
4835,86042,,934,934,152.597307826599
4836,86042,,2931.968,2931.968,269.339240519507
4837,86042,,968,968,118.777064816415
4838,86042,,4017.5,4017.5,282.930329991574
4839,86042,,3469,3469,319.991892965879
4840,86042,,19118.0003,19118.0003,1277.42546387082
4841,86042,,3565.5,3565.5,261.157229397947
4842,86042,,636.5,636.5,117.051293539908
4843,86042,,2540.5,2540.5,313.098668777158
4844,86042,,3481,3481,1009.30450320984
4845,86042,,2511,2511,303.900127836471
4846,86042,,728.5,728.5,138.696137196511
4847,86042,,2403.5,2403.5,254.353182424592
4848,86042,,30424.38300585,30424.38300585,2315.2152713179
4849,86042,,2050.5,2050.5,167.373957526066
4850,86042,,21637,21637,768.768838661017
4851,86042,,781.5,781.5,105.29955413186
4852,86042,,2793.0005,2793.0005,301.266767945525
4853,86042,,9091.5,9091.5,428.269415071105
4854,86042,,1166.5,1166.5,152.180613554253
4855,86042,,5318,5318,325.570073126291
4856,86042,,605,605,115.462309751441
4857,86042,Lac Parfouru,2123155.72677831,2123155.72677831,8077.92863285141
4858,86042,,6345.5,6345.5,581.795560255308
4859,86042,,2641.5,2641.5,346.446046475529
4860,86042,,618.5,618.5,92.2325017700509
4861,86042,,12833,12833,611.867593981611
4862,86042,,4118.5,4118.5,273.841265933004
4863,86042,,3885,3885,307.748255785832
4864,86042,,9700,9700,393.460055942969
4865,86042,,3029,3029,244.839206908174
4866,86042,,1695,1695,172.642791639092
4867,86042,,1337.5,1337.5,199.906617595416
4868,86042,Lac Roy,90721,90721,1380.3240711014
4869,86042,,6586.5,6586.5,354.295335446965
4870,86042,,747,747,131.580870640008
4871,86042,,2591.5,2591.5,280.649600213636
4872,86042,,1813,1813,230.241329772976
4873,86042,,4593.5,4593.5,408.860011998027
4874,86042,,2572.5,2572.5,239.989280348414
4875,86042,,2219.5,2219.5,202.169550791243
4876,86042,,21114.5,21114.5,937.768209353023
4877,86042,,4834.4997,4834.4997,496.944882421809
4878,86042,,1349.5,1349.5,184.020132575004
4879,86042,,2857.50013454,2857.500134535,301.188251660933
4880,86042,,19244.5,19244.5,608.922179235068
4881,86042,,710,710,117.268656327635
4882,86042,,686.5,686.5,109.502424083799
4883,86042,,3576,3576,353.490605570058
4884,86042,,3861.5,3861.5,382.36617361632
4885,86042,,8174,8174,402.779068445198
4886,86042,,2750.5,2750.5,273.562864136796
4887,86042,,7228.5,7228.5,367.866187690396
4888,86042,,1209.5001,1209.5001,266.906532882123
4889,86042,,3163,3163,246.519880766941
4890,86042,,9050,9050,398.836705734411
4891,86042,,1439.5,1439.5,174.448665975365
4892,86042,,7975,7975,502.206631526667
4893,86042,,17438,17438,898.643892582865
4894,86042,,7640.5,7640.5,668.427312084381
4895,86042,,669.5,669.5,103.20947162039
4896,86042,,2726.5,2726.5,241.33177425552
4897,86042,Baie Ollier,37474.85897681,37474.858976805,895.541038862699
4898,86042,,696,696,132.388369479255
4899,86042,,21184.5,21184.5,672.985529702887
4900,86042,,1888.5,1888.5,268.715739328989
4901,86042,,3750,3750,256.76442790986
4902,86042,,4520.4997,4520.4997,304.303150510988
4903,86042,,1798.5,1798.5,205.306933390595
4904,86042,,7983,7983,355.753220965176
4905,86042,,217.71181397,217.71181397,99.6733304497355
4906,86042,,2186,2186,244.139619380306
4907,86042,Lac Ledah,240728.4999,240728.4999,3274.11794011582
4908,86042,,1876.9991,1876.9991,178.999710430453
4909,86042,,916,916,124.470857465576
4910,86042,,4034.5,4034.5,269.225852339334
