fraction,nom_station,métaux,date,concentration_ng_m3,statut
PST,Station Nomade,Selenium,8/4/2023,0.0,<LDR
PST,Station Nomade,Sodium,8/4/2023,0.0,<LDR
PST,Station Nomade,Thallium,8/4/2023,0.0,<LDR
PST,Station Nomade,Uranium,8/4/2023,0.0,<LDR
PST,Station Nomade,Vanadium,8/4/2023,0.0,<LDR
PST,Station Nomade,Zinc,8/4/2023,0.0,<LDR
PM10,Station Nomade,Aluminium,8/4/2023,110.9,mesure
PM10,Station Nomade,Antimoine,8/4/2023,0.0,<LDR
PM10,Station Nomade,Argent,8/4/2023,0.0,<LDR
PM10,Station Nomade,Arsenic,8/4/2023,0.0,<LDR
PM10,Station Nomade,Baryum,8/4/2023,0.0,<LDR
PM10,Station Nomade,Beryllium,8/4/2023,0.0,<LDR
PM10,Station Nomade,Cadmium,8/4/2023,0.0,<LDR
PM10,Station Nomade,Calcium,8/4/2023,739.5,mesure
PM10,Station Nomade,Chrome,8/4/2023,0.0,<LDR
PM10,Station Nomade,Cobalt,8/4/2023,0.0,<LDR
PM10,Station Nomade,Cuivre,8/4/2023,86.3,mesure
PM10,Station Nomade,Etain,8/4/2023,0.0,<LDR
PM10,Station Nomade,Fer,8/4/2023,141.7,mesure
PM10,Station Nomade,Magnesium,8/4/2023,92.4,mesure
PM10,Station Nomade,Manganese,8/4/2023,4.7,mesure
PM10,Station Nomade,Molybdene,8/4/2023,0.0,<LDR
PM10,Station Nomade,Nickel,8/4/2023,1.4,mesure
PM10,Station Nomade,Plomb,8/4/2023,19.7,mesure
PM10,Station Nomade,Potassium,8/4/2023,0.0,<LDR
PM10,Station Nomade,Selenium,8/4/2023,0.0,<LDR
PM10,Station Nomade,Sodium,8/4/2023,0.0,<LDR
PM10,Station Nomade,Thallium,8/4/2023,0.0,<LDR
PM10,Station Nomade,Uranium,8/4/2023,0.0,<LDR
PM10,Station Nomade,Vanadium,8/4/2023,0.0,<LDR
PM10,Station Nomade,Zinc,8/4/2023,0.0,<LDR
PST,Station Nomade,Aluminium,8/10/2023,855.3,mesure
PST,Station Nomade,Antimoine,8/10/2023,0.0,<LDR
PST,Station Nomade,Argent,8/10/2023,3.5,mesure
PST,Station Nomade,Arsenic,8/10/2023,1.4,mesure
PST,Station Nomade,Baryum,8/10/2023,44.7,mesure
PST,Station Nomade,Beryllium,8/10/2023,0.0,<LDR
PST,Station Nomade,Cadmium,8/10/2023,0.0,<LDR
PST,Station Nomade,Calcium,8/10/2023,6184.5,mesure
PST,Station Nomade,Chrome,8/10/2023,0.0,<LDR
PST,Station Nomade,Cobalt,8/10/2023,1.1,mesure
PST,Station Nomade,Cuivre,8/10/2023,164.5,mesure
PST,Station Nomade,Etain,8/10/2023,0.0,<LDR
PST,Station Nomade,Fer,8/10/2023,657.9,mesure
PST,Station Nomade,Magnesium,8/10/2023,605.3,mesure
PST,Station Nomade,Manganese,8/10/2023,19.7,mesure
PST,Station Nomade,Molybdene,8/10/2023,0.0,<LDR
PST,Station Nomade,Nickel,8/10/2023,3.3,mesure
PST,Station Nomade,Plomb,8/10/2023,9.9,mesure
PST,Station Nomade,Potassium,8/10/2023,414.5,mesure
PST,Station Nomade,Selenium,8/10/2023,0.0,<LDR
PST,Station Nomade,Sodium,8/10/2023,592.1,mesure
PST,Station Nomade,Thallium,8/10/2023,0.0,<LDR
PST,Station Nomade,Uranium,8/10/2023,0.0,<LDR
PST,Station Nomade,Vanadium,8/10/2023,1.9,mesure
PST,Station Nomade,Zinc,8/10/2023,0.0,<LDR
PM10,Station Nomade,Aluminium,8/10/2023,336.3,mesure
PM10,Station Nomade,Antimoine,8/10/2023,0.0,<LDR
PM10,Station Nomade,Argent,8/10/2023,2.9,mesure
PM10,Station Nomade,Arsenic,8/10/2023,0.0,<LDR
PM10,Station Nomade,Baryum,8/10/2023,0.0,<LDR
PM10,Station Nomade,Beryllium,8/10/2023,0.0,<LDR
PM10,Station Nomade,Cadmium,8/10/2023,0.0,<LDR
PM10,Station Nomade,Calcium,8/10/2023,1903.8,mesure
PM10,Station Nomade,Chrome,8/10/2023,0.0,<LDR
PM10,Station Nomade,Cobalt,8/10/2023,0.8,mesure
PM10,Station Nomade,Cuivre,8/10/2023,54.6,mesure
PM10,Station Nomade,Etain,8/10/2023,0.0,<LDR
PM10,Station Nomade,Fer,8/10/2023,285.6,mesure
PM10,Station Nomade,Magnesium,8/10/2023,184.0,mesure
PM10,Station Nomade,Manganese,8/10/2023,8.2,mesure
PM10,Station Nomade,Molybdene,8/10/2023,0.0,<LDR
PM10,Station Nomade,Nickel,8/10/2023,2.0,mesure
PM10,Station Nomade,Plomb,8/10/2023,7.0,mesure
PM10,Station Nomade,Potassium,8/10/2023,0.0,<LDR
PM10,Station Nomade,Selenium,8/10/2023,0.0,<LDR
PM10,Station Nomade,Sodium,8/10/2023,63.5,mesure
PM10,Station Nomade,Thallium,8/10/2023,0.0,<LDR
PM10,Station Nomade,Uranium,8/10/2023,0.0,<LDR
PM10,Station Nomade,Vanadium,8/10/2023,0.0,<LDR
PM10,Station Nomade,Zinc,8/10/2023,0.0,<LDR
PST,Station Nomade,Aluminium,8/16/2023,376.6,mesure
PST,Station Nomade,Antimoine,8/16/2023,0.0,<LDR
PST,Station Nomade,Argent,8/16/2023,0.0,<LDR
PST,Station Nomade,Arsenic,8/16/2023,0.0,<LDR
PST,Station Nomade,Baryum,8/16/2023,0.0,<LDR
PST,Station Nomade,Beryllium,8/16/2023,0.0,<LDR
PST,Station Nomade,Cadmium,8/16/2023,0.0,<LDR
PST,Station Nomade,Calcium,8/16/2023,1978.5,mesure
PST,Station Nomade,Chrome,8/16/2023,3.4,mesure
PST,Station Nomade,Cobalt,8/16/2023,0.0,<LDR
PST,Station Nomade,Cuivre,8/16/2023,108.5,mesure
PST,Station Nomade,Etain,8/16/2023,0.0,<LDR
PST,Station Nomade,Fer,8/16/2023,408.5,mesure
PST,Station Nomade,Magnesium,8/16/2023,248.9,mesure
PST,Station Nomade,Manganese,8/16/2023,11.5,mesure
PST,Station Nomade,Molybdene,8/16/2023,0.0,<LDR
PST,Station Nomade,Nickel,8/16/2023,1.5,mesure
PST,Station Nomade,Plomb,8/16/2023,2.6,mesure
PST,Station Nomade,Potassium,8/16/2023,0.0,<LDR
PST,Station Nomade,Selenium,8/16/2023,0.0,<LDR
PST,Station Nomade,Sodium,8/16/2023,0.0,<LDR
PST,Station Nomade,Thallium,8/16/2023,0.0,<LDR
PST,Station Nomade,Uranium,8/16/2023,0.0,<LDR
PST,Station Nomade,Vanadium,8/16/2023,0.0,<LDR
PST,Station Nomade,Zinc,8/16/2023,0.0,<LDR
PM10,Station Nomade,Aluminium,8/16/2023,154.3,mesure
PM10,Station Nomade,Antimoine,8/16/2023,0.0,<LDR
PM10,Station Nomade,Argent,8/16/2023,0.0,<LDR
PM10,Station Nomade,Arsenic,8/16/2023,0.0,<LDR
PM10,Station Nomade,Baryum,8/16/2023,0.0,<LDR
PM10,Station Nomade,Beryllium,8/16/2023,0.0,<LDR
PM10,Station Nomade,Cadmium,8/16/2023,0.0,<LDR
PM10,Station Nomade,Calcium,8/16/2023,678.7,mesure
PM10,Station Nomade,Chrome,8/16/2023,1.4,mesure
PM10,Station Nomade,Cobalt,8/16/2023,0.0,<LDR
PM10,Station Nomade,Cuivre,8/16/2023,38.9,mesure
PM10,Station Nomade,Etain,8/16/2023,0.0,<LDR
PM10,Station Nomade,Fer,8/16/2023,185.1,mesure
PM10,Station Nomade,Magnesium,8/16/2023,92.6,mesure
PM10,Station Nomade,Manganese,8/16/2023,4.2,mesure
PM10,Station Nomade,Molybdene,8/16/2023,0.0,<LDR
PM10,Station Nomade,Nickel,8/16/2023,0.0,<LDR
PM10,Station Nomade,Plomb,8/16/2023,1.3,mesure
PM10,Station Nomade,Potassium,8/16/2023,0.0,<LDR
PM10,Station Nomade,Selenium,8/16/2023,0.0,<LDR
PM10,Station Nomade,Sodium,8/16/2023,0.0,<LDR
PM10,Station Nomade,Thallium,8/16/2023,0.0,<LDR
PM10,Station Nomade,Uranium,8/16/2023,0.0,<LDR
PM10,Station Nomade,Vanadium,8/16/2023,0.0,<LDR
PM10,Station Nomade,Zinc,8/16/2023,0.0,<LDR
PST,Station Nomade,Aluminium,8/22/2023,464.8,mesure
PST,Station Nomade,Antimoine,8/22/2023,0.0,<LDR
PST,Station Nomade,Argent,8/22/2023,0.0,<LDR
PST,Station Nomade,Arsenic,8/22/2023,0.0,<LDR
PST,Station Nomade,Baryum,8/22/2023,0.0,<LDR
PST,Station Nomade,Beryllium,8/22/2023,0.0,<LDR
PST,Station Nomade,Cadmium,8/22/2023,0.0,<LDR
PST,Station Nomade,Calcium,8/22/2023,3036.5,mesure
PST,Station Nomade,Chrome,8/22/2023,3.8,mesure
PST,Station Nomade,Cobalt,8/22/2023,0.7,mesure
PST,Station Nomade,Cuivre,8/22/2023,161.1,mesure
PST,Station Nomade,Etain,8/22/2023,0.0,<LDR
PST,Station Nomade,Fer,8/22/2023,545.3,mesure
PST,Station Nomade,Magnesium,8/22/2023,303.7,mesure
PST,Station Nomade,Manganese,8/22/2023,12.4,mesure
PST,Station Nomade,Molybdene,8/22/2023,0.0,<LDR
PST,Station Nomade,Nickel,8/22/2023,2.2,mesure
PST,Station Nomade,Plomb,8/22/2023,6.8,mesure
PST,Station Nomade,Potassium,8/22/2023,347.0,mesure
PST,Station Nomade,Selenium,8/22/2023,0.0,<LDR
PST,Station Nomade,Sodium,8/22/2023,185.9,mesure
PST,Station Nomade,Thallium,8/22/2023,0.0,<LDR
PST,Station Nomade,Uranium,8/22/2023,0.0,<LDR
PST,Station Nomade,Vanadium,8/22/2023,1.7,mesure
PST,Station Nomade,Zinc,8/22/2023,49.0,mesure
PM10,Station Nomade,Aluminium,8/22/2023,247.5,mesure
PM10,Station Nomade,Antimoine,8/22/2023,0.0,<LDR
PM10,Station Nomade,Argent,8/22/2023,0.0,<LDR
PM10,Station Nomade,Arsenic,8/22/2023,0.0,<LDR
PM10,Station Nomade,Baryum,8/22/2023,0.0,<LDR
PM10,Station Nomade,Beryllium,8/22/2023,0.0,<LDR
PM10,Station Nomade,Cadmium,8/22/2023,0.0,<LDR
PM10,Station Nomade,Calcium,8/22/2023,1269.2,mesure
PM10,Station Nomade,Chrome,8/22/2023,3.4,mesure
PM10,Station Nomade,Cobalt,8/22/2023,0.0,<LDR
PM10,Station Nomade,Cuivre,8/22/2023,57.1,mesure
PM10,Station Nomade,Etain,8/22/2023,0.0,<LDR
PM10,Station Nomade,Fer,8/22/2023,266.5,mesure
PM10,Station Nomade,Magnesium,8/22/2023,139.6,mesure
PM10,Station Nomade,Manganese,8/22/2023,5.7,mesure
PM10,Station Nomade,Molybdene,8/22/2023,0.0,<LDR
PM10,Station Nomade,Nickel,8/22/2023,1.6,mesure
PM10,Station Nomade,Plomb,8/22/2023,3.2,mesure
PM10,Station Nomade,Potassium,8/22/2023,0.0,<LDR
PM10,Station Nomade,Selenium,8/22/2023,0.0,<LDR
PM10,Station Nomade,Sodium,8/22/2023,380.8,mesure
PM10,Station Nomade,Thallium,8/22/2023,0.0,<LDR
PM10,Station Nomade,Uranium,8/22/2023,0.0,<LDR
PM10,Station Nomade,Vanadium,8/22/2023,0.0,<LDR
PM10,Station Nomade,Zinc,8/22/2023,0.0,<LDR
PST,Station Nomade,Aluminium,8/28/2023,517.0,mesure
PST,Station Nomade,Antimoine,8/28/2023,0.0,<LDR
PST,Station Nomade,Argent,8/28/2023,0.0,<LDR
PST,Station Nomade,Arsenic,8/28/2023,0.0,<LDR
PST,Station Nomade,Baryum,8/28/2023,0.0,<LDR
PST,Station Nomade,Beryllium,8/28/2023,0.0,<LDR
PST,Station Nomade,Cadmium,8/28/2023,0.0,<LDR
PST,Station Nomade,Calcium,8/28/2023,3127.4,mesure
PST,Station Nomade,Chrome,8/28/2023,15.3,mesure
PST,Station Nomade,Cobalt,8/28/2023,0.0,<LDR
PST,Station Nomade,Cuivre,8/28/2023,204.2,mesure
PST,Station Nomade,Etain,8/28/2023,0.0,<LDR
PST,Station Nomade,Fer,8/28/2023,599.9,mesure
PST,Station Nomade,Magnesium,8/28/2023,338.3,mesure
PST,Station Nomade,Manganese,8/28/2023,16.0,mesure
PST,Station Nomade,Molybdene,8/28/2023,0.0,<LDR
PST,Station Nomade,Nickel,8/28/2023,4.5,mesure
PST,Station Nomade,Plomb,8/28/2023,7.7,mesure
PST,Station Nomade,Potassium,8/28/2023,325.5,mesure
PST,Station Nomade,Selenium,8/28/2023,0.0,<LDR
PST,Station Nomade,Sodium,8/28/2023,765.9,mesure
PST,Station Nomade,Thallium,8/28/2023,0.0,<LDR
PST,Station Nomade,Uranium,8/28/2023,0.0,<LDR
PST,Station Nomade,Vanadium,8/28/2023,3.2,mesure
PST,Station Nomade,Zinc,8/28/2023,53.0,mesure
PM10,Station Nomade,Aluminium,8/28/2023,222.1,mesure
PM10,Station Nomade,Antimoine,8/28/2023,0.0,<LDR
PM10,Station Nomade,Argent,8/28/2023,0.0,<LDR
PM10,Station Nomade,Arsenic,8/28/2023,0.0,<LDR
PM10,Station Nomade,Baryum,8/28/2023,0.0,<LDR
PM10,Station Nomade,Beryllium,8/28/2023,0.0,<LDR
PM10,Station Nomade,Cadmium,8/28/2023,0.0,<LDR
PM10,Station Nomade,Calcium,8/28/2023,1142.3,mesure
PM10,Station Nomade,Chrome,8/28/2023,2.5,mesure
PM10,Station Nomade,Cobalt,8/28/2023,0.0,<LDR
PM10,Station Nomade,Cuivre,8/28/2023,69.8,mesure
PM10,Station Nomade,Etain,8/28/2023,0.0,<LDR
PM10,Station Nomade,Fer,8/28/2023,260.2,mesure
PM10,Station Nomade,Magnesium,8/28/2023,126.9,mesure
PM10,Station Nomade,Manganese,8/28/2023,7.0,mesure
PM10,Station Nomade,Molybdene,8/28/2023,0.0,<LDR
PM10,Station Nomade,Nickel,8/28/2023,2.0,mesure
PM10,Station Nomade,Plomb,8/28/2023,3.6,mesure
PM10,Station Nomade,Potassium,8/28/2023,0.0,<LDR
PM10,Station Nomade,Selenium,8/28/2023,0.0,<LDR
PM10,Station Nomade,Sodium,8/28/2023,190.4,mesure
PM10,Station Nomade,Thallium,8/28/2023,0.0,<LDR
PM10,Station Nomade,Uranium,8/28/2023,0.0,<LDR
PM10,Station Nomade,Vanadium,8/28/2023,2.6,mesure
PM10,Station Nomade,Zinc,8/28/2023,0.0,<LDR
PST,Station Nomade,Aluminium,9/3/2023,310.4,mesure
PST,Station Nomade,Antimoine,9/3/2023,0.0,<LDR
PST,Station Nomade,Argent,9/3/2023,0.0,<LDR
PST,Station Nomade,Arsenic,9/3/2023,1.8,mesure
PST,Station Nomade,Baryum,9/3/2023,54.5,mesure
PST,Station Nomade,Beryllium,9/3/2023,0.0,<LDR
PST,Station Nomade,Cadmium,9/3/2023,0.0,<LDR
PST,Station Nomade,Calcium,9/3/2023,3455.5,mesure
PST,Station Nomade,Chrome,9/3/2023,2.1,mesure
PST,Station Nomade,Cobalt,9/3/2023,0.0,<LDR
PST,Station Nomade,Cuivre,9/3/2023,158.1,mesure
PST,Station Nomade,Etain,9/3/2023,0.0,<LDR
PST,Station Nomade,Fer,9/3/2023,445.1,mesure
PST,Station Nomade,Magnesium,9/3/2023,427.5,mesure
PST,Station Nomade,Manganese,9/3/2023,16.4,mesure
PST,Station Nomade,Molybdene,9/3/2023,0.0,<LDR
PST,Station Nomade,Nickel,9/3/2023,3.0,mesure
PST,Station Nomade,Plomb,9/3/2023,5.9,mesure
PST,Station Nomade,Potassium,9/3/2023,0.0,<LDR
PST,Station Nomade,Selenium,9/3/2023,0.0,<LDR
PST,Station Nomade,Sodium,9/3/2023,0.0,<LDR
PST,Station Nomade,Thallium,9/3/2023,0.0,<LDR
PST,Station Nomade,Uranium,9/3/2023,0.0,<LDR
PST,Station Nomade,Vanadium,9/3/2023,0.0,<LDR
PST,Station Nomade,Zinc,9/3/2023,42.8,mesure
PM10,Station Nomade,Aluminium,9/3/2023,123.4,mesure
PM10,Station Nomade,Antimoine,9/3/2023,0.0,<LDR
PM10,Station Nomade,Argent,9/3/2023,0.0,<LDR
PM10,Station Nomade,Arsenic,9/3/2023,1.2,mesure
PM10,Station Nomade,Baryum,9/3/2023,0.0,<LDR
PM10,Station Nomade,Beryllium,9/3/2023,0.0,<LDR
PM10,Station Nomade,Cadmium,9/3/2023,0.0,<LDR
PM10,Station Nomade,Calcium,9/3/2023,1049.0,mesure
PM10,Station Nomade,Chrome,9/3/2023,1.8,mesure
PM10,Station Nomade,Cobalt,9/3/2023,0.0,<LDR
PM10,Station Nomade,Cuivre,9/3/2023,29.0,mesure
PM10,Station Nomade,Etain,9/3/2023,0.0,<LDR
PM10,Station Nomade,Fer,9/3/2023,191.3,mesure
PM10,Station Nomade,Magnesium,9/3/2023,148.1,mesure
PM10,Station Nomade,Manganese,9/3/2023,6.8,mesure
PM10,Station Nomade,Molybdene,9/3/2023,0.0,<LDR
PM10,Station Nomade,Nickel,9/3/2023,1.5,mesure
PM10,Station Nomade,Plomb,9/3/2023,3.4,mesure
PM10,Station Nomade,Potassium,9/3/2023,0.0,<LDR
PM10,Station Nomade,Selenium,9/3/2023,0.0,<LDR
PM10,Station Nomade,Sodium,9/3/2023,0.0,<LDR
PM10,Station Nomade,Thallium,9/3/2023,0.0,<LDR
PM10,Station Nomade,Uranium,9/3/2023,0.0,<LDR
PM10,Station Nomade,Vanadium,9/3/2023,0.0,<LDR
PM10,Station Nomade,Zinc,9/3/2023,0.0,<LDR
PST,Station Nomade,Aluminium,9/9/2023,161.1,mesure
PST,Station Nomade,Antimoine,9/9/2023,0.0,<LDR
PST,Station Nomade,Argent,9/9/2023,0.0,<LDR
PST,Station Nomade,Arsenic,9/9/2023,0.0,<LDR
PST,Station Nomade,Baryum,9/9/2023,0.0,<LDR
PST,Station Nomade,Beryllium,9/9/2023,0.0,<LDR
PST,Station Nomade,Cadmium,9/9/2023,0.0,<LDR
PST,Station Nomade,Calcium,9/9/2023,1673.2,mesure
PST,Station Nomade,Chrome,9/9/2023,0.0,<LDR
PST,Station Nomade,Cobalt,9/9/2023,0.0,<LDR
PST,Station Nomade,Cuivre,9/9/2023,89.9,mesure
PST,Station Nomade,Etain,9/9/2023,0.0,<LDR
PST,Station Nomade,Fer,9/9/2023,297.5,mesure
PST,Station Nomade,Magnesium,9/9/2023,210.7,mesure
PST,Station Nomade,Manganese,9/9/2023,7.4,mesure
PST,Station Nomade,Molybdene,9/9/2023,0.0,<LDR
PST,Station Nomade,Nickel,9/9/2023,0.0,<LDR
PST,Station Nomade,Plomb,9/9/2023,13.6,mesure
PST,Station Nomade,Potassium,9/9/2023,0.0,<LDR
PST,Station Nomade,Selenium,9/9/2023,0.0,<LDR
PST,Station Nomade,Sodium,9/9/2023,0.0,<LDR
PST,Station Nomade,Thallium,9/9/2023,0.0,<LDR
PST,Station Nomade,Uranium,9/9/2023,0.0,<LDR
PST,Station Nomade,Vanadium,9/9/2023,0.0,<LDR
PST,Station Nomade,Zinc,9/9/2023,0.0,<LDR
PM10,Station Nomade,Aluminium,9/9/2023,69.8,mesure
PM10,Station Nomade,Antimoine,9/9/2023,0.0,<LDR
PM10,Station Nomade,Argent,9/9/2023,0.0,<LDR
PM10,Station Nomade,Arsenic,9/9/2023,0.0,<LDR
PM10,Station Nomade,Baryum,9/9/2023,0.0,<LDR
PM10,Station Nomade,Beryllium,9/9/2023,0.0,<LDR
PM10,Station Nomade,Cadmium,9/9/2023,0.0,<LDR
PM10,Station Nomade,Calcium,9/9/2023,545.8,mesure
PM10,Station Nomade,Chrome,9/9/2023,0.2,mesure
PM10,Station Nomade,Cobalt,9/9/2023,0.0,<LDR
PM10,Station Nomade,Cuivre,9/9/2023,34.9,mesure
PM10,Station Nomade,Etain,9/9/2023,0.0,<LDR
PM10,Station Nomade,Fer,9/9/2023,139.6,mesure
PM10,Station Nomade,Magnesium,9/9/2023,76.2,mesure
PM10,Station Nomade,Manganese,9/9/2023,3.0,mesure
PM10,Station Nomade,Molybdene,9/9/2023,0.0,<LDR
PM10,Station Nomade,Nickel,9/9/2023,0.0,<LDR
PM10,Station Nomade,Plomb,9/9/2023,7.0,mesure
PM10,Station Nomade,Potassium,9/9/2023,0.0,<LDR
PM10,Station Nomade,Selenium,9/9/2023,0.0,<LDR
PM10,Station Nomade,Sodium,9/9/2023,0.0,<LDR
PM10,Station Nomade,Thallium,9/9/2023,0.0,<LDR
PM10,Station Nomade,Uranium,9/9/2023,0.0,<LDR
PM10,Station Nomade,Vanadium,9/9/2023,0.0,<LDR
PM10,Station Nomade,Zinc,9/9/2023,0.0,<LDR
PST,Station Nomade,Aluminium,9/15/2023,465.9,mesure
PST,Station Nomade,Antimoine,9/15/2023,0.0,<LDR
PST,Station Nomade,Argent,9/15/2023,0.0,<LDR
PST,Station Nomade,Arsenic,9/15/2023,1.5,mesure
PST,Station Nomade,Baryum,9/15/2023,70.2,mesure
PST,Station Nomade,Beryllium,9/15/2023,0.0,<LDR
PST,Station Nomade,Cadmium,9/15/2023,0.0,<LDR
PST,Station Nomade,Calcium,9/15/2023,5233.6,mesure
PST,Station Nomade,Chrome,9/15/2023,0.6,mesure
PST,Station Nomade,Cobalt,9/15/2023,0.0,<LDR
PST,Station Nomade,Cuivre,9/15/2023,250.2,mesure
PST,Station Nomade,Etain,9/15/2023,0.0,<LDR
PST,Station Nomade,Fer,9/15/2023,829.7,mesure
PST,Station Nomade,Magnesium,9/15/2023,485.1,mesure
PST,Station Nomade,Manganese,9/15/2023,20.4,mesure
PST,Station Nomade,Molybdene,9/15/2023,0.0,<LDR
PST,Station Nomade,Nickel,9/15/2023,3.3,mesure
PST,Station Nomade,Plomb,9/15/2023,21.7,mesure
PST,Station Nomade,Potassium,9/15/2023,0.0,<LDR
PST,Station Nomade,Selenium,9/15/2023,0.0,<LDR
PST,Station Nomade,Sodium,9/15/2023,0.0,<LDR
PST,Station Nomade,Thallium,9/15/2023,0.0,<LDR
PST,Station Nomade,Uranium,9/15/2023,0.0,<LDR
PST,Station Nomade,Vanadium,9/15/2023,0.0,<LDR
PST,Station Nomade,Zinc,9/15/2023,83.0,mesure
PM10,Station Nomade,Aluminium,9/15/2023,228.5,mesure
PM10,Station Nomade,Antimoine,9/15/2023,0.0,<LDR
PM10,Station Nomade,Argent,9/15/2023,0.0,<LDR
PM10,Station Nomade,Arsenic,9/15/2023,1.3,mesure
PM10,Station Nomade,Baryum,9/15/2023,0.0,<LDR
PM10,Station Nomade,Beryllium,9/15/2023,0.0,<LDR
PM10,Station Nomade,Cadmium,9/15/2023,0.0,<LDR
PM10,Station Nomade,Calcium,9/15/2023,1903.8,mesure
PM10,Station Nomade,Chrome,9/15/2023,0.0,<LDR
PM10,Station Nomade,Cobalt,9/15/2023,0.0,<LDR
PM10,Station Nomade,Cuivre,9/15/2023,58.4,mesure
PM10,Station Nomade,Etain,9/15/2023,0.0,<LDR
PM10,Station Nomade,Fer,9/15/2023,406.1,mesure
PM10,Station Nomade,Magnesium,9/15/2023,184.0,mesure
PM10,Station Nomade,Manganese,9/15/2023,9.5,mesure
PM10,Station Nomade,Molybdene,9/15/2023,0.0,<LDR
PM10,Station Nomade,Nickel,9/15/2023,1.7,mesure
PM10,Station Nomade,Plomb,9/15/2023,10.8,mesure
PM10,Station Nomade,Potassium,9/15/2023,0.0,<LDR
PM10,Station Nomade,Selenium,9/15/2023,0.0,<LDR
PM10,Station Nomade,Sodium,9/15/2023,0.0,<LDR
PM10,Station Nomade,Thallium,9/15/2023,0.0,<LDR
PM10,Station Nomade,Uranium,9/15/2023,0.0,<LDR
PM10,Station Nomade,Vanadium,9/15/2023,0.0,<LDR
PM10,Station Nomade,Zinc,9/15/2023,45.1,mesure
PST,Station Nomade,Aluminium,9/21/2023,702.1,mesure
PST,Station Nomade,Antimoine,9/21/2023,0.0,<LDR
PST,Station Nomade,Argent,9/21/2023,1.7,mesure
PST,Station Nomade,Arsenic,9/21/2023,3.1,mesure
PST,Station Nomade,Baryum,9/21/2023,108.5,mesure
PST,Station Nomade,Beryllium,9/21/2023,0.0,<LDR
PST,Station Nomade,Cadmium,9/21/2023,0.0,<LDR
PST,Station Nomade,Calcium,9/21/2023,7658.9,mesure
PST,Station Nomade,Chrome,9/21/2023,4.4,mesure
PST,Station Nomade,Cobalt,9/21/2023,0.0,<LDR
PST,Station Nomade,Cuivre,9/21/2023,231.5,mesure
PST,Station Nomade,Etain,9/21/2023,0.0,<LDR
PST,Station Nomade,Fer,9/21/2023,1148.8,mesure
PST,Station Nomade,Magnesium,9/21/2023,765.9,mesure
PST,Station Nomade,Manganese,9/21/2023,32.6,mesure
PST,Station Nomade,Molybdene,9/21/2023,0.0,<LDR
PST,Station Nomade,Nickel,9/21/2023,4.3,mesure
PST,Station Nomade,Plomb,9/21/2023,28.1,mesure
PST,Station Nomade,Potassium,9/21/2023,0.0,<LDR
PST,Station Nomade,Selenium,9/21/2023,0.0,<LDR
PST,Station Nomade,Sodium,9/21/2023,0.0,<LDR
PST,Station Nomade,Thallium,9/21/2023,0.0,<LDR
PST,Station Nomade,Uranium,9/21/2023,0.0,<LDR
PST,Station Nomade,Vanadium,9/21/2023,1.3,mesure
PST,Station Nomade,Zinc,9/21/2023,108.5,mesure
PM10,Station Nomade,Aluminium,9/21/2023,368.1,mesure
PM10,Station Nomade,Antimoine,9/21/2023,0.0,<LDR
PM10,Station Nomade,Argent,9/21/2023,0.6,mesure
PM10,Station Nomade,Arsenic,9/21/2023,2.3,mesure
PM10,Station Nomade,Baryum,9/21/2023,33.6,mesure
PM10,Station Nomade,Beryllium,9/21/2023,0.0,<LDR
PM10,Station Nomade,Cadmium,9/21/2023,0.0,<LDR
PM10,Station Nomade,Calcium,9/21/2023,3173.0,mesure
PM10,Station Nomade,Chrome,9/21/2023,0.8,mesure
PM10,Station Nomade,Cobalt,9/21/2023,0.0,<LDR
PM10,Station Nomade,Cuivre,9/21/2023,58.8,mesure
PM10,Station Nomade,Etain,9/21/2023,0.0,<LDR
PM10,Station Nomade,Fer,9/21/2023,590.2,mesure
PM10,Station Nomade,Magnesium,9/21/2023,330.0,mesure
PM10,Station Nomade,Manganese,9/21/2023,15.2,mesure
PM10,Station Nomade,Molybdene,9/21/2023,0.0,<LDR
PM10,Station Nomade,Nickel,9/21/2023,2.3,mesure
PM10,Station Nomade,Plomb,9/21/2023,14.0,mesure
PM10,Station Nomade,Potassium,9/21/2023,0.0,<LDR
PM10,Station Nomade,Selenium,9/21/2023,0.0,<LDR
PM10,Station Nomade,Sodium,9/21/2023,0.0,<LDR
PM10,Station Nomade,Thallium,9/21/2023,0.0,<LDR
PM10,Station Nomade,Uranium,9/21/2023,0.0,<LDR
PM10,Station Nomade,Vanadium,9/21/2023,0.0,<LDR
PM10,Station Nomade,Zinc,9/21/2023,51.4,mesure
PST,Station Nomade,Aluminium,9/27/2023,408.5,mesure
PST,Station Nomade,Antimoine,9/27/2023,0.0,<LDR
PST,Station Nomade,Argent,9/27/2023,0.0,<LDR
PST,Station Nomade,Arsenic,9/27/2023,0.0,<LDR
PST,Station Nomade,Baryum,9/27/2023,0.0,<LDR
PST,Station Nomade,Beryllium,9/27/2023,0.0,<LDR
PST,Station Nomade,Cadmium,9/27/2023,0.0,<LDR
PST,Station Nomade,Calcium,9/27/2023,2999.7,mesure
PST,Station Nomade,Chrome,9/27/2023,7.0,mesure
PST,Station Nomade,Cobalt,9/27/2023,0.0,<LDR
PST,Station Nomade,Cuivre,9/27/2023,197.9,mesure
PST,Station Nomade,Etain,9/27/2023,0.0,<LDR
PST,Station Nomade,Fer,9/27/2023,765.9,mesure
PST,Station Nomade,Magnesium,9/27/2023,344.6,mesure
