TransactionID,DateChargement,IdenfiantSecteur,NomSecteur,IdentifiantArrondissement,ArrondissementCode,Arrondissement,IdentifiantDepot,NomDepot,DateDechargement,volume,TypeTransaction,IdentifiantContrat,NumeroContrat
2971801,2024-12-12T04:34:47,492,"VSP-207",24,"VSP","Villeray–Saint-Michel–Parc-Extension",31,"St-Michel - Robert (VSP)",2024-12-12T04:34:47,29.00,"N-AUT",1491,"VSP-207"
2971802,2024-12-12T04:18:02,389,"RDP-107",17,"RDP","Rivière-des-Prairies–Pointe-aux-Trembles",45,"Armand-Chaput (RDP)",2024-12-12T04:35:58,64.10,"AUT",1442,"RDP-107"
2971803,2024-12-12T03:57:01,438,"MTN-207",14,"MTN","Montréal-Nord",58,"St-Michel - Charland (VSP)",2024-12-12T04:36:13,29.00,"AUT",1429,"MTN-207"
2971804,2024-12-12T04:24:31,382,"ANJ-312",9,"ANJ","Anjou",46,"Ray-Lawson (ANJ)",2024-12-12T04:36:31,26.35,"AUT",1386,"ANJ-312"
2971805,2024-12-12T04:07:02,392,"RDP-203",17,"RDP","Rivière-des-Prairies–Pointe-aux-Trembles",45,"Armand-Chaput (RDP)",2024-12-12T04:36:46,52.19,"AUT",1445,"RDP-203"
2971806,2024-12-12T04:15:01,422,"MHM-210",21,"MHM","Mercier–Hochelaga-Maisonneuve",35,"De la Salle (MHM)",2024-12-12T04:37:04,48.70,"AUT",1422,"MHM-210"
2971807,2024-12-12T04:21:03,382,"ANJ-312",9,"ANJ","Anjou",46,"Ray-Lawson (ANJ)",2024-12-12T04:37:52,26.35,"AUT",1386,"ANJ-312"
2971808,2024-12-12T04:27:39,381,"ANJ-311",9,"ANJ","Anjou",46,"Ray-Lawson (ANJ)",2024-12-12T04:38:15,26.49,"AUT",1385,"ANJ-311"
2971809,2024-12-12T04:38:22,467,"PMR-101A",20,"PMR","Le Plateau-Mont-Royal",31,"St-Michel - Robert (VSP)",2024-12-12T04:38:22,54.02,"N-AUT",1432,"PMR-101"
2971810,2024-12-12T04:22:46,389,"RDP-107",17,"RDP","Rivière-des-Prairies–Pointe-aux-Trembles",45,"Armand-Chaput (RDP)",2024-12-12T04:38:53,57.09,"AUT",1442,"RDP-107"
2971811,2024-12-12T04:30:01,26,"PMR-204",20,"PMR","Le Plateau-Mont-Royal",36,"Iberville (PMR)",2024-12-12T04:39:30,32.35,"AUT",1434,"PMR-204"
2971812,2024-12-12T04:20:04,422,"MHM-210",21,"MHM","Mercier–Hochelaga-Maisonneuve",35,"De la Salle (MHM)",2024-12-12T04:40:09,57.03,"AUT",1422,"MHM-210"
2971813,2024-12-12T04:41:33,480,"PRF-501",11,"PRF","Pierrefonds-Roxboro",47,"Château Pierrefonds (PRF)",2024-12-12T04:41:33,38.25,"N-AUT",1495,"PRF-501"
2971814,2024-12-12T04:17:18,412,"MHM-106",21,"MHM","Mercier–Hochelaga-Maisonneuve",34,"Lafarge (sud) (MHM)",2024-12-12T04:42:39,74.82,"AUT",1417,"MHM-106"
2971815,2024-12-12T04:42:12,409,"SLE-304",12,"SLE","Saint-Léonard",57,"Langelier (SLE)",2024-12-12T04:42:12,31.00,"N-AUT",1470,"SLE-304"
2971816,2024-12-12T04:24:52,409,"SLE-304",12,"SLE","Saint-Léonard",57,"Langelier (SLE)",2024-12-12T04:42:42,31.00,"AUT",1470,"SLE-304"
2971817,2024-12-12T04:24:00,392,"RDP-203",17,"RDP","Rivière-des-Prairies–Pointe-aux-Trembles",45,"Armand-Chaput (RDP)",2024-12-12T04:42:23,50.46,"AUT",1445,"RDP-203"
2971818,2024-12-12T04:02:01,426,"CDN-112",25,"CDN","Côte-des-Neiges–Notre-Dame-de-Grâce",43,"Angrignon (LAS)",2024-12-12T04:42:52,60.26,"AUT",1389,"CDN-112"
2971819,2024-12-12T04:28:02,389,"RDP-107",17,"RDP","Rivière-des-Prairies–Pointe-aux-Trembles",45,"Armand-Chaput (RDP)",2024-12-12T04:43:27,50.00,"AUT",1442,"RDP-107"
2971820,2024-12-12T04:32:42,474,"AHU-114",22,"AHU","Ahuntsic-Cartierville",30,"Jules-Poitras 1 (AHU)",2024-12-12T04:43:35,30.59,"AUT",1479,"AHU-114"
2971821,2024-12-12T04:26:01,489,"VSP-112",24,"VSP","Villeray–Saint-Michel–Parc-Extension",31,"St-Michel - Robert (VSP)",2024-12-12T04:44:21,27.07,"AUT",1488,"VSP-112"
2971822,2024-12-12T04:25:01,477,"AHU-211",22,"AHU","Ahuntsic-Cartierville",27,"Millen (AHU)",2024-12-12T04:44:26,50.00,"AUT",1483,"AHU-211"
2971823,2024-12-12T04:45:21,382,"ANJ-312",9,"ANJ","Anjou",46,"Ray-Lawson (ANJ)",2024-12-12T04:45:21,26.35,"N-AUT",1386,"ANJ-312"
2971824,2024-12-12T04:31:17,409,"SLE-304",12,"SLE","Saint-Léonard",57,"Langelier (SLE)",2024-12-12T04:46:01,12.40,"AUT",1470,"SLE-304"
2971825,2024-12-12T04:29:03,392,"RDP-203",17,"RDP","Rivière-des-Prairies–Pointe-aux-Trembles",45,"Armand-Chaput (RDP)",2024-12-12T04:46:56,62.18,"AUT",1445,"RDP-203"
2971827,2024-12-12T04:34:54,382,"ANJ-312",9,"ANJ","Anjou",46,"Ray-Lawson (ANJ)",2024-12-12T04:46:31,31.00,"AUT",1386,"ANJ-312"
2971828,2024-12-12T03:33:02,461,"VMA-309",18,"VMA","Ville-Marie",37,"Fullum (VMA)",2024-12-12T04:48:01,63.55,"AUT",1475,"VMA-309"
2971829,2024-12-12T04:34:17,474,"AHU-114",22,"AHU","Ahuntsic-Cartierville",30,"Jules-Poitras 1 (AHU)",2024-12-12T04:48:28,42.83,"AUT",1479,"AHU-114"
2971831,2024-12-12T03:50:02,461,"VMA-309",18,"VMA","Ville-Marie",37,"Fullum (VMA)",2024-12-12T04:48:49,43.35,"AUT",1475,"VMA-309"
2971832,2024-12-12T04:30:02,382,"ANJ-312",9,"ANJ","Anjou",46,"Ray-Lawson (ANJ)",2024-12-12T04:49:00,26.35,"AUT",1386,"ANJ-312"
2971833,2024-12-12T04:32:03,420,"MHM-105",21,"MHM","Mercier–Hochelaga-Maisonneuve",34,"Lafarge (sud) (MHM)",2024-12-12T04:49:13,30.07,"AUT",1416,"MHM-105"
2971834,2024-12-12T04:33:02,480,"PRF-501",11,"PRF","Pierrefonds-Roxboro",47,"Château Pierrefonds (PRF)",2024-12-12T04:49:52,45.00,"AUT",1495,"PRF-501"
2971835,2024-12-12T04:34:27,26,"PMR-204",20,"PMR","Le Plateau-Mont-Royal",37,"Fullum (VMA)",2024-12-12T04:49:17,39.00,"AUT",1434,"PMR-204"
2971836,2024-12-12T04:37:26,477,"AHU-211",22,"AHU","Ahuntsic-Cartierville",27,"Millen (AHU)",2024-12-12T04:49:46,56.96,"AUT",1483,"AHU-211"
2971837,2024-12-12T04:10:02,441,"RPP-106A",23,"RPP","Rosemont–La Petite-Patrie",31,"St-Michel - Robert (VSP)",2024-12-12T04:49:50,70.68,"AUT",1447,"RPP-106"
2971838,2024-12-12T04:27:04,409,"SLE-304",12,"SLE","Saint-Léonard",57,"Langelier (SLE)",2024-12-12T04:50:18,43.35,"AUT",1470,"SLE-304"
2971839,2024-12-12T04:38:02,480,"PRF-501",11,"PRF","Pierrefonds-Roxboro",47,"Château Pierrefonds (PRF)",2024-12-12T04:51:05,32.11,"AUT",1495,"PRF-501"
2971840,2024-12-12T04:03:39,413,"RPP-204",23,"RPP","Rosemont–La Petite-Patrie",31,"St-Michel - Robert (VSP)",2024-12-12T04:50:59,70.83,"AUT",1448,"RPP-204"
2971841,2024-12-12T04:43:54,382,"ANJ-312",9,"ANJ","Anjou",46,"Ray-Lawson (ANJ)",2024-12-12T04:50:43,31.00,"AUT",1386,"ANJ-312"
2971842,2024-12-12T04:35:04,422,"MHM-210",21,"MHM","Mercier–Hochelaga-Maisonneuve",35,"De la Salle (MHM)",2024-12-12T04:51:57,57.43,"AUT",1422,"MHM-210"
2971843,2024-12-12T04:44:04,382,"ANJ-312",9,"ANJ","Anjou",46,"Ray-Lawson (ANJ)",2024-12-12T04:52:17,26.35,"AUT",1386,"ANJ-312"
2971844,2024-12-12T04:15:03,390,"RDP-201",17,"RDP","Rivière-des-Prairies–Pointe-aux-Trembles",45,"Armand-Chaput (RDP)",2024-12-12T04:51:08,64.67,"AUT",1443,"RDP-201"
2971845,2024-12-12T04:35:12,420,"MHM-105",21,"MHM","Mercier–Hochelaga-Maisonneuve",34,"Lafarge (sud) (MHM)",2024-12-12T04:52:16,29.56,"AUT",1416,"MHM-105"
2971846,2024-12-12T04:42:01,412,"MHM-106",21,"MHM","Mercier–Hochelaga-Maisonneuve",34,"Lafarge (sud) (MHM)",2024-12-12T04:53:24,68.05,"AUT",1417,"MHM-106"
2971847,2024-12-12T04:12:00,490,"VSP-113",24,"VSP","Villeray–Saint-Michel–Parc-Extension",31,"St-Michel - Robert (VSP)",2024-12-12T04:52:14,44.45,"AUT",1489,"VSP-113"
2971848,2024-12-12T04:43:04,474,"AHU-114",22,"AHU","Ahuntsic-Cartierville",30,"Jules-Poitras 1 (AHU)",2024-12-12T04:53:59,41.08,"AUT",1479,"AHU-114"
2971849,2024-12-12T04:46:02,382,"ANJ-312",9,"ANJ","Anjou",46,"Ray-Lawson (ANJ)",2024-12-12T04:53:41,31.00,"AUT",1386,"ANJ-312"
2971850,2024-12-12T04:45:00,382,"ANJ-312",9,"ANJ","Anjou",46,"Ray-Lawson (ANJ)",2024-12-12T04:54:15,26.35,"AUT",1386,"ANJ-312"
2971851,2024-12-12T04:48:11,382,"ANJ-312",9,"ANJ","Anjou",46,"Ray-Lawson (ANJ)",2024-12-12T04:55:06,26.35,"AUT",1386,"ANJ-312"
2971852,2024-12-12T04:47:12,474,"AHU-114",22,"AHU","Ahuntsic-Cartierville",30,"Jules-Poitras 1 (AHU)",2024-12-12T04:54:22,29.22,"AUT",1479,"AHU-114"
2971853,2024-12-12T04:12:00,422,"MHM-210",21,"MHM","Mercier–Hochelaga-Maisonneuve",35,"De la Salle (MHM)",2024-12-12T04:55:29,48.84,"AUT",1422,"MHM-210"
2971854,2024-12-12T04:45:04,412,"MHM-106",21,"MHM","Mercier–Hochelaga-Maisonneuve",34,"Lafarge (sud) (MHM)",2024-12-12T04:56:01,68.34,"AUT",1417,"MHM-106"
2971855,2024-12-11T22:59:04,491,"VSP-114",24,"VSP","Villeray–Saint-Michel–Parc-Extension",34,"Lafarge (sud) (MHM)",2024-12-12T04:56:21,30.07,"AUT",1490,"VSP-114"
2971856,2024-12-12T04:19:02,484,"PMR-501",20,"PMR","Le Plateau-Mont-Royal",31,"St-Michel - Robert (VSP)",2024-12-12T04:55:42,29.00,"AUT",1494,"PMR-501"
2971857,2024-12-12T04:38:04,484,"PMR-501",20,"PMR","Le Plateau-Mont-Royal",31,"St-Michel - Robert (VSP)",2024-12-12T04:55:49,29.00,"AUT",1494,"PMR-501"
2971858,2024-12-12T04:40:02,422,"MHM-210",21,"MHM","Mercier–Hochelaga-Maisonneuve",35,"De la Salle (MHM)",2024-12-12T04:56:23,57.11,"AUT",1422,"MHM-210"
2971859,2024-12-12T04:44:00,439,"MTN-205",14,"MTN","Montréal-Nord",58,"St-Michel - Charland (VSP)",2024-12-12T04:57:38,41.93,"AUT",1428,"MTN-205"
2971860,2024-12-12T04:26:00,441,"RPP-106A",23,"RPP","Rosemont–La Petite-Patrie",31,"St-Michel - Robert (VSP)",2024-12-12T04:58:21,48.36,"AUT",1447,"RPP-106"
2971861,2024-12-12T04:42:49,480,"PRF-501",11,"PRF","Pierrefonds-Roxboro",47,"Château Pierrefonds (PRF)",2024-12-12T04:57:22,40.80,"AUT",1495,"PRF-501"
2971862,2024-12-12T04:49:02,382,"ANJ-312",9,"ANJ","Anjou",46,"Ray-Lawson (ANJ)",2024-12-12T04:58:38,26.35,"AUT",1386,"ANJ-312"
2971863,2024-12-12T04:46:02,26,"PMR-204",20,"PMR","Le Plateau-Mont-Royal",37,"Fullum (VMA)",2024-12-12T04:59:33,32.35,"AUT",1434,"PMR-204"
2971864,2024-12-12T04:42:02,426,"CDN-112",25,"CDN","Côte-des-Neiges–Notre-Dame-de-Grâce",43,"Angrignon (LAS)",2024-12-12T04:59:08,45.41,"AUT",1389,"CDN-112"
2971865,2024-12-12T04:47:23,389,"RDP-107",17,"RDP","Rivière-des-Prairies–Pointe-aux-Trembles",45,"Armand-Chaput (RDP)",2024-12-12T04:58:47,31.04,"AUT",1442,"RDP-107"
2971866,2024-12-12T04:46:04,422,"MHM-210",21,"MHM","Mercier–Hochelaga-Maisonneuve",35,"De la Salle (MHM)",2024-12-12T04:59:53,53.12,"AUT",1422,"MHM-210"
2971867,2024-12-12T04:43:02,390,"RDP-201",17,"RDP","Rivière-des-Prairies–Pointe-aux-Trembles",45,"Armand-Chaput (RDP)",2024-12-12T04:59:58,68.46,"AUT",1443,"RDP-201"
2971868,2024-12-12T04:16:01,439,"MTN-205",14,"MTN","Montréal-Nord",58,"St-Michel - Charland (VSP)",2024-12-12T04:59:49,30.61,"AUT",1428,"MTN-205"
2971869,2024-12-12T04:39:03,389,"RDP-107",17,"RDP","Rivière-des-Prairies–Pointe-aux-Trembles",45,"Armand-Chaput (RDP)",2024-12-12T05:01:31,50.00,"AUT",1442,"RDP-107"
2971870,2024-12-12T04:50:57,382,"ANJ-312",9,"ANJ","Anjou",46,"Ray-Lawson (ANJ)",2024-12-12T05:02:20,51.00,"AUT",1386,"ANJ-312"
2971871,2024-12-12T04:52:10,474,"AHU-114",22,"AHU","Ahuntsic-Cartierville",30,"Jules-Poitras 1 (AHU)",2024-12-12T05:02:56,29.99,"AUT",1479,"AHU-114"
2971873,2024-12-12T05:05:03,26,"PMR-204",20,"PMR","Le Plateau-Mont-Royal",58,"St-Michel - Charland (VSP)",2024-12-12T05:05:03,31.07,"N-AUT",1434,"PMR-204"
2971874,2024-12-12T04:49:04,480,"PRF-501",11,"PRF","Pierrefonds-Roxboro",47,"Château Pierrefonds (PRF)",2024-12-12T05:05:52,45.00,"AUT",1495,"PRF-501"
2971875,2024-12-12T04:40:02,420,"MHM-105",21,"MHM","Mercier–Hochelaga-Maisonneuve",34,"Lafarge (sud) (MHM)",2024-12-12T05:05:53,37.22,"AUT",1416,"MHM-105"
2971876,2024-12-12T04:52:18,439,"MTN-205",14,"MTN","Montréal-Nord",58,"St-Michel - Charland (VSP)",2024-12-12T05:06:09,31.90,"AUT",1428,"MTN-205"
2971877,2024-12-12T04:56:18,474,"AHU-114",22,"AHU","Ahuntsic-Cartierville",30,"Jules-Poitras 1 (AHU)",2024-12-12T05:07:36,41.40,"AUT",1479,"AHU-114"
2971878,2024-12-12T04:55:00,390,"RDP-201",17,"RDP","Rivière-des-Prairies–Pointe-aux-Trembles",45,"Armand-Chaput (RDP)",2024-12-12T05:07:56,68.16,"AUT",1443,"RDP-201"
2971879,2024-12-12T04:53:03,382,"ANJ-312",9,"ANJ","Anjou",46,"Ray-Lawson (ANJ)",2024-12-12T05:08:45,26.35,"AUT",1386,"ANJ-312"
2971880,2024-12-12T04:59:00,474,"AHU-114",22,"AHU","Ahuntsic-Cartierville",30,"Jules-Poitras 1 (AHU)",2024-12-12T05:09:30,30.03,"AUT",1479,"AHU-114"
2971881,2024-12-12T04:58:01,420,"MHM-105",21,"MHM","Mercier–Hochelaga-Maisonneuve",34,"Lafarge (sud) (MHM)",2024-12-12T05:10:45,29.81,"AUT",1416,"MHM-105"
2971882,2024-12-12T04:51:00,420,"MHM-105",21,"MHM","Mercier–Hochelaga-Maisonneuve",34,"Lafarge (sud) (MHM)",2024-12-12T05:10:59,31.91,"AUT",1416,"MHM-105"
2971883,2024-12-12T05:02:02,382,"ANJ-312",9,"ANJ","Anjou",46,"Ray-Lawson (ANJ)",2024-12-12T05:10:48,31.00,"AUT",1386,"ANJ-312"
2971884,2024-12-12T04:50:03,412,"MHM-106",21,"MHM","Mercier–Hochelaga-Maisonneuve",34,"Lafarge (sud) (MHM)",2024-12-12T05:12:08,77.30,"AUT",1417,"MHM-106"
2971885,2024-12-12T04:55:02,420,"MHM-105",21,"MHM","Mercier–Hochelaga-Maisonneuve",34,"Lafarge (sud) (MHM)",2024-12-12T05:12:33,28.89,"AUT",1416,"MHM-105"
2971886,2024-12-12T05:12:42,156,"PRF-RE",11,"PRF","Pierrefonds-Roxboro",47,"Château Pierrefonds (PRF)",2024-12-12T05:12:42,24.00,"ID",1501,"PRF-RE"
2971887,2024-12-12T05:12:47,439,"MTN-205",14,"MTN","Montréal-Nord",58,"St-Michel - Charland (VSP)",2024-12-12T05:12:47,31.16,"N-AUT",1428,"MTN-205"
2971888,2024-12-12T05:04:03,382,"ANJ-312",9,"ANJ","Anjou",46,"Ray-Lawson (ANJ)",2024-12-12T05:13:53,31.00,"AUT",1386,"ANJ-312"
2971889,2024-12-12T05:07:01,382,"ANJ-312",9,"ANJ","Anjou",46,"Ray-Lawson (ANJ)",2024-12-12T05:14:29,26.35,"AUT",1386,"ANJ-312"
2971890,2024-12-12T04:39:03,413,"RPP-204",23,"RPP","Rosemont–La Petite-Patrie",31,"St-Michel - Robert (VSP)",2024-12-12T05:15:01,71.34,"AUT",1448,"RPP-204"
2971891,2024-12-12T04:53:00,389,"RDP-107",17,"RDP","Rivière-des-Prairies–Pointe-aux-Trembles",45,"Armand-Chaput (RDP)",2024-12-12T05:16:12,57.09,"AUT",1442,"RDP-107"
2971892,2024-12-12T05:01:00,26,"PMR-204",20,"PMR","Le Plateau-Mont-Royal",37,"Fullum (VMA)",2024-12-12T05:16:49,33.15,"AUT",1434,"PMR-204"
2971893,2024-12-12T05:09:01,382,"ANJ-312",9,"ANJ","Anjou",46,"Ray-Lawson (ANJ)",2024-12-12T05:16:44,26.35,"AUT",1386,"ANJ-312"
2971894,2024-12-12T04:55:00,382,"ANJ-312",9,"ANJ","Anjou",46,"Ray-Lawson (ANJ)",2024-12-12T05:17:00,63.00,"AUT",1386,"ANJ-312"
2971895,2024-12-12T05:00:13,420,"MHM-105",21,"MHM","Mercier–Hochelaga-Maisonneuve",34,"Lafarge (sud) (MHM)",2024-12-12T05:17:02,25.76,"AUT",1416,"MHM-105"
2971896,2024-12-12T05:04:59,420,"MHM-105",21,"MHM","Mercier–Hochelaga-Maisonneuve",34,"Lafarge (sud) (MHM)",2024-12-12T05:17:11,27.24,"AUT",1416,"MHM-105"
2971897,2024-12-12T05:06:43,420,"MHM-105",21,"MHM","Mercier–Hochelaga-Maisonneuve",34,"Lafarge (sud) (MHM)",2024-12-12T05:19:22,25.56,"AUT",1416,"MHM-105"
2971898,2024-12-12T05:12:23,474,"AHU-114",22,"AHU","Ahuntsic-Cartierville",30,"Jules-Poitras 1 (AHU)",2024-12-12T05:20:35,29.99,"AUT",1479,"AHU-114"
2971899,2024-12-12T05:09:26,420,"MHM-105",21,"MHM","Mercier–Hochelaga-Maisonneuve",34,"Lafarge (sud) (MHM)",2024-12-12T05:22:03,29.56,"AUT",1416,"MHM-105"
2971900,2024-12-12T05:15:00,382,"ANJ-312",9,"ANJ","Anjou",46,"Ray-Lawson (ANJ)",2024-12-12T05:22:36,31.00,"AUT",1386,"ANJ-312"
2971901,2024-12-12T05:03:03,412,"MHM-106",21,"MHM","Mercier–Hochelaga-Maisonneuve",34,"Lafarge (sud) (MHM)",2024-12-12T05:22:57,74.98,"AUT",1417,"MHM-106"
2971902,2024-12-12T04:40:02,490,"VSP-113",24,"VSP","Villeray–Saint-Michel–Parc-Extension",31,"St-Michel - Robert (VSP)",2024-12-12T05:23:18,40.19,"AUT",1489,"VSP-113"
2971903,2024-12-12T05:11:44,382,"ANJ-312",9,"ANJ","Anjou",46,"Ray-Lawson (ANJ)",2024-12-12T05:22:50,26.35,"AUT",1386,"ANJ-312"
2971904,2024-12-12T04:45:01,441,"RPP-106A",23,"RPP","Rosemont–La Petite-Patrie",31,"St-Michel - Robert (VSP)",2024-12-12T05:24:34,71.36,"AUT",1447,"RPP-106"
2971905,2024-12-12T05:16:00,474,"AHU-114",22,"AHU","Ahuntsic-Cartierville",30,"Jules-Poitras 1 (AHU)",2024-12-12T05:26:17,37.00,"AUT",1479,"AHU-114"
2971906,2024-12-12T05:01:04,389,"RDP-107",17,"RDP","Rivière-des-Prairies–Pointe-aux-Trembles",45,"Armand-Chaput (RDP)",2024-12-12T05:26:51,64.10,"AUT",1442,"RDP-107"
2971907,2024-12-12T05:13:33,390,"RDP-201",17,"RDP","Rivière-des-Prairies–Pointe-aux-Trembles",45,"Armand-Chaput (RDP)",2024-12-12T05:27:58,72.05,"AUT",1443,"RDP-201"
2971908,2024-12-12T03:41:03,405,"SLE-109",12,"SLE","Saint-Léonard",57,"Langelier (SLE)",2024-12-12T05:28:53,29.91,"AUT",1466,"SLE-109"
2971909,2024-12-12T05:07:02,382,"ANJ-312",9,"ANJ","Anjou",46,"Ray-Lawson (ANJ)",2024-12-12T05:28:44,51.00,"AUT",1386,"ANJ-312"
2971910,2024-12-12T05:29:06,382,"ANJ-312",9,"ANJ","Anjou",46,"Ray-Lawson (ANJ)",2024-12-12T05:29:06,26.35,"N-AUT",1386,"ANJ-312"
2971911,2024-12-12T05:16:21,382,"ANJ-312",9,"ANJ","Anjou",46,"Ray-Lawson (ANJ)",2024-12-12T05:29:21,26.35,"AUT",1386,"ANJ-312"
2971912,2024-12-12T05:17:02,389,"RDP-107",17,"RDP","Rivière-des-Prairies–Pointe-aux-Trembles",45,"Armand-Chaput (RDP)",2024-12-12T05:28:31,31.04,"AUT",1442,"RDP-107"
2971913,2024-12-12T05:11:00,389,"RDP-107",17,"RDP","Rivière-des-Prairies–Pointe-aux-Trembles",45,"Armand-Chaput (RDP)",2024-12-12T05:30:01,50.00,"AUT",1442,"RDP-107"
2971914,2024-12-12T05:18:02,381,"ANJ-311",9,"ANJ","Anjou",46,"Ray-Lawson (ANJ)",2024-12-12T05:29:34,26.49,"AUT",1385,"ANJ-311"
2971915,2024-12-12T05:22:01,390,"RDP-201",17,"RDP","Rivière-des-Prairies–Pointe-aux-Trembles",45,"Armand-Chaput (RDP)",2024-12-12T05:30:18,83.00,"AUT",1443,"RDP-201"
2971916,2024-12-12T05:16:37,405,"SLE-109",12,"SLE","Saint-Léonard",57,"Langelier (SLE)",2024-12-12T05:31:48,63.03,"AUT",1466,"SLE-109"
2971918,2024-12-12T05:22:01,382,"ANJ-312",9,"ANJ","Anjou",46,"Ray-Lawson (ANJ)",2024-12-12T05:34:25,26.35,"AUT",1386,"ANJ-312"
2971919,2024-12-12T05:20:03,412,"MHM-106",21,"MHM","Mercier–Hochelaga-Maisonneuve",34,"Lafarge (sud) (MHM)",2024-12-12T05:33:53,74.82,"AUT",1417,"MHM-106"
2971920,2024-12-12T05:19:18,390,"RDP-201",17,"RDP","Rivière-des-Prairies–Pointe-aux-Trembles",45,"Armand-Chaput (RDP)",2024-12-12T05:34:22,83.43,"AUT",1443,"RDP-201"
2971921,2024-12-12T05:26:01,382,"ANJ-312",9,"ANJ","Anjou",46,"Ray-Lawson (ANJ)",2024-12-12T05:34:41,26.35,"AUT",1386,"ANJ-312"
2971922,2024-12-12T05:24:58,420,"MHM-105",21,"MHM","Mercier–Hochelaga-Maisonneuve",34,"Lafarge (sud) (MHM)",2024-12-12T05:34:52,29.81,"AUT",1416,"MHM-105"
2971923,2024-12-12T05:22:00,382,"ANJ-312",9,"ANJ","Anjou",46,"Ray-Lawson (ANJ)",2024-12-12T05:36:23,26.35,"AUT",1386,"ANJ-312"
2971924,2024-12-12T05:20:02,474,"AHU-114",22,"AHU","Ahuntsic-Cartierville",30,"Jules-Poitras 1 (AHU)",2024-12-12T05:36:15,30.30,"AUT",1479,"AHU-114"
2971925,2024-12-12T05:25:41,382,"ANJ-312",9,"ANJ","Anjou",46,"Ray-Lawson (ANJ)",2024-12-12T05:39:05,51.00,"AUT",1386,"ANJ-312"
2971926,2024-12-12T05:20:00,389,"RDP-107",17,"RDP","Rivière-des-Prairies–Pointe-aux-Trembles",45,"Armand-Chaput (RDP)",2024-12-12T05:40:57,50.00,"AUT",1442,"RDP-107"
2971927,2024-12-12T05:31:29,382,"ANJ-312",9,"ANJ","Anjou",46,"Ray-Lawson (ANJ)",2024-12-12T05:40:15,26.35,"AUT",1386,"ANJ-312"
2971928,2024-12-12T04:26:00,474,"AHU-114",22,"AHU","Ahuntsic-Cartierville",30,"Jules-Poitras 1 (AHU)",2024-12-12T05:42:02,40.88,"AUT",1479,"AHU-114"
2971929,2024-12-12T05:33:01,382,"ANJ-312",9,"ANJ","Anjou",46,"Ray-Lawson (ANJ)",2024-12-12T05:41:43,31.00,"AUT",1386,"ANJ-312"
2971930,2024-12-12T05:35:12,382,"ANJ-312",9,"ANJ","Anjou",46,"Ray-Lawson (ANJ)",2024-12-12T05:42:10,26.35,"AUT",1386,"ANJ-312"
2971931,2024-12-12T05:34:29,382,"ANJ-312",9,"ANJ","Anjou",46,"Ray-Lawson (ANJ)",2024-12-12T05:43:01,26.35,"AUT",1386,"ANJ-312"
2971932,2024-12-12T05:36:00,382,"ANJ-312",9,"ANJ","Anjou",46,"Ray-Lawson (ANJ)",2024-12-12T05:43:11,31.00,"AUT",1386,"ANJ-312"
2971933,2024-12-12T05:31:04,420,"MHM-105",21,"MHM","Mercier–Hochelaga-Maisonneuve",34,"Lafarge (sud) (MHM)",2024-12-12T05:42:42,31.91,"AUT",1416,"MHM-105"
2971934,2024-12-12T02:59:02,405,"SLE-109",12,"SLE","Saint-Léonard",57,"Langelier (SLE)",2024-12-12T05:45:18,35.97,"AUT",1466,"SLE-109"
2971935,2024-12-12T05:36:01,405,"SLE-109",12,"SLE","Saint-Léonard",57,"Langelier (SLE)",2024-12-12T05:46:47,29.19,"AUT",1466,"SLE-109"
2971936,2024-12-12T05:26:01,412,"MHM-106",21,"MHM","Mercier–Hochelaga-Maisonneuve",34,"Lafarge (sud) (MHM)",2024-12-12T05:48:43,68.05,"AUT",1417,"MHM-106"
2971937,2024-12-12T05:38:14,382,"ANJ-312",9,"ANJ","Anjou",46,"Ray-Lawson (ANJ)",2024-12-12T05:48:41,51.00,"AUT",1386,"ANJ-312"
2971938,2024-12-12T05:44:00,474,"AHU-114",22,"AHU","Ahuntsic-Cartierville",30,"Jules-Poitras 1 (AHU)",2024-12-12T05:50:01,29.22,"AUT",1479,"AHU-114"
2971941,2024-12-12T05:31:00,382,"ANJ-312",9,"ANJ","Anjou",46,"Ray-Lawson (ANJ)",2024-12-12T05:50:31,31.00,"AUT",1386,"ANJ-312"
2971942,2024-12-12T04:23:03,476,"AHU-123",22,"AHU","Ahuntsic-Cartierville",58,"St-Michel - Charland (VSP)",2024-12-12T05:51:07,66.70,"AUT",1482,"AHU-123"
2971943,2024-12-12T05:41:23,382,"ANJ-312",9,"ANJ","Anjou",46,"Ray-Lawson (ANJ)",2024-12-12T05:52:12,63.00,"AUT",1386,"ANJ-312"
2971944,2024-12-12T05:38:00,474,"AHU-114",22,"AHU","Ahuntsic-Cartierville",30,"Jules-Poitras 1 (AHU)",2024-12-12T05:52:21,41.08,"AUT",1479,"AHU-114"
2971945,2024-12-12T05:38:02,412,"MHM-106",21,"MHM","Mercier–Hochelaga-Maisonneuve",34,"Lafarge (sud) (MHM)",2024-12-12T05:53:40,77.30,"AUT",1417,"MHM-106"
2971946,2024-12-12T05:38:00,389,"RDP-107",17,"RDP","Rivière-des-Prairies–Pointe-aux-Trembles",45,"Armand-Chaput (RDP)",2024-12-12T05:58:22,57.09,"AUT",1442,"RDP-107"
