ï»¿OBJECTID,MUNICIPALITE,HYDRONYME,LONGUEUR,SHAPE.STLength() 
18996,86042,,351.10885871,351.108858710581
18997,86042,,74.7100599,74.7100598956641
18998,86042,,564.2682529,564.26825289794
18999,86042,,241.69418471,241.694184711187
19000,86042,,167.82714404,167.827144038558
19001,86042,,162.79738861,162.797388605503
19002,86042,,167.06739194,167.0673919445
19003,86042,,61.24096436,61.2409643573671
19004,86042,,662.20408515,662.204085145746
19005,86042,,665.32502121,665.325021207581
19006,86042,,116.56270628,116.562706283881
19007,86042,,94.26051318,94.2605131791112
19008,86042,,49.96862051,49.9686205084562
19009,86042,,29.46815226,29.4681522645563
19010,86042,,59.55542692,59.5554269184934
19011,86042,,28.16552506,28.1655250605964
19012,86042,,21.4222051,21.422205101856
19013,86042,,9.24264069,9.24264068711929
19014,86042,,252.23812773,252.238127732245
19015,86042,,127.21659363,127.216593630902
19016,86042,,214.28480764,214.284807637444
19017,86042,,274.53316886,274.533168864068
19018,86042,,357.81667827,357.81667827032
19019,86042,,70.08520249,70.0852024909828
19020,86042,,324.50976152,324.509761517512
19021,86042,,35.34101883,35.3410188339986
19022,86042,,239.18302781,239.183027813045
19023,86042,,91.13350116,91.1335011626299
19024,86042,,106.67687271,106.676872709738
19025,86042,,34.29941687,34.2994168652618
19026,86042,,728.60287852,728.602878516965
19027,86042,,10.03952968,10.0395296756742
19028,86042,,120.26447546,120.264475460271
19029,86042,,86.23061344,86.2306134391173
19030,86042,,488.53173433,488.531734328974
19031,86042,,44.96637508,44.9663750802525
19032,86042,,31.14610717,31.1461071725119
19033,86042,,153.53550509,153.535505085622
19034,86042,,41.39911477,41.3991147672604
19035,86042,,6,6
19036,86042,,488.95030402,488.950304022685
19037,86042,,9,9
19038,86042,,99.04552125,99.0455212529558
19039,86042,,120.97578167,120.975781665892
19040,86042,,17.08800749,17.0880074906351
19041,86042,,54.9686573,54.9686572970374
19042,86042,,231.89235775,231.892357747627
19043,86042,,234.32548653,234.325486526246
19044,86042,,146.21072509,146.210725085575
19045,86042,,4,4
19046,86042,,5,5
19047,86042,Ruisseau Golf,,
19048,86042,,20.38616226,20.3861622570873
19049,86042,,7.07106781,7.07106781186548
19050,86042,,6,6
19051,86042,,75.86311609,75.8631160862673
19052,86042,,155.9235174,155.923517400613
19053,86042,,172.21018707,172.210187074743
19054,86042,,244.49897579,244.498975788493
19055,86042,,5,5
19056,86042,,363.55773336,363.557733361789
19057,86042,,106.22360645,106.223606448592
19058,86042,,308.19835128,308.198351278773
19059,86042,,5.65685425,5.65685424949238
19060,86042,,58.56013619,58.5601361853906
19061,86042,,620.32833958,620.328339579051
19062,86042,,181.2062369,181.206236903355
19063,86042,,261.30886675,261.308866750777
19064,86042,,619.27676741,619.276767410939
19065,86042,,754.80322699,754.803226986082
19066,86042,,122.37355961,122.373559608603
19067,86042,,120.93620403,120.936204034642
19068,86042,,63.70769535,63.7076953478705
19069,86042,,239.80445089,239.804450892862
19070,86042,,294.59790503,294.597905026767
19071,86042,,512.10127047,512.101270470102
19072,86042,,100.26172438,100.261724381354
19073,86042,,163.94412172,163.944121724655
19074,86042,,85.53914226,85.5391422646675
19075,86042,,496.07073783,496.070737829195
19076,86042,,34.48769759,34.4876975904405
19077,86042,,196.88866759,196.888667591931
19078,86042,Cours d'eau Brunet,96.42548085,96.4254808479698
19079,86042,,62.77633995,62.7763399503618
19080,86042,,722.24602355,722.246023545211
19081,86042,,64.34230898,64.3423089822607
19082,86042,,230.75774011,230.757740109171
19083,86042,Cours d'eau Michaud,75.60822475,75.6082247547813
19084,86042,,234.83017122,234.830171216098
19085,86042,,155.66979015,155.669790154732
19086,86042,,237.34232501,237.342325006631
19087,86042,,371.27182333,371.271823326316
19088,86042,,49.18667981,49.1866798141373
19089,86042,,59.74841467,59.7484146739945
19090,86042,,521.12583258,521.125832575972
19091,86042,,489.15222414,489.152224137761
19092,86042,,40.21377582,40.213775815227
19093,86042,,147.13113104,147.131131043821
19094,86042,,318.80347505,318.803475052075
19095,86042,,115.96383052,115.96383052241
19096,86042,,424.20553255,424.205532553611
19097,86042,,386.8523435,386.852343504495
19098,86042,,29.53749108,29.5374910771047
19099,86042,,247.77879388,247.778793884469
19100,86042,,295.64999145,295.649991448897
19101,86042,,220.39821356,220.398213564161
19102,86042,,60.06524192,60.0652419225645
19103,86042,,98.37107939,98.3710793900572
19104,86042,Cours d'eau Milot,59.34794449,59.3479444858453
19105,86042,,5.09901951,5.09901951359278
19106,86042,,140.24909693,140.2490969314
19107,86042,,18.36617333,18.3661733347327
19108,86042,,174.6404247,174.640424697837
19109,86042,,981.8676343,981.867634297166
19110,86042,,161.28372768,161.283727680997
19111,86042,,65.79107939,65.7910793888481
19112,86042,,87.15635194,87.1563519417997
19113,86042,,32.18454773,32.184547732776
19114,86042,,866.19201792,866.192017920569
19115,86042,,18,18
19116,86042,,35.81521882,35.8152188183378
19117,86042,,272.9909587,272.990958703949
19118,86042,,243.72352829,243.723528291553
19119,86042,,16.790215,16.7902149965529
19120,86042,,186.93683454,186.936834535775
19121,86042,,54.67492116,54.6749211592874
19122,86042,,2580.53555274,2580.53555273946
19123,86042,,172.73138901,172.731389008224
19124,86042,,293.50317304,293.503173038018
19125,86042,,352.58317019,352.583170189006
19126,86042,,199.28414218,199.284142179627
19127,86042,,92.15554054,92.1555405372398
19128,86042,,188.56650194,188.566501936868
19129,86042,,71.16165827,71.1616582676211
19130,86042,,61.11931275,61.1193127487699
19131,86042,,212.619541,212.619540999289
19132,86042,,78.1084456,78.1084455996226
19133,86042,,365.75896265,365.758962645831
19134,86042,,461.19156975,461.191569749245
19135,86042,,79.96401763,79.9640176257771
19136,86042,,419.65993878,419.659938783764
19137,86042,,659.03266549,659.032665489876
19138,86042,,173.19247629,173.192476285307
19139,86042,,229.22944382,229.229443822994
19140,86042,,326.05370377,326.053703771423
19141,86042,,343.76934151,343.769341512915
19142,86042,,202.10725301,202.107253007539
19143,86042,,310.71206131,310.712061311067
19144,86042,,259.54035446,259.540354462351
19145,86042,,270.39599251,270.395992513574
19146,86042,,142.89185683,142.891856833746
19147,86042,,321.38048913,321.380489125643
19148,86042,,54.79071742,54.790717423256
19149,86042,,150.34231999,150.342319992288
19150,86042,,71.89543126,71.8954312579353
19151,86042,,167.85318255,167.853182547194
19152,86042,,405.43079784,405.430797836599
19153,86042,,344.5957096,344.595709598985
19154,86042,,116.7887358,116.788735802123
19155,86042,,154.70869073,154.708690729491
19156,86042,,9,9
19157,86042,,147.16773289,147.16773288631
19158,86042,,878.32232529,878.322325285504
19159,86042,,130.15528749,130.155287490381
19160,86042,,55.72047299,55.7204729920895
19161,86042,,183.080602,183.080601999265
19162,86042,,513.98714284,513.987142836956
19163,86042,,639.20979652,639.209796522237
19164,86042,,13085.56164217,13085.5616421738
19165,86042,,222.01987871,222.019878705364
19166,86042,,117.75291387,117.752913872358
19167,86042,,243.4532494,243.453249397608
19168,86042,,8,8
19169,86042,,267.230504,267.230504004832
19170,86042,,921.48435602,921.484356017369
19171,86042,,160.02054402,160.02054402395
19172,86042,,18.78829423,18.7882942280559
19173,86042,,67.8742754,67.8742754033721
19174,86042,,219.24530374,219.245303740004
19175,86042,,7.28538329,7.28538328578604
19176,86042,,63.11417466,63.1141746628393
19177,86042,,701.96949725,701.969497245984
19178,86042,,223.33238847,223.332388465892
19179,86042,,18.75224584,18.7522458442801
19180,86042,,295.04414223,295.044142231137
19181,86042,,113.60959614,113.609596140426
19182,86042,,136.0717546,136.071754602667
19183,86042,,398.35915233,398.359152330786
19184,86042,,112.43366122,112.433661216643
19185,86042,,55.93853622,55.9385362233537
19186,86042,,65.57556702,65.5755670239834
19187,86042,,409.76948019,409.769480194378
19188,86042,,94.46088734,94.4608873431624
19189,86042,,30.46257136,30.4625713605791
19190,86042,,302.29535297,302.295352968894
19191,86042,,116.66936858,116.669368577535
19192,86042,,122.73537511,122.735375109105
19193,86042,,170.62686615,170.626866146973
19194,86042,,177.3179246,177.317924596585
19195,86042,,9,9
19196,86042,,262.4905981,262.490598098863
19197,86042,,8,8
19198,86042,,92.97265715,92.9726571475226
19199,86042,,13.44742256,13.4474225554331
19200,86042,,36.47497282,36.4749728203054
19201,86042,,101.62818243,101.62818243413
19202,86042,,444.601545,444.601544999017
19203,86042,,72.27250464,72.2725046426256
19204,86042,,206.38268349,206.382683490492
19205,86042,,389.96111055,389.961110553952
19206,86042,,332.7266337,332.726633696605
19207,86042,,20.55474848,20.5547484781498
19208,86042,,117.99820355,117.998203547124
19209,86042,,531.33787301,531.337873011268
19210,86042,,15.04231645,15.0423164523655
19211,86042,,742.70503114,742.705031137076
19212,86042,,204.58431356,204.584313560013
19213,86042,,96.0570361,96.0570361010643
19214,86042,,159.61192015,159.611920151187
19215,86042,,35.78534067,35.7853406716146
19216,86042,,47.00843054,47.0084305394993
19217,86042,,300.55539649,300.55539649179
19218,86042,,142.2245296,142.224529595215
19219,86042,,528.04587715,528.045877153404
19220,86042,,137.56129091,137.56129090813
19221,86042,,12.52996409,12.5299640861417
19222,86042,,192.01970934,192.019709344273
19223,86042,,767.9533938,767.953393803702
19224,86042,,287.9968659,287.99686589645
19225,86042,,820.13084861,820.130848612131
19226,86042,,313.86232994,313.862329937676
19227,86042,,274.35979352,274.359793520249
19228,86042,,348.72256429,348.72256429379
19229,86042,,223.87557512,223.875575122056
19230,86042,,505.94214293,505.942142934796
19231,86042,,105.10213568,105.102135684004
19232,86042,,447.2808937,447.280893696981
19233,86042,,122.52106512,122.521065120846
19234,86042,,45.24598285,45.2459828468016
19235,86042,,273.23613641,273.236136407292
19236,86042,,78.25643897,78.2564389730171
19237,86042,,534.46647128,534.466471276302
19238,86042,,578.48071487,578.480714871375
19239,86042,,169.84627088,169.846270878233
19240,86042,,203.25616957,203.256169565576
19241,86042,,656.11851648,656.118516483833
19242,86042,,145.45262017,145.452620165433
19243,86042,,351.87519306,351.875193062554
19244,86042,,332.15323871,332.153238714039
19245,86042,,163.21043425,163.210434251581
19246,86042,,242.46734119,242.467341186638
19247,86042,,84.75162321,84.7516232060237
19248,86042,,22.21817468,22.2181746786491
19249,86042,,184.80238118,184.802381176326
19250,86042,,16.64331698,16.6433169770932
19251,86042,,138.29449114,138.294491143229
19252,86042,,10,10
19253,86042,,108.45075386,108.45075386028
19254,86042,,697.84477789,697.844777894085
19255,86042,,268.50700711,268.507007111924
19256,86042,,19.94857694,19.9485769416627
19257,86042,,55.55773753,55.5577375252652
19258,86042,,18.16381637,18.163816367292
19259,86042,,8.06225775,8.06225774829855
19260,86042,,244.9889652,244.988965198747
19261,86042,,79.44013345,79.4401334546414
19262,86042,,9.21954446,9.21954445729289
19263,86042,,372.84426653,372.844266531212
19264,86042,,22.41570183,22.4157018254914
19265,86042,,384.55549335,384.555493346797
19266,86042,,484.26719803,484.267198033358
19267,86042,,286.12126813,286.121268133079
19268,86042,,6.70820393,6.70820393249937
19269,86042,,482.2957064,482.295706397815
19270,86042,,112.39806883,112.398068829408
19271,86042,,664.47718791,664.477187907422
19272,86042,,24.91111555,24.9111155500947
19273,86042,,143.38217343,143.382173432815
19274,86042,,5.09901951,5.09901951359278
19275,86042,,269.48496147,269.484961471416
19276,86042,,44.87725482,44.8772548177076
19277,86042,,194.71039676,194.710396762498
19278,86042,,262.95884323,262.958843230636
19279,86042,,540.63308336,540.633083357888
19280,86042,,102.26339907,102.263399069708
19281,86042,,127.4394518,127.439451802442
19282,86042,,517.55027282,517.550272818978
19283,86042,,170.47350134,170.473501341677
19284,86042,,74.55352344,74.5535234377376
19285,86042,,24.69949817,24.699498166721
19286,86042,,143.20318286,143.203182857032
19287,86042,,57.15432517,57.1543251674991
19288,86042,,62.88934091,62.8893409094654
19289,86042,,70.31570521,70.315705212734
19290,86042,,198.22391236,198.223912359937
19291,86042,,230.03439947,230.034399466405
19292,86042,,238.96960504,238.969605038027
19293,86042,,240.80779472,240.807794715829
19294,86042,,182.54267979,182.542679790351
19295,86042,,39.212781,39.2127809970706
19296,86042,,269.66759657,269.667596571182
19297,86042,,733.23442663,733.234426630639
19298,86042,,251.51034887,251.510348874176
19299,86042,,29.39014877,29.3901487660319
19300,86042,,26.35323817,26.3532381746589
19301,86042,,802.99854574,802.998545739796
19302,86042,,21.38506952,21.3850695178893
19303,86042,,17.2626765,17.2626765016321
19304,86042,,130.31595845,130.315958453409
19305,86042,,59.66321554,59.6632155412029
19306,86042,,78.03110518,78.0311051757453
19307,86042,,310.41928104,310.419281044917
19308,86042,,315.30051626,315.300516260775
19309,86042,,84.9011314,84.9011313975886
19310,86042,,19,19
19311,86042,,61.71519615,61.7151961530824
19312,86042,,578.72893597,578.728935970563
19313,86042,,9.21954446,9.21954445729289
19314,86042,,365.72901143,365.729011427067
19315,86042,,132.31154299,132.311542993648
19316,86042,,342.47892073,342.478920733219
19317,86042,,120.68117784,120.681177838706
19318,86042,,193.33760393,193.337603925082
19319,86042,,417.4743739,417.474373895976
19320,86042,,96.25397805,96.2539780548134
19321,86042,,45.99523742,45.9952374199564
19322,86042,,246.13015158,246.130151575447
19323,86042,,783.6837829,783.683782904849
19324,86042,,373.53127227,373.531272272685
19325,86042,,16.94820136,16.9482013583745
19326,86042,,487.14477827,487.144778267254
19327,86042,,130.20139816,130.201398159628
19328,86042,,14.4222051,14.422205101856
19329,86042,,187.0602481,187.060248096216
19330,86042,,417.06075815,417.060758149518
19331,86042,,186.79175802,186.791758016323
19332,86042,,144.90631929,144.906319286394
19333,86042,,10,10
19334,86042,,43.54326979,43.5432697920137
19335,86042,,158.86268682,158.862686815901
19336,86042,,410.75477912,410.754779117821
19337,86042,,45.63383484,45.6338348433051
19338,86042,,578.21827978,578.218279777236
19339,86042,,18.38477631,18.3847763108502
19340,86042,,63.68931886,63.6893188647584
19341,86042,,13.446725,13.4467250007092
19342,86042,,17.57574003,17.5757400302675
19343,86042,,174.17701434,174.177014340628
19344,86042,,343.91320666,343.91320665701
19345,86042,,3.60555128,3.60555127546399
19346,86042,,5,5
19347,86042,,289.53807895,289.538078954574
19348,86042,,55.29893636,55.2989363607657
19349,86042,,49.78155377,49.7815537747349
19350,86042,,303.98171216,303.981712164289
19351,86042,,30.99592666,30.9959266570368
19352,86042,,222.89580657,222.895806571948
19353,86042,,79.93988531,79.9398853107732
19354,86042,,126.71507843,126.715078427553
19355,86042,,213.54949668,213.54949668083
19356,86042,,205.5684041,205.568404099737
19357,86042,,15.04159458,15.0415945787923
19358,86042,,103.41885081,103.418850805048
19359,86042,,205.10962942,205.109629415116
19360,86042,,331.81893827,331.818938266199
19361,86042,,22.5888288,22.5888287989027
19362,86042,,408.40786637,408.407866367571
19363,86042,,222.63361826,222.633618262706
19364,86042,,10.24621125,10.2462112512353
19365,86042,,85.01854506,85.0185450585139
19366,86042,,286.09702595,286.097025953823
19367,86042,,46.13317663,46.1331766313797
19368,86042,,544.49201343,544.492013429736
19369,86042,,338.67715141,338.677151411591
19370,86042,,291.0175103,291.017510301385
19371,86042,,281.7957985,281.795798495905
19372,86042,,545.69314119,545.693141186716
19373,86042,,22,22
19374,86042,,5,5
19375,86042,,140.3756804,140.37568040073
19376,86042,,126.90380714,126.903807139801
19377,86042,,41.55416508,41.5541650817358
19378,86042,,91.5997743,91.5997742976805
19379,86042,,289.73148165,289.731481646282
19380,86042,,82.29836372,82.2983637196399
19381,86042,,4,4
19382,86042,,104.63773289,104.637732885192
19383,86042,,374.30919398,374.309193980145
19384,86042,,328.65848154,328.658481535505
19385,86042,,109.52687738,109.526877380996
19386,86042,,215.95602515,215.95602514768
19387,86042,,423.27584371,423.275843714318
19388,86042,,54.07469565,54.0746956466042
19389,86042,,186.48615391,186.486153911801
19390,86042,,86.8910331,86.8910330978287
19391,86042,,16.15549442,16.1554944214035
19392,86042,,19.06840226,19.068402259089
19393,86042,,299.99937047,299.999370474688
19394,86042,,30.72017845,30.720178452539
19395,86042,,789.89020273,789.890202729202
19396,86042,,448.69185351,448.691853509625
19397,86042,,295.11719079,295.117190793938
19398,86042,,59.26602711,59.2660271129332
19399,86042,,132.47299562,132.472995617068
19400,86042,,325.80105239,325.801052388316
19401,86042,,132.95225758,132.952257577072
19402,86042,,252.9567301,252.956730104136
19403,86042,,39.49386713,39.493867126835
19404,86042,,96.49983495,96.4998349536395
19405,86042,,153.32230081,153.322300807806
19406,86042,,109.87829559,109.878295587931
19407,86042,,19.31320792,19.313207915828
19408,86042,,217.40361151,217.403611513287
19409,86042,,120.30330651,120.303306509771
19410,86042,,6.32455532,6.32455532033676
19411,86042,,93.28570937,93.2857093744347
19412,86042,,7.28010989,7.28010988928052
19413,86042,,525.66709715,525.667097152991
19414,86042,,321.86638045,321.866380450493
19415,86042,,63.6007873,63.60078729713
19416,86042,,396.89298123,396.892981232449
19417,86042,,54.25270222,54.2527022183856
19418,86042,,369.80088581,369.800885809379
19419,86042,,228.58236927,228.582369272067
19420,86042,,5,5
19421,86042,,88.68318824,88.6831882353111
19422,86042,,50.66172786,50.6617278570722
19423,86042,,40.49320969,40.493209688585
19424,86042,,237.86971007,237.869710072425
19425,86042,,13,13
19426,86042,,232.65534256,232.655342556422
19427,86042,,32.22016584,32.2201658407582
19428,86042,,424.48323462,424.483234620407
19429,86042,,702.59313346,702.593133460883
19430,86042,,244.42112167,244.421121670053
19431,86042,,109.1321196,109.132119603345
19432,86042,,24.84784305,24.8478430538392
19433,86042,,64.52279637,64.5227963684998
19434,86042,,270.60115997,270.601159967538
19435,86042,,37.53416024,37.5341602353211
19436,86042,,339.72877928,339.728779282968
19437,86042,,334.3012012,334.301201199321
19438,86042,,525.7800036,525.780003604067
19439,86042,,272.41777373,272.417773734549
19440,86042,,82.02358783,82.0235878325263
19441,86042,,322.8817197,322.881719698733
19442,86042,,458.60399554,458.603995544719
19443,86042,,72.65266638,72.6526663842574
19444,86042,,244.6362076,244.636207603039
19445,86042,,123.90603589,123.906035889411
19446,86042,,5.09901951,5.09901951359278
19447,86042,,394.87145618,394.871456175146
19448,86042,,21.09588492,21.0958849217472
19449,86042,,498.11002277,498.110022767496
19450,86042,,58.92109156,58.921091557777
19451,86042,,646.96519572,646.965195716643
19452,86042,,627.83617051,627.836170507611
19453,86042,,194.09177833,194.091778331832
19454,86042,,746.17544081,746.175440810695
19455,86042,,197.93164712,197.931647120883
19456,86042,,191.69477028,191.694770275073
19457,86042,,494.47713488,494.477134879468
19458,86042,,276.84204643,276.842046425267
19459,86042,,555.16628118,555.166281176278
19460,86042,,36.89630347,36.8963034658338
19461,86042,,134.30207654,134.30207654
19462,86042,,359.56700736,359.567007360993
19463,86042,,711.63348372,711.633483716058
19464,86042,,218.5632341,218.563234102447
19465,86042,,296.86177782,296.861777820193
19466,86042,,74.56667894,74.566678942116
19467,86042,,2.23606798,2.23606797749979
19468,86042,,205.94627108,205.946271075607
19469,86042,,18.86796226,18.8679622641132
19470,86042,,281.98815752,281.988157518265
19471,86042,,33.58876469,33.5887646931701
19472,86042,,184.42769326,184.427693261708
19473,86042,,401.7684505,401.768450496069
19474,86042,,387.01749117,387.01749117462
19475,86042,,490.75095988,490.750959879709
19476,86042,,5.38516481,5.3851648071345
19477,86042,,169.26711544,169.267115442719
19478,86042,,589.37354308,589.37354308389
19479,86042,,232.9330881,232.933088098382
19480,86042,,115.61796384,115.617963840067
19481,86042,,46.49158965,46.4915896507073
19482,86042,,327.33510964,327.335109636442
19483,86042,,417.34079436,417.340794359698
19484,86042,,299.12361685,299.123616847404
19485,86042,,192.52261536,192.522615361344
19486,86042,,259.53801642,259.538016415362
19487,86042,,111.85601208,111.856012083829
19488,86042,,12.04159458,12.0415945787923
19489,86042,,261.12063746,261.120637463363
19490,86042,,122.91879295,122.918792945559
19491,86042,,281.62323705,281.62323704527
19492,86042,,11.8488578,11.8488578017961
19493,86042,,17.02938637,17.0293863659264
19494,86042,,557.0324869,557.032486896921
19495,86042,Ruisseau Bleu,154.08352526,154.083525257973
19496,86042,,88.52684615,88.5268461516037
19497,86042,,75.27542537,75.275425368742
19498,86042,,562.27867551,562.278675507393
19499,86042,,9.43398113,9.4339811320566
19500,86042,,39.05823051,39.0582305140947
19501,86042,,28.77126753,28.7712675272674
19502,86042,,79.07903196,79.0790319564944
19503,86042,,1982.7662261,1982.76622610145
19504,86042,,291.91733871,291.917338710578
19505,86042,,175.72239822,175.722398224709
19506,86042,,201.64030024,201.64030023688
19507,86042,,5.09901951,5.09901951359278
19508,86042,,387.61299503,387.61299503118
19509,86042,,84.33848699,84.3384869913709
19510,86042,,39.66562126,39.6656212617375
19511,86042,,101.54154062,101.541540623263
19512,86042,,265.25800317,265.258003172195
19513,86042,,10.44030651,10.4403065089105
19514,86042,,256.69090881,256.690908811221
19515,86042,,233.13036573,233.130365727605
19516,86042,,192.69390569,192.693905688161
19517,86042,,11,11
19518,86042,,126.40476128,126.404761276613
19519,86042,,224.22853253,224.228532530759
19520,86042,,164.02801878,164.02801877987
19521,86042,,208.8771339,208.877133899738
19522,86042,,250.69155678,250.691556775314
19523,86042,,109.22951292,109.229512921118
19524,86042,,270.55961454,270.55961454357
19525,86042,,39.17087533,39.1708753290547
19526,86042,,76.72267262,76.722672615821
19527,86042,,939.91141174,939.911411736204
19528,86042,,88.64407235,88.6440723524375
19529,86042,,44.83415282,44.8341528221736
19530,86042,,477.79768357,477.797683573373
19531,86042,,46.32326789,46.3232678910915
19532,86042,,74.40498813,74.4049881339671
19533,86042,,115.12947745,115.129477450528
19534,86042,,136.40475434,136.40475433935
19535,86042,,209.2265869,209.226586902248
19536,86042,,1374.78094432,1374.78094432448
19537,86042,,374.21291112,374.212911124918
19538,86042,,249.36253221,249.362532209896
19539,86042,,498.62667095,498.626670948698
19540,86042,,88.17119664,88.1711966434524
19541,86042,,453.1107163,453.110716297546
19542,86042,,486.38472166,486.384721655744
19543,86042,,302.51948736,302.519487359333
19544,86042,,88.70114988,88.701149876015
19545,86042,,312.58833699,312.588336993458
19546,86042,,351.37335375,351.373353753567
19547,86042,,246.08325323,246.083253234939
19548,86042,,25.06878741,25.0687874065963
19549,86042,,225.94388887,225.943888873718
19550,86042,,628.59884595,628.598845948376
19551,86042,,596.13438373,596.134383726467
19552,86042,,38.75891612,38.7589161243609
19553,86042,,256.13632411,256.136324108143
19554,86042,,301.63582246,301.635822463955
19555,86042,,26.17464706,26.1746470620671
19556,86042,,985.30783034,985.307830342745
19557,86042,,415.89173267,415.891732666557
19558,86042,,11,11
19559,86042,,16.15549442,16.1554944214035
19560,86042,,33.43221486,33.4322148608448
19561,86042,,66.52536685,66.5253668481144
19562,86042,,347.93606811,347.936068109159
19563,86042,,396.93002921,396.930029205472
19564,86042,,41.07306436,41.073064356976
19565,86042,,329.57786192,329.577861922507
19566,86042,,211.61418168,211.614181682027
19567,86042,,286.12242454,286.122424536597
19568,86042,,403.49484201,403.494842010533
19569,86042,,69.32499175,69.3249917460447
19570,86042,,220.71697703,220.716977032924
19571,86042,,33.16073005,33.1607300548048
19572,86042,,46.32747651,46.3274765124034
19573,86042,,86.39983688,86.3998368830953
19574,86042,,95.9955632,95.9955632012851
19575,86042,,426.83882391,426.838823914673
19576,86042,,16.1245155,16.1245154965971
19577,86042,,34.95824736,34.9582473570446
19578,86042,,10.09901951,10.0990195135928
19579,86042,,98.18808213,98.1880821315689
19580,86042,,98.41701737,98.4170173671715
19581,86042,,221.15275208,221.152752077734
19582,86042,,51.42276772,51.4227677246806
19583,86042,,62.2307125,62.2307124985708
19584,86042,,48.00550145,48.0055014542291
19585,86042,,229.92155166,229.921551663046
19586,86042,,317.06605013,317.066050134207
19587,86042,,66.50220063,66.5022006260212
19588,86042,,170.93232311,170.932323113407
19589,86042,,178.31842886,178.318428856106
19590,86042,,437.04999987,437.049999872548
19591,86042,,222.72535872,222.725358720396
19592,86042,,94.7740398,94.7740397967432
19593,86042,,95.15915408,95.1591540761016
19594,86042,,418.23031137,418.230311366091
19595,86042,,273.50378052,273.503780519061
19596,86042,,22.850389,22.8503889970553
19597,86042,,34.45247453,34.4524745343323
19598,86042,,19.02629759,19.0262975904404
19599,86042,,384.86238546,384.86238545519
19600,86042,,32.25510356,32.2551035645239
19601,86042,,142.58106672,142.58106671811
19602,86042,,548.13979251,548.139792513759
19603,86042,,743.20869013,743.208690128212
19604,86042,,40.65567067,40.6556706702139
19605,86042,,395.84479903,395.844799026013
19606,86042,,92.78187259,92.7818725906325
19607,86042,,42.52071663,42.5207166271084
19608,86042,,22.60535688,22.6053568778205
19609,86042,,33.5818293,33.5818292987604
19610,86042,,217.01439285,217.014392852125
19611,86042,,93.26876367,93.2687636744966
19612,86042,,319.6080466,319.608046596486
19613,86042,,342.65697172,342.656971724278
19614,86042,,133.10079616,133.100796162124
19615,86042,,49.18691115,49.186911152347
19616,86042,,7.61577311,7.61577310586391
19617,86042,,122.94247246,122.942472463411
19618,86042,,396.34731656,396.347316563599
19619,86042,,118.76760131,118.767601306333
19620,86042,,288.90564761,288.905647609097
19621,86042,,98.97505704,98.9750570412075
19622,86042,,39.36051541,39.360515412539
19623,86042,,473.67104448,473.671044475114
19624,86042,,88.56283086,88.5628308579875
19625,86042,,3.60555128,3.60555127546399
19626,86042,,134.63065229,134.630652290318
19627,86042,,20.32048791,20.3204879054322
19628,86042,,22.15140573,22.1514057313267
19629,86042,,557.94815327,557.948153272267
19630,86042,,170.5493953,170.549395303603
19631,86042,,196.5284933,196.528493298279
19632,86042,,71.67812076,71.6781207587555
19633,86042,,144.58660842,144.586608422761
19634,86042,,130.47897279,130.478972792856
19635,86042,,13,13
19636,86042,,67.62079287,67.6207928668806
19637,86042,,29.90005338,29.900053380734
19638,86042,,23.60107524,23.6010752377383
19639,86042,,347.29339385,347.293393849362
19640,86042,,230.47044461,230.470444610045
19641,86042,,31.42157404,31.4215740373755
19642,86042,,123.90595828,123.905958281618
19643,86042,,257.62929629,257.629296287954
19644,86042,,83.83865398,83.8386539775327
19645,86042,,41.23105626,41.2310562561766
19646,86042,,83.02765366,83.0276536577388
19647,86042,,385.60621466,385.606214655219
19648,86042,,41.21513909,41.2151390907706
19649,86042,,289.00355878,289.003558784102
19650,86042,,77.91480668,77.9148066840107
19651,86042,,70.69194752,70.6919475246296
19652,86042,,400.40183281,400.401832808875
19653,86042,,347.57610326,347.576103255865
19654,86042,,221.1477443,221.147744303505
19655,86042,,207.18647573,207.186475732218
19656,86042,,72.60446486,72.6044648641052
19657,86042,,60.2178026,60.2178025967779
19658,86042,,46.49297753,46.4929775255989
19659,86042,,136.00936555,136.009365550809
19660,86042,,183.53836589,183.538365890577
19661,86042,,95.3023145,95.3023145004828
19662,86042,,189.83948118,189.839481179783
19663,86042,,42.98928937,42.9892893721929
19664,86042,,79.56555179,79.5655517948213
19665,86042,,133.69292218,133.692922179918
19666,86042,,142.75702987,142.757029870167
19667,86042,,88.8945761,88.8945760952736
19668,86042,,33.99610327,33.99610326883
19669,86042,Ruisseau Hollen,134.84716121,134.847161211758
19670,86042,,71.57150478,71.57150478346
19671,86042,,10.63014581,10.6301458127347
19672,86042,,152.60107234,152.601072335272
19673,86042,,89.43744267,89.4374426676946
19674,86042,,100.37449631,100.374496312862
19675,86042,,43.3777238,43.3777238012013
19676,86042,,17.24264069,17.2426406871193
19677,86042,,498.45285648,498.452856477881
19678,86042,,219.39669078,219.396690778666
19679,86042,,307.63823742,307.638237421995
19680,86042,,212.06650939,212.066509392681
19681,86042,,35.67620561,35.6762056147582
19682,86042,,24.59387937,24.5938793664384
19683,86042,,77.87221683,77.8722168327144
19684,86042,,157.62148793,157.621487927833
19685,86042,,500.3612235,500.361223496947
19686,86042,,44.23959722,44.2395972154486
19687,86042,,100.07218102,100.072181020416
19688,86042,,243.76632846,243.766328460419
19689,86042,,439.64176435,439.64176435094
