ï»¿id,municipalite,arrondissement,secteur,nom_rue,type,longueur,geom 
36882,94068,Chicoutimi,Chicoutimi,Rue des Carcajous,Rue,374,"LINESTRING (-71.11804626219673 48.412846937442104,-71.1188060350823 48.4127419090828,-71.11883736447962 48.412737578213076,-71.11888578722584 48.41272584965138,-71.11891533158074 48.41271124653427,-71.11894172796598 48.412694180724486,-71.11895980450312 48.41267284439024,-71.11897007852927 48.41264288889958,-71.11902278939867 48.412431292732464,-71.11913995216496 48.41189802821348,-71.11919037708877 48.411668514896796,-71.11919882773672 48.41163005286612,-71.11922721896227 48.41159608660243,-71.11926567839373 48.41158077885862,-71.11930943466129 48.411574352851744,-71.11936676692171 48.41158419207468,-71.1194455779895 48.41161305106591,-71.11948032945176 48.41163581551435,-71.11956390531088 48.41166543933547,-71.12003574351259 48.41183268820827,-71.1200845711855 48.4118589103251,-71.12011522978263 48.41188723688185,-71.12013416915028 48.4119294763019,-71.1201426147426 48.4119731978097,-71.12014159753825 48.41200264393101,-71.12011064468781 48.412145663592085,-71.12011347461737 48.41226551276692,-71.12010467596565 48.412302304770385,-71.12009943662515 48.412305392731724,-71.12009715615204 48.41230683415262,-71.12009475987992 48.41230841830116,-71.1200915569104 48.41231065525735,-71.1200885110256 48.41231292284559,-71.12008588833913 48.41231499658297,-71.1200841322261 48.41231645316557,-71.12008242629244 48.41231792566675,-71.12008028019928 48.41231986372588,-71.12007884974182 48.412321215123555,-71.12007601203733 48.41232404910473,-71.12007416220237 48.41232601974403,-71.12007240565471 48.41232799617629,-71.1200711723432 48.412329450840716,-71.12007005684859 48.412330817629375,-71.12006885824943 48.41233234945426,-71.12006778806645 48.41233377625785,-71.12006685008986 48.41233507643435,-71.12006580789763 48.4123365831328,-71.1200632772423 48.412340559483276,-71.12006107438084 48.41234449539346,-71.12005919871194 48.412348341400175,-71.12005785499798 48.41235149380861,-71.12005668159348 48.41235465339375,-71.12005571589177 48.41235767335352,-71.12005469569185 48.41236154443005,-71.12005413495545 48.41236420425025,-71.12005369016532 48.41236684455843,-71.12005322761155 48.4123708016695,-71.1200530348165 48.41237394517762,-71.12005299628457 48.41237710943978,-71.12005308096411 48.412379740599015,-71.1200533337579 48.41238297614189,-71.12005374998678 48.41238620900525,-71.12005431236858 48.412389351142,-71.12005535991526 48.412393729124496,-71.12005593377067 48.412395703791006,-71.12005622889411 48.41239664296272,-71.12005690849033 48.41239864763868,-71.12005776576231 48.412400931966864,-71.12005848001229 48.41240267563292,-71.12005915809549 48.41240422252743,-71.12005969225909 48.41240537716401,-71.12006035603024 48.41240674695578,-71.12006108400374 48.41240817486191,-71.12006192300633 48.41240973438009,-71.12006275965211 48.412411211167054,-71.12006349482932 48.41241245375998,-71.12006386702576 48.412413065138345,-71.12006417842737 48.41241356531991,-71.1200644635826 48.412414017975266,-71.12006481611216 48.41241456740167,-71.12006601340475 48.412416372321296,-71.12006721501838 48.412418088178015,-71.12006938338538 48.412420981522956,-71.12006988951637 48.41242160836853,-71.12007039863343 48.41242225858216,-71.12007132970611 48.41242339039379,-71.12007228229456 48.41242451399493,-71.12007445046684 48.41242694685308,-71.12007549209353 48.412428060081076,-71.12007763433765 48.41243024934417,-71.12007849164347 48.41243109194965,-71.12008116599868 48.41243360032676,-71.1200829714866 48.41243520410279,-71.12008535752564 48.41243722206716,-71.12008673696154 48.4124383406697,-71.12008798505036 48.41243932327276,-71.12008914827986 48.41244021549475,-71.12009122590345 48.412441756645535,-71.12009256286653 48.412442715385446,-71.12009386679604 48.41244362393753,-71.12009642482039 48.41244534237729,-71.12010083567668 48.41244811391083,-71.12010331490247 48.41244957375074,-71.12010727975563 48.41245177477615,-71.1201102137651 48.412453305015546,-71.120112998691 48.412454684960814,-71.12011482224186 48.41245555203847,-71.12011777426227 48.41245689690625,-71.1201207716005 48.41245819116387,-71.12012330654288 48.412459233386066,-71.12012586533106 48.41246023680589,-71.12013078181218 48.41246203786946,-71.12013348281027 48.41246295957758,-71.12013596488319 48.41246376464543,-71.1201384247952 48.41246452486315,-71.12014008165825 48.41246501599431,-71.12014369976026 48.41246603169231,-71.12014507952253 48.412466399301636,-71.12014768146945 48.412467063418305,-71.12014850532344 48.412467265837755,-71.12014891587768 48.412467365256106,-71.12014980469452 48.41246757721873,-71.1201501217314 48.41246765195817,-71.12015068939307 48.412467783807195,-71.12015106602207 48.412467870816926,-71.12015139657876 48.41246794638287,-71.12015277426843 48.412468254643535,-71.12015410713829 48.412468543359154,-71.1201553180019 48.4124687976561,-71.12015679419693 48.412469096391895,-71.1201582824515 48.412469386968134,-71.12016885200967 48.41247112608279,-71.12017602136793 48.412471993126935,-71.12018107289872 48.412472456966725,-71.12018708821849 48.41247285445298,-71.12019227713544 48.41247306212498,-71.1201973281036 48.412473146424446,-71.1202034135826 48.412473092037835,-71.12020963740997 48.41247286062471,-71.12021408148604 48.41247258663985,-71.12021910199122 48.41247216564532,-71.12022958368573 48.41247090126496,-71.12023662717263 48.41246974985298,-71.1202425734555 48.41246858097085,-71.12024720546287 48.41246754149008,-71.12025262113153 48.412466176702466,-71.1202609984883 48.41246373017205,-71.12026811570857 48.41246131022057,-71.12027384684303 48.412459113594316,-71.12028393965707 48.4124546449795,-71.12028991839533 48.41245159079824,-71.12029478637174 48.41244884839732,-71.1203000975852 48.41244556037509,-71.12030474023571 48.41244239737451,-71.12030891209405 48.41243929177457,-71.12031278091604 48.412436151832566,-71.1203171431433 48.41243225913905,-71.12032276674387 48.41242655366974,-71.1203262131407 48.41242256068462,-71.12032888013758 48.412419132221345,-71.1203319325449 48.41241473573517,-71.12033377558974 48.412411763207736,-71.1203358432136 48.412408039378136,-71.12033763315671 48.41240436651201,-71.12033891134531 48.41240138174016,-71.12034081098577 48.41239606509677,-71.12034192066737 48.4123921107914,-71.12034283590302 48.41238783105569,-71.12034343495556 48.41238376887827,-71.12034380314272 48.41237916381447,-71.12034386175498 48.41237554165435,-71.12034373996755 48.41237230450639,-71.12034345908222 48.41236909339914,-71.12034305838445 48.41236613926401,-71.12034266375872 48.41236390640703,-71.12034149241985 48.41235890491774,-71.1203386227864 48.41235056145673,-71.12033379884058 48.41234092981244,-71.1203292375076 48.41233400661469,-71.12032288795686 48.41232623324033,-71.12031698432152 48.412320244549875,-71.12031473158953 48.41231819079536,-71.12030881001289 48.41231328146939,-71.12030476235812 48.41231027054675,-71.1203004316094 48.41230730971717,-71.1202968577929 48.41230504723058,-71.12029377554477 48.41230321380115,-71.12029058980406 48.412301424100306,-71.12028708447887 48.412299572265475,-71.12028207904643 48.41229712142898,-71.12027868421534 48.41229557928786,-71.12027556478928 48.41229424342112,-71.12027188834635 48.41229276215763,-71.12026731749992 48.412291053672824,-71.120264184861 48.4122899643099,-71.12026106656236 48.41228894322326,-71.12025976331209 48.41228853473033,-71.12025782425623 48.41228794528975,-71.12025460441751 48.41228701738747,-71.12025316894506 48.412286623098076,-71.12025110342064 48.412286076610464,-71.12024663047869 48.41228497558481,-71.12024535158274 48.41228468118298,-71.12024401589511 48.41228438259031,-71.12024276836479 48.4122841123029,-71.12024197737206 48.41228394568259,-71.12023948681257 48.412283441958465,-71.12023837369766 48.412283226708645,-71.12023613959228 48.412282815138624,-71.1202345853683 48.412282542906766,-71.12023257783358 48.4122822101611,-71.12022882467643 48.41228164129138,-71.12022693015085 48.41228138078707)"
2783091,94068,Chicoutimi,Chicoutimi,Boulevard Barrette,ArtÃ¨re Principale,912,"LINESTRING (-71.0921658036285 48.40161272339838,-71.09215631936127 48.40153617645155,-71.09155234647838 48.40130393684487,-71.09092072106498 48.40110700048899,-71.0872471587156 48.400032026523206,-71.08318669186588 48.39880187310294,-71.08112508560993 48.398074448812906)"
37288,94068,Chicoutimi,Chicoutimi,Rue du Domaine-sur-le-Golf,Rue,341,"LINESTRING (-71.0881182412657 48.37685393149828,-71.08820252487152 48.37680762516459,-71.08828094480758 48.37675695340857,-71.08835299318237 48.376702243521144,-71.08835296777173 48.37670226433718,-71.08835301859304 48.37670222270511,-71.08835849248631 48.37669773011399,-71.08836491821502 48.376691954614365,-71.08837055955878 48.37668582606605,-71.08837536979824 48.37667939057723,-71.08837931442567 48.37667269959003,-71.0883823616126 48.376665802734045,-71.08838448769254 48.376658754993464,-71.08838567707788 48.3766516095124,-71.08838591961202 48.3766444221053,-71.08838521593786 48.37663724853138,-71.0883835680379 48.376630143643595,-71.0883809900545 48.37662316313204,-71.08837750284863 48.376616359954326,-71.08837313268097 48.37660978704033,-71.08836791388076 48.37660349458053,-71.08836188482701 48.37659753274468,-71.08835509327568 48.37659194535873,-71.08834759239286 48.37658677712049,-71.0883394393425 48.37658206821022,-71.08812622953208 48.37647711697707,-71.0878493067683 48.37634087987898,-71.08760893676705 48.37622150615423,-71.08759925851705 48.37621716563887,-71.0875890496285 48.376213404345194,-71.08757838737861 48.376210250659014,-71.0875673530219 48.37620772665008,-71.08755603051259 48.3762058543744,-71.08754450639101 48.37620464598148,-71.08753286851626 48.37620411091588,-71.0875212033458 48.37620425413243,-71.08750960266431 48.37620507426303,-71.08749815279475 48.37620656457106,-71.08748694135824 48.37620871381642,-71.08747605457427 48.37621150626917,-71.0874655745402 48.376214919924706,-71.08745557926224 48.37621892920174,-71.08744614804486 48.37622350401543,-71.08743735068101 48.37622860893312,-71.08742925557242 48.3762342049317,-71.08742192163 48.376240249438965,-71.08721066657597 48.37643083225731,-71.08708235240111 48.37654658810431,-71.08688186169547 48.376727456771555,-71.08676539260635 48.37683252637908,-71.08675945520964 48.37683840362824,-71.08675431264494 48.3768446042031,-71.08675000352366 48.37685108113831,-71.0867465610161 48.37685778389866,-71.08674401153252 48.376864661084014,-71.0867423747335 48.37687166132865,-71.08674166213856 48.37687872971076,-71.08674188122774 48.37688581222853,-71.08674302869179 48.3768928558345,-71.0867450957906 48.37689980481074,-71.0867480670757 48.37690660707108,-71.08675191898844 48.3769132096713,-71.08675662396166 48.37691956328519,-71.08676214361813 48.37692561774221,-71.08676843829267 48.37693132827488,-71.0867754575203 48.37693665017064,-71.08678314817752 48.37694154232819,-71.08679145179252 48.3769459681704,-71.0870859803942 48.377089327509424,-71.08733077343118 48.37720847736789,-71.08733470590462 48.377210221005434,-71.08733885167203 48.37721172881183,-71.08734317956011 48.377212990153474,-71.08734765703528 48.37721399350431,-71.08735224758645 48.37721473365435,-71.0873569187214 48.377215202674876,-71.08736163396003 48.37721539805401,-71.08736635549303 48.37721531908533,-71.08737104955061 48.37721496414249,-71.08737567839584 48.37721433881451,-71.08738020830032 48.377213445072385,-71.0873846029185 48.37721229209566,-71.08738882858407 48.3772108872514,-71.08739285572199 48.37720924148337,-71.08739665072801 48.377207367554675,-71.08740018541852 48.377205279999565,-71.08740343297015 48.37720299424475,-71.08744125071745 48.37717392967044,-71.08751275075848 48.3771188372742,-71.08758600815548 48.37706478005493,-71.08766099079814 48.3770117833564,-71.08766128677838 48.37701157678246,-71.08770164765681 48.37698532323118,-71.08774512665967 48.37696137957134,-71.08779142325189 48.37693990832666,-71.08784022323525 48.37692105770054,-71.08789119328611 48.376904956207866,-71.08794398501563 48.376891713553604,-71.08799823765894 48.37688141971986,-71.08805358077493 48.3768741449521,-71.08805354301771 48.376874148742665,-71.08805350391053 48.37687415254013,-71.0880534661533 48.37687415633072,-71.08805367111813 48.376874135496365,-71.08805364146062 48.37687413924553,-71.0880536104428 48.37687414210226,-71.08805358077493 48.3768741449521,-71.0880635912452 48.37687285441719,-71.08807340363099 48.37687100996721,-71.08808295055869 48.37686862273934,-71.08809216204806 48.376865711978645,-71.08810097620828 48.37686229598953,-71.08810932852117 48.376858399385526,-71.08811821261634 48.3768539055623)"
37575,94068,Chicoutimi,Chicoutimi,Chemin des Quatre-Milles,Route Rurale,1766,"LINESTRING (-71.13871290015858 48.286305789545516,-71.13875265379343 48.28625160414372,-71.13872245068625 48.28599094296297,-71.1386124048521 48.28581167207889,-71.1385442431986 48.28574909185423,-71.13821881757883 48.28558900448405,-71.13781276627405 48.28544735158406,-71.13732653707936 48.285360106228495,-71.13680010740234 48.28529106963215,-71.1361247815101 48.285168889724005,-71.13546248772668 48.28501065743121,-71.13511051635767 48.2848821872998,-71.13490766468091 48.284824845733795,-71.13482670246091 48.28481629858598,-71.134299390757 48.28467530259427,-71.13389424772603 48.28460558366686,-71.13348966186966 48.284580830755964,-71.13287003093672 48.28460223056487,-71.13225039945333 48.284623627037305,-71.13191352239387 48.284625478620185,-71.13159012038479 48.284627255211426,-71.1313337612556 48.2846016805539,-71.13113875465906 48.284535868096505,-71.13098185832554 48.28447769446651,-71.13062951423495 48.284317733311326,-71.13014264394945 48.28417649648943,-71.12966847880458 48.283972229322785,-71.12906000917967 48.28380467134094,-71.12877604332313 48.28372527737345,-71.12853195112812 48.28360069426819,-71.12839576875614 48.28348451514716,-71.12794272246208 48.28280343795079,-71.12761371261446 48.28234653466417,-71.1272720050972 48.28195265840546,-71.12694410731227 48.28158568814232,-71.12680683360551 48.28137957199754,-71.1267231263686 48.2811461814496,-71.12665509543716 48.2810925875446,-71.12660042880773 48.28102992667466,-71.12648999621122 48.280814669774884,-71.12641451418381 48.28070265462063,-71.12633903248837 48.28059063941325,-71.12613395436293 48.28034891527963,-71.12602517356258 48.28026856053634,-71.12530900043657 48.27987100855885,-71.12483145890451 48.27961848272992,-71.1245731909053 48.279428341773226,-71.12435538305343 48.27925230998588,-71.12421867391573 48.27909115816793,-71.1241357505092 48.278920720173474,-71.1241021209448 48.278372261983456,-71.12403272729209 48.27820624752289,-71.12379836891714 48.277771304643785,-71.12357819916046 48.277394746048095,-71.12348224524987 48.27726035464324,-71.12334598185438 48.27713517577305,-71.12293861702493 48.27687655392347,-71.12273673664447 48.27670691748603)"
36220,94068,Chicoutimi,Chicoutimi,Rue de la Chute-du-Diable,Rue,82,"LINESTRING (-71.13262881511028 48.40484081045439,-71.13308478619898 48.405054905657764,-71.13319468516026 48.40511744539535,-71.13330482959731 48.405213117260224,-71.13337249425933 48.405310364758684,-71.13338818090341 48.40535104782366)"
2781851,94068,Chicoutimi,Chicoutimi,Rue Roberge,Rue,330,"LINESTRING (-71.10922863129642 48.34158214487488,-71.10794816750243 48.340989070326536,-71.10723168547375 48.3406581121819,-71.10560245571953 48.33985471573634)"
37578,94068,Chicoutimi,Chicoutimi,Chemin des Villas,Rue,221,"LINESTRING (-71.0063427045873 48.44291783914961,-71.00663394389159 48.44247146421678,-71.0067029831077 48.44235884255559,-71.00678449797843 48.44221189850293,-71.00684043166596 48.44208220121185,-71.00686194372383 48.44199160150683,-71.00687161857462 48.4418856654829,-71.0068706952411 48.4417928639655,-71.00685718427066 48.44169297948158,-71.00682462736991 48.441584135575475,-71.00677421199869 48.44149097730579,-71.0067024344907 48.44139420491548,-71.00660701167537 48.44129325191076,-71.00644273971949 48.4411740421596,-71.00633381837034 48.44111282913394)"
2779411,94068,Chicoutimi,Chicoutimi,Rue Sainte-Anne,Collectrice,71,"LINESTRING (-71.0688921813565 48.42474266861947,-71.06898861225515 48.42410693930304)"
2779049,94068,Chicoutimi,Chicoutimi,Rue Mauriac,Rue,61,"LINESTRING (-71.07905248959985 48.39479025610094,-71.07971412054145 48.39511546145402)"
36858,94068,Chicoutimi,Chicoutimi,Boulevard Sainte-GeneviÃ¨ve,ArtÃ¨re Principale,86,"LINESTRING (-71.11532736207444 48.45552321425066,-71.11640107763301 48.455707842641054,-71.1164541028189 48.45571636358554)"
5749012,94068,Chicoutimi,Chicoutimi,Rue Sainte-AgnÃ¨s,Rue,114,"LINESTRING (-71.09669971076983 48.45096116609842,-71.0974755642537 48.45007247265131)"
34947,94068,Chicoutimi,Chicoutimi,Boulevard Saint-Paul,ArtÃ¨re Principale,174,"LINESTRING (-71.10646667138775 48.39570568014523,-71.10709436652766 48.39513071860236,-71.10729278691461 48.394951428031945,-71.10784044971678 48.39443601260494)"
2780275,94068,Chicoutimi,Chicoutimi,Rue des Ãrables,Rue,192,"LINESTRING (-71.0266674860556 48.42932633116343,-71.02443174298035 48.42844367677657)"
2779559,94068,Chicoutimi,Chicoutimi,Rue Saint-Donat,Rue,61,"LINESTRING (-71.06619918050933 48.43790210947881,-71.06540690634522 48.437750518293164)"
2779742,94068,Chicoutimi,Chicoutimi,Rue Audet,Rue,53,"LINESTRING (-71.07215470236896 48.42145188121672,-71.07220300518433 48.42097596828738)"
2779117,94068,Chicoutimi,Chicoutimi,Rue Jean-Paul-Sartre,Rue,169,"LINESTRING (-71.08487655796762 48.39994305489205,-71.08593380467424 48.400253720923224,-71.0859890036564 48.40028658327899,-71.0860222829038 48.40032132006088,-71.08603743817302 48.40035456172178,-71.08604211260949 48.400388175149246,-71.08603404444327 48.40042621013175,-71.08565686292252 48.40092116166452)"
2779047,94068,Chicoutimi,Chicoutimi,Rue Zola,Rue,140,"LINESTRING (-71.07914347346441 48.396835266334726,-71.07986198209873 48.39615741563466,-71.07989208829015 48.396131621338235,-71.07993190640835 48.396113332973684,-71.07999041506368 48.3961044704419,-71.08005346886617 48.39611811473314,-71.08009374144451 48.39613980738754,-71.08011563709825 48.39616873385811,-71.080120300201 48.396212658231676,-71.08009076904648 48.39625564606102,-71.08005952048352 48.39627325720524,-71.08001630170652 48.396285850718954,-71.0799691492637 48.3962876749403,-71.079921218489 48.396277817266785)"
2779300,94068,Chicoutimi,Chicoutimi,Rue Jobin,Rue,49,"LINESTRING (-71.07986623169148 48.428868716239386,-71.08030008034211 48.42919981404758)"
2779660,94068,Chicoutimi,Chicoutimi,Rue Triquet,Rue,76,"LINESTRING (-71.05881470858414 48.44936787479367,-71.05914783383415 48.449470489847535,-71.05945760791334 48.44958625851395,-71.05970338836838 48.44970743979701)"
2779728,94068,Chicoutimi,Chicoutimi,Rue des Sittelles,Rue,73,"LINESTRING (-71.05599475482173 48.399418886871004,-71.05627514955981 48.39914950317048,-71.05655553998295 48.39888011789253)"
2779739,94068,Chicoutimi,Chicoutimi,Rue TachÃ©,Rue,142,"LINESTRING (-71.07564150817232 48.424465980402445,-71.07579013896074 48.42318911472392)"
37272,94068,Chicoutimi,Chicoutimi,Rue des Cygnes,Rue,64,"LINESTRING (-71.06363740032151 48.39509548873444,-71.06328992532167 48.39556929643204,-71.06325128928704 48.39560769533585)"
2779073,94068,Chicoutimi,Chicoutimi,Rue du Canal,Rue,182,"LINESTRING (-71.09761503114787 48.410789821463126,-71.09790996712222 48.410565332264724,-71.09818392110834 48.410261630576436,-71.09836522936051 48.40992857008031,-71.098477882591 48.40971949116844,-71.09862596780312 48.40952044757391,-71.09878228733861 48.40936746726858)"
35073,94068,Chicoutimi,Chicoutimi,Rue J.-R.-ThÃ©berge,Collectrice,8,"LINESTRING (-71.08738711972038 48.43362057934037,-71.0873345268386 48.43368513591024)"
2778981,94068,Chicoutimi,Chicoutimi,Rue Price Est,Collectrice,113,"LINESTRING (-71.06441551092627 48.42519282372432,-71.06289622026405 48.42511224904412)"
2779354,94068,Chicoutimi,Chicoutimi,Rue Jacques-Cartier Est,ArtÃ¨re Principale,55,"LINESTRING (-71.05402942564734 48.42568345648046,-71.05368187403323 48.42559579681314,-71.05331485620671 48.42555678219937)"
2779266,94068,Chicoutimi,Chicoutimi,Rue de Vimy,Rue,256,"LINESTRING (-71.06091401843113 48.45382852131614,-71.06097746052399 48.4538765350123,-71.06408936690458 48.454734329474284)"
2779324,94068,Chicoutimi,Chicoutimi,Rue Caron,Rue,57,"LINESTRING (-71.07370566898086 48.42009979695266,-71.07413801875478 48.41968051691946)"
2779704,94068,Chicoutimi,Chicoutimi,Rue des Roitelets,Collectrice,348,"LINESTRING (-71.05310774750852 48.39294719127798,-71.05350551001905 48.39297725808285,-71.05472854274092 48.39310210610909,-71.0553161051438 48.39317001787977,-71.05622291394998 48.393262895994994,-71.05776252417101 48.39338819370965)"
2779958,94068,Chicoutimi,Chicoutimi,Rue Provencher,Rue,79,"LINESTRING (-71.04440038868997 48.41470755545785,-71.04461511665976 48.414345049052756,-71.04479660656978 48.41405195610797)"
2779321,94068,Chicoutimi,Chicoutimi,Rue Duvernay,Rue,159,"LINESTRING (-71.07147398467819 48.413177697440545,-71.07324025416216 48.41399833357283)"
2779425,94068,Chicoutimi,Chicoutimi,Rue Smith Ouest,Rue,37,"LINESTRING (-71.06988216847128 48.42907248307097,-71.07038277501252 48.42908913723196)"
2780016,94068,Chicoutimi,Chicoutimi,Rue Labelle,Rue,152,"LINESTRING (-71.05728348156431 48.45521087917214,-71.05684865016275 48.45626570092598,-71.05677517518237 48.45653093973099)"
2774302,94068,Chicoutimi,Chicoutimi,Rue Belley,Rue,68,"LINESTRING (-71.06149443852135 48.4454521236555,-71.06119355632808 48.446026350414435)"
