CATEG,WKT 
Axe structurant existant,"LINESTRING  ( 282540.92930000 5053280.49650000, 282539.75080000 5053280.59100000, 282538.60020000 5053280.43070000, 282537.41780000 5053279.96050000, 282534.81610000 5053278.50510000, 282519.52310000 5053268.69930000, 282516.40930000 5053266.36720000, 282513.41750000 5053263.94330000, 282510.81780000 5053261.57650000, 282508.56680000 5053258.97840000, 282506.41500000 5053256.03810000, 282504.63470000 5053253.05230000, 282503.28010000 5053250.16660000, 282501.23560000 5053245.95030000, 282499.40040000 5053241.59530000, 282497.25620000 5053235.18590000, 282495.19230000 5053227.12670000, 282487.67430000 5053195.90050000, 282486.61590000 5053191.81920000, 282485.86640000 5053189.61950000, 282484.85650000 5053187.15170000, 282483.66090000 5053184.70670000, 282482.21820000 5053182.16740000, 282480.26360000 5053179.29720000, 282478.04470000 5053176.96120000, 282475.56280000 5053174.78510000, 282472.14540000 5053172.28300000, 282469.17480000 5053170.43670000, 282466.36080000 5053168.92400000, 282452.93320000 5053162.58030000, 282445.13330000 5053158.38290000, 282441.85440000 5053156.24090000, 282439.52220000 5053154.51760000, 282436.68470000 5053152.13290000, 282434.53140000 5053149.94680000, 282430.52170000 5053145.77760000, 282425.38300000 5053139.84900000, 282421.85520000 5053135.74720000, 282420.41530000 5053133.61500000, 282419.36960000 5053131.62280000, 282418.59660000 5053129.71190000, 282417.81470000 5053127.48940000, 282417.06200000 5053124.46240000, 282415.52020000 5053116.63110000, 282415.00810000 5053115.22380000, 282414.52900000 5053114.07460000, 282413.57450000 5053112.82520000, 282412.09220000 5053111.49940000, 282410.25000000 5053110.31180000, 282408.40730000 5053109.36160000, 282394.54640000 5053102.92620000, 282392.77400000 5053101.78100000, 282391.04750000 5053100.52850000, 282389.07000000 5053098.78640000, 282387.41250000 5053096.78320000, 282385.83320000 5053093.75360000, 282384.91620000 5053091.27440000, 282384.28900000 5053088.85380000, 282383.50080000 5053085.88750000, 282383.10010000 5053083.39210000, 282382.58750000 5053079.98460000)"
Axe structurant proposé,"LINESTRING  ( 282781.55730000 5042538.62880000, 282795.27660000 5042544.47490000)"
Axe structurant proposé,"LINESTRING  ( 283671.47390000 5044270.78480000, 283669.01230000 5044268.03860000)"
Axe structurant proposé,"LINESTRING  ( 287282.69840000 5047145.92060000, 287283.59720000 5047144.34350000, 287285.80560000 5047137.87910000, 287286.99630000 5047132.85210000, 287287.19810000 5047129.95280000)"
Axe structurant existant,"LINESTRING  ( 294891.34440000 5059820.83920000, 294890.80000000 5059801.20000000, 294890.10000000 5059774.50000000, 294890.00000000 5059769.10000000, 294889.40000000 5059739.70000000, 294888.50000000 5059717.20000000, 294888.30000000 5059711.30000000, 294887.70000000 5059686.20000000, 294887.30000000 5059671.40000000, 294886.80000000 5059653.90000000, 294886.20000000 5059633.20000000, 294885.10000000 5059606.90000000, 294883.90000000 5059579.80000000, 294882.60000000 5059561.30000000, 294880.90000000 5059535.60000000, 294877.90000000 5059506.40000000, 294877.10000000 5059500.00000000, 294874.80000000 5059480.90000000, 294874.11300000 5059475.79650000)"
Axe de desserte locale ou récréative existant,"LINESTRING  ( 289734.40210000 5046087.51910000, 289726.25750000 5046098.82550000, 289724.19370000 5046101.60370000, 289722.84430000 5046104.06430000, 289721.73310000 5046106.12810000, 289721.01870000 5046108.35050000, 289720.78060000 5046110.73180000, 289721.21200000 5046113.20500000, 289722.13000000 5046115.01810000, 289723.71750000 5046116.84370000, 289725.38430000 5046118.43120000, 289767.21510000 5046152.00690000, 289844.33540000 5046212.58970000, 289865.16400000 5046228.76270000, 289884.78490000 5046243.71470000, 289929.93420000 5046278.68970000, 289954.10580000 5046297.66400000, 289981.00020000 5046320.49620000, 289990.41800000 5046328.77540000, 290019.85900000 5046354.71550000)"
Axe structurant proposé,"LINESTRING  ( 278764.26870000 5046824.56350000, 278756.40550000 5046838.51260000)"
Axe structurant existant,"LINESTRING  ( 275589.20510000 5046562.29210000, 275592.21860000 5046563.80710000, 275594.62940000 5046565.01910000, 275596.56280000 5046565.72050000, 275599.35800000 5046566.22560000, 275601.40220000 5046566.44940000, 275606.07720000 5046566.91200000, 275630.46170000 5046567.77870000, 275649.30800000 5046568.90460000, 275651.51830000 5046568.86880000, 275653.52030000 5046568.67020000, 275655.45870000 5046568.33780000, 275663.61830000 5046566.58420000)"
Axe structurant existant,"LINESTRING  ( 285042.30000000 5047311.70000000, 285026.90000000 5047331.40000000, 285026.30930000 5047332.15370000)"
Axe structurant proposé,"LINESTRING  ( 285770.35120000 5044182.59140000, 285642.79740000 5044082.58390000, 285492.49300000 5043967.86560000, 285292.08710000 5043814.90780000, 285160.19740000 5043691.79740000, 285012.50780000 5043521.55530000, 284888.08350000 5043381.11740000, 284828.70820000 5043329.21040000, 284739.91040000 5043279.93460000, 284622.76260000 5043218.22620000, 284479.23460000 5043166.35030000, 284300.90500000 5043107.47960000, 284252.00910000 5043089.90350000, 284158.49360000 5043038.15880000, 284113.58050000 5043019.86260000, 284058.29160000 5043004.54990000, 284002.88530000 5042995.58620000, 283757.33410000 5042965.63980000, 283729.63100000 5042961.15790000, 283691.68420000 5042952.51710000, 283567.42420000 5042931.95930000, 283459.54530000 5042882.99000000)"
Axe de desserte locale ou récréative existant,"LINESTRING  ( 287444.61480000 5053552.83320000, 287445.93390000 5053551.14490000, 287446.70270000 5053549.73100000, 287447.10020000 5053548.36270000, 287447.33820000 5053545.40660000, 287447.47050000 5053541.96690000, 287447.86740000 5053539.05660000, 287448.92570000 5053533.69870000, 287449.77520000 5053527.49230000)"
Axe de desserte locale ou récréative existant,"LINESTRING  ( 275003.63380000 5043574.25140000, 274998.52150000 5043568.60090000, 274990.18710000 5043559.94910000, 274979.55080000 5043549.39210000, 274965.02510000 5043534.62840000, 274957.98820000 5043527.32170000, 274951.30660000 5043519.68870000, 274944.99560000 5043511.74650000, 274939.06940000 5043503.51330000, 274936.32300000 5043499.16500000, 274933.91000000 5043494.62330000, 274931.21130000 5043488.82890000, 274928.43320000 5043482.24080000, 274925.73440000 5043474.77950000, 274923.43250000 5043468.50880000, 274920.41630000 5043461.36510000, 274915.25690000 5043449.37940000, 274912.16130000 5043443.42630000, 274908.66870000 5043438.02880000, 274906.12880000 5043433.66310000, 274903.98560000 5043430.01200000, 274902.16000000 5043427.23380000, 274899.69940000 5043424.13810000, 274888.90440000 5043410.64440000, 274881.44300000 5043401.04000000, 274877.58370000 5043395.25100000, 274874.30170000 5043389.11630000, 274871.62750000 5043382.69330000, 274869.58630000 5043376.04190000, 274868.19720000 5043369.22460000, 274867.47300000 5043362.30490000, 274867.23870000 5043353.90170000, 274867.49210000 5043345.49900000, 274868.23250000 5043337.12520000, 274869.45740000 5043328.80850000, 274874.21990000 5043302.37670000, 274877.55370000 5043284.19970000, 274878.82370000 5043277.05600000, 274881.28430000 5043260.22850000, 274881.68120000 5043257.05350000, 274883.10990000 5043241.97220000, 274883.34810000 5043238.79710000, 274884.06250000 5043220.30280000, 274884.06250000 5043217.52460000, 274882.95120000 5043195.69640000, 274882.71310000 5043192.91830000, 274880.09370000 5043172.59830000, 274878.86190000 5043163.24050000, 274878.13430000 5043159.13940000, 274871.91660000 5043128.18310000, 274868.42990000 5043113.67990000, 274864.17480000 5043099.38320000, 274859.16360000 5043085.33370000, 274852.80840000 5043069.52220000, 274846.29960000 5043054.12350000, 274843.30400000 5043046.79500000, 274840.58450000 5043039.35960000, 274835.82200000 5043026.02460000, 274834.29710000 5043021.35980000, 274833.20490000 5043016.57510000, 274832.55450000 5043011.71070000, 274832.08540000 5043005.39020000, 274832.29360000 5042999.05570000, 274833.17680000 5042992.77960000, 274834.72490000 5042986.63370000, 274836.92010000 5042980.68820000, 274840.54610000 5042973.78680000, 274844.65410000 5042967.16100000, 274849.22320000 5042960.84440000, 274856.36700000 5042950.72410000, 274865.69360000 5042938.95000000, 274872.50660000 5042930.88030000, 274880.96380000 5042921.84640000, 274889.77070000 5042913.15320000, 274895.48960000 5042908.50170000, 274901.54700000 5042904.30080000, 274907.90770000 5042900.57490000, 274914.53440000 5042897.34570000, 274921.38840000 5042894.63230000, 274933.95620000 5042890.46510000, 274937.59420000 5042889.47290000, 274980.91990000 5042878.69120000, 275006.37220000 5042872.20900000, 275011.53160000 5042870.54210000, 275036.37600000 5042861.57280000, 275044.47230000 5042858.00090000, 275066.14180000 5042847.76150000, 275081.54050000 5042839.90340000, 275095.89640000 5042831.76660000, 275110.11560000 5042823.39330000, 275118.39750000 5042817.24140000, 275126.19110000 5042810.48160000, 275133.45190000 5042803.15270000, 275136.12600000 5042798.64120000, 275138.29380000 5042793.86580000, 275142.42130000 5042781.16580000, 275142.97690000 5042778.14950000, 275143.69260000 5042771.61110000, 275144.01060000 5042765.04130000, 275143.92950000 5042758.46440000, 275143.69130000 5042739.09690000, 275144.26780000 5042728.22730000, 275145.40150000 5042717.40160000, 275147.08930000 5042706.64840000, 275149.32690000 5042695.99610000, 275151.89450000 5042686.51530000, 275154.91310000 5042677.16840000, 275158.37570000 5042667.97670000, 275161.48170000 5042661.49000000, 275164.96380000 5042655.19730000, 275180.12450000 5042630.98790000, 275182.50570000 5042627.33670000, 275189.10430000 5042618.53640000, 275196.14850000 5042610.08870000, 275203.61950000 5042602.01600000, 275212.40020000 5042593.57630000, 275221.42520000 5042585.39830000, 275230.68650000 5042577.48910000, 275239.18580000 5042571.12260000, 275247.97650000 5042565.16500000, 275257.03900000 5042559.62960000, 275271.92880000 5042552.25270000, 275275.03770000 5042550.92980000, 275290.91270000 5042545.04280000, 275298.71790000 5042542.46310000, 275313.40230000 5042537.96520000, 275317.43730000 5042537.03910000, 275330.07110000 5042534.26100000, 275335.95810000 5042533.20270000, 275361.55660000 5042529.43240000, 275432.99420000 5042519.90740000, 275497.61880000 5042511.04380000, 275561.11900000 5042502.04790000, 275618.93050000 5042493.58130000, 275662.12390000 5042487.29740000, 275693.72740000 5042482.83310000, 275715.48720000 5042480.79020000, 275737.30440000 5042479.49940000, 275772.14150000 5042478.87390000, 275806.98420000 5042478.83410000)"
Axe de desserte locale ou récréative proposé,"LINESTRING  ( 291438.76240000 5055667.61620000, 291449.40000000 5055653.80000000, 291468.90000000 5055627.60000000, 291498.50000000 5055587.10000000, 291500.00000000 5055585.10000000, 291512.59470000 5055568.43300000, 291512.86620000 5055568.07380000)"
Axe de desserte locale ou récréative existant,"LINESTRING  ( 292505.76130000 5051291.37310000, 292503.19090000 5051294.64450000, 292502.40620000 5051295.79850000, 292501.66540000 5051297.13350000, 292501.41910000 5051298.35130000, 292501.68090000 5051299.56320000, 292503.05860000 5051303.11120000, 292506.36590000 5051310.25490000, 292510.15930000 5051317.37980000, 292515.07780000 5051326.36860000, 292518.80900000 5051332.81340000, 292520.84410000 5051337.39260000, 292521.49660000 5051339.82410000, 292521.74280000 5051341.82950000, 292521.73100000 5051344.03640000, 292521.23840000 5051346.47190000, 292520.61480000 5051348.30150000, 292519.80360000 5051349.98440000, 292518.83210000 5051351.74360000, 292517.80580000 5051353.05720000, 292516.39650000 5051354.47430000, 292513.43900000 5051357.09930000, 292500.98160000 5051368.01590000, 292496.94880000 5051371.92660000, 292493.19950000 5051376.23080000, 292490.54150000 5051379.70270000, 292487.95730000 5051383.52590000, 292482.92780000 5051391.38170000, 292480.12660000 5051395.74050000, 292477.08750000 5051400.99230000, 292472.74880000 5051409.82660000)"
Axe de desserte locale ou récréative proposé,"LINESTRING  ( 280526.27640000 5042758.12200000, 280513.55950000 5042826.50680000, 280500.42430000 5042912.31930000, 280485.97680000 5042991.44320000)"
Axe de desserte locale ou récréative existant,"LINESTRING  ( 281821.78620000 5042021.02190000, 281822.94890000 5042020.94890000, 281833.64740000 5042020.57770000, 281847.22910000 5042020.72690000, 281858.31500000 5042021.81270000, 281925.73520000 5042027.55460000, 282010.74190000 5042035.96690000, 282034.21690000 5042038.76360000, 282046.82450000 5042039.99960000, 282054.03320000 5042040.82970000, 282063.47420000 5042042.49790000, 282073.43380000 5042044.96930000)"
Axe de desserte locale ou récréative existant,"LINESTRING  ( 275471.66120000 5046545.05710000, 275472.40880000 5046543.18810000, 275501.21610000 5046503.97830000, 275503.41830000 5046500.87510000, 275524.70730000 5046471.59030000, 275533.60300000 5046459.69600000, 275556.00520000 5046429.49300000, 275559.71130000 5046424.48480000, 275572.11680000 5046407.27730000, 275578.41190000 5046398.58380000, 275611.81190000 5046352.78380000, 275621.41310000 5046339.58230000, 275626.20660000 5046332.99120000, 275629.50510000 5046328.59310000, 275656.03720000 5046292.34940000, 275656.98290000 5046290.87830000, 275657.43990000 5046290.07850000, 275657.94360000 5046288.94510000, 275658.21500000 5046287.45250000, 275658.06130000 5046286.06850000, 275656.88110000 5046283.70820000, 275656.13600000 5046282.71480000, 275655.37900000 5046281.95770000, 275607.55550000 5046246.96740000, 275599.93970000 5046241.95700000, 275586.26650000 5046232.47560000, 275586.25480000 5046232.46740000, 275579.76650000 5046227.87560000, 275577.90570000 5046226.51540000)"
Axe de desserte locale ou récréative proposé,"LINESTRING  ( 283634.90400000 5046528.40500000, 283631.74230000 5046528.29610000, 283627.45170000 5046527.12650000, 283623.68580000 5046524.85570000, 283557.66460000 5046472.26700000, 283544.04400000 5046461.12180000, 283523.74190000 5046443.91690000, 283511.37220000 5046433.74920000, 283502.38420000 5046426.55900000, 283495.61780000 5046422.11200000, 283483.01410000 5046414.20180000)"
Axe de desserte locale ou récréative proposé,"LINESTRING  ( 284172.12720000 5054584.36460000, 284184.77550000 5054596.59670000, 284189.79560000 5054601.02260000, 284194.34180000 5054604.65830000, 284198.54750000 5054607.44070000, 284202.73960000 5054609.49720000)"
Axe de desserte locale ou récréative existant,"LINESTRING  ( 275364.63090000 5046088.15760000, 275361.66500000 5046088.02460000, 275359.76430000 5046087.91490000, 275359.57670000 5046087.90400000, 275358.28980000 5046087.53030000, 275356.94440000 5046087.19050000, 275354.45220000 5046086.08290000, 275350.68640000 5046083.84950000)"
Axe de desserte locale ou récréative proposé,"LINESTRING  ( 284561.74430000 5054867.23890000, 284596.33840000 5054914.59860000, 284622.04110000 5054949.78490000, 284639.60000000 5054973.90000000, 284658.70000000 5055000.00000000, 284704.80000000 5055063.30000000, 284729.70000000 5055098.00000000, 284729.80000000 5055098.10000000, 284739.94880000 5055114.12660000)"
Axe de desserte locale ou récréative proposé,"LINESTRING  ( 284090.06810000 5043516.39790000, 283957.73180000 5043595.40560000, 283994.26610000 5043643.93450000, 284016.03090000 5043673.25930000, 283957.09420000 5043753.87820000, 283950.08430000 5043763.21010000, 283911.10160000 5043866.92760000, 283906.16540000 5043877.81730000, 283896.04980000 5043878.32850000, 283835.90080000 5043846.12190000, 283793.82200000 5043928.05030000)"
