IdGeom;nomprojet;nomrue;nlog;unites_typ;loghlm_fam;loghlm_pa;loghlm_aut;projettype;type_prog;an_program;an_effecti;arrondvill;villelie;qr2008;localisati;aired_id;longitude;latitude;xnad83;ynad83
666;Fielding;Fielding;14;logement;0;0;0;SHDM;Autres;1992;;Côte-des-Neiges–Notre-Dame-de-Grâce;;45;Aire de diffusion;24660839;-73,64803747;45,46439966;293223,5463;5036063,05
667;Fielding;Fielding;14;logement;0;0;0;SHDM;Autres;1992;;Côte-des-Neiges–Notre-Dame-de-Grâce;;45;Aire de diffusion;24660839;-73,64803747;45,46439966;293223,5463;5036063,05
668;Fielding;Fielding;14;logement;0;0;0;SHDM;Autres;1992;;Côte-des-Neiges–Notre-Dame-de-Grâce;;45;Aire de diffusion;24660838;-73,65116112;45,4634243;292979,0749;5035955,113
669;Fielding;Fielding;14;logement;0;0;0;SHDM;Autres;1992;;Côte-des-Neiges–Notre-Dame-de-Grâce;;45;Aire de diffusion;24660838;-73,65116112;45,4634243;292979,0749;5035955,113
670;Fielding;Fielding;14;logement;0;0;0;SHDM;Autres;1992;;Côte-des-Neiges–Notre-Dame-de-Grâce;;45;Aire de diffusion;24660838;-73,65116112;45,4634243;292979,0749;5035955,113
671;Fielding;Fielding;14;logement;0;0;0;SHDM;Autres;1992;;Côte-des-Neiges–Notre-Dame-de-Grâce;;45;Aire de diffusion;24660838;-73,65116112;45,4634243;292979,0749;5035955,113
672;Henri-Julien (4588-98);Henri-Julien;6;logement;0;0;0;SHDM;Autres;1985;;Le Plateau-Mont-Royal;;34;Aire de diffusion;24661425;-73,58521312;45,52344195;298143,3377;5042617,309
673;Henri-Julien (4558-68);Henri-Julien;9;logement;0;0;0;SHDM;Autres;1984;;Le Plateau-Mont-Royal;;34;Aire de diffusion;24661425;-73,58521312;45,52344195;298143,3377;5042617,309
674;Maisons d'Orléans (Létourneux);Letourneux;2;logement;0;0;0;SHDM;Autres;1983;;Mercier–Hochelaga-Maisonneuve;;28;Aire de diffusion;24662065;-73,53899267;45,55373268;301755,613;5045980,762
675;Linton;Linton;12;logement;0;0;0;SHDM;Autres;1990;;Côte-des-Neiges–Notre-Dame-de-Grâce;;43;Aire de diffusion;24660668;-73,63621707;45,49514002;294153,6868;5039477,592
676;Linton;Linton;12;logement;0;0;0;SHDM;Autres;1990;;Côte-des-Neiges–Notre-Dame-de-Grâce;;43;Aire de diffusion;24660668;-73,63621707;45,49514002;294153,6868;5039477,592
677;Mountain Sights;Mountain Sights;20;logement;0;0;0;SHDM;Autres;1990;;Côte-des-Neiges–Notre-Dame-de-Grâce;;43;Aire de diffusion;24660611;-73,65329488;45,49929503;292819,8182;5039941,745
678;Mountain Sights;Mountain Sights;20;logement;0;0;0;SHDM;Autres;1990;;Côte-des-Neiges–Notre-Dame-de-Grâce;;43;Aire de diffusion;24660611;-73,65329488;45,49929503;292819,8182;5039941,745
679;Mountain Sights;Mountain Sights;20;logement;0;0;0;SHDM;Autres;1990;;Côte-des-Neiges–Notre-Dame-de-Grâce;;43;Aire de diffusion;24660610;-73,65823696;45,49766667;292433,2318;5039761,534
680;Mountain Sights;Mountain Sights;19;logement;0;0;0;SHDM;Autres;1990;;Côte-des-Neiges–Notre-Dame-de-Grâce;;43;Aire de diffusion;24660610;-73,65823696;45,49766667;292433,2318;5039761,534
681;Maisons Saint-Rémi (Palm);Palm;3;logement;0;0;0;SHDM;Autres;1982;;Le Sud-Ouest;;50;Aire de diffusion;24661049;-73,58829727;45,4710986;297896,0174;5036800,634
682;Maisons Saint-Rémi (Palm);Palm;3;logement;0;0;0;SHDM;Autres;1982;;Le Sud-Ouest;;50;Aire de diffusion;24661049;-73,58829727;45,4710986;297896,0174;5036800,634
683;Papineau (6869);Papineau;60;logement;0;0;0;SHDM;Autres;1991;;Rosemont–La Petite-Patrie;;16;Aire de diffusion;24661639;-73,60099565;45,54642834;296913,6542;5045173,242
684;Papineau (6869);Papineau;73;logement;0;0;0;SHDM;Autres;1991;;Rosemont–La Petite-Patrie;;16;Aire de diffusion;24661639;-73,60099565;45,54642834;296913,6542;5045173,242
685;Papineau;Papineau;6;logement;0;0;0;SHDM;Autres;1985;;Ville-Marie;;30;Aire de diffusion;24661885;-73,55627065;45,52600592;300404,4595;5042900,254
686;Plamondon;Plamondon;22;logement;0;0;0;SHDM;Autres;1990;;Côte-des-Neiges–Notre-Dame-de-Grâce;;43;Aire de diffusion;24660680;-73,63735065;45,49847073;294065,7222;5039847,886
687;Prud'homme;Prud'homme;15;chambre;0;0;0;SHDM;Autres;1990;;Côte-des-Neiges–Notre-Dame-de-Grâce;;46;Aire de diffusion;24660723;-73,61140223;45,47497333;296090,0319;5037233,476
688;Randall;Randall;18;logement;0;0;0;SHDM;Autres;1992;;Côte-des-Neiges–Notre-Dame-de-Grâce;;45;Aire de diffusion;24660763;-73,64277234;45,47119246;293636,6176;5036817,188
689;Van Horne;Van Horne;33;chambre;0;0;0;SHDM;Autres;1989;;Côte-des-Neiges–Notre-Dame-de-Grâce;;42;Aire de diffusion;24661322;-73,62979673;45,50435266;294657,1348;5040500,566
690;Victoria;Victoria;16;logement;0;0;0;SHDM;Autres;1993;;Côte-des-Neiges–Notre-Dame-de-Grâce;;40;Aire de diffusion;24660663;-73,63232059;45,49147947;294457,5538;5039070,285
691;Victoria;Victoria;16;logement;0;0;0;SHDM;Autres;1993;;Côte-des-Neiges–Notre-Dame-de-Grâce;;40;Aire de diffusion;24660663;-73,63232059;45,49147947;294457,5538;5039070,285
692;Victoria;Victoria;16;logement;0;0;0;SHDM;Autres;1993;;Côte-des-Neiges–Notre-Dame-de-Grâce;;40;Aire de diffusion;24660663;-73,63232059;45,49147947;294457,5538;5039070,285
693;Victoria;Victoria;15;logement;0;0;0;SHDM;Autres;1993;;Côte-des-Neiges–Notre-Dame-de-Grâce;;40;Aire de diffusion;24660663;-73,63232059;45,49147947;294457,5538;5039070,285
694;Victoria;Victoria;13;logement;0;0;0;SHDM;Autres;1993;;Côte-des-Neiges–Notre-Dame-de-Grâce;;40;Aire de diffusion;24660663;-73,63232059;45,49147947;294457,5538;5039070,285
695;Walkley 5261;Walkley;12;logement;0;0;0;SHDM;Autres;1990;;Côte-des-Neiges–Notre-Dame-de-Grâce;;45;Aire de diffusion;24660845;-73,64485569;45,46853517;293473,1883;5036522,174
696;Walkley 5360;Walkley;23;logement;0;0;0;SHDM;Autres;1990;;Côte-des-Neiges–Notre-Dame-de-Grâce;;45;Aire de diffusion;24660848;-73,64850352;45,46906394;293188,0594;5036581,457
697;Walkley 5440;Walkley;23;logement;0;0;0;SHDM;Autres;1990;;Côte-des-Neiges–Notre-Dame-de-Grâce;;45;Aire de diffusion;24660848;-73,64850352;45,46906394;293188,0594;5036581,457
698;Walkley 5211-5235;Walkley;24;logement;0;0;0;SHDM;Autres;1983;;Côte-des-Neiges–Notre-Dame-de-Grâce;;45;Aire de diffusion;24660845;-73,64485569;45,46853517;293473,1883;5036522,174
699;Résidence Monkland;West Hill;100;logement;0;0;0;SHDM;Autres;1985;;Côte-des-Neiges–Notre-Dame-de-Grâce;;45;Aire de diffusion;24660753;-73,63254646;45,46709034;294435,4289;5036359,95
700;Wiseman;Wiseman;18;logement;0;0;0;SHDM;Autres;1993;;Villeray–Saint-Michel–Parc-Extension;;11;Aire de diffusion;24661535;-73,628637;45,52710225;294751,8111;5043028,6
701;De l'Église;Église;5;logement;0;0;0;SHDM;Autres;1981;;Le Sud-Ouest;;48;Aire de diffusion;24661047;-73,58033019;45,46918396;298518,7525;5036587,207
702;Hôtel-de-Ville;Hôtel-de-Ville;22;chambre;0;0;0;SHDM;Autres;1988;;Ville-Marie;;38;Aire de diffusion;24661260;-73,56113973;45,50992502;300022,7548;5041113,449
703;Maison Leduc;Monkland;31;logement;0;0;0;SHDM;Autres;1988;;Côte-des-Neiges–Notre-Dame-de-Grâce;;46;Aire de diffusion;24660756;-73,6258947;45,46879437;294955,8647;5036548,482
704;Résidence Rodolphe-Clément;De La Vérendrye;78;logement;0;0;0;SHDM;Autres;1987;;Le Sud-Ouest;;48;Aire de diffusion;24661024;-73,58220879;45,45895291;298370,6965;5035450,381
705;De Maisonneuve (2468);De Maisonneuve;3;logement;0;0;0;SHDM;Autres;1994;;Ville-Marie;;30;Aire de diffusion;24661872;-73,54812202;45,5284685;301041,1479;5043173,509
706;De Maisonneuve (2468);De Maisonneuve;3;logement;0;0;0;SHDM;Autres;1994;;Ville-Marie;;30;Aire de diffusion;24661872;-73,54812202;45,5284685;301041,1479;5043173,509
707;De Maisonneuve (2468);De Maisonneuve;3;logement;0;0;0;SHDM;Autres;1994;;Ville-Marie;;30;Aire de diffusion;24661872;-73,54812202;45,5284685;301041,1479;5043173,509
708;De Maisonneuve (2468);De Maisonneuve;3;logement;0;0;0;SHDM;Autres;1994;;Ville-Marie;;30;Aire de diffusion;24661872;-73,54812202;45,5284685;301041,1479;5043173,509
709;De Maisonneuve (Maison Paul-Grégoire - Ac.-Bonneau);De Maisonneuve;33;chambre;0;0;0;SHDM;Autres;1992;;Ville-Marie;;30;Aire de diffusion;24661862;-73,55841524;45,51998956;300236,4504;5042231,771
710;Décarie;Décarie;17;logement;0;0;0;SHDM;Autres;1990;;Côte-des-Neiges–Notre-Dame-de-Grâce;;40;Aire de diffusion;24663212;-73,625142;45,48122781;295016,8726;5037930,118
711;Décarie;Décarie;20;logement;0;0;0;SHDM;Autres;1990;;Côte-des-Neiges–Notre-Dame-de-Grâce;;40;Aire de diffusion;24663212;-73,625142;45,48122781;295016,8726;5037930,118
712;Henri-Bourassa;Henri-Bourassa;14;logement;0;0;0;SHDM;Autres;1991;;Ahuntsic-Cartierville;;4;Aire de diffusion;24662574;-73,66406093;45,5606867;291992,3789;5046765,925
713;Résidence Edmond-J-Massicotte;Henri-Bourassa;47;logement;0;0;0;SHDM;Autres;1981;;Ahuntsic-Cartierville;;6;Aire de diffusion;24662670;-73,65407526;45,57941099;292775,9182;5048845,244
714;Résidence Ulric-Lanthier;Monk;47;logement;0;0;0;SHDM;Autres;1987;;Le Sud-Ouest;;48;Aire de diffusion;24661034;-73,59464335;45,4603077;297398,4034;5035602,008
715;Pie-IX (8201);Pie-IX;12;logement;0;0;0;SHDM;Autres;1994;;Villeray–Saint-Michel–Parc-Extension;;8;Aire de diffusion;24660367;-73,60478964;45,57326912;296621,2925;5048156,481
716;Projet impliquant des groupes vulnérables de la population - Données obfusquées;;14;logement;0;0;0;OBNL;Autres;1992;2012;Villeray–Saint-Michel–Parc-Extension;;;Arrondissement / Ville liée;;-73,62031032;45,55573874;295407;5046210
717;Résidence Jacques-Viger;René-Lévesque;31;logement;0;0;0;SHDM;Autres;1988;;Ville-Marie;;38;Aire de diffusion;24661929;-73,55642206;45,51638639;300391,8815;5041831,236
718;Résidence Lambert-Closse;René-Lévesque;62;logement;0;0;0;SHDM;Autres;1982;;Ville-Marie;;39;Aire de diffusion;24662141;-73,57996558;45,49053202;298549,6225;5038959,589
719;Hab. universellement accessibles;Saint-Joseph;42;logement;0;0;0;OBNL;Autres;1988;2004;Rosemont–La Petite-Patrie;;19;Aire de diffusion;24663397;-73,56750081;45,54806326;299529,285;5045352,188
720;Résidence Olivar-Asselin;Saint-Joseph;51;logement;0;0;0;SHDM;Autres;1986;;Rosemont–La Petite-Patrie;;19;Aire de diffusion;24662073;-73,56485017;45,55126628;299736,5444;5045707,974
721;Saint-Laurent;Saint-Laurent;40;logement;0;0;0;SHDM;Autres;1992;;Ahuntsic-Cartierville;;4;Aire de diffusion;24662525;-73,67298384;45,55200745;291293,7219;5045802,85
722;Bourassa - Côte-Saint-Paul;Côte-Saint-Paul;8;logement;0;0;0;SHDM;Autres;1987;;Le Sud-Ouest;;50;Aire de diffusion;24662165;-73,59300061;45,47056855;297528,1933;5036742,144
723;Bourassa - Côte-Saint-Paul;Côte-Saint-Paul;8;logement;0;0;0;SHDM;Autres;1987;;Le Sud-Ouest;;50;Aire de diffusion;24662165;-73,59300061;45,47056855;297528,1933;5036742,144
724;Duluth;Duluth;24;chambre;0;0;0;SHDM;Autres;1992;;Le Plateau-Mont-Royal;;32;Aire de diffusion;24661843;-73,57213021;45,52343863;299165,3454;5042615,939
725;Grand Boulevard;Grand;37;logement;0;0;0;SHDM;Autres;1992;;Côte-des-Neiges–Notre-Dame-de-Grâce;;44;Aire de diffusion;24660871;-73,62430064;45,45992527;295078,9853;5035562,667
726;Projet impliquant des groupes vulnérables de la population - Données obfusquées;;61;logement;0;0;0;OBNL;Autres;1991;2007;Villeray–Saint-Michel–Parc-Extension;;;Arrondissement / Ville liée;;-73,62031032;45,55573874;295407;5046210
727;Basile-Patenaude (5582);Basile-Patenaude;16;logement;0;0;0;SHDM;Autres;1990;;Rosemont–La Petite-Patrie;;18;Aire de diffusion;24661985;-73,57936671;45,54499026;298602,4137;5045011,529
728;Basile-Patenaude (5594);Basile-Patenaude;18;logement;0;0;0;SHDM;Autres;1990;;Rosemont–La Petite-Patrie;;18;Aire de diffusion;24661986;-73,57865269;45,54461452;298658,1291;5044969,717
729;Maisons Préfontaine (Adam);Adam;6;logement;0;0;0;SHDM;Autres;1983;;Mercier–Hochelaga-Maisonneuve;;27;Aire de diffusion;24661747;-73,54106204;45,5414825;301593,3486;5044619,464
730;Terrasses Ontario (Alexandre-de-Sève);Alexandre-DeSève;4;logement;0;0;0;SHDM;Autres;1981;;Ville-Marie;;30;Aire de diffusion;24661887;-73,55696068;45,52323995;300350,3402;5042592,908
733;Anderson;Anderson;2;logement;0;0;0;SHDM;Autres;1990;;Ville-Marie;;38;Aire de diffusion;24662115;-73,5620714;45,50656004;299949,668;5040739,553
734;Anderson;Anderson;2;logement;0;0;0;SHDM;Autres;1990;;Ville-Marie;;38;Aire de diffusion;24662115;-73,5620714;45,50656004;299949,668;5040739,553
735;Projet impliquant des groupes vulnérables de la population - Données obfusquées;;8;chambre;0;0;0;SHDM;Autres;1990;;Rosemont–La Petite-Patrie;;;Arrondissement / Ville liée;;-73,5804084;45,55334425;298522;5045940
736;Beaudry;Beaudry;3;logement;0;0;0;SHDM;Autres;1979;;Ville-Marie;;30;Aire de diffusion;24663337;-73,55464522;45,51826188;300530,8435;5042039,565
737;Beaudry;Beaudry;3;logement;0;0;0;SHDM;Autres;1979;;Ville-Marie;;30;Aire de diffusion;24663337;-73,55464522;45,51826188;300530,8435;5042039,565
738;Maisons Bérard;Bérard;3;logement;0;0;0;SHDM;Autres;1987;;Le Sud-Ouest;;50;Aire de diffusion;24662130;-73,57828849;45,47973007;298679,5403;5037759,037
739;Maisons Bérard;Bérard;6;logement;0;0;0;SHDM;Autres;1987;;Le Sud-Ouest;;50;Aire de diffusion;24662130;-73,57828849;45,47973007;298679,5403;5037759,037
740;Habitations Jean-Pierre-Valiquette;Bercy;19;logement;0;0;0;SHDM;Autres;1987;;Ville-Marie;;30;Aire de diffusion;24661788;-73,55619769;45,5363843;300410,9659;5044053,61
741;Maisons Turcot (Bourassa);Bourassa;6;logement;0;0;0;SHDM;Autres;1987;;Le Sud-Ouest;;50;Aire de diffusion;24662165;-73,59300061;45,47056855;297528,1933;5036742,144
742;Maisons Turcot (Bourassa);Bourassa;6;logement;0;0;0;SHDM;Autres;1987;;Le Sud-Ouest;;50;Aire de diffusion;24662165;-73,59300061;45,47056855;297528,1933;5036742,144
743;Bourassa - Côte-Saint-Paul;Bourassa;8;logement;0;0;0;SHDM;Autres;1987;;Le Sud-Ouest;;50;Aire de diffusion;24662165;-73,59300061;45,47056855;297528,1933;5036742,144
744;Bourassa - Côte-Saint-Paul;Bourassa;8;logement;0;0;0;SHDM;Autres;1987;;Le Sud-Ouest;;50;Aire de diffusion;24662165;-73,59300061;45,47056855;297528,1933;5036742,144
745;Cabot;Cabot;4;logement;0;0;0;SHDM;Autres;1986;;Le Sud-Ouest;;48;Aire de diffusion;24661047;-73,58033019;45,46918396;298518,7525;5036587,207
746;Cartier (1867-1877);Cartier;6;logement;0;0;0;SHDM;Autres;1986;;Ville-Marie;;30;Aire de diffusion;24661885;-73,55627065;45,52600592;300404,4595;5042900,254
747;Maison Cartier;Cartier;3;logement;0;0;0;SHDM;Autres;1986;;Le Plateau-Mont-Royal;;31;Aire de diffusion;24661821;-73,58329908;45,53762506;298294,4933;5044193,337
748;Hab. com. SOCAM;Charlevoix;8;logement;0;0;0;OBNL;Autres;1992;2008;Le Sud-Ouest;;47;Aire de diffusion;24661134;-73,56652083;45,47478371;299599,0606;5037208,52
749;Hab. com. SOCAM;Charlevoix;8;logement;0;0;0;OBNL;Autres;1992;2008;Le Sud-Ouest;;47;Aire de diffusion;24661134;-73,56652083;45,47478371;299599,0606;5037208,52
750;Hab. com. SOCAM;Charlevoix;8;logement;0;0;0;OBNL;Autres;1992;2008;Le Sud-Ouest;;47;Aire de diffusion;24661134;-73,56652083;45,47478371;299599,0606;5037208,52
751;Hab. com. SOCAM;Charlevoix;10;logement;0;0;0;OBNL;Autres;1992;2008;Le Sud-Ouest;;47;Aire de diffusion;24661134;-73,56652083;45,47478371;299599,0606;5037208,52
752;Coursol (2465-2469);Coursol;3;logement;0;0;0;SHDM;Autres;1982;;Le Sud-Ouest;;51;Aire de diffusion;24663436;-73,57876398;45,48698955;298643,1577;5038565,82
753;Coursol (2488-2492);Coursol;3;logement;0;0;0;SHDM;Autres;1982;;Le Sud-Ouest;;51;Aire de diffusion;24661116;-73,57861122;45,48515804;298654,8996;5038362,273
754;Coursol (2441-2451);Coursol;6;logement;0;0;0;SHDM;Autres;1982;;Le Sud-Ouest;;51;Aire de diffusion;24663436;-73,57876398;45,48698955;298643,1577;5038565,82
755;De Bullion;De Bullion;2;logement;0;0;0;SHDM;Autres;1981;;Le Plateau-Mont-Royal;;35;Aire de diffusion;24661947;-73,57720837;45,51823334;298768,0949;5042037,84
756;C.h. De Castelnau-Casgrain;De Castelnau;6;logement;0;0;0;Coop;Autres;1994;2008;Villeray–Saint-Michel–Parc-Extension;;12;Aire de diffusion;24661521;-73,62136121;45,53414824;295321,3267;5043810,742
757;C.h. De Castelnau-Casgrain;De Castelnau;6;logement;0;0;0;Coop;Autres;1994;2008;Villeray–Saint-Michel–Parc-Extension;;12;Aire de diffusion;24661521;-73,62136121;45,53414824;295321,3267;5043810,742
758;C.h. De Castelnau-Casgrain;De Castelnau;9;logement;0;0;0;Coop;Autres;1994;2008;Villeray–Saint-Michel–Parc-Extension;;12;Aire de diffusion;24661521;-73,62136121;45,53414824;295321,3267;5043810,742
759;Maisons Chambly;De Chambly;2;logement;0;0;0;SHDM;Autres;1983;;Mercier–Hochelaga-Maisonneuve;;27;Aire de diffusion;24661763;-73,54221299;45,54522363;301503,6864;5045035,266
760;Maisons Chambly;De Chambly;2;logement;0;0;0;SHDM;Autres;1983;;Mercier–Hochelaga-Maisonneuve;;27;Aire de diffusion;24661763;-73,54221299;45,54522363;301503,6864;5045035,266
761;Maisons Chambly;De Chambly;2;logement;0;0;0;SHDM;Autres;1983;;Mercier–Hochelaga-Maisonneuve;;27;Aire de diffusion;24661763;-73,54221299;45,54522363;301503,6864;5045035,266
762;De Champlain (2239-2243);De Champlain;3;logement;0;0;0;SHDM;Autres;1983;;Ville-Marie;;30;Aire de diffusion;24661883;-73,56223247;45,52573018;299938,7329;5042869,954
763;Projet impliquant des groupes vulnérables de la population - Données obfusquées;;22;logement;0;0;0;OBNL;Autres;1990;2009;Rosemont–La Petite-Patrie;;;Arrondissement / Ville liée;;-73,5804084;45,55334425;298522;5045940
764;Anderson;De La Gauchetière;2;logement;0;0;0;SHDM;Autres;1990;;Ville-Marie;;38;Aire de diffusion;24662115;-73,5620714;45,50656004;299949,668;5040739,553
765;Anderson;De La Gauchetière;2;logement;0;0;0;SHDM;Autres;1990;;Ville-Marie;;38;Aire de diffusion;24662115;-73,5620714;45,50656004;299949,668;5040739,553
766;Anderson;De La Gauchetière;2;logement;0;0;0;SHDM;Autres;1990;;Ville-Marie;;38;Aire de diffusion;24662115;-73,5620714;45,50656004;299949,668;5040739,553
767;Anderson;De La Gauchetière;2;logement;0;0;0;SHDM;Autres;1990;;Ville-Marie;;38;Aire de diffusion;24662115;-73,5620714;45,50656004;299949,668;5040739,553
768;De Lanaudière (5190-5192);De Lanaudière;2;logement;0;0;0;SHDM;Autres;1983;;Le Plateau-Mont-Royal;;33;Aire de diffusion;24661826;-73,58504448;45,53365343;298157,7131;5043752,107
769;Projet impliquant des groupes vulnérables de la population - Données obfusquées;;28;chambre;0;0;0;OBNL;Autres;1990;2007;Le Plateau-Mont-Royal;;;Arrondissement / Ville liée;;-73,5807536;45,52607893;298492;5042910
770;Maisons Centre II (De Montmorency);De Montmorency;8;logement;0;0;0;SHDM;Autres;1982;;Le Sud-Ouest;;47;Aire de diffusion;24661252;-73,5606369;45,485897;300060,0281;5038443,176
771;C.h. de Richelieu de Montréal;De Richelieu;6;logement;0;0;0;Coop;Autres;1990;2009;Le Sud-Ouest;;50;Aire de diffusion;24661060;-73,58827105;45,48044216;297899,2079;5037838,981
772;C.h. de Richelieu de Montréal;De Richelieu;6;logement;0;0;0;Coop;Autres;1990;2009;Le Sud-Ouest;;50;Aire de diffusion;24661060;-73,58827105;45,48044216;297899,2079;5037838,981
773;C.h. de Richelieu de Montréal;De Richelieu;6;logement;0;0;0;Coop;Autres;1990;2009;Le Sud-Ouest;;50;Aire de diffusion;24661060;-73,58827105;45,48044216;297899,2079;5037838,981
774;C.h. de Richelieu de Montréal;De Richelieu;6;logement;0;0;0;Coop;Autres;1990;2009;Le Sud-Ouest;;50;Aire de diffusion;24661060;-73,58827105;45,48044216;297899,2079;5037838,981
775;C.h. de Richelieu de Montréal;De Richelieu;6;logement;0;0;0;Coop;Autres;1990;2009;Le Sud-Ouest;;50;Aire de diffusion;24661060;-73,58827105;45,48044216;297899,2079;5037838,981
776;C.h. de Richelieu de Montréal;De Richelieu;6;logement;0;0;0;Coop;Autres;1990;2009;Le Sud-Ouest;;50;Aire de diffusion;24661060;-73,58827105;45,48044216;297899,2079;5037838,981
777;C.h. de Richelieu de Montréal;De Richelieu;6;logement;0;0;0;Coop;Autres;1990;2009;Le Sud-Ouest;;50;Aire de diffusion;24661060;-73,58827105;45,48044216;297899,2079;5037838,981
778;C.h. de Richelieu de Montréal;De Richelieu;6;logement;0;0;0;Coop;Autres;1990;2009;Le Sud-Ouest;;50;Aire de diffusion;24661060;-73,58827105;45,48044216;297899,2079;5037838,981
779;De Salaberry (5630);De Salaberry;23;logement;0;0;0;SHDM;Autres;1968;;Ahuntsic-Cartierville;;1;Aire de diffusion;24662502;-73,70899101;45,52837948;288475,5084;5043183,735
780;De Salaberry (5650);De Salaberry;28;logement;0;0;0;SHDM;Autres;1990;;Ahuntsic-Cartierville;;1;Aire de diffusion;24662502;-73,70899101;45,52837948;288475,5084;5043183,735
781;De Salaberry (5700);De Salaberry;28;logement;0;0;0;SHDM;Autres;1991;;Ahuntsic-Cartierville;;1;Aire de diffusion;24662502;-73,70899101;45,52837948;288475,5084;5043183,735
782;De Salaberry (5710);De Salaberry;27;logement;0;0;0;SHDM;Autres;1991;;Ahuntsic-Cartierville;;1;Aire de diffusion;24662502;-73,70899101;45,52837948;288475,5084;5043183,735
783;Maisons de Villiers (2135-2137);De Villiers;2;logement;0;0;0;SHDM;Autres;1983;;Le Sud-Ouest;;48;Aire de diffusion;24661031;-73,59450944;45,46183087;297409,075;5035771,265
784;Maisons de Villiers (2164-2166);De Villiers;2;logement;0;0;0;SHDM;Autres;1983;;Le Sud-Ouest;;48;Aire de diffusion;24661033;-73,5947618;45,46121684;297389,2592;5035703,051
785;Maisons Delinelle (533-557);Delinelle;6;logement;0;0;0;SHDM;Autres;1986;;Le Sud-Ouest;;50;Aire de diffusion;24661051;-73,58980959;45,47361488;297778,0812;5037080,398
786;Terrasses Saint-Michel;Denis-Papin;13;logement;0;0;0;SHDM;Autres;1990;;Villeray–Saint-Michel–Parc-Extension;;8;Aire de diffusion;24660373;-73,61085834;45,57752147;296148,2906;5048629,689
787;Maisons Notre-Dame (Desnoyers);Desnoyers;12;logement;0;0;0;SHDM;Autres;1985;;Le Sud-Ouest;;50;Aire de diffusion;24662163;-73,59474822;45,47298174;297391,8625;5037010,481
788;Maisons Delinelle I (Dézéry);Dézéry;3;logement;0;0;0;SHDM;Autres;1986;;Mercier–Hochelaga-Maisonneuve;;27;Aire de diffusion;24661749;-73,54249801;45,53992461;301481,118;5044446,391
