cod_geo,nom_organisme,desi_org,cod_mrc,nom_mrc,cod_cm,nom_cm,no_reg,desc_reg,type_org,population,CPAAX01796,CPALX01796,CPAAX01798,CPALX01798
NR210,La Côte-de-Beaupré,TR,AR210,La Côte-de-Beaupré,,,3,Capitale-Nationale,Municipalité locale,0,,,,
NR220,La Jacques-Cartier,TR,AR220,La Jacques-Cartier,,,3,Capitale-Nationale,Municipalité locale,0,,,,
NR340,Portneuf,TR,AR340,Portneuf,,,3,Capitale-Nationale,Municipalité locale,10,,,,
NR350,Mékinac,TR,AR350,Mékinac,,,4,Mauricie,Municipalité locale,16,,,,
NR620,Matawinie,TR,AR620,Matawinie,,,14,Lanaudière,Municipalité locale,131,,,,
NR830,La Vallée-de-la-Gatineau,TR,AR830,La Vallée-de-la-Gatineau,,,7,Outaouais,Municipalité locale,8,,,,
NR840,Pontiac,TR,AR840,Pontiac,,,7,Outaouais,Municipalité locale,5,,,,
NR850,Témiscamingue,TR,AR850,Témiscamingue,,,8,Abitibi-Témiscamingue,Municipalité locale,106,,,,
NR870,Abitibi-Ouest,TR,AR870,Abitibi-Ouest,,,8,Abitibi-Témiscamingue,Municipalité locale,62,,,,
NR880,Abitibi,TR,AR880,Abitibi,,,8,Abitibi-Témiscamingue,Municipalité locale,192,,,,
NR890,La Vallée-de-l'Or,TR,AR890,La Vallée-de-l'Or,,,8,Abitibi-Témiscamingue,Municipalité locale,270,,,,
NR942,Le Fjord-du-Saguenay,TR,AR942,Le Fjord-du-Saguenay,,,2,Saguenay–Lac-Saint-Jean,Municipalité locale,82,,,,
NR950,La Haute-Côte-Nord,TR,AR950,La Haute-Côte-Nord,,,9,Côte-Nord,Municipalité locale,0,,,,
NR960,Manicouagan,TR,AR960,Manicouagan,,,9,Côte-Nord,Municipalité locale,93,,,,
NR971,Sept-Rivières,TR,AR971,Sept-Rivières,,,9,Côte-Nord,Municipalité locale,121,,,,
NR972,Caniapiscau,TR,AR972,Caniapiscau,,,9,Côte-Nord,Municipalité locale,15,,,,
NR981,Minganie,TR,AR981,Minganie,,,9,Côte-Nord,Municipalité locale,0,,,,
