ï»¿ID,MUNICIPALITE,MARQUE,MODELE,LAT,LONG,ETAT,ETAT_resolved,DEBITESTIME,DEBITDISPONIBLE,PROFONDEUR,DATEPEINTURE,CLASSEDEBITNFPA,CLASSEDEBITNFPA_resolved 
3941,25213,,,46.793800975424055,-71.17454945410486,,,,,,,,
3942,25213,Drolet,100,46.7970877284362,-71.18080941650031,,,,,,,,
3943,25213,Darling,B-50-B-18,46.78910337571667,-71.17111789024263,,,,,,,,
3944,25213,Couture,,46.783644001951025,-71.17152769441618,,,,,,,,
3945,25213,Darling,B-50-B-18,46.819242650971105,-71.13852133606085,,,,,,,,
3946,25213,,,46.807490128225275,-71.15748968223572,,,,,,,,
3947,25213,,,46.788380172149765,-71.15621772377183,,,,,,,,
3948,25213,Couture,,46.82265463817159,-71.14745547695203,,,,,,,,
3949,25213,Darling,B-50-B-18,46.82519337280445,-71.14993144134944,,,,,,,,
3950,25213,Drolet,400,46.82250379686586,-71.1588456573742,,,,,,,,
3951,25213,Drolet,400,46.82252084695526,-71.17164300600233,,,,,,,,
3952,25213,Drolet,400,46.73715699045951,-71.26828813129013,,,,,,,,
3953,25213,Drolet,400,46.73657849116478,-71.2683262002416,,,,,,,,
3954,25213,,,46.81105172261676,-71.16991620942227,,,,,,,,
3955,25213,,,46.730083027914105,-71.32472595666195,,,,,,,,
3956,25213,Couture,,46.703081375518515,-71.29948005859204,,,,,,,,
3957,25213,,,46.73067133760138,-71.30269317776043,,,,,,,,
3958,25213,,,46.72138634746022,-71.2981109688894,,,,,,,,
3959,25213,,,46.72935790407639,-71.31290787582661,,,,,,,,
3960,25213,,,46.67378639832075,-71.34447435587713,,,,,,,,
3961,25213,Couture,,46.668708611907554,-71.37126457916631,,,,,,,,
3962,25213,Couture,,46.67192038378139,-71.36842368635966,,,,,,,,
3963,25213,Drolet,400,46.71373861527792,-71.3384394049368,,,,,,,,
3964,25213,,,46.733958298170435,-71.30046698855976,,,,,,,,
3965,25213,Sentinel,Sentinelle,46.715172983397366,-71.28902083850727,,,,,,,,
3966,25213,,,46.710738416052976,-71.36278841000723,,,,,,,,
3967,25213,,,46.723293587903115,-71.32846781411745,,,,,,,,
3968,25213,,,46.73605684032852,-71.30613136838673,,,,,,,,
3969,25213,,,46.71021913330287,-71.31051258217921,,,,,,,,
3970,25213,,,46.656685588940874,-71.32961444512362,,,,,,,,
3971,25213,Drolet,400,46.66867204410539,-71.2861584061908,,,,,,,,
3972,25213,Mueller,Centurion,46.65535920625896,-71.30678669912741,,,,,,,,
3973,25213,,,46.657477495171484,-71.3115888400479,,,,,,,,
3974,25213,Mueller,Centurion,46.66177793461853,-71.3283744693318,,,,,,,,
3975,25213,,,46.688228264188474,-71.29406195372661,,,,,,,,
3976,25213,,,46.70288256230909,-71.29040808897084,,,,,,,,
3977,25213,Drolet,400,46.69575321710882,-71.28620410258465,,,,,,,,
3978,25213,Drolet,400,46.727336755301955,-71.2918369937277,,,,,,,,
3979,25213,,,46.812108988968,-71.16901589928645,,,,,,,,
3980,25213,,,46.80418300030497,-71.17733418054922,,,,,,,,
3981,25213,,,46.80516561623667,-71.17617740348177,,,,,,,,
3982,25213,,,46.69643742938741,-71.2831514815394,,,,,,,,
3983,25213,Drolet,400,46.73208990980231,-71.20068335318649,,,,,,,,
3984,25213,Darling,B-50-B-18,46.71710200457656,-71.19960641178818,,,,,,,,
3985,25213,,,46.72688561725956,-71.21014575849937,,,,,,,,
3986,25213,Daigle,D-63,46.73425184632151,-71.19862044179843,,,,,,,,
3987,25213,,,46.72543486492575,-71.20684986631436,,,,,,,,
3988,25213,Daigle,D-63,46.702755254211255,-71.18521723377414,,,,,,,,
3989,25213,,,46.717739152938584,-71.20041025047243,,,,,,,,
3990,25213,Daigle,D-67-M,46.71977820327119,-71.18965517775953,,,,,,,,
3991,25213,Sentinel,Sentinelle,46.71403263476366,-71.20782610792752,,,,,,,,
3992,25213,,,46.72284886369323,-71.19335233341523,,,,,,,,
3993,25213,,,46.72390479655223,-71.25646261496324,,,,,,,,
3994,25213,Drolet,400,46.719573235565825,-71.25142706973249,,,,,,,,
3995,25213,,,46.72346270244509,-71.25752123821013,,,,,,,,
3996,25213,Darling,B-50-B-18,46.71961344215886,-71.25889340796563,,,,,,,,
3997,25213,Drolet,400,46.708873094374205,-71.26550217269639,,,,,,,,
3998,25213,Drolet,400,46.724452929210926,-71.27140878690042,,,,,,,,
3999,25213,,,46.76244068517874,-71.21546053227313,,,,,,,,
4000,25213,Mc Avity,90 porte 4",46.762037111233006,-71.22430632345565,,,,,,,,
4001,25213,,,46.743711861516125,-71.24744956149796,,,,,,,,
4002,25213,Darling,B-50-B-18,46.741157815709826,-71.2713211402631,,,,,,,,
4003,25213,Drolet,400,46.72948532013046,-71.27276163812722,,,,,,,,
4004,25213,Mueller,Centurion,46.754504725909584,-71.24647989472737,,,,,,,,
4005,25213,Canron,C-61A,46.81047088370938,-71.14368081418314,,,,,,,,
4006,25213,Drolet,400,46.81984793021376,-71.12145794492726,,,,,,,,
4007,25213,Drolet,400,46.82058791898055,-71.11984457828355,,,,,,,,
4008,25213,Clayton,,46.7852938689814,-71.16520955467065,,,,,,,,
4009,25213,Drolet,400,46.788454224300494,-71.1550471547221,,,,,,,,
4010,25213,,,46.79215431560813,-71.15817700910868,,,,,,,,
4011,25213,Daigle,D-63,46.723807055445846,-71.30075523488767,,,,,,,,
4012,25213,Clayton,,46.70814712177032,-71.29219662529769,,,,,,,,
4013,25213,,,46.70062150633747,-71.28777797697339,,,,,,,,
4014,25213,,,46.80758868094026,-71.17398577423637,,,,,,,,
4015,25213,,,46.808380222856755,-71.17332525394998,,,,,,,,
4016,25213,,,46.80886948594542,-71.17240893729374,,,,,,,,
4017,25213,,,46.810210505377775,-71.17107822593971,,,,,,,,
4018,25213,,,46.80359060740686,-71.17787541974043,,,,,,,,
4019,25213,Drolet,400,46.75110712004781,-71.24647387120358,,,,,,,,
4020,25213,,,46.743519972341744,-71.26712356709446,,,,,,,,
4021,25213,Darling,B-50-B-18,46.757225928045976,-71.23291969231983,,,,,,,,
4022,25213,,,46.75231303749573,-71.23002361457037,,,,,,,,
4023,25213,Drolet,400,46.750169829439265,-71.17559366860159,,,,,,,,
4024,25213,Drolet,400,46.77643522280045,-71.19183275563043,,,,,,,,
4025,25213,Drolet,400,46.78582610594833,-71.1951150872529,,,,,,,,
4026,25213,,,46.760041291081485,-71.16973287099245,,,,,,,,
4027,25213,,,46.75386214326682,-71.17486801121133,,,,,,,,
4028,25213,Drolet,400,46.78595601281705,-71.19285432035623,,,,,,,,
4029,25213,Darling,B-50-B-18,46.78069824603426,-71.18819192018405,,,,,,,,
4030,25213,Drolet,400,46.7747841812514,-71.14292177866476,,,,,,,,
4031,25213,Darling,B-50-B-18,46.76252875524142,-71.13461173448961,,,,,,,,
4032,25213,Darling,B-50-B-18,46.75893056844829,-71.13587783369029,,,,,,,,
4033,25213,Darling,B-50-B-18,46.77442014894339,-71.13658241544769,,,,,,,,
4034,25213,Couture,,46.681627461091935,-71.21758449521788,,,,,,,,
4035,25213,Couture,,46.68626476832397,-71.231712083976,,,,,,,,
4036,25213,Couture,,46.6818013994614,-71.2286232320059,,,,,,,,
4037,25213,Drolet,400,46.778631554234565,-71.18096370719212,,,,,,,,
4038,25213,Drolet,400,46.7931641646402,-71.15487963442912,,,,,,,,
4039,25213,Darling,B-50-B-18,46.78901823929335,-71.17179083828674,,,,,,,,
4040,25213,Drolet,400,46.75922939222138,-71.18195290485036,,,,,,,,
4041,25213,Drolet,400,46.758489004331224,-71.18248665749495,,,,,,,,
4042,25213,Drolet,400,46.74910667204907,-71.17584613298335,,,,,,,,
4043,25213,Drolet,400,46.660602848888644,-71.33087287581002,,,,,,,,
4044,25213,,,46.65500836279247,-71.32657646739278,,,,,,,,
4045,25213,Sentinel,Sentinelle,46.65515175881424,-71.30447575509453,,,,,,,,
4046,25213,Drolet,400,46.704321818941935,-71.31395655213096,,,,,,,,
4047,25213,Canron,C-61A,46.8299427143673,-71.15828636786766,,,,,,,,
4048,25213,Mueller,Centurion,46.657812312905136,-71.30033229165758,,,,,,,,
4049,25213,Drolet,400,46.651258613004316,-71.29219416677905,,,,,,,,
4050,25213,Drolet,400,46.77744049800328,-71.17402887335996,,,,,,,,
4051,25213,Drolet,400,46.778517938534456,-71.1750777454048,,,,,,,,
4052,25213,Drolet,400,46.77818992333825,-71.17399783891756,,,,,,,,
4053,25213,Drolet,400,46.77937803309486,-71.17314141675821,,,,,,,,
4054,25213,Drolet,400,46.77976851620268,-71.17258345729763,,,,,,,,
4055,25213,Drolet,400,46.780142685017246,-71.17345665226942,,,,,,,,
4056,25213,Drolet,400,46.78066343335921,-71.17421091484874,,,,,,,,
4057,25213,Drolet,400,46.781312843458096,-71.17514827588806,,,,,,,,
4058,25213,Drolet,400,46.781861041654125,-71.17594421945277,,,,,,,,
4059,25213,Drolet,400,46.782419617082994,-71.17675202803962,,,,,,,,
4060,25213,,,46.77856777806559,-71.17314272494319,,,,,,,,
4061,25213,Darling,B-50-B-18,46.800105252628285,-71.18314380039445,,,,,,,,
4062,25213,Drolet,400,46.712395345163365,-71.35078383138143,,,,,,,,
4063,25213,,,46.72426006496258,-71.2946435931628,,,,,,,,
4064,25213,Daigle,D-63,46.68759438592573,-71.32247233379694,,,,,,,,
4065,25213,,,46.665082002932195,-71.3829655990802,,,,,,,,
4066,25213,Drolet,400,46.73120454136571,-71.29107698362415,,,,,,,,
4067,25213,Drolet,400,46.713808598803624,-71.34629141375957,,,,,,,,
4068,25213,Daigle,D-63,46.72461027266731,-71.3020724691545,,,,,,,,
4069,25213,Darling,B-50-B-18,46.735684134321566,-71.29677317485914,,,,,,,,
4070,25213,Sentinel,Sentinelle,46.708149372785755,-71.30036817690188,,,,,,,,
4071,25213,Darling,B-50-B-18,46.649217989672756,-71.30903599607186,,,,,,,,
4072,25213,,,46.66000635556324,-71.30001682529823,,,,,,,,
4073,25213,,,46.64670975579028,-71.32179770136257,,,,,,,,
4074,25213,,,46.65911340695608,-71.32840523508273,,,,,,,,
4075,25213,,,46.68784591641166,-71.28827567915353,,,,,,,,
4076,25213,,,46.70074372951988,-71.19019731279367,,,,,,,,
4077,25213,Sentinel,Sentinelle,46.73473154014491,-71.2036540353064,,,,,,,,
4078,25213,Mc Avity,90 porte 4",46.73803625393482,-71.21243280447842,,,,,,,,
4079,25213,Drolet,400,46.69925508750456,-71.19006549356219,,,,,,,,
4080,25213,Couture,,46.71852422504059,-71.20794557922649,,,,,,,,
4081,25213,Drolet,400,46.70982688119061,-71.266198836911,,,,,,,,
4082,25213,,,46.71281632057007,-71.26576649754585,,,,,,,,
4083,25213,Drolet,400,46.718833358504085,-71.26755317678276,,,,,,,,
4084,25213,,,46.713822861257086,-71.26893719391353,,,,,,,,
4085,25213,Darling,B-50-B-18,46.720711013322145,-71.27627365426369,,,,,,,,
4086,25213,,,46.76467697815264,-71.20847122219125,,,,,,,,
4087,25213,Drolet,400,46.7358146373052,-71.2702792084743,,,,,,,,
4088,25213,Darling,B-50-B-18,46.74248330721877,-71.25834547808802,,,,,,,,
4089,25213,Drolet,400,46.749233230468455,-71.22512603593721,,,,,,,,
4090,25213,Drolet,400,46.694016622678596,-71.234032414786,,,,,,,,
4091,25213,Drolet,400,46.79695330253471,-71.17499388716993,,,,,,,,
4092,25213,Mueller,Centurion,46.657233397254736,-71.3234145529704,,,,,,,,
4093,25213,Drolet,400,46.68984521347873,-71.29953473994308,,,,,,,,
4094,25213,,,46.73082001334385,-71.19763541143317,,,,,,,,
4095,25213,Mc Avity,90 porte 4",46.70349235179617,-71.39649877710252,,,,,,,,
4096,25213,,,46.66238535782226,-71.32781188696137,,,,,,,,
4097,25213,Mc Avity,90 porte 4",46.76040006368226,-71.2265604293539,,,,,,,,
4098,25213,Drolet,400,46.75337005496204,-71.2326306648869,,,,,,,,
4099,25213,,,46.72610599871155,-71.2177989128553,,,,,,,,
4100,25213,Drolet,400,46.72194235134983,-71.19048867671233,,,,,,,,
4101,25213,Daigle,D-63,46.70325536896797,-71.18774331834581,,,,,,,,
4102,25213,Daigle,D-63,46.72019459361229,-71.18827395531127,,,,,,,,
4103,25213,Drolet,100,46.70249932338985,-71.18380746789973,,,,,,,,
4104,25213,,,46.71548748339296,-71.18658463739648,,,,,,,,
4105,25213,Drolet,400,46.7767900754059,-71.17586501127477,,,,,,,,
4106,25213,Darling,B-50-B-18,46.726959166355584,-71.20082650735381,,,,,,,,
4107,25213,Darling,B-50-B-18,46.725010262790036,-71.19901766240118,,,,,,,,
4108,25213,Daigle,D-63,46.735675895242075,-71.20039417191992,,,,,,,,
4109,25213,,,46.71532404547591,-71.20461180168449,,,,,,,,
4110,25213,Darling,B-50-B-18,46.717421465825495,-71.20349609318292,,,,,,,,
4111,25213,Darling,B-50-B-18,46.715219247931955,-71.20841286413068,,,,,,,,
4112,25213,Darling,B-50-B-18,46.71125869395846,-71.19660608396156,,,,,,,,
4113,25213,Darling,B-50-B-18,46.721527165659694,-71.19445879715978,,,,,,,,
4114,25213,,,46.71737491517046,-71.19604806067602,,,,,,,,
4115,25213,Couture,,46.72776995913775,-71.1953807466677,,,,,,,,
4116,25213,,,46.72671351807148,-71.19606522769034,,,,,,,,
4117,25213,Drolet,400,46.69937020598634,-71.40289390502008,,,,,,,,
4118,25213,Drolet,400,46.69869614841676,-71.40407492495402,,,,,,,,
4119,25213,Drolet,400,46.699388593164606,-71.40536367268749,,,,,,,,
4120,25213,Drolet,400,46.69982628119315,-71.40388804317436,,,,,,,,
4121,25213,Drolet,400,46.69988278366592,-71.401806057845,,,,,,,,
4122,25213,Darling,B-50-B-18,46.7315276938132,-71.20991653417927,,,,,,,,
4123,25213,,,46.733228845496235,-71.20937423113782,,,,,,,,
4124,25213,,,46.80467147171266,-71.1854881532128,,,,,,,,
4125,25213,,,46.73686873391149,-71.20520350771152,,,,,,,,
4126,25213,,,46.73573700456224,-71.20523465635057,,,,,,,,
4127,25213,Drolet,400,46.70649056765559,-71.18721538044664,,,,,,,,
4128,25213,Drolet,400,46.70720957780547,-71.18782745609126,,,,,,,,
4129,25213,Drolet,400,46.70788782714063,-71.18840519324262,,,,,,,,
4130,25213,,,46.70858625376533,-71.18900054661036,,,,,,,,
4131,25213,,,46.70928849492302,-71.18958626871012,,,,,,,,
4132,25213,Drolet,400,46.710137977933414,-71.1902833988671,,,,,,,,
4133,25213,Drolet,400,46.710839945471676,-71.19086996336154,,,,,,,,
4134,25213,Drolet,400,46.71160802152319,-71.26036701943758,,,,,,,,
4135,25213,Drolet,400,46.71085431850126,-71.26155702457272,,,,,,,,
4136,25213,Drolet,400,46.710006931489296,-71.26288753427791,,,,,,,,
4137,25213,,,46.65439518001005,-71.31241366331274,,,,,,,,
4138,25213,,,46.71094538145552,-71.30152204910141,,,,,,,,
4139,25213,,,46.71140224909224,-71.30033954288632,,,,,,,,
4140,25213,,,46.712278112502304,-71.29939981742685,,,,,,,,
4141,25213,,,46.713666975125484,-71.29958506494631,,,,,,,,
4142,25213,,,46.71445972872825,-71.30073351148889,,,,,,,,
4143,25213,Mc Avity,90 porte 4",46.78863706539382,-71.17647203725748,,,,,,,,
4144,25213,Mueller,Centurion,46.77935981784578,-71.18630861462732,,,,,,,,
4145,25213,Couture,,46.81973230989782,-71.12431661985588,,,,,,,,
4146,25213,,,46.78477850461089,-71.18478710085436,,,,,,,,
4147,25213,Drolet,400,46.78580287791427,-71.17807042246436,,,,,,,,
4148,25213,Drolet,400,46.77639835952881,-71.2040437579345,,,,,,,,
4149,25213,,,46.78178292094113,-71.19193546570793,,,,,,,,
4150,25213,Drolet,400,46.778170511423646,-71.18030594941374,,,,,,,,
4151,25213,,,46.78375998899985,-71.18238944851711,,,,,,,,
4152,25213,Mc Avity,90 porte 4",46.774279199778654,-71.19716148911306,,,,,,,,
4153,25213,Drolet,400,46.793918819131626,-71.191367423101,,,,,,,,
4154,25213,Mueller,Centurion,46.779806622811584,-71.18360654998568,,,,,,,,
4155,25213,Drolet,400,46.78986839683147,-71.16833977745995,,,,,,,,
4156,25213,,,46.786837077573736,-71.15830105261475,,,,,,,,
4157,25213,Drolet,400,46.79596023503839,-71.17778525676434,,,,,,,,
4158,25213,Drolet,400,46.78620434678912,-71.1677231946184,,,,,,,,
4159,25213,,,46.79530707422614,-71.18055543542302,,,,,,,,
4160,25213,,,46.81014325145548,-71.1669783938836,,,,,,,,
4161,25213,Daigle,D-63,46.82535998569221,-71.16946277476214,,,,,,,,
4162,25213,Darling,B-50-B-18,46.815951501438775,-71.1686581352217,,,,,,,,
4163,25213,,,46.822600241326576,-71.14191234529079,,,,,,,,
4164,25213,Mueller,Centurion,46.82315329559538,-71.15287403658644,,,,,,,,
4165,25213,Clayton,,46.82150199826356,-71.15030335831972,,,,,,,,
4166,25213,,,46.824925245697294,-71.16085692804366,,,,,,,,
4167,25213,Couture,,46.816184353309396,-71.1725110257396,,,,,,,,
4168,25213,Drolet,400,46.81898553135279,-71.10940133399701,,,,,,,,
4169,25213,,,46.827902801333536,-71.16156735916918,,,,,,,,
4170,25213,Mueller,Centurion,46.82772184027704,-71.15114856663527,,,,,,,,
4171,25213,Drolet,400,46.6891879894995,-71.2132440942661,,,,,,,,
4172,25213,Drolet,400,46.68933475651764,-71.2119962702572,,,,,,,,
4173,25213,Drolet,400,46.68868018298996,-71.21258117502205,,,,,,,,
4174,25213,Drolet,400,46.68817307343008,-71.21179591793539,,,,,,,,
4175,25213,Drolet,400,46.68763206781266,-71.21337253032716,,,,,,,,
4176,25213,Drolet,400,46.68768790545478,-71.212240265847,,,,,,,,
4177,25213,,,46.70877268284421,-71.31428731052586,,,,,,,,
4178,25213,,,46.70822361390044,-71.31362885703992,,,,,,,,
4179,25213,Drolet,400,46.73792489974557,-71.26876703339664,,,,,,,,
4180,25213,,,46.82048218542103,-71.13261577318802,,,,,,,,
4181,25213,,,46.82116795107437,-71.13351860320604,,,,,,,,
4182,25213,,,46.821881904871596,-71.13451365626302,,,,,,,,
4183,25213,,,46.822124856080166,-71.13549852757514,,,,,,,,
4184,25213,,,46.822615359887116,-71.13518871284285,,,,,,,,
4185,25213,,,46.82331165371024,-71.1363902281355,,,,,,,,
4186,25213,,,46.82357833673778,-71.13763445525593,,,,,,,,
4187,25213,,,46.823902047726705,-71.13859705477533,,,,,,,,
4188,25213,Mueller,Centurion,46.660858143051435,-71.32568621595269,,,,,,,,
4189,25213,Drolet,400,46.770093982420995,-71.19690481196524,,,,,,,,
4190,25213,Couture,,46.6754362328233,-71.22630909273362,,,,,,,,
4191,25213,,,46.68373931133012,-71.28974672636704,,,,,,,,
4192,25213,,,46.68288999128693,-71.29099159879597,,,,,,,,
4193,25213,,,46.68193995642751,-71.29238694953833,,,,,,,,
4194,25213,,,46.68367351954995,-71.2912438084685,,,,,,,,
4195,25213,,,46.68247801433263,-71.29355747164763,,,,,,,,
4196,25213,,,46.68337409455684,-71.2928066454015,,,,,,,,
4197,25213,,,46.68259077624435,-71.29257474911797,,,,,,,,
4198,25213,,,46.681648454045,-71.34278063579008,,,,,,,,
4199,25213,,,46.68142988609396,-71.34397852445944,,,,,,,,
4200,25213,,,46.680312563107144,-71.34427556811474,,,,,,,,
4201,25213,,,46.68119799760545,-71.3450999464805,,,,,,,,
4202,25213,,,46.68089208998194,-71.34618513107971,,,,,,,,
4203,25213,,,46.68058378466861,-71.34728169083034,,,,,,,,
4204,25213,,,46.68028087326232,-71.34836888471627,,,,,,,,
4205,25213,,,46.67985805081325,-71.34936069808828,,,,,,,,
4206,25213,,,46.679235884033204,-71.34977576135137,,,,,,,,
4207,25213,,,46.678996095437974,-71.35057386131476,,,,,,,,
4208,25213,,,46.67950910811335,-71.35133742732313,,,,,,,,
4209,25213,,,46.67835047104498,-71.3496668507334,,,,,,,,
4210,25213,,,46.68608505046929,-71.29324047911244,,,,,,,,
4211,25213,,,46.68517176797601,-71.29395139347446,,,,,,,,
4212,25213,,,46.68403247459179,-71.29464970125387,,,,,,,,
4213,25213,,,46.68492419043985,-71.29277193335137,,,,,,,,
4214,25213,,,46.68398267461086,-71.29333172496861,,,,,,,,
4215,25213,,,46.68323102256115,-71.29487526133056,,,,,,,,
4216,25213,,,46.68450387242538,-71.29670121935818,,,,,,,,
4217,25213,,,46.68431933121712,-71.29583674746102,,,,,,,,
4218,25213,Drolet,400,46.708780507252214,-71.34369149134984,,,,,,,,
4219,25213,Drolet,400,46.70932593082859,-71.34238240304414,,,,,,,,
4220,25213,Drolet,400,46.71044060676839,-71.34307980666034,,,,,,,,
4221,25213,Drolet,400,46.71062867900105,-71.34449251166596,,,,,,,,
4222,25213,Drolet,400,46.70942955826016,-71.34365501715891,,,,,,,,
4223,25213,Drolet,400,46.70979086588528,-71.34570886400523,,,,,,,,
4224,25213,Drolet,400,46.709241751784106,-71.3444357332669,,,,,,,,
4225,25213,Drolet,400,46.71155504674259,-71.34463913292156,,,,,,,,
4226,25213,Drolet,400,46.70942888209168,-71.34745029942476,,,,,,,,
4227,25213,Drolet,400,46.70884709157599,-71.34542529032605,,,,,,,,
4228,25213,Drolet,400,46.709794161154456,-71.3502418035179,,,,,,,,
4229,25213,Drolet,400,46.7079827085661,-71.34619455608967,,,,,,,,
4230,25213,Drolet,400,46.70888336582271,-71.34667245654607,,,,,,,,
4231,25213,Drolet,400,46.70874647299042,-71.34783898963103,,,,,,,,
4232,25213,Drolet,400,46.709944742049686,-71.34865014494217,,,,,,,,
4233,25213,,,46.74277544820161,-71.26154712706804,,,,,,,,
4234,25213,,,46.750579473574724,-71.24410641308386,,,,,,,,
4235,25213,,,46.80303308092428,-71.17949433341722,,,,,,,,
4236,25213,,,46.80357944683593,-71.18015844365267,,,,,,,,
4237,25213,,,46.80418822288635,-71.17916651559506,,,,,,,,
4238,25213,,,46.80451575160792,-71.17990202340584,,,,,,,,
4239,25213,,,46.8076617277976,-71.18608396901057,,,,,,,,
4240,25213,,,46.80723772687503,-71.18498154214637,,,,,,,,
4241,25213,,,46.80652593402478,-71.18379097497755,,,,,,,,
4242,25213,,,46.80591736776332,-71.18264523401669,,,,,,,,
4243,25213,,,46.804742705863,-71.18070238392681,,,,,,,,
4244,25213,,,46.80526914126327,-71.18157589571497,,,,,,,,
4245,25213,Drolet,400,46.79500520241384,-71.15461899743595,,,,,,,,
4246,25213,Drolet,400,46.79554411304946,-71.15291054797501,,,,,,,,
4247,25213,Drolet,400,46.79401237095206,-71.15455521562868,,,,,,,,
4248,25213,Drolet,400,46.793673145908414,-71.15307590621211,,,,,,,,
4249,25213,Drolet,400,46.79444121125519,-71.15218845123444,,,,,,,,
4250,25213,Drolet,400,46.795020199790855,-71.15302680993217,,,,,,,,
4251,25213,Drolet,400,46.79430003098173,-71.15358404384341,,,,,,,,
4252,25213,,,46.812118449180026,-71.15094437144026,,,,,,,,
4253,25213,,,46.79667440356879,-71.15256858189814,,,,,,,,
4254,25213,,,46.79668676306696,-71.15158670562734,,,,,,,,
4255,25213,,,46.7955839603142,-71.15168685022816,,,,,,,,
4256,25213,,,46.794770266918505,-71.15140764888696,,,,,,,,
4257,25213,,,46.79542852098602,-71.15023308613704,,,,,,,,
4258,25213,,,46.79625589621198,-71.1505384020826,,,,,,,,
4259,25213,Drolet,400,46.73318694673181,-71.30504238416938,,,,,,,,
4260,25213,Drolet,400,46.73395371475379,-71.30616127587265,,,,,,,,
4261,25213,,,46.82368797073098,-71.15149212267549,,,,,,,,
4262,25213,,,46.82284620988539,-71.15000951521802,,,,,,,,
4263,25213,,,46.82188180681134,-71.14889111814446,,,,,,,,
4264,25213,,,46.82117954611053,-71.14788005335241,,,,,,,,
4265,25213,,,46.8205804214453,-71.14722201076886,,,,,,,,
4266,25213,Drolet,400,46.69789351520598,-71.40237235777994,,,,,,,,
4267,25213,,,46.69695798173562,-71.40115362218452,,,,,,,,
4268,25213,Drolet,400,46.64833463437147,-71.31478901629613,,,,,,,,
4269,25213,Drolet,400,46.64836249918798,-71.31633729942045,,,,,,,,
4270,25213,,,46.7520366204978,-71.18303668396759,,,,,,,,
4271,25213,Drolet,400,46.82482822553516,-71.13835481912805,,,,,,,,
4272,25213,,,46.806483091423246,-71.18011016621048,,,,,,,,
4273,25213,Drolet,400,46.71880923153216,-71.29809587155091,,,,,,,,
4274,25213,,,46.705477276967954,-71.29592549416259,,,,,,,,
4275,25213,,,46.82014199795997,-71.11262522045303,,,,,,,,
4276,25213,,,46.82094361487129,-71.1139996016488,,,,,,,,
4277,25213,,,46.81934814941449,-71.1117234463747,,,,,,,,
4278,25213,,,46.81946813659936,-71.11327217117122,,,,,,,,
4279,25213,,,46.820201627493,-71.1143197019151,,,,,,,,
4280,25213,,,46.82096881150594,-71.11541113748623,,,,,,,,
4281,25213,,,46.819454763674145,-71.1144138202741,,,,,,,,
4282,25213,,,46.820403768058505,-71.11576921899663,,,,,,,,
4283,25213,,,46.818043163807324,-71.11240262897162,,,,,,,,
4284,25213,,,46.81855011963589,-71.11312508579198,,,,,,,,
4285,25213,,,46.81889275715543,-71.11141110518662,,,,,,,,
4286,25213,Drolet,400,46.778880419590976,-71.16465580989866,,,,,,,,
4287,25213,Couture,,46.77938865662458,-71.16363096882253,,,,,,,,
4288,25213,Canron,C-61A,46.73076532459909,-71.09127478258323,,,,,,,,
4289,25213,,,46.819975488507716,-71.11814331937889,,,,,,,,
4290,25213,,,46.80697960751299,-71.18564665638229,,,,,,,,
4291,25213,,,46.79946481579921,-71.17177757619682,,,,,,,,
4292,25213,,,46.80054097608856,-71.17327372736244,,,,,,,,
4293,25213,,,46.801082956780036,-71.17413439695635,,,,,,,,
4294,25213,,,46.80158771745279,-71.17487650228828,,,,,,,,
4295,25213,,,46.80209774035987,-71.17556364240754,,,,,,,,
4296,25213,,,46.80270196019838,-71.17658603615939,,,,,,,,
4297,25213,,,46.80318055860749,-71.17750703916789,,,,,,,,
4298,25213,,,46.80168519647087,-71.17293391086737,,,,,,,,
4299,25213,Drolet,400,46.751028753726295,-71.17548193802008,,,,,,,,
4300,25213,Drolet,400,46.751080853405796,-71.1769982902252,,,,,,,,
4301,25213,Drolet,400,46.77342284261674,-71.17513220841693,,,,,,,,
4302,25213,Drolet,400,46.773864728351136,-71.17423544727205,,,,,,,,
4303,25213,Drolet,400,46.77448386397584,-71.17346089138181,,,,,,,,
4304,25213,Drolet,400,46.77506562215436,-71.17290225575388,,,,,,,,
4305,25213,Drolet,400,46.77564611677778,-71.17235608493858,,,,,,,,
4306,25213,Drolet,400,46.77624222593247,-71.17179316481068,,,,,,,,
4307,25213,Drolet,400,46.77679853060509,-71.1712694316968,,,,,,,,
4308,25213,Drolet,400,46.777379937011695,-71.17071829126085,,,,,,,,
4309,25213,Drolet,400,46.777986783966504,-71.17019703987977,,,,,,,,
4310,25213,,,46.80517898781025,-71.16782422981896,,,,,,,,
4311,25213,,,46.806394757604686,-71.16722038823274,,,,,,,,
4312,25213,,,46.80707222641488,-71.16661613238557,,,,,,,,
4313,25213,,,46.80755953802193,-71.1659352762422,,,,,,,,
4314,25213,,,46.802369994932384,-71.17128099070341,,,,,,,,
4315,25213,,,46.802868112367285,-71.17043353570067,,,,,,,,
4316,25213,,,46.80338324081783,-71.16962164785872,,,,,,,,
4317,25213,,,46.8039995811771,-71.16895107491776,,,,,,,,
4318,25213,Drolet,400,46.77786208570383,-71.1682636605379,,,,,,,,
4319,25213,Drolet,400,46.77799842941253,-71.16919779723084,,,,,,,,
4320,25213,Drolet,400,46.778579862146245,-71.16971959811303,,,,,,,,
4321,25213,Drolet,400,46.77874672233245,-71.17036354601595,,,,,,,,
4322,25213,Drolet,400,46.779264352497464,-71.17117514909988,,,,,,,,
