ï»¿ID,TOPONYMIE,NOROUTE,NUMEROCIVIQUEORIGINEGAUCHE,NUMEROCIVIQUEORIGINEDROITE,NUMEROCIVIQUEDESTINATIONGAUCHE,NUMEROCIVIQUEDESTINATIONDROITE,NOMGENERIQUE,TYPERUE,TYPESEGMENTRUE,VITESSE,TYPESENSUNIQUE,MUNICIPALITE,OBJECTID,SHAPE__Length,CIRCULATIONLOURDE
4770,,,0,0,0,0,610 E. 143 E.,Sortie,Autoroute,50,Pas de sens unique,43027,6003,1523.16414092896,Permise en tout temps
4782,,,0,0,0,0,MGR.-FORTIER 141 O.,Sortie,Autoroute,50,Pas de sens unique,43027,6004,877.102264021759,Permise en tout temps
5722,Autoroute des Cantons-de-l'Est,55,0,143,0,143,10-55 E.,Autoroute,Autoroute,100,Pas de sens unique,43027,6005,150.77285617254,Permise en tout temps
16185,Autoroute des Cantons-de-l'Est,10,0,143,0,143,10-55 E.,Autoroute,Autoroute,100,Pas de sens unique,43027,6006,812.96174895047,Permise en tout temps
4373,,,0,0,0,0,MGR.-FORTIER O.,EntrÃ©e,Autoroute,50,Pas de sens unique,43027,6007,630.060069762048,Permise en tout temps
5378,,,0,0,0,0,MGR.-FORTIER E.,EntrÃ©e,Autoroute,50,Pas de sens unique,43027,6008,917.522122595066,Permise en tout temps
4384,,,0,0,0,0,MGR.-FORTIER 141 E.,Sortie,Autoroute,50,Pas de sens unique,43027,6009,167.586967831573,Permise en tout temps
16187,,,0,0,0,0,MGR.-FORTIER 141 E.,Sortie,Autoroute,50,Pas de sens unique,43027,6010,751.328353575482,Permise en tout temps
16188,,,0,0,0,0,MGR.-FORTIER 141 E.,Sortie,Autoroute,50,Pas de sens unique,43027,6011,194.395707182464,Permise en tout temps
4372,Autoroute des Cantons-de-l'Est,10,0,142,0,142,10-55 E.,Autoroute,Autoroute,100,Pas de sens unique,43027,6012,861.458337194719,Permise en tout temps
5359,Autoroute des Cantons-de-l'Est,10,142,0,142,0,10-55 O.,Autoroute,Autoroute,100,Pas de sens unique,43027,6013,968.185704978707,Permise en tout temps
16189,Autoroute des Cantons-de-l'Est,10,0,141,0,141,10-55 O.,Autoroute,Autoroute,100,Pas de sens unique,43027,6014,67.8499868212947,Permise en tout temps
3076,Autoroute des Cantons-de-l'Est,10,0,141,0,141,10-55 E.,Autoroute,Autoroute,100,Pas de sens unique,43027,6015,339.90050270107,Permise en tout temps
3924,Autoroute des Cantons-de-l'Est,10,0,140,0,140,10-55 O.,Autoroute,Autoroute,100,Pas de sens unique,43027,6016,1776.59293178512,Permise en tout temps
3071,Autoroute des Cantons-de-l'Est,10,140,0,140,0,10-55 O.,Autoroute,Autoroute,100,Pas de sens unique,43027,6017,254.393787152113,Permise en tout temps
5357,Autoroute des Cantons-de-l'Est,10,0,140,0,140,10-55 E.,Autoroute,Autoroute,100,Pas de sens unique,43027,6018,1768.63830451713,Permise en tout temps
4772,,,0,0,0,0,410 N. 10-55 E.,Jonction,Autoroute,50,Pas de sens unique,43027,6019,1339.58886845044,Permise en tout temps
6715,,,0,0,0,0,410 S. 140 E.,Sortie,Autoroute,50,Pas de sens unique,43027,6020,1978.5916046849,Permise en tout temps
16192,Autoroute des Cantons-de-l'Est,10,139,0,139,0,10-55 O.,Autoroute,Autoroute,100,Pas de sens unique,43027,6021,374.016957242488,Permise en tout temps
16190,Autoroute des Cantons-de-l'Est,10,139,0,139,0,10-55 O.,Autoroute,Autoroute,100,Pas de sens unique,43027,6022,87.1820460962473,Permise en tout temps
16191,Autoroute des Cantons-de-l'Est,10,139,0,139,0,10-55 O.,Autoroute,Autoroute,100,Pas de sens unique,43027,6023,1201.73454541034,Permise en tout temps
3356,,,0,0,0,0,HALTE ROUTIERE,Bretelle,Autoroute,50,Pas de sens unique,43027,6024,648.183621641155,Permise en tout temps
16193,Autoroute des Cantons-de-l'Est,10,0,139,0,139,10-55 E.,Autoroute,Autoroute,100,Pas de sens unique,43027,6025,386.184883291392,Permise en tout temps
7467,,,0,0,0,0,HALTE ROUTIERE,Bretelle,Autoroute,50,Pas de sens unique,43027,6026,375.97029911358,Permise en tout temps
6476,,,0,0,0,0,HALTE ROUTIERE,Bretelle,Autoroute,50,Pas de sens unique,43027,6027,349.4697477401,Permise en tout temps
6477,Autoroute des Cantons-de-l'Est,10,138,0,138,0,10-55 O.,Autoroute,Autoroute,100,Pas de sens unique,43027,6028,1432.38910149199,Permise en tout temps
4130,Autoroute des Cantons-de-l'Est,10,137,0,137,0,10-55 O.,Autoroute,Autoroute,100,Pas de sens unique,43027,6029,619.469814814608,Permise en tout temps
5718,,,0,0,0,0,220 E. O. 137 O.,Sortie,Autoroute,50,Pas de sens unique,43027,6030,923.688125854377,Permise en tout temps
3720,Autoroute des Cantons-de-l'Est,10,137,0,137,0,10-55 O.,Autoroute,Autoroute,100,Pas de sens unique,43027,6031,1533.31244421508,Permise en tout temps
3718,,,0,0,0,0,220 O.,EntrÃ©e,Autoroute,50,Pas de sens unique,43027,6032,1114.48873031721,Permise en tout temps
5358,Autoroute des Cantons-de-l'Est,10,0,138,0,138,10-55 E.,Autoroute,Autoroute,100,Pas de sens unique,43027,6033,1024.43548246192,Permise en tout temps
5719,Autoroute des Cantons-de-l'Est,10,0,137,0,137,10-55 E.,Autoroute,Autoroute,100,Pas de sens unique,43027,6034,1488.67248925893,Permise en tout temps
5717,,,0,0,0,0,220 E.,EntrÃ©e,Autoroute,50,Pas de sens unique,43027,6035,1091.94186726011,Permise en tout temps
16170,Rue Wilfrid-GrÃ©goire,,0,3569,0,3591,WILFRID-GREGOIRE,Rue,Locale,50,Pas de sens unique,43027,6036,131.299246780652,Interdite en tout temps
4762,,,0,0,0,0,220 E. O. 137 E.,Sortie,Autoroute,50,Pas de sens unique,43027,6037,851.024697700948,Permise en tout temps
6131,Autoroute des Cantons-de-l'Est,10,0,137,0,137,10-55 E.,Autoroute,Autoroute,100,Pas de sens unique,43027,6038,845.179810782729,Permise en tout temps
2326,,,0,0,0,0,HALTE ROUTIERE,Bretelle,Autoroute,50,Pas de sens unique,43027,6039,734.098618174336,Permise en tout temps
6707,Autoroute des Cantons-de-l'Est,10,136,0,136,0,10-55 O.,Autoroute,Autoroute,100,Pas de sens unique,43027,6040,1216.175774957,Permise en tout temps
6132,Autoroute des Cantons-de-l'Est,10,0,136,0,136,10-55 E.,Autoroute,Autoroute,100,Pas de sens unique,43027,6041,1474.96448021175,Permise en tout temps
2325,,,0,0,0,0,HALTE ROUTIERE,Bretelle,Autoroute,50,Pas de sens unique,43027,6042,307.430755419697,Permise en tout temps
5139,,,0,0,0,0,HALTE ROUTIERE,Bretelle,Autoroute,50,Pas de sens unique,43027,6043,336.515745192693,Permise en tout temps
2324,,,0,0,0,0,HALTE ROUTIERE,Bretelle,Autoroute,50,Pas de sens unique,43027,6044,639.474381674583,Permise en tout temps
6708,Autoroute des Cantons-de-l'Est,10,135,0,135,0,10-55 O.,Autoroute,Autoroute,100,Pas de sens unique,43027,6045,2030.57744125284,Permise en tout temps
16194,Autoroute des Cantons-de-l'Est,10,0,135,0,135,10-55 E.,Autoroute,Autoroute,100,Pas de sens unique,43027,6046,191.050912669319,Permise en tout temps
4767,Autoroute des Cantons-de-l'Est,10,0,135,0,135,10-55 E.,Autoroute,Autoroute,100,Pas de sens unique,43027,6047,2624.98461905574,Permise en tout temps
798,,,0,0,0,0,SAINT-ROCH 133 E.,Sortie,Autoroute,50,Pas de sens unique,43027,6048,977.929478214521,Permise en tout temps
17861,,,0,0,0,0,SAINT-ROCH 133 O.,Sortie,Autoroute,50,Pas de sens unique,43027,6049,1017.65423108059,Permise en tout temps
6349,Autoroute des Cantons-de-l'Est,10,133,0,133,0,10-55 O.,Autoroute,Autoroute,100,Pas de sens unique,43027,6050,1099.80744901554,Permise en tout temps
6350,Autoroute des Cantons-de-l'Est,10,0,130,0,132,10-55 O.,Autoroute,Autoroute,100,Pas de sens unique,43027,6051,2058.03036057517,Permise en tout temps
6351,Autoroute des Cantons-de-l'Est,10,0,130,0,132,10-55 E.,Autoroute,Autoroute,100,Pas de sens unique,43027,6052,2024.95460181848,Permise en tout temps
16200,Autoroute des Cantons-de-l'Est,10,130,0,130,0,10-55 O.,Autoroute,Autoroute,100,Pas de sens unique,43027,6053,602.048654292962,Permise en tout temps
5446,Autoroute des Cantons-de-l'Est,10,0,130,0,130,10-55 E.,Autoroute,Autoroute,100,Pas de sens unique,43027,6054,594.534299696839,Permise en tout temps
5679,Autoroute des Cantons-de-l'Est,10,128,0,128,0,10-55 O.,Autoroute,Autoroute,100,Pas de sens unique,43027,6055,447.948784657024,Permise en tout temps
6678,Autoroute des Cantons-de-l'Est,10,0,128,0,128,10-55 E.,Autoroute,Autoroute,100,Pas de sens unique,43027,6056,205.222031719286,Permise en tout temps
6679,,,0,0,0,0,BOURQUE E.,EntrÃ©e,Autoroute,50,Pas de sens unique,43027,6057,738.298468007271,Permise en tout temps
3090,Autoroute des Cantons-de-l'Est,10,0,127,0,127,10-55 E.,Autoroute,Autoroute,100,Pas de sens unique,43027,6058,59.8789033992903,Permise en tout temps
6682,,,0,0,0,0,112 E. 128 O.,Sortie,Autoroute,50,Pas de sens unique,43027,6059,647.487507901569,Permise en tout temps
6681,,,0,0,0,0,BOURQUE E.,EntrÃ©e,Autoroute,50,Pas de sens unique,43027,6060,483.174202906919,Permise en tout temps
3694,Chemin Alexis-Contant,,0,0,0,0,ALEXIS-CONTANT,Chemin,Locale,50,Pas de sens unique,43027,6061,75.6891446747075,Interdite en tout temps
7609,Boulevard Bourque,112,10230,0,10260,0,BOURQUE,Boulevard,ArtÃ¨re,90,Pas de sens unique,43027,6062,878.926632956943,Avec restrictions
3279,,,0,0,0,0,OMERVILLE E.,EntrÃ©e,Autoroute,50,Pas de sens unique,43027,6063,902.052180757886,Permise en tout temps
3278,Autoroute des Cantons-de-l'Est,10,0,124,0,124,10-55 E.,Autoroute,Autoroute,100,Pas de sens unique,43027,6064,523.682612978249,Permise en tout temps
7608,Autoroute des Cantons-de-l'Est,10,0,123,0,123,10-55 E.,Autoroute,Autoroute,100,Pas de sens unique,43027,6065,354.144315756622,Permise en tout temps
16213,Autoroute des Cantons-de-l'Est,10,0,124,0,124,10-55 E.,Autoroute,Autoroute,100,Pas de sens unique,43027,6066,165.377033254979,Permise en tout temps
3068,Boulevard Bourque,112,10290,0,10290,0,BOURQUE,Boulevard,ArtÃ¨re,90,Pas de sens unique,43027,6067,85.4864436271421,Avec restrictions
16214,Autoroute des Cantons-de-l'Est,10,124,0,124,0,10-55 O.,Autoroute,Autoroute,100,Pas de sens unique,43027,6068,164.066325735077,Permise en tout temps
7607,Autoroute des Cantons-de-l'Est,10,123,0,123,0,10-55 O.,Autoroute,Autoroute,100,Pas de sens unique,43027,6069,395.741996098755,Permise en tout temps
5688,,,0,0,0,0,BOURQUE O.,Sortie,Autoroute,50,Pas de sens unique,43027,6070,1052.41778260682,Avec restrictions
5686,,,0,0,0,0,BOURQUE,Boulevard,Locale,50,Pas de sens unique,43027,6071,509.436244347557,Permise en tout temps
16042,Boulevard Bourque,112,0,10131,0,10229,BOURQUE,Boulevard,ArtÃ¨re,90,Pas de sens unique,43027,6072,430.806534165489,Avec restrictions
16234,Boulevard Bourque,112,0,10291,0,10291,BOURQUE,Boulevard,ArtÃ¨re,90,Pas de sens unique,43027,6073,187.0085473167,Avec restrictions
16217,Boulevard Bourque,112,0,0,0,0,BOURQUE,Boulevard,ArtÃ¨re,90,Pas de sens unique,43027,6074,489.405330736025,Avec restrictions
4378,Autoroute des Cantons-de-l'Est,10,126,0,126,0,10-55 O.,Autoroute,Autoroute,100,Pas de sens unique,43027,6075,600.551547911816,Permise en tout temps
721,,,0,0,0,0,BOURQUE O.,EntrÃ©e,Autoroute,50,Pas de sens unique,43027,6076,652.100398606775,Permise en tout temps
4736,,,0,0,0,0,BOURQUE,Boulevard,Locale,50,Pas de sens unique,43027,6077,456.393208733917,Permise en tout temps
722,Boulevard Bourque,112,0,0,0,0,BOURQUE,Boulevard,ArtÃ¨re,90,Pas de sens unique,43027,6078,412.147172846109,Avec restrictions
16230,Boulevard Bourque,112,9880,0,9980,0,BOURQUE,Boulevard,ArtÃ¨re,90,Pas de sens unique,43027,6079,484.761368353006,Avec restrictions
16231,Boulevard Bourque,112,9860,0,9860,0,BOURQUE,Boulevard,ArtÃ¨re,90,Pas de sens unique,43027,6080,604.455522492892,Avec restrictions
3931,,,0,0,0,0,112 O. 123 E.,Sortie,Autoroute,50,Pas de sens unique,43027,6081,729.753235224461,Permise en tout temps
3698,Boulevard Bourque,112,8700,0,9150,0,BOURQUE,Boulevard,ArtÃ¨re,90,Pas de sens unique,43027,6082,1170.77623760317,Avec restrictions
3693,,,0,0,0,0,112 O. 128 O.,Sortie,Autoroute,50,Pas de sens unique,43027,6083,887.216773657269,Permise en tout temps
720,Boulevard Bourque,112,0,0,0,0,BOURQUE,Boulevard,ArtÃ¨re,90,Pas de sens unique,43027,6084,92.8348897909499,Avec restrictions
6932,Boulevard Bourque,112,9200,0,9552,0,BOURQUE,Boulevard,ArtÃ¨re,90,Pas de sens unique,43027,6085,1191.36924462901,Avec restrictions
4733,Boulevard Bourque,112,8650,0,8650,0,BOURQUE,Boulevard,ArtÃ¨re,90,Pas de sens unique,43027,6086,328.219768754373,Avec restrictions
16223,Boulevard Bourque,112,0,0,0,0,BOURQUE,Boulevard,ArtÃ¨re,90,Pas de sens unique,43027,6087,850.436775074531,Avec restrictions
5684,,,0,0,0,0,112 E. 128 O.,Sortie,Autoroute,50,Pas de sens unique,43027,6088,611.784423631748,Avec restrictions
16224,,,0,0,0,0,112 E. 128 O.,Sortie,Autoroute,50,Pas de sens unique,43027,6089,819.1505076598,Avec restrictions
4731,Boulevard Bourque,112,8308,0,8308,0,BOURQUE,Boulevard,ArtÃ¨re,90,Pas de sens unique,43027,6090,261.597872465499,Avec restrictions
713,Boulevard Bourque,112,0,7793,0,7833,BOURQUE,Boulevard,ArtÃ¨re,90,Pas de sens unique,43027,6091,190.859800170537,Avec restrictions
8050,Boulevard Bourque,112,7894,0,7894,0,BOURQUE,Boulevard,ArtÃ¨re,90,Pas de sens unique,43027,6092,187.63711324863,Avec restrictions
3380,Boulevard Bourque,112,7600,7579,7630,7619,BOURQUE,Boulevard,ArtÃ¨re,90,Pas de sens unique,43027,6093,244.704055789822,Avec restrictions
7482,Boulevard Bourque,112,0,7419,0,7419,BOURQUE,Boulevard,ArtÃ¨re,70,Pas de sens unique,43027,6094,48.1026087461618,Avec restrictions
5356,Autoroute des Cantons-de-l'Est,10,0,133,0,133,10-55 E.,Autoroute,Autoroute,100,Pas de sens unique,43027,6095,210.457725985732,Permise en tout temps
16294,,143,0,0,0,0,WELLINGTON S.,Rue,Locale,50,Pas de sens unique,43027,6096,13.9330128666917,Permise en tout temps
6207,Rue Wellington Sud,143,352,307,570,585,WELLINGTON S.,Rue,ArtÃ¨re,50,Pas de sens unique,43027,6097,567.040476928411,Permise en tout temps
16245,Rue Wellington Sud,143,800,0,800,0,WELLINGTON S.,Rue,ArtÃ¨re,50,Pas de sens unique,43027,6098,24.4269901491027,Permise en tout temps
4883,Rue Wellington Sud,143,820,827,848,855,WELLINGTON S.,Rue,ArtÃ¨re,50,Pas de sens unique,43027,6099,125.446529284326,Permise en tout temps
7112,Rue Wellington Sud,143,862,915,930,915,WELLINGTON S.,Rue,ArtÃ¨re,50,Pas de sens unique,43027,6100,119.832649613739,Permise en tout temps
4167,Rue Wellington Sud,143,950,1029,1040,1205,WELLINGTON S.,Rue,ArtÃ¨re,50,Pas de sens unique,43027,6101,426.63857250516,Permise en tout temps
4331,Rue Wellington Sud,143,1212,1215,1446,1445,WELLINGTON S.,Rue,ArtÃ¨re,50,Pas de sens unique,43027,6102,672.55585838993,Permise en tout temps
6422,Rue Wellington Sud,143,1486,1447,1774,1575,WELLINGTON S.,Rue,ArtÃ¨re,50,Pas de sens unique,43027,6103,1603.15275444911,Permise en tout temps
5426,Rue Queen,143,313,314,333,324,QUEEN,Rue,ArtÃ¨re,50,Pas de sens unique,43027,6104,632.796166082403,Permise en tout temps
3601,Rue Queen,143,253,260,309,302,QUEEN,Rue,ArtÃ¨re,50,Pas de sens unique,43027,6105,744.678818133092,Permise en tout temps
356,Rue Queen,143,241,244,251,256,QUEEN,Rue,ArtÃ¨re,50,Pas de sens unique,43027,6106,175.261649645892,Permise en tout temps
357,Rue Queen,143,229,228,239,242,QUEEN,Rue,ArtÃ¨re,50,Pas de sens unique,43027,6107,179.891861535742,Permise en tout temps
4633,Rue Queen,143,215,204,217,214,QUEEN,Rue,ArtÃ¨re,50,Pas de sens unique,43027,6108,116.354781145938,Permise en tout temps
7506,Rue Queen,143,159,160,191,202,QUEEN,Rue,ArtÃ¨re,50,Pas de sens unique,43027,6109,403.032111755943,Permise en tout temps
5083,Rue Queen,143,151,156,151,158,QUEEN,Rue,ArtÃ¨re,50,Pas de sens unique,43027,6110,72.2546152596013,Permise en tout temps
368,Rue Queen,143,101,102,149,116,QUEEN,Rue,ArtÃ¨re,50,Pas de sens unique,43027,6111,217.840017507362,Permise en tout temps
16064,Rue Queen,143,93,0,99,0,QUEEN,Rue,ArtÃ¨re,50,Pas de sens unique,43027,6112,101.408137165207,Permise en tout temps
16058,Rue Queen,143,89,88,89,100,QUEEN,Rue,ArtÃ¨re,50,Pas de sens unique,43027,6113,80.9677485910242,Permise en tout temps
456,Rue Queen,143,83,76,87,86,QUEEN,Rue,ArtÃ¨re,50,Pas de sens unique,43027,6114,151.249853661542,Permise en tout temps
4646,Rue Queen,143,73,72,79,72,QUEEN,Rue,ArtÃ¨re,50,Pas de sens unique,43027,6115,170.192878358881,Permise en tout temps
5408,Rue Queen,143,9,16,33,30,QUEEN,Rue,ArtÃ¨re,50,Pas de sens unique,43027,6116,564.530009076967,Permise en tout temps
16950,Rue Queen,143,0,0,0,0,QUEEN,Rue,ArtÃ¨re,50,Pas de sens unique,43027,6117,168.762516922882,Permise en tout temps
6400,Rue Queen,143,0,34,0,36,QUEEN,Rue,ArtÃ¨re,50,Pas de sens unique,43027,6118,46.0869675320373,Permise en tout temps
5611,Rue Queen,143,39,0,41,0,QUEEN,Rue,ArtÃ¨re,50,Pas de sens unique,43027,6119,112.048617671736,Permise en tout temps
460,Rue Queen,143,43,42,57,56,QUEEN,Rue,ArtÃ¨re,50,Pas de sens unique,43027,6120,252.707711533551,Permise en tout temps
458,Rue Queen,143,63,0,67,0,QUEEN,Rue,ArtÃ¨re,50,Pas de sens unique,43027,6121,148.368868048089,Permise en tout temps
7258,Chemin de Sainte-Catherine,216,0,6351,0,6399,SAINTE-CATHERINE,Chemin,ArtÃ¨re,90,Pas de sens unique,43027,6122,724.063720803063,Avec restrictions
4256,Chemin de Sainte-Catherine,216,6094,6161,6284,6241,SAINTE-CATHERINE,Chemin,ArtÃ¨re,90,Pas de sens unique,43027,6123,617.837966410937,Avec restrictions
3673,Chemin de Sainte-Catherine,216,5974,5971,5974,6031,SAINTE-CATHERINE,Chemin,ArtÃ¨re,90,Pas de sens unique,43027,6124,288.626506514834,Avec restrictions
16248,Chemin de Sainte-Catherine,216,0,0,0,0,SAINTE-CATHERINE,Chemin,ArtÃ¨re,90,Pas de sens unique,43027,6125,34.3303042926526,Avec restrictions
4324,Chemin de Sainte-Catherine,216,6500,0,6500,0,SAINTE-CATHERINE,Chemin,ArtÃ¨re,90,Pas de sens unique,43027,6126,542.6281429394,Avec restrictions
16249,Chemin de Sainte-Catherine,216,0,1955,0,1955,SAINTE-CATHERINE,Chemin,ArtÃ¨re,50,Pas de sens unique,43027,6127,162.686190715369,Avec restrictions
3273,Chemin de Sainte-Catherine,216,0,1999,0,2015,SAINTE-CATHERINE,Chemin,ArtÃ¨re,50,Pas de sens unique,43027,6128,180.584398503265,Avec restrictions
6306,Chemin de Sainte-Catherine,216,0,0,0,0,SAINTE-CATHERINE,Chemin,ArtÃ¨re,50,Pas de sens unique,43027,6129,13.0353146847521,Avec restrictions
5415,Chemin de Sainte-Catherine,216,2366,2391,2440,2447,SAINTE-CATHERINE,Chemin,ArtÃ¨re,50,Pas de sens unique,43027,6130,208.856965965943,Avec restrictions
16251,Chemin de Sainte-Catherine,216,2458,2591,2636,2655,SAINTE-CATHERINE,Chemin,ArtÃ¨re,90,Pas de sens unique,43027,6131,573.784213860034,Avec restrictions
6649,Chemin de Sainte-Catherine,216,2870,2801,2996,3011,SAINTE-CATHERINE,Chemin,ArtÃ¨re,90,Pas de sens unique,43027,6132,921.984726418951,Avec restrictions
3666,Chemin de Sainte-Catherine,216,3060,3041,3090,3101,SAINTE-CATHERINE,Chemin,ArtÃ¨re,90,Pas de sens unique,43027,6133,388.899445023555,Avec restrictions
4408,Chemin de Sainte-Catherine,216,3120,3111,3220,3221,SAINTE-CATHERINE,Chemin,ArtÃ¨re,90,Pas de sens unique,43027,6134,474.97095353091,Avec restrictions
6396,Chemin de Sainte-Catherine,216,3240,3259,3270,3315,SAINTE-CATHERINE,Chemin,ArtÃ¨re,90,Pas de sens unique,43027,6135,249.278201062546,Avec restrictions
7334,Chemin de Sainte-Catherine,216,3376,0,3376,0,SAINTE-CATHERINE,Chemin,ArtÃ¨re,90,Pas de sens unique,43027,6136,312.304609272185,Avec restrictions
6652,Chemin de Sainte-Catherine,216,0,3693,0,3693,SAINTE-CATHERINE,Chemin,ArtÃ¨re,90,Pas de sens unique,43027,6137,116.384488304394,Avec restrictions
4706,Chemin de Sainte-Catherine,216,3770,3769,3784,3789,SAINTE-CATHERINE,Chemin,ArtÃ¨re,90,Pas de sens unique,43027,6138,429.245573595578,Avec restrictions
4709,Chemin de Sainte-Catherine,216,3866,3815,4000,4039,SAINTE-CATHERINE,Chemin,ArtÃ¨re,90,Pas de sens unique,43027,6139,1072.94549821427,Avec restrictions
4707,Chemin de Sainte-Catherine,216,4174,4155,4174,4177,SAINTE-CATHERINE,Chemin,ArtÃ¨re,90,Pas de sens unique,43027,6140,363.500081716624,Avec restrictions
2664,Chemin de Sainte-Catherine,216,4234,4197,4244,4287,SAINTE-CATHERINE,Chemin,ArtÃ¨re,90,Pas de sens unique,43027,6141,270.6030655675,Avec restrictions
2665,Chemin de Sainte-Catherine,216,4314,4543,4504,4543,SAINTE-CATHERINE,Chemin,ArtÃ¨re,90,Pas de sens unique,43027,6142,745.167772295851,Avec restrictions
7793,Chemin de Sainte-Catherine,216,4700,4783,4836,4837,SAINTE-CATHERINE,Chemin,ArtÃ¨re,90,Pas de sens unique,43027,6143,598.810988701291,Avec restrictions
3218,Chemin de Sainte-Catherine,216,0,4867,0,4909,SAINTE-CATHERINE,Chemin,ArtÃ¨re,90,Pas de sens unique,43027,6144,270.249179847475,Avec restrictions
5416,Chemin de Sainte-Catherine,216,4912,4911,5486,5503,SAINTE-CATHERINE,Chemin,ArtÃ¨re,90,Pas de sens unique,43027,6145,1535.57852446395,Avec restrictions
3672,Chemin de Sainte-Catherine,216,5656,5585,5676,5585,SAINTE-CATHERINE,Chemin,ArtÃ¨re,90,Pas de sens unique,43027,6146,608.616233305679,Avec restrictions
2657,Chemin de Sainte-Catherine,216,5760,5771,5898,5893,SAINTE-CATHERINE,Chemin,ArtÃ¨re,90,Pas de sens unique,43027,6147,693.221680734101,Avec restrictions
16148,Route de Windsor,143,330,333,350,353,WINDSOR,Route,ArtÃ¨re,70,Pas de sens unique,43027,6148,818.804613437005,Avec restrictions
4301,Rue Saint-Lambert,143,279,274,323,322,SAINT-LAMBERT,Rue,ArtÃ¨re,50,Pas de sens unique,43027,6149,299.338340447915,Permise en tout temps
4299,Rue Saint-Lambert,143,193,188,265,264,SAINT-LAMBERT,Rue,ArtÃ¨re,50,Pas de sens unique,43027,6150,376.715759249279,Permise en tout temps
5309,Rue Saint-Lambert,143,151,146,175,178,SAINT-LAMBERT,Rue,ArtÃ¨re,50,Pas de sens unique,43027,6151,185.81482769741,Permise en tout temps
4304,Rue Saint-Lambert,143,129,132,135,138,SAINT-LAMBERT,Rue,ArtÃ¨re,50,Pas de sens unique,43027,6152,125.015591948924,Permise en tout temps
33,Rue Saint-Lambert,143,97,86,119,122,SAINT-LAMBERT,Rue,ArtÃ¨re,50,Pas de sens unique,43027,6153,179.14821017664,Permise en tout temps
5511,Rue Saint-Lambert,143,31,34,49,58,SAINT-LAMBERT,Rue,ArtÃ¨re,50,Pas de sens unique,43027,6154,146.313123928091,Permise en tout temps
2908,Rue Laval,,39,48,77,80,LAVAL,Rue,ArtÃ¨re,50,Pas de sens unique,43027,6155,230.882721752668,Avec restrictions
34,Rue Laval,,86,81,112,109,LAVAL,Rue,ArtÃ¨re,50,Pas de sens unique,43027,6156,138.668692144718,Avec restrictions
35,Rue Laval,,114,133,126,133,LAVAL,Rue,ArtÃ¨re,50,Pas de sens unique,43027,6157,120.972388070222,Avec restrictions
7862,Route de Windsor,143,2,0,2,0,WINDSOR,Route,ArtÃ¨re,50,Pas de sens unique,43027,6158,178.039933763828,Avec restrictions
16125,Route de Windsor,143,0,0,0,0,WINDSOR,Route,ArtÃ¨re,50,Pas de sens unique,43027,6159,150.23771071687,Avec restrictions
16124,Route de Windsor,143,0,0,0,0,WINDSOR,Route,ArtÃ¨re,50,Pas de sens unique,43027,6160,156.432137868998,Avec restrictions
16123,Route de Windsor,143,0,0,0,0,WINDSOR,Route,ArtÃ¨re,50,Pas de sens unique,43027,6161,80.4984947042578,Avec restrictions
71,Route de Windsor,143,20,0,20,0,WINDSOR,Route,ArtÃ¨re,50,Pas de sens unique,43027,6162,193.040549429651,Avec restrictions
4526,Route de Windsor,143,78,31,80,77,WINDSOR,Route,ArtÃ¨re,50,Pas de sens unique,43027,6163,248.033041601121,Avec restrictions
4528,Route de Windsor,143,160,165,210,191,WINDSOR,Route,ArtÃ¨re,50,Pas de sens unique,43027,6164,347.374788682946,Avec restrictions
16151,Route de Windsor,143,220,201,220,227,WINDSOR,Route,ArtÃ¨re,70,Pas de sens unique,43027,6165,422.742124413172,Avec restrictions
16140,Rue Saint-FranÃ§ois Nord,,7380,7325,7500,7595,SAINT-FRANCOIS N.,Rue,ArtÃ¨re,80,Pas de sens unique,43027,6166,1181.6741137733,Interdite en tout temps
16144,Rue Saint-FranÃ§ois Nord,,7030,6995,7260,7175,SAINT-FRANCOIS N.,Rue,ArtÃ¨re,80,Pas de sens unique,43027,6167,1295.47259716419,Interdite en tout temps
6265,Rue Saint-FranÃ§ois Nord,,6950,6945,6960,6965,SAINT-FRANCOIS N.,Rue,ArtÃ¨re,80,Pas de sens unique,43027,6168,152.326537836546,Interdite en tout temps
4312,Rue Saint-FranÃ§ois Nord,,5860,5855,6920,6901,SAINT-FRANCOIS N.,Rue,ArtÃ¨re,80,Pas de sens unique,43027,6169,441.358656783315,Interdite en tout temps
6304,Rue Saint-FranÃ§ois Nord,,5750,5755,5820,5805,SAINT-FRANCOIS N.,Rue,ArtÃ¨re,80,Pas de sens unique,43027,6170,572.441548923712,Interdite en tout temps
7314,Rue Saint-FranÃ§ois Nord,,5710,5705,5740,5735,SAINT-FRANCOIS N.,Rue,ArtÃ¨re,80,Pas de sens unique,43027,6171,378.703881565368,Interdite en tout temps
16154,Rue Saint-FranÃ§ois Nord,,5700,0,5700,0,SAINT-FRANCOIS N.,Rue,ArtÃ¨re,80,Pas de sens unique,43027,6172,808.738950085017,Interdite en tout temps
16169,Rue Saint-FranÃ§ois Nord,,0,0,0,0,SAINT-FRANCOIS N.,Rue,ArtÃ¨re,80,Pas de sens unique,43027,6173,303.990356695094,Interdite en tout temps
