cod_geo_n,an_profil,an_donnee,RFU3000,RFU3001,POSTE_3171,RF35010601,POSTE_3163,POSTE_9615,RF01010601,RF31010601,RF01010102,POSTE_9061,POSTE_5428,POSTE_9682,RF01010201,POSTE_9641,RF01010525,RF31010501,POSTE_3181,RF35021001,POSTE_1443,POSTE_1508,POSTE_8978,POSTE_8958,POSTE_8938,RF05021002,RF06010101,POSTE_3022,RF12010101,PRC0300,PRC0301,PRC0100,PRC0102,PRC0101,PRC3200,PRC3202,PRC3201,PRC3203,PRC3100,PRC3102,PRC3101,PRC3103,PRC3000,PRC3002,PRC3001,PRC3003,PRC2400,PRC2500,PRC2600,PRC0200,PRC2100,PRC2700,PRC2800,PRC2900,PRN0300,PRN0200,PRN0100,POSTE_6805,POSTE_6833,POSTE_6825,POSTE_6827,nom_mun,classe_population,designation,cod_mrc,nom_mrc,cod_ra,nom_ra,population 
29073,2015,2014,2518197949.6,0,49526926,0,36120326,0,47429801,0,36120326,0,350094,0,2226718,0,3323887,0,44236330,0,49662398,0,0,0,0,8625431,250202290,67234589,10730805,0.0174,0,0.0197,0,0,2738,0,0,0,3248,0,0,0,3676,0,0,0,3.7213,0.2262,0.1819,0.2085,0.6155,0.7616,0.0469,0.0701,0,0,0,0,0,0,0,Saint-Georges,25 000 @ 99 999,V,AR290,Beauce-Sartigan,12,Chaudiere-Appalaches,32187
29095,2015,2014,47612880,0,358195,0,291819,0,355230,0,291819,0,0,0,0,0,10548,0,309795,0,50424,0,0,0,0,41906,1220889,79525,184585,0.0065,0,0.0011,0,0,1410,0,0,0,1461,0,0,0,238,0,0,0,15.3523,0.5196,0.118,0.1336,0.6958,0.8215,0,0.0297,0,0,0,0,0,0,0,Lac-Poulin,1 @ 1 999,VL,AR290,Beauce-Sartigan,12,Chaudiere-Appalaches,138
29100,2015,2014,159360424.27,0,2801791,0,1652525,0,2468450,0,1652525,0,32256,0,5247,0,508666,0,2155672,0,3065781,0,0,0,0,815731,14828405,3766865,398616,0.0133,0,0.0192,0,0,1382,0,0,0,1748,0,0,0,2523,0,0,0,3.9365,0.1615,0.3305,0.3594,0.7157,0.6695,0.0021,0.2061,0,0,0,0,0,0,0,Saint-Benoit-Labre,1 @ 1 999,M,AR290,Beauce-Sartigan,12,Chaudiere-Appalaches,1581
29112,2015,2014,199635759.2,0,3661950,0,2486589,0,3661950,0,2486589,0,2898,0,24384,0,441331,0,3664914,0,7950181,0,0,0,0,700058,18973678,10014669,327538,0.0183,0,0.0398,0,0,1890,0,0,0,2733,0,0,0,5933,0,0,0,1.8946,0.0894,0.1912,0.2081,0.6726,0.679,0.0067,0.1205,0,0,0,0,0,0,0,Saint-Ephrem-de-Beauce,2 000 @ 9 999,M,AR290,Beauce-Sartigan,12,Chaudiere-Appalaches,2610
29120,2015,2014,106395300,0,1868844,0,1126285,0,1437891,0,1126285,0,35652,0,11088,0,126772,0,1501178,0,1485207,0,0,0,0,163460,9684434,1842724,405162,0.0138,0,0.014,0,0,1426,0,0,0,1803,0,0,0,1827,0,0,0,5.2555,0.2818,0.1137,0.1366,0.6608,0.7833,0.0077,0.0882,0,0,0,0,0,0,0,Notre-Dame-des-Pins,1 @ 1 999,P,AR290,Beauce-Sartigan,12,Chaudiere-Appalaches,1324
29125,2015,2014,46471672,0,603675,0,407669,0,597716,0,407669,0,1637,0,0,0,128753,0,578846,0,105931,0,0,0,0,25123,3257054,168367,362751,0.0124,0,0.0023,0,0,884,0,0,0,1213,0,0,0,223,0,0,0,19.345,0.6069,0.042,0.0536,0.5824,0.682,0,0.2154,0,0,0,0,0,0,0,Saint-Simon-les-Mines,1 @ 1 999,M,AR290,Beauce-Sartigan,12,Chaudiere-Appalaches,535
30005,2015,2014,73058023.164,0,1133099,0,587835,0,1098099,0,587835,0,35126,0,143532,0,13923,0,1085869,0,816328,0,0,0,0,23921,3301953,435253,539764,0.0144,0,0.0112,0,0,866,0,0,0,1490,0,0,0,1158,0,0,0,7.5863,0.4915,0.0218,0.0251,0.6463,0.5353,0.1307,0.0127,0,0,0,0,0,0,0,Saint-Augustin-de-Woburn,1 @ 1 999,P,AR300,Le Granit,05,Estrie,690
30010,2015,2014,105740386.49,0,1451357,0,1066191,0,1447040,0,1066191,0,8780,0,64954,0,70786,0,1513784,0,1014231,0,0,0,0,154740,7402014,1221460,169357,0.0142,0,0.0096,0,0,635,0,0,0,884,0,0,0,596,0,0,0,6.06,0.117,0.1069,0.1107,0.7845,0.7368,0.0449,0.0489,0,0,0,0,0,0,0,Notre-Dame-des-Bois,1 @ 1 999,M,AR300,Le Granit,05,Estrie,889
30015,2015,2014,31494008,0,664704,0,284622,0,643563,0,284622,0,1871,0,35964,0,261341,0,599774,0,1470789,0,0,0,0,208259,3440133,1339312,311870,0.019,0,0.0467,0,0,1017,0,0,0,2048,0,0,0,5037,0,0,0,2.5686,0.4846,0.3236,0.3208,0.7661,0.4423,0.0559,0.4061,0,0,0,0,0,0,0,Val-Racine,1 @ 1 999,M,AR300,Le Granit,05,Estrie,189
30020,2015,2014,86526456,0,1084435,0,692428,0,1034435,0,692428,0,961,0,10192,0,51563,0,1087515,0,1290168,0,0,0,0,182496,6045482,1723662,221718,0.0126,0,0.0149,0,0,1428,0,0,0,2147,0,0,0,2550,0,0,0,3.5073,0.2143,0.1764,0.1737,0.8289,0.6694,0.0099,0.0498,0,0,0,0,0,0,0,Piopolis,1 @ 1 999,M,AR300,Le Granit,05,Estrie,360
30025,2015,2014,206549352.56,0,2325840,0,1839336,0,2200972,0,1839336,0,848,0,40615,0,105647,0,2079661,0,2765006,0,0,0,0,218573,9979422,2165614,491807,0.0101,0,0.0134,0,0,1485,0,0,0,1637,0,0,0,2177,0,0,0,4.6081,0.2234,0.0993,0.1202,0.6418,0.8357,0.0185,0.048,0,0,0,0,0,0,0,Frontenac,1 @ 1 999,M,AR300,Le Granit,05,Estrie,1665
30030,2015,2014,505269823.22,0,48200678,0,9028776,0,35885827,0,9028776,0,715932,0,756475,0,16641742,0,34610162,0,40003702,0,0,0,0,5156207,137260707,62803234,749351,0.0671,0,0.0792,0,0,3577,0,0,0,12771,0,0,0,15073,0,0,0,2.1856,0.0209,0.1437,0.1516,0.7751,0.2516,0.0211,0.4637,0,0,0,0,0,0,0,Lac-Megantic,2 000 @ 9 999,V,AR300,Le Granit,05,Estrie,6036
30035,2015,2014,88532172,0,1022345,0,722906,0,1021595,0,722906,0,325,0,15511,0,56425,0,1217643,0,692523,0,0,0,0,48744,3043096,333206,199830,0.0138,0,0.0078,0,0,1077,0,0,0,1775,0,0,0,1010,0,0,0,9.1328,0.1956,0.0477,0.0425,0.7483,0.7076,0.0152,0.0552,0,0,0,0,0,0,0,Marston,1 @ 1 999,CT,AR300,Le Granit,05,Estrie,684
30040,2015,2014,44162124,0,806149,0,518529,0,806149,0,518529,0,913,0,33120,0,181455,0,737743,0,338965,0,0,0,0,159030,3007180,537734,305115,0.0167,0,0.0077,0,0,1209,0,0,0,1623,0,0,0,747,0,0,0,5.5923,0.3785,0.1973,0.2044,0.7037,0.6432,0.0411,0.2251,0,0,0,0,0,0,0,Milan,1 @ 1 999,M,AR300,Le Granit,05,Estrie,265
30045,2015,2014,102733459.97,0,1836311,0,1294896,0,1620930,0,1294896,0,81938,0,7749,0,155266,0,1683237,0,1033960,0,0,0,0,77926,5195955,1085892,327348,0.0156,0,0.0101,0,0,1202,0,0,0,1468,0,0,0,948,0,0,0,4.785,0.202,0.0481,0.0543,0.6075,0.7989,0.0048,0.0958,0,0,0,0,0,0,0,Nantes,1 @ 1 999,M,AR300,Le Granit,05,Estrie,1403
30050,2015,2014,85700297.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Sainte-Cecile-de-Whitton,1 @ 1 999,M,AR300,Le Granit,05,Estrie,895
30055,2015,2014,64234685.328,0,1052416,0,848809,0,1052416,0,848809,0,388,0,9921,0,168371,0,1073796,0,1146857,0,0,0,0,286121,5675003,1584161,364617,0.0167,0,0.0179,0,0,1750,0,0,0,2134,0,0,0,2280,0,0,0,3.5823,0.3465,0.2719,0.2545,0.6808,0.8065,0.0094,0.16,0,0,0,0,0,0,0,Audet,1 @ 1 999,M,AR300,Le Granit,05,Estrie,757
30070,2015,2014,49365320.468,0,1157354,0,550205,0,1137608,0,550205,0,0,0,108670,0,150065,0,1024205,0,777222,0,0,0,0,103405,3027086,431078,159222,0.0207,0,0.0157,0,0,1114,0,0,0,1993,0,0,0,1512,0,0,0,7.0221,0.14,0.0909,0.1092,0.5746,0.4837,0.0955,0.1319,0,0,0,0,0,0,0,Saint-Robert-Bellarmin,1 @ 1 999,M,AR300,Le Granit,05,Estrie,676
30072,2015,2014,89906880.528,0,1868540,0,1226091,0,1828184,0,1226091,0,0,0,10521,0,467048,0,1843649,0,1150072,0,0,0,0,248491,9612381,2100652,642132,0.0205,0,0.0128,0,0,1436,0,0,0,2072,0,0,0,1292,0,0,0,4.5759,0.3512,0.1359,0.1505,0.6062,0.6707,0.0058,0.2555,0,0,0,0,0,0,0,Saint-Ludger,1 @ 1 999,M,AR300,Le Granit,05,Estrie,1246
30080,2015,2014,102724381.15,0,1818706,0,1314883,0,1727155,0,1314883,0,8974,0,7474,0,173925,0,1781941,0,1798124,0,0,0,0,189031,5714214,1945142,336826,0.0173,0,0.0175,0,0,1532,0,0,0,1972,0,0,0,2000,0,0,0,2.9377,0.195,0.1094,0.1156,0.543,0.7613,0.0043,0.1007,0,0,0,0,0,0,0,Lac-Drolet,1 @ 1 999,M,AR300,Le Granit,05,Estrie,1062
30085,2015,2014,59381418.84,0,1137828,0,927680,0,1137828,0,927680,0,4647,0,6577,0,155029,0,1249041,0,1121645,0,0,0,0,126194,4689164,1458420,287037,0.021,0,0.0189,0,0,1833,0,0,0,2287,0,0,0,2062,0,0,0,3.2152,0.2523,0.1109,0.1146,0.5102,0.8153,0.0058,0.1362,0,0,0,0,0,0,0,Saint-Sebastien,1 @ 1 999,M,AR300,Le Granit,05,Estrie,703
30090,2015,2014,57310729.2,0,1424985,0,882880,0,1339766,0,882880,0,4062,0,7219,0,297171,0,1245653,0,319454,0,0,0,0,122711,5751077,422882,584690,0.0217,0,0.0056,0,0,1422,0,0,0,1913,0,0,0,492,0,0,0,13.5997,0.4364,0.0916,0.1112,0.5306,0.659,0.0054,0.2218,0,0,0,0,0,0,0,Courcelles,1 @ 1 999,M,AR300,Le Granit,05,Estrie,963
30095,2015,2014,245882212.13,0,3966778,0,2967090,0,3787778,0,2967090,0,5716,0,37314,0,360781,0,3792141,0,3910504,0,0,0,0,593504,16375851,4842323,1226471,0.0154,0,0.0159,0,0,1825,0,0,0,2285,0,0,0,2360,0,0,0,3.3818,0.3238,0.1567,0.1661,0.5977,0.7833,0.0099,0.0952,0,0,0,0,0,0,0,Lambton,1 @ 1 999,M,AR300,Le Granit,05,Estrie,1599
30100,2015,2014,81530243.2,0,1388044,0,1019722,0,1368044,0,1019722,0,37589,0,49233,0,159470,0,1339715,0,1465211,0,0,0,0,197922,6585717,1508139,369872,0.016,0,0.018,0,0,1233,0,0,0,1519,0,0,0,1710,0,0,0,4.3668,0.2704,0.1447,0.1659,0.5773,0.7454,0.036,0.1166,0,0,0,0,0,0,0,Saint-Romain,1 @ 1 999,M,AR300,Le Granit,05,Estrie,731
30105,2015,2014,57327622.548,0,778165,0,615195,0,775915,0,615195,0,5697,0,64148,0,66632,0,839791,0,184314,0,0,0,0,1108,1921163,39762,307477,0.0145,0,0.0032,0,0,1143,0,0,0,1479,0,0,0,327,0,0,0,48.3166,0.3963,0.0014,0.0015,0.4718,0.7929,0.0827,0.0859,0,0,0,0,0,0,0,Stornoway,1 @ 1 999,M,AR300,Le Granit,05,Estrie,566
30110,2015,2014,213142937.92,0,2128331,0,1633846,0,1913737,0,1633846,0,9050,0,40927,0,85027,0,1993922,0,1698385,0,0,0,0,180258,6980665,2157769,374935,0.0093,0,0.008,0,0,1071,0,0,0,1275,0,0,0,1091,0,0,0,3.2351,0.1959,0.0942,0.0958,0.6021,0.8537,0.0214,0.0444,0,0,0,0,0,0,0,Stratford,1 @ 1 999,CT,AR300,Le Granit,05,Estrie,1073
31008,2015,2014,170909942.53,0,1874223,0,1510176,0,1783798,0,1510176,0,362,0,9158,0,127978,0,1767937,0,3403172,0,0,0,0,154117,6954221,2554084,562285,0.0103,0,0.0199,0,0,1197,0,0,0,1364,0,0,0,2626,0,0,0,2.7228,0.3152,0.0864,0.0937,0.6656,0.8466,0.0051,0.0717,0,0,0,0,0,0,0,Beaulac-Garthby,1 @ 1 999,M,AR310,Les Appalaches,12,Chaudiere-Appalaches,797
31015,2015,2014,140366057.01,0,4295882,0,2355314,0,3751718,0,2355314,0,228842,0,244499,0,418440,0,3778733,0,4964310,0,0,0,0,556122,16344386,6276498,1187287,0.0253,0,0.0354,0,0,2070,0,0,0,2998,0,0,0,4193,0,0,0,2.6041,0.3165,0.1482,0.1625,0.5161,0.6278,0.0652,0.1115,0,0,0,0,0,0,0,Disraeli,2 000 @ 9 999,V,AR310,Les Appalaches,12,Chaudiere-Appalaches,2409
31020,2015,2014,131646165,0,1370374,0,998892,0,1223118,0,998892,0,8328,0,625,0,152544,0,1233956,0,152351,0,0,0,0,15557,2270160,285930,365533,0.0093,0,0.0012,0,0,939,0,0,0,1138,0,0,0,141,0,0,0,7.9396,0.2989,0.0127,0.0133,0.6322,0.8167,0.0005,0.1247,0,0,0,0,0,0,0,Disraeli,1 @ 1 999,P,AR310,Les Appalaches,12,Chaudiere-Appalaches,1125
31025,2015,2014,29330239.29,0,422476,0,256975,0,399476,0,256975,0,82,0,338,0,126062,0,410605,0,137653,0,0,0,0,4010,1111640,138462,175035,0.014,0,0.0047,0,0,1098,0,0,0,1703,0,0,0,571,0,0,0,8.0285,0.4382,0.01,0.0117,0.6309,0.6433,0.0008,0.3156,0,0,0,0,0,0,0,Saint-Jacques-le-Majeur-de-Wolfestown,1 @ 1 999,P,AR310,Les Appalaches,12,Chaudiere-Appalaches,209
31030,2015,2014,29627460,0,1194781,0,318624,0,739336,0,318624,0,7970,0,0,0,194322,0,796918,0,373396,0,0,0,0,70413,1894035,571912,236612,0.0266,0,0.0126,0,0,1216,0,0,0,2859,0,0,0,1353,0,0,0,3.3118,0.32,0.0952,0.0921,0.6955,0.431,0,0.2628,0,0,0,0,0,0,0,Saint-Fortunat,1 @ 1 999,M,AR310,Les Appalaches,12,Chaudiere-Appalaches,270
31035,2015,2014,49173670,0,692195,0,400330,0,631589,0,400330,0,0,0,0,0,213999,0,694473,0,95924,0,0,0,0,61266,1763715,199507,27864,0.0141,0,0.002,0,0,1154,0,0,0,1956,0,0,0,270,0,0,0,8.8404,0.0441,0.097,0.0873,0.8068,0.6338,0,0.3388,0,0,0,0,0,0,0,Saint-Julien,1 @ 1 999,M,AR310,Les Appalaches,12,Chaudiere-Appalaches,401
31040,2015,2014,83124399,0,1194026,0,712991,0,999971,0,712991,0,0,0,0,0,258987,0,1043420,0,47320,0,0,0,0,539,2573433,40930,658221,0.0126,0,0.0006,0,0,1082,0,0,0,1553,0,0,0,70,0,0,0,62.874,0.6582,0.0005,0.0006,0.3531,0.713,0,0.259,0,0,0,0,0,0,0,Irlande,1 @ 1 999,M,AR310,Les Appalaches,12,Chaudiere-Appalaches,957
31045,2015,2014,181607421.3,0,2835982,0,2213295,0,2828987,0,2213295,0,92558,0,42921,0,220718,0,3040084,0,3149394,0,0,0,0,182954,10493725,3755350,696299,0.0162,0,0.0173,0,0,1535,0,0,0,1934,0,0,0,2067,0,0,0,2.7943,0.2461,0.0647,0.0687,0.5284,0.7824,0.0152,0.078,0,0,0,0,0,0,0,Saint-Joseph-de-Coleraine,1 @ 1 999,M,AR310,Les Appalaches,12,Chaudiere-Appalaches,1846
31050,2015,2014,95825061.92,0,764416,0,473822,0,681545,0,473822,0,25719,0,37350,0,89653,0,721454,0,53004,0,0,0,0,5535,1803452,77168,374659,0.0073,0,0.0006,0,0,884,0,0,0,1272,0,0,0,97,0,0,0,23.3705,0.5497,0.0081,0.0085,0.7282,0.6952,0.0548,0.1315,0,0,0,0,0,0,0,Sainte-Praxede,1 @ 1 999,P,AR310,Les Appalaches,12,Chaudiere-Appalaches,388
31056,2015,2014,371244844.26,0,4814504,0,3464990,0,4700152,0,3460552,0,61171,0,52272,0,696450,0,4610376,0,3988212,0,0,0,0,452447,16633780,5522115,1219980,0.0123,0,0.0107,0,0,1264,0,0,0,1617,0,0,0,1418,0,0,0,3.0122,0.2596,0.0963,0.1073,0.6404,0.7363,0.0111,0.1482,0,0,0,0,0,0,0,Adstock,2 000 @ 9 999,M,AR310,Les Appalaches,12,Chaudiere-Appalaches,2729
31060,2015,2014,68262788.608,0,1568016,0,801879,0,1027297,0,801879,0,2011,0,7542,0,125919,0,1050008,0,763835,0,0,0,0,66333,5600122,1460412,137258,0.0154,0,0.0112,0,0,1900,0,0,0,2409,0,0,0,1756,0,0,0,3.8346,0.1336,0.0646,0.0722,0.7015,0.7806,0.0073,0.1226,0,0,0,0,0,0,0,Sainte-Clotilde-de-Beauce,1 @ 1 999,M,AR310,Les Appalaches,12,Chaudiere-Appalaches,653
31084,2015,2014,1721141500.4,0,45407565,0,29983563,0,42990569,0,29983563,0,271607,0,2857627,0,4289562,0,43404859,0,51951982,0,0,0,0,7725310,203119279,87015956,7355850,0.0251,0,0.0302,0,0,2635,0,0,0,3561,0,0,0,4290,0,0,0,2.3343,0.1711,0.1797,0.1915,0.5723,0.6974,0.0665,0.0998,0,0,0,0,0,0,0,Thetford Mines,25 000 @ 99 999,V,AR310,Les Appalaches,12,Chaudiere-Appalaches,25832
31095,2015,2014,38471190.876,0,688810,0,489373,0,673618,0,489373,0,0,0,495,0,156609,0,671649,0,19204,0,0,0,0,877,2645171,54149,176496,0.0175,0,0.0005,0,0,1501,0,0,0,1999,0,0,0,57,0,0,0,48.8499,0.262,0.0013,0.0015,0.8209,0.7265,0.0007,0.2325,0,0,0,0,0,0,0,Saint-Adrien-d'Irlande,1 @ 1 999,M,AR310,Les Appalaches,12,Chaudiere-Appalaches,391
31100,2015,2014,44283820,0,755806,0,477894,0,750273,0,477894,0,0,0,0,0,130624,0,668291,0,568646,0,0,0,0,17376,3707800,690158,415579,0.0151,0,0.0128,0,0,1648,0,0,0,2149,0,0,0,1828,0,0,0,5.3724,0.5539,0.0232,0.0287,0.8366,0.637,0,0.1741,0,0,0,0,0,0,0,Saint-Jean-de-Brebeuf,1 @ 1 999,M,AR310,Les Appalaches,12,Chaudiere-Appalaches,370
31105,2015,2014,50154416,0,1121799,0,643843,0,1090163,0,643843,0,2474,0,0,0,137368,0,821142,0,102452,0,0,0,0,14532,2515833,159164,569035,0.0163,0,0.002,0,0,1567,0,0,0,1959,0,0,0,245,0,0,0,15.8065,0.522,0.0133,0.0195,0.7169,0.5906,0,0.126,0,0,0,0,0,0,0,Kinnear's Mills,1 @ 1 999,M,AR310,Les Appalaches,12,Chaudiere-Appalaches,368
31122,2015,2014,103820782.69,0,2967709,0,2261974,0,2909017,0,2231439,0,28102,0,51467,0,306708,0,5872636,0,8102973,0,0,0,0,520720,17504761,11970664,347344,0.0563,0,0.078,0,0,2237,0,0,0,5387,0,0,0,7468,0,0,0,1.4623,0.1194,0.179,0.0916,0.6865,0.7671,0.0177,0.1054,0,0,0,0,0,0,0,East Broughton,2 000 @ 9 999,M,AR310,Les Appalaches,12,Chaudiere-Appalaches,2223
31130,2015,2014,59538839.424,0,1036940,0,596023,0,988517,0,596023,0,46509,0,0,0,301157,0,1084650,0,383736,0,0,0,0,79727,4044694,486692,115489,0.0174,0,0.0064,0,0,1094,0,0,0,1778,0,0,0,657,0,0,0,8.3106,0.1168,0.0807,0.0849,0.6255,0.6029,0,0.3047,0,0,0,0,0,0,0,Sacre-Coeur-de-Jesus,1 @ 1 999,P,AR310,Les Appalaches,12,Chaudiere-Appalaches,551
31135,2015,2014,96323021.287,0,1567527,0,958770,0,1495527,0,958770,0,0,0,8877,0,352844,0,1534108,0,654394,0,0,0,0,87612,4937339,2892338,142242,0.0159,0,0.0068,0,0,1168,0,0,0,1718,0,0,0,733,0,0,0,1.707,0.0951,0.0586,0.0604,0.6792,0.6411,0.0059,0.2359,0,0,0,0,0,0,0,Saint-Pierre-de-Broughton,1 @ 1 999,M,AR310,Les Appalaches,12,Chaudiere-Appalaches,897
31140,2015,2014,72764099.205,0,2307629,0,906498,0,1385736,0,906498,0,101,0,7253,0,405373,0,1073872,0,6449120,0,0,0,0,48479,22520252,10812979,867213,0.0148,0,0.0886,0,0,1889,0,0,0,1907,0,0,0,11455,0,0,0,2.0827,0.6258,0.035,0.0486,0.9324,0.6542,0.0052,0.2925,0,0,0,0,0,0,0,Saint-Jacques-de-Leeds,1 @ 1 999,M,AR310,Les Appalaches,12,Chaudiere-Appalaches,714
32013,2015,2014,249699662.31,0,4526520,0,2811989,0,3894008,0,2811989,0,9294,0,77964,0,411783,0,3619877,0,837235,0,0,0,0,162674,13075969,1080971,1714489,0.0145,0,0.0034,0,0,1733,0,0,0,2166,0,0,0,502,0,0,0,12.0965,0.4403,0.0418,0.0511,0.4962,0.7221,0.02,0.1057,0,0,0,0,0,0,0,Saint-Ferdinand,2 000 @ 9 999,M,AR320,L'Erable,17,Centre-du-Quebec,2102
32023,2015,2014,73165782.816,0,2067918,0,518596,0,977218,0,518596,0,4564,0,4938,0,281038,0,945884,0,173068,0,0,0,0,23386,3212499,160887,349433,0.0129,0,0.0024,0,0,1179,0,0,0,2069,0,0,0,380,0,0,0,19.9674,0.3576,0.0239,0.026,0.8247,0.5307,0.0051,0.2876,0,0,0,0,0,0,0,Sainte-Sophie-d'Halifax,1 @ 1 999,M,AR320,L'Erable,17,Centre-du-Quebec,686
32033,2015,2014,418685010.77,0,8756426,0,6291308,0,8540291,0,6291308,0,139633,0,86184,0,509866,0,8287982,0,5651974,0,0,0,0,1142200,39781704,7592103,2335825,0.0195,0,0.0135,0,0,2435,0,0,0,2977,0,0,0,2065,0,0,0,5.2399,0.2735,0.1337,0.1526,0.6193,0.7367,0.0101,0.0597,0,0,0,0,0,0,0,Princeville,2 000 @ 9 999,V,AR320,L'Erable,17,Centre-du-Quebec,5892
32040,2015,2014,400614409.5,0,10895602,0,7310061,0,10417738,0,7310061,0,502588,0,501303,0,747761,0,10101869,0,6872937,0,0,0,0,1190204,37495363,10638011,3769933,0.024,0,0.0172,0,0,3084,0,0,0,3886,0,0,0,2783,0,0,0,3.5247,0.3619,0.1142,0.1326,0.493,0.7017,0.0481,0.0718,0,0,0,0,0,0,0,Plessisville,2 000 @ 9 999,V,AR320,L'Erable,17,Centre-du-Quebec,6802
32045,2015,2014,230293924.43,0,2873661,0,2261360,0,2797947,0,2261360,0,3410,0,25291,0,366216,0,2715531,0,2175397,0,0,0,0,248368,10581522,2370637,745593,0.0118,0,0.0094,0,0,1504,0,0,0,1765,0,0,0,1415,0,0,0,4.4636,0.2665,0.0888,0.099,0.6609,0.8082,0.009,0.1309,0,0,0,0,0,0,0,Plessisville,2 000 @ 9 999,P,AR320,L'Erable,17,Centre-du-Quebec,2727
32050,2015,2014,75370521.462,0,1446443,0,751583,0,1070918,0,751583,0,0,0,4689,0,254621,0,989445,0,359499,0,0,0,0,67099,3771661,482710,465350,0.0131,0,0.0048,0,0,1421,0,0,0,1806,0,0,0,656,0,0,0,7.8135,0.4345,0.0627,0.072,0.6817,0.7018,0.0044,0.2378,0,0,0,0,0,0,0,Saint-Pierre-Baptiste,1 @ 1 999,P,AR320,L'Erable,17,Centre-du-Quebec,512
32058,2015,2014,146380524.84,0,2636651,0,1439873,0,1889674,0,1439873,0,9592,0,8448,0,296339,0,1796325,0,760512,0,0,0,0,90207,9599746,1640261,957596,0.0122,0,0.0052,0,0,1581,0,0,0,1873,0,0,0,797,0,0,0,5.8526,0.5068,0.0477,0.0553,0.7908,0.762,0.0045,0.1568,0,0,0,0,0,0,0,Inverness,1 @ 1 999,M,AR320,L'Erable,17,Centre-du-Quebec,844
32065,2015,2014,138761755.56,0,2700575,0,1591094,0,2223188,0,1591094,0,8550,0,25344,0,383603,0,1998972,0,1885963,0,0,0,0,270497,9484580,2093029,736983,0.0143,0,0.0136,0,0,1537,0,0,0,1838,0,0,0,1741,0,0,0,4.5315,0.3315,0.1217,0.1513,0.5516,0.7157,0.0114,0.1725,0,0,0,0,0,0,0,Lyster,1 @ 1 999,M,AR320,L'Erable,17,Centre-du-Quebec,1672
32072,2015,2014,117686173.44,0,1444954,0,1043231,0,1444954,0,1043231,0,0,0,7968,0,231062,0,1690035,0,733750,0,0,0,0,111716,6120667,634404,168645,0.0144,0,0.0062,0,0,1254,0,0,0,1998,0,0,0,867,0,0,0,9.6479,0.1167,0.0773,0.0819,0.4738,0.722,0.0055,0.1599,0,0,0,0,0,0,0,Laurierville,1 @ 1 999,M,AR320,L'Erable,17,Centre-du-Quebec,1433
32080,2015,2014,80541851.592,0,1028953,0,735425,0,999036,0,735425,0,1000,0,5255,0,125778,0,956892,0,931603,0,0,0,0,33434,3921248,869613,366606,0.0119,0,0.0116,0,0,1492,0,0,0,1878,0,0,0,1830,0,0,0,4.5092,0.367,0.0335,0.041,0.6737,0.7361,0.0053,0.1259,0,0,0,0,0,0,0,Notre-Dame-de-Lourdes,1 @ 1 999,P,AR320,L'Erable,17,Centre-du-Quebec,712
32085,2015,2014,57308152.704,0,960577,0,527125,0,715124,0,527125,0,0,0,30101,0,110367,0,699048,0,379939,0,0,0,0,0,2870442,404181,290134,0.0122,0,0.0066,0,0,1468,0,0,0,1770,0,0,0,962,0,0,0,7.1019,0.4057,0,0,0.6675,0.7371,0.0421,0.1543,0,0,0,0,0,0,0,Villeroy,1 @ 1 999,M,AR320,L'Erable,17,Centre-du-Quebec,470
33007,2015,2014,131743773.68,0,1926773,0,1299536,0,1710583,0,1299536,0,59184,0,26906,0,248610,0,1814360,0,287221,0,0,0,0,206532,4564471,754789,58971,0.0133,0,0.0022,0,0,1513,0,0,0,1990,0,0,0,326,0,0,0,6.0473,0.0345,0.1207,0.1338,0.4723,0.7597,0.0157,0.1453,0,0,0,0,0,0,0,Saint-Sylvestre,1 @ 1 999,M,AR330,Lotbiniere,12,Chaudiere-Appalaches,1046
33017,2015,2014,159385402.83,0,1716792,0,1319497,0,1629277,0,1319497,0,16279,0,3664,0,201491,0,1663101,0,1492508,0,0,0,0,573214,7712565,1959033,337586,0.0103,0,0.0094,0,0,1670,0,0,0,2028,0,0,0,1838,0,0,0,3.9369,0.2072,0.3518,0.3098,0.6528,0.8099,0.0022,0.1237,0,0,0,0,0,0,0,Sainte-Agathe-de-Lotbiniere,1 @ 1 999,M,AR330,Lotbiniere,12,Chaudiere-Appalaches,1187
33025,2015,2014,126500381.42,0,2535656,0,1685196,0,2518656,0,1685196,0,70056,0,19798,0,627330,0,2087431,0,4472144,0,0,0,0,1106314,13500977,5335077,303719,0.0159,0,0.0354,0,0,2280,0,0,0,2634,0,0,0,5838,0,0,0,2.5306,0.1206,0.4392,0.4628,0.7074,0.6691,0.0079,0.2491,0,0,0,0,0,0,0,Saint-Patrice-de-Beaurivage,1 @ 1 999,M,AR330,Lotbiniere,12,Chaudiere-Appalaches,1096
