"cod_geo","nom_mun","designation","population","facteur_comparatif","RFU0100","RFU0200","RFU0300","RFU0400","RFU0500","RFU0600","RFU0700","RFU0710","RFU0750","RFU0755","RFU0760","RFU0800","RFU0900","RFU1000","RFU1100","RFU1150","RFU1300","RFU1350","RFU1400","RFU1501","RFU1502","RFU1600","RFU3000","no_classe_population","classe_population","cod_mrc","nom_mrc","cod_cm","nom_cm","no_reg","desc_reg" 
87030,Sainte-Germaine-Boulé,M,994,1.15,47042130.00,2586925.00,1183465.00,3368810.00,11262755.00,740830.00,66184915.00,0.00,66184915.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,545560.00,0.00,0.00,718471.70,0.00,0.00,67448946.70,01,1 @ 1 999,AR870,Abitibi-Ouest,,,08,Abitibi-Témiscamingue
87035,Poularies,M,683,1.20,28378200.00,1651560.00,1629840.00,1472520.00,9270120.00,871440.00,43273680.00,0.00,43273680.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,693031.20,0.00,0.00,43966711.20,01,1 @ 1 999,AR870,Abitibi-Ouest,,,08,Abitibi-Témiscamingue
87042,Taschereau,M,926,1.32,36533904.00,3670128.00,4783020.00,2869680.00,2155164.00,1021020.00,51032916.00,0.00,51032916.00,0.00,0.00,0.00,0.00,449592.00,78144.00,0.00,0.00,0.00,0.00,579841.68,132052.80,0.00,52272546.48,01,1 @ 1 999,AR870,Abitibi-Ouest,,,08,Abitibi-Témiscamingue
87050,Authier,M,260,1.20,12090840.00,468240.00,640440.00,1552320.00,1161600.00,773280.00,16686720.00,5400.00,16681320.00,0.00,0.00,0.00,0.00,7440.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,16688760.00,01,1 @ 1 999,AR870,Abitibi-Ouest,,,08,Abitibi-Témiscamingue
87058,Macamic,V,2688,1.01,145798045.00,18536732.00,8462891.00,6935670.00,11804678.00,3712558.00,195250574.00,0.00,195250574.00,0.00,0.00,0.00,0.00,22422.00,78982.00,1965157.00,11326140.00,0.00,0.00,1196334.90,2784905.32,0.00,212624515.22,02,2 000 @ 9 999,AR870,Abitibi-Ouest,,,08,Abitibi-Témiscamingue
87070,Sainte-Hélène-de-Mancebourg,P,371,1.33,21302743.00,392483.00,3384717.00,247779.00,4660852.00,859712.00,30848286.00,0.00,30848286.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,670282.76,0.00,0.00,31518568.76,01,1 @ 1 999,AR870,Abitibi-Ouest,,,08,Abitibi-Témiscamingue
87075,Clerval,M,399,1.06,23006558.00,0.00,10434852.00,93174.00,5697394.00,907254.00,40139232.00,0.00,40139232.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,173.84,0.00,40139405.84,01,1 @ 1 999,AR870,Abitibi-Ouest,,,08,Abitibi-Témiscamingue
87080,La Reine,M,340,1.19,10040863.00,560490.00,743036.00,2176748.00,4883284.00,569177.00,18973598.00,0.00,18973598.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1756.44,0.00,18975354.44,01,1 @ 1 999,AR870,Abitibi-Ouest,,,08,Abitibi-Témiscamingue
87085,Dupuy,M,927,1.39,53615636.00,3745494.00,1587519.00,2137681.00,9463537.00,578379.00,71128246.00,0.00,71128246.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1439681.38,341.94,0.00,72568269.32,01,1 @ 1 999,AR870,Abitibi-Ouest,,,08,Abitibi-Témiscamingue
87090,La Sarre,V,7201,1.10,395232860.00,103687870.00,42976230.00,150863680.00,6233700.00,6964430.00,705958770.00,0.00,705958770.00,0.00,0.00,0.00,0.00,0.00,1980.00,2394370.00,18950360.00,0.00,0.00,5694867.20,28281668.80,0.00,761282016.00,02,2 000 @ 9 999,AR870,Abitibi-Ouest,,,08,Abitibi-Témiscamingue
87095,Chazel,M,293,1.11,13062480.00,222999.00,1221222.00,827949.00,1524696.00,733599.00,17592945.00,0.00,17592945.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,17592945.00,01,1 @ 1 999,AR870,Abitibi-Ouest,,,08,Abitibi-Témiscamingue
87100,Authier-Nord,M,302,1.08,10172844.00,85104.00,2989656.00,189648.00,1854252.00,798876.00,16090380.00,0.00,16090380.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,711668.16,0.00,0.00,16802048.16,01,1 @ 1 999,AR870,Abitibi-Ouest,,,08,Abitibi-Témiscamingue
87105,Val-Saint-Gilles,M,175,1.19,7248528.00,0.00,1455370.00,56049.00,0.00,611898.00,9371845.00,0.00,9371845.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,9371845.00,01,1 @ 1 999,AR870,Abitibi-Ouest,,,08,Abitibi-Témiscamingue
87110,Clermont,CT,499,1.18,31598866.00,377836.00,3435570.00,869070.00,1593354.00,750362.00,38625058.00,0.00,38625058.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,494927.40,0.00,0.00,39119985.40,01,1 @ 1 999,AR870,Abitibi-Ouest,,,08,Abitibi-Témiscamingue
87115,Normétal,M,754,1.32,19613616.00,2977524.00,834372.00,1975248.00,0.00,222816.00,25623576.00,0.00,25623576.00,0.00,0.00,0.00,0.00,0.00,88968.00,0.00,0.00,0.00,0.00,1963798.32,0.00,0.00,27676342.32,01,1 @ 1 999,AR870,Abitibi-Ouest,,,08,Abitibi-Témiscamingue
87120,Saint-Lambert,P,201,1.23,7084554.00,0.00,472689.00,242310.00,1162965.00,297906.00,9260424.00,0.00,9260424.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,9260424.00,01,1 @ 1 999,AR870,Abitibi-Ouest,,,08,Abitibi-Témiscamingue
88005,Champneuf,M,124,1.06,2976904.00,0.00,651582.00,688894.00,44838.00,648826.00,5011044.00,0.00,5011044.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5011044.00,01,1 @ 1 999,AR880,Abitibi,,,08,Abitibi-Témiscamingue
88012,La Morandière-Rochebaucourt,M,345,1.05,12562725.00,395220.00,2409435.00,2705010.00,4277910.00,2912700.00,25263000.00,0.00,25263000.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,919461.90,0.00,26182461.90,01,1 @ 1 999,AR880,Abitibi,,,08,Abitibi-Témiscamingue
88022,Barraute,M,1997,1.19,104304095.00,18459518.00,34677909.00,15144059.00,7626234.00,4659445.00,184871260.00,0.00,184871260.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1621974.76,4561572.26,0.00,191054807.02,01,1 @ 1 999,AR880,Abitibi,,,08,Abitibi-Témiscamingue
88030,La Corne,M,815,1.09,74076509.00,3315126.00,13857388.00,24707466.00,2328676.00,3937625.00,122222790.00,0.00,122222790.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,599471.66,0.00,0.00,122822261.66,01,1 @ 1 999,AR880,Abitibi,,,08,Abitibi-Témiscamingue
88035,Landrienne,CT,931,1.11,56224497.00,5271501.00,7895208.00,8120982.00,5695965.00,1677321.00,84885474.00,0.00,84885474.00,0.00,0.00,0.00,0.00,0.00,416805.00,0.00,0.00,0.00,0.00,1099612.62,0.00,0.00,86401891.62,01,1 @ 1 999,AR880,Abitibi,,,08,Abitibi-Témiscamingue
88040,Saint-Marc-de-Figuery,P,957,1.16,91120552.00,5783644.00,6650280.00,2044169.40,7699384.00,7140960.00,120438989.40,0.00,120438989.40,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,882142.88,1617.04,0.00,121322749.32,01,1 @ 1 999,AR880,Abitibi,,,08,Abitibi-Témiscamingue
88045,La Motte,M,492,1.04,39015496.00,2356536.00,5941000.00,1668784.00,3853824.00,2971943.52,55807583.52,0.00,55807583.52,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,532658.88,0.00,0.00,56340242.40,01,1 @ 1 999,AR880,Abitibi,,,08,Abitibi-Témiscamingue
88050,Saint-Mathieu-d'Harricana,M,829,1.06,68685880.00,1168544.00,7185740.00,20161412.00,1774758.00,2462804.00,101439138.00,0.00,101439138.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,749771.92,695.36,0.00,102189605.28,01,1 @ 1 999,AR880,Abitibi,,,08,Abitibi-Témiscamingue
88055,Amos,V,12675,1.08,763227900.00,250857540.00,67908240.00,337640508.00,10672560.00,22057056.00,1452363804.00,0.00,1452363804.00,0.00,0.00,0.00,0.00,2700.00,0.00,104465160.00,59136480.00,0.00,0.00,10293771.60,39874140.00,0.00,1666136055.60,03,10 000 @ 24 999,AR880,Abitibi,,,08,Abitibi-Témiscamingue
88060,Saint-Félix-de-Dalquier,M,964,1.10,61070790.00,4724720.00,9700570.00,5654440.00,5363930.00,2001450.00,88515900.00,0.00,88515900.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1079964.60,0.00,0.00,89595864.60,01,1 @ 1 999,AR880,Abitibi,,,08,Abitibi-Témiscamingue
88065,Saint-Dominique-du-Rosaire,M,440,1.06,27041978.00,1136532.00,5967270.00,4524610.00,739562.00,1631340.00,41041292.00,0.00,41041292.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,503614.48,608.44,0.00,41545514.92,01,1 @ 1 999,AR880,Abitibi,,,08,Abitibi-Témiscamingue
88070,Berry,M,530,1.02,31908150.00,511836.00,8232930.00,2841822.00,2991660.00,1563660.00,48050058.00,0.00,48050058.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,702157.80,0.00,0.00,48752215.80,01,1 @ 1 999,AR880,Abitibi,,,08,Abitibi-Témiscamingue
88075,Trécesson,CT,1251,1.02,102925242.00,5570220.00,14111088.00,7120722.00,2027862.00,5672424.00,137427558.00,0.00,137427558.00,0.00,0.00,0.00,0.00,0.00,0.00,2497266.00,0.00,0.00,0.00,581799.84,25677.48,0.00,140532301.32,01,1 @ 1 999,AR880,Abitibi,,,08,Abitibi-Témiscamingue
88080,Launay,CT,215,1.04,10552776.00,753272.00,1025960.00,2660320.00,2423096.00,916344.00,18331768.00,0.00,18331768.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,366959.84,19529.12,0.00,18718256.96,01,1 @ 1 999,AR880,Abitibi,,,08,Abitibi-Témiscamingue
88085,Sainte-Gertrude-Manneville,M,776,1.04,49277176.00,2009904.00,2631304.00,3763240.00,5524376.00,2044640.00,65250640.00,0.00,65250640.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1359874.88,596.96,0.00,66611111.84,01,1 @ 1 999,AR880,Abitibi,,,08,Abitibi-Témiscamingue
88090,Preissac,M,972,1.03,101899033.00,4023489.00,22336992.00,48628360.00,291490.00,7043861.00,184223225.00,0.00,184223225.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,569429.32,11824.40,0.00,184804478.72,01,1 @ 1 999,AR880,Abitibi,,,08,Abitibi-Témiscamingue
89008,Val-d'Or,V,33032,1.12,2502051440.00,830450880.00,276702832.00,848873536.00,15151360.00,74113424.00,4547343472.00,0.00,4547343472.00,0.00,0.00,0.00,0.00,112000.00,2680160.00,16419200.00,59884720.00,0.00,24210480.00,32964131.20,51061662.40,0.00,4734675825.60,04,25 000 @ 99 999,AR890,La Vallée-de-l'Or,,,08,Abitibi-Témiscamingue
89010,Rivière-Héva,M,1519,1.15,164708750.00,4031325.00,16103795.00,1512595.00,6531655.00,6386640.00,199274760.00,0.00,199274760.00,0.00,0.00,0.00,0.00,0.00,132480.00,56005.00,0.00,0.00,0.00,559199.00,0.00,0.00,200022444.00,01,1 @ 1 999,AR890,La Vallée-de-l'Or,,,08,Abitibi-Témiscamingue
89015,Malartic,V,3356,0.99,144161820.00,67146156.00,17162541.00,126133227.00,0.00,3733884.00,358337628.00,0.00,358337628.00,0.00,0.00,0.00,0.00,0.00,0.00,18018.00,26833059.00,0.00,0.00,6996741.84,13766666.76,0.00,405952113.60,02,2 000 @ 9 999,AR890,La Vallée-de-l'Or,,,08,Abitibi-Témiscamingue
89040,Senneterre,V,2730,1.03,93766874.00,28664900.00,51306360.00,39375458.00,144509.00,3893091.00,217151192.00,0.00,217151192.00,0.00,0.00,0.00,0.00,251835.00,361530.00,2356846.00,5060287.00,0.00,0.00,3497066.30,8944145.08,0.00,237622901.38,02,2 000 @ 9 999,AR890,La Vallée-de-l'Or,,,08,Abitibi-Témiscamingue
89045,Senneterre,P,1142,1.19,99760080.00,2298961.00,18638137.00,5479593.00,2784600.00,6707792.00,135669163.00,0.00,135669163.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,135669163.00,01,1 @ 1 999,AR890,La Vallée-de-l'Or,,,08,Abitibi-Témiscamingue
89050,Belcourt,M,222,1.04,7187440.00,696280.00,1090752.00,297128.00,2589392.00,1134952.00,12995944.00,0.00,12995944.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,682.24,0.00,12996626.24,01,1 @ 1 999,AR890,La Vallée-de-l'Or,,,08,Abitibi-Témiscamingue
90012,La Tuque,V,10929,1.18,497496378.00,125942226.00,327985248.00,296534826.00,6734968.00,26058884.00,1280752530.00,0.00,1280752530.00,0.00,0.00,0.00,0.00,1073682.00,2039689.00,3137148.00,52181252.00,0.00,0.00,17817773.44,30028014.60,0.00,1387030089.04,03,10 000 @ 24 999,AR901,Hors MRC - La Tuque,,,04,Mauricie
90017,La Bostonnais,M,628,1.35,41840550.00,2099385.00,12496410.00,15051285.00,1039230.00,4289895.00,76816755.00,0.00,76816755.00,0.00,0.00,0.00,0.00,440370.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,77257125.00,01,1 @ 1 999,AR901,Hors MRC - La Tuque,,,04,Mauricie
90027,Lac-Édouard,M,184,1.20,15680760.00,215880.00,59751120.00,2551080.00,555720.00,3390120.00,82144680.00,0.00,82144680.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,82144680.00,01,1 @ 1 999,AR901,Hors MRC - La Tuque,,,04,Mauricie
91005,Lac-Bouchette,M,1169,1.33,68949195.00,7772919.00,61939031.00,33210765.00,971565.00,16720893.00,189564368.00,0.00,189564368.00,0.00,0.00,0.00,0.00,3325.00,126882.00,0.00,0.00,0.00,0.00,1653022.42,0.00,0.00,191347597.42,01,1 @ 1 999,AR910,Le Domaine-du-Roy,,,02,Saguenay-Lac-Saint-Jean
91010,Saint-André-du-Lac-Saint-Jean,VL,499,1.00,16370400.00,1700700.00,6533900.00,13824300.00,2715400.00,4243000.00,45387700.00,0.00,45387700.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1342340.00,656.00,0.00,46730696.00,01,1 @ 1 999,AR910,Le Domaine-du-Roy,,,02,Saguenay-Lac-Saint-Jean
91015,Saint-François-de-Sales,M,608,1.00,21721700.00,2864300.00,11147200.00,8847800.00,2124100.00,4125400.00,50830500.00,0.00,50830500.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1552178.00,574.00,0.00,52383252.00,01,1 @ 1 999,AR910,Le Domaine-du-Roy,,,02,Saguenay-Lac-Saint-Jean
91020,Chambord,M,1830,1.00,113154200.00,15286800.00,63406200.00,38347600.00,14777000.00,14597500.00,259569300.00,2643.00,259566657.00,100.00,2643.00,0.00,0.00,24800.00,118000.00,0.00,1069100.00,0.00,0.00,2437942.00,0.00,0.00,263219142.00,01,1 @ 1 999,AR910,Le Domaine-du-Roy,,,02,Saguenay-Lac-Saint-Jean
91025,Roberval,V,9888,1.00,489528300.00,127942800.00,64585200.00,140916400.00,12579700.00,15272700.00,850825100.00,0.00,850825100.00,0.00,0.00,0.00,0.00,0.00,912800.00,85423100.00,101003900.00,0.00,0.00,7520384.00,24846410.00,0.00,1070531694.00,02,2 000 @ 9 999,AR910,Le Domaine-du-Roy,,,02,Saguenay-Lac-Saint-Jean
91030,Sainte-Hedwidge,M,900,1.04,42302624.00,3715712.00,19468384.00,4235712.00,1723488.00,4835896.00,76281816.00,0.00,76281816.00,0.00,0.00,0.00,0.00,152360.00,0.00,0.00,0.00,0.00,0.00,782955.68,0.00,0.00,77217131.68,01,1 @ 1 999,AR910,Le Domaine-du-Roy,,,02,Saguenay-Lac-Saint-Jean
91035,Saint-Prime,M,2817,1.08,162379620.00,22148208.00,22794804.00,28788912.00,41696748.00,8685576.00,286493868.00,0.00,286493868.00,0.00,0.00,0.00,0.00,0.00,84780.00,0.00,815400.00,0.00,0.00,2803455.36,177.12,0.00,290197680.48,02,2 000 @ 9 999,AR910,Le Domaine-du-Roy,,,02,Saguenay-Lac-Saint-Jean
91042,Saint-Félicien,V,10226,1.00,620510200.00,121128100.00,110761700.00,192859200.00,119175800.00,28299000.00,1192734000.00,0.00,1192734000.00,0.00,0.00,0.00,0.00,12100.00,362400.00,0.00,5490900.00,0.00,27312700.00,8823118.00,21924176.00,0.00,1256659394.00,03,10 000 @ 24 999,AR910,Le Domaine-du-Roy,,,02,Saguenay-Lac-Saint-Jean
91050,La Doré,P,1371,1.11,54729327.00,5749911.00,12191463.00,16325769.00,21615807.00,3938280.00,114550557.00,0.00,114550557.00,0.00,0.00,0.00,0.00,0.00,87801.00,0.00,0.00,0.00,0.00,2104928.52,0.00,0.00,116743286.52,01,1 @ 1 999,AR910,Le Domaine-du-Roy,,,02,Saguenay-Lac-Saint-Jean
92005,Saint-Augustin,P,358,1.00,9251800.00,814500.00,1196900.00,1397300.00,11228900.00,1662600.00,25552000.00,0.00,25552000.00,0.00,0.00,0.00,0.00,0.00,50500.00,0.00,0.00,0.00,0.00,1530776.00,820.00,393538.78,27527634.78,01,1 @ 1 999,AR920,Maria-Chapdelaine,,,02,Saguenay-Lac-Saint-Jean
92010,Péribonka,M,543,1.00,32707500.00,3366500.00,21260500.00,3932500.00,25573100.00,10818900.00,97659000.00,0.00,97659000.00,0.00,0.00,0.00,0.00,22700.00,80900.00,0.00,0.00,0.00,0.00,0.00,1394.00,72155606.44,169919600.44,01,1 @ 1 999,AR920,Maria-Chapdelaine,,,02,Saguenay-Lac-Saint-Jean
92015,Sainte-Jeanne-d'Arc,VL,1025,1.00,47845200.00,3961100.00,10771400.00,3886000.00,24237600.00,3802700.00,94504000.00,0.00,94504000.00,0.00,0.00,0.00,0.00,0.00,88100.00,0.00,0.00,0.00,0.00,850504.00,1558.00,1220850.35,96665012.35,01,1 @ 1 999,AR920,Maria-Chapdelaine,,,02,Saguenay-Lac-Saint-Jean
92022,Dolbeau-Mistassini,V,13934,1.09,679569438.00,146259579.00,111036229.00,252721732.00,32986561.00,22671128.00,1245244667.00,0.00,1245244667.00,0.00,0.00,0.00,0.00,23762.00,392945.00,1915130.00,44187074.00,0.00,0.00,15257702.28,36863082.78,39614.00,1343923977.06,03,10 000 @ 24 999,AR920,Maria-Chapdelaine,,,02,Saguenay-Lac-Saint-Jean
92030,Albanel,M,2229,1.25,122445625.00,8529125.00,11601500.00,7368250.00,53331500.00,8084625.00,211360625.00,0.00,211360625.00,0.00,0.00,0.00,0.00,0.00,93000.00,0.00,0.00,0.00,0.00,3478132.50,717.50,0.00,214932475.00,02,2 000 @ 9 999,AR920,Maria-Chapdelaine,,,02,Saguenay-Lac-Saint-Jean
92040,Normandin,V,3050,1.10,130440420.00,17879180.00,12648570.00,45980110.00,49886650.00,2993980.00,259828910.00,0.00,259828910.00,0.00,0.00,0.00,0.00,2167550.00,5966620.00,0.00,6040100.00,0.00,0.00,3944446.00,11178576.20,0.00,289126202.20,02,2 000 @ 9 999,AR920,Maria-Chapdelaine,,,02,Saguenay-Lac-Saint-Jean
92045,Saint-Thomas-Didyme,M,685,1.06,30571884.00,1501702.00,21116684.00,6870496.00,7726446.00,4741062.00,72528274.00,0.00,72528274.00,0.00,0.00,0.00,0.00,0.00,36252.00,0.00,0.00,0.00,0.00,1063118.52,33203.44,0.00,73660847.96,01,1 @ 1 999,AR920,Maria-Chapdelaine,,,02,Saguenay-Lac-Saint-Jean
92050,Saint-Edmond-les-Plaines,M,373,1.14,12976164.00,950874.00,756390.00,577638.00,12125382.00,647748.00,28034196.00,0.00,28034196.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,939287.04,747.84,0.00,28974230.88,01,1 @ 1 999,AR920,Maria-Chapdelaine,,,02,Saguenay-Lac-Saint-Jean
92055,Girardville,M,987,1.20,41639520.00,3473040.00,11017560.00,13603920.00,16659000.00,3301560.00,89694600.00,57.60,89694542.40,0.00,0.00,0.00,0.00,0.00,106800.00,0.00,0.00,0.00,0.00,2144824.80,0.00,0.00,91946167.20,01,1 @ 1 999,AR920,Maria-Chapdelaine,,,02,Saguenay-Lac-Saint-Jean
92060,Notre-Dame-de-Lorette,M,189,1.05,5908665.00,178395.00,2500155.00,1072995.00,6798435.00,3689280.00,20147925.00,0.00,20147925.00,0.00,0.00,0.00,0.00,126105.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,20274030.00,01,1 @ 1 999,AR920,Maria-Chapdelaine,,,02,Saguenay-Lac-Saint-Jean
92065,Saint-Eugène-d'Argentenay,M,480,1.02,18624690.00,2630376.00,1595994.00,921978.00,13571610.00,2622216.00,39966864.00,0.00,39966864.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,817748.28,752.76,0.00,40785365.04,01,1 @ 1 999,AR920,Maria-Chapdelaine,,,02,Saguenay-Lac-Saint-Jean
92070,Saint-Stanislas,M,386,1.04,19324448.00,906464.00,8789560.00,3097016.00,3470376.00,2350816.00,37938680.00,0.00,37938680.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,37938680.00,01,1 @ 1 999,AR920,Maria-Chapdelaine,,,02,Saguenay-Lac-Saint-Jean
93005,Desbiens,V,1000,1.00,45853400.00,10159500.00,6529800.00,5896800.00,1157000.00,1740300.00,71336800.00,0.00,71336800.00,0.00,0.00,0.00,0.00,0.00,133000.00,0.00,0.00,0.00,0.00,1137914.00,82.00,0.00,72607796.00,01,1 @ 1 999,AR930,Lac-Saint-Jean-Est,,,02,Saguenay-Lac-Saint-Jean
93012,Métabetchouan-Lac-à-la-Croix,V,3955,1.00,240596700.00,39549700.00,61636900.00,44820200.00,99611800.00,9283100.00,495498400.00,3565.00,495494835.00,100.00,3565.00,0.00,0.00,0.00,300200.00,0.00,16283400.00,0.00,0.00,6119906.00,8443540.00,0.00,526645446.00,02,2 000 @ 9 999,AR930,Lac-Saint-Jean-Est,,,02,Saguenay-Lac-Saint-Jean
93020,Hébertville,M,2656,1.06,154755336.00,17397144.00,33984024.00,19032194.00,69670302.00,6429854.00,301268854.00,0.00,301268854.00,0.00,0.00,0.00,0.00,0.00,110134.00,0.00,3022272.00,0.00,0.00,2046357.56,7312318.84,0.00,313759936.40,02,2 000 @ 9 999,AR930,Lac-Saint-Jean-Est,,,02,Saguenay-Lac-Saint-Jean
93025,Hébertville-Station,VL,1366,1.00,63919700.00,12544100.00,3284200.00,9342900.00,18837200.00,1421200.00,109349300.00,0.00,109349300.00,0.00,0.00,0.00,0.00,0.00,104200.00,0.00,0.00,0.00,0.00,5708184.00,0.00,0.00,115161684.00,01,1 @ 1 999,AR930,Lac-Saint-Jean-Est,,,02,Saguenay-Lac-Saint-Jean
93030,Saint-Bruno,M,2974,1.10,174820800.00,28746410.00,4983990.00,47305940.00,58575220.00,4253260.00,318685620.00,25383.60,318660236.40,0.00,0.00,0.00,0.00,0.00,85250.00,0.00,1571680.00,0.00,0.00,3057148.60,902811.80,0.00,324277126.80,02,2 000 @ 9 999,AR930,Lac-Saint-Jean-Est,,,02,Saguenay-Lac-Saint-Jean
93035,Saint-Gédéon,M,2351,1.06,219699416.00,17632146.00,66946632.00,24909152.00,42976004.00,20607248.00,392770598.00,0.00,392770598.00,0.00,0.00,0.00,0.00,2950616.00,81620.00,0.00,0.00,0.00,0.00,3024468.32,434.60,2506399.00,401334135.92,02,2 000 @ 9 999,AR930,Lac-Saint-Jean-Est,,,02,Saguenay-Lac-Saint-Jean
93042,Alma,V,31038,1.05,1748384295.00,518034405.00,134464575.00,972845055.00,70285320.00,69856080.00,3513869730.00,34053.60,3513835676.40,0.00,0.00,0.00,0.00,0.00,2030595.00,19068840.00,112434735.00,0.00,55699140.00,39838383.90,112907837.70,136815920.00,3992631128.00,04,25 000 @ 99 999,AR930,Lac-Saint-Jean-Est,,,02,Saguenay-Lac-Saint-Jean
93045,Saint-Nazaire,M,2136,1.02,121205376.00,14318046.00,11706846.00,12273252.00,14805606.00,6067062.00,180376188.00,0.00,180376188.00,0.00,0.00,0.00,0.00,0.00,87312.00,0.00,1105170.00,0.00,0.00,2543576.04,0.00,5786051.00,189898297.04,02,2 000 @ 9 999,AR930,Lac-Saint-Jean-Est,,,02,Saguenay-Lac-Saint-Jean
93055,Labrecque,M,1348,1.08,91740708.00,7043436.00,30153060.00,5867208.00,18114516.00,4439988.00,157358916.00,0.00,157358916.00,0.00,0.00,0.00,0.00,0.00,72792.00,0.00,0.00,0.00,0.00,1990208.88,0.00,0.00,159421916.88,01,1 @ 1 999,AR930,Lac-Saint-Jean-Est,,,02,Saguenay-Lac-Saint-Jean
93060,Lamarche,M,509,1.16,33794164.00,2716488.00,25202972.00,2331600.00,4583740.00,4690808.00,73319772.00,0.00,73319772.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1209355.68,0.00,0.00,74529127.68,01,1 @ 1 999,AR930,Lac-Saint-Jean-Est,,,02,Saguenay-Lac-Saint-Jean
93065,L'Ascension-de-Notre-Seigneur,P,2152,1.03,112619479.00,11180341.00,15512830.00,20436539.00,18122026.00,5364652.00,183235867.00,1236.00,183234631.00,0.00,0.00,0.00,0.00,0.00,72512.00,0.00,0.00,0.00,0.00,2726622.18,0.00,45228886.92,231262652.10,02,2 000 @ 9 999,AR930,Lac-Saint-Jean-Est,,,02,Saguenay-Lac-Saint-Jean
93070,Saint-Henri-de-Taillon,M,915,1.06,79542718.00,8894248.00,48795086.00,9471736.00,13169546.00,4208836.00,164082170.00,17722.14,164064447.86,0.00,0.00,0.00,0.00,2338360.00,0.00,0.00,0.00,0.00,0.00,1096582.72,695.36,0.00,167500085.94,01,1 @ 1 999,AR930,Lac-Saint-Jean-Est,,,02,Saguenay-Lac-Saint-Jean
93075,Sainte-Monique,M,866,1.05,45885735.00,5464830.00,13105995.00,9288090.00,4195905.00,3377535.00,81318090.00,0.00,81318090.00,0.00,0.00,0.00,0.00,0.00,72240.00,0.00,0.00,0.00,0.00,1470415.80,602.70,100985017.32,183846365.82,01,1 @ 1 999,AR930,Lac-Saint-Jean-Est,,,02,Saguenay-Lac-Saint-Jean
93080,Saint-Ludger-de-Milot,M,645,1.15,36926845.00,2819340.00,15085355.00,15882075.00,6638145.00,2381995.00,79733755.00,0.00,79733755.00,0.00,0.00,0.00,0.00,161920.00,88090.00,0.00,0.00,0.00,0.00,890003.40,0.00,0.00,80873768.40,01,1 @ 1 999,AR930,Lac-Saint-Jean-Est,,,02,Saguenay-Lac-Saint-Jean
