OBJECTID,TYPE,SUPERFICIE,CLASSIFICATION,GEOM,LONGUEUR 
15558,Chaussée,4803.882024215,Accès Autoroute,Polygone,
15559,Chaussée,6080.562922935,Accès Autoroute,Polygone,
15560,Chaussée,271.8138927946875,Locale,Polygone,
15561,Chaussée,497.4527410703125,Locale,Polygone,
15562,Chaussée,1588.60908621375,Locale,Polygone,
15563,Intersection,234.0030071228125,Locale,Polygone,
15564,Intersection,858.441203735,Locale,Polygone,
15565,Chaussée,1344.35764878,Locale,Polygone,
15566,Chaussée,2660.52255185375,Locale,Polygone,
15567,Chaussée,737.99850027,Locale,Polygone,
15568,Intersection,224.16345478,Locale,Polygone,
15569,Chaussée,4801.696027348437,Locale,Polygone,
15570,Intersection,173.802898645,Locale,Polygone,
15571,Chaussée,1643.0251881578124,Locale,Polygone,
15572,Chaussée,734.959612225,Locale,Polygone,
15573,Intersection,357.052124064375,Locale,Polygone,
15574,Chaussée,1167.884246263125,Locale,Polygone,
15575,Chaussée,1371.1475894159375,Locale,Polygone,
15576,Chaussée,3231.856496104375,Locale,Polygone,
15577,Chaussée,1203.977601579375,Locale,Polygone,
15578,Chaussée,933.8458308240625,Locale,Polygone,
15579,Chaussée,570.7254777796875,Locale,Polygone,
15580,Intersection,292.43507440625,Locale,Polygone,
15582,Chaussée,1578.329953506875,,Polygone,
15584,Intersection,341.299320499375,,Polygone,
15586,Intersection,201.556408009375,,Polygone,
15588,Intersection,509.7404389090625,Arthère,Polygone,
15589,Chaussée,3492.436001306875,Locale,Polygone,
15598,Intersection,394.279567449375,Locale,Polygone,
15599,Chaussée,244.2049613246875,Locale,Polygone,
16012,Chaussée,884.0573561996875,Locale,Polygone,
16014,Intersection,278.002288675,Locale,Polygone,
16015,Chaussée,1933.4944540125,,Polygone,
16016,Intersection,367.22067437875,Locale,Polygone,
16017,Chaussée,1028.9106393775,Locale,Polygone,
16018,Chaussée,1314.6083000728124,Locale,Polygone,
16022,Chaussée,606.667124943125,Locale,Polygone,
16024,Chaussée,98.43573926125,Locale,Polygone,
16030,Chaussée,381.7906513934375,Arthère,Polygone,
16036,Chaussée,41.1043877684375,Locale,Polygone,
16038,Chaussée,296.692009730625,Locale,Polygone,
2241,Trottoir,623.1398098740625,,Polygone,496
2242,Trottoir,574.9469088325,,Polygone,458
2243,Trottoir,24.2175468846875,,Polygone,20
2244,Trottoir,10.532936664375,,Polygone,9
2245,Trottoir,304.192722671875,,Polygone,241
2246,Trottoir,14.181443255625,,Polygone,12
2247,Trottoir,198.068916313125,,Polygone,159
2248,Trottoir,310.102260055625,,Polygone,234
2249,Trottoir,350.2992531925,,Polygone,283
2250,Trottoir,97.0679297875,,Polygone,83
2251,Trottoir,165.593156349375,,Polygone,138
2252,Trottoir,97.4231093571875,,Polygone,83
2253,Trottoir,251.812653475625,,Polygone,167
2254,Trottoir,70.6603587459375,,Polygone,57
2255,Trottoir,246.4998544171875,,Polygone,193
2256,Trottoir,160.4991386484375,,Polygone,129
2257,Trottoir,123.116498435625,,Polygone,83
2258,Trottoir,244.59056746,,Polygone,164
2259,Trottoir,151.6496638653125,,Polygone,99
2260,Trottoir,99.789710680625,,Polygone,81
2261,Trottoir,121.9517944021875,,Polygone,106
2262,Trottoir,211.262777916875,,Polygone,172
2263,Trottoir,204.778602121875,,Polygone,165
2264,Trottoir,191.42552541625,,Polygone,155
2265,Trottoir,217.276081769375,,Polygone,164
2266,Trottoir,101.9898751103125,,Polygone,73
2267,Trottoir,86.8442334125,,Polygone,61
2268,Trottoir,50.761049189375,,Polygone,38
2269,Trottoir,145.1615923121875,,Polygone,106
2270,Trottoir,224.1089623684375,,Polygone,152
2271,Trottoir,197.02181752625,,Polygone,144
2272,Trottoir,228.96060522,,Polygone,158
2273,Trottoir,71.5693356825,,Polygone,55
2274,Trottoir,595.708632615625,,Polygone,403
2275,Trottoir,236.2640766978125,,Polygone,175
2276,Trottoir,180.275578065625,,Polygone,147
2277,Trottoir,151.49532534125,,Polygone,121
2278,Trottoir,60.30152317875,,Polygone,51
2279,Trottoir,159.05482067625,,Polygone,104
2280,Trottoir,89.44886265375,,Polygone,76
2281,Trottoir,176.863218093125,,Polygone,136
2282,Trottoir,387.96199327,,Polygone,280
2283,Trottoir,1341.385566545625,,Polygone,882
2284,Trottoir,153.352431925,,Polygone,102
2285,Trottoir,230.64366117,,Polygone,152
2286,Trottoir,454.0920887096875,,Polygone,302
2287,Trottoir,241.389790131875,,Polygone,149
2288,Trottoir,208.37564693625,,Polygone,144
2289,Trottoir,166.7891912478125,,Polygone,122
2290,Trottoir,67.77042580875,,Polygone,53
2291,Trottoir,287.0774962421875,,Polygone,205
2292,Trottoir,212.39273429625,,Polygone,134
2293,Trottoir,665.8191345978125,,Polygone,461
2294,Trottoir,181.0850151190625,,Polygone,116
2296,Trottoir,206.7535966928125,,Polygone,135
2297,Trottoir,148.9314266515625,,Polygone,118
2298,Trottoir,167.1867310609375,,Polygone,135
2299,Trottoir,299.8774937340625,,Polygone,195
2300,Trottoir,691.65033875375,,Polygone,505
2301,Trottoir,405.3208696321875,,Polygone,265
2302,Trottoir,196.03519326125,,Polygone,125
2303,Trottoir,239.2170764615625,,Polygone,192
2304,Trottoir,103.3954683228125,,Polygone,68
2305,Trottoir,1959.4862975209376,,Polygone,1245
2306,Trottoir,543.7738910728125,,Polygone,358
2307,Trottoir,103.2469479165625,,Polygone,70
2308,Trottoir,228.077045014375,,Polygone,142
2309,Trottoir,132.2831628615625,,Polygone,91
2310,Trottoir,98.0604187115625,,Polygone,63
2311,Trottoir,90.3921124834375,,Polygone,65
2312,Trottoir,324.4179648684375,,Polygone,213
2313,Trottoir,72.843291108125,,Polygone,55
2314,Trottoir,551.2659871640625,,Polygone,375
2315,Trottoir,105.6268966284375,,Polygone,71
2316,Trottoir,84.078229215625,,Polygone,59
2317,Trottoir,301.0501472525,,Polygone,217
2318,Trottoir,306.289758698125,,Polygone,213
2319,Trottoir,90.8398371840625,,Polygone,61
2320,Trottoir,206.92648381875,,Polygone,136
2321,Trottoir,517.1648752303125,,Polygone,344
2322,Trottoir,83.9174364540625,,Polygone,56
2323,Trottoir,162.121083381875,,Polygone,106
2324,Trottoir,70.9857444975,,Polygone,47
2325,Trottoir,71.050780129375,,Polygone,47
2326,Trottoir,70.679241623125,,Polygone,48
2327,Trottoir,130.840548335625,,Polygone,86
2328,Trottoir,164.4754216959375,,Polygone,101
2329,Trottoir,86.9029681078125,,Polygone,55
2330,Trottoir,47.4519860440625,,Polygone,34
2331,Trottoir,381.518079685,,Polygone,254
2332,Trottoir,573.692592340625,,Polygone,382
2333,Trottoir,95.5512949146875,,Polygone,63
2334,Trottoir,400.110682670625,,Polygone,255
2335,Trottoir,416.3699950775,,Polygone,269
2336,Trottoir,112.9810918334375,,Polygone,64
2337,Trottoir,116.2907997525,,Polygone,86
2338,Trottoir,62.8590780978125,,Polygone,49
2339,Trottoir,239.4363470953125,,Polygone,182
2340,Trottoir,345.04211361625,,Polygone,218
2341,Trottoir,174.896258603125,,Polygone,131
2342,Trottoir,528.9106042259375,,Polygone,338
2343,Trottoir,315.2021803246875,,Polygone,204
2344,Trottoir,112.473209040625,,Polygone,73
2345,Trottoir,673.725829901875,,Polygone,436
2346,Trottoir,131.1288355628125,,Polygone,84
2347,Trottoir,225.1699516453125,,Polygone,145
2348,Trottoir,160.7882293203125,,Polygone,99
2349,Trottoir,108.6638703515625,,Polygone,94
2350,Trottoir,80.3158080875,,Polygone,67
2351,Trottoir,152.2538062984375,,Polygone,124
2352,Trottoir,46.369708416875,,Polygone,36
2353,Trottoir,79.0162327296875,,Polygone,75
2354,Trottoir,172.3883671440625,,Polygone,137
2355,Trottoir,91.94217947625,,Polygone,75
2356,Trottoir,436.8920969571875,,Polygone,356
2357,Trottoir,209.78860367,,Polygone,171
2359,Trottoir,183.920164884375,,Polygone,159
2360,Trottoir,133.15639440875,,Polygone,128
2361,Trottoir,120.23166196375,,Polygone,91
2362,Trottoir,110.217880984375,,Polygone,88
2363,Trottoir,402.5883350928125,,Polygone,329
2364,Trottoir,423.8632048553125,,Polygone,301
2365,Trottoir,305.56533104375,,Polygone,209
2366,Trottoir,469.08005351125,,Polygone,308
2367,Trottoir,118.635094460625,,Polygone,78
2368,Trottoir,82.2170184675,,Polygone,68
2369,Trottoir,539.53387126125,,Polygone,489
2370,Trottoir,100.2188629784375,,Polygone,72
2371,Trottoir,197.16245277625,,Polygone,189
2372,Trottoir,584.5371483271875,,Polygone,487
2373,Trottoir,149.2455149409375,,Polygone,121
2374,Trottoir,123.01077900625,,Polygone,95
2375,Trottoir,98.101803348125,,Polygone,63
2376,Trottoir,41.215492538125,,Polygone,26
2377,Trottoir,77.29354207375,,Polygone,52
2378,Trottoir,82.03380018875,,Polygone,56
2379,Trottoir,235.8945131078125,,Polygone,155
2380,Trottoir,227.8068588634375,,Polygone,153
2381,Trottoir,147.522314283125,,Polygone,97
2382,Trottoir,137.1583821378125,,Polygone,91
2383,Trottoir,86.363152509375,,Polygone,58
2384,Trottoir,149.97850447,,Polygone,102
2385,Trottoir,87.1046196678125,,Polygone,62
2386,Trottoir,276.721988843125,,Polygone,222
2387,Trottoir,112.8801240659375,,Polygone,80
2388,Trottoir,134.700379515,,Polygone,90
2389,Trottoir,38.867709265625,,Polygone,26
2390,Trottoir,88.5444832146875,,Polygone,57
2391,Trottoir,105.878131284375,,Polygone,68
2392,Trottoir,852.8762334675,,Polygone,558
2393,Trottoir,53.9384851290625,,Polygone,29
2394,Trottoir,109.1740024534375,,Polygone,68
2395,Trottoir,501.9198304128125,,Polygone,311
2396,Trottoir,58.18220769625,,Polygone,37
2397,Trottoir,978.5424726425,,Polygone,623
2398,Trottoir,663.2788940409375,,Polygone,421
2399,Trottoir,220.5172262175,,Polygone,146
2400,Trottoir,592.5687442959374,,Polygone,369
2401,Trottoir,173.4386828653125,,Polygone,112
2402,Trottoir,136.0283975446875,,Polygone,88
2403,Trottoir,229.8009646384375,,Polygone,255
2404,Trottoir,112.1861452825,,Polygone,74
2405,Trottoir,98.5978940690625,,Polygone,72
2406,Trottoir,20.809048073125,,Polygone,28
2407,Trottoir,16.780136565625,,Polygone,11
2408,Trottoir,267.7225987528125,,Polygone,167
2409,Trottoir,120.4735306984375,,Polygone,78
2410,Trottoir,367.510314535625,,Polygone,232
2411,Trottoir,3415.4790973875,,Polygone,2475
2412,Trottoir,646.5285804765625,,Polygone,435
2413,Trottoir,163.8056392246875,,Polygone,108
2414,Trottoir,368.28704129375,,Polygone,276
2415,Trottoir,106.4207309621875,,Polygone,73
2416,Trottoir,377.1767056565625,,Polygone,243
2417,Trottoir,706.5579170265624,,Polygone,726
2418,Trottoir,1724.1479047075,,Polygone,2132
2422,Trottoir,313.9614467690625,,Polygone,201
2423,Trottoir,413.0276581390625,,Polygone,262
2424,Trottoir,706.3945302890625,,Polygone,445
2425,Trottoir,32.26301878625,,Polygone,89
2426,Trottoir,38.9894290603125,,Polygone,25
2427,Trottoir,526.634262684375,,Polygone,347
2428,Trottoir,37.978512275625,,Polygone,24
2429,Trottoir,29.694727671875,,Polygone,20
2430,Trottoir,249.3457509715625,,Polygone,158
2431,Trottoir,87.3565156403125,,Polygone,58
2432,Trottoir,1015.182508699375,,Polygone,644
2433,Trottoir,2290.49289208875,,Polygone,1493
2434,Trottoir,609.7739442471875,,Polygone,390
2435,Trottoir,190.7141593215625,,Polygone,130
2436,Trottoir,271.2584279215625,,Polygone,177
2437,Trottoir,220.3343423834375,,Polygone,147
2439,Trottoir,141.1221342925,,Polygone,93
2440,Trottoir,302.751157773125,,Polygone,181
2441,Trottoir,123.1194185065625,,Polygone,79
2442,Trottoir,1480.7796376934375,,Polygone,939
2443,Trottoir,81.9981333203125,,Polygone,61
2444,Trottoir,408.2035816790625,,Polygone,281
2445,Trottoir,510.8886125896875,,Polygone,326
2446,Trottoir,524.3447408815625,,Polygone,356
2447,Trottoir,452.291372465,,Polygone,303
2448,Trottoir,227.393832204375,,Polygone,153
2449,Trottoir,189.2734922715625,,Polygone,123
2450,Trottoir,87.9160537721875,,Polygone,59
2451,Trottoir,33.2817096525,,Polygone,24
2452,Trottoir,70.641746766875,,Polygone,46
2453,Trottoir,124.5681570475,,Polygone,153
2454,Trottoir,427.8624811603125,,Polygone,282
2455,Trottoir,499.3794239040625,,Polygone,319
2456,Trottoir,133.098195359375,,Polygone,73
2457,Trottoir,33.6605488415625,,Polygone,26
2458,Trottoir,108.244644465625,,Polygone,73
2459,Trottoir,31.0587195071875,,Polygone,17
2460,Trottoir,33.176199486875,,Polygone,22
2461,Trottoir,44.3827124615625,,Polygone,22
2462,Trottoir,71.0385771790625,,Polygone,46
2463,Trottoir,542.9377024078125,,Polygone,399
2464,Trottoir,111.3253470784375,,Polygone,81
2465,Trottoir,174.1869020009375,,Polygone,125
2466,Trottoir,172.329655169375,,Polygone,121
2467,Trottoir,721.5714330409374,,Polygone,528
2468,Trottoir,27.446335143125,,Polygone,20
2469,Trottoir,90.3855685046875,,Polygone,63
2470,Trottoir,134.7059816371875,,Polygone,98
2471,Trottoir,699.44363243875,,Polygone,480
2472,Trottoir,205.6457883375,,Polygone,111
2473,Trottoir,105.995745535,,Polygone,79
2474,Trottoir,21.052523735,,Polygone,15
2475,Trottoir,48.383899465,,Polygone,37
2476,Trottoir,115.199295070625,,Polygone,78
2477,Trottoir,461.65622425,,Polygone,334
2478,Trottoir,587.57065252875,,Polygone,358
2479,Trottoir,531.81453674125,,Polygone,143
2480,Trottoir,918.905633745625,,Polygone,257
2481,Trottoir,42.0373756,,Polygone,7
2482,Trottoir,1610.44660773875,,Polygone,369
2483,Trottoir,92.56508654,,Polygone,56
2484,Trottoir,99.37999329,,Polygone,60
2485,Trottoir,278.469193455,,Polygone,147
2486,Trottoir,362.629530925625,,Polygone,192
2487,Trottoir,9.115120555,,Polygone,6
2488,Trottoir,57.997190385,,Polygone,38
2489,Trottoir,295.3362019,,Polygone,200
2490,Trottoir,58.915502755,,Polygone,39
2491,Trottoir,40.7725002,,Polygone,17
2492,Trottoir,81.15265445,,Polygone,42
2493,Trottoir,532.8391716334374,,Polygone,247
2494,Trottoir,286.44366677,,Polygone,125
2495,Trottoir,105.477358515,,Polygone,50
2496,Trottoir,229.71595906,,Polygone,132
2497,Trottoir,70.849260405,,Polygone,41
2498,Trottoir,66.200330159375,,Polygone,47
2499,Trottoir,30.2975770378125,,Polygone,12
2500,Trottoir,103.8641135025,,Polygone,59
2501,Trottoir,60.143444125,,Polygone,21
2502,Trottoir,387.4470427221875,,Polygone,200
2503,Trottoir,271.06974556,,Polygone,118
2504,Trottoir,44.10429778,,Polygone,26
2505,Trottoir,176.019131295,,Polygone,116
2506,Trottoir,192.67404690375,,Polygone,136
2507,Trottoir,51.739916415,,Polygone,38
2508,Trottoir,158.064151185,,Polygone,115
2509,Trottoir,393.92808949,,Polygone,257
2510,Trottoir,136.487458655,,Polygone,93
2511,Trottoir,275.419673225,,Polygone,191
2512,Trottoir,60.72029766,,Polygone,39
2513,Trottoir,11.37980017,,Polygone,7
2514,Trottoir,491.300512905,,Polygone,303
2515,Trottoir,57.015565105,,Polygone,38
2516,Trottoir,46.4481709821875,,Polygone,30
2517,Trottoir,88.421398408125,,Polygone,56
2518,Trottoir,56.2379258659375,,Polygone,36
2519,Trottoir,45.1486350365625,,Polygone,29
2520,Trottoir,181.276718328125,,Polygone,121
2521,Trottoir,71.142982805,,Polygone,56
2522,Trottoir,425.297724675,,Polygone,289
2523,Trottoir,65.2557714609375,,Polygone,56
2524,Trottoir,299.2087453640625,,Polygone,218
2525,Trottoir,195.51395604125,,Polygone,161
2526,Trottoir,80.487626433125,,Polygone,59
2527,Trottoir,83.5151405396875,,Polygone,67
2528,Trottoir,75.4668151178125,,Polygone,63
2529,Trottoir,54.46789009375,,Polygone,41
2530,Trottoir,87.4349180721875,,Polygone,53
2531,Trottoir,115.23582507,,Polygone,76
2532,Trottoir,117.5478773575,,Polygone,74
2533,Trottoir,187.028928931875,,Polygone,137
2534,Trottoir,309.07981876,,Polygone,138
2535,Trottoir,167.972102785,,Polygone,111
2536,Trottoir,813.1041231934375,,Polygone,246
2537,Trottoir,761.758431645,,Polygone,339
2538,Trottoir,176.204114125,,Polygone,32
2539,Trottoir,398.25620549,,Polygone,261
2540,Trottoir,178.67311336,,Polygone,121
2541,Trottoir,3529.5992104853126,,Polygone,1622
2542,Trottoir,139.47913837,,Polygone,110
2543,Trottoir,317.07074091,,Polygone,207
2544,Trottoir,401.50319668,,Polygone,266
2545,Trottoir,370.303042075,,Polygone,261
2546,Trottoir,163.917300545,,Polygone,103
2547,Trottoir,862.426871285,,Polygone,627
2548,Trottoir,77.73305944,,Polygone,62
2549,Trottoir,184.9961087,,Polygone,131
2550,Trottoir,479.256322545,,Polygone,321
2551,Trottoir,343.492795795,,Polygone,217
2552,Trottoir,306.614109095,,Polygone,197
2553,Trottoir,742.907328055,,Polygone,493
2554,Trottoir,508.71099648,,Polygone,333
2555,Trottoir,346.826751345,,Polygone,228
2556,Trottoir,141.05117017,,Polygone,93
2557,Trottoir,86.640953275,,Polygone,58
2558,Trottoir,756.388258465,,Polygone,481
2559,Trottoir,164.912469865,,Polygone,108
2560,Trottoir,375.51018092,,Polygone,249
2561,Trottoir,221.224995305,,Polygone,145
2562,Trottoir,78.44858502,,Polygone,54
2563,Trottoir,370.04080834,,Polygone,257
2564,Trottoir,197.418692905,,Polygone,133
2565,Trottoir,296.78873834,,Polygone,252
2566,Trottoir,57.717159595,,Polygone,67
2567,Trottoir,199.928848855,,Polygone,134
2568,Trottoir,715.114687725,,Polygone,484
2569,Trottoir,76.72957341,,Polygone,55
2570,Trottoir,685.757501955,,Polygone,540
2571,Trottoir,161.327193425,,Polygone,129
2572,Trottoir,473.08225188,,Polygone,322
2573,Trottoir,212.009944445,,Polygone,134
2574,Trottoir,110.785626645,,Polygone,83
2575,Trottoir,89.24216224,,Polygone,58
2576,Trottoir,95.485787775,,Polygone,78
2577,Trottoir,201.70204461,,Polygone,139
2578,Trottoir,73.89093656,,Polygone,57
2579,Trottoir,47.08307786,,Polygone,33
2580,Trottoir,841.9585526,,Polygone,533
2581,Trottoir,342.64591375,,Polygone,237
2582,Trottoir,354.406749105,,Polygone,234
2583,Trottoir,67.894693755,,Polygone,38
2584,Trottoir,182.08185845,,Polygone,113
2585,Trottoir,173.750220115,,Polygone,114
2586,Trottoir,100.37904872,,Polygone,80
2587,Trottoir,183.153958605,,Polygone,132
2588,Trottoir,174.540622955,,Polygone,135
2589,Trottoir,64.13134656,,Polygone,52
2590,Trottoir,333.596268975,,Polygone,223
2591,Trottoir,76.570342095,,Polygone,55
2592,Trottoir,408.1012289009375,,Polygone,254
2593,Trottoir,696.74660686,,Polygone,476
2594,Trottoir,457.13771219,,Polygone,289
2595,Trottoir,314.16449366,,Polygone,200
2596,Trottoir,448.57280316,,Polygone,293
2597,Trottoir,91.77108552,,Polygone,62
2598,Trottoir,383.05174354,,Polygone,245
2599,Trottoir,76.7814125,,Polygone,51
2600,Trottoir,179.57222964,,Polygone,121
2601,Trottoir,90.09419217,,Polygone,59
2602,Trottoir,172.109714855,,Polygone,115
2603,Trottoir,184.886370965,,Polygone,127
2604,Trottoir,922.99747506,,Polygone,577
2605,Trottoir,250.00353962,,Polygone,158
2606,Trottoir,202.52195368,,Polygone,136
2608,Trottoir,1590.3251400825,,Polygone,1035
2609,Trottoir,578.05473489,,Polygone,357
2610,Trottoir,49.58982666,,Polygone,33
2611,Trottoir,303.47535548,,Polygone,193
2612,Trottoir,317.4598584,,Polygone,202
2613,Trottoir,149.017659915,,Polygone,98
2614,Trottoir,379.593235975,,Polygone,250
2615,Trottoir,536.94293676,,Polygone,355
2616,Trottoir,420.686262695,,Polygone,293
2617,Trottoir,414.73074365,,Polygone,274
2618,Trottoir,85.30564205,,Polygone,54
2619,Trottoir,333.79385891,,Polygone,225
2620,Trottoir,512.2462257,,Polygone,343
2621,Trottoir,99.698574565,,Polygone,67
2622,Trottoir,446.708493025,,Polygone,287
2623,Trottoir,489.0381924665625,,Polygone,312
2624,Trottoir,329.42904119,,Polygone,214
2625,Trottoir,277.534375505,,Polygone,179
2626,Trottoir,195.698818855,,Polygone,126
2627,Trottoir,469.273589125,,Polygone,314
2628,Trottoir,1150.613542525,,Polygone,750
2629,Trottoir,355.648322485,,Polygone,227
2630,Trottoir,916.985834215,,Polygone,580
2631,Trottoir,682.58947346,,Polygone,429
2632,Trottoir,128.663842835,,Polygone,84
2633,Trottoir,612.030412785,,Polygone,401
2634,Trottoir,651.548181225,,Polygone,431
2635,Trottoir,80.82538449,,Polygone,57
2636,Trottoir,398.390479705,,Polygone,268
2637,Trottoir,245.21226115,,Polygone,178
2638,Trottoir,279.8325686,,Polygone,190
2639,Trottoir,214.25566443,,Polygone,151
2640,Trottoir,95.531152405,,Polygone,66
2641,Trottoir,70.28070515,,Polygone,55
2642,Trottoir,83.30955874,,Polygone,56
2643,Trottoir,577.296774125,,Polygone,429
2644,Trottoir,253.247104605,,Polygone,197
2645,Trottoir,270.614572825,,Polygone,188
2646,Trottoir,357.386578045,,Polygone,250
2647,Trottoir,131.61005482,,Polygone,84
2648,Trottoir,17.6048766,,Polygone,17
2649,Trottoir,76.94119635,,Polygone,55
2650,Trottoir,80.688029815,,Polygone,64
2651,Trottoir,69.938591105,,Polygone,54
2652,Trottoir,70.15571845,,Polygone,54
2653,Trottoir,629.332641545,,Polygone,430
2654,Trottoir,809.846824165,,Polygone,541
2655,Trottoir,243.29646065,,Polygone,186
2656,Trottoir,354.630563915,,Polygone,227
2657,Trottoir,308.45183207,,Polygone,198
2658,Trottoir,293.519177145,,Polygone,197
2659,Trottoir,84.999513315,,Polygone,57
2660,Trottoir,600.659922275,,Polygone,381
2661,Trottoir,167.12109478,,Polygone,112
2662,Trottoir,350.334900655,,Polygone,237
2663,Trottoir,85.437648855,,Polygone,58
2664,Trottoir,192.328416815,,Polygone,131
2665,Trottoir,294.60055498,,Polygone,193
2666,Trottoir,239.617369075,,Polygone,167
2667,Trottoir,84.45820255,,Polygone,56
2668,Trottoir,85.604207825,,Polygone,57
2669,Trottoir,368.06418739,,Polygone,228
2670,Trottoir,87.538030505,,Polygone,60
2671,Trottoir,85.89487529,,Polygone,61
2672,Trottoir,103.57514758,,Polygone,69
2673,Trottoir,270.05225679,,Polygone,179
2674,Trottoir,391.263252285,,Polygone,252
2675,Trottoir,97.21497739,,Polygone,62
2676,Trottoir,390.359377835,,Polygone,261
2677,Trottoir,301.071302875,,Polygone,218
2678,Trottoir,83.60269145,,Polygone,61
2679,Trottoir,88.864986045,,Polygone,57
2680,Trottoir,75.936641125,,Polygone,51
2681,Trottoir,406.334348235,,Polygone,285
2682,Trottoir,75.54665369,,Polygone,50
2683,Trottoir,975.98792253,,Polygone,630
2684,Trottoir,66.482040315,,Polygone,54
2685,Trottoir,166.444973875,,Polygone,123
2686,Trottoir,109.681083575,,Polygone,74
2687,Trottoir,661.65463251,,Polygone,418
2688,Trottoir,361.339851205,,Polygone,223
2689,Trottoir,106.256101535,,Polygone,67
2690,Trottoir,98.460993055,,Polygone,62
2691,Trottoir,588.9749654046875,,Polygone,370
2692,Trottoir,356.21739901,,Polygone,227
2693,Trottoir,378.572082285,,Polygone,234
2694,Trottoir,340.517494425,,Polygone,228
2695,Trottoir,445.178457405,,Polygone,283
2696,Trottoir,488.349906325,,Polygone,313
2697,Trottoir,318.32322289,,Polygone,200
2698,Trottoir,147.25514796,,Polygone,94
2699,Trottoir,102.869344475,,Polygone,64
2700,Trottoir,364.24725837,,Polygone,230
2701,Trottoir,102.597150015,,Polygone,66
2702,Trottoir,131.03873393,,Polygone,82
2703,Trottoir,236.00691874,,Polygone,154
2704,Trottoir,246.358100265,,Polygone,157
2705,Trottoir,476.28581271,,Polygone,303
2706,Trottoir,125.86851876,,Polygone,82
2707,Trottoir,455.69701954,,Polygone,291
2708,Trottoir,430.34406559,,Polygone,277
2709,Trottoir,101.265483,,Polygone,67
2710,Trottoir,499.016458334375,,Polygone,344
2711,Trottoir,214.01141186,,Polygone,137
2712,Trottoir,105.73766896,,Polygone,67
2713,Trottoir,527.22954441,,Polygone,399
2714,Trottoir,788.64494607625,,Polygone,495
2715,Trottoir,87.27458258,,Polygone,62
2716,Trottoir,533.039667365,,Polygone,338
2717,Trottoir,40.71193534,,Polygone,14
2718,Trottoir,280.12870348,,Polygone,191
2719,Trottoir,181.51509107,,Polygone,121
2720,Trottoir,19.7602602275,,Polygone,12
2721,Trottoir,295.28019823,,Polygone,230
2722,Trottoir,737.43439957,,Polygone,495
2723,Trottoir,69.83133781,,Polygone,62
2724,Trottoir,78.21391594,,Polygone,53
2725,Trottoir,400.61860326,,Polygone,260
2726,Trottoir,330.4025915,,Polygone,215
2727,Trottoir,635.297433135,,Polygone,400
2728,Trottoir,101.10139342,,Polygone,65
2729,Trottoir,386.6449638703125,,Polygone,260
2730,Trottoir,447.465359345,,Polygone,289
2731,Trottoir,264.257168165,,Polygone,174
2732,Trottoir,295.97259171,,Polygone,193
2733,Trottoir,95.367407955,,Polygone,62
2734,Trottoir,180.460144925,,Polygone,89
2735,Trottoir,140.69130396,,Polygone,89
2736,Trottoir,111.424596345,,Polygone,69
2737,Trottoir,99.1917561,,Polygone,61
2738,Trottoir,128.369963545,,Polygone,82
2739,Trottoir,910.1905339003125,,Polygone,595
2740,Trottoir,787.8499678775,,Polygone,496
2741,Trottoir,315.89652684875,,Polygone,219
2742,Trottoir,101.07856596,,Polygone,66
2743,Trottoir,207.724000681875,,Polygone,145
2744,Trottoir,91.474746755,,Polygone,64
2745,Trottoir,38.40231886125,,Polygone,23
2746,Trottoir,165.017946455,,Polygone,101
2747,Trottoir,127.59344707,,Polygone,72
2748,Trottoir,250.587431495,,Polygone,205
2749,Trottoir,946.26644291,,Polygone,518
2750,Trottoir,197.0053871828125,,Polygone,113
2751,Trottoir,80.3131761040625,,Polygone,63
2752,Trottoir,79.687589231875,,Polygone,56
2753,Trottoir,77.930146615,,Polygone,54
2754,Trottoir,125.4565683,,Polygone,84
2755,Trottoir,89.397407195,,Polygone,65
2756,Trottoir,143.750942985,,Polygone,116
2757,Trottoir,151.049168135,,Polygone,114
2758,Trottoir,146.206179435,,Polygone,123
2759,Trottoir,146.02995962,,Polygone,118
2760,Trottoir,185.841919405,,Polygone,144
2761,Trottoir,176.5866782,,Polygone,118
2762,Trottoir,409.55522173,,Polygone,269
2763,Trottoir,187.703140745,,Polygone,143
2764,Trottoir,423.45351493,,Polygone,269
2765,Trottoir,97.24455724,,Polygone,61
2766,Trottoir,115.432375,,Polygone,84
2767,Trottoir,72.013396875,,Polygone,53
2768,Trottoir,223.085207185,,Polygone,142
2769,Trottoir,85.97918249,,Polygone,55
2770,Trottoir,105.16517136,,Polygone,63
2771,Trottoir,106.596893015,,Polygone,77
2772,Trottoir,265.32972114,,Polygone,181
2773,Trottoir,79.33968957,,Polygone,50
2774,Trottoir,194.30943826,,Polygone,130
2775,Trottoir,181.78723244,,Polygone,128
2776,Trottoir,406.21584142,,Polygone,263
2777,Trottoir,837.64200934,,Polygone,521
2778,Trottoir,673.599179995,,Polygone,417
2779,Trottoir,107.25786869,,Polygone,67
2780,Trottoir,42.000092065,,Polygone,31
2781,Trottoir,444.536349305,,Polygone,283
2782,Trottoir,357.616165255,,Polygone,205
2783,Trottoir,513.315264295,,Polygone,338
2784,Trottoir,142.170188625,,Polygone,89
2785,Trottoir,201.450863815,,Polygone,111
2786,Trottoir,103.93744968,,Polygone,62
2787,Trottoir,340.040538925,,Polygone,212
2788,Trottoir,407.644649215,,Polygone,262
2789,Trottoir,103.23516799,,Polygone,66
