NO,SRCGNR_NO,TYPPLL_CODE,DOM_INTERV,DTHR_ENREGISTRE,PROVENANCE,CDSREGPST_CODE_LIEU_PLN
19980879,1,ODEUR,A,1998-09-25,T,
19980880,1,ODEUR,A,1998-09-26,T,
19980881,1,ODEUR,A,1998-09-28,T,
19980882,1,ODEUR,A,1998-09-28,T,
19980883,1,ODEUR,A,1998-09-28,T,H2B
19980884,1,ODEUR,A,1998-09-28,T,
19980885,1,ODEUR,A,1998-09-27,T,H1A
19980886,1,ODEUR,A,1998-09-29,T,H4E
19980887,1,ODEUR,A,1998-09-29,T,
19980888,1,ODEUR,A,1998-09-29,T,
19980889,1,ODEUR,A,1998-09-30,T,
19980890,1,ODEUR,A,1998-09-30,T,
19980891,1,FUMÉE,A,1998-09-30,T,
20050303,1,ODEUR,A,2005-04-21,T,
19990191,14,PART,A,1999-05-03,T,
19990192,1,ODEUR,A,1999-05-03,T,
19990193,20,PART,A,1999-05-03,T,H1Y
19990194,1,ODEUR,A,1999-05-03,T,
19990195,1,ODEUR,A,1999-05-02,T,
19990196,1,PART,A,1999-05-04,T,
19990197,1,PART,A,1999-05-04,T,
19990198,1,PART,A,1999-05-04,T,H8N
19990199,1,ODEUR,A,1999-05-04,T,
19990200,1,ODEUR,A,1999-05-04,T,
19990201,1,ODEUR,A,1999-05-04,T,
19990202,14,PART,A,1999-05-04,T,H1L
19990203,10,PART,A,1999-05-04,T,
19990204,1,ODEUR,A,1999-05-04,T,
19990205,1,ODEUR,A,1999-05-04,T,
19990206,1,ODEUR,A,1999-05-04,T,
19990207,1,ODEUR,A,1999-05-04,T,
19990208,1,ODEUR,A,1999-05-04,T,
19990209,1,PART,A,1999-05-05,T,
19990210,8,PART,A,1999-05-05,T,
19990211,1,ODEUR,A,1999-05-05,T,
19990212,1,ODEUR,A,1999-05-05,T,
19990213,1,ODEUR,A,1999-05-05,T,
19990214,1,ODEUR,A,1999-05-05,T,
19990215,14,PART,A,1999-05-05,T,H1L
19990216,1,ODEUR,A,1999-05-05,T,H4C
19990217,8,PART,A,1999-05-05,T,
19990218,1,PART,A,1999-05-05,T,
19990219,1,FUMÉE,A,1999-05-05,T,
19990220,1,ODEUR,A,1999-05-05,T,H1B
19990221,1,ODEUR,A,1999-05-05,T,
19990645,1,ODEUR,A,1999-07-19,T,
19990646,1,ODEUR,A,1999-07-19,T,H3K
19990647,8,ODEUR,A,1999-07-20,T,
19990648,8,PART,A,1999-07-19,T,H3Z
19990649,1,PART,A,1999-07-20,T,
19990650,16,ODEUR,A,1999-07-20,T,
19990651,1,PART,A,1999-07-20,T,H8R
19990652,2,ODEUR,A,1999-07-20,T,
19990653,1,ODEUR,A,1999-07-20,T,
19990654,20,PART,A,1999-07-21,T,H2Y
19990655,1,FUMÉE,A,1999-07-21,T,
19990656,16,ODEUR,A,1999-07-21,T,
19990657,1,PART,A,1999-07-21,T,
19990658,1,ODEUR,A,1999-07-21,T,
19990659,1,ODEUR,A,1999-07-21,T,
19990660,1,PART,A,1999-07-21,T,
19990661,9,PART,A,1999-07-22,T,
19990662,1,ODEUR,A,1999-07-22,T,H1A
19990663,1,ODEUR,A,1999-07-22,T,
19990664,1,PART,A,1999-07-22,T,
19990665,1,ODEUR,A,1999-07-22,T,
19990666,1,ODEUR,A,1999-07-22,T,
19990667,1,ODEUR,A,1999-07-22,T,
19990668,4,ODEUR,A,1999-07-22,T,H4K
19990669,1,ODEUR,A,1999-07-22,T,
19990670,1,ODEUR,A,1999-07-22,T,
19990671,1,PART,A,1999-07-23,T,
19990672,8,PART,A,1999-07-23,T,
19990673,8,PART,A,1999-07-23,T,
19980406,1,FUMÉE,A,1998-06-11,T,
19980407,1,ODEUR,A,1998-06-11,T,
19980408,1,ODEUR,A,1998-06-11,T,
19980409,1,ODEUR,A,1998-06-11,T,
19980410,1,ODEUR,A,1998-06-11,T,
19980411,1,ODEUR,A,1998-06-11,T,
19980412,1,FUMÉE,A,1998-06-11,T,
19980413,1,ODEUR,A,1998-06-11,T,
19980414,1,FUMÉE,A,1998-06-12,T,
19980415,1,ODEUR,A,1998-06-12,T,
19980416,9,PART,A,1998-06-12,T,
19980417,1,ODEUR,A,1998-06-11,T,
19980418,1,ODEUR,A,1998-06-11,T,
19980419,1,FUMÉE,A,1998-06-11,T,
19980420,1,ODEUR,A,1998-06-12,T,
19980421,1,ODEUR,A,1998-06-12,T,
19980422,4,PART,A,1998-06-12,T,H1N
19980423,1,ODEUR,A,1998-06-11,T,
19980424,1,PART,A,1998-06-12,T,H1N
19980425,1,PART,A,1998-06-15,T,
19980426,1,PART,A,1998-06-15,T,
19980427,1,PART,A,1998-06-15,T,
19980428,1,PART,A,1998-06-15,T,
19980429,1,PART,A,1998-06-15,T,
19980430,1,PART,A,1998-06-15,T,
19980431,1,ODEUR,A,1998-06-15,T,
19980432,1,ODEUR,A,1998-06-15,T,H1C
19980433,1,PART,A,1998-06-15,T,
19980434,12,PART,A,1998-06-15,T,
19980435,1,PART,A,1998-06-15,T,
19980436,1,ODEUR,A,1998-06-15,T,
19980892,1,PART,A,1998-09-30,T,
19980893,1,ODEUR,A,1998-09-30,T,
19980894,1,ODEUR,A,1998-10-01,T,
19980895,1,PART,A,1998-10-01,T,H4N
19980896,1,PART,A,1998-10-02,T,
19980897,1,PART,A,1998-10-02,T,
19980898,1,FUMÉE,A,1998-10-02,T,
19980899,1,PART,A,1998-10-02,T,
19980900,7,FUMÉE,A,1998-10-03,T,
19980901,1,FUMÉE,A,1998-10-05,T,
19980902,1,PART,A,1998-10-03,T,H1K
19980903,1,ODEUR,A,1998-10-05,T,H9J
19980904,1,FUMÉE,A,1998-10-06,T,
19980905,1,FUMÉE,A,1998-10-06,T,
19980906,7,PART,A,1998-10-06,T,H2X
19980907,5,PART,A,1998-10-06,T,H2V
19980908,1,ODEUR,A,1998-10-07,T,
19980909,1,ODEUR,A,1998-10-07,T,H4S
19980910,1,PART,A,1998-10-06,T,H1B
19980911,1,ODEUR,A,1998-10-06,T,
19980912,1,PART,A,1998-10-08,T,H1B
19980913,1,AUCUN,A,1998-10-08,T,
19980914,14,GAZ ECHA,A,1998-10-09,T,
19980915,1,FUMÉE,A,1998-10-09,T,
19980916,1,ODEUR,A,1998-10-11,T,
19980917,1,ODEUR,A,1998-10-13,T,H2W
19980918,1,ODEUR,A,1998-10-13,T,
19980919,1,ODEUR,A,1998-10-13,T,H1K
19980920,1,PART,A,1998-10-13,T,H1K
20050304,24,ODEUR,A,2005-04-21,T,H1N
20002052,24,ND EAU,E,2000-06-01,T,
20002053,24,ND EAU,E,2000-06-02,T,
20002054,24,ND EAU,E,2000-06-05,T,H9S
20002055,24,ND EAU,E,2000-06-08,T,
20002056,24,ND EAU,E,2000-06-08,T,
20002057,24,ND EAU,E,2000-06-15,T,
20002058,24,ND EAU,E,2000-06-16,T,
20002059,1,ND EAU,E,2000-06-16,T,
20002060,24,ND EAU,E,2000-06-29,T,H2T
20002061,24,ND EAU,E,2000-07-03,T,
20002062,24,ND EAU,E,2000-07-21,T,H9R
20002063,24,ND EAU,E,2000-07-26,T,
20002064,24,ND EAU,E,2000-07-27,T,
20002065,24,ND EAU,E,2000-07-28,T,H1G
20002066,24,ND EAU,E,2000-07-27,T,
20002067,24,ND EAU,E,2000-07-29,T,H9S
20002068,24,ND EAU,E,2000-07-30,T,H4Y
20002069,24,ND EAU,E,2000-08-02,T,
20002070,24,ND EAU,E,2000-07-27,T,H1B
20002071,24,ND EAU,E,2000-08-08,T,
20002072,24,ND EAU,E,2000-08-17,T,
20002073,24,ND EAU,E,2000-08-19,T,H3K
20002074,24,ND EAU,E,2000-08-22,T,
20002075,24,ND EAU,E,2000-08-23,T,
20002076,24,ND EAU,E,2000-08-23,T,
20002077,24,ND EAU,E,2000-08-28,T,
20002078,24,ND EAU,E,2000-08-29,T,
19991169,7,FUMÉE,A,1999-11-25,T,
19991170,1,FUMÉE,A,1999-11-25,T,
19991171,1,FUMÉE,A,1999-11-26,T,
19991172,1,PART,A,1999-11-29,T,
19991173,24,ND AIR,A,1999-11-30,T,
19991174,1,PART,A,1999-11-30,T,
19991175,15,ODEUR,A,1999-11-30,T,
19991176,2,ODEUR,A,1999-11-30,T,
19991177,14,GAZ ECHA,A,1999-12-03,T,H2X
19991178,1,ODEUR,A,1999-12-03,T,H2M
19991179,1,ODEUR,A,1999-12-07,T,H2R
19991180,1,FUMÉE,A,1999-12-07,T,
19991181,7,FUMÉE,A,1999-12-07,T,
19991182,1,ODEUR,A,1999-12-10,T,
19991183,1,ODEUR,A,1999-12-10,T,
19991184,1,ODEUR,A,1999-12-10,T,
19991185,1,FUMÉE,A,1999-12-10,T,
19991186,5,FUMÉE,A,1999-12-13,T,H2K
19991187,1,FUMÉE,A,1999-12-13,T,
19991188,1,FUMÉE,A,1999-12-13,T,
19991189,1,FUMÉE,A,1999-12-13,T,
19991190,1,FUMÉE,A,1999-12-13,T,
19991191,1,FUMÉE,A,1999-12-14,T,
19991192,1,FUMÉE,A,1999-12-13,T,
19991193,5,FUMÉE,A,1999-12-15,T,
19991194,1,ODEUR,A,1999-12-15,T,H1J
19991195,1,ODEUR,A,1999-12-16,T,
19991196,1,ODEUR,A,1999-12-20,T,
19991197,1,ODEUR,A,1999-12-27,T,
20000336,6,FUMÉE,A,2000-05-17,T,
20000337,20,PART,A,2000-05-17,T,H2K
20000338,20,PART,A,2000-05-17,T,H2K
20000339,6,FUMÉE,A,2000-05-17,T,
20000340,1,ODEUR,A,2000-05-17,T,H8S
20000341,8,PART,A,2000-05-17,T,
20000342,1,ODEUR,A,2000-05-17,T,
20000343,14,PART,A,2000-05-17,T,
20000344,1,PART,A,2000-05-17,T,
20000345,1,ODEUR,A,2000-05-18,T,
20000346,1,ODEUR,A,2000-08-18,T,
20000347,1,ODEUR,A,2000-05-18,T,
20000348,1,ODEUR,A,2000-05-19,T,H1V
20000349,1,PART,A,2000-05-19,T,H9P
20000350,1,ODEUR,A,2000-05-19,T,
20000351,8,PART,A,2000-05-19,T,
20000352,1,ODEUR,A,2000-05-20,T,
20000353,1,ODEUR,A,2000-05-20,T,
20000354,1,ODEUR,A,2000-05-20,T,
20000355,1,ODEUR,A,2000-05-21,T,
20000356,6,FUMÉE,A,2000-05-22,T,
20000357,1,ODEUR,A,2000-05-20,T,
20000358,1,ODEUR,A,2000-05-20,T,
20000359,15,GAZ ECHA,A,2000-05-23,T,
20000360,1,ODEUR,A,2000-05-23,T,
20000361,1,ODEUR,A,2000-05-23,T,
20000362,1,ODEUR,A,2000-05-23,T,
20000363,1,ODEUR,A,2000-03-23,T,
20000364,1,ODEUR,A,2000-05-23,T,
20000365,1,ODEUR,A,2000-05-23,T,
20000366,1,ODEUR,A,2000-05-23,T,
20000367,1,ODEUR,A,2000-05-24,T,
20000368,1,ODEUR,A,2000-05-23,T,
20000369,1,ODEUR,A,2000-05-24,T,
20000869,1,PART,A,2000-07-25,T,
20000870,1,ODEUR,A,2000-07-25,T,
20000871,1,ODEUR,A,2000-07-26,T,
20000872,1,ODEUR,A,2000-07-26,T,
20000873,1,ODEUR,A,2000-07-26,T,
20000874,2,ODEUR,A,2000-07-26,T,
20000875,1,ODEUR,A,2000-07-26,T,
20000876,1,ODEUR,A,2000-07-26,T,H9S
20000877,1,PART,A,2000-07-26,T,
20000878,1,ODEUR,A,2000-07-26,T,
20000879,1,ODEUR,A,2000-07-27,T,H9R
20000880,1,ODEUR,A,2000-07-27,T,
20000881,1,ODEUR,A,2000-07-26,T,
20000882,1,ODEUR,A,2000-07-27,T,
20000883,1,ODEUR,A,2000-07-27,T,
20000884,1,ODEUR,A,2000-07-27,T,
20000885,1,ODEUR,A,2000-07-27,T,
20000886,1,ODEUR,A,2000-07-27,T,
20000887,1,ODEUR,A,2000-07-27,T,
20000888,1,ODEUR,A,2000-07-27,T,
20000889,1,ODEUR,A,2000-07-27,T,
20000890,1,PART,A,2000-07-27,T,
20000891,1,ODEUR,A,2000-07-27,T,
20000892,1,ODEUR,A,2000-07-28,T,
20000893,1,GAZ ECHA,A,2000-07-28,T,H1G
20000894,1,ODEUR,A,2000-07-28,T,
20000895,1,ODEUR,A,2000-07-29,T,
20000896,10,PART,A,2000-07-31,T,H2Y
20000897,2,ODEUR,A,2000-07-31,T,
20000898,1,ODEUR,A,2000-07-29,T,
20000899,10,PART,A,2000-07-31,T,H2Y
20000900,1,PART,A,2000-07-31,T,H9P
20002079,24,ND EAU,E,2000-08-29,T,H3M
20002080,24,ND EAU,E,2000-08-31,T,
20002082,24,ND EAU,E,2000-09-12,T,
20002083,24,ND EAU,E,2000-09-15,T,H4T
20002084,24,ND EAU,E,2000-09-18,T,
20002085,24,ND EAU,E,2000-09-18,T,
20002086,24,ND EAU,E,2000-09-18,T,
20002087,24,ND EAU,E,2000-09-20,T,
20002088,24,ND EAU,E,2000-09-20,T,
20002089,24,ND EAU,E,2000-09-21,T,H4V
20002090,24,ND EAU,E,2000-09-21,T,
20002091,24,ND EAU,E,2000-09-22,T,
20002092,24,ND EAU,E,2000-09-29,T,H1K
20002093,24,ND EAU,E,2000-10-04,T,H4C
20002094,24,ND EAU,E,2000-10-06,T,
20002095,5,ND EAU,E,2000-10-10,T,H1H
20002096,24,ND EAU,E,2000-10-05,T,
20002097,1,ND EAU,E,2000-10-11,T,H3H
20002098,1,ND EAU,E,2000-10-13,T,
20002099,24,ND EAU,E,2000-10-14,T,
20002100,1,ND EAU,E,2000-10-17,T,
20002101,24,ND EAU,E,2000-10-25,T,H1E
20002102,1,ND EAU,E,2000-10-25,T,
20002103,24,ND EAU,E,2000-10-26,T,
20002104,24,ND EAU,E,2000-10-27,T,
20002105,24,ND EAU,E,2000-11-17,T,H1E
20002106,5,ND EAU,E,2000-11-20,T,H8R
20002107,24,ND EAU,E,2000-11-20,T,
19992001,24,ND EAU,E,1999-01-05,T,
19992002,24,ND EAU,E,1999-01-22,T,
19992003,24,ND EAU,E,1999-02-03,T,
19992004,24,ND EAU,E,1999-02-10,T,
19992005,1,ND EAU,E,1999-02-12,T,H4C
19992006,24,ND EAU,E,1999-02-19,T,
19992007,1,ND EAU,E,1999-02-19,T,
19992008,24,ND EAU,E,1999-02-22,T,
19992009,24,ND EAU,E,1999-02-22,T,
19992010,24,ND EAU,E,1999-02-23,T,
19992011,24,ND EAU,E,1999-03-05,T,
19992012,24,ND EAU,E,1999-03-05,T,
19992013,24,ND EAU,E,1999-03-09,T,
19992014,24,ND EAU,E,1999-03-09,T,H2X
19992015,24,ND EAU,E,1999-03-09,T,
19992016,24,ND EAU,E,1999-03-22,T,H9S
19992017,24,ND EAU,E,1999-03-23,T,
19992018,24,ND EAU,E,1999-03-23,T,
19992019,24,ND EAU,E,1999-03-29,T,
19992020,24,ND EAU,E,1999-03-29,T,H1J
19992021,24,ND EAU,E,1999-03-31,T,
19992022,24,ND EAU,E,1999-03-31,T,
19992023,24,ND EAU,E,1999-04-07,T,H2T
19992024,24,ND EAU,E,1999-04-08,T,H1A
19992025,24,ND EAU,E,1999-04-19,T,
19992026,24,ND EAU,E,1999-04-20,T,
19992027,24,ND EAU,E,1999-04-20,T,H1B
19992028,24,ND EAU,E,1999-04-20,T,H8Y
20000370,14,PART,A,2000-05-23,T,
20000371,1,ODEUR,A,2000-05-25,T,
20000372,2,ODEUR,A,2000-05-25,T,
20000373,3,FUMÉE,A,2000-05-25,T,
20000374,1,ODEUR,A,2000-05-26,T,
20000375,8,PART,A,2000-05-26,T,
20000376,2,ODEUR,A,2000-05-26,T,
20000377,14,ODEUR,A,2000-05-26,T,
20000378,10,PART,A,2000-05-26,T,H1M
20000379,1,FUMÉE,A,2000-05-27,T,
20000380,1,ODEUR,A,2000-05-29,T,
20000381,10,PART,A,2000-05-29,T,H2S
20000382,14,FUMÉE,A,2000-05-26,T,
20000383,1,ODEUR,A,2000-05-29,T,
20000384,1,ODEUR,A,2000-05-29,T,
20000385,1,ODEUR,A,2000-05-29,T,
20000386,1,ODEUR,A,2000-05-26,T,
20000387,1,ODEUR,A,2000-05-26,T,
20000388,1,ODEUR,A,2000-05-26,T,
20000389,1,ODEUR,A,2000-05-27,T,
20000390,1,ODEUR,A,2000-05-29,T,
20000391,1,ODEUR,A,2000-05-30,T,
20000392,8,PART,A,2000-05-30,T,
20000393,1,ODEUR,A,2000-05-31,T,
20000394,1,ODEUR,A,2000-05-31,T,
20000395,1,PART,A,2000-05-31,T,
20000396,1,ODEUR,A,2000-05-30,T,H9G
20000397,1,ODEUR,A,2000-05-30,T,
20000398,1,ODEUR,A,2000-05-30,T,
20000399,1,PART,A,2000-06-01,T,
20000400,1,PART,A,2000-06-01,T,H2W
20000901,1,FUMÉE,A,2000-07-31,T,
20000902,1,ODEUR,A,2000-07-31,T,
20000903,1,ODEUR,A,2000-07-31,T,
20000904,1,ODEUR,A,2000-08-01,T,
20000905,6,FUMÉE,A,2000-08-01,T,
20000906,1,PART,A,2000-08-01,T,
20000907,4,ODEUR,A,2000-08-01,T,H1R
20000908,1,ODEUR,A,2000-08-01,T,
20000909,6,FUMÉE,A,2000-08-01,T,
20000910,1,ODEUR,A,2000-08-01,T,
20000911,6,FUMÉE,A,2000-08-02,T,
20000912,1,ODEUR,A,2000-08-02,T,
20000913,1,ODEUR,A,2000-08-02,T,
20000914,1,ODEUR,A,2000-08-02,T,
20000915,1,FUMÉE,A,2000-08-02,T,
20000916,6,FUMÉE,A,2000-08-01,T,
20000917,1,ODEUR,A,2000-08-02,T,
20000918,1,ODEUR,A,2000-08-02,T,
20000919,10,PART,A,2000-08-03,T,H2J
20000920,20,PART,A,2000-08-03,T,H4C
20000921,1,ODEUR,A,2000-08-03,T,
20000922,20,PART,A,2000-08-03,T,
20000923,1,ODEUR,A,2000-08-03,T,
20000924,1,ODEUR,A,2000-08-06,T,
20000925,2,GAZ ECHA,A,2000-08-07,T,
20000926,10,PART,A,2000-08-07,T,H2V
20000927,1,ODEUR,A,2000-08-05,T,
20000928,1,ODEUR,A,2000-08-06,T,H3L
20000929,1,ODEUR,A,2000-08-08,T,
20000930,1,ODEUR,A,2000-08-08,T,
20000931,1,ODEUR,A,2000-08-08,T,
20000932,2,ODEUR,A,2000-08-08,T,
20002108,24,ND EAU,E,2000-11-23,T,
20002109,24,ND EAU,E,2000-11-28,T,
20002110,24,ND EAU,E,2000-11-29,T,
20002111,24,ND EAU,E,2000-12-04,T,
20002112,1,ND EAU,E,2000-12-09,T,
20002113,24,ND EAU,E,2000-12-09,T,
20002114,24,ND EAU,E,2000-12-11,T,
20002115,24,ND EAU,E,2000-12-09,T,H1C
20002116,24,ND EAU,E,2000-12-17,T,H1B
20002117,24,ND EAU,E,2000-12-21,T,
20010001,1,ODEUR,A,2001-01-03,T,
20010002,1,ODEUR,A,2001-01-04,T,
20010003,1,ODEUR,A,2001-01-04,T,
20010004,1,PART,A,2001-01-04,T,
20010005,24,ND AIR,A,2001-01-05,T,
20010006,1,ODEUR,A,2001-01-05,T,
20010007,1,ODEUR,A,2001-01-05,T,
20010008,1,ODEUR,A,2001-01-08,T,
20010009,1,ODEUR,A,2001-01-08,T,H4A
20010010,1,ODEUR,A,2001-01-08,T,
20010011,1,ODEUR,A,2001-01-08,T,
20010012,4,FUMÉE,A,2001-01-09,T,H2K
20010013,1,ODEUR,A,2001-01-08,T,
20010014,1,PART,A,2001-01-08,T,
20010015,1,PART,A,2001-01-09,T,
20010016,1,PART,A,2001-01-09,T,
20010017,5,ODEUR,A,2001-01-10,T,
20010018,10,PART,A,2001-01-10,T,H2G
20010019,1,FUMÉE,A,2001-01-10,T,
20010020,1,ODEUR,A,2001-01-09,T,
20010021,1,PART,A,2001-01-10,T,
19992029,24,ND EAU,E,1999-04-23,T,
19992030,24,ND EAU,E,1999-04-24,T,H1N
19992031,24,ND EAU,E,1999-04-28,T,H4W
19992032,24,ND EAU,E,1999-04-28,T,H2S
19992033,24,ND EAU,E,1999-04-30,T,H4B
19992034,24,ND EAU,E,1999-05-03,T,
19992035,24,ND EAU,E,1999-05-05,T,
19992036,1,ND EAU,E,1999-05-07,T,H3C
19992037,24,ND EAU,E,1999-05-17,T,
19992038,24,ND EAU,E,1999-05-19,T,
19992039,24,ND EAU,E,1999-05-19,T,
19992040,24,ND EAU,E,1999-05-28,T,
19992041,24,ND EAU,E,1999-06-02,T,
19992042,24,ND EAU,E,1999-06-10,T,
19992043,24,ND EAU,E,1999-06-11,T,
19992044,24,ND EAU,E,1999-06-14,T,H4L
19992045,24,ND EAU,E,1999-06-16,T,
19992046,24,ND EAU,E,1999-06-16,T,H8R
19992047,24,ND EAU,E,1999-06-16,T,
19992048,24,ND EAU,E,1999-06-16,T,
19992049,24,ND EAU,E,1999-06-17,T,
19992050,24,ND EAU,E,1999-06-17,T,H1B
19992051,24,ND EAU,E,1999-06-25,T,H2M
19992052,24,ND EAU,E,1999-06-29,T,
19992053,24,ND EAU,E,1999-06-29,T,H2A
19992054,24,ND EAU,E,1999-06-29,T,H1J
20000401,8,PART,A,2000-06-01,T,
20000402,2,PART,A,2000-06-02,T,
20000403,24,ND AIR,A,2000-06-02,T,
20000404,1,ODEUR,A,2000-06-02,T,
20000405,1,PART,A,2000-06-02,T,
20000406,1,PART,A,2000-06-02,T,
20000407,1,ODEUR,A,2000-06-05,T,
20000408,1,ODEUR,A,2000-06-05,T,
20000409,1,ODEUR,A,2000-06-05,T,
20000410,1,VAP ACID,A,2000-06-05,T,H2L
20000411,8,PART,A,2000-06-05,T,
20000412,10,PART,A,2000-06-05,T,H2W
20000413,10,PART,A,2000-06-06,T,H2H
20000414,11,FUMÉE,A,2000-06-04,T,H1M
20000415,1,PART,A,2000-06-06,T,
20000416,1,PART,A,2000-06-05,T,H3W
20000417,1,ODEUR,A,2000-06-06,T,
20000418,1,ODEUR,A,2000-06-06,T,
20000419,1,ODEUR,A,2000-06-06,T,
20000420,16,GAZ ECHA,A,2000-06-06,T,
20000421,1,PART,A,2000-06-07,T,
20000422,1,ODEUR,A,2000-06-07,T,
20000423,1,ODEUR,A,2000-06-07,T,
20000424,1,PART,A,2000-06-07,T,
20000425,1,ODEUR,A,2000-06-08,T,
20000426,15,GAZ ECHA,A,2000-06-08,T,
20000427,24,ND AIR,A,2000-06-09,T,
20000428,1,PART,A,2000-06-09,T,
20000429,1,ODEUR,A,2000-06-09,T,
20000430,8,PART,A,2000-06-09,T,
20000431,1,ODEUR,A,2000-06-09,T,
20000933,20,PART,A,2000-08-08,T,
20000934,1,ODEUR,A,2000-08-08,T,H1B
20000935,10,PART,A,2000-08-09,T,H2T
20000936,1,PART,A,2000-08-09,T,H1B
20000937,1,ODEUR,A,2000-08-08,T,
20000938,1,ODEUR,A,2000-08-09,T,
20000939,1,ODEUR,A,2000-08-09,T,
20000940,24,ND AIR,A,2000-08-09,T,
20000941,1,ODEUR,A,2000-08-09,T,
20000942,1,PART,A,2000-08-09,T,
20000943,1,ODEUR,A,2000-08-09,T,
20000944,8,PART,A,2000-08-09,T,
20000945,1,ODEUR,A,2000-08-09,T,
20000946,24,ND AIR,A,2000-08-10,T,
20000947,1,PART,A,2000-08-10,T,H3L
20000948,13,GAZ ECHA,A,2000-08-10,T,
20000949,1,ODEUR,A,2000-08-10,T,
20000950,1,PART,A,2000-08-10,T,
20000951,10,ODEUR,A,2000-08-10,T,
20000952,4,ODEUR,A,2000-08-10,T,H1R
20000953,1,ODEUR,A,2000-08-11,T,
20000954,1,PART,A,2000-08-11,T,H1B
20000955,4,ODEUR,A,2000-07-11,T,
20000956,1,ODEUR,A,2000-08-12,T,
20000957,15,GAZ ECHA,A,2000-08-14,T,
20000958,1,ODEUR,A,2000-08-13,T,
20000959,4,FUMÉE,A,2000-08-14,T,
20000960,1,ODEUR,A,2000-08-14,T,H8R
20000961,1,ODEUR,A,2000-08-14,T,
20010022,1,GAZ ECHA,A,2001-01-11,T,
20010023,1,ODEUR,A,2001-01-11,T,H8S
20010024,1,ODEUR,A,2001-01-11,T,H8S
20010025,2,FUMÉE,A,2001-01-12,T,
20010026,1,PART,A,2001-01-15,T,
20010027,1,ODEUR,A,2001-01-15,T,
20010028,1,ODEUR,A,2001-01-15,T,
20010029,1,ODEUR,A,2001-01-15,T,
20010031,1,ODEUR,A,2001-01-14,T,
20010032,2,FUMÉE,A,2001-01-16,T,
20010033,1,GAZ ECHA,A,2001-01-16,T,
20010034,20,PART,A,2001-01-17,T,H2Y
20010035,1,ODEUR,A,2001-01-17,T,H8Z
20010036,15,GAZ ECHA,A,2001-01-17,T,
20010037,1,GAZ ECHA,A,2001-01-18,T,
20010038,14,GAZ ECHA,A,2001-01-18,T,
20010039,1,GAZ ECHA,A,2001-01-18,T,
20010040,14,GAZ ECHA,A,2001-01-18,T,
20010041,14,GAZ ECHA,A,2001-01-17,T,
20010042,1,ODEUR,A,2001-01-19,T,
20010043,1,ODEUR,A,2001-01-22,T,
20010044,1,ODEUR,A,2001-01-22,T,
20010045,1,ODEUR,A,2001-01-22,T,
20010046,1,ODEUR,A,2001-01-22,T,
20010047,1,FUMÉE,A,2001-01-22,T,
20010048,1,ODEUR,A,2001-01-19,T,H4S
20010049,1,PART,A,2001-01-23,T,
20010050,1,ODEUR,A,2001-01-23,T,
20010051,1,ODEUR,A,2001-01-23,T,
20010052,7,ODEUR,A,2001-01-24,T,
19992055,24,ND EAU,E,1999-06-30,T,
19992056,24,ND EAU,E,1999-07-02,T,H1G
19992057,24,ND EAU,E,1999-07-02,T,H1G
19992058,24,ND EAU,E,1999-07-06,T,H3V
19992059,24,ND EAU,E,1999-07-13,T,H1A
19992060,24,ND EAU,E,1999-07-13,T,H4A
19992061,24,ND EAU,E,1999-07-15,T,
19992062,24,ND EAU,E,1999-07-20,T,
19992063,24,ND EAU,E,1999-07-21,T,H1C
19992064,24,ND EAU,E,1999-07-23,T,
19992065,24,ND EAU,E,1999-07-26,T,
19992066,24,ND EAU,E,1999-07-28,T,
19992067,24,ND EAU,E,1999-07-29,T,
19992068,24,ND EAU,E,1999-08-03,T,
19992069,24,ND EAU,E,1999-08-04,T,H1G
19992070,24,ND EAU,E,1999-08-07,T,H1A
19992071,24,ND EAU,E,1999-08-16,T,
19992072,24,ND EAU,E,1999-08-16,T,
19992073,24,ND EAU,E,1999-08-19,T,
19992074,24,ND EAU,E,1999-08-20,T,H2J
19992075,24,ND EAU,E,1999-08-23,T,
19992076,24,ND EAU,E,1999-08-25,T,H1G
19992077,24,ND EAU,E,1999-08-26,T,
19992078,24,ND EAU,E,1999-08-27,T,H9S
19992079,24,ND EAU,E,1999-08-30,T,H1E
19992080,24,ND EAU,E,1999-08-31,T,
20000432,1,ODEUR,A,2000-06-09,T,
20000433,1,ODEUR,A,2000-06-10,T,
20000434,1,ODEUR,A,2000-06-12,T,
20000435,24,ND AIR,A,2000-06-12,T,
20000436,1,ODEUR,A,2000-06-12,T,
20000437,1,ODEUR,A,2000-06-12,T,
20000438,1,ODEUR,A,2000-06-12,T,
20000439,1,ODEUR,A,2000-06-12,T,H1B
20000440,1,PART,A,2000-06-12,T,H2L
20000441,1,PART,A,2000-06-12,T,H1E
20000442,1,ODEUR,A,2000-06-12,T,
20000443,11,FUMÉE,A,2000-06-12,T,H1M
20000444,1,FUMÉE,A,2000-06-13,T,H1J
20000445,1,ODEUR,A,2000-06-13,T,H1B
20000446,1,ODEUR,A,2000-06-13,T,
20000447,1,AUCUN,A,2000-06-13,T,
20000448,1,ODEUR,A,2000-06-13,T,
20000449,1,ODEUR,A,2000-06-13,T,
20000450,2,PART,A,2000-06-13,T,
20000451,1,ODEUR,A,2000-06-13,T,
20000452,1,ODEUR,A,2000-06-13,T,
20000453,1,ODEUR,A,2000-06-13,T,
20000454,1,ODEUR,A,2000-06-12,T,H1L
