TRONCON,SUPERFICIE,IND_INFLUENCE,NIVEAU_CONFIANCE,REFERENCE,AMP_H30_RCP4,AMP_H30_RCP8,AMP_H50_RCP4,AMP_H50_RCP8,AMP_H80_RCP4,AMP_H80_RCP8,DIR_H30_RCP4,DIR_H30_RCP8,DIR_H50_RCP4,DIR_H50_RCP8,DIR_H80_RCP4,DIR_H80_RCP8 
"OUT0260",2679,"Influence potentielle","Mod̩r̩e",4.8,20.9,26,32.3,46,35.3,79.4,"Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable"
"OUT0261",2212,"Influence potentielle","Limit̩e",4.8,20.2,24.8,30.9,43.8,31.9,74.5,"Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable"
"OUT0278",4389,"Aucune influence","Mod̩r̩e",5.5,18.7,23.9,32.5,40.3,32.9,63.3,"Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable"
"OUT0279",3922,"Aucune influence","Mod̩r̩e",5.5,18.2,24.2,31.9,40.1,33.2,62,"Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable"
"OUT0280",3912,"Aucune influence","Mod̩r̩e",5.5,18.4,24.2,31.8,40.3,33.1,62,"Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable"
"OUT0281",2647,"Aucune influence","Mod̩r̩e",5.9,17.3,22.3,29.4,36.9,29.8,47.9,"Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable"
"OUT0282",2570,"Aucune influence","Mod̩r̩e",5.8,17.4,22.5,29.7,37.6,30.2,50.2,"Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable"
"OUT0284",1227,"Aucune influence","Mod̩r̩e",4.5,20.5,24.4,31.8,41.4,31.8,70.2,"Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable"
"OUT0285",1103,"Aucune influence","Mod̩r̩e",4.5,20.5,24.5,31.7,42.1,31.9,71.6,"Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable"
"OUT0286",781,"Aucune influence","Limit̩e",4.6,21.3,24.8,31.7,42.4,33,72.4,"Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable"
"OUT0287",623,"Aucune influence","Limit̩e",4.6,21.4,25.1,32.1,42.5,33.1,71.5,"Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable"
"OUT0291",258,"Aucune influence","Limit̩e",6.1,18.2,23.1,31.3,40.7,31.9,48.6,"Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable"
"OUT0309",37629,"Aucune influence","Mod̩r̩e",9,10.7,9.7,9.8,12.8,9.5,5.3,"Augmentation probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation probable","Augmentation probable","Augmentation probable"
"OUT0311",811,"Aucune influence","Mod̩r̩e",6,20.4,25,34.9,41.1,33.7,58.5,"Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable"
"OUT0312",804,"Aucune influence","Mod̩r̩e",6.1,20.4,24.9,34.9,41,33.6,57.7,"Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable"
"OUT0313",756,"Aucune influence","Mod̩r̩e",5.9,20.6,25.4,35.4,41.7,34.4,62.2,"Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable"
"OUT0319",6081,"Aucune influence","Mod̩r̩e",4.8,19.2,22.2,26,36.3,29.2,57.2,"Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable"
"OUT0320",6080,"Aucune influence","Mod̩r̩e",4.8,19.2,22.2,26.1,36.2,29.3,57.2,"Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable"
"OUT0321",6000,"Aucune influence","Mod̩r̩e",4.7,19.1,22.2,26.2,36.4,29.5,58.4,"Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable"
"OUT0322",5789,"Aucune influence","Mod̩r̩e",4.6,18.7,22,26,36,28.8,57.5,"Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable"
"OUT0323",5663,"Aucune influence","Mod̩r̩e",4.5,18.6,21.8,25.6,36.5,28.5,59.9,"Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable"
"OUT0324",4538,"Aucune influence","Mod̩r̩e",4.1,17.7,20.4,23.4,34.4,25.9,56.9,"Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable"
"OUT0325",4209,"Aucune influence","Mod̩r̩e",4.1,17.8,20.5,23.3,34.3,26.1,57.2,"Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable"
"OUT0326",4075,"Aucune influence","Mod̩r̩e",4,18,20.5,23.2,34.2,26.3,57.4,"Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable"
"OUT0327",3192,"Aucune influence","Mod̩r̩e",4,17.2,20.6,23.1,34,26.1,57.9,"Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable"
"OUT0328",2512,"Aucune influence","Mod̩r̩e",4,17.3,21.3,24.1,35.6,26.9,61.1,"Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable"
"OUT0329",1734,"Aucune influence","Mod̩r̩e",3.8,16.3,20.2,22.1,32.6,26.3,56.4,"Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable"
"OUT0330",753,"Aucune influence","Mod̩r̩e",3.9,16.4,20.4,22.6,34.2,27.1,62.6,"Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable"
"OUT0331",661,"Aucune influence","Mod̩r̩e",3.9,16,19.6,21.6,33.1,26,59.4,"Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable"
"OUT0333",324,"Aucune influence","Mod̩r̩e",4,16.7,20,22.8,35.5,27.7,65.2,"Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable"
"OUT0339",325,"Aucune influence","Limit̩e",3.8,15.7,18.1,20,29.1,23.4,46.9,"Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable"
"OUT0342",739,"Aucune influence","Limit̩e",4.4,19,23.9,27.4,38.8,30.2,63.8,"Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable"
"OUT0343",363,"Aucune influence","Mod̩r̩e",4.9,20.3,24.1,28.2,38.7,31.3,58.9,"Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable"
"OUT0344",342,"Aucune influence","Mod̩r̩e",4.8,20.6,24,29.6,39.5,31.5,60.1,"Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable"
"OUT0345",327,"Aucune influence","Mod̩r̩e",4.8,20.5,24,29.2,39,31.5,59.7,"Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable"
"OUT0354",973,"Aucune influence","Mod̩r̩e",6.2,19,21.8,26.1,33.3,27.3,36.8,"Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable"
"OUT0356",754,"Aucune influence","Mod̩r̩e",5.4,21.2,24.6,33.3,40.1,32.8,53.4,"Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable"
"OUT0358",622,"Aucune influence","Limit̩e",4.1,20.9,24.1,31.5,39.8,31.6,64.8,"Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable"
"OUT0359",620,"Aucune influence","Limit̩e",4.1,20.8,24,31.3,39.5,31.4,64.7,"Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable"
"OUT0362",567,"Aucune influence","Limit̩e",3.1,9.9,11.2,15.1,22.2,17.1,54,"Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable"
"OUT0364",23161,"Influence potentielle","Mod̩r̩e",10,7.8,8,8.2,9.2,6.8,-0.1,"Augmentation probable","Augmentation probable","Augmentation probable","Augmentation probable","Augmentation probable","Absence de consensus"
"OUT0375",4078,"Aucune influence","Mod̩r̩e",4,15.8,18.5,23.1,34.6,25,64.6,"Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable"
"OUT0377",2916,"Aucune influence","Mod̩r̩e",3.7,13.4,16.3,19.9,29.4,21.6,53.6,"Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable"
"OUT0379",2605,"Aucune influence","Mod̩r̩e",3.8,13.3,16,19.8,29.1,21,50.9,"Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable"
"OUT0380",2483,"Aucune influence","Mod̩r̩e",3.7,13.3,15.9,19.6,28.6,21,50.2,"Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable"
"OUT0381",2100,"Aucune influence","Limit̩e",3.6,13.3,15.8,19.6,28.8,21.1,48.1,"Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable"
"OUT0382",1810,"Aucune influence","Limit̩e",3.5,13.3,16,19.3,28.8,21.1,46.5,"Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable"
"OUT0383",1735,"Aucune influence","Limit̩e",3.5,13.3,15.8,19.2,28.7,20.8,45.7,"Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable"
"OUT0391",472,"Aucune influence","Limit̩e",4.3,19.2,22.4,29.4,42.3,30.8,82.2,"Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable"
"OUT0392",471,"Aucune influence","Limit̩e",4.3,19.2,22.6,29.3,42.3,30.8,82.1,"Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable"
"OUT0393",437,"Aucune influence","Limit̩e",4.2,18.8,21.9,28.5,41.8,29.6,82.1,"Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable"
"OUT0397",13751,"Influence potentielle","Mod̩r̩e",10.7,6.9,7.1,7.2,8.8,6.2,-8.9,"Augmentation probable","Augmentation probable","Augmentation probable","Augmentation probable","Augmentation probable","Absence de consensus"
"OUT0403",10182,"Influence potentielle","Mod̩r̩e",10,10.3,12.9,13.5,19.5,13.8,6.5,"Augmentation probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation probable","Augmentation probable","Absence de consensus"
"OUT0410",2778,"Aucune influence","Mod̩r̩e",5.6,20.4,27,28.3,41.4,31.7,77.3,"Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable"
"OUT0411",2731,"Aucune influence","Mod̩r̩e",5.4,20.1,26,27.8,40,31.4,80,"Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable"
"OUT0412",2636,"Aucune influence","Mod̩r̩e",5.4,20.1,25.8,27.9,39.8,31,79.6,"Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable"
"OUT0413",1785,"Aucune influence","Mod̩r̩e",4.9,18.7,23.9,25.7,37,29.1,73.7,"Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable"
"OUT0414",1272,"Aucune influence","Mod̩r̩e",4.8,18,23,24.7,35.6,27.9,70.7,"Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable"
"OUT0415",400,"Aucune influence","Limit̩e",4.4,14.8,20,21.9,30.6,24.1,57.1,"Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable"
"OUT0416",399,"Aucune influence","Limit̩e",4.4,14.8,20,21.9,30.6,24,57,"Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable"
"OUT0418",625,"Aucune influence","Limit̩e",5.3,19.6,25.2,26.6,39.1,30.1,79.1,"Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable"
"OUT0419",385,"Aucune influence","Limit̩e",5.8,20,26.5,28.1,40.6,31.1,79.7,"Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable"
"OUT0424",772,"Aucune influence","Limit̩e",5.6,20.2,26.7,28.6,41.3,32.9,75.6,"Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable"
"OUT0425",595,"Aucune influence","Limit̩e",5.9,20.8,27,29.2,40.9,33.1,72.9,"Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable"
"OUT0426",532,"Aucune influence","Limit̩e",5.9,20.8,26.9,29.3,40.8,32.6,73.2,"Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable"
"OUT0427",524,"Aucune influence","Limit̩e",5.9,20.8,26.8,28.5,40.5,32.6,72.6,"Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable"
"OUT0428",488,"Aucune influence","Limit̩e",5.9,20.7,26.6,28.3,40.8,32.3,73.2,"Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable"
"OUT0435",1464,"Aucune influence","Limit̩e",4.2,18.7,22,25.1,35.3,28.7,64,"Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable"
"OUT0436",484,"Aucune influence","Limit̩e",4.3,19.9,23.9,27.6,38.6,30.4,69.3,"Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable"
"OUT0440",721,"Aucune influence","Limit̩e",5.3,25.4,29.1,38.1,49.9,38.1,81.7,"Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable"
"OUT0441",673,"Aucune influence","Limit̩e",5.4,25.4,29.4,37.9,50.3,38.3,77.4,"Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable"
"OUT0446",968,"Aucune influence","Mod̩r̩e",6.2,16.3,19.4,24.2,34.3,26.2,52,"Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable"
"OUT0448",571,"Aucune influence","Limit̩e",5.5,15.2,18.1,22.4,32.2,24.2,52.7,"Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable"
"OUT0452",5008,"Aucune influence","Mod̩r̩e",4.1,14.3,17.5,22.1,31.6,22,55.1,"Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable"
"OUT0453",4227,"Aucune influence","Mod̩r̩e",4.3,14.7,17.4,22,30.3,21.9,50,"Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable"
"OUT0454",766,"Aucune influence","Mod̩r̩e",5.1,16,18.7,23.9,32.7,24,57.3,"Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable"
"OUT0455",715,"Aucune influence","Mod̩r̩e",5.2,16.2,18.6,24,32.4,24,57.1,"Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable"
"OUT0456",579,"Aucune influence","Limit̩e",5.3,15.7,18,23.6,32,23.6,56.6,"Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable"
"OUT0457",496,"Aucune influence","Limit̩e",5.4,15.5,17.4,23.2,31.8,23.6,55.3,"Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable"
"OUT0466",3218,"Aucune influence","Mod̩r̩e",4,14.5,17.2,21.5,29.5,21.5,47.8,"Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable"
"OUT0467",1868,"Aucune influence","Mod̩r̩e",4.1,14.8,17.9,22.2,31.1,22.4,53.2,"Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable"
"OUT0468",1046,"Aucune influence","Mod̩r̩e",4.1,15,18.4,21.9,31.5,22.7,55.1,"Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable"
"OUT0470",900,"Aucune influence","Mod̩r̩e",4.2,15,18.5,22.1,32.1,23,56.2,"Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable"
"OUT0471",707,"Aucune influence","Mod̩r̩e",4.2,15.4,18.4,23.1,32.5,24.4,59.5,"Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable"
"OUT0473",423,"Aucune influence","Limit̩e",3.7,14.8,18.1,20.9,28.5,22.7,55.5,"Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable"
"OUT0476",690,"Aucune influence","Mod̩r̩e",4,14.8,17.7,21.6,29.8,21.9,49.8,"Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable"
"OUT0478",618,"Aucune influence","Mod̩r̩e",4,14.9,17.4,21.9,30,21.9,50,"Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable"
"OUT0479",512,"Aucune influence","Mod̩r̩e",4,15.4,17.9,22.3,30.1,22.5,52,"Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable"
"OUT0480",452,"Aucune influence","Mod̩r̩e",4,15.8,18.3,22.7,30.6,23.2,53.1,"Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable"
"OUT0483",266,"Aucune influence","Limit̩e",3.8,14.7,16.7,21.4,28.8,21.2,46.4,"Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable"
"OUT0488",1344,"Aucune influence","Limit̩e",3.9,14.3,15.8,19.3,26.6,20,41.4,"Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable"
"OUT0501",6196,"Influence potentielle","Mod̩r̩e",11,8.4,8.8,10.5,8.7,9.5,0.6,"Augmentation probable","Augmentation tr̬s probable","Augmentation probable","Augmentation probable","Augmentation probable","Absence de consensus"
"OUT0503",3255,"Aucune influence","Mod̩r̩e",6.3,21.4,26.4,37.5,46.2,36.7,68.7,"Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable"
"OUT0504",3249,"Aucune influence","Mod̩r̩e",6.4,21.4,26.5,37.6,46.3,36.4,68.7,"Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable"
