ID_TRC_DET,ID_LOG,DATEMAJ,TYP_VOIE,LIE_VOIE,NOM_VOIE,DIR_VOIE,DEB_GCH,FIN_GCH,DEB_DRT,FIN_DRT,ARR_GCH,ARR_DRT,LIM_GCH,LIM_DRT
1609183,336589,20180313000000,boulevard,,Henri-Bourassa,,0,0,6215,6385,Saint-Laurent,Saint-Laurent,Montréal,Montréal
1609545,389158,20190118000000,boulevard,,Gouin,Ouest,0,0,0,0,Pierrefonds-Roxboro,Pierrefonds-Roxboro,Montréal,Montréal
1609546,389162,20190118000000,boulevard,,Gouin,Ouest,0,0,0,0,Pierrefonds-Roxboro,Pierrefonds-Roxboro,Montréal,Montréal
1609548,401388,20190318000000,boulevard,,Pitfield,,0,0,3705,3705,Pierrefonds-Roxboro,Pierrefonds-Roxboro,Montréal,Montréal
1609555,401357,20190318000000,boulevard,,Pitfield,,0,0,0,0,Pierrefonds-Roxboro,Pierrefonds-Roxboro,Montréal,Montréal
1609713,392919,20190130000000,boulevard,de l',Île-des-Soeurs,,0,0,0,0,Verdun,Verdun,Montréal,Montréal
1609738,392915,20190130000000,boulevard,de l',Île-des-Soeurs,,0,0,0,0,Verdun,Verdun,Montréal,Montréal
1609814,308548,20171026000000,place,des,Nautoniers,,450,482,0,0,Verdun,Verdun,Montréal,Montréal
1609830,422481,20190607000000,autoroute,,15-20,,0,0,0,0,Verdun,Verdun,Montréal,Montréal
1609838,431439,20190702000000,autoroute,,15-20,,0,0,0,0,Verdun,Verdun,Montréal,Montréal
1609840,431440,20190702000000,autoroute,,15-20,,0,0,0,0,Verdun,Verdun,Montréal,Montréal
1609843,392902,20190130000000,pont,,Champlain,,0,0,0,0,Verdun,Verdun,Montréal,Montréal
1609844,392905,20190130000000,pont,,Champlain,,2,2,0,0,Verdun,Verdun,Montréal,Montréal
1609845,547910,20200904000000,rue,,Estacade du Pont Champlain,,850,850,0,0,Verdun,Verdun,Montréal,Montréal
1609854,396416,20190222000000,autoroute,,10,,0,0,0,0,Verdun,Verdun,Montréal,Montréal
1609978,321668,20171215000000,boulevard,,Henri-Bourassa,,0,0,3200,3210,Montréal-Nord,Montréal-Nord,Montréal,Montréal
1610198,390694,20190128000000,boulevard,,Gouin,Est,4005,4129,4000,4132,Montréal-Nord,Montréal-Nord,Montréal,Montréal
1610221,330202,20180124000000,boulevard,,Pie-IX,,0,0,0,0,Montréal-Nord,Montréal-Nord,Montréal,Montréal
1610223,330203,20180124000000,boulevard,,Pie-IX,,0,0,0,0,Montréal-Nord,Montréal-Nord,Montréal,Montréal
1610337,592415,20220207000000,boulevard,,Pie-IX,,0,0,10561,10711,Montréal-Nord,Montréal-Nord,Montréal,Montréal
1610359,592440,20220209000000,boulevard,,Pie-IX,,0,0,10881,10997,Montréal-Nord,Montréal-Nord,Montréal,Montréal
1610360,592443,20220209000000,boulevard,,Pie-IX,,10910,10920,0,0,Montréal-Nord,Montréal-Nord,Montréal,Montréal
1610381,592417,20220207000000,boulevard,,Pie-IX,,0,0,10521,10557,Montréal-Nord,Montréal-Nord,Montréal,Montréal
1610398,592401,20220207000000,boulevard,,Pie-IX,,10300,10302,0,0,Montréal-Nord,Montréal-Nord,Montréal,Montréal
1610402,592402,20220207000000,boulevard,,Pie-IX,,0,0,0,0,Montréal-Nord,Montréal-Nord,Montréal,Montréal
1610410,321678,20171215000000,boulevard,,Pie-IX,,0,0,10011,10065,Montréal-Nord,Montréal-Nord,Montréal,Montréal
1610413,321677,20171215000000,boulevard,,Pie-IX,,10000,10120,0,0,Montréal-Nord,Montréal-Nord,Montréal,Montréal
1610499,592231,20220204000000,boulevard,,Pie-IX,,0,0,11131,11287,Montréal-Nord,Montréal-Nord,Montréal,Montréal
1610621,382365,20181112000000,boulevard,,Albert-Brosseau,,0,0,0,0,Montréal-Nord,Montréal-Nord,Montréal,Montréal
1610628,382367,20181112000000,boulevard,,Albert-Brosseau,,0,0,0,0,Montréal-Nord,Montréal-Nord,Montréal,Montréal
1611004,347319,20180420000000,boulevard,,Maurice-Duplessis,,0,0,0,0,Montréal-Nord,Montréal-Nord,Montréal,Montréal
1611143,333912,20180219000000,boulevard,,Léger,,0,0,5850,5876,Montréal-Nord,Montréal-Nord,Montréal,Montréal
1611192,444977,20190801000000,avenue,,Fortin,,6000,6008,12631,12701,Montréal-Nord,Montréal-Nord,Montréal,Montréal
1611499,309411,20171103000000,boulevard,,Lacordaire,,0,0,9405,9455,Saint-Léonard,Saint-Léonard,Montréal,Montréal
1611500,309416,20171103000000,boulevard,,Lacordaire,,9424,9550,0,0,Saint-Léonard,Saint-Léonard,Montréal,Montréal
1611518,401439,20190318000000,rue,,Puyseaux,,0,0,0,0,Saint-Léonard,Saint-Léonard,Montréal,Montréal
1611534,387325,20190109000000,boulevard,,Couture,,0,0,0,0,Saint-Léonard,Saint-Léonard,Montréal,Montréal
1611540,444912,20190801000000,boulevard,,Viau,,0,0,9155,9233,Saint-Léonard,Saint-Léonard,Montréal,Montréal
1611541,444913,20190801000000,boulevard,,Viau,,9160,9260,0,0,Saint-Léonard,Saint-Léonard,Montréal,Montréal
1611580,386775,20190107000000,boulevard,,Couture,,0,0,0,0,Saint-Léonard,Saint-Léonard,Montréal,Montréal
1611637,444914,20190801000000,boulevard,,Viau,,0,0,0,0,Saint-Léonard,Saint-Léonard,Montréal,Montréal
1611917,394411,20190212000000,boulevard,,Métropolitain,Est,0,0,0,0,Saint-Léonard,Saint-Léonard,Montréal,Montréal
1611918,394399,20190212000000,boulevard,,Métropolitain,Est,0,0,0,0,Saint-Léonard,Saint-Léonard,Montréal,Montréal
1611939,394403,20190212000000,autoroute,,40,,0,0,0,0,Saint-Léonard,Saint-Léonard,Montréal,Montréal
1611940,394407,20190212000000,autoroute,,40,,0,0,0,0,Saint-Léonard,Saint-Léonard,Montréal,Montréal
1611952,350030,20180507000000,rue,de,Vittel,,7650,7754,7653,7749,Saint-Léonard,Saint-Léonard,Montréal,Montréal
1611971,394053,20190211000000,boulevard,,Métropolitain,Est,0,0,0,0,Saint-Léonard,Saint-Léonard,Montréal,Montréal
1611972,394041,20190211000000,boulevard,,Métropolitain,Est,0,0,0,0,Saint-Léonard,Saint-Léonard,Montréal,Montréal
1611993,394033,20190211000000,boulevard,,Lacordaire,,0,0,0,0,Saint-Léonard,Saint-Léonard,Montréal,Montréal
1611994,394037,20190211000000,boulevard,,Lacordaire,,0,0,0,0,Saint-Léonard,Saint-Léonard,Montréal,Montréal
1612013,409873,20190417000000,rue,,Dollier,,0,0,0,0,Saint-Léonard,Saint-Léonard,Montréal,Montréal
1612033,394045,20190211000000,autoroute,,40,,0,0,0,0,Saint-Léonard,Saint-Léonard,Montréal,Montréal
1612034,394049,20190211000000,autoroute,,40,,0,0,0,0,Saint-Léonard,Saint-Léonard,Montréal,Montréal
1612043,321681,20171215000000,rue,des,Angevins,,0,0,5420,5420,Saint-Léonard,Saint-Léonard,Montréal,Montréal
1612050,407832,20190409000000,rue,,Jarry,Est,0,0,0,0,Saint-Léonard,Saint-Léonard,Montréal,Montréal
1612265,390653,20190128000000,boulevard,,Métropolitain,Est,0,0,0,0,Saint-Léonard,Saint-Léonard,Montréal,Montréal
1612286,390663,20190128000000,boulevard,,Métropolitain,Est,0,0,0,0,Saint-Léonard,Saint-Léonard,Montréal,Montréal
1612332,362830,20180810000000,rue,,Dumesnil,,7400,7444,0,0,Saint-Léonard,Saint-Léonard,Montréal,Montréal
1612349,596670,20220412000000,boulevard,,Métropolitain,,0,0,0,0,Anjou,Anjou,Montréal,Montréal
1612356,394017,20190211000000,boulevard,,Métropolitain,Est,0,0,0,0,Saint-Léonard,Saint-Léonard,Montréal,Montréal
1612357,394020,20190211000000,autoroute,,40,,0,0,0,0,Saint-Léonard,Saint-Léonard,Montréal,Montréal
1612864,382153,20181106000000,boulevard,,Couture,,0,0,0,0,Saint-Léonard,Saint-Léonard,Montréal,Montréal
1612966,330617,20180130000000,boulevard,,Couture,,0,0,0,0,Saint-Léonard,Saint-Léonard,Montréal,Montréal
1612971,401438,20190318000000,rue,,Puyseaux,,0,0,0,0,Saint-Léonard,Saint-Léonard,Montréal,Montréal
1612983,330634,20180130000000,rue,,Chopin,,9188,9350,9205,9295,Saint-Léonard,Saint-Léonard,Montréal,Montréal
1612985,330637,20180130000000,rue,,Puyseaux,,9200,9300,9225,9285,Saint-Léonard,Saint-Léonard,Montréal,Montréal
1613165,390349,20190124000000,boulevard,des,Galeries-d'Anjou,,0,0,8051,8051,Anjou,Anjou,Montréal,Montréal
1613166,390352,20190124000000,boulevard,des,Galeries-d'Anjou,,0,0,0,0,Anjou,Anjou,Montréal,Montréal
1613207,390297,20190124000000,boulevard,,Métropolitain,,0,0,0,0,Anjou,Anjou,Montréal,Montréal
1613212,390321,20190124000000,boulevard,,Métropolitain,,0,0,0,0,Anjou,Anjou,Montréal,Montréal
1613214,390325,20190124000000,boulevard,,Louis-H.-La Fontaine,,0,0,0,0,Anjou,Anjou,Montréal,Montréal
1613216,390288,20190124000000,boulevard,,Louis-H.-La Fontaine,,0,0,0,0,Anjou,Anjou,Montréal,Montréal
1613219,390303,20190124000000,autoroute,,40,,0,0,0,0,Anjou,Anjou,Montréal,Montréal
1613225,403810,20190321000000,autoroute,,40,,0,0,0,0,Anjou,Anjou,Montréal,Montréal
1613243,396251,20190221000000,boulevard,,Louis-H.-La Fontaine,,0,0,0,0,Anjou,Anjou,Montréal,Montréal
1613274,390361,20190124000000,boulevard,,Métropolitain,,7111,7111,0,0,Anjou,Anjou,Montréal,Montréal
1613275,390373,20190124000000,boulevard,,Métropolitain,,0,0,7070,7100,Anjou,Anjou,Montréal,Montréal
1613297,390369,20190124000000,autoroute,,40,,0,0,0,0,Anjou,Anjou,Montréal,Montréal
1613298,390365,20190124000000,autoroute,,40,,0,0,0,0,Anjou,Anjou,Montréal,Montréal
1613420,370872,20180919000000,avenue,de la,Loire,,0,0,0,0,Anjou,Anjou,Montréal,Montréal
1613442,403290,20190319000000,boulevard,,Métropolitain,,0,0,0,0,Anjou,Anjou,Montréal,Montréal
1613449,403264,20190319000000,boulevard,,Roi-René,,0,0,0,0,Anjou,Anjou,Montréal,Montréal
1613450,403267,20190319000000,boulevard,,Roi-René,,0,0,0,0,Anjou,Anjou,Montréal,Montréal
1613455,403277,20190319000000,autoroute,,40,,0,0,0,0,Anjou,Anjou,Montréal,Montréal
1613465,403287,20190319000000,boulevard,,Métropolitain,,0,0,0,0,Anjou,Anjou,Montréal,Montréal
1613466,403274,20190319000000,voie,,Non-nommée,,0,0,0,0,Anjou,Anjou,Montréal,Montréal
1613560,390345,20190124000000,boulevard,,Métropolitain,,0,0,0,0,Anjou,Anjou,Montréal,Montréal
1613571,406881,20190326000000,autoroute,,40,,0,0,0,0,,,Montréal-Est,Montréal-Est
1613572,406877,20190326000000,autoroute,,40,,0,0,0,0,,,Montréal-Est,Montréal-Est
1613574,406885,20190326000000,boulevard,,Métropolitain,,0,0,10000,10800,,,Montréal-Est,Montréal-Est
1613583,309547,20171106000000,boulevard,,Métropolitain,,11211,11225,0,0,,,Montréal-Est,Montréal-Est
1613601,318688,20171206000000,avenue,,Marien,,3600,7000,3605,3605,,,Montréal-Est,Montréal-Est
1613602,308614,20171031000000,avenue,,Marien,,3100,3102,0,0,,,Montréal-Est,Montréal-Est
1613613,309534,20171103000000,avenue,,Marien,,0,0,0,0,,,Montréal-Est,Montréal-Est
1613615,308609,20171030000000,avenue,,Broadway,,3000,3000,0,0,,,Montréal-Est,Montréal-Est
1613645,309245,20171101000000,rue,,Sherbrooke,,0,0,10930,10930,,,Montréal-Est,Montréal-Est
1613676,309522,20171103000000,rue,,Sherbrooke,,11451,11465,0,0,,,Montréal-Est,Montréal-Est
1613683,326716,20180116000000,avenue,,Courtemanche,,350,360,0,0,,,Montréal-Est,Montréal-Est
1613684,326717,20180116000000,rue,,De Montigny,,0,0,0,0,,,Montréal-Est,Montréal-Est
1613686,326719,20180116000000,avenue,,Laurendeau,,0,0,0,0,,,Montréal-Est,Montréal-Est
1613714,565471,20201118000000,rue,,Prince-Albert,,0,0,10948,10954,,,Montréal-Est,Montréal-Est
1613715,565467,20201118000000,avenue,,Durocher,,0,0,33,47,,,Montréal-Est,Montréal-Est
1613716,565472,20201118000000,rue,,Prince-Albert,,0,0,10956,10960,,,Montréal-Est,Montréal-Est
1613730,565480,20201118000000,rue,,Notre-Dame,,11111,11171,11100,11100,,,Montréal-Est,Montréal-Est
1613735,343577,20180404000000,rue,,Notre-Dame,,0,0,0,0,,,Montréal-Est,Montréal-Est
1613736,565468,20201118000000,rue,,Notre-Dame,,11021,11045,0,0,,,Montréal-Est,Montréal-Est
1613740,369792,20180911000000,avenue,,Marien,,0,0,0,0,,,Montréal-Est,Montréal-Est
1613774,565469,20201118000000,rue,,Notre-Dame,,10951,10985,10850,10850,,,Montréal-Est,Montréal-Est
1613781,309197,20171101000000,avenue,,Saint-Cloud,,0,0,0,0,,,Montréal-Est,Montréal-Est
1613947,404110,20190325000000,autoroute,,25,,0,0,0,0,Anjou,Anjou,Montréal,Montréal
1613948,404107,20190325000000,autoroute,,25,,0,0,0,0,Anjou,Anjou,Montréal,Montréal
1614249,370919,20180919000000,avenue,de la,Loire,,0,0,0,0,Anjou,Anjou,Montréal,Montréal
1614499,390147,20190123000000,voie,,Non-nommée,,0,0,0,0,Saint-Laurent,Saint-Laurent,Montréal,Montréal
1614558,541692,20200708000000,chemin,de la,Côte-de-Liesse,,0,0,0,0,Lachine,,Montréal,Dorval
1614559,390560,20190128000000,avenue,,43e,,745,745,0,0,,,Dorval,Dorval
1614564,399911,20190311000000,autoroute,,13,,0,0,0,0,,,Dorval,Dorval
1614565,399907,20190311000000,autoroute,,13,,0,0,0,0,,,Dorval,Dorval
1614582,390328,20190124000000,avenue,,Bourget,,0,0,0,0,Anjou,Anjou,Montréal,Montréal
1614583,390332,20190124000000,avenue,,Bourget,,0,0,0,0,Anjou,Anjou,Montréal,Montréal
1614585,390339,20190124000000,autoroute,,40,,0,0,0,0,Anjou,Anjou,Montréal,Montréal
1614591,396561,20190225000000,avenue,,Rockland,,0,0,0,0,Outremont,Outremont,Montréal,Montréal
1614594,404011,20190322000000,boulevard,,Marcel-Laurin,,0,0,0,0,Saint-Laurent,Saint-Laurent,Montréal,Montréal
1614596,400033,20190311000000,boulevard,,Décarie,,0,0,0,0,Saint-Laurent,Saint-Laurent,Montréal,Montréal
1614602,319279,20171211000000,boulevard,,De Maisonneuve,Ouest,4900,5000,4897,4999,,,Westmount,Westmount
1614629,351171,20180508000000,rue,,Notre-Dame,,8000,8000,8021,8041,Lachine,,Montréal,Montréal-Ouest
1614650,594905,20220329000000,rue,de la,Cathédrale,,0,0,0,0,Ville-Marie,Ville-Marie,Montréal,Montréal
1614652,594900,20220329000000,rue,,De La Gauchetière,Ouest,0,0,0,0,Ville-Marie,Ville-Marie,Montréal,Montréal
1614653,497137,20200207000000,rue,,De La Gauchetière,Ouest,1010,1050,0,0,Ville-Marie,Ville-Marie,Montréal,Montréal
1614655,594899,20220329000000,voie,,Non-nommée,,0,0,0,0,Ville-Marie,Ville-Marie,Montréal,Montréal
1614656,594902,20220329000000,rue,,De La Gauchetière,Ouest,0,0,0,0,Ville-Marie,Ville-Marie,Montréal,Montréal
1614665,433948,20190709000000,rue,,Utilités publiques,,0,0,0,0,Ville-Marie,Ville-Marie,Montréal,Montréal
1614670,394641,20190215000000,circuit,,Gilles-Villeneuve,,0,0,0,0,Ville-Marie,Ville-Marie,Montréal,Montréal
1614684,358688,20180613000000,avenue,du,Casino,,0,0,0,0,Ville-Marie,Ville-Marie,Montréal,Montréal
1614692,452162,20190910000000,chemin,des,Floralies,,0,0,0,0,Ville-Marie,Ville-Marie,Montréal,Montréal
1614733,394676,20190218000000,chemin,,Macdonald,,0,0,0,0,Ville-Marie,Ville-Marie,Montréal,Montréal
1614734,394664,20190218000000,avenue,,Einstein,,0,0,2,2,Ville-Marie,Ville-Marie,Montréal,Montréal
1614752,464116,20191021000000,rue,,Utilités publiques,,0,0,0,0,Ville-Marie,Ville-Marie,Montréal,Montréal
1614756,464117,20191021000000,rue,,Utilités publiques,,0,0,0,0,Ville-Marie,Ville-Marie,Montréal,Montréal
1614805,394750,20190218000000,chemin,de,La Ronde,,0,0,0,0,Ville-Marie,Ville-Marie,Montréal,Montréal
1614844,407219,20190403000000,rue,,Utilités publiques,,0,0,0,0,Ville-Marie,Ville-Marie,Montréal,Montréal
1614915,600207,20220518000000,chemin,de la,Côte-de-Liesse,,0,0,9125,9599,Lachine,,Montréal,Dorval
1614923,390576,20190128000000,chemin,de la,Côte-de-Liesse,,0,0,10315,10525,Lachine,,Montréal,Dorval
1614924,600217,20220519000000,chemin,de la,Côte-de-Liesse,,0,0,10755,10995,Lachine,,Montréal,Dorval
1614949,403905,20190322000000,voie,,Non-nommée,,0,0,0,0,,,Dorval,Dorval
1614962,403969,20190322000000,avenue,,Michel-Jasmin,,650,768,705,705,,,Dorval,Dorval
1614969,333924,20180219000000,avenue,,Marshall,,526,552,525,551,,,Dorval,Dorval
1615023,328207,20180118000000,autoroute,,20,,0,0,0,0,,,Dorval,Dorval
1615033,328191,20180118000000,voie,,Non-nommée,,0,0,0,0,,,Dorval,Dorval
1615034,328192,20180118000000,voie,,Non-nommée,,0,0,0,0,,,Dorval,Dorval
1615036,403872,20190322000000,voie,,Non-nommée,,0,0,0,0,,,Dorval,Dorval
1615039,403884,20190322000000,voie,,Non-nommée,,0,0,0,0,,,Dorval,Dorval
1615046,390667,20190128000000,rond-point,,Dorval,,0,0,0,0,,,Dorval,Dorval
1615054,403952,20190322000000,rond-point,,Dorval,,0,0,0,0,,,Dorval,Dorval
1615073,403915,20190322000000,voie,,Non-nommée,,0,0,0,0,,,Dorval,Dorval
1615074,403919,20190322000000,autoroute,,20,,0,0,0,0,,,Dorval,Dorval
1615077,403923,20190322000000,autoroute,,20,,0,0,0,0,,,Dorval,Dorval
1615079,403927,20190322000000,chemin,,Herron,,0,0,0,0,,,Dorval,Dorval
1615134,314486,20171123000000,avenue,,Cardinal,,1600,1600,1625,1627,,,Dorval,Dorval
1615161,403936,20190322000000,avenue,,Cardinal,,0,0,0,0,,,Pointe-Claire,Pointe-Claire
1615175,403932,20190322000000,voie,,Non-nommée,,0,0,0,0,,,Pointe-Claire,Pointe-Claire
1615188,403940,20190322000000,autoroute,,20,,0,0,0,0,,,Pointe-Claire,Pointe-Claire
1615189,403945,20190322000000,autoroute,,20,,0,0,0,0,,,Pointe-Claire,Pointe-Claire
1615218,319051,20171208000000,avenue,de la,Gare,,10,10,0,0,,,Pointe-Claire,Pointe-Claire
1615219,321329,20171213000000,voie,,Non-nommée,,0,0,0,0,,,Pointe-Claire,Pointe-Claire
1615220,321330,20171213000000,voie,,Non-nommée,,0,0,0,0,,,Pointe-Claire,Pointe-Claire
1615232,401340,20190318000000,autoroute,,20,,0,0,0,0,,,Pointe-Claire,Pointe-Claire
1615236,401344,20190318000000,voie,,Non-nommée,,0,0,0,0,,,Pointe-Claire,Pointe-Claire
1615239,401326,20190318000000,boulevard,,Saint-Jean,,0,0,0,0,,,Pointe-Claire,Pointe-Claire
1615243,401333,20190318000000,boulevard,,Saint-Jean,,0,0,0,0,,,Pointe-Claire,Pointe-Claire
1615245,401336,20190318000000,autoroute,,20,,0,0,0,0,,,Pointe-Claire,Pointe-Claire
1615250,404046,20190325000000,autoroute,,20,,0,0,0,0,,,Pointe-Claire,Pointe-Claire
1615402,313148,20171115000000,avenue,,Lilas,,0,0,45,65,,,Dorval,Dorval
1615522,319184,20171211000000,terrasse,,Ballantyne,,40,90,35,85,,,Dorval,Dorval
1615537,313124,20171115000000,rue,,Courcelles,,0,0,1064,1088,,,Dorval,Dorval
1615590,314819,20171128000000,avenue,,Claude,,350,450,0,0,,,Dorval,Dorval
1615591,314822,20171128000000,avenue,,Claude,,0,0,355,455,,,Dorval,Dorval
1615689,328189,20180118000000,place,,Carling,,0,0,0,0,,,Dorval,Dorval
1615691,328190,20180118000000,place,,Adair,,0,0,0,0,,,Dorval,Dorval
1615826,328166,20180118000000,boulevard,,Pine Beach,,620,632,621,633,,,Dorval,Dorval
1615827,328167,20180118000000,place,,Émile,,0,0,0,0,,,Dorval,Dorval
1615828,328168,20180118000000,place,,Émile,,0,0,0,0,,,Dorval,Dorval
1615835,333928,20180219000000,avenue,,Thorncrest,,0,0,0,0,,,Dorval,Dorval
1615943,393059,20190205000000,avenue,,Chanteclerc,,2330,2360,0,0,,,Dorval,Pointe-Claire
1616039,314339,20171122000000,boulevard,,Saint-Régis,,1050,1380,1025,1055,,,Dorval,Dorval
1616062,403775,20190321000000,autoroute,,40,,0,0,0,0,,,Dorval,Dorval
1616085,403772,20190321000000,route,,Transcanadienne,,0,0,0,0,,,Dorval,Dorval
1616087,596703,20220412000000,boulevard,des,Sources,,0,0,0,0,,,Dollard-des-Ormeaux,Dollard-des-Ormeaux
1616092,403781,20190321000000,autoroute,,40,,0,0,0,0,,,Dorval,Dorval
1616094,403769,20190321000000,route,,Transcanadienne,,0,0,0,0,,,Pointe-Claire,Pointe-Claire
1616095,403778,20190321000000,autoroute,,40,,0,0,0,0,,,Pointe-Claire,Pointe-Claire
1616099,403784,20190321000000,autoroute,,40,,0,0,0,0,,,Pointe-Claire,Pointe-Claire
1616114,465480,20191025000000,chemin,du,Bord-du-Lac-Lakeshore,,18,32,15,33,,,Pointe-Claire,Pointe-Claire
1616118,343479,20180404000000,chemin,du,Bord-du-Lac-Lakeshore,,48,78,51,77,,,Pointe-Claire,Pointe-Claire
1616120,314494,20171123000000,avenue,,Donegani,,0,0,127,195,,,Pointe-Claire,Pointe-Claire
1616132,313130,20171115000000,avenue,,Valois,,1,9,2,10,,,Pointe-Claire,Pointe-Claire
1616164,314505,20171123000000,avenue,,King,,32,58,39,75,,,Pointe-Claire,Pointe-Claire
1616245,314541,20171123000000,avenue,,Belmont,,70,72,69,71,,,Pointe-Claire,Pointe-Claire
1616248,314807,20171128000000,avenue,,Belmont,,86,86,85,95,,,Pointe-Claire,Pointe-Claire
1616268,316500,20171129000000,boulevard,,Hymus,,10,74,39,71,,,Pointe-Claire,Pointe-Claire
1616284,328150,20180118000000,avenue,,Radisson,,130,136,0,0,,,Pointe-Claire,Pointe-Claire
1616285,328151,20180118000000,avenue,,Radisson,,138,142,0,0,,,Pointe-Claire,Pointe-Claire
1616388,343483,20180404000000,avenue,d',Arrowhead Crescent,,102,104,101,105,,,Pointe-Claire,Pointe-Claire
1616409,566406,20201204000000,avenue,de,Spartan Crescent,,106,148,105,149,,,Pointe-Claire,Pointe-Claire
1616411,566405,20201204000000,avenue,de,Spartan Crescent,,151,153,0,0,,,Pointe-Claire,Pointe-Claire
1616473,314326,20171122000000,avenue,,Donegani,,300,300,301,327,,,Pointe-Claire,Pointe-Claire
1616474,328152,20180118000000,avenue,,Belmont,,142,178,161,177,,,Pointe-Claire,Pointe-Claire
1616527,319252,20171211000000,avenue,,Lakeside,,2,18,1,25,,,Pointe-Claire,Pointe-Claire
1616583,343510,20180404000000,avenue,,Maywood,,0,0,33,35,,,Pointe-Claire,Pointe-Claire
1616588,343520,20180404000000,avenue,,Douglas-Shand,,100,102,101,103,,,Pointe-Claire,Pointe-Claire
1616589,314722,20171124000000,avenue,,Douglas-Shand,,94,98,93,95,,,Pointe-Claire,Pointe-Claire
1616670,381818,20181106000000,boulevard,,Hymus,,0,0,201,215,,,Pointe-Claire,Pointe-Claire
1616671,381821,20181106000000,boulevard,,Hymus,,0,0,0,0,,,Pointe-Claire,Pointe-Claire
1616678,381784,20181106000000,boulevard,,Saint-Jean,,0,0,601,601,,,Pointe-Claire,Pointe-Claire
1616679,381781,20181106000000,boulevard,,Saint-Jean,,0,0,0,0,,,Pointe-Claire,Pointe-Claire
1616680,381788,20181106000000,boulevard,,Saint-Jean,,0,0,0,0,,,Pointe-Claire,Pointe-Claire
1616681,381796,20181106000000,boulevard,,Saint-Jean,,0,0,0,0,,,Pointe-Claire,Pointe-Claire
1616682,381782,20181106000000,boulevard,,Hymus,,0,0,0,0,,,Pointe-Claire,Pointe-Claire
1616683,381817,20181106000000,boulevard,,Hymus,,0,0,0,0,,,Pointe-Claire,Pointe-Claire
1616684,381820,20181106000000,boulevard,,Hymus,,0,0,0,0,,,Pointe-Claire,Pointe-Claire
1616685,381783,20181106000000,boulevard,,Saint-Jean,,610,610,0,0,,,Pointe-Claire,Pointe-Claire
1616686,381793,20181106000000,boulevard,,Saint-Jean,,0,0,0,0,,,Pointe-Claire,Pointe-Claire
1616687,381799,20181106000000,boulevard,,Hymus,,0,0,0,0,,,Pointe-Claire,Pointe-Claire
