SUB_ID;ORG_ID;ORG_NOM;ORG_TYPE;BEN_TYPE;BEN_NOM;BEN_ADRESSE;BEN_ADRESSE2;BEN_MUNICIPALITE;BEN_CODE_POSTAL;BEN_RADM;SUB_NOM;SUB_VOLET;SUB_SOUS-VOLET;SUB_DATE;SUB_TYPE;SUB_DESCRIPTION;SUB_DOMAINE;SUB_SOUS-DOMAINE;SUB_VALEUR
SUB_SODEC_ACE;539.00;SODEC;Public;Entreprise;UGO Multimédia Internet Stands inc.;2030, boulevard Pie-IX;bureau 301;Montréal;H1V2C8;Montréal;Aide à la création émergente 2021;Développement 2021;;2020-07-03;Subvention;Nu;Cinéma et production télévisuelle;Scénarisation;15 000
SUB_SODEC_ACE;539.00;SODEC;Public;Entreprise;Les Productions Club Vidéo inc.;5000, rue d'Iberville;bureau 316;Montréal;H2H2S6;Montréal;Aide à la création émergente 2021;Développement 2021;;2020-07-03;Subvention;Adieu Minette;Cinéma et production télévisuelle;Scénarisation;25 000
SUB_SODEC_ACE;539.00;SODEC;Public;Entreprise;Dock Films inc.;4, chemin privé no. 5 du 3e Rang Ouest;;Saint-Fabien;G0L2Z0;Bas-Saint-Laurent;Aide à la création émergente 2021;Développement 2021;;2020-07-03;Subvention;Rempart;Cinéma et production télévisuelle;Scénarisation;25 000
SUB_SODEC_ACE;539.00;SODEC;Public;Entreprise;9312-3917 Québec inc.;4751, rue Papineau;;Montréal;H2H1V4;Montréal;Aide à la création émergente 2021;Développement 2021;;2020-07-03;Subvention;Someone's Trying To Get In;Cinéma et production télévisuelle;Scénarisation;15 000
SUB_SODEC_ACE;539.00;SODEC;Public;Entreprise;Les Films Cosmos inc.;6465, rue Durocher;bureau 308;Montréal;H2V3Z1;Montréal;Aide à la création émergente 2021;Développement 2021;;2020-07-03;Subvention;Trapo Gordo (Fat Rag);Cinéma et production télévisuelle;Production - Cinéma;25 000
SUB_SODEC_ACE;539.00;SODEC;Public;Entreprise;Tortuga Films inc.;2356, route 132 Est;;Rimouski;G0L1B0;Bas-Saint-Laurent;Aide à la création émergente 2021;Développement 2021;;2020-07-03;Subvention;Circo;Cinéma et production télévisuelle;Scénarisation;25 000
SUB_SODEC_ACE;539.00;SODEC;Public;Entreprise;Films Go L.P.R.S. inc. (Films Go), Inséparables films inc.;4200, boul. Saint-Laurent;bureau 1200;Montréal;H2W2R2;Montréal;Aide à la création émergente 2021;Développement 2021;;2020-07-03;Subvention;Premier qui rira, Le;Cinéma et production télévisuelle;Scénarisation;25 000
SUB_SODEC_ACE;539.00;SODEC;Public;Entreprise;Les Productions Némésis films inc.;1453, rue Atateken;bureau 103;Montréal;H2L3L2;Montréal;Aide à la création émergente 2021;Développement 2021;;2020-07-03;Subvention;Été des chaleurs, L';Cinéma et production télévisuelle;Scénarisation;15 000
SUB_SODEC_ACE;539.00;SODEC;Public;Entreprise;9342-7938 Québec inc.;6593, avenue Casgrain;;Montréal;H2S2Z4;Montréal;Aide à la création émergente 2021;Développement 2021;;2020-07-03;Subvention;Atlantis;Cinéma et production télévisuelle;Scénarisation;15 000
SUB_SODEC_ACE;539.00;SODEC;Public;Entreprise;9219-2418 Québec inc. (Parabola films);4112, rue Saint-Dominique;301;Montréal;H2W2A8;Montréal;Aide à la création émergente 2021;Développement 2021;;2020-07-03;Subvention;Bàc Quang;Cinéma et production télévisuelle;Scénarisation;15 000
SUB_SODEC_ACE;539.00;SODEC;Public;Entreprise;Films de l'Autre, Les;2205, rue Parthenais;Bureau 108;Montréal;H2K3T3;Montréal;Aide à la création émergente 2021;Activité d'accompagnement 2021;;2020-05-04;Subvention;Consultations Les Films de l'Autre;Cinéma et production télévisuelle;Production - Cinéma;150
SUB_SODEC_ACE;539.00;SODEC;Public;Entreprise;Créations Haus Inc. (Studio NILOC);160, rue Saint-Viateur Est;bureau 812;Montréal;H2T1A8;Montréal;Aide à la création émergente 2021;Développement 2021;;2020-07-03;Subvention;D'où viennent les lapins?;Cinéma et production télévisuelle;Scénarisation;15 000
SUB_SODEC_ACE;539.00;SODEC;Public;Entreprise;Société de développement des entreprises culturelles;905, avenue De Lorimier;;Montréal;H2K3V9;Montréal;Aide à la création émergente 2021;Activité d'accompagnement 2021;;2020-07-28;Subvention;Cours écrire ton court 2020-2021;Cinéma et production télévisuelle;Diffusion - Événement;37 606
SUB_SODEC_ACE;539.00;SODEC;Public;Entreprise;Société des auteurs de radio, télévision et cinéma (SARTEC);1229, rue Panet;;Montréal;H2L2Y6;Montréal;Aide à la création émergente 2021;Activité d'accompagnement 2021;;2020-05-25;Subvention;Ateliers scénarisation cohorte 1;Cinéma et production télévisuelle;Production - Cinéma;3 478
SUB_SODEC_ACE;539.00;SODEC;Public;Entreprise;Institut national de l'image et du son (INIS);301, boulevard de Maisonneuve Est;;Montréal;H2X1K1;Montréal;Aide à la création émergente 2021;Activité d'accompagnement 2021;;2020-06-09;Subvention;Ateliers production cohorte 1;Cinéma et production télévisuelle;Production - Cinéma;4 740
SUB_SODEC_ACE;539.00;SODEC;Public;Entreprise;Institut national de l'image et du son (INIS);301, boulevard de Maisonneuve Est;;Montréal;H2X1K1;Montréal;Aide à la création émergente 2021;Activité d'accompagnement 2021;;2020-08-12;Subvention;Ateliers production cohorte 2;Cinéma et production télévisuelle;Production - Cinéma;4 452
SUB_SODEC_ACE;539.00;SODEC;Public;Entreprise;Festival de cinéma de la ville de Québec;140, rue Grande-Allée Est;bureau 150;Québec;G1R5M8;Capitale-Nationale;Aide à la création émergente 2021;Activité d'accompagnement 2021;;2020-10-29;Subvention;Séance de maillage FCVQ;Cinéma et production télévisuelle;Production - Cinéma;8 240
SUB_SODEC_ACE;539.00;SODEC;Public;Entreprise;9342-2947 Québec inc.;396, rue du Chardonnay;;Sherbrooke;J1L0J3;Estrie;Aide à la création émergente 2021;Production 2021;;2020-10-01;Subvention;Monstres, Les;Cinéma et production télévisuelle;Production - Cinéma;120 000
SUB_SODEC_ACE;539.00;SODEC;Public;Entreprise;Société des auteurs de radio, télévision et cinéma (SARTEC);1229, rue Panet;;Montréal;H2L2Y6;Montréal;Aide à la création émergente 2021;Activité d'accompagnement 2021;;2020-10-08;Subvention;Ateliers scénarisation cohorte 2;Cinéma et production télévisuelle;Production - Cinéma;3 800
