annee,reg_n,num_c,num_n,num_d,coord_x,coord_y,indice_fuites_ifi,indice_fuites_ifi_reg,indice_fuites_ifi_cpop,indice_fuites_ifi_qc,pertes_eau_reelles,pertes_eau_reelles_inev,pression_moy,nb_fuites_reparees,pourc_reseau_ausculte,long_reseau_km
2018,Outaouais,80060,Lochaber-Partie-Ouest,CT,-75.3044036276838,45.590976701,,3.0,,6.0,,,,,,
2018,Outaouais,80065,Mayo,M,-75.3137892399018,45.679030408,,3.0,,6.0,,,,,,
2018,Outaouais,80070,Saint-Sixte,M,-75.191729917322,45.696111736,,3.0,,6.0,,,,,,
2018,Outaouais,80078,Ripon,M,-75.1544333642936,45.789444095,,3.0,,6.0,,,,,,
2018,Outaouais,80085,Mulgrave-et-Derry,M,-75.3594038309116,45.788239723,,3.0,,6.0,,,,,,
2018,Outaouais,80090,Montpellier,M,-75.2626546870837,45.8953343305,2.3,3.0,2.1,6.0,7,3,42,0,0.00,4.233
2018,Outaouais,80095,Lac-Simon,M,-75.0884385307768,45.9138228445,,3.0,,6.0,,,,,,
2018,Outaouais,80103,Chénéville,M,-75.0034489919265,45.9032464055,,3.0,,6.0,,,,,,
2018,Outaouais,80110,Namur,M,-74.9174675058755,45.889078616,,3.0,,6.0,,,,,,
2018,Outaouais,80115,Boileau,M,-74.784106422022,45.9124217465,,3.0,,6.0,,,,,,
2018,Outaouais,80125,Saint-Émile-de-Suffolk,M,-74.9185906968212,45.9431351915,,3.0,,6.0,,,,,,
2018,Outaouais,80130,Lac-des-Plages,M,-74.9415036823364,46.039468277,,3.0,,6.0,,,,,,
2018,Outaouais,80135,Duhamel,M,-75.2165618543005,46.0937200295,2.5,3.0,2.1,6.0,3,1,35,0,0.00,1.658
2018,Outaouais,80140,Val-des-Bois,M,-75.5055342170826,45.9037833555,,3.0,,6.0,,,,,,
2018,Outaouais,80145,Bowman,M,-75.6700628669601,45.909885906,,3.0,,6.0,,,,,,
2018,Outaouais,81017,Gatineau,V,-75.6486365308731,45.4861509075,3.0,3.0,9.3,6.0,7541,2537,49,350,45.00,1346.800
2018,Outaouais,82005,L'Ange-Gardien,M,-75.451390379461,45.6260459635,,3.0,,6.0,,,,,,
2018,Outaouais,82010,Notre-Dame-de-la-Salette,M,-75.5458763233203,45.7747968165,4.0,3.0,2.1,6.0,24,6,59,4,0.00,6.543
2018,Outaouais,82015,Val-des-Monts,M,-75.6891384754819,45.69172629,,3.0,,6.0,,,,,,
2018,Outaouais,82020,Cantley,M,-75.7688749169944,45.5726324995,,3.0,,6.0,,,,,,
2018,Outaouais,82025,Chelsea,M,-75.8584330042272,45.5369385385,,3.0,,6.0,,,,,,
2018,Outaouais,82030,Pontiac,M,-76.1098270334996,45.545284448,3.5,3.0,2.1,6.0,39,11,56,2,0.00,8.911
2018,Outaouais,82035,La Pêche,M,-76.0750967346166,45.701552796,,3.0,,6.0,,,,,,
2018,Outaouais,83005,Denholm,M,-75.8256029298257,45.836200125,,3.0,,6.0,,,,,,
2018,Outaouais,83010,Low,CT,-76.0270975903346,45.8257999575,2.0,3.0,2.1,6.0,10,5,47,0,0.00,5.197
2018,Outaouais,83015,Kazabazua,M,-76.0739680625673,45.961025688,,3.0,,6.0,,,,,,
2018,Outaouais,83020,Lac-Sainte-Marie,M,-75.888605940915,45.9631088645,0.9,3.0,2.1,6.0,6,6,42,0,0.00,5.789
2018,Outaouais,83032,Gracefield,V,-75.9597774757474,46.0978193305,,3.0,,6.0,,,,,,
2018,Outaouais,83040,Cayamant,M,-76.2361576974083,46.169515257,,3.0,,6.0,,,,,,
2018,Outaouais,83045,Blue Sea,M,-76.0752636022428,46.189818383,,3.0,,6.0,,,,,,
2018,Outaouais,83050,Bouchette,M,-75.9003233364336,46.216067039,,3.0,,6.0,,,,,,
2018,Outaouais,83055,Sainte-Thérèse-de-la-Gatineau,M,-75.8614541196098,46.2674332635,,3.0,,6.0,,,,,,
2018,Outaouais,83060,Messines,M,-76.0667023700434,46.2576533655,,3.0,,6.0,,,,,,
2018,Outaouais,83065,Maniwaki,V,-75.979219122084,46.3826692025,3.2,3.0,2.8,6.0,158,50,59,19,100.00,37.436
2018,Outaouais,83070,Déléage,M,-75.8292944359347,46.3722269125,,3.0,,6.0,,,,,,
2018,Outaouais,83075,Egan-Sud,M,-75.9965174124082,46.416972894,,3.0,,6.0,,,,,,
2018,Outaouais,83085,Bois-Franc,M,-75.9554769307757,46.5220015995,,3.0,,6.0,,,,,,
2018,Outaouais,83088,Montcerf-Lytton,M,-76.0791039082826,46.5745374155,1.0,3.0,2.1,6.0,3,3,60,1,0.00,3.195
2018,Outaouais,83090,Aumond,CT,-75.8247984645181,46.503691664,,3.0,,6.0,,,,,,
2018,Outaouais,83095,Grand-Remous,M,-75.8742482305508,46.70978467,,3.0,,6.0,,,,,,
2018,Outaouais,84005,Bristol,M,-76.3787742001483,45.5688866445,,3.0,,6.0,,,,,,
2018,Outaouais,84010,Shawville,M,-76.4956201304562,45.6087150735,7.7,3.0,2.8,6.0,165,21,53,9,50.00,19.994
2018,Outaouais,84015,Clarendon,M,-76.5196986958938,45.6296124765,,3.0,,6.0,,,,,,
2018,Outaouais,84020,Portage-du-Fort,VL,-76.6610640559545,45.5944849795,3.7,3.0,2.1,6.0,13,4,49,2,74.00,4.479
2018,Outaouais,84025,Bryson,M,-76.6173388073709,45.668078485,10.2,3.0,2.1,6.0,58,6,45,5,43.00,7.026
2018,Outaouais,84030,Campbell's Bay,M,-76.5938216631996,45.7310368365,3.4,3.0,2.1,6.0,30,9,45,13,127.00,13.232
2018,Outaouais,84035,L'Île-du-Grand-Calumet,M,-76.6884287108746,45.738198562,1.9,3.0,2.1,6.0,7,4,56,0,0.00,3.984
2018,Outaouais,84040,Litchfield,M,-76.592128369219,45.777272948,,3.0,,6.0,,,,,,
2018,Outaouais,84045,Thorne,M,-76.4260584815053,45.7457775065,,3.0,,6.0,,,,,,
2018,Outaouais,84050,Alleyn-et-Cawood,M,-76.2343572098581,45.9123461905,,3.0,,6.0,,,,,,
2018,Outaouais,84055,Otter Lake,M,-76.475264766082,45.9204959405,,3.0,,6.0,,,,,,
2018,Outaouais,84060,Fort-Coulonge,VL,-76.7336877307806,45.8434824195,,3.0,,6.0,,,,,,
2018,Outaouais,84065,Mansfield-et-Pontefract,M,-76.726378511338,45.9835037625,,3.0,,6.0,,,,,,
2018,Outaouais,84070,Waltham,M,-76.8875315759788,46.022914175,,3.0,,6.0,,,,,,
2018,Outaouais,84082,L'Isle-aux-Allumettes,M,-77.0229202698891,45.8586353425,1.7,3.0,2.1,6.0,6,4,38,1,0.00,6.436
2018,Outaouais,84090,Chichester,CT,-77.0709531134377,46.001817566,,3.0,,6.0,,,,,,
2018,Outaouais,84095,Sheenboro,M,-77.3101958127021,46.1100505225,,3.0,,6.0,,,,,,
2018,Outaouais,84100,Rapides-des-Joachims,M,-77.6986582204023,46.2747884655,,3.0,,6.0,,,,,,
2018,Saguenay--Lac-Saint-Jean,91005,Lac-Bouchette,M,-72.1188006943763,48.1571489275,4.8,3.4,2.1,6.0,58,12,49,1,0.00,13.344
2018,Saguenay--Lac-Saint-Jean,91010,Saint-André-du-Lac-Saint-Jean,VL,-71.9921573399212,48.3089664085,2.1,3.4,2.1,6.0,8,4,49,0,99.00,6.383
2018,Saguenay--Lac-Saint-Jean,91015,Saint-François-de-Sales,M,-72.1954653224626,48.331102779,2.0,3.4,2.1,6.0,11,6,28,5,0.00,16.668
2018,Saguenay--Lac-Saint-Jean,91020,Chambord,M,-72.0869346379043,48.435062274,,3.4,,6.0,,,,,,
2018,Saguenay--Lac-Saint-Jean,91025,Roberval,V,-72.2417676423734,48.48760142,5.0,3.4,3.2,6.0,471,93,45,24,53.00,88.019
2018,Saguenay--Lac-Saint-Jean,91030,Sainte-Hedwidge,M,-72.4459809783221,48.411701013,0.9,3.4,2.1,6.0,6,6,56,0,0.00,7.105
2018,Saguenay--Lac-Saint-Jean,91035,Saint-Prime,M,-72.3725476430012,48.591563574,1.4,3.4,2.8,6.0,52,37,67,5,0.00,35.351
2018,Saguenay--Lac-Saint-Jean,91042,Saint-Félicien,V,-72.4701839549038,48.7142675555,2.3,3.4,3.2,6.0,307,132,56,,0.00,157.335
2018,Saguenay--Lac-Saint-Jean,91050,La Doré,P,-72.6743319099218,48.739253541,2.5,3.4,2.8,6.0,46,18,49,3,99.00,20.860
2018,Saguenay--Lac-Saint-Jean,92005,Saint-Augustin,P,-71.9407802914406,48.8115856995,,3.4,,6.0,,,,,,
2018,Saguenay--Lac-Saint-Jean,92010,Péribonka,M,-72.0561788524549,48.787830339,,3.4,,6.0,,,,,,
2018,Saguenay--Lac-Saint-Jean,92015,Sainte-Jeanne-d'Arc,VL,-72.0256752042028,48.9017831305,,3.4,,6.0,,,,,,
2018,Saguenay--Lac-Saint-Jean,92022,Dolbeau-Mistassini,V,-72.2401142436287,48.8403409025,1.3,3.4,3.5,6.0,197,157,71,32,100.00,93.795
2018,Saguenay--Lac-Saint-Jean,92030,Albanel,M,-72.4037857156639,48.911319907,1.9,3.4,2.8,6.0,29,16,48,4,0.00,19.817
2018,Saguenay--Lac-Saint-Jean,92040,Normandin,V,-72.5432976853296,48.8297398865,,3.4,,6.0,,,,,,
2018,Saguenay--Lac-Saint-Jean,92045,Saint-Thomas-Didyme,M,-72.7275677497801,48.950940788,,3.4,,6.0,,,,,,
2018,Saguenay--Lac-Saint-Jean,92050,Saint-Edmond-les-Plaines,M,-72.5823078865376,48.957441352,1.6,3.4,2.1,6.0,8,5,66,0,0.00,5.582
2018,Saguenay--Lac-Saint-Jean,92055,Girardville,M,-72.5731067334397,49.0382045845,1.2,3.4,2.1,6.0,17,15,56,4,0.00,11.298
2018,Saguenay--Lac-Saint-Jean,92060,Notre-Dame-de-Lorette,M,-72.4012413418113,49.10702484,,3.4,,6.0,,,,,,
2018,Saguenay--Lac-Saint-Jean,92065,Saint-Eugène-d'Argentenay,M,-72.2780229890645,48.9778359325,2.0,3.4,2.1,6.0,10,5,36,0,0.00,10.727
2018,Saguenay--Lac-Saint-Jean,92070,Saint-Stanislas,M,-72.2085442445997,49.034393967,3.1,3.4,2.1,6.0,5,2,49,0,0.00,2.858
2018,Saguenay--Lac-Saint-Jean,93005,Desbiens,V,-71.9548090702367,48.4016581935,,3.4,,6.0,,,,,,
2018,Saguenay--Lac-Saint-Jean,93012,Métabetchouan--Lac-à-la-Croix,V,-71.8537007722326,48.384718409,1.7,3.4,2.8,6.0,69,40,46,8,0.00,46.790
2018,Saguenay--Lac-Saint-Jean,93020,Hébertville,M,-71.6658830882138,48.3548391885,4.4,3.4,2.8,6.0,168,38,46,10,100.00,65.189
2018,Saguenay--Lac-Saint-Jean,93025,Hébertville-Station,VL,-71.6446146195607,48.431398773,,3.4,,6.0,,,,,,
2018,Saguenay--Lac-Saint-Jean,93030,Saint-Bruno,M,-71.6187716514407,48.471801737,1.6,3.4,2.8,6.0,67,46,60,36,0.00,71.332
2018,Saguenay--Lac-Saint-Jean,93035,Saint-Gédéon,M,-71.7533319410674,48.5141451365,2.6,3.4,2.8,6.0,171,66,67,6,0.00,63.530
2018,Saguenay--Lac-Saint-Jean,93042,Alma,V,-71.7122149364205,48.590145565,1.9,3.4,3.5,6.0,629,339,57,36,100.00,253.858
2018,Saguenay--Lac-Saint-Jean,93045,Saint-Nazaire,M,-71.5345254845552,48.5859883645,3.0,3.4,2.8,6.0,71,24,63,28,0.00,19.152
2018,Saguenay--Lac-Saint-Jean,93055,Labrecque,M,-71.4924750911303,48.698836095,2.2,3.4,2.8,6.0,42,19,42,5,0.00,25.982
2018,Saguenay--Lac-Saint-Jean,93060,Lamarche,M,-71.4221877296667,48.793972006,,3.4,,6.0,,,,,,
2018,Saguenay--Lac-Saint-Jean,93065,L'Ascension-de-Notre-Seigneur,P,-71.6571982484946,48.731072219,1.1,3.4,2.8,6.0,26,24,46,2,0.00,21.300
2018,Saguenay--Lac-Saint-Jean,93070,Saint-Henri-de-Taillon,M,-71.8180339962053,48.673414142,0.8,3.4,2.8,6.0,23,28,53,6,164.00,38.543
2018,Saguenay--Lac-Saint-Jean,93075,Sainte-Monique,M,-71.7909902644471,48.752798748,,3.4,,6.0,,,,,,
2018,Saguenay--Lac-Saint-Jean,93080,Saint-Ludger-de-Milot,M,-71.8249554034726,48.8988558615,2.4,3.4,2.1,6.0,21,9,53,3,0.00,7.888
2018,Saguenay--Lac-Saint-Jean,94068,Saguenay,V,-71.1431878226256,48.375690884,4.4,3.4,9.3,6.0,7502,1724,62,287,100.00,1184.493
2018,Saguenay--Lac-Saint-Jean,94205,Petit-Saguenay,M,-70.0519116017446,48.1485968285,,3.4,,6.0,,,,,,
2018,Saguenay--Lac-Saint-Jean,94210,L'Anse-Saint-Jean,M,-70.3196134728011,48.1464675115,,3.4,,6.0,,,,,,
2018,Saguenay--Lac-Saint-Jean,94215,Rivière-Éternité,M,-70.4480465006916,48.2267718415,,3.4,,6.0,,,,,,
2018,Saguenay--Lac-Saint-Jean,94220,Ferland-et-Boilleau,M,-70.8512075469037,48.131686985,1.1,3.4,2.1,6.0,2,2,35,0,0.00,4.759
2018,Saguenay--Lac-Saint-Jean,94225,Saint-Félix-d'Otis,M,-70.6387271744606,48.2822221965,1.3,3.4,2.1,6.0,6,5,52,1,0.00,6.002
2018,Saguenay--Lac-Saint-Jean,94230,Sainte-Rose-du-Nord,P,-70.5911037304963,48.408300192,1.9,3.4,2.1,6.0,9,5,52,3,0.00,5.772
2018,Saguenay--Lac-Saint-Jean,94235,Saint-Fulgence,M,-70.7572071679961,48.491711722,,3.4,,6.0,,,,,,
2018,Saguenay--Lac-Saint-Jean,94240,Saint-Honoré,V,-71.0975129719163,48.534937308,0.9,3.4,3.2,6.0,121,136,77,11,100.00,103.117
2018,Saguenay--Lac-Saint-Jean,94245,Saint-David-de-Falardeau,M,-71.0477715898489,48.6556672125,4.2,3.4,2.8,6.0,252,60,66,6,80.00,46.210
2018,Saguenay--Lac-Saint-Jean,94250,Bégin,M,-71.3206720948057,48.6948333125,2.4,3.4,2.1,6.0,19,8,35,6,0.00,17.574
2018,Saguenay--Lac-Saint-Jean,94255,Saint-Ambroise,M,-71.3287767400299,48.5582327195,,3.4,,6.0,,,,,,
2018,Saguenay--Lac-Saint-Jean,94260,Saint-Charles-de-Bourget,M,-71.425504129573,48.5280992085,1.0,3.4,2.1,6.0,15,14,46,2,0.00,27.941
2018,Saguenay--Lac-Saint-Jean,94265,Larouche,M,-71.5142405817849,48.459117643,3.9,3.4,2.8,6.0,34,9,32,4,100.00,14.995
