annee,cl_pop_desservie,mun_c,mun_n,mun_d,coord_x,coord_y,consom_resid,consom_resid_reg,consom_resid_cpop,consom_resid_qb,nb_reseau_dist,pop_desservie,nb_resid_desservi,nb_pers_resid,vol_eau_dist,consom_resid_ml,qte_eau_pers,qte_eau_pers_reg,qte_eau_pers_cpop,qte_eau_pers_qc
2021,1 000 à 4 999 personnes,31056,ADSTOCK,M,-71.10805438564856,46.04677842177698,127,199,219,260.00000000,1,1218,467,2.60885957,89.80200000,56.50300000,202,337,419,515
2021,1 000 à 4 999 personnes,55008,ANGE-GARDIEN,M,-72.91742932128393,45.332047189126364,230,247,219,260.00000000,1,2827,918,3.07965554,734.53849926,237.60000000,712,478,419,515
2021,1 000 à 4 999 personnes,66112,BAIE-D'URFÉ,V,-73.91400590130581,45.4172073329859,359,323,219,260.00000000,1,3915,1369,2.86000000,1518.67000000,512.72900000,1063,744,419,515
2021,1 000 à 4 999 personnes,88022,BARRAUTE,M,-77.66923849144449,48.466926626429846,251,169,219,260.00000000,1,1411,593,2.37889688,195.27800000,129.37427755,379,355,419,515
2021,1 000 à 4 999 personnes,27028,BEAUCEVILLE,V,-70.78235236833285,46.224200878681835,214,199,219,260.00000000,1,4181,1875,2.22981586,774.11000000,326.86900000,507,337,419,515
2021,1 000 à 4 999 personnes,19105,BEAUMONT,M,-70.98967497718323,46.814941064961445,146,199,219,260.00000000,1,2042,724,2.82000000,188.94500000,108.48750598,254,337,419,515
2021,1 000 à 4 999 personnes,21025,BEAUPRÉ,V,-70.92096881686976,47.07258145768731,187,235,219,260.00000000,1,3887,2500,1.55497171,765.73800000,264.70670391,540,392,419,515
2021,1 000 à 4 999 personnes,46035,BEDFORD (V),V,-72.98352473963169,45.12073770983431,256,221,219,260.00000000,1,3040,1495,2.03341289,754.57000000,284.38950000,680,422,419,515
2021,1 000 à 4 999 personnes,5045,BONAVENTURE,V,-65.4661135303739,48.07335190079527,285,282,219,260.00000000,1,1830,836,2.18877136,382.58300000,190.43883084,573,676,419,515
2021,1 000 à 4 999 personnes,12057,CACOUNA,M,-69.48229404329724,47.93007053456999,216,216,219,260.00000000,1,1338,607,2.20432692,136.18900000,105.58300000,279,409,419,515
2021,1 000 à 4 999 personnes,18045,CAP-SAINT-IGNACE,M,-70.39005054610251,46.979624737703816,313,199,219,260.00000000,1,1709,724,2.36000000,292.52900000,195.44194481,469,337,419,515
2021,1 000 à 4 999 personnes,34030,CAP-SANTÉ,V,-71.79815450629295,46.704812639416325,200,235,219,260.00000000,1,3571,1500,2.38085399,321.72000000,261.34790875,247,392,419,515
2021,1 000 à 4 999 personnes,37220,CHAMPLAIN,M,-72.34264866701025,46.448819833786985,197,250,219,260.00000000,1,2168,971,2.23274854,279.67099000,156.14800000,353,434,419,515
2021,1 000 à 4 999 personnes,99020,CHAPAIS,V,-74.82500702354065,49.784581405461424,407,341,219,260.00000000,1,1765,712,2.47919877,1540.65100000,262.16900000,2391,1011,419,515
2021,1 000 à 4 999 personnes,21035,CHÂTEAU-RICHER,V,-71.04738399828034,47.019806422179116,191,235,219,260.00000000,1,4929,2143,2.30000000,562.06880000,343.44419902,312,392,419,515
2021,1 000 à 4 999 personnes,82025,CHELSEA,M,-75.85834789049274,45.538177155139195,224,222,219,260.00000000,1,1105,454,2.43462060,160.98888395,90.52760000,399,410,419,515
2021,1 000 à 4 999 personnes,15035,CLERMONT (03),V,-70.23438935887486,47.71641765276051,256,235,219,260.00000000,1,3320,1504,2.20751988,473.92000000,310.55846755,391,392,419,515
2021,1 000 à 4 999 personnes,44071,COMPTON,M,-71.82757152498066,45.23164168845956,139,221,219,260.00000000,1,1844,624,2.95530726,136.15898000,93.48769953,202,422,419,515
2021,1 000 à 4 999 personnes,41038,COOKSHIRE-EATON,V,-71.68431468949103,45.380597709757524,157,221,219,260.00000000,3,3497,1189,2.94098538,499.17773000,200.65881282,391,422,419,515
2021,1 000 à 4 999 personnes,61013,CRABTREE,M,-73.4981694352479,45.975101971193354,201,239,219,260.00000000,1,3392,1363,2.48871263,389.41600000,248.53000000,315,371,419,515
2021,1 000 à 4 999 personnes,40047,DANVILLE,V,-72.04656622691469,45.77671118382955,160,221,219,260.00000000,2,1979,861,2.29796163,210.68100000,115.35200000,292,422,419,515
2021,1 000 à 4 999 personnes,34058,DESCHAMBAULT-GRONDINES,M,-71.98158572621058,46.649699346331865,243,235,219,260.00000000,1,2401,1113,2.15754083,371.33800000,212.70920707,424,392,419,515
2021,1 000 à 4 999 personnes,31015,DISRAELI (V),V,-71.35020805714126,45.89749005698718,236,199,219,260.00000000,1,2613,1321,1.97833333,319.35950000,224.84400000,335,337,419,515
2021,1 000 à 4 999 personnes,41060,EAST ANGUS,V,-71.66116222953151,45.481457514150485,229,221,219,260.00000000,1,4233,1881,2.25058824,708.43580000,353.97700000,458,422,419,515
2021,1 000 à 4 999 personnes,95045,FORESTVILLE,V,-69.15213186611297,48.76731385273698,214,258,219,260.00000000,1,2936,1678,1.75000000,471.06100000,229.19725473,439,455,419,515
2021,1 000 à 4 999 personnes,84060,FORT-COULONGE,VL,-76.73390868316261,45.84276513154299,124,222,219,260.00000000,1,1415,645,2.19365079,105.66400000,64.01009194,205,410,419,515
2021,1 000 à 4 999 personnes,22010,FOSSAMBAULT-SUR-LE-LAC,V,-71.60219114640373,46.88766674658237,185,235,219,260.00000000,1,2769,1251,2.21375661,340.80100000,187.08800000,337,392,419,515
2021,1 000 à 4 999 personnes,3020,GRANDE-VALLÉE,M,-65.1239050796632,49.15455317440174,448,282,219,260.00000000,1,1132,565,2.00378072,246.37800000,185.14696277,596,676,419,515
2021,1 000 à 4 999 personnes,76055,GRENVILLE,VL,-74.59514015240963,45.63089326348392,215,243,219,260.00000000,1,1821,934,1.95000000,275.75800000,142.84468000,415,417,419,515
2021,1 000 à 4 999 personnes,93020,HÉBERTVILLE,M,-71.66256364493826,48.354967499753606,249,282,219,260.00000000,1,2659,1108,2.40000000,418.62500000,242.03644444,431,487,419,515
2021,1 000 à 4 999 personnes,93025,HÉBERTVILLE-STATION,VL,-71.64435491491736,48.431926166318554,373,282,219,260.00000000,1,1422,587,2.42271881,281.76800000,193.70162758,543,487,419,515
2021,1 000 à 4 999 personnes,78120,LABELLE,M,-74.76328076802807,46.22390663714723,282,243,219,260.00000000,1,1544,827,1.86671803,250.06300000,158.66317208,444,417,419,515
2021,1 000 à 4 999 personnes,93055,LABRECQUE,M,-71.48709249092397,48.712652707342805,224,282,219,260.00000000,1,1148,478,2.40213523,182.79540000,93.70300000,436,487,419,515
2021,1 000 à 4 999 personnes,35010,LAC-AUX-SABLES,P,-72.45399946218159,46.92519695959902,199,250,219,260.00000000,2,1367,510,2.68000000,159.96300000,99.07380139,321,434,419,515
2021,1 000 à 4 999 personnes,22040,LAC-BEAUPORT,M,-71.29383565418992,46.976808446325045,209,235,219,260.00000000,1,4152,1643,2.52717391,443.03800000,316.38800000,292,392,419,515
2021,1 000 à 4 999 personnes,28053,LAC-ETCHEMIN,M,-70.52061877467088,46.399033348639726,195,199,219,260.00000000,2,3200,1576,2.03025561,337.51200000,227.23576403,289,337,419,515
2021,1 000 à 4 999 personnes,91050,LA DORÉ,P,-72.67389909911401,48.739609749071185,217,282,219,260.00000000,1,1374,568,2.41884817,192.34000000,109.00305845,384,487,419,515
2021,1 000 à 4 999 personnes,29030,LA GUADELOUPE,VL,-70.9368069038684,45.9771575365459,161,199,219,260.00000000,1,1773,742,2.39000000,156.09400000,104.00900000,241,337,419,515
2021,1 000 à 4 999 personnes,30095,LAMBTON,M,-71.08490522519028,45.87240938283927,124,221,219,260.00000000,1,1148,460,2.49534161,176.27600000,51.82400000,421,422,419,515
2021,1 000 à 4 999 personnes,21040,L'ANGE-GARDIEN (03),M,-71.12486924044332,46.94986450491979,274,235,219,260.00000000,1,3509,1436,2.44351733,490.05300000,350.90983222,383,392,419,515
2021,1 000 à 4 999 personnes,52017,LANORAIE,M,-73.25756859777904,45.98061241779358,201,239,219,260.00000000,1,4149,1687,2.45931373,408.97400000,303.81200000,270,371,419,515
2021,1 000 à 4 999 personnes,54035,LA PRÉSENTATION,M,-73.0668176922434,45.678220396096016,370,247,219,260.00000000,1,2514,931,2.70065789,469.45285000,339.37000000,512,478,419,515
2021,1 000 à 4 999 personnes,93065,L'ASCENSION-DE-NOTRE-SEIGNEUR,P,-71.6576191929488,48.730083061583805,176,282,219,260.00000000,1,2645,1109,2.38506418,235.67800000,169.45000000,244,487,419,515
2021,1 000 à 4 999 personnes,33060,LAURIER-STATION,VL,-71.63514310889923,46.541491399435,161,199,219,260.00000000,1,2642,1321,2.00000000,214.60000000,155.58500000,223,337,419,515
2021,1 000 à 4 999 personnes,17078,L'ISLET,M,-70.3349990937381,47.087134388085516,221,199,219,260.00000000,1,2941,1300,2.26224612,453.06900000,237.17700000,422,337,419,515
2021,1 000 à 4 999 personnes,12043,L'ISLE-VERTE,M,-69.32097189262511,48.00952153446156,218,216,219,260.00000000,1,1047,491,2.13166667,102.44200000,83.13900000,268,409,419,515
2021,1 000 à 4 999 personnes,33115,LOTBINIÈRE,M,-71.8884380980549,46.60476150278765,232,199,219,260.00000000,1,1255,637,1.97000000,152.46700000,106.13500000,333,337,419,515
2021,1 000 à 4 999 personnes,32065,LYSTER,M,-71.61445754724375,46.38312576079852,176,221,219,260.00000000,1,1336,549,2.43393393,96.66500000,85.93100000,198,457,419,515
2021,1 000 à 4 999 personnes,87058,MACAMIC,V,-79.0646591882368,48.762853571905595,311,169,219,260.00000000,1,1512,592,2.55357143,286.79300000,171.72426168,520,355,419,515
2021,1 000 à 4 999 personnes,89015,MALARTIC,V,-78.06438186806979,48.16324457187233,245,169,219,260.00000000,1,3445,1115,3.09000000,499.71500000,308.39872968,397,355,419,515
2021,1 000 à 4 999 personnes,83065,MANIWAKI,V,-75.97201079334347,46.37649934470161,262,222,219,260.00000000,1,4246,2320,1.83000000,641.99890000,405.68150000,414,410,419,515
2021,1 000 à 4 999 personnes,6005,MARIA,M,-66.01098331009611,48.20018450799229,211,282,219,260.00000000,1,2911,1185,2.45695971,593.90400000,223.84800000,559,676,419,515
2021,1 000 à 4 999 personnes,51008,MASKINONGÉ,M,-73.03286430476132,46.20672721491589,195,250,219,260.00000000,1,2332,1196,1.95000000,319.41400000,166.33483620,375,434,419,515
2021,1 000 à 4 999 personnes,99015,MATAGAMI,V,-77.64061839219465,49.74998700803778,254,341,219,260.00000000,1,1831,820,2.23307087,223.48000000,170.07344788,334,1011,419,515
2021,1 000 à 4 999 personnes,80010,MONTEBELLO,M,-74.94568908532838,45.65562094422881,251,222,219,260.00000000,1,1116,556,2.00634249,282.04000000,102.11526606,693,410,419,515
2021,1 000 à 4 999 personnes,77050,MORIN-HEIGHTS,M,-74.25277626401842,45.895401601914834,244,243,219,260.00000000,6,1951,929,2.10000000,322.58500000,174.06817784,453,417,419,515
2021,1 000 à 4 999 personnes,68030,NAPIERVILLE,M,-73.40433095575106,45.18558062648757,193,247,219,260.00000000,1,4487,1802,2.49000000,516.53200000,315.44200000,315,478,419,515
2021,1 000 à 4 999 personnes,34007,NEUVILLE,V,-71.62060561522759,46.72102419139637,279,235,219,260.00000000,1,3306,1335,2.47629671,381.31800000,336.91966595,316,392,419,515
2021,1 000 à 4 999 personnes,5070,NEW RICHMOND,V,-65.80762676188564,48.20386074491002,303,282,219,260.00000000,1,3208,1370,2.34154040,590.79200000,354.91337709,505,676,419,515
2021,1 000 à 4 999 personnes,92040,NORMANDIN,V,-72.54480990717049,48.83145084047827,199,282,219,260.00000000,1,3468,1447,2.39634631,521.62300000,251.95000000,412,487,419,515
2021,1 000 à 4 999 personnes,61045,NOTRE-DAME-DE-LOURDES (14),M,-73.443555724527,46.09325400569935,165,239,219,260.00000000,1,1075,431,2.49485420,84.06200000,64.72567880,214,371,419,515
2021,1 000 à 4 999 personnes,29120,NOTRE-DAME-DES-PINS,P,-70.71413905239459,46.17585816595812,166,199,219,260.00000000,1,1578,686,2.30000000,135.97500000,95.75600000,236,337,419,515
2021,1 000 à 4 999 personnes,49075,NOTRE-DAME-DU-BON-CONSEIL (VL),VL,-72.3529440770325,45.99972339398915,191,221,219,260.00000000,1,1762,753,2.34005764,839.59700000,122.54400000,1305,457,419,515
2021,1 000 à 4 999 personnes,80037,PAPINEAUVILLE,M,-75.01921909150005,45.67016443414133,167,222,219,260.00000000,1,2040,1014,2.01153846,281.90249153,124.39026900,379,410,419,515
2021,1 000 à 4 999 personnes,32045,PLESSISVILLE (P),P,-71.72230319730696,46.233598169721446,199,221,219,260.00000000,4,1161,428,2.71207430,95.31400000,84.48500000,225,457,419,515
2021,1 000 à 4 999 personnes,13095,POHÉNÉGAMOOK,V,-69.26425392001372,47.50487126238241,287,216,219,260.00000000,1,2118,1024,2.06882255,506.84600000,222.07900000,655,409,419,515
2021,1 000 à 4 999 personnes,6030,POINTE-À-LA-CROIX,M,-66.73111084343414,48.13278024962336,236,282,219,260.00000000,1,1077,494,2.17924528,162.51400000,92.59088398,414,676,419,515
2021,1 000 à 4 999 personnes,96030,POINTE-AUX-OUTARDES,VL,-68.33821146304147,49.11402684153946,168,258,219,260.00000000,2,1464,590,2.48098859,111.41200000,89.52367641,209,455,419,515
2021,1 000 à 4 999 personnes,71055,POINTE-DES-CASCADES,VL,-73.97532830529946,45.329298687489,220,247,219,260.00000000,1,1818,772,2.35501355,209.12570000,146.09400000,315,478,419,515
2021,1 000 à 4 999 personnes,34048,PORTNEUF,V,-71.91555023316194,46.737830301561516,251,235,219,260.00000000,2,3244,1559,2.08092486,413.40600000,297.56246296,349,392,419,515
2021,1 000 à 4 999 personnes,9065,PRICE,VL,-68.1249968723501,48.601131385053655,179,216,219,260.00000000,1,1654,719,2.30091984,230.32700000,108.11900000,381,409,419,515
2021,1 000 à 4 999 personnes,32033,PRINCEVILLE,V,-71.87503013967967,46.186058741850935,254,221,219,260.00000000,1,4950,2301,2.15140000,987.62100000,458.86000000,547,457,419,515
2021,1 000 à 4 999 personnes,96040,RAGUENEAU,P,-68.51268266164308,49.141997176761215,209,258,219,260.00000000,1,1417,644,2.20000000,143.97100000,108.03500000,278,455,419,515
2021,1 000 à 4 999 personnes,42098,RICHMOND,V,-72.1383276626234,45.66508487944121,334,221,219,260.00000000,1,3285,1663,1.97519661,570.54950000,400.42400000,476,422,419,515
2021,1 000 à 4 999 personnes,71133,RIGAUD,V,-74.32472576622786,45.48094064240011,275,247,219,260.00000000,1,4423,1796,2.46291718,825.10900000,443.22000000,511,478,419,515
2021,1 000 à 4 999 personnes,79037,RIVIÈRE-ROUGE,V,-75.010173533918,46.53441343749753,204,243,219,260.00000000,2,3119,1559,2.00090334,470.39800000,231.82800000,413,417,419,515
2021,1 000 à 4 999 personnes,55037,ROUGEMONT,M,-73.05934990142143,45.44867247887466,206,247,219,260.00000000,1,2530,1063,2.38000000,1108.60200000,189.94200000,1201,478,419,515
2021,1 000 à 4 999 personnes,47047,ROXTON POND,M,-72.64373424068734,45.47079407755145,176,221,219,260.00000000,1,2790,1251,2.23000000,199.49900000,178.74100000,196,422,419,515
2021,1 000 à 4 999 personnes,33045,SAINT-AGAPIT,M,-71.45290172860751,46.547613143061334,169,199,219,260.00000000,1,3610,1470,2.45564738,350.19100000,222.06300000,266,337,419,515
2021,1 000 à 4 999 personnes,56055,SAINT-ALEXANDRE,M,-73.12422999668652,45.2305503508951,190,247,219,260.00000000,1,1711,638,2.68215417,137.70200000,118.90800000,220,478,419,515
2021,1 000 à 4 999 personnes,14035,SAINT-ALEXANDRE-DE-KAMOURASKA,M,-69.57916884859439,47.668069020908426,182,216,219,260.00000000,1,1786,620,2.88000000,329.42200000,118.66000000,505,409,419,515
2021,1 000 à 4 999 personnes,61040,SAINT-AMBROISE-DE-KILDARE,M,-73.5673861033671,46.07359172301174,186,239,219,260.00000000,2,3251,1306,2.48960302,274.74700000,220.82200000,232,371,419,515
2021,1 000 à 4 999 personnes,19062,SAINT-ANSELME,M,-70.99459921762234,46.63409300588097,180,199,219,260.00000000,1,3494,1443,2.42130751,1219.15100000,229.98118000,956,337,419,515
2021,1 000 à 4 999 personnes,33095,SAINT-ANTOINE-DE-TILLY,M,-71.53942669133212,46.64615453598961,269,199,219,260.00000000,1,1221,538,2.27000000,155.05500000,119.72221207,348,337,419,515
2021,1 000 à 4 999 personnes,12015,SAINT-ANTONIN,V,-69.42736792461406,47.73546131592596,155,216,219,260.00000000,1,3692,1393,2.65012563,266.27700000,208.78672832,198,409,419,515
2021,1 000 à 4 999 personnes,52055,SAINT-BARTHÉLEMY,P,-73.1680153763852,46.21636589746039,154,239,219,260.00000000,1,2001,807,2.48000000,218.59200000,112.70500000,299,371,419,515
2021,1 000 à 4 999 personnes,34038,SAINT-BASILE,V,-71.8489799225472,46.77944730463756,229,235,219,260.00000000,2,2518,1102,2.28532756,351.54068000,210.78088477,382,392,419,515
2021,1 000 à 4 999 personnes,26055,SAINT-BERNARD,M,-71.15621747958706,46.4877312191978,141,199,219,260.00000000,1,1997,630,3.17000000,166.34500000,102.51188000,228,337,419,515
2021,1 000 à 4 999 personnes,93030,SAINT-BRUNO,M,-71.61919788175186,48.47164932666155,230,282,219,260.00000000,2,3072,1208,2.54285714,1505.71500000,258.40259970,487,487,419,515
2021,1 000 à 4 999 personnes,34078,SAINT-CASIMIR,M,-72.15570896241836,46.66817873763085,211,235,219,260.00000000,2,1555,775,2.00699301,245.84200000,119.68600000,433,392,419,515
2021,1 000 à 4 999 personnes,50030,SAINT-CÉLESTIN (VL),VL,-72.43513903393584,46.21510466170927,261,221,219,260.00000000,1,1055,471,2.23896104,119.98000000,100.61263261,312,457,419,515
2021,1 000 à 4 999 personnes,19097,SAINT-CHARLES-DE-BELLECHASSE,M,-70.94770740534418,46.76529739699411,191,199,219,260.00000000,1,1915,748,2.56000000,212.05500000,133.76232000,303,337,419,515
2021,1 000 à 4 999 personnes,69017,SAINT-CHRYSOSTOME,M,-73.77174620662039,45.11367953778428,194,247,219,260.00000000,1,1344,560,2.40000000,160.98600000,94.96200000,328,478,419,515
2021,1 000 à 4 999 personnes,75005,SAINT-COLOMBAN,V,-74.12746209659164,45.73341067818468,146,243,219,260.00000000,4,2051,750,2.73533163,143.96417200,109.35450000,192,417,419,515
2021,1 000 à 4 999 personnes,29057,SAINT-CÔME-LINIÈRE,M,-70.50666710736486,46.04571586330515,141,199,219,260.00000000,1,2304,900,2.56000000,241.41000000,118.42957895,287,337,419,515
2021,1 000 à 4 999 personnes,52062,SAINT-CUTHBERT,M,-73.24242761368455,46.19635729532773,168,239,219,260.00000000,2,1135,493,2.30172414,376.66600000,69.56879000,909,371,419,515
2021,1 000 à 4 999 personnes,49070,SAINT-CYRILLE-DE-WENDOVER,M,-72.40362526882448,45.9260089546634,151,221,219,260.00000000,1,2821,1007,2.80091533,202.14000000,155.52900000,196,457,419,515
2021,1 000 à 4 999 personnes,54017,SAINT-DAMASE (16),M,-73.01034560564517,45.522004663987914,174,247,219,260.00000000,1,2570,1089,2.36000000,1797.43503419,163.46100000,1916,478,419,515
2021,1 000 à 4 999 personnes,19030,SAINT-DAMIEN-DE-BUCKLAND,P,-70.66791431563244,46.63018700251097,198,199,219,260.00000000,1,1264,559,2.26144578,156.23200000,91.15400000,339,337,419,515
2021,1 000 à 4 999 personnes,94245,SAINT-DAVID-DE-FALARDEAU,M,-71.04568413452145,48.65789861759942,210,282,219,260.00000000,2,2299,994,2.31325301,608.46700000,175.95512271,725,487,419,515
2021,1 000 à 4 999 personnes,54060,SAINT-DOMINIQUE,M,-72.83597402501508,45.5844667397512,255,247,219,260.00000000,1,2317,834,2.77777778,234.41300000,215.70000000,277,478,419,515
2021,1 000 à 4 999 personnes,55030,SAINTE-ANGÈLE-DE-MONNOIR,M,-73.09177216119723,45.3975282594908,155,247,219,260.00000000,1,1367,444,3.07826087,118.98100000,77.50910000,239,478,419,515
2021,1 000 à 4 999 personnes,21030,SAINTE-ANNE-DE-BEAUPRÉ,V,-70.96914239802533,47.06126843391986,251,235,219,260.00000000,1,3335,1599,2.08592058,420.26015000,305.82638000,345,392,419,515
2021,1 000 à 4 999 personnes,53065,SAINTE-ANNE-DE-SOREL,M,-72.99896435755947,46.06534563436311,272,247,219,260.00000000,1,2789,1362,2.04800000,376.83100000,277.27300000,370,478,419,515
2021,1 000 à 4 999 personnes,69065,SAINTE-BARBE,M,-74.21240797848746,45.159583712569415,203,247,219,260.00000000,1,1854,789,2.34983498,154.92300000,137.42200000,229,478,419,515
2021,1 000 à 4 999 personnes,19055,SAINTE-CLAIRE,M,-70.84985967882528,46.569025147384814,149,199,219,260.00000000,1,3146,1322,2.37978142,820.90700000,171.31902000,715,337,419,515
2021,1 000 à 4 999 personnes,33102,SAINTE-CROIX,M,-71.71506183994882,46.62021888217132,156,199,219,260.00000000,1,2030,891,2.27833182,222.27200000,115.68629032,300,337,419,515
2021,1 000 à 4 999 personnes,54095,SAINTE-HÉLÈNE-DE-BAGOT,M,-72.73841982116662,45.723482325641776,118,247,219,260.00000000,1,1165,436,2.67140600,110.01000000,50.13400000,259,478,419,515
2021,1 000 à 4 999 personnes,63060,SAINTE-JULIENNE,M,-73.7595650267472,45.96424199516098,277,239,219,260.00000000,1,2466,1034,2.38454667,296.08200000,249.51870407,329,371,419,515
2021,1 000 à 4 999 personnes,28045,SAINTE-JUSTINE,M,-70.33365730630514,46.408910494270685,255,199,219,260.00000000,1,1460,632,2.30994898,196.16600000,135.68700000,368,337,419,515
2021,1 000 à 4 999 personnes,26022,SAINT-ELZÉAR (12),M,-71.09414521428556,46.406863721344756,182,199,219,260.00000000,1,2187,766,2.85553047,183.99000000,144.96500000,230,337,419,515
2021,1 000 à 4 999 personnes,77012,SAINTE-MARGUERITE-DU-LAC-MASSON,V,-74.11027913389783,46.05330359468309,458,243,219,260.00000000,1,1219,829,1.47000000,231.30200000,203.51375635,520,417,419,515
2021,1 000 à 4 999 personnes,17030,SAINTE-PERPÉTUE (12),M,-69.86750515051745,47.086677775434225,160,199,219,260.00000000,1,1419,638,2.22408964,132.41700000,82.95149550,256,337,419,515
2021,1 000 à 4 999 personnes,29112,SAINT-ÉPHREM-DE-BEAUCE,M,-70.93279027541813,46.04625597760508,137,199,219,260.00000000,1,1955,743,2.63093923,147.69500000,97.43000000,207,337,419,515
2021,1 000 à 4 999 personnes,75028,SAINTE-SOPHIE,M,-73.90740002943043,45.825932143552905,220,243,219,260.00000000,2,2444,969,2.52223690,320.53400000,196.70296477,359,417,419,515
2021,1 000 à 4 999 personnes,35050,SAINTE-THÈCLE,M,-72.57376637407945,46.8431774538561,255,250,219,260.00000000,1,2168,989,2.19223827,246.85850000,202.01134875,312,434,419,515
2021,1 000 à 4 999 personnes,51090,SAINT-ÉTIENNE-DES-GRÈS,P,-72.77144280656259,46.42956189856393,200,250,219,260.00000000,1,3109,1197,2.59719888,271.45200000,226.99534058,239,434,419,515
2021,1 000 à 4 999 personnes,51040,SAINTE-URSULE,M,-73.05905844167889,46.325370345991544,384,250,219,260.00000000,2,1286,567,2.26812816,246.46100000,180.41305199,525,434,419,515
2021,1 000 à 4 999 personnes,53025,SAINTE-VICTOIRE-DE-SOREL,M,-73.0818506385204,45.95038880087453,160,247,219,260.00000000,1,2500,1090,2.29350000,363.41230248,145.81000000,398,478,419,515
2021,1 000 à 4 999 personnes,33052,SAINT-FLAVIEN,M,-71.5757667009215,46.52194884862411,133,199,219,260.00000000,1,1060,449,2.36000000,107.06500000,51.35700000,277,337,419,515
2021,1 000 à 4 999 personnes,50128,SAINT-FRANÇOIS-DU-LAC,M,-72.87488107535891,46.0686457945286,180,221,219,260.00000000,1,2456,1123,2.18687430,244.26500000,161.74600000,272,457,419,515
2021,1 000 à 4 999 personnes,94235,SAINT-FULGENCE,M,-70.77823585423187,48.499290695834674,240,282,219,260.00000000,1,1709,719,2.37682790,215.59300000,149.39124797,346,487,419,515
2021,1 000 à 4 999 personnes,52080,SAINT-GABRIEL,V,-73.3811845597535,46.312473359814014,160,239,219,260.00000000,1,3155,1434,2.20000000,474.89000000,184.60000000,412,371,419,515
2021,1 000 à 4 999 personnes,93035,SAINT-GÉDÉON,M,-71.74203945548865,48.5136314090307,282,282,219,260.00000000,1,3270,1372,2.38325991,500.50800000,336.11966690,419,487,419,515
2021,1 000 à 4 999 personnes,29013,SAINT-GÉDÉON-DE-BEAUCE,M,-70.62106519798914,45.84404614795392,193,199,219,260.00000000,1,1893,774,2.44557823,203.84100000,133.33800000,295,337,419,515
2021,1 000 à 4 999 personnes,49048,SAINT-GERMAIN-DE-GRANTHAM,M,-72.59301896954392,45.83943667250464,189,221,219,260.00000000,1,3969,1764,2.25000000,502.44500000,273.32900000,347,457,419,515
2021,1 000 à 4 999 personnes,19075,SAINT-GERVAIS,M,-70.84431113324476,46.72035779681805,131,199,219,260.00000000,1,1743,615,2.83483871,144.65600000,83.44880000,227,337,419,515
2021,1 000 à 4 999 personnes,19068,SAINT-HENRI,M,-71.05216514094225,46.68484485540348,187,199,219,260.00000000,1,4453,1750,2.54460303,630.42700000,303.46700000,388,337,419,515
2021,1 000 à 4 999 personnes,52045,SAINT-IGNACE-DE-LOYOLA,M,-73.07003598105403,46.10975670844429,190,239,219,260.00000000,1,2335,1023,2.28222222,295.72700000,161.75400000,347,371,419,515
2021,1 000 à 4 999 personnes,67040,SAINT-ISIDORE (16),P,-73.69259213139725,45.28235969459641,180,247,219,260.00000000,1,2105,772,2.72635815,222.59300000,138.32300000,290,478,419,515
2021,1 000 à 4 999 personnes,63013,SAINT-JACQUES,M,-73.56070115480335,45.94232240810972,274,239,219,260.00000000,1,3646,1483,2.45880261,486.34500000,364.97800000,365,371,419,515
2021,1 000 à 4 999 personnes,68040,SAINT-JACQUES-LE-MINEUR,M,-73.43867181983418,45.25836539008953,116,247,219,260.00000000,1,1719,432,3.97929607,84.31390000,72.52300000,134,478,419,515
2021,1 000 à 4 999 personnes,57033,SAINT-JEAN-BAPTISTE,M,-73.13510330704814,45.51384797617777,198,247,219,260.00000000,1,3470,1210,2.86750224,764.44600000,250.21600000,604,478,419,515
2021,1 000 à 4 999 personnes,62015,SAINT-JEAN-DE-MATHA,M,-73.53740072216135,46.24979017576581,238,239,219,260.00000000,1,1239,689,1.79816879,166.59544000,107.43356340,368,371,419,515
2021,1 000 à 4 999 personnes,21020,SAINT-JOACHIM,P,-70.83979476377648,47.08326884100233,171,235,219,260.00000000,2,1308,593,2.20562349,162.57800000,81.47917400,341,392,419,515
2021,1 000 à 4 999 personnes,27043,SAINT-JOSEPH-DE-BEAUCE,V,-70.82273569112644,46.32964661454684,138,199,219,260.00000000,1,4991,1770,2.82000000,423.90600000,250.73009860,233,337,419,515
2021,1 000 à 4 999 personnes,26070,SAINT-LAMBERT-DE-LAUZON,M,-71.22947235827388,46.59816133978984,192,199,219,260.00000000,1,2926,1094,2.67484177,246.38900000,205.39514711,231,337,419,515
2021,1 000 à 4 999 personnes,50042,SAINT-LÉONARD-D'ASTON,M,-72.35021912308429,46.097305122356424,185,221,219,260.00000000,2,2093,858,2.43924303,182.14100000,141.22200000,238,457,419,515
2021,1 000 à 4 999 personnes,49095,SAINT-MAJORIQUE-DE-GRANTHAM,P,-72.5901910056707,45.928498277834926,147,221,219,260.00000000,1,1407,506,2.78000000,132.06400000,75.25981000,257,457,419,515
2021,1 000 à 4 999 personnes,19025,SAINT-MALACHIE,P,-70.75992006816479,46.53347662958979,266,199,219,260.00000000,2,1236,557,2.21868941,155.86200000,119.79672311,346,337,419,515
2021,1 000 à 4 999 personnes,34065,SAINT-MARC-DES-CARRIÈRES,V,-72.04439356385608,46.6794690997546,284,235,219,260.00000000,1,3179,1439,2.20917983,571.96000000,329.68693726,493,392,419,515
