annee,reg_n,mun_c,mun_n,mun_d,coord_x,coord_y,consom_resid,consom_resid_reg,consom_resid_cpop,consom_resid_qb,nb_reseau_dist,pop_desservie,nb_resid_desservi,nb_pers_resid,vol_eau_dist,consom_resid_ml,qte_eau_pers,qte_eau_pers_prec,qte_eau_pers_reg,qte_eau_pers_cpop,qte_eau_pers_qc
2018,Montérégie,69065,Sainte-Barbe,M,-74.2182835565927,45.171602312,223,259,259,268,1,1100,464.00,2.37,112,90,279,265,452,487,536
2018,Montérégie,69070,Saint-Anicet,M,-74.3513464587822,45.110368494,,259,,268,,,,,,,,,452,,536
2018,Montérégie,69075,Dundee,CT,-74.4685341427957,45.0334746865,,259,,268,,,,,,,,,452,,536
2018,Montérégie,70005,Saint-Urbain-Premier,M,-73.7244192330124,45.2118680565,,259,,268,,,,,,,,,452,,536
2018,Montérégie,70012,Sainte-Martine,M,-73.7888375629181,45.2552994795,,259,,268,,,,,,,,,452,,536
2018,Montérégie,70022,Beauharnois,V,-73.8906619414561,45.299686754,333,259,275,268,2,14704,6354.00,2.31,2984,1786,556,,452,466,536
2018,Montérégie,70030,Saint-Étienne-de-Beauharnois,M,-73.9009184974618,45.233295414,,259,,268,,,,,,,,,452,,536
2018,Montérégie,70035,Saint-Louis-de-Gonzague,P,-74.0081102048097,45.204930576,,259,,268,,,,,,,,,452,,536
2018,Montérégie,70040,Saint-Stanislas-de-Kostka,M,-74.1220509665847,45.1887439275,,259,,268,,,,,,,,,452,,536
2018,Montérégie,70052,Salaberry-de-Valleyfield,V,-74.0587912337054,45.268007953,,259,,268,,,,,,,,1029,452,,536
2018,Montérégie,71005,Rivière-Beaudette,M,-74.330214880934,45.218284081,,259,,268,,,,,,,,,452,,536
2018,Montérégie,71015,Saint-Télesphore,M,-74.3924881935398,45.280178904,,259,,268,,,,,,,,,452,,536
2018,Montérégie,71020,Saint-Polycarpe,M,-74.3034785080023,45.30179309,207,259,259,268,1,2558,1090.00,2.35,256,193,274,297,452,487,536
2018,Montérégie,71025,Saint-Zotique,M,-74.2567190183101,45.235474716,270,259,308,268,1,8391,3364.00,2.49,988,826,322,280,452,501,536
2018,Montérégie,71033,Les Coteaux,M,-74.2468797370348,45.262545375,308,259,308,268,1,5436,2355.00,2.31,725,611,365,308,452,501,536
2018,Montérégie,71040,Coteau-du-Lac,V,-74.1965718904087,45.2959397945,265,259,308,268,2,6913,2628.00,2.63,868,670,343,301,452,501,536
2018,Montérégie,71045,Saint-Clet,M,-74.2254438065593,45.342200835,,259,,268,,,,,,,,,452,,536
2018,Montérégie,71050,Les Cèdres,M,-74.0846849401268,45.33857249,263,259,308,268,1,5467,2036.00,2.68,594,525,298,276,452,501,536
2018,Montérégie,71055,Pointe-des-Cascades,VL,-73.9548459838583,45.33098703,176,259,259,268,1,1694,717.00,2.36,177,109,286,,452,487,536
2018,Montérégie,71060,L'Île-Perrot,V,-73.9551584370862,45.3869789835,,259,,268,,,,,,,,498,452,,536
2018,Montérégie,71065,Notre-Dame-de-l'Île-Perrot,V,-73.9038051737864,45.371378414,204,259,275,268,1,11115,3925.00,2.83,1287,827,317,286,452,466,536
2018,Montérégie,71070,Pincourt,V,-73.9847166627931,45.372168076,286,259,275,268,1,15120,5600.00,2.70,1741,1576,315,280,452,466,536
2018,Montérégie,71075,Terrasse-Vaudreuil,M,-73.9862783192268,45.391514876,278,259,259,268,1,1983,831.00,2.39,240,201,332,305,452,487,536
2018,Montérégie,71083,Vaudreuil-Dorion,V,-74.0401512330947,45.3916484415,,259,,268,,,,,,,,356,452,,536
2018,Montérégie,71090,Vaudreuil-sur-le-Lac,VL,-74.0390777303138,45.4366106085,227,259,259,268,1,1593,574.00,2.78,163,132,280,343,452,487,536
2018,Montérégie,71095,L'Île-Cadieux,V,-74.0133673459686,45.441320612,227,259,,268,1,,,,,,280,343,452,,536
2018,Montérégie,71100,Hudson,V,-74.1665581418637,45.4644401795,,259,,268,,,,,,,,,452,,536
2018,Montérégie,71105,Saint-Lazare,V,-74.1688542500601,45.4110955015,269,259,275,268,2,19395,6582.00,2.95,2353,1902,332,306,452,466,536
2018,Montérégie,71110,Sainte-Marthe,M,-74.3043773265837,45.39098931,276,259,252,268,1,313,132.00,2.37,39,31,345,,452,425,536
2018,Montérégie,71115,Sainte-Justine-de-Newton,M,-74.3781981030554,45.362409731,,259,,268,,,,,,,,,452,,536
2018,Montérégie,71125,Très-Saint-Rédempteur,M,-74.3768009343715,45.431250545,,259,,268,,,,,,,,,452,,536
2018,Montérégie,71133,Rigaud,V,-74.3125219245199,45.4792643485,,259,,268,,,,,,,,473,452,,536
2018,Montérégie,71140,Pointe-Fortune,VL,-74.3707117513003,45.5416700885,,259,,268,,,,,,,,,452,,536
2018,Nord-du-Québec,99005,Lebel-sur-Quévillon,V,-76.9932994849448,49.04858006,,817,,268,,,,,,,,,1409,,536
2018,Nord-du-Québec,99015,Matagami,V,-77.6406209996942,49.7499838905,,817,,268,,,,,,,,395,1409,,536
2018,Nord-du-Québec,99020,Chapais,V,-74.8257797764277,49.781360948,740,817,259,268,1,1439,631.00,2.28,1474,389,2806,,1409,487,536
2018,Nord-du-Québec,99025,Chibougamau,V,-74.2447401821288,49.880798939,830,817,308,268,1,8236,3261.00,2.53,3500,2496,1164,1230,1409,501,536
2018,Nord-du-Québec,99060,Gouvernement régional d'Eeyou Istchee Baie-James,M,-77.3317262104055,51.959340141,,817,,268,,,,,,,,,1409,,536
2018,Outaouais,80005,Fassett,M,-74.8397541102553,45.6507064035,,251,,268,,,,,,,,,379,,536
2018,Outaouais,80010,Montebello,M,-74.9457158449222,45.651393344,,251,,268,,,,,,,,846,379,,536
2018,Outaouais,80015,Notre-Dame-de-Bonsecours,M,-74.8564281058107,45.757423573,,251,,268,,,,,,,,,379,,536
2018,Outaouais,80020,Notre-Dame-de-la-Paix,M,-74.9843563203627,45.7947086405,,251,,268,,,,,,,,,379,,536
2018,Outaouais,80027,Saint-André-Avellin,M,-75.0362230700211,45.740937569,,251,,268,,,,,,,,,379,,536
2018,Outaouais,80037,Papineauville,M,-75.0251536390987,45.668119162,227,251,259,268,1,1867,990.00,1.89,301,155,442,386,379,487,536
2018,Outaouais,80045,Plaisance,M,-75.1083465614502,45.6208957605,210,251,259,268,1,1034,470.00,2.20,127,79,335,,379,487,536
2018,Outaouais,80050,Thurso,V,-75.2442250433969,45.6056486775,264,251,259,268,1,2987,1443.00,2.07,424,288,389,,379,487,536
2018,Outaouais,80055,Lochaber,CT,-75.186736548424,45.619313401,,251,,268,,,,,,,,,379,,536
2018,Outaouais,80060,Lochaber-Partie-Ouest,CT,-75.3044036276838,45.590976701,,251,,268,,,,,,,,,379,,536
2018,Outaouais,80065,Mayo,M,-75.3137892399018,45.679030408,,251,,268,,,,,,,,,379,,536
2018,Outaouais,80070,Saint-Sixte,M,-75.191729917322,45.696111736,,251,,268,,,,,,,,,379,,536
2018,Outaouais,80078,Ripon,M,-75.1544333642936,45.789444095,,251,,268,,,,,,,,,379,,536
2018,Outaouais,80085,Mulgrave-et-Derry,M,-75.3594038309116,45.788239723,,251,,268,,,,,,,,,379,,536
2018,Outaouais,80090,Montpellier,M,-75.2626546870837,45.8953343305,176,251,252,268,1,238,125.00,1.90,24,15,273,327,379,425,536
2018,Outaouais,80095,Lac-Simon,M,-75.0884385307768,45.9138228445,,251,,268,,,,,,,,,379,,536
2018,Outaouais,80103,Chénéville,M,-75.0034489919265,45.9032464055,,251,,268,,,,,,,,378,379,,536
2018,Outaouais,80110,Namur,M,-74.9174675058755,45.889078616,,251,,268,,,,,,,,,379,,536
2018,Outaouais,80115,Boileau,M,-74.784106422022,45.9124217465,,251,,268,,,,,,,,,379,,536
2018,Outaouais,80125,Saint-Émile-de-Suffolk,M,-74.9185906968212,45.9431351915,,251,,268,,,,,,,,,379,,536
2018,Outaouais,80130,Lac-des-Plages,M,-74.9415036823364,46.039468277,,251,,268,,,,,,,,,379,,536
2018,Outaouais,80135,Duhamel,M,-75.2165618543005,46.0937200295,425,251,252,268,1,51,29.00,1.76,15,8,785,353,379,425,536
2018,Outaouais,80140,Val-des-Bois,M,-75.5055342170826,45.9037833555,,251,,268,,,,,,,,,379,,536
2018,Outaouais,80145,Bowman,M,-75.6700628669601,45.909885906,,251,,268,,,,,,,,,379,,536
2018,Outaouais,81017,Gatineau,V,-75.6486365308731,45.4861509075,250,251,271,268,1,286557,129153.00,2.22,39097,26148,374,366,379,591,536
2018,Outaouais,82005,L'Ange-Gardien,M,-75.451390379461,45.6260459635,,251,,268,,,,,,,,,379,,536
2018,Outaouais,82010,Notre-Dame-de-la-Salette,M,-75.5458763233203,45.7747968165,658,251,252,268,1,243,130.00,1.87,92,58,1039,,379,425,536
2018,Outaouais,82015,Val-des-Monts,M,-75.6891384754819,45.69172629,,251,,268,,,,,,,,,379,,536
2018,Outaouais,82020,Cantley,M,-75.7688749169944,45.5726324995,,251,,268,,,,,,,,,379,,536
2018,Outaouais,82025,Chelsea,M,-75.8584330042272,45.5369385385,,251,,268,,,,,,,,,379,,536
2018,Outaouais,82030,Pontiac,M,-76.1098270334996,45.545284448,374,251,252,268,1,810,351.00,2.31,161,111,544,,379,425,536
2018,Outaouais,82035,La Pêche,M,-76.0750967346166,45.701552796,,251,,268,,,,,,,,,379,,536
2018,Outaouais,83005,Denholm,M,-75.8256029298257,45.836200125,,251,,268,,,,,,,,,379,,536
2018,Outaouais,83010,Low,CT,-76.0270975903346,45.8257999575,150,251,252,268,3,361,180.00,2.01,32,20,242,,379,425,536
2018,Outaouais,83015,Kazabazua,M,-76.0739680625673,45.961025688,,251,,268,,,,,,,,,379,,536
2018,Outaouais,83020,Lac-Sainte-Marie,M,-75.888605940915,45.9631088645,332,251,252,268,1,23,14.00,1.67,53,3,6237,,379,425,536
2018,Outaouais,83032,Gracefield,V,-75.9597774757474,46.0978193305,,251,,268,,,,,,,,583,379,,536
2018,Outaouais,83040,Cayamant,M,-76.2361576974083,46.169515257,,251,,268,,,,,,,,,379,,536
2018,Outaouais,83045,Blue Sea,M,-76.0752636022428,46.189818383,,251,,268,,,,,,,,,379,,536
2018,Outaouais,83050,Bouchette,M,-75.9003233364336,46.216067039,,251,,268,,,,,,,,,379,,536
2018,Outaouais,83055,Sainte-Thérèse-de-la-Gatineau,M,-75.8614541196098,46.2674332635,,251,,268,,,,,,,,,379,,536
2018,Outaouais,83060,Messines,M,-76.0667023700434,46.2576533655,,251,,268,,,,,,,,,379,,536
2018,Outaouais,83065,Maniwaki,V,-75.979219122084,46.3826692025,305,251,259,268,1,3890,2131.00,1.83,767,432,540,,379,487,536
2018,Outaouais,83070,Déléage,M,-75.8292944359347,46.3722269125,,251,,268,,,,,,,,,379,,536
2018,Outaouais,83075,Egan-Sud,M,-75.9965174124082,46.416972894,,251,,268,,,,,,,,,379,,536
2018,Outaouais,83085,Bois-Franc,M,-75.9554769307757,46.5220015995,,251,,268,,,,,,,,,379,,536
2018,Outaouais,83088,Montcerf-Lytton,M,-76.0791039082826,46.5745374155,204,251,252,268,1,172,95.00,1.81,17,13,270,,379,425,536
2018,Outaouais,83090,Aumond,CT,-75.8247984645181,46.503691664,,251,,268,,,,,,,,,379,,536
2018,Outaouais,83095,Grand-Remous,M,-75.8742482305508,46.70978467,,251,,268,,,,,,,,,379,,536
2018,Outaouais,84005,Bristol,M,-76.3787742001483,45.5688866445,,251,,268,,,,,,,,,379,,536
2018,Outaouais,84010,Shawville,M,-76.4956201304562,45.6087150735,276,251,259,268,1,1588,789.00,2.01,360,160,621,,379,487,536
2018,Outaouais,84015,Clarendon,M,-76.5196986958938,45.6296124765,,251,,268,,,,,,,,,379,,536
2018,Outaouais,84020,Portage-du-Fort,VL,-76.6610640559545,45.5944849795,421,251,252,268,1,213,126.00,1.69,46,33,593,531,379,425,536
2018,Outaouais,84025,Bryson,M,-76.6173388073709,45.668078485,206,251,252,268,1,705,308.00,2.29,113,53,441,,379,425,536
2018,Outaouais,84030,Campbell's Bay,M,-76.5938216631996,45.7310368365,343,251,252,268,1,747,344.00,2.17,132,93,483,570,379,425,536
2018,Outaouais,84035,L'Île-du-Grand-Calumet,M,-76.6884287108746,45.738198562,250,251,252,268,1,211,114.00,1.85,28,19,363,,379,425,536
2018,Outaouais,84040,Litchfield,M,-76.592128369219,45.777272948,,251,,268,,,,,,,,,379,,536
2018,Outaouais,84045,Thorne,M,-76.4260584815053,45.7457775065,,251,,268,,,,,,,,,379,,536
2018,Outaouais,84050,Alleyn-et-Cawood,M,-76.2343572098581,45.9123461905,,251,,268,,,,,,,,,379,,536
2018,Outaouais,84055,Otter Lake,M,-76.475264766082,45.9204959405,,251,,268,,,,,,,,291,379,,536
2018,Outaouais,84060,Fort-Coulonge,VL,-76.7336877307806,45.8434824195,,251,,268,,,,,,,,,379,,536
2018,Outaouais,84065,Mansfield-et-Pontefract,M,-76.726378511338,45.9835037625,,251,,268,,,,,,,,,379,,536
2018,Outaouais,84070,Waltham,M,-76.8875315759788,46.022914175,,251,,268,,,,,,,,,379,,536
2018,Outaouais,84082,L'Isle-aux-Allumettes,M,-77.0229202698891,45.8586353425,256,251,252,268,1,292,147.00,1.99,34,27,315,,379,425,536
2018,Outaouais,84090,Chichester,CT,-77.0709531134377,46.001817566,,251,,268,,,,,,,,,379,,536
2018,Outaouais,84095,Sheenboro,M,-77.3101958127021,46.1100505225,,251,,268,,,,,,,,,379,,536
2018,Outaouais,84100,Rapides-des-Joachims,M,-77.6986582204023,46.2747884655,,251,,268,,,,,,,,,379,,536
2018,Saguenay--Lac-Saint-Jean,91005,Lac-Bouchette,M,-72.1188006943763,48.1571489275,226,275,252,268,1,849,449.00,1.89,131,70,422,459,525,425,536
2018,Saguenay--Lac-Saint-Jean,91010,Saint-André-du-Lac-Saint-Jean,VL,-71.9921573399212,48.3089664085,265,275,252,268,1,237,120.00,1.98,33,23,380,270,525,425,536
2018,Saguenay--Lac-Saint-Jean,91015,Saint-François-de-Sales,M,-72.1954653224626,48.331102779,427,275,252,268,1,512,262.00,1.95,108,80,578,477,525,425,536
2018,Saguenay--Lac-Saint-Jean,91020,Chambord,M,-72.0869346379043,48.435062274,,275,,268,,,,,,,,418,525,,536
2018,Saguenay--Lac-Saint-Jean,91025,Roberval,V,-72.2417676423734,48.48760142,329,275,308,268,1,9801,4519.00,2.17,1696,1177,474,475,525,501,536
2018,Saguenay--Lac-Saint-Jean,91030,Sainte-Hedwidge,M,-72.4459809783221,48.411701013,297,275,252,268,1,486,240.00,2.02,63,53,354,258,525,425,536
2018,Saguenay--Lac-Saint-Jean,91035,Saint-Prime,M,-72.3725476430012,48.591563574,492,275,259,268,1,2290,999.00,2.29,619,411,741,,525,487,536
2018,Saguenay--Lac-Saint-Jean,91042,Saint-Félicien,V,-72.4701839549038,48.7142675555,292,275,308,268,1,9980,4247.00,2.35,1586,1063,435,,525,501,536
2018,Saguenay--Lac-Saint-Jean,91050,La Doré,P,-72.6743319099218,48.739253541,250,275,259,268,1,1327,617.00,2.15,206,121,426,364,525,487,536
2018,Saguenay--Lac-Saint-Jean,92005,Saint-Augustin,P,-71.9407802914406,48.8115856995,,275,,268,,,,,,,,,525,,536
2018,Saguenay--Lac-Saint-Jean,92010,Péribonka,M,-72.0561788524549,48.787830339,,275,,268,,,,,,,,,525,,536
2018,Saguenay--Lac-Saint-Jean,92015,Sainte-Jeanne-d'Arc,VL,-72.0256752042028,48.9017831305,,275,,268,,,,,,,,,525,,536
2018,Saguenay--Lac-Saint-Jean,92022,Dolbeau-Mistassini,V,-72.2401142436287,48.8403409025,320,275,275,268,2,13233,5814.00,2.28,2204,1543,456,436,525,466,536
2018,Saguenay--Lac-Saint-Jean,92030,Albanel,M,-72.4037857156639,48.911319907,455,275,259,268,2,1256,508.00,2.47,253,209,551,539,525,487,536
2018,Saguenay--Lac-Saint-Jean,92040,Normandin,V,-72.5432976853296,48.8297398865,,275,,268,,,,,,,,,525,,536
2018,Saguenay--Lac-Saint-Jean,92045,Saint-Thomas-Didyme,M,-72.7275677497801,48.950940788,,275,,268,,,,,,,,,525,,536
2018,Saguenay--Lac-Saint-Jean,92050,Saint-Edmond-les-Plaines,M,-72.5823078865376,48.957441352,198,275,252,268,1,284,130.00,2.19,31,21,303,339,525,425,536
2018,Saguenay--Lac-Saint-Jean,92055,Girardville,M,-72.5731067334397,49.0382045845,276,275,252,268,1,784,410.00,1.91,110,79,385,214,525,425,536
2018,Saguenay--Lac-Saint-Jean,92060,Notre-Dame-de-Lorette,M,-72.4012413418113,49.10702484,,275,,268,,,,,,,,,525,,536
2018,Saguenay--Lac-Saint-Jean,92065,Saint-Eugène-d'Argentenay,M,-72.2780229890645,48.9778359325,208,275,252,268,1,426,185.00,2.30,45,32,288,,525,425,536
2018,Saguenay--Lac-Saint-Jean,92070,Saint-Stanislas,M,-72.2085442445997,49.034393967,201,275,252,268,1,120,52.00,2.30,14,9,327,324,525,425,536
2018,Saguenay--Lac-Saint-Jean,93005,Desbiens,V,-71.9548090702367,48.4016581935,,275,,268,,,,,,,,377,525,,536
2018,Saguenay--Lac-Saint-Jean,93012,Métabetchouan--Lac-à-la-Croix,V,-71.8537007722326,48.384718409,293,275,259,268,2,2925,1300.00,2.25,489,313,458,,525,487,536
2018,Saguenay--Lac-Saint-Jean,93020,Hébertville,M,-71.6658830882138,48.3548391885,336,275,259,268,1,2470,1089.00,2.27,497,303,552,,525,487,536
2018,Saguenay--Lac-Saint-Jean,93025,Hébertville-Station,VL,-71.6446146195607,48.431398773,,275,,268,,,,,,,,516,525,,536
2018,Saguenay--Lac-Saint-Jean,93030,Saint-Bruno,M,-71.6187716514407,48.471801737,334,275,259,268,2,2936,1191.00,2.47,1594,358,523,512,525,487,536
2018,Saguenay--Lac-Saint-Jean,93035,Saint-Gédéon,M,-71.7533319410674,48.5141451365,461,275,259,268,1,3000,1353.00,2.22,772,505,705,,525,487,536
2018,Saguenay--Lac-Saint-Jean,93042,Alma,V,-71.7122149364205,48.590145565,271,275,275,268,1,30868,14510.00,2.13,4500,3049,399,393,525,466,536
2018,Saguenay--Lac-Saint-Jean,93045,Saint-Nazaire,M,-71.5345254845552,48.5859883645,180,275,259,268,1,1753,659.00,2.66,197,115,307,314,525,487,536
2018,Saguenay--Lac-Saint-Jean,93055,Labrecque,M,-71.4924750911303,48.698836095,393,275,259,268,1,1065,457.00,2.33,205,153,528,523,525,487,536
2018,Saguenay--Lac-Saint-Jean,93060,Lamarche,M,-71.4221877296667,48.793972006,,275,,268,,,,,,,,504,525,,536
2018,Saguenay--Lac-Saint-Jean,93065,L'Ascension-de-Notre-Seigneur,P,-71.6571982484946,48.731072219,234,275,259,268,1,2260,1030.00,2.19,293,193,355,421,525,487,536
2018,Saguenay--Lac-Saint-Jean,93070,Saint-Henri-de-Taillon,M,-71.8180339962053,48.673414142,253,275,259,268,1,1330,576.00,2.31,173,123,356,304,525,487,536
2018,Saguenay--Lac-Saint-Jean,93075,Sainte-Monique,M,-71.7909902644471,48.752798748,,275,,268,,,,,,,,,525,,536
2018,Saguenay--Lac-Saint-Jean,93080,Saint-Ludger-de-Milot,M,-71.8249554034726,48.8988558615,287,275,252,268,1,487,246.00,1.98,81,51,455,414,525,425,536
2018,Saguenay--Lac-Saint-Jean,94068,Saguenay,V,-71.1431878226256,48.375690884,250,275,271,268,8,137579,65628.00,2.10,27823,12554,554,550,525,591,536
2018,Saguenay--Lac-Saint-Jean,94205,Petit-Saguenay,M,-70.0519116017446,48.1485968285,,275,,268,,,,,,,,473,525,,536
2018,Saguenay--Lac-Saint-Jean,94210,L'Anse-Saint-Jean,M,-70.3196134728011,48.1464675115,,275,,268,,,,,,,,803,525,,536
2018,Saguenay--Lac-Saint-Jean,94215,Rivière-Éternité,M,-70.4480465006916,48.2267718415,,275,,268,,,,,,,,,525,,536
2018,Saguenay--Lac-Saint-Jean,94220,Ferland-et-Boilleau,M,-70.8512075469037,48.131686985,145,275,252,268,1,83,41.00,2.03,6,4,207,257,525,425,536
2018,Saguenay--Lac-Saint-Jean,94225,Saint-Félix-d'Otis,M,-70.6387271744606,48.2822221965,307,275,252,268,1,280,143.00,1.96,42,31,409,302,525,425,536
2018,Saguenay--Lac-Saint-Jean,94230,Sainte-Rose-du-Nord,P,-70.5911037304963,48.408300192,310,275,252,268,1,244,132.00,1.85,42,28,468,297,525,425,536
2018,Saguenay--Lac-Saint-Jean,94235,Saint-Fulgence,M,-70.7572071679961,48.491711722,,275,,268,,,,,,,,,525,,536
2018,Saguenay--Lac-Saint-Jean,94240,Saint-Honoré,V,-71.0975129719163,48.534937308,255,275,308,268,1,5853,2372.00,2.47,739,545,346,311,525,501,536
2018,Saguenay--Lac-Saint-Jean,94245,Saint-David-de-Falardeau,M,-71.0477715898489,48.6556672125,709,275,259,268,2,1815,858.00,2.12,791,470,1195,1011,525,487,536
2018,Saguenay--Lac-Saint-Jean,94250,Bégin,M,-71.3206720948057,48.6948333125,452,275,252,268,1,581,294.00,1.98,121,96,569,,525,425,536
2018,Saguenay--Lac-Saint-Jean,94255,Saint-Ambroise,M,-71.3287767400299,48.5582327195,,275,,268,,,,,,,,421,525,,536
2018,Saguenay--Lac-Saint-Jean,94260,Saint-Charles-de-Bourget,M,-71.425504129573,48.5280992085,448,275,252,268,1,599,275.00,2.18,128,98,584,470,525,425,536
2018,Saguenay--Lac-Saint-Jean,94265,Larouche,M,-71.5142405817849,48.459117643,306,275,259,268,2,1027,466.00,2.20,178,115,474,224,525,487,536
