annee,reg_n,mun_c,mun_n,mun_d,coord_x,coord_y,indice_fuites_ifi,indice_fuites_ifi_reg,indice_fuites_ifi_cpop,indice_fuites_ifi_qc,pertes_eau_reelles,pertes_eau_reelles_inev,nb_fuites_reparees,pourc_reseau_ausculte,long_reseau_km
2019,Estrie,40047,DANVILLE,V,-72.04656622691469,45.77671118382955,,"2,4",,"6,6",,,,,
2019,Estrie,44023,DIXVILLE,M,-71.7460317436297,45.051803095658705,0.50400000,"2,4","2,5","6,6",1.83700000,3.64400000,4,,4.08800000
2019,Estrie,41117,DUDSWELL,M,-71.57963044886556,45.60621936626187,2.62200000,"2,4","2,5","6,6",7.78300000,2.96900000,6,,3.85700000
2019,Estrie,41060,EAST ANGUS,V,-71.66116222953151,45.481457514150485,,"2,4",,"6,6",,,,,
2019,Estrie,44010,EAST HEREFORD,M,-71.53652647655153,45.07353557179339,0.64300000,"2,4","2,5","6,6",0.54400000,0.84600000,0,,1.40600000
2019,Estrie,45093,EASTMAN,M,-72.30510843482227,45.334550603615426,9.96900000,"2,4","2,5","6,6",89.38700000,8.96600000,5,1.00000000,13.68500000
2019,Estrie,30025,FRONTENAC,M,-70.7939502986225,45.546280676675565,0.60700000,"2,4","2,5","6,6",2.84700000,4.68800000,1,,5.81800000
2019,Estrie,41075,HAMPDEN,CT,-71.20668500623636,45.51777800124489,,"2,4",,"6,6",,,,,
2019,Estrie,40005,HAM-SUD,M,-71.59347672250324,45.76489522079265,,"2,4",,"6,6",,,,,
2019,Estrie,45055,HATLEY (CT),CT,-71.96606571400507,45.295809383172994,1.57400000,"2,4","2,5","6,6",5.88900000,3.74200000,2,1.00000000,3.44600000
2019,Estrie,45043,HATLEY (M),M,-71.96055901485471,45.20098177182118,1.08800000,"2,4","2,5","6,6",7.78100000,7.15400000,0,0.48000000,5.00900000
2019,Estrie,42070,KINGSBURY,VL,-72.12953927775449,45.572125379020555,,"2,4",,"6,6",,,,,
2019,Estrie,30080,LAC-DROLET,M,-70.84438458993804,45.720785054440526,1.59100000,"2,4","2,5","6,6",15.90300000,9.99600000,5,1.30700000,8.15000000
2019,Estrie,30030,LAC-MÉGANTIC,V,-70.88709350531929,45.590527325614005,1.12600000,"2,4","3,8","6,6",114.29300000,101.54700000,7,0.98700000,58.86800000
2019,Estrie,30095,LAMBTON,M,-71.08490522519028,45.87240938283927,7.39400000,"2,4",3,"6,6",99.11600000,13.40500000,3,0.50000000,16.97300000
2019,Estrie,41027,LA PATRIE,M,-71.23678611115056,45.404139684649024,2.38800000,"2,4","2,5","6,6",10.99400000,4.60400000,4,1.00000000,7.34200000
2019,Estrie,42045,LAWRENCEVILLE,VL,-72.34208452280673,45.43275190005813,,"2,4",,"6,6",,,,,
2019,Estrie,41085,LINGWICK,CT,-71.33886412967342,45.61130566700061,,"2,4",,"6,6",,,,,
2019,Estrie,45072,MAGOG,V,-72.16735439628091,45.24942340001415,2.83400000,"2,4","4,2","6,6",604.73800000,213.42100000,18,,165.56000000
2019,Estrie,42065,MARICOURT,M,-72.30830190366231,45.55167656107961,,"2,4",,"6,6",,,,,
2019,Estrie,30035,MARSTON,CT,-70.98158146830524,45.56364918381137,,"2,4",,"6,6",,,,,
2019,Estrie,44060,MARTINVILLE,M,-71.6908088125446,45.27659985551734,0.88800000,"2,4","2,5","6,6",2.09400000,2.35900000,0,,2.55600000
2019,Estrie,42075,MELBOURNE,CT,-72.17071136634033,45.598894967161904,0.50100000,"2,4","2,5","6,6",1.13900000,2.27300000,1,12.00000000,3.11300000
2019,Estrie,30040,MILAN,M,-71.13730781358588,45.5930785064344,,"2,4",,"6,6",,,,,
2019,Estrie,30045,NANTES,M,-71.01428864006341,45.636536642906464,1.02000000,"2,4","2,5","6,6",8.49200000,8.32600000,1,0.54100000,8.09000000
2019,Estrie,41037,NEWPORT,M,-71.44649569543327,45.389971305082696,,"2,4",,"6,6",,,,,
2019,Estrie,45050,NORTH HATLEY,VL,-71.98095161718051,45.2724852353844,,"2,4",,"6,6",,,,,
2019,Estrie,30010,NOTRE-DAME-DES-BOIS,M,-71.05108812569289,45.362197417076636,0.47100000,"2,4","2,5","6,6",1.40800000,2.99100000,0,,3.30000000
2019,Estrie,45020,OGDEN,M,-72.16554050171756,45.04516218499387,,"2,4",,"6,6",,,,,
2019,Estrie,45115,ORFORD,CT,-72.17637288904491,45.37837897735275,0.66800000,"2,4",3,"6,6",33.71700000,50.44500000,4,0.01400000,36.92400000
2019,Estrie,30020,PIOPOLIS,M,-70.94638932852781,45.4692822659459,1.45800000,"2,4","2,5","6,6",2.12000000,1.45400000,0,,2.03500000
2019,Estrie,45030,POTTON,CT,-72.38151899817485,45.08227139442915,1.07700000,"2,4","2,5","6,6",13.35400000,12.40100000,1,0.63000000,16.18100000
2019,Estrie,42032,RACINE,M,-72.20560146588898,45.49473252913902,1.67600000,"2,4","2,5","6,6",16.25000000,9.69400000,0,,13.23500000
2019,Estrie,42098,RICHMOND,V,-72.1383276626234,45.66508487944121,2.51900000,"2,4",3,"6,6",96.75100000,38.41500000,10,1.00000000,34.89800000
2019,Estrie,40010,SAINT-ADRIEN,M,-71.74245315291164,45.82469848499849,,"2,4",,"6,6",,,,,
2019,Estrie,30005,SAINT-AUGUSTIN-DE-WOBURN,P,-70.89504464679094,45.34108162821784,,"2,4",,"6,6",,,,,
2019,Estrie,45080,SAINT-BENOÎT-DU-LAC,M,-72.26747261806477,45.167156070930425,,"2,4",,"6,6",,,,,
2019,Estrie,40025,SAINT-CAMILLE,CT,-71.71017154317263,45.680479693342065,,"2,4",,"6,6",,,,,
2019,Estrie,42100,SAINT-CLAUDE,M,-71.95768546771869,45.63961528007658,,"2,4",,"6,6",,,,,
2019,Estrie,42025,SAINT-DENIS-DE-BROMPTON,M,-72.10811145424462,45.43467328628262,0.93300000,"2,4","2,5","6,6",5.29600000,5.67500000,0,,2.59900000
2019,Estrie,42050,SAINTE-ANNE-DE-LA-ROCHELLE,M,-72.40723818885127,45.412092433990054,,"2,4",,"6,6",,,,,
2019,Estrie,45060,SAINTE-CATHERINE-DE-HATLEY,M,-72.0510121304173,45.233798381867075,,"2,4",,"6,6",,,,,
2019,Estrie,30050,SAINTE-CÉCILE-DE-WHITTON,M,-70.93088643670303,45.68267550473025,2.99800000,"2,4","2,5","6,6",7.41100000,2.47200000,0,2.00000000,3.77500000
2019,Estrie,44055,SAINTE-EDWIDGE-DE-CLIFTON,CT,-71.669920707358,45.19913756123482,,"2,4",,"6,6",,,,,
2019,Estrie,45100,SAINT-ÉTIENNE-DE-BOLTON,M,-72.36804508667068,45.2591096556977,,"2,4",,"6,6",,,,,
2019,Estrie,42020,SAINT-FRANÇOIS-XAVIER-DE-BROMPTON,M,-72.05342139012465,45.53460155564002,,"2,4",,"6,6",,,,,
2019,Estrie,40032,SAINT-GEORGES-DE-WINDSOR,M,-71.8526603690643,45.68512346983019,,"2,4",,"6,6",,,,,
2019,Estrie,44015,SAINT-HERMÉNÉGILDE,M,-71.6510427058067,45.08579393616571,0.85200000,"2,4","2,5","6,6",0.96000000,1.12700000,0,,1.60800000
2019,Estrie,41012,SAINT-ISIDORE-DE-CLIFTON,M,-71.49577863715837,45.27181773149493,5.90700000,"2,4","2,5","6,6",29.66200000,5.02100000,2,1.00000000,6.00600000
2019,Estrie,30072,SAINT-LUDGER,M,-70.70261665008753,45.718254487587785,0.54800000,"2,4","2,5","6,6",3.30500000,6.03000000,2,1.00000000,13.52200000
2019,Estrie,44003,SAINT-MALO,M,-71.50213021530467,45.20100219597589,,"2,4",,"6,6",,,,,
2019,Estrie,30070,SAINT-ROBERT-BELLARMIN,M,-70.51555257601595,45.73370389638278,,"2,4",,"6,6",,,,,
2019,Estrie,30100,SAINT-ROMAIN,M,-71.06461085925824,45.755095000628565,3.56600000,"2,4","2,5","6,6",16.02300000,4.49300000,0,1.00000000,5.33100000
2019,Estrie,30085,SAINT-SÉBASTIEN (05),M,-70.96516235628842,45.79805144540535,0.40200000,"2,4","2,5","6,6",2.74900000,6.84300000,0,,5.73000000
2019,Estrie,44005,SAINT-VENANT-DE-PAQUETTE,M,-71.47877334152639,45.122944254926836,,"2,4",,"6,6",,,,,
2019,Estrie,41080,SCOTSTOWN,V,-71.28182167670069,45.52451396198221,,"2,4",,"6,6",,,,,
2019,Estrie,43027,SHERBROOKE,V,-71.94360397905031,45.41062809633236,2.02300000,"2,4","9,9","6,6",2764.53300000,1366.32700000,148,1.19700000,898.00000000
2019,Estrie,45025,STANSTEAD (CT),CT,-72.19013299685558,45.094182676471846,1.11400000,"2,4","2,5","6,6",1.46000000,1.31100000,0,,1.90800000
2019,Estrie,44050,STANSTEAD-EST,M,-72.0504657952266,45.06530804497019,,"2,4",,"6,6",,,,,
2019,Estrie,45008,STANSTEAD (V),V,-72.10642796186832,45.01399137379539,2.29900000,"2,4",3,"6,6",83.26100000,36.22200000,4,0.33000000,36.76700000
2019,Estrie,42005,STOKE,M,-71.77355215819806,45.54404189236863,,"2,4",,"6,6",,,,,
2019,Estrie,30105,STORNOWAY,M,-71.20199206020627,45.73520351126186,,"2,4",,"6,6",,,,,
2019,Estrie,30110,STRATFORD,CT,-71.28564700826973,45.78714152309544,,"2,4",,"6,6",,,,,
2019,Estrie,45105,STUKELY-SUD,VL,-72.41143358153647,45.339197308630396,5.65700000,"2,4","2,5","6,6",14.27500000,2.52300000,1,,4.31400000
2019,Estrie,42078,ULVERTON,M,-72.25145547537666,45.70290693717137,,"2,4",,"6,6",,,,,
2019,Estrie,42060,VALCOURT (CT),CT,-72.36979775867962,45.49466568781063,1.12800000,"2,4","2,5","6,6",5.08800000,4.51100000,0,1.00000000,3.98900000
2019,Estrie,42055,VALCOURT (V),V,-72.3155190014624,45.496381992123084,4.36100000,"2,4",3,"6,6",106.79300000,24.48700000,3,0.74200000,26.46300000
2019,Estrie,42095,VAL-JOLI,M,-71.93280656221437,45.576284002049256,,"2,4",,"6,6",,,,,
2019,Estrie,30015,VAL-RACINE,M,-71.08568315031425,45.502201879704295,,"2,4",,"6,6",,,,,
2019,Estrie,44080,WATERVILLE,V,-71.86836048211697,45.307226947942524,3.91400000,"2,4",3,"6,6",53.64900000,13.70600000,6,1.50000000,14.57500000
2019,Estrie,41098,WEEDON,M,-71.4533983551002,45.699466952368326,10.44300000,"2,4",3,"6,6",172.08000000,16.47900000,10,0.91800000,16.97800000
2019,Estrie,41065,WESTBURY,CT,-71.6189964337933,45.48851583650646,,"2,4",,"6,6",,,,,
2019,Estrie,42088,WINDSOR,V,-71.99493716268523,45.570198900069386,4.25900000,"2,4","3,8","6,6",268.63800000,63.07600000,9,,40.94900000
2019,Estrie,40017,WOTTON,M,-71.79793262132333,45.75604173789983,,"2,4",,"6,6",,,,,
2019,Gaspésie--Îles-de-la-Madeleine,5045,BONAVENTURE,V,-65.4661135303739,48.07335190079527,1.07200000,"5,6",3,"6,6",30.75800000,28.68700000,2,,23.71500000
2019,Gaspésie--Îles-de-la-Madeleine,4047,CAP-CHAT,V,-66.70160514572318,49.04991818047258,9.04900000,"5,6",3,"6,6",280.62800000,31.01100000,8,1.00000000,29.15900000
2019,Gaspésie--Îles-de-la-Madeleine,5060,CAPLAN,M,-65.67765552891662,48.13333028150058,2.19400000,"5,6",3,"6,6",45.23300000,20.61600000,9,,22.57900000
2019,Gaspésie--Îles-de-la-Madeleine,6013,CARLETON-SUR-MER,V,-66.18690935672525,48.16428504460227,6.41100000,"5,6",3,"6,6",414.57800000,64.66300000,10,0.75500000,54.32500000
2019,Gaspésie--Îles-de-la-Madeleine,5077,CASCAPÉDIA-SAINT-JULES,M,-65.93165629067134,48.27022981481879,,"5,6",,"6,6",,,,,
2019,Gaspésie--Îles-de-la-Madeleine,2028,CHANDLER,V,-64.77824585433964,48.35565122649268,8.92300000,"5,6","3,8","6,6",1110.08400000,124.41000000,22,1.00000000,81.04300000
2019,Gaspésie--Îles-de-la-Madeleine,3010,CLORIDORME,CT,-64.87261997323735,49.15758794256737,,"5,6",,"6,6",,,,,
2019,Gaspésie--Îles-de-la-Madeleine,6025,ESCUMINAC,M,-66.42161786465044,48.12263804116778,,"5,6",,"6,6",,,,,
2019,Gaspésie--Îles-de-la-Madeleine,3005,GASPÉ,V,-64.48208600470178,48.91333386420045,4.03000000,"5,6","3,8","6,6",568.35900000,141.04000000,20,1.00000000,109.71500000
2019,Gaspésie--Îles-de-la-Madeleine,2015,GRANDE-RIVIÈRE,V,-64.5238319638339,48.42968570545392,14.69600000,"5,6",3,"6,6",457.51000000,31.13100000,4,1.00000000,28.98300000
2019,Gaspésie--Îles-de-la-Madeleine,3020,GRANDE-VALLÉE,M,-65.1239050796632,49.15455317440174,5.65500000,"5,6",3,"6,6",61.10500000,10.80500000,5,1.00000000,18.69800000
2019,Gaspésie--Îles-de-la-Madeleine,1042,GROSSE-ÎLE,M,-61.481503959056084,47.79021713831782,,"5,6",,"6,6",,,,,
2019,Gaspésie--Îles-de-la-Madeleine,5025,HOPE,CT,-65.24630916442061,48.11752167871191,,"5,6",,"6,6",,,,,
2019,Gaspésie--Îles-de-la-Madeleine,5020,HOPE TOWN,M,-65.18404538267319,48.097276918431106,,"5,6",,"6,6",,,,,
2019,Gaspésie--Îles-de-la-Madeleine,4030,LA MARTRE,M,-66.18168051599551,49.12302323397713,,"5,6",,"6,6",,,,,
2019,Gaspésie--Îles-de-la-Madeleine,6060,L'ASCENSION-DE-PATAPÉDIA,M,-67.26763940469426,47.928897142821896,,"5,6",,"6,6",,,,,
2019,Gaspésie--Îles-de-la-Madeleine,1023,LES ÎLES-DE-LA-MADELEINE,M,-61.89556457634508,47.39550082868345,,"5,6",,"6,6",,,,,
2019,Gaspésie--Îles-de-la-Madeleine,6005,MARIA,M,-66.01098331009611,48.20018450799229,4.52000000,"5,6",3,"6,6",119.87300000,26.52000000,5,1.90400000,25.21500000
2019,Gaspésie--Îles-de-la-Madeleine,4025,MARSOUI,VL,-66.03828616007588,49.134773016173796,5.75000000,"5,6","2,5","6,6",31.80900000,5.53200000,2,1.00000000,5.86000000
2019,Gaspésie--Îles-de-la-Madeleine,6045,MATAPÉDIA,M,-66.96271571725875,47.95835774326433,,"5,6",,"6,6",,,,,
2019,Gaspésie--Îles-de-la-Madeleine,4015,MONT-SAINT-PIERRE,VL,-65.77345914769111,49.15600381017126,1.00000000,"5,6","2,5","6,6",7.11100000,7.11100000,0,,7.49700000
2019,Gaspésie--Îles-de-la-Madeleine,3025,MURDOCHVILLE,V,-65.47700942093005,48.95073111612451,12.74700000,"5,6","2,5","6,6",176.66000000,13.85900000,4,1.00000000,14.04000000
2019,Gaspésie--Îles-de-la-Madeleine,5040,NEW CARLISLE,M,-65.3505935658594,48.05560173100176,6.59200000,"5,6",3,"6,6",115.76100000,17.56100000,5,1.02800000,14.59000000
2019,Gaspésie--Îles-de-la-Madeleine,5070,NEW RICHMOND,V,-65.80762676188564,48.20386074491002,1.71200000,"5,6",3,"6,6",103.29400000,60.34600000,11,1.00000000,32.38500000
2019,Gaspésie--Îles-de-la-Madeleine,6020,NOUVELLE,M,-66.35513161603339,48.152278282070995,,"5,6",,"6,6",,,,,
2019,Gaspésie--Îles-de-la-Madeleine,5032,PASPÉBIAC,V,-65.29155543422078,48.10528987295314,8.05600000,"5,6",3,"6,6",479.77500000,59.55400000,2,1.22200000,39.59000000
2019,Gaspésie--Îles-de-la-Madeleine,2005,PERCÉ,V,-64.37143441293873,48.55753313577947,10.20700000,"5,6","2,5","6,6",192.18600000,18.82900000,3,1.04300000,19.18300000
2019,Gaspésie--Îles-de-la-Madeleine,3015,PETITE-VALLÉE,M,-65.00985409232918,49.18713256721701,1.29200000,"5,6","2,5","6,6",5.14200000,3.98100000,2,,5.65000000
2019,Gaspésie--Îles-de-la-Madeleine,6030,POINTE-À-LA-CROIX,M,-66.73111084343414,48.13278024962336,,"5,6",,"6,6",,,,,
2019,Gaspésie--Îles-de-la-Madeleine,2047,PORT-DANIEL-GASCONS,M,-64.95978631141195,48.22395016776512,1.74000000,"5,6","2,5","6,6",29.54500000,16.98200000,3,1.00000000,14.01200000
2019,Gaspésie--Îles-de-la-Madeleine,6035,RISTIGOUCHE-PARTIE-SUD-EST,CT,-66.82437504255253,48.02421175595297,,"5,6",,"6,6",,,,,
2019,Gaspésie--Îles-de-la-Madeleine,4020,RIVIÈRE-À-CLAUDE,M,-65.8716385804271,49.15206892193699,,"5,6",,"6,6",,,,,
2019,Gaspésie--Îles-de-la-Madeleine,6050,SAINT-ALEXIS-DE-MATAPÉDIA,M,-67.04974968765714,47.97371460324103,0.48600000,"5,6","2,5","6,6",1.75200000,3.60500000,2,0.07200000,3.46500000
2019,Gaspésie--Îles-de-la-Madeleine,5065,SAINT-ALPHONSE,M,-65.63848401910808,48.198153128939964,0.29900000,"5,6","2,5","6,6",2.19000000,7.32300000,2,1.00000000,7.57100000
2019,Gaspésie--Îles-de-la-Madeleine,6040,SAINT-ANDRÉ-DE-RESTIGOUCHE,M,-66.98984749250432,48.069075552954075,,"5,6",,"6,6",,,,,
2019,Gaspésie--Îles-de-la-Madeleine,4037,SAINTE-ANNE-DES-MONTS,V,-66.41100082031862,49.09610385610178,2.41600000,"5,6","3,8","6,6",168.67400000,69.81100000,9,1.00100000,69.89800000
2019,Gaspésie--Îles-de-la-Madeleine,5050,SAINT-ELZÉAR (11),M,-65.43443655817642,48.17711507254447,0.26800000,"5,6","2,5","6,6",1.09800000,4.10000000,0,,2.93300000
2019,Gaspésie--Îles-de-la-Madeleine,4005,SAINTE-MADELEINE-DE-LA-RIVIÈRE-MADELEINE,M,-65.3450706786122,49.17540836135939,1.83900000,"5,6","2,5","6,6",25.60500000,13.92500000,2,1.00000000,13.66100000
2019,Gaspésie--Îles-de-la-Madeleine,2010,SAINTE-THÉRÈSE-DE-GASPÉ,M,-64.44547714798723,48.44491090120217,20.55600000,"5,6","2,5","6,6",99.14700000,4.82300000,1,2.21300000,7.32500000
2019,Gaspésie--Îles-de-la-Madeleine,6055,SAINT-FRANÇOIS-D'ASSISE,M,-67.17868313116249,47.97707087048183,1.43200000,"5,6","2,5","6,6",9.94800000,6.94900000,0,1.00000000,5.22100000
2019,Gaspésie--Îles-de-la-Madeleine,5015,SAINT-GODEFROI,CT,-65.17970540970941,48.18042276182044,,"5,6",,"6,6",,,,,
2019,Gaspésie--Îles-de-la-Madeleine,4010,SAINT-MAXIME-DU-MONT-LOUIS,M,-65.62757614257717,49.19012903264711,2.73900000,"5,6","2,5","6,6",43.03600000,15.71100000,1,1.00000000,17.25500000
2019,Gaspésie--Îles-de-la-Madeleine,5055,SAINT-SIMÉON (11),P,-65.55566155906213,48.11911609199982,2.30200000,"5,6","2,5","6,6",26.15600000,11.36400000,1,2.00000000,12.89500000
2019,Gaspésie--Îles-de-la-Madeleine,5010,SHIGAWAKE,M,-65.10474758850914,48.161672207177524,,"5,6",,"6,6",,,,,
2019,Lanaudière,52035,BERTHIERVILLE,V,-73.18948442819602,46.07996827057952,8.50300000,"2,4",3,"6,6",299.91400000,35.27100000,3,0.06400000,31.07500000
2019,Lanaudière,60005,CHARLEMAGNE,V,-73.48962932347365,45.724988122118866,20.09700000,"2,4","3,8","6,6",638.99000000,31.79500000,6,1.02700000,25.56400000
2019,Lanaudière,62047,CHERTSEY,M,-73.87241871215498,46.11370838391758,3.05400000,"2,4","2,5","6,6",17.52100000,5.73700000,0,0.99000000,5.55500000
2019,Lanaudière,61013,CRABTREE,M,-73.4981694352479,45.975101971193354,0.41500000,"2,4",3,"6,6",9.00900000,21.69400000,1,0.99500000,19.98100000
2019,Lanaudière,62053,ENTRELACS,M,-74.00618717482207,46.13648190344547,,"2,4",,"6,6",,,,,
2019,Lanaudière,61025,JOLIETTE,V,-73.4301021988828,46.010452439047455,2.74800000,"2,4","4,2","6,6",445.94100000,162.29700000,18,1.00000000,136.36600000
2019,Lanaudière,52017,LANORAIE,M,-73.25756859777904,45.98061241779358,3.86500000,"2,4",3,"6,6",109.36100000,28.29800000,1,1.26100000,26.59700000
2019,Lanaudière,60028,L'ASSOMPTION,V,-73.40055528783246,45.8600086280173,1.11500000,"2,4","4,2","6,6",207.92000000,186.42300000,54,0.35500000,169.20000000
2019,Lanaudière,52007,LAVALTRIE,V,-73.32762705794802,45.90848717494835,2.98900000,"2,4","4,2","6,6",336.63300000,112.62200000,6,,74.60000000
2019,Lanaudière,52050,LA VISITATION-DE-L'ÎLE-DUPAS,M,-73.12129894860682,46.10839594197227,0.53700000,"2,4","2,5","6,6",6.41800000,11.95100000,2,,14.45300000
2019,Lanaudière,60037,L'ÉPIPHANIE,V,-73.50411036927767,45.847472719203154,3.61900000,"2,4","3,8","6,6",117.47500000,32.46300000,7,1.00000000,30.31600000
2019,Lanaudière,52095,MANDEVILLE,M,-73.37641009146853,46.45435103465179,1.91400000,"2,4","2,5","6,6",22.91100000,11.96800000,0,,17.77300000
2019,Lanaudière,64015,MASCOUCHE,V,-73.61385120076905,45.76835672215124,3.77000000,"2,4","4,2","6,6",1317.39700000,349.39600000,18,,227.16600000
2019,Lanaudière,62055,NOTRE-DAME-DE-LA-MERCI,M,-74.03332815002126,46.24802520727899,,"2,4",,"6,6",,,,,
2019,Lanaudière,61045,NOTRE-DAME-DE-LOURDES (14),M,-73.443555724527,46.09325400569935,3.45200000,"2,4","2,5","6,6",19.70600000,5.70900000,1,1.00000000,7.71500000
2019,Lanaudière,61030,NOTRE-DAME-DES-PRAIRIES,V,-73.41816269141114,46.05244939431499,3.04100000,"2,4","3,8","6,6",200.00900000,65.77400000,4,,58.47300000
2019,Lanaudière,62037,RAWDON,M,-73.73312253562231,46.06524129990174,2.28500000,"2,4","3,8","6,6",161.52800000,70.68700000,11,1.93600000,94.83000000
2019,Lanaudière,60013,REPENTIGNY,V,-73.47198047781285,45.76667108286674,0.54800000,"2,4","3,6","6,6",321.28500000,585.92700000,98,,397.66600000
2019,Lanaudière,63023,SAINT-ALEXIS,M,-73.63419004673436,45.94232247739081,4.59200000,"2,4","2,5","6,6",20.65300000,4.49800000,3,,3.80600000
2019,Lanaudière,62025,SAINT-ALPHONSE-RODRIGUEZ,M,-73.70926822935382,46.17865363199473,1.15300000,"2,4","2,5","6,6",17.36700000,15.06700000,1,,16.45000000
2019,Lanaudière,61040,SAINT-AMBROISE-DE-KILDARE,M,-73.5673861033671,46.07359172301174,0.74500000,"2,4",3,"6,6",16.82000000,22.57900000,2,1.00000000,28.21800000
2019,Lanaudière,52055,SAINT-BARTHÉLEMY,P,-73.1680153763852,46.21636589746039,3.79700000,"2,4",3,"6,6",76.44500000,20.13300000,11,,47.72800000
2019,Lanaudière,63055,SAINT-CALIXTE,M,-73.88793112028165,45.9622855926608,3.25700000,"2,4",3,"6,6",40.38200000,12.39700000,4,1.10000000,10.98900000
2019,Lanaudière,61035,SAINT-CHARLES-BORROMÉE,V,-73.47146682120321,46.04908570123776,0.64000000,"2,4","4,2","6,6",94.60400000,147.87700000,12,,74.94000000
2019,Lanaudière,52075,SAINT-CLÉOPHAS-DE-BRANDON,M,-73.4018733069777,46.23123747363981,,"2,4",,"6,6",,,,,
2019,Lanaudière,62065,SAINT-CÔME,M,-73.79473232673445,46.27203140458706,3.32300000,"2,4","2,5","6,6",56.68100000,17.05800000,2,1.01400000,25.91000000
2019,Lanaudière,52062,SAINT-CUTHBERT,M,-73.24242761368455,46.19635729532773,,"2,4",,"6,6",,,,,
2019,Lanaudière,62075,SAINT-DAMIEN,P,-73.5510764621315,46.37850446828383,,"2,4",,"6,6",,,,,
2019,Lanaudière,52090,SAINT-DIDACE,P,-73.24022897333633,46.36068233983509,1.28100000,"2,4","2,5","6,6",1.53300000,1.19700000,0,,1.84500000
2019,Lanaudière,62060,SAINT-DONAT (14),M,-74.23356327086154,46.31943280426012,,"2,4",,"6,6",,,,,
2019,Lanaudière,62020,SAINTE-BÉATRIX,M,-73.63647872414462,46.21800173189115,8.73200000,"2,4","2,5","6,6",25.07100000,2.87100000,3,1.00000000,4.61400000
2019,Lanaudière,52030,SAINTE-ÉLISABETH,M,-73.34390605979097,46.11135511981437,3.71400000,"2,4",3,"6,6",62.57200000,16.84600000,5,,45.08100000
2019,Lanaudière,62070,SAINTE-ÉMÉLIE-DE-L'ÉNERGIE,M,-73.71329725874405,46.3432619669239,5.17500000,"2,4","2,5","6,6",27.70300000,5.35300000,1,,5.85200000
2019,Lanaudière,52040,SAINTE-GENEVIÈVE-DE-BERTHIER,M,-73.2441585200009,46.078062401906834,3.49700000,"2,4",3,"6,6",138.45600000,39.59700000,6,,44.87000000
2019,Lanaudière,63060,SAINTE-JULIENNE,M,-73.7595650267472,45.96424199516098,,"2,4",,"6,6",,,,,
2019,Lanaudière,62030,SAINTE-MARCELLINE-DE-KILDARE,M,-73.62118661298693,46.117425200573805,,"2,4",,"6,6",,,,,
2019,Lanaudière,63005,SAINTE-MARIE-SALOMÉ,M,-73.49409585652882,45.92545855122506,,"2,4",,"6,6",,,,,
2019,Lanaudière,61050,SAINTE-MÉLANIE,M,-73.54169203645272,46.14564146392488,,"2,4",,"6,6",,,,,
2019,Lanaudière,63030,SAINT-ESPRIT,M,-73.65485287419526,45.91023854956361,3.68800000,"2,4",3,"6,6",51.57300000,13.98400000,8,,14.59000000
2019,Lanaudière,62007,SAINT-FÉLIX-DE-VALOIS,M,-73.42213774661879,46.17490216616463,2.60200000,"2,4",3,"6,6",158.68600000,60.97800000,14,,57.75000000
2019,Lanaudière,52080,SAINT-GABRIEL,V,-73.3811845597535,46.312473359814014,1.36800000,"2,4",3,"6,6",37.86100000,27.68200000,9,1.00000000,30.30400000
2019,Lanaudière,52085,SAINT-GABRIEL-DE-BRANDON,M,-73.36405726146577,46.28104046986926,5.52500000,"2,4","2,5","6,6",73.44000000,13.29100000,3,1.08300000,20.33800000
2019,Lanaudière,52045,SAINT-IGNACE-DE-LOYOLA,M,-73.07003598105403,46.10975670844429,4.08500000,"2,4",3,"6,6",111.64600000,27.33100000,3,1.00000000,31.36000000
2019,Lanaudière,63013,SAINT-JACQUES,M,-73.56070115480335,45.94232240810972,3.47800000,"2,4",3,"6,6",88.14100000,25.34200000,5,2.00000000,26.11200000
2019,Lanaudière,62015,SAINT-JEAN-DE-MATHA,M,-73.53740072216135,46.24979017576581,3.20000000,"2,4",3,"6,6",38.54600000,12.04500000,1,1.50000000,9.74100000
2019,Lanaudière,63065,SAINT-LIGUORI,M,-73.58039614595424,46.01837888055448,0.82400000,"2,4","2,5","6,6",7.13600000,8.65800000,0,,12.79600000
2019,Lanaudière,63048,SAINT-LIN-LAURENTIDES,V,-73.76673177906908,45.846978026736835,20.08000000,"2,4","3,8","6,6",643.99700000,32.07100000,4,1.00000000,48.63300000
2019,Lanaudière,62085,SAINT-MICHEL-DES-SAINTS,M,-73.87638520141792,46.68329981796734,12.40200000,"2,4","2,5","6,6",228.76400000,18.44600000,2,1.50000000,18.25500000
2019,Lanaudière,52070,SAINT-NORBERT,P,-73.32838748635122,46.18887252050924,,"2,4",,"6,6",,,,,
2019,Lanaudière,61005,SAINT-PAUL,M,-73.41505715847046,45.95938013622857,0.80700000,"2,4","3,8","6,6",36.79200000,45.59100000,1,1.00000000,30.14700000
2019,Lanaudière,61020,SAINT-PIERRE,VL,-73.48336087069795,46.01225477412503,,"2,4",,"6,6",,,,,
2019,Lanaudière,63035,SAINT-ROCH-DE-L'ACHIGAN,M,-73.58236827936761,45.84403467155913,1.89400000,"2,4",3,"6,6",41.61100000,21.96900000,3,1.00000000,28.58400000
2019,Lanaudière,63040,SAINT-ROCH-OUEST,M,-73.67506083096032,45.86113318529812,,"2,4",,"6,6",,,,,
