annee,cl_pop_desservie,pop_desservie,mun_c,mun_n,mun_d,coord_x,coord_y,indice_validite,indice_validite_reg,indice_validite_cpop,indice_validite_qb,nresid_compt_relv,nresid_compt_nonrelv,nresid_scompt,resid_compt_relv,resid_compt_nonrelv,resid_scompt,pourc_brchm_nresid_compt
2018,10 000 à 49 999 personnes,19841,66087,Dorval,V,-73.751892430188,45.4565158245,0.51,0.54,0.57,0.56,0,29,609,0,6,4584,0.05
2018,10 000 à 49 999 personnes,19951,66102,Kirkland,V,-73.8589374699364,45.4528897065,0.56,0.54,0.57,0.56,113,9,2,6698,0,0,0.98
2018,10 000 à 49 999 personnes,20075,66107,Beaconsfield,V,-73.8612618694923,45.4154796985,0.63,0.54,0.57,0.56,48,0,0,6492,0,0,1.00
2018,10 000 à 49 999 personnes,20830,61025,Joliette,V,-73.4299056638448,46.0108165595,0.56,0.56,0.57,0.56,112,0,810,0,0,5867,0.12
2018,10 000 à 49 999 personnes,21057,12072,Rivière-du-Loup,V,-69.5370601521055,47.8423430355,0.64,0.54,0.57,0.56,427,0,800,66,0,5958,0.35
2018,10 000 à 49 999 personnes,21146,66072,Mont-Royal,V,-73.6522811922769,45.507307428,0.48,0.54,0.57,0.56,491,0,0,5451,0,0,1.00
2018,10 000 à 49 999 personnes,21432,59020,Varennes,V,-73.4099786127148,45.6810837585,0.66,0.58,0.57,0.56,28,0,387,0,0,6649,0.07
2018,10 000 à 49 999 personnes,22508,58012,Saint-Lambert,V,-73.5090130551202,45.4975033765,0.50,0.58,0.57,0.56,249,47,0,5,5,7360,1.00
2018,10 000 à 49 999 personnes,23181,60028,L'Assomption,V,-73.4012981438444,45.8588254895,0.52,0.56,0.57,0.56,,,,,,,
2018,10 000 à 49 999 personnes,23375,57040,Beloeil,V,-73.2107385945939,45.589563647,0.57,0.58,0.57,0.56,376,0,25,13,1,9423,0.94
2018,10 000 à 49 999 personnes,23483,45072,Magog,V,-72.1669792296051,45.233496713,0.66,0.56,0.57,0.56,81,11,520,0,0,7468,0.15
2018,10 000 à 49 999 personnes,23571,96020,Baie-Comeau,V,-68.2204930908531,49.2581643535,0.33,0.47,0.57,0.56,0,202,348,0,60,7103,0.37
2018,10 000 à 49 999 personnes,24459,31084,Thetford Mines,V,-71.2879794735314,46.1139858255,0.59,0.59,0.57,0.56,55,0,970,0,0,11470,0.05
2018,10 000 à 49 999 personnes,26962,58037,Saint-Bruno-de-Montarville,V,-73.3422860132129,45.5263725635,0.60,0.58,0.57,0.56,189,31,13,0,0,10626,0.94
2018,10 000 à 49 999 personnes,27076,67015,La Prairie,V,-73.4467148138697,45.40362902,0.44,0.58,0.57,0.56,156,37,63,0,31,9725,0.75
2018,10 000 à 49 999 personnes,27395,73005,Boisbriand,V,-73.8495525607469,45.614835269,0.67,0.58,0.57,0.56,380,0,0,7885,0,224,1.00
2018,10 000 à 49 999 personnes,27617,67035,Saint-Constant,V,-73.5958316699414,45.345492673,0.41,0.58,0.57,0.56,197,0,74,0,439,8452,0.73
2018,10 000 à 49 999 personnes,27686,89008,Val-d'Or,V,-77.4701727553584,47.995283708,0.60,0.49,0.57,0.56,37,59,892,0,4,7478,0.10
2018,10 000 à 49 999 personnes,28048,29073,Saint-Georges,V,-70.6633108902822,46.0980178895,0.43,0.59,0.57,0.56,688,0,38,0,0,12732,0.95
2018,10 000 à 49 999 personnes,29681,97007,Sept-Îles,V,-65.8964844835324,50.2799397745,0.45,0.47,0.57,0.56,337,0,139,0,0,8597,0.71
2018,10 000 à 49 999 personnes,29899,59010,Sainte-Julie,V,-73.3313060732357,45.6017997245,0.69,0.58,0.57,0.56,292,0,2,0,3,11630,0.99
2018,10 000 à 49 999 personnes,30403,57005,Chambly,V,-73.2850512982575,45.42940028,0.42,0.58,0.57,0.56,368,10,10,0,0,11545,0.97
2018,10 000 à 49 999 personnes,30868,93042,Alma,V,-71.7122149364205,48.590145565,0.63,0.56,0.57,0.56,18,0,695,0,0,9135,0.03
2018,10 000 à 49 999 personnes,32045,66097,Pointe-Claire,V,-73.8051441812799,45.437075206,0.61,0.54,0.57,0.56,457,0,0,9482,0,0,1.00
2018,10 000 à 49 999 personnes,33616,86042,Rouyn-Noranda,V,-78.9077783110387,48.1336791985,0.58,0.49,0.57,0.56,939,0,38,10147,0,1237,0.96
2018,10 000 à 49 999 personnes,33644,66058,Côte-Saint-Luc,V,-73.6665313585839,45.467998726,0.48,0.54,0.57,0.56,52,6,19,0,0,8896,0.75
2018,10 000 à 49 999 personnes,38788,53052,Sorel-Tracy,V,-73.1316928147649,46.007919434,0.56,0.58,0.57,0.56,377,17,502,46,351,11653,0.44
2018,10 000 à 49 999 personnes,44871,72005,Saint-Eustache,V,-73.916015453089,45.5770333995,0.59,0.58,0.57,0.56,0,581,133,0,100,17520,0.81
2018,10 000 à 49 999 personnes,45205,39062,Victoriaville,V,-71.9730181284137,46.061848445,0.62,0.58,0.57,0.56,101,818,78,0,178,13027,0.92
2018,10 000 à 49 999 personnes,45508,64015,Mascouche,V,-73.6134401521409,45.768388273,0.65,0.56,0.57,0.56,0,0,768,0,0,15103,0.00
2018,10 000 à 49 999 personnes,46368,10043,Rimouski,V,-68.6652504175447,48.4078333115,0.49,0.54,0.57,0.56,545,0,639,113,0,13913,0.46
2018,10 000 à 49 999 personnes,47003,36033,Shawinigan,V,-72.8126860285762,46.6900189795,0.59,0.52,0.57,0.56,131,42,410,137,0,17101,0.30
2018,10 000 à 49 999 personnes,49424,66142,Dollard-Des Ormeaux,V,-73.8191030246519,45.4843801985,0.51,0.54,0.57,0.56,0,188,28,0,10,11593,0.87
2018,100 000 personnes et plus,117934,64008,Terrebonne,V,-73.7245559988016,45.747901366,0.55,0.56,0.57,0.56,1151,73,207,0,0,37146,0.86
2018,100 000 personnes et plus,136310,37067,Trois-Rivières,V,-72.5945186443092,46.359989783,0.46,0.52,0.57,0.56,12,0,2356,0,0,41782,0.01
2018,100 000 personnes et plus,137579,94068,Saguenay,V,-71.1431878226256,48.375690884,0.56,0.56,0.57,0.56,677,0,2115,0,13,47827,0.24
2018,100 000 personnes et plus,147267,25213,Lévis,V,-71.3142575899491,46.7078038865,0.60,0.59,0.57,0.56,1616,0,0,0,11800,30513,1.00
2018,100 000 personnes et plus,155899,43027,Sherbrooke,V,-71.9436816548727,45.412039576,0.60,0.56,0.57,0.56,1659,23,1205,0,0,37354,0.58
2018,100 000 personnes et plus,246900,58227,Longueuil,V,-73.4473240967761,45.5108880595,0.44,0.58,0.57,0.56,2504,300,275,1828,20,54152,0.91
2018,100 000 personnes et plus,286557,81017,Gatineau,V,-75.6486365308731,45.4861509075,0.77,0.49,0.57,0.56,562,100,2492,19,15,89101,0.21
2018,100 000 personnes et plus,430093,65005,Laval,V,-73.7344027173591,45.605973199,0.69,0.69,0.57,0.56,3608,266,510,196,29245,77983,0.88
2018,100 000 personnes et plus,580397,23027,Québec,V,-71.3496523801923,46.852995181,0.56,0.56,0.57,0.56,3604,3029,510,363,16,167478,0.93
2018,100 000 personnes et plus,1843039,66023,Montréal,V,-73.5996805062636,45.558626812,0.48,0.54,0.57,0.56,17233,1750,9870,12053,1333,226141,0.66
2018,5 000 à 9 999 personnes,5042,55023,Saint-Césaire,V,-72.9857583109497,45.4069588825,0.68,0.58,0.56,0.56,118,0,0,1643,0,0,1.00
2018,5 000 à 9 999 personnes,5055,78010,Val-David,VL,-74.2014605104515,46.031601042,0.47,0.58,0.56,0.56,0,0,163,0,0,2325,0.00
2018,5 000 à 9 999 personnes,5144,04037,Sainte-Anne-des-Monts,V,-66.4186464380599,49.10245471,0.54,0.56,0.56,0.56,4,0,180,0,0,2102,0.02
2018,5 000 à 9 999 personnes,5182,66117,Sainte-Anne-de-Bellevue,V,-73.9394749971289,45.4239763615,0.52,0.54,0.56,0.56,112,0,8,1466,0,0,0.93
2018,5 000 à 9 999 personnes,5183,66047,Montréal-Ouest,V,-73.6502975751104,45.4531211025,0.51,0.54,0.56,0.56,60,0,3,1551,0,0,0.95
2018,5 000 à 9 999 personnes,5395,48028,Acton Vale,V,-72.5620665144221,45.636095593,0.57,0.58,0.56,0.56,89,0,52,45,15,1530,0.63
2018,5 000 à 9 999 personnes,5436,71033,Les Coteaux,M,-74.2468797370348,45.262545375,0.46,0.58,0.56,0.56,0,0,206,0,0,1819,0.00
2018,5 000 à 9 999 personnes,5467,71050,Les Cèdres,M,-74.0846849401268,45.33857249,0.59,0.58,0.56,0.56,0,0,79,0,0,2003,0.00
2018,5 000 à 9 999 personnes,5486,42088,Windsor,V,-71.9880712538031,45.57137979,0.59,0.56,0.56,0.56,0,16,103,0,0,1609,0.13
2018,5 000 à 9 999 personnes,5533,16013,Baie-Saint-Paul,V,-70.7038930328305,47.3946404565,0.57,0.56,0.56,0.56,176,0,77,15,5,2102,0.70
2018,5 000 à 9 999 personnes,5602,37235,Notre-Dame-du-Mont-Carmel,P,-72.6629875612964,46.49668804,0.43,0.52,0.56,0.56,3,0,77,0,0,2298,0.04
2018,5 000 à 9 999 personnes,5713,30030,Lac-Mégantic,V,-70.8866781692902,45.5904783875,0.65,0.56,0.56,0.56,278,0,0,80,0,2441,1.00
2018,5 000 à 9 999 personnes,5713,34128,Saint-Raymond,V,-71.8255039763038,46.985433914,0.62,0.56,0.56,0.56,84,0,167,0,0,1738,0.34
2018,5 000 à 9 999 personnes,5772,59025,Verchères,M,-73.3507899306306,45.749132933,0.46,0.58,0.56,0.56,96,0,399,0,7,1927,0.19
2018,5 000 à 9 999 personnes,5853,94240,Saint-Honoré,V,-71.0975129719163,48.534937308,0.60,0.56,0.56,0.56,3,0,113,0,0,2372,0.03
2018,5 000 à 9 999 personnes,5860,90012,La Tuque,V,-74.2945833377886,48.0328089535,0.46,0.52,0.56,0.56,1,3,222,0,0,3694,0.02
2018,5 000 à 9 999 personnes,5958,60037,L'Épiphanie,V,-73.5036885848874,45.8474495365,0.46,0.56,0.56,0.56,103,0,0,0,0,1777,1.00
2018,5 000 à 9 999 personnes,6044,09077,Mont-Joli,V,-68.1800528330374,48.585668248,0.59,0.54,0.56,0.56,0,40,190,0,60,1894,0.17
2018,5 000 à 9 999 personnes,6105,60005,Charlemagne,V,-73.4896922575832,45.7255196365,0.57,0.56,0.56,0.56,50,0,0,1334,0,0,1.00
2018,5 000 à 9 999 personnes,6184,57025,McMasterville,M,-73.2320635531646,45.546399152,0.63,0.58,0.56,0.56,19,0,34,0,0,1807,0.36
2018,5 000 à 9 999 personnes,6341,15013,La Malbaie,V,-70.0362493837255,47.711469168,0.56,0.56,0.56,0.56,3,10,286,0,0,3635,0.04
2018,5 000 à 9 999 personnes,6435,40043,Asbestos,V,-71.9459371440263,45.771597641,0.45,0.56,0.56,0.56,0,11,201,0,0,2158,0.05
2018,5 000 à 9 999 personnes,6494,72020,Pointe-Calumet,M,-73.9713227852496,45.494548247,0.47,0.58,0.56,0.56,3,0,27,0,0,2733,0.10
2018,5 000 à 9 999 personnes,6691,32040,Plessisville,V,-71.7758506542649,46.223191186,0.58,0.58,0.56,0.56,66,0,246,4,0,2547,0.21
2018,5 000 à 9 999 personnes,6874,67010,Saint-Philippe,V,-73.455201740432,45.3375308215,0.50,0.58,0.56,0.56,10,0,23,0,0,2134,0.30
2018,5 000 à 9 999 personnes,6913,71040,Coteau-du-Lac,V,-74.1965718904087,45.2959397945,0.60,0.58,0.56,0.56,16,0,85,0,0,2628,0.16
2018,5 000 à 9 999 personnes,6927,44037,Coaticook,V,-71.8629400476049,45.08294214,0.67,0.56,0.56,0.56,75,0,228,0,0,3258,0.25
2018,5 000 à 9 999 personnes,6970,62037,Rawdon,M,-73.7331636100891,46.061142982,0.59,0.56,0.56,0.56,0,57,121,0,21,3443,0.32
2018,5 000 à 9 999 personnes,7064,72025,Saint-Joseph-du-Lac,M,-74.0182390168577,45.530921661,0.56,0.58,0.56,0.56,95,0,10,0,0,2955,0.91
2018,5 000 à 9 999 personnes,7145,77043,Saint-Sauveur,V,-74.1887875160336,45.8782011675,0.61,0.58,0.56,0.56,252,0,0,0,0,4213,1.00
2018,5 000 à 9 999 personnes,7154,66062,Hampstead,V,-73.6457801082594,45.4814890745,0.60,0.54,0.56,0.56,11,0,0,1864,0,0,1.00
2018,5 000 à 9 999 personnes,7220,51015,Louiseville,V,-72.9379957556564,46.2520440465,0.56,0.52,0.56,0.56,166,0,268,24,0,2804,0.38
2018,5 000 à 9 999 personnes,7331,75040,Prévost,V,-74.0665541048591,45.861920243,0.46,0.58,0.56,0.56,75,13,0,0,0,2984,1.00
2018,5 000 à 9 999 personnes,7472,87090,La Sarre,V,-79.1897835495124,48.814586767,0.54,0.49,0.56,0.56,2,0,289,0,0,2130,0.01
2018,5 000 à 9 999 personnes,7586,34025,Donnacona,V,-71.7061960155962,46.68195118,0.61,0.56,0.56,0.56,29,0,429,0,0,2338,0.06
2018,5 000 à 9 999 personnes,7657,46078,Bromont,V,-72.6892882935198,45.301945098,0.59,0.58,0.56,0.56,233,0,20,0,0,2467,0.92
2018,5 000 à 9 999 personnes,8179,21045,Boischatel,M,-71.1507049929884,46.917733624,0.60,0.56,0.56,0.56,0,0,64,0,0,2842,0.00
2018,5 000 à 9 999 personnes,8205,02028,Chandler,V,-64.7806758131901,48.3545379535,0.58,0.56,0.56,0.56,10,0,171,0,0,3062,0.06
2018,5 000 à 9 999 personnes,8236,99025,Chibougamau,V,-74.2447401821288,49.880798939,0.46,0.53,0.56,0.56,1,0,216,0,0,2245,0.01
2018,5 000 à 9 999 personnes,8364,57030,Otterburn Park,V,-73.210346646305,45.537974652,0.64,0.58,0.56,0.56,54,0,0,0,0,3345,1.00
2018,5 000 à 9 999 personnes,8381,03005,Gaspé,V,-64.4726923793169,48.9203863975,0.61,0.56,0.56,0.56,114,0,304,0,0,2520,0.27
2018,5 000 à 9 999 personnes,8391,71025,Saint-Zotique,M,-74.2567190183101,45.235474716,0.55,0.58,0.56,0.56,54,0,3,0,0,3249,0.95
2018,5 000 à 9 999 personnes,8634,61030,Notre-Dame-des-Prairies,V,-73.4164861004487,46.0520802605,0.49,0.56,0.56,0.56,109,11,30,0,1,2977,0.80
2018,5 000 à 9 999 personnes,8667,50072,Nicolet,V,-72.6078524788784,46.2128236305,0.64,0.58,0.56,0.56,393,0,0,4101,0,26,1.00
2018,5 000 à 9 999 personnes,8764,34017,Pont-Rouge,V,-71.6953555969253,46.7781778665,0.60,0.56,0.56,0.56,133,192,15,0,0,3438,0.96
2018,5 000 à 9 999 personnes,8789,78032,Sainte-Agathe-des-Monts,V,-74.2746551298035,46.0804181635,0.59,0.58,0.56,0.56,0,239,108,0,152,4792,0.69
2018,5 000 à 9 999 personnes,9197,77022,Sainte-Adèle,V,-74.1258180031718,45.9715175415,0.43,0.58,0.56,0.56,290,0,88,0,0,5213,0.77
2018,5 000 à 9 999 personnes,9361,46112,Farnham,V,-72.9612286239676,45.283401644,0.56,0.58,0.56,0.56,160,9,0,0,6,2164,1.00
2018,5 000 à 9 999 personnes,9453,57010,Carignan,V,-73.3353765219226,45.4482209585,0.50,0.58,0.56,0.56,0,0,20,0,0,3815,0.00
2018,5 000 à 9 999 personnes,9462,73025,Lorraine,V,-73.783575545613,45.6664406015,0.68,0.58,0.56,0.56,0,10,0,3233,0,180,1.00
2018,5 000 à 9 999 personnes,9801,91025,Roberval,V,-72.2417676423734,48.48760142,0.66,0.56,0.56,0.56,220,0,88,48,0,3203,0.71
2018,5 000 à 9 999 personnes,9980,91042,Saint-Félicien,V,-72.4701839549038,48.7142675555,0.56,0.56,0.56,0.56,,,,,,,
2018,50 000 à 99 999 personnes,50102,74005,Mirabel,V,-74.0610688558839,45.652030998,0.60,0.58,0.61,0.56,406,0,540,0,20,19241,0.43
2018,50 000 à 99 999 personnes,58709,73015,Blainville,V,-73.8558951412735,45.682298682,0.66,0.58,0.61,0.56,358,0,329,0,0,18423,0.52
2018,50 000 à 99 999 personnes,64547,47017,Granby,V,-72.7502472449519,45.39827124,0.57,0.58,0.61,0.56,607,0,362,0,0,12638,0.63
2018,50 000 à 99 999 personnes,77861,49058,Drummondville,V,-72.5188365148827,45.892472795,0.56,0.58,0.61,0.56,737,1301,0,0,0,20226,1.00
2018,50 000 à 99 999 personnes,85334,60013,Repentigny,V,-73.4707435059181,45.759413214,0.66,0.56,0.61,0.56,920,0,79,24161,430,8,0.92
2018,50 000 à 99 999 personnes,89497,58007,Brossard,V,-73.4615353656493,45.4495897975,0.65,0.58,0.61,0.56,439,0,1,22989,0,0,1.00
2018,50 000 à 99 999 personnes,95756,56083,Saint-Jean-sur-Richelieu,V,-73.3013326911427,45.3246291485,0.57,0.58,0.61,0.56,420,200,744,0,0,29976,0.46
2018,Aucune donnée 2018,,01023,Les Îles-de-la-Madeleine,M,-61.7044254705096,47.755569453,,0.56,,0.56,,,,,,,
2018,Aucune donnée 2018,,01042,Grosse-Île,M,-61.5208562515215,47.598776099,,0.56,,0.56,,,,,,,
2018,Aucune donnée 2018,,02010,Sainte-Thérèse-de-Gaspé,M,-64.4450788161354,48.4442876345,,0.56,,0.56,,,,,,,
2018,Aucune donnée 2018,,04015,Mont-Saint-Pierre,VL,-65.7936279553178,49.1799034815,,0.56,,0.56,,,,,,,
2018,Aucune donnée 2018,,04020,Rivière-à-Claude,M,-65.8796073703704,49.1589023855,,0.56,,0.56,,,,,,,
2018,Aucune donnée 2018,,04030,La Martre,M,-66.1827094721144,49.1241312415,,0.56,,0.56,,,,,,,
2018,Aucune donnée 2018,,05010,Shigawake,M,-65.1055438617627,48.1627391165,,0.56,,0.56,,,,,,,
2018,Aucune donnée 2018,,05015,Saint-Godefroi,CT,-65.15649087373,48.148622243,,0.56,,0.56,,,,,,,
2018,Aucune donnée 2018,,05020,Hope Town,M,-65.1823809917309,48.095134617,,0.56,,0.56,,,,,,,
2018,Aucune donnée 2018,,05025,Hope,CT,-65.2492809974173,48.122471325,,0.56,,0.56,,,,,,,
2018,Aucune donnée 2018,,05032,Paspébiac,V,-65.2914222956549,48.1053187545,,0.56,,0.56,,,,,,,
2018,Aucune donnée 2018,,05077,Cascapédia--Saint-Jules,M,-65.9317467903966,48.2702009635,,0.56,,0.56,,,,,,,
2018,Aucune donnée 2018,,06013,Carleton-sur-Mer,V,-66.1771234445136,48.155995928,,0.56,,0.56,,,,,,,
2018,Aucune donnée 2018,,06020,Nouvelle,M,-66.3550565862575,48.152140506,,0.56,,0.56,,,,,,,
2018,Aucune donnée 2018,,06025,Escuminac,M,-66.504095792373,48.122579829,,0.56,,0.56,,,,,,,
2018,Aucune donnée 2018,,06030,Pointe-à-la-Croix,M,-66.738918992235,48.1222370725,,0.56,,0.56,,,,,,,
2018,Aucune donnée 2018,,06035,Ristigouche-Partie-Sud-Est,CT,-66.8244682523978,48.0242388975,,0.56,,0.56,,,,,,,
2018,Aucune donnée 2018,,06040,Saint-André-de-Restigouche,M,-66.9892355404735,48.0694269165,,0.56,,0.56,,,,,,,
2018,Aucune donnée 2018,,06045,Matapédia,M,-66.9596186061861,47.962540945,,0.56,,0.56,,,,,,,
2018,Aucune donnée 2018,,06060,L'Ascension-de-Patapédia,M,-67.267303731263,47.929787244,,0.56,,0.56,,,,,,,
2018,Aucune donnée 2018,,07005,Sainte-Marguerite-Marie,M,-67.0925884970837,48.312714623,,0.54,,0.56,,,,,,,
2018,Aucune donnée 2018,,07010,Sainte-Florence,M,-67.2350374781833,48.268738202,,0.54,,0.56,,,,,,,
2018,Aucune donnée 2018,,07018,Causapscal,V,-67.2376105741189,48.377591909,,0.54,,0.56,,,,,,,
2018,Aucune donnée 2018,,07025,Albertville,M,-67.3700875162198,48.3225848005,,0.54,,0.56,,,,,,,
2018,Aucune donnée 2018,,07030,Saint-Léon-le-Grand,P,-67.5150027032414,48.367582338,,0.54,,0.56,,,,,,,
2018,Aucune donnée 2018,,07035,Saint-Zénon-du-Lac-Humqui,P,-67.6094769047707,48.3114331625,,0.54,,0.56,,,,,,,
2018,Aucune donnée 2018,,07040,Sainte-Irène,P,-67.6401433988336,48.4234499465,,0.54,,0.56,,,,,,,
2018,Aucune donnée 2018,,07047,Amqui,V,-67.4258799497188,48.486658987,,0.54,,0.56,,,,,,,
2018,Aucune donnée 2018,,07085,Sayabec,M,-67.6767232621904,48.595519712,,0.54,,0.56,,,,,,,
2018,Aucune donnée 2018,,07095,Saint-Moïse,P,-67.8497643001613,48.524861119,,0.54,,0.56,,,,,,,
2018,Aucune donnée 2018,,07105,Saint-Damase,P,-67.7813914754886,48.656446769,,0.54,,0.56,,,,,,,
2018,Aucune donnée 2018,,08010,Saint-Jean-de-Cherbourg,P,-67.1045459304659,48.845152818,,0.54,,0.56,,,,,,,
2018,Aucune donnée 2018,,08023,Sainte-Félicité,M,-67.290936135027,48.882378795,,0.54,,0.56,,,,,,,
2018,Aucune donnée 2018,,08040,Sainte-Paule,M,-67.5341895350189,48.6689376805,,0.54,,0.56,,,,,,,
2018,Aucune donnée 2018,,08053,Matane,V,-67.4872737152448,48.799319831,,0.54,,0.56,,,,,,,
2018,Aucune donnée 2018,,08065,Saint-Léandre,P,-67.5962709359827,48.709816312,,0.54,,0.56,,,,,,,
2018,Aucune donnée 2018,,09005,La Rédemption,P,-67.8931198426695,48.4233797675,,0.54,,0.56,,,,,,,
2018,Aucune donnée 2018,,09010,Saint-Charles-Garnier,P,-68.0278496373373,48.3313804145,,0.54,,0.56,,,,,,,
2018,Aucune donnée 2018,,09015,Les Hauteurs,M,-68.1017330496553,48.3662179045,,0.54,,0.56,,,,,,,
2018,Aucune donnée 2018,,09020,Sainte-Jeanne-d'Arc,P,-67.9788364007113,48.4673509615,,0.54,,0.56,,,,,,,
2018,Aucune donnée 2018,,09030,Saint-Donat,P,-68.239794360002,48.4924304365,,0.54,,0.56,,,,,,,
2018,Aucune donnée 2018,,09040,Padoue,M,-67.9492709303253,48.5938397005,,0.54,,0.56,,,,,,,
2018,Aucune donnée 2018,,09055,Saint-Octave-de-Métis,P,-68.033583134355,48.6029160545,,0.54,,0.56,,,,,,,
2018,Aucune donnée 2018,,09060,Grand-Métis,M,-68.0894170766614,48.6300471105,0.63,0.54,,0.56,1,0,0,0,0,12,1.00
2018,Aucune donnée 2018,,09070,Saint-Joseph-de-Lepage,P,-68.1655071142206,48.559838592,,0.54,,0.56,,,,,,,
2018,Aucune donnée 2018,,10005,Esprit-Saint,M,-68.5322949802481,48.047619982,,0.54,,0.56,,,,,,,
2018,Aucune donnée 2018,,10010,La Trinité-des-Monts,P,-68.4184756040237,48.1313495015,,0.54,,0.56,,,,,,,
2018,Aucune donnée 2018,,10015,Saint-Narcisse-de-Rimouski,P,-68.4672054341229,48.250872993,,0.54,,0.56,,,,,,,
2018,Aucune donnée 2018,,10025,Saint-Marcellin,P,-68.2842475169472,48.337497089,,0.54,,0.56,,,,,,,
2018,Aucune donnée 2018,,10060,Saint-Valérien,P,-68.6224303801402,48.2994250825,,0.54,,0.56,,,,,,,
2018,Aucune donnée 2018,,10070,Saint-Fabien,P,-68.8588530451159,48.285251974,,0.54,,0.56,,,,,,,
2018,Aucune donnée 2018,,10075,Saint-Eugène-de-Ladrière,P,-68.6903453449416,48.1871304145,,0.54,,0.56,,,,,,,
2018,Aucune donnée 2018,,11015,Sainte-Rita,M,-68.8770192984167,47.948467865,,0.54,,0.56,,,,,,,
2018,Aucune donnée 2018,,11020,Saint-Guy,M,-68.759589765354,48.039768669,,0.54,,0.56,,,,,,,
2018,Aucune donnée 2018,,11025,Saint-Médard,M,-68.8685098923758,48.0749832735,,0.54,,0.56,,,,,,,
2018,Aucune donnée 2018,,11035,Saint-Éloi,P,-69.2028627754527,48.0324274625,,0.54,,0.56,,,,,,,
2018,Aucune donnée 2018,,11040,Trois-Pistoles,V,-69.1713460459229,48.128581282,,0.54,,0.56,,,,,,,
2018,Aucune donnée 2018,,11045,Notre-Dame-des-Neiges,M,-69.1146803820148,48.111276015,,0.54,,0.56,,,,,,,
2018,Aucune donnée 2018,,12025,Saint-François-Xavier-de-Viger,M,-69.2465604819307,47.833514908,,0.54,,0.56,,,,,,,
2018,Aucune donnée 2018,,12035,Saint-Paul-de-la-Croix,P,-69.1947112812953,47.9469460065,,0.54,,0.56,,,,,,,
2018,Aucune donnée 2018,,12045,Notre-Dame-des-Sept-Douleurs,P,-69.4695454124961,48.0460733915,,0.54,,0.56,,,,,,,
2018,Aucune donnée 2018,,13005,Dégelis,V,-68.5147818821977,47.6279551235,,0.54,,0.56,,,,,,,
2018,Aucune donnée 2018,,13010,Saint-Jean-de-la-Lande,M,-68.6724387577517,47.4313935985,,0.54,,0.56,,,,,,,
2018,Aucune donnée 2018,,13015,Packington,P,-68.8103545287611,47.4673042015,,0.54,,0.56,,,,,,,
2018,Aucune donnée 2018,,13030,Saint-Eusèbe,P,-68.9095413408945,47.536348812,,0.54,,0.56,,,,,,,
2018,Aucune donnée 2018,,13075,Saint-Pierre-de-Lamy,M,-68.9870056345583,47.7843129895,,0.54,,0.56,,,,,,,
2018,Aucune donnée 2018,,13080,Saint-Louis-du-Ha! Ha!,P,-69.0051398034962,47.663888349,,0.54,,0.56,,,,,,,
2018,Aucune donnée 2018,,13085,Saint-Elzéar-de-Témiscouata,M,-69.0637879409396,47.567338887,,0.54,,0.56,,,,,,,
2018,Aucune donnée 2018,,13090,Saint-Honoré-de-Témiscouata,M,-69.193688532385,47.66387907,,0.54,,0.56,,,,,,,
2018,Aucune donnée 2018,,13100,Saint-Athanase,M,-69.4188855976675,47.4116747135,,0.54,,0.56,,,,,,,
2018,Aucune donnée 2018,,14010,Saint-Bruno-de-Kamouraska,M,-69.6850107274051,47.452361215,,0.54,,0.56,,,,,,,
2018,Aucune donnée 2018,,14030,Saint-Joseph-de-Kamouraska,P,-69.6057006317653,47.5875993585,,0.54,,0.56,,,,,,,
2018,Aucune donnée 2018,,14045,Saint-Germain,P,-69.831601145085,47.6308568165,,0.54,,0.56,,,,,,,
2018,Aucune donnée 2018,,14055,Saint-Denis-De La Bouteillerie,M,-69.9718135109972,47.5312176535,,0.54,,0.56,,,,,,,
2018,Aucune donnée 2018,,14075,Saint-Gabriel-Lalemant,M,-69.8722436876293,47.3566022995,,0.54,,0.56,,,,,,,
2018,Aucune donnée 2018,,14080,Saint-Onésime-d'Ixworth,M,-69.9359950303974,47.2967142005,,0.54,,0.56,,,,,,,
2018,Aucune donnée 2018,,14085,La Pocatière,V,-70.0317768054412,47.3801240205,,0.54,,0.56,,,,,,,
2018,Aucune donnée 2018,,17005,Saint-Omer,M,-69.723386081681,47.060164867,,0.59,,0.56,,,,,,,
2018,Aucune donnée 2018,,17015,Saint-Adalbert,M,-69.9638947286955,46.8315555785,,0.59,,0.56,,,,,,,
2018,Aucune donnée 2018,,17020,Saint-Marcel,M,-70.0808773928747,46.9046517475,,0.59,,0.56,,,,,,,
2018,Aucune donnée 2018,,17025,Sainte-Félicité,M,-69.949569720663,46.961956582,,0.59,,0.56,,,,,,,
2018,Aucune donnée 2018,,17040,Saint-Damase-de-L'Islet,M,-70.0488595894424,47.18296631,,0.59,,0.56,,,,,,,
2018,Aucune donnée 2018,,17045,Saint-Cyrille-de-Lessard,P,-70.2301515446633,47.0231052535,,0.59,,0.56,,,,,,,
2018,Aucune donnée 2018,,18020,Sainte-Lucie-de-Beauregard,M,-70.0618081638242,46.7509962875,,0.59,,0.56,,,,,,,
2018,Aucune donnée 2018,,18025,Sainte-Apolline-de-Patton,P,-70.2059491984683,46.8406662325,,0.59,,0.56,,,,,,,
2018,Aucune donnée 2018,,18035,Sainte-Euphémie-sur-Rivière-du-Sud,M,-70.4575265333036,46.7887387945,,0.59,,0.56,,,,,,,
