annee,reg_n,mun_c,mun_n,mun_d,coord_x,coord_y,indice_fuites_ifi,indice_fuites_ifi_reg,indice_fuites_ifi_cpop,indice_fuites_ifi_qc,pertes_eau_reelles,pertes_eau_reelles_inev,nb_fuites_reparees,pourc_reseau_ausculte,long_reseau_km
2021,Chaudière-Appalaches,29120,NOTRE-DAME-DES-PINS,P,-70.71413905239459,46.17585816595812,1.97881937,"2,7","2,6","6,8",30.16268446,15.24276792,5,1.00000000,13.62100000
2021,Chaudière-Appalaches,18040,NOTRE-DAME-DU-ROSAIRE,M,-70.41340172847543,46.864654726214866,0.74024869,"2,7",2,"6,8",2.62844500,3.55075942,,,3.47500000
2021,Chaudière-Appalaches,33085,NOTRE-DAME-DU-SACRÉ-COEUR-D'ISSOUDUN,P,-71.61789148761652,46.58018557702581,,"2,7",,"6,8",,,,,
2021,Chaudière-Appalaches,31130,SACRÉ-COEUR-DE-JÉSUS,P,-71.03877950209097,46.215608034219215,,"2,7",,"6,8",,,,,
2021,Chaudière-Appalaches,17015,SAINT-ADALBERT,M,-69.94331568525892,46.84824247202699,,"2,7",,"6,8",,,,,
2021,Chaudière-Appalaches,31095,SAINT-ADRIEN-D'IRLANDE,M,-71.42338146312876,46.1130493052754,0.66136385,"2,7",2,"6,8",0.52600000,0.79532620,,,1.33400000
2021,Chaudière-Appalaches,33045,SAINT-AGAPIT,M,-71.45290172860751,46.547613143061334,1.90892161,"2,7","2,6","6,8",39.05095128,20.45707433,8,1.20436856,24.53900000
2021,Chaudière-Appalaches,27015,SAINT-ALFRED,M,-70.81119338310644,46.15606422471373,,"2,7",,"6,8",,,,,
2021,Chaudière-Appalaches,19062,SAINT-ANSELME,M,-70.99459921762234,46.63409300588097,1.98960315,"2,7","2,6","6,8",63.43341288,31.88244486,6,,27.75200000
2021,Chaudière-Appalaches,18070,SAINT-ANTOINE-DE-L'ISLE-AUX-GRUES,P,-70.67090239104365,47.028453148326314,,"2,7",,"6,8",,,,,
2021,Chaudière-Appalaches,33095,SAINT-ANTOINE-DE-TILLY,M,-71.53942669133212,46.64615453598961,0.90977279,"2,7","2,6","6,8",13.25671837,14.57146065,7,,12.00100000
2021,Chaudière-Appalaches,33090,SAINT-APOLLINAIRE,M,-71.48273916449932,46.60133330290622,0.62411067,"2,7","3,7","6,8",28.44438946,45.57587450,3,1.97628458,33.39600000
2021,Chaudière-Appalaches,17055,SAINT-AUBERT,M,-70.18327965194887,47.156025475355655,,"2,7",,"6,8",,,,,
2021,Chaudière-Appalaches,28025,SAINT-BENJAMIN,M,-70.58316356659739,46.272670774200044,,"2,7",,"6,8",,,,,
2021,Chaudière-Appalaches,29100,SAINT-BENOÎT-LABRE,M,-70.78923310133595,46.073951979009465,,"2,7",,"6,8",,,,,
2021,Chaudière-Appalaches,26055,SAINT-BERNARD,M,-71.15621747958706,46.4877312191978,3.72219020,"2,7","2,6","6,8",53.92363332,14.48707091,,1.00000000,12.89200000
2021,Chaudière-Appalaches,28070,SAINT-CAMILLE-DE-LELLIS,P,-70.17690561234382,46.4618271095719,,"2,7",,"6,8",,,,,
2021,Chaudière-Appalaches,19097,SAINT-CHARLES-DE-BELLECHASSE,M,-70.94770740534418,46.76529739699411,1.29362772,"2,7","2,6","6,8",25.81200072,19.95319074,5,1.00000000,17.82900000
2021,Chaudière-Appalaches,29057,SAINT-CÔME-LINIÈRE,M,-70.50666710736486,46.04571586330515,2.43358761,"2,7","2,6","6,8",58.86500000,24.18856825,27,1.00000000,29.15000000
2021,Chaudière-Appalaches,28040,SAINT-CYPRIEN (12),P,-70.25218972608175,46.35347369826131,,"2,7",,"6,8",,,,,
2021,Chaudière-Appalaches,17045,SAINT-CYRILLE-DE-LESSARD,P,-70.23032377851037,47.025945665875426,,"2,7",,"6,8",,,,,
2021,Chaudière-Appalaches,17040,SAINT-DAMASE-DE-L'ISLET,M,-70.04892607146523,47.185321713103484,,"2,7",,"6,8",,,,,
2021,Chaudière-Appalaches,19030,SAINT-DAMIEN-DE-BUCKLAND,P,-70.66791431563244,46.63018700251097,0.27721059,"2,7","2,6","6,8",4.85952893,17.53009827,2,1.00000000,18.10500000
2021,Chaudière-Appalaches,33017,SAINTE-AGATHE-DE-LOTBINIÈRE,M,-71.4153791246694,46.36728983029845,,"2,7",,"6,8",,,,,
2021,Chaudière-Appalaches,18025,SAINTE-APOLLINE-DE-PATTON,P,-70.20653878298542,46.834541444601236,,"2,7",,"6,8",,,,,
2021,Chaudière-Appalaches,28015,SAINTE-AURÉLIE,M,-70.37628634588347,46.17402358650698,2.17496965,"2,7",2,"6,8",29.66020102,13.63706430,2,,10.49500000
2021,Chaudière-Appalaches,19055,SAINTE-CLAIRE,M,-70.84985967882528,46.569025147384814,2.60674503,"2,7","2,6","6,8",64.24800000,24.64682940,7,1.00000000,24.95000000
2021,Chaudière-Appalaches,31060,SAINTE-CLOTILDE-DE-BEAUCE,M,-71.0358414475033,46.120522780732074,,"2,7",,"6,8",,,,,
2021,Chaudière-Appalaches,33102,SAINTE-CROIX,M,-71.71506183994882,46.62021888217132,1.58795371,"2,7","2,6","6,8",39.35758575,24.78509636,9,2.00000000,30.16300000
2021,Chaudière-Appalaches,33080,SAINT-ÉDOUARD-DE-LOTBINIÈRE,P,-71.81640911526928,46.55481861769904,2.91601552,"2,7",2,"6,8",21.14258800,7.25050600,1,,6.15000000
2021,Chaudière-Appalaches,18035,SAINTE-EUPHÉMIE-SUR-RIVIÈRE-DU-SUD,M,-70.45513955269404,46.78709723381797,,"2,7",,"6,8",,,,,
2021,Chaudière-Appalaches,17025,SAINTE-FÉLICITÉ (12),M,-69.94941363294213,46.95908348255429,,"2,7",,"6,8",,,,,
2021,Chaudière-Appalaches,26040,SAINTE-HÉNÉDINE,P,-70.98386944421613,46.549653297544985,1.34765099,"2,7",2,"6,8",10.14151821,7.52532983,6,,6.98400000
2021,Chaudière-Appalaches,28045,SAINTE-JUSTINE,M,-70.33365730630514,46.408910494270685,2.80651702,"2,7","2,6","6,8",46.37151000,16.52279664,5,,14.14200000
2021,Chaudière-Appalaches,17060,SAINTE-LOUISE,P,-70.09562212307348,47.26521363638113,1.29307032,"2,7",2,"6,8",3.53869000,2.73665704,,1.00000000,4.42900000
2021,Chaudière-Appalaches,18020,SAINTE-LUCIE-DE-BEAUREGARD,M,-70.06247891219857,46.75177774888021,,"2,7",,"6,8",,,,,
2021,Chaudière-Appalaches,26022,SAINT-ELZÉAR (12),M,-71.09414521428556,46.406863721344756,0.98813655,"2,7","2,6","6,8",20.93615000,21.18750693,2,1.06568576,15.22400000
2021,Chaudière-Appalaches,26035,SAINTE-MARGUERITE,P,-70.92994396781677,46.505090686612164,,"2,7",,"6,8",,,,,
2021,Chaudière-Appalaches,26030,SAINTE-MARIE,V,-71.01125590067117,46.443160996437435,2.47961819,"2,7","5,3","6,8",300.47999633,121.17994525,11,1.00000000,82.72500000
2021,Chaudière-Appalaches,17030,SAINTE-PERPÉTUE (12),M,-69.86750515051745,47.086677775434225,3.22024573,"2,7","2,6","6,8",43.83900000,13.61355739,,,15.54000000
2021,Chaudière-Appalaches,29112,SAINT-ÉPHREM-DE-BEAUCE,M,-70.93279027541813,46.04625597760508,0.67128944,"2,7","2,6","6,8",7.19936714,10.72468404,2,2.00000000,19.36300000
2021,Chaudière-Appalaches,31050,SAINTE-PRAXÈDE,P,-71.2308903796078,45.89126210989717,,"2,7",,"6,8",,,,,
2021,Chaudière-Appalaches,28030,SAINTE-ROSE-DE-WATFORD,M,-70.44016802150675,46.31088264827632,,"2,7",,"6,8",,,,,
2021,Chaudière-Appalaches,28065,SAINTE-SABINE (12),P,-70.33974915842397,46.50006026003507,0.35537628,"2,7",2,"6,8",1.14800000,3.23037877,1,,3.54300000
2021,Chaudière-Appalaches,29025,SAINT-ÉVARISTE-DE-FORSYTH,M,-71.0049142575627,45.94839968782291,,"2,7",,"6,8",,,,,
2021,Chaudière-Appalaches,18015,SAINT-FABIEN-DE-PANET,P,-70.15490203336623,46.6695737376854,1.44584917,"2,7",2,"6,8",8.16976000,5.65049258,1,1.00000000,4.33800000
2021,Chaudière-Appalaches,33052,SAINT-FLAVIEN,M,-71.5757667009215,46.52194884862411,3.18811402,"2,7","2,6","6,8",28.32515031,8.88461018,,,6.38000000
2021,Chaudière-Appalaches,31030,SAINT-FORTUNAT,M,-71.61346533233552,45.963528843587106,,"2,7",,"6,8",,,,,
2021,Chaudière-Appalaches,18060,SAINT-FRANÇOIS-DE-LA-RIVIÈRE-DU-SUD,M,-70.68913430326562,46.86009645633255,,"2,7",,"6,8",,,,,
2021,Chaudière-Appalaches,27065,SAINT-FRÉDÉRIC,P,-70.98400576785036,46.306479864846175,3.63529174,"2,7",2,"6,8",28.11275612,7.73328749,7,1.00000000,14.43000000
2021,Chaudière-Appalaches,29013,SAINT-GÉDÉON-DE-BEAUCE,M,-70.62106519798914,45.84404614795392,1.25162792,"2,7","2,6","6,8",34.97410634,27.94289401,2,1.00000000,26.76000000
2021,Chaudière-Appalaches,29073,SAINT-GEORGES,V,-70.67094977175772,46.10246768971736,1.75012433,"2,7","5,3","6,8",504.07088064,288.02004047,43,1.00000000,227.75700000
2021,Chaudière-Appalaches,19075,SAINT-GERVAIS,M,-70.84431113324476,46.72035779681805,2.03076362,"2,7","2,6","6,8",33.35837219,16.42651658,12,0.36443149,13.72000000
2021,Chaudière-Appalaches,33035,SAINT-GILLES,M,-71.38099076435321,46.50561151290889,,"2,7",,"6,8",,,,,
2021,Chaudière-Appalaches,19068,SAINT-HENRI,M,-71.05216514094225,46.68484485540348,0.42986557,"2,7","2,6","6,8",14.83444332,34.50949440,4,,35.52300000
2021,Chaudière-Appalaches,29020,SAINT-HILAIRE-DE-DORSET,P,-70.81405728058303,45.85150444511312,,"2,7",,"6,8",,,,,
2021,Chaudière-Appalaches,29038,SAINT-HONORÉ-DE-SHENLEY,M,-70.81349781420676,45.971214839098586,,"2,7",,"6,8",,,,,
2021,Chaudière-Appalaches,26063,SAINT-ISIDORE (12),M,-71.09875046912818,46.588069587570175,,"2,7",,"6,8",,,,,
2021,Chaudière-Appalaches,31140,SAINT-JACQUES-DE-LEEDS,M,-71.33067116761583,46.29383427450389,0.84931677,"2,7",2,"6,8",3.99629500,4.70530563,,,6.61100000
2021,Chaudière-Appalaches,31025,SAINT-JACQUES-LE-MAJEUR-DE-WOLFESTOWN,P,-71.5001703754116,45.93779678711962,,"2,7",,"6,8",,,,,
2021,Chaudière-Appalaches,33065,SAINT-JANVIER-DE-JOLY,M,-71.68566047175112,46.49088861722785,,"2,7",,"6,8",,,,,
2021,Chaudière-Appalaches,31100,SAINT-JEAN-DE-BRÉBEUF,M,-71.45982914000285,46.1755034913253,,"2,7",,"6,8",,,,,
2021,Chaudière-Appalaches,17070,SAINT-JEAN-PORT-JOLI,M,-70.24238504066197,47.19874666913891,,"2,7",,"6,8",,,,,
2021,Chaudière-Appalaches,27043,SAINT-JOSEPH-DE-BEAUCE,V,-70.82273569112644,46.32964661454684,3.06960284,"2,7","2,6","6,8",143.38500000,46.71125460,16,,39.33800000
2021,Chaudière-Appalaches,31045,SAINT-JOSEPH-DE-COLERAINE,M,-71.32527869266771,45.98506597382691,,"2,7",,"6,8",,,,,
2021,Chaudière-Appalaches,27050,SAINT-JOSEPH-DES-ÉRABLES,M,-70.90190370778757,46.29385943679619,,"2,7",,"6,8",,,,,
2021,Chaudière-Appalaches,27055,SAINT-JULES,P,-70.92598106924075,46.22610617809574,2.73017337,"2,7",2,"6,8",3.89100000,1.42518422,1,1.00000000,2.96500000
2021,Chaudière-Appalaches,31035,SAINT-JULIEN,M,-71.55129848564798,46.016213149128085,,"2,7",,"6,8",,,,,
2021,Chaudière-Appalaches,18005,SAINT-JUST-DE-BRETENIÈRES,M,-70.09400010189299,46.541826763622616,,"2,7",,"6,8",,,,,
2021,Chaudière-Appalaches,26070,SAINT-LAMBERT-DE-LAUZON,M,-71.22947235827388,46.59816133978984,0.64076256,"2,7","2,6","6,8",14.92400000,23.29099883,1,1.00000000,21.43200000
2021,Chaudière-Appalaches,19050,SAINT-LAZARE-DE-BELLECHASSE,M,-70.7702096558088,46.63828989532534,0.55110278,"2,7",2,"6,8",3.83827964,6.96472560,1,,7.91500000
2021,Chaudière-Appalaches,19020,SAINT-LÉON-DE-STANDON,P,-70.6248633970119,46.47137643371936,1.79168962,"2,7",2,"6,8",20.82531493,11.62328265,3,1.00005610,8.91250000
2021,Chaudière-Appalaches,28035,SAINT-LOUIS-DE-GONZAGUE (M),M,-70.33117602933146,46.27102147935229,,"2,7",,"6,8",,,,,
2021,Chaudière-Appalaches,28060,SAINT-LUC-DE-BELLECHASSE,M,-70.47521644396119,46.52353817167531,,"2,7",,"6,8",,,,,
2021,Chaudière-Appalaches,28075,SAINT-MAGLOIRE,M,-70.29890923363641,46.59551651094858,1.85203156,"2,7",2,"6,8",6.63338714,3.58168149,,1.00000000,3.74500000
2021,Chaudière-Appalaches,19025,SAINT-MALACHIE,P,-70.75992006816479,46.53347662958979,1.74318031,"2,7","2,6","6,8",26.47107000,15.18550307,1,,18.38000000
2021,Chaudière-Appalaches,17020,SAINT-MARCEL,M,-70.08146752585368,46.89082079329081,,"2,7",,"6,8",,,,,
2021,Chaudière-Appalaches,29045,SAINT-MARTIN,P,-70.6684666595471,45.97064656395849,,"2,7",,"6,8",,,,,
2021,Chaudière-Appalaches,19110,SAINT-MICHEL-DE-BELLECHASSE,M,-70.89434661716483,46.84774927933135,0.71603541,"2,7","2,6","6,8",9.79800000,13.68368082,2,,11.32000000
2021,Chaudière-Appalaches,33030,SAINT-NARCISSE-DE-BEAURIVAGE,P,-71.26469865393969,46.49700568239902,1.10761980,"2,7",2,"6,8",9.40300000,8.48937513,,1.00000000,9.69500000
2021,Chaudière-Appalaches,19015,SAINT-NAZAIRE-DE-DORCHESTER,P,-70.64482533755518,46.56079869493119,,"2,7",,"6,8",,,,,
2021,Chaudière-Appalaches,19045,SAINT-NÉRÉE-DE-BELLECHASSE,M,-70.72277949018334,46.70530673023576,1.02617662,"2,7",2,"6,8",4.64010600,4.52174206,2,1.00000000,4.32800000
2021,Chaudière-Appalaches,27035,SAINT-ODILON-DE-CRANBOURNE,P,-70.66369239625956,46.35157135917968,1.82539664,"2,7",2,"6,8",15.82876250,8.67140990,1,,8.90400000
2021,Chaudière-Appalaches,17005,SAINT-OMER,M,-69.72446099737908,47.05934572845659,,"2,7",,"6,8",,,,,
2021,Chaudière-Appalaches,17010,SAINT-PAMPHILE,V,-69.8034222839503,46.957485278670696,2.52137593,"2,7","2,6","6,8",66.74560827,26.47189875,4,1.00000000,19.47000000
2021,Chaudière-Appalaches,33025,SAINT-PATRICE-DE-BEAURIVAGE,M,-71.26559171590034,46.419676867205034,2.29457738,"2,7",2,"6,8",14.40000000,6.27566546,,1.05791825,6.04300000
2021,Chaudière-Appalaches,18030,SAINT-PAUL-DE-MONTMINY,M,-70.31392551235952,46.73549966581985,0.79081672,"2,7",2,"6,8",12.01970000,15.19909691,1,,13.71600000
2021,Chaudière-Appalaches,19005,SAINT-PHILÉMON,P,-70.39941964783684,46.65626689474914,1.02213038,"2,7",2,"6,8",15.94300000,15.59781444,,,12.01700000
2021,Chaudière-Appalaches,29065,SAINT-PHILIBERT,M,-70.54259959643906,46.1422592655765,,"2,7",,"6,8",,,,,
2021,Chaudière-Appalaches,31135,SAINT-PIERRE-DE-BROUGHTON,M,-71.20319244227754,46.23726168483269,0.59828255,"2,7",2,"6,8",2.61241000,4.36651544,,,3.58200000
2021,Chaudière-Appalaches,18055,SAINT-PIERRE-DE-LA-RIVIÈRE-DU-SUD,P,-70.6003715327768,46.89376816527645,,"2,7",,"6,8",,,,,
2021,Chaudière-Appalaches,28020,SAINT-PROSPER,M,-70.47957838546274,46.21017328341897,1.22409588,"2,7","2,6","6,8",35.51300000,29.01161620,6,1.00000000,25.84000000
2021,Chaudière-Appalaches,19082,SAINT-RAPHAËL,M,-70.72640050960669,46.78649126439392,1.55600368,"2,7","2,6","6,8",21.90000000,14.07451680,1,,14.67200000
2021,Chaudière-Appalaches,29050,SAINT-RENÉ,P,-70.60479022043101,46.01567432235954,,"2,7",,"6,8",,,,,
2021,Chaudière-Appalaches,17065,SAINT-ROCH-DES-AULNAIES,M,-70.17300107163335,47.288392800342656,0.55458245,"2,7",2,"6,8",3.50392500,6.31813175,,,4.95000000
2021,Chaudière-Appalaches,26010,SAINTS-ANGES,M,-70.88180154815511,46.419966732573315,,"2,7",,"6,8",,,,,
2021,Chaudière-Appalaches,27070,SAINT-SÉVERIN (12),P,-71.07064344538222,46.33117787617523,,"2,7",,"6,8",,,,,
2021,Chaudière-Appalaches,29125,SAINT-SIMON-LES-MINES,M,-70.66174636285963,46.20978145656264,,"2,7",,"6,8",,,,,
2021,Chaudière-Appalaches,33007,SAINT-SYLVESTRE,M,-71.22284703009602,46.36297090370855,,"2,7",,"6,8",,,,,
2021,Chaudière-Appalaches,29005,SAINT-THÉOPHILE,M,-70.4169394574739,45.92333655659207,,"2,7",,"6,8",,,,,
2021,Chaudière-Appalaches,19117,SAINT-VALLIER,M,-70.80369758416592,46.86936083802137,,"2,7",,"6,8",,,,,
2021,Chaudière-Appalaches,27008,SAINT-VICTOR,M,-70.9363432927966,46.138412548124094,1.94209796,"2,7","2,6","6,8",38.50400000,19.82598240,1,1.00000000,18.77000000
2021,Chaudière-Appalaches,28005,SAINT-ZACHARIE,M,-70.35903567181175,46.10690063878344,2.28700754,"2,7",2,"6,8",24.81500000,10.85042333,,,8.44800000
2021,Chaudière-Appalaches,26048,SCOTT,M,-71.07535401797091,46.50906839735064,1.10850280,"2,7","2,6","6,8",16.46000000,14.84885744,,,13.22400000
2021,Chaudière-Appalaches,31084,THETFORD MINES,V,-71.28764060888277,46.11713472720174,3.11323733,"2,7","5,3","6,8",1255.61363923,403.31446201,55,,250.95300000
2021,Chaudière-Appalaches,17035,TOURVILLE,M,-69.96729982098302,47.12455338106916,1.95863388,"2,7",2,"6,8",11.85100000,6.05064588,,0.12014969,10.15400000
2021,Chaudière-Appalaches,27060,TRING-JONCTION,VL,-70.99401323922243,46.25609601756375,1.77860420,"2,7","2,6","6,8",20.10849500,11.30577280,7,1.95886386,20.42000000
2021,Chaudière-Appalaches,33070,VAL-ALAIN,M,-71.7702321482115,46.43156509985758,,"2,7",,"6,8",,,,,
2021,Chaudière-Appalaches,26015,VALLÉE-JONCTION,M,-70.93547554354923,46.375260586250974,,"2,7",,"6,8",,,,,
2021,Côte-Nord,98030,AGUANISH,M,-62.34786027232956,50.338798775811796,0.36705740,"4,5",2,"6,8",2.97800000,8.11317255,,,12.13500000
2021,Côte-Nord,96020,BAIE-COMEAU,V,-68.26451507510069,49.2637068873808,5.86253352,"4,5","5,3","6,8",1311.13786973,223.64697195,127,1.00000326,153.40750000
2021,Côte-Nord,98035,BAIE-JOHAN-BEETZ,M,-62.739699766661204,50.337323633406065,0.98389798,"4,5",2,"6,8",2.06000000,2.09371300,,,2.75000000
2021,Côte-Nord,96005,BAIE-TRINITÉ,VL,-67.35103017669854,49.45218516466617,,"4,5",,"6,8",,,,,
2021,Côte-Nord,98005,BLANC-SABLON,M,-57.172926013677596,51.499284881075866,,"4,5",,"6,8",,,,,
2021,Côte-Nord,98010,BONNE-ESPÉRANCE,M,-57.91195361812926,51.445187304427904,,"4,5",,"6,8",,,,,
2021,Côte-Nord,96035,CHUTE-AUX-OUTARDES,VL,-68.40293891763153,49.12430020948203,,"4,5",,"6,8",,,,,
2021,Côte-Nord,95050,COLOMBIER,M,-68.9516936388187,48.880669775016614,,"4,5",,"6,8",,,,,
2021,Côte-Nord,98015,CÔTE-NORD-DU-GOLFE-DU-SAINT-LAURENT,M,-59.77187203694243,50.48386408128046,1.63658943,"4,5",2,"6,8",4.27318000,2.61102750,3,,1.76500000
2021,Côte-Nord,97035,FERMONT,V,-67.25502858836082,52.78847402875403,,"4,5",,"6,8",,,,,
2021,Côte-Nord,95045,FORESTVILLE,V,-69.15213186611297,48.76731385273698,9.17673504,"4,5","2,6","6,8",218.23800000,23.78166081,2,1.00000000,32.68800000
2021,Côte-Nord,96015,FRANQUELIN,M,-67.86145227225481,49.36092548908618,,"4,5",,"6,8",,,,,
2021,Côte-Nord,96010,GODBOUT,VL,-67.57312771290006,49.377704153307356,,"4,5",,"6,8",,,,,
2021,Côte-Nord,98014,GROS-MÉCATINA,M,-59.14275722664819,50.95600254056504,,"4,5",,"6,8",,,,,
2021,Côte-Nord,98040,HAVRE-SAINT-PIERRE,M,-63.4744108128816,50.43520355538348,,"4,5",,"6,8",,,,,
2021,Côte-Nord,95018,LES BERGERONNES,M,-69.56854577906314,48.30603211011671,,"4,5",,"6,8",,,,,
2021,Côte-Nord,95025,LES ESCOUMINS,M,-69.45221516546336,48.42553682623378,,"4,5",,"6,8",,,,,
2021,Côte-Nord,98020,L'ÎLE-D'ANTICOSTI,M,-63.02431363274133,49.50885219900405,,"4,5",,"6,8",,,,,
2021,Côte-Nord,98045,LONGUE-POINTE-DE-MINGAN,M,-64.11670416194889,50.373838066316836,4.53093105,"4,5",2,"6,8",42.80658689,9.44763591,2,1.00000000,9.85400000
2021,Côte-Nord,95032,LONGUE-RIVE,M,-69.31999728685864,48.57245502923569,,"4,5",,"6,8",,,,,
2021,Côte-Nord,98025,NATASHQUAN,M,-61.92806079691434,50.274199817589285,,"4,5",,"6,8",,,,,
2021,Côte-Nord,96030,POINTE-AUX-OUTARDES,VL,-68.33821146304147,49.11402684153946,0.89997535,"4,5","2,6","6,8",14.91687750,16.57476231,1,,17.87700000
2021,Côte-Nord,96025,POINTE-LEBEL,VL,-68.25409063264915,49.13728690792055,,"4,5",,"6,8",,,,,
2021,Côte-Nord,97022,PORT-CARTIER,V,-67.13372914747886,49.90141211555261,3.21143078,"4,5","3,7","6,8",301.95000000,94.02351178,9,2.00000000,56.11600000
2021,Côte-Nord,95040,PORTNEUF-SUR-MER,M,-69.20059148378658,48.679031400793356,0.65477637,"4,5",2,"6,8",4.67600000,7.14136949,1,1.00000000,8.10600000
2021,Côte-Nord,96040,RAGUENEAU,P,-68.51268266164308,49.141997176761215,1.03647466,"4,5","2,6","6,8",25.97000000,25.05608784,4,,36.68000000
2021,Côte-Nord,98055,RIVIÈRE-AU-TONNERRE,M,-65.07450318821246,50.32474771764617,0.64202690,"4,5",2,"6,8",4.64200000,7.23022660,1,,12.39000000
2021,Côte-Nord,98050,RIVIÈRE-SAINT-JEAN,M,-64.3972496375958,50.38814802054315,2.75201854,"4,5",2,"6,8",5.52100000,2.00616381,,,3.02200000
2021,Côte-Nord,95010,SACRÉ-COEUR,M,-69.80588716545786,48.24751742409092,,"4,5",,"6,8",,,,,
2021,Côte-Nord,98012,SAINT-AUGUSTIN (09),M,-58.471751727830075,51.33896194291196,,"4,5",,"6,8",,,,,
2021,Côte-Nord,97040,SCHEFFERVILLE,V,-66.8216103801729,54.82688145739649,,"4,5",,"6,8",,,,,
2021,Côte-Nord,97007,SEPT-ÎLES,V,-65.730020846364,50.28419186481269,,"4,5",,"6,8",,,,,
2021,Côte-Nord,95005,TADOUSSAC,VL,-69.69454452182428,48.18058382309993,3.14846300,"4,5",2,"6,8",79.11065071,25.12675257,2,,17.33600000
2021,Estrie,46005,ABERCORN,VL,-72.66337369744458,45.04752356273394,,"3,5",,"6,8",,,,,
2021,Estrie,41055,ASCOT CORNER,M,-71.7678385453476,45.46182014478537,3.20309767,"3,5",2,"6,8",33.20074480,10.36519900,2,1.00000000,8.75800000
2021,Estrie,30055,AUDET,M,-70.72071572322427,45.64226869840158,1.62015177,"3,5",2,"6,8",5.04923719,3.11652111,2,2.18761726,5.33000000
2021,Estrie,45085,AUSTIN,M,-72.26083167163549,45.20593350800546,,"3,5",,"6,8",,,,,
2021,Estrie,45035,AYER'S CLIFF,VL,-72.05314024878146,45.1751181418365,,"3,5",,"6,8",,,,,
2021,Estrie,44045,BARNSTON-OUEST,M,-71.96650024401933,45.086019487212155,,"3,5",,"6,8",,,,,
2021,Estrie,46040,BEDFORD (CT),CT,-72.99258277020797,45.11289969954375,,"3,5",,"6,8",,,,,
2021,Estrie,46035,BEDFORD (V),V,-72.98352473963169,45.12073770983431,4.69743062,"3,5","2,6","6,8",154.69984800,32.93286493,4,1.00000000,23.41100000
2021,Estrie,45095,BOLTON-EST,M,-72.32952137849975,45.21946868566391,,"3,5",,"6,8",,,,,
2021,Estrie,46065,BOLTON-OUEST,M,-72.44024648285378,45.23183136878959,,"3,5",,"6,8",,,,,
2021,Estrie,42040,BONSECOURS,M,-72.29333685979412,45.41200750346524,,"3,5",,"6,8",,,,,
2021,Estrie,46090,BRIGHAM,M,-72.80724151012384,45.2603910324097,,"3,5",,"6,8",,,,,
2021,Estrie,46070,BROME,VL,-72.57157046002152,45.18320496563455,,"3,5",,"6,8",,,,,
2021,Estrie,46078,BROMONT,V,-72.68930308045356,45.30127688027782,0.41570509,"3,5","5,3","6,8",42.89904765,103.19586892,6,,101.16500000
2021,Estrie,41070,BURY,M,-71.46902089523441,45.52960963305647,,"3,5",,"6,8",,,,,
2021,Estrie,41020,CHARTIERVILLE,M,-71.20113415956268,45.29593277586641,,"3,5",,"6,8",,,,,
2021,Estrie,42110,CLEVELAND,CT,-72.11118832506097,45.6837267899596,,"3,5",,"6,8",,,,,
2021,Estrie,44037,COATICOOK,V,-71.86298216740138,45.080411726404265,,"3,5",,"6,8",,,,,
2021,Estrie,44071,COMPTON,M,-71.82757152498066,45.23164168845956,1.06338886,"3,5","2,6","6,8",17.52009545,16.47571852,1,,11.55400000
2021,Estrie,41038,COOKSHIRE-EATON,V,-71.68431468949103,45.380597709757524,10.57908236,"3,5","2,6","6,8",285.13070000,26.95230930,16,1.93191192,28.61000000
2021,Estrie,30090,COURCELLES,M,-70.97714038588263,45.88820393102711,2.90863957,"3,5",2,"6,8",17.34414099,5.96297361,1,,7.86700000
2021,Estrie,46080,COWANSVILLE,V,-72.76177374460846,45.21324572163343,14.40889337,"3,5","5,3","6,8",1831.36321480,127.09950499,21,2.00000000,120.26100000
2021,Estrie,40047,DANVILLE,V,-72.04656622691469,45.77671118382955,4.02982110,"3,5","2,6","6,8",85.33600000,21.17612616,,,19.63700000
2021,Estrie,44023,DIXVILLE,M,-71.7460317436297,45.051803095658705,1.01193849,"3,5",2,"6,8",6.91334500,6.83178384,3,,4.08800000
2021,Estrie,41117,DUDSWELL,M,-71.57963044886556,45.60621936626187,1.18922527,"3,5",2,"6,8",3.66343500,3.08052233,3,,3.85700000
2021,Estrie,46050,DUNHAM,V,-72.78407932185202,45.15763975013786,,"3,5",,"6,8",,,,,
2021,Estrie,41060,EAST ANGUS,V,-71.66116222953151,45.481457514150485,5.33998241,"3,5","2,6","6,8",242.94622708,45.49569797,9,,41.00400000
2021,Estrie,46085,EAST FARNHAM,M,-72.77285290086013,45.24133733493885,,"3,5",,"6,8",,,,,
2021,Estrie,44010,EAST HEREFORD,M,-71.53652647655153,45.07353557179339,0.80326997,"3,5",2,"6,8",0.70994030,0.88381283,,,1.40600000
2021,Estrie,45093,EASTMAN,M,-72.30510843482227,45.334550603615426,6.57834751,"3,5",2,"6,8",58.70300000,8.92366965,3,2.00000000,13.68500000
2021,Estrie,46112,FARNHAM,V,-72.96115110993911,45.28341862062296,2.29221950,"3,5","3,7","6,8",167.04794400,72.87606805,17,0.05862581,51.17200000
2021,Estrie,46010,FRELIGHSBURG,M,-72.81064401308383,45.03887737458296,,"3,5",,"6,8",,,,,
2021,Estrie,30025,FRONTENAC,M,-70.7939502986225,45.546280676675565,,"3,5",,"6,8",,,,,
