ï»¿ID,DATE_ATTRIB,TYPE_LIEU,TYPE_DOSSIER_INTERV,SECTEUR_SCIAN,REGION 
11945,2022-08-30,ETABLISSEMENT,LOI ET REGLEMENTS,COMMERCE DE GROS,MONTREAL
11946,2022-08-30,ETABLISSEMENT,LOI ET REGLEMENTS,COMMERCE DE GROS,MONTREAL
11947,2022-08-30,ETABLISSEMENT,LOI ET REGLEMENTS,COMMERCE DE GROS,MONTREAL
11948,2022-08-30,ETABLISSEMENT,LOI ET REGLEMENTS,COMMERCE DE GROS,MONTREAL
11949,2022-08-30,CHANTIER,PLAINTE,INDETERMINE (CHANTIER),MONTREAL
11950,2022-08-30,CHANTIER,LOI ET REGLEMENTS,INDETERMINE (CHANTIER),MAURICIE ET CENTRE-DU-QUEBEC
11951,2022-08-30,CHANTIER,LOI ET REGLEMENTS,INDETERMINE (CHANTIER),MAURICIE ET CENTRE-DU-QUEBEC
11952,2022-08-30,CHANTIER,LOI ET REGLEMENTS,INDETERMINE (CHANTIER),CAPITALE-NATIONALE
11953,2022-08-30,CHANTIER,LOI ET REGLEMENTS,INDETERMINE (CHANTIER),ST-JEAN-SUR-RICHELIEU
11954,2022-08-30,CHANTIER,LOI ET REGLEMENTS,INDETERMINE (CHANTIER),ST-JEAN-SUR-RICHELIEU
11955,2022-08-30,CHANTIER,LOI ET REGLEMENTS,INDETERMINE (CHANTIER),ST-JEAN-SUR-RICHELIEU
11956,2022-08-30,ETABLISSEMENT,LOI ET REGLEMENTS,AUTRES SERVICES,LAURENTIDES
11957,2022-08-30,CHANTIER,PLAINTE,INDETERMINE (CHANTIER),SAGUENAY-LAC-ST-JEAN
11958,2022-08-30,CHANTIER,LOI ET REGLEMENTS,INDETERMINE (CHANTIER),MAURICIE ET CENTRE-DU-QUEBEC
11959,2022-08-25,CHANTIER,LOI ET REGLEMENTS,INDETERMINE (CHANTIER),LANAUDIERE
11960,2022-08-30,CHANTIER,LOI ET REGLEMENTS,INDETERMINE (CHANTIER),MONTREAL
11961,2022-08-30,CHANTIER,LOI ET REGLEMENTS,INDETERMINE (CHANTIER),MAURICIE ET CENTRE-DU-QUEBEC
11962,2022-08-30,CHANTIER,LOI ET REGLEMENTS,INDETERMINE (CHANTIER),MAURICIE ET CENTRE-DU-QUEBEC
11963,2022-08-30,CHANTIER,LOI ET REGLEMENTS,INDETERMINE (CHANTIER),MAURICIE ET CENTRE-DU-QUEBEC
11964,2022-08-30,ETABLISSEMENT,PMSD,SOINS DE SANTE ET ASSISTANCE SOCIALE,ESTRIE
11965,2022-08-30,ETABLISSEMENT,PLAINTE,FABRICATION DE BIENS DURABLES,LAURENTIDES
11966,2022-08-30,CHANTIER,LOI ET REGLEMENTS,INDETERMINE (CHANTIER),SAGUENAY-LAC-ST-JEAN
11967,2022-08-30,CHANTIER,LOI ET REGLEMENTS,INDETERMINE (CHANTIER),MAURICIE ET CENTRE-DU-QUEBEC
11968,2022-08-30,CHANTIER,PLAINTE,INDETERMINE (CHANTIER),YAMASKA
11969,2022-08-30,ETABLISSEMENT,LOI ET REGLEMENTS,ADMINISTRATIONS PUBLIQUES,MAURICIE ET CENTRE-DU-QUEBEC
11970,2022-08-30,ETABLISSEMENT,LOI ET REGLEMENTS,"SERVICES AUX ENTREPRISES, SERVICES RELATIFS AUX BATIMENTS ET AUTRES SERVICES DE SOUTIEN",LAVAL
11971,2022-08-30,ETABLISSEMENT,LOI ET REGLEMENTS,FABRICATION DE BIENS NON DURABLES,LAVAL
11972,2022-08-30,ETABLISSEMENT,LOI ET REGLEMENTS,"SERVICES AUX ENTREPRISES, SERVICES RELATIFS AUX BATIMENTS ET AUTRES SERVICES DE SOUTIEN",LAVAL
11973,2022-08-30,ETABLISSEMENT,LOI ET REGLEMENTS,"SERVICES PROFESSIONNELS, SCIENTIFIQUES ET TECHNIQUES",LAVAL
11974,2022-08-30,ETABLISSEMENT,LOI ET REGLEMENTS,"SERVICES AUX ENTREPRISES, SERVICES RELATIFS AUX BATIMENTS ET AUTRES SERVICES DE SOUTIEN",LAVAL
11975,2022-08-30,ETABLISSEMENT,LOI ET REGLEMENTS,"SERVICES AUX ENTREPRISES, SERVICES RELATIFS AUX BATIMENTS ET AUTRES SERVICES DE SOUTIEN",LAVAL
11976,2022-08-30,ETABLISSEMENT,LOI ET REGLEMENTS,"SERVICES AUX ENTREPRISES, SERVICES RELATIFS AUX BATIMENTS ET AUTRES SERVICES DE SOUTIEN",LAVAL
11977,2022-08-30,ETABLISSEMENT,LOI ET REGLEMENTS,"SERVICES PROFESSIONNELS, SCIENTIFIQUES ET TECHNIQUES",LAVAL
11978,2022-08-30,CHANTIER,LOI ET REGLEMENTS,INDETERMINE (CHANTIER),COTE-NORD
11979,2022-08-30,ETABLISSEMENT,LOI ET REGLEMENTS,AUTRES SERVICES,LAVAL
11980,2022-08-30,ETABLISSEMENT,LOI ET REGLEMENTS,AUTRES SERVICES,LAVAL
11981,2022-08-30,CHANTIER,LOI ET REGLEMENTS,INDETERMINE (CHANTIER),MAURICIE ET CENTRE-DU-QUEBEC
11982,2022-08-30,ETABLISSEMENT,LOI ET REGLEMENTS,COMMERCE DE DETAIL,LAVAL
11983,2022-08-30,CHANTIER,PLAINTE,INDETERMINE (CHANTIER),CAPITALE-NATIONALE
11984,2022-08-30,ETABLISSEMENT,LOI ET REGLEMENTS,COMMERCE DE DETAIL,LAVAL
11985,2022-08-30,CHANTIER,LOI ET REGLEMENTS,INDETERMINE (CHANTIER),CAPITALE-NATIONALE
11986,2022-08-30,ETABLISSEMENT,LOI ET REGLEMENTS,COMMERCE DE DETAIL,LAVAL
11987,2022-08-30,ETABLISSEMENT,LOI ET REGLEMENTS,AUTRES SERVICES,LAVAL
11988,2022-08-30,CHANTIER,LOI ET REGLEMENTS,INDETERMINE (CHANTIER),CAPITALE-NATIONALE
11989,2022-08-30,CHANTIER,LOI ET REGLEMENTS,INDETERMINE (CHANTIER),CAPITALE-NATIONALE
11990,2022-08-29,CHANTIER,LOI ET REGLEMENTS,INDETERMINE (CHANTIER),LANAUDIERE
11991,2022-08-30,CHANTIER,LOI ET REGLEMENTS,INDETERMINE (CHANTIER),CAPITALE-NATIONALE
11992,2022-08-30,CHANTIER,LOI ET REGLEMENTS,INDETERMINE (CHANTIER),YAMASKA
11993,2022-08-30,CHANTIER,LOI ET REGLEMENTS,INDETERMINE (CHANTIER),OUTAOUAIS
11994,2022-08-30,CHANTIER,LOI ET REGLEMENTS,INDETERMINE (CHANTIER),SAGUENAY-LAC-ST-JEAN
11995,2022-08-30,ETABLISSEMENT,REFUS,FABRICATION DE BIENS DURABLES,MAURICIE ET CENTRE-DU-QUEBEC
11996,2022-08-30,ETABLISSEMENT,PLAINTE,COMMERCE DE DETAIL,ABITIBI-TEMISCAMINGUE
11997,2022-08-30,CHANTIER,LOI ET REGLEMENTS,INDETERMINE (CHANTIER),BAS-ST-LAURENT
11998,2022-08-30,CHANTIER,LOI ET REGLEMENTS,INDETERMINE (CHANTIER),BAS-ST-LAURENT
11999,2022-08-30,CHANTIER,LOI ET REGLEMENTS,INDETERMINE (CHANTIER),CAPITALE-NATIONALE
12000,2022-08-30,CHANTIER,LOI ET REGLEMENTS,INDETERMINE (CHANTIER),CAPITALE-NATIONALE
12001,2022-08-30,CHANTIER,LOI ET REGLEMENTS,INDETERMINE (CHANTIER),CAPITALE-NATIONALE
12002,2022-08-22,CHANTIER,PLAINTE,INDETERMINE (CHANTIER),LAURENTIDES
12003,2022-08-30,CHANTIER,LOI ET REGLEMENTS,INDETERMINE (CHANTIER),LAURENTIDES
12004,2022-08-30,ETABLISSEMENT,PLAINTE,"EXTRACTION MINIERE, EXPLOITATION EN CARRIERE ET EXTRACTION DE PETROLE ET DE GAZ",COTE-NORD
12005,2022-08-30,CHANTIER,LOI ET REGLEMENTS,INDETERMINE (CHANTIER),MONTREAL
12006,2022-08-31,ETABLISSEMENT,LOI ET REGLEMENTS,FABRICATION DE BIENS NON DURABLES,MONTREAL
12007,2022-08-31,ETABLISSEMENT,LOI ET REGLEMENTS,FABRICATION DE BIENS NON DURABLES,MONTREAL
12008,2022-08-31,ETABLISSEMENT,LOI ET REGLEMENTS,FABRICATION DE BIENS DURABLES,ESTRIE
12009,2022-08-31,ETABLISSEMENT,LOI ET REGLEMENTS,FABRICATION DE BIENS NON DURABLES,MONTREAL
12010,2022-08-31,ETABLISSEMENT,LOI ET REGLEMENTS,FABRICATION DE BIENS NON DURABLES,MONTREAL
12011,2022-08-31,CHANTIER,LOI ET REGLEMENTS,INDETERMINE (CHANTIER),ESTRIE
12012,2022-08-31,CHANTIER,LOI ET REGLEMENTS,INDETERMINE (CHANTIER),SAGUENAY-LAC-ST-JEAN
12013,2022-08-31,ETABLISSEMENT,LOI ET REGLEMENTS,FABRICATION DE BIENS NON DURABLES,MONTREAL
12014,2022-08-31,ETABLISSEMENT,LOI ET REGLEMENTS,FABRICATION DE BIENS NON DURABLES,MONTREAL
12015,2022-08-31,ETABLISSEMENT,LOI ET REGLEMENTS,FABRICATION DE BIENS NON DURABLES,MONTREAL
12016,2022-08-31,ETABLISSEMENT,LOI ET REGLEMENTS,FABRICATION DE BIENS NON DURABLES,MONTREAL
12017,2022-08-31,ETABLISSEMENT,LOI ET REGLEMENTS,FABRICATION DE BIENS NON DURABLES,MONTREAL
12018,2022-08-31,ETABLISSEMENT,LOI ET REGLEMENTS,FABRICATION DE BIENS NON DURABLES,MONTREAL
12019,2022-08-31,ETABLISSEMENT,LOI ET REGLEMENTS,FABRICATION DE BIENS NON DURABLES,MONTREAL
12020,2022-08-31,ETABLISSEMENT,LOI ET REGLEMENTS,FABRICATION DE BIENS NON DURABLES,MONTREAL
12021,2022-08-31,CHANTIER,LOI ET REGLEMENTS,INDETERMINE (CHANTIER),BAS-ST-LAURENT
12022,2022-08-31,ETABLISSEMENT,LOI ET REGLEMENTS,FABRICATION DE BIENS NON DURABLES,MONTREAL
12023,2022-08-31,CHANTIER,LOI ET REGLEMENTS,INDETERMINE (CHANTIER),BAS-ST-LAURENT
12024,2022-08-31,ETABLISSEMENT,LOI ET REGLEMENTS,FABRICATION DE BIENS NON DURABLES,MONTREAL
12025,2022-08-31,ETABLISSEMENT,LOI ET REGLEMENTS,FABRICATION DE BIENS NON DURABLES,MONTREAL
12026,2022-08-31,CHANTIER,LOI ET REGLEMENTS,INDETERMINE (CHANTIER),SAGUENAY-LAC-ST-JEAN
12027,2022-08-31,ETABLISSEMENT,PLAINTE,FABRICATION DE BIENS NON DURABLES,LANAUDIERE
12028,2022-08-31,ETABLISSEMENT,LOI ET REGLEMENTS,FABRICATION DE BIENS NON DURABLES,MONTREAL
12029,2022-08-31,CHANTIER,LOI ET REGLEMENTS,INDETERMINE (CHANTIER),SAGUENAY-LAC-ST-JEAN
12030,2022-08-31,CHANTIER,LOI ET REGLEMENTS,INDETERMINE (CHANTIER),GASPESIE-ILES-DE-LA-MADELEINE
12031,2022-08-31,ETABLISSEMENT,LOI ET REGLEMENTS,FABRICATION DE BIENS NON DURABLES,MONTREAL
12032,2022-08-31,ETABLISSEMENT,LOI ET REGLEMENTS,FABRICATION DE BIENS NON DURABLES,MONTREAL
12033,2022-08-31,ETABLISSEMENT,LOI ET REGLEMENTS,FABRICATION DE BIENS NON DURABLES,MONTREAL
12034,2022-08-31,ETABLISSEMENT,LOI ET REGLEMENTS,FABRICATION DE BIENS NON DURABLES,MONTREAL
12035,2022-08-30,CHANTIER,PLAINTE,INDETERMINE (CHANTIER),YAMASKA
12036,2022-08-31,ETABLISSEMENT,PLAINTE,FABRICATION DE BIENS DURABLES,CHAUDIERE-APPALACHES
12037,2022-08-31,ETABLISSEMENT,LOI ET REGLEMENTS,FABRICATION DE BIENS NON DURABLES,MONTREAL
12038,2022-08-31,ETABLISSEMENT,LOI ET REGLEMENTS,FABRICATION DE BIENS NON DURABLES,MONTREAL
12039,2022-08-31,ETABLISSEMENT,PMSD,SOINS DE SANTE ET ASSISTANCE SOCIALE,ESTRIE
12040,2022-08-31,ETABLISSEMENT,PLAINTE,FABRICATION DE BIENS DURABLES,ST-JEAN-SUR-RICHELIEU
12041,2022-08-31,ETABLISSEMENT,PLAINTE,FABRICATION DE BIENS NON DURABLES,MAURICIE ET CENTRE-DU-QUEBEC
12042,2022-08-31,ETABLISSEMENT,PLAINTE,TRANSPORT ET ENTREPOSAGE,LAVAL
12043,2022-08-31,CHANTIER,LOI ET REGLEMENTS,INDETERMINE (CHANTIER),ST-JEAN-SUR-RICHELIEU
12044,2022-08-31,ETABLISSEMENT,LOI ET REGLEMENTS,FABRICATION DE BIENS NON DURABLES,MONTREAL
12045,2022-08-31,ETABLISSEMENT,LOI ET REGLEMENTS,FABRICATION DE BIENS NON DURABLES,MONTREAL
12046,2022-08-31,CHANTIER,LOI ET REGLEMENTS,INDETERMINE (CHANTIER),VALLEYFIELD
12047,2022-08-31,CHANTIER,LOI ET REGLEMENTS,INDETERMINE (CHANTIER),VALLEYFIELD
12048,2022-08-31,ETABLISSEMENT,LOI ET REGLEMENTS,FABRICATION DE BIENS NON DURABLES,MONTREAL
12049,2022-08-31,CHANTIER,LOI ET REGLEMENTS,INDETERMINE (CHANTIER),VALLEYFIELD
12050,2022-08-31,ETABLISSEMENT,LOI ET REGLEMENTS,FABRICATION DE BIENS NON DURABLES,MONTREAL
12051,2022-08-31,ETABLISSEMENT,PLAINTE,COMMERCE DE DETAIL,LAVAL
12052,2022-08-31,ETABLISSEMENT,PLAINTE,FABRICATION DE BIENS DURABLES,CHAUDIERE-APPALACHES
12053,2022-08-31,ETABLISSEMENT,LOI ET REGLEMENTS,FABRICATION DE BIENS NON DURABLES,MONTREAL
12054,2022-08-31,ETABLISSEMENT,LOI ET REGLEMENTS,FABRICATION DE BIENS NON DURABLES,MONTREAL
12055,2022-08-31,AUTRE LIEU DE TRAVAIL,LOI ET REGLEMENTS,INDETERMINE (AUTRES),MONTREAL
12056,2022-08-31,CHANTIER,LOI ET REGLEMENTS,INDETERMINE (CHANTIER),LONGUEUIL
12057,2022-08-31,ETABLISSEMENT,PLAINTE,SOINS DE SANTE ET ASSISTANCE SOCIALE,ESTRIE
12058,2022-08-31,CHANTIER,LOI ET REGLEMENTS,INDETERMINE (CHANTIER),SAGUENAY-LAC-ST-JEAN
12059,2022-08-31,CHANTIER,LOI ET REGLEMENTS,INDETERMINE (CHANTIER),CAPITALE-NATIONALE
12060,2022-08-31,ETABLISSEMENT,PLAINTE,FABRICATION DE BIENS DURABLES,ESTRIE
12061,2022-08-31,CHANTIER,LOI ET REGLEMENTS,INDETERMINE (CHANTIER),VALLEYFIELD
12062,2022-08-31,ETABLISSEMENT,PLAINTE,FABRICATION DE BIENS DURABLES,OUTAOUAIS
12063,2022-08-31,ETABLISSEMENT,LOI ET REGLEMENTS,FABRICATION DE BIENS NON DURABLES,LONGUEUIL
12064,2022-08-30,CHANTIER,PLAINTE,INDETERMINE (CHANTIER),YAMASKA
12065,2022-08-31,ETABLISSEMENT,LOI ET REGLEMENTS,FABRICATION DE BIENS NON DURABLES,MONTREAL
12066,2022-08-31,CHANTIER,PLAINTE,INDETERMINE (CHANTIER),YAMASKA
12067,2022-08-31,CHANTIER,PLAINTE,INDETERMINE (CHANTIER),VALLEYFIELD
12068,2022-08-31,CHANTIER,LOI ET REGLEMENTS,INDETERMINE (CHANTIER),SAGUENAY-LAC-ST-JEAN
12069,2022-08-31,CHANTIER,LOI ET REGLEMENTS,INDETERMINE (CHANTIER),YAMASKA
12070,2022-08-31,CHANTIER,LOI ET REGLEMENTS,INDETERMINE (CHANTIER),YAMASKA
12071,2022-08-31,CHANTIER,LOI ET REGLEMENTS,INDETERMINE (CHANTIER),SAGUENAY-LAC-ST-JEAN
12072,2022-08-31,ETABLISSEMENT,LOI ET REGLEMENTS,FABRICATION DE BIENS NON DURABLES,MONTREAL
12073,2022-08-31,CHANTIER,LOI ET REGLEMENTS,INDETERMINE (CHANTIER),ESTRIE
12074,2022-08-31,ETABLISSEMENT,LOI ET REGLEMENTS,FABRICATION DE BIENS NON DURABLES,MONTREAL
12075,2022-08-31,CHANTIER,PLAINTE,INDETERMINE (CHANTIER),CAPITALE-NATIONALE
12076,2022-08-31,ETABLISSEMENT,LOI ET REGLEMENTS,FABRICATION DE BIENS NON DURABLES,MONTREAL
12077,2022-08-31,ETABLISSEMENT,LOI ET REGLEMENTS,FABRICATION DE BIENS NON DURABLES,MONTREAL
12078,2022-08-31,ETABLISSEMENT,LOI ET REGLEMENTS,FABRICATION DE BIENS NON DURABLES,MONTREAL
12079,2022-08-29,CHANTIER,LOI ET REGLEMENTS,INDETERMINE (CHANTIER),LAURENTIDES
12080,2022-08-31,CHANTIER,LOI ET REGLEMENTS,INDETERMINE (CHANTIER),LAURENTIDES
12081,2022-08-31,ETABLISSEMENT,LOI ET REGLEMENTS,FABRICATION DE BIENS NON DURABLES,MONTREAL
12082,2022-08-31,ETABLISSEMENT,LOI ET REGLEMENTS,FABRICATION DE BIENS NON DURABLES,MONTREAL
12083,2022-08-31,ETABLISSEMENT,LOI ET REGLEMENTS,FABRICATION DE BIENS NON DURABLES,MONTREAL
12084,2022-08-31,ETABLISSEMENT,LOI ET REGLEMENTS,FABRICATION DE BIENS NON DURABLES,MONTREAL
12085,2022-08-31,ETABLISSEMENT,LOI ET REGLEMENTS,FABRICATION DE BIENS NON DURABLES,MONTREAL
12086,2022-08-31,CHANTIER,LOI ET REGLEMENTS,INDETERMINE (CHANTIER),MAURICIE ET CENTRE-DU-QUEBEC
12087,2022-08-31,ETABLISSEMENT,LOI ET REGLEMENTS,FABRICATION DE BIENS NON DURABLES,MONTREAL
12088,2022-08-31,ETABLISSEMENT,LOI ET REGLEMENTS,FABRICATION DE BIENS NON DURABLES,MONTREAL
12089,2022-08-31,ETABLISSEMENT,LOI ET REGLEMENTS,FABRICATION DE BIENS NON DURABLES,MONTREAL
12090,2022-08-31,ETABLISSEMENT,LOI ET REGLEMENTS,FABRICATION DE BIENS NON DURABLES,MONTREAL
12091,2022-08-29,CHANTIER,PLAINTE,INDETERMINE (CHANTIER),YAMASKA
12092,2022-08-31,ETABLISSEMENT,LOI ET REGLEMENTS,FABRICATION DE BIENS NON DURABLES,MONTREAL
12093,2022-08-31,CHANTIER,LOI ET REGLEMENTS,INDETERMINE (CHANTIER),COTE-NORD
12094,2022-08-31,CHANTIER,LOI ET REGLEMENTS,INDETERMINE (CHANTIER),ESTRIE
12095,2022-08-31,CHANTIER,PLAINTE,INDETERMINE (CHANTIER),MONTREAL
12096,2022-08-31,CHANTIER,LOI ET REGLEMENTS,INDETERMINE (CHANTIER),LAURENTIDES
12097,2022-08-31,CHANTIER,PLAINTE,INDETERMINE (CHANTIER),MONTREAL
12098,2022-08-31,CHANTIER,LOI ET REGLEMENTS,INDETERMINE (CHANTIER),LAURENTIDES
12099,2022-08-31,CHANTIER,PLAINTE,INDETERMINE (CHANTIER),LAURENTIDES
12100,2022-08-31,CHANTIER,LOI ET REGLEMENTS,INDETERMINE (CHANTIER),LAURENTIDES
12101,2022-08-31,ETABLISSEMENT,LOI ET REGLEMENTS,FABRICATION DE BIENS NON DURABLES,MONTREAL
12102,2022-08-31,ETABLISSEMENT,PLAINTE,COMMERCE DE DETAIL,LAURENTIDES
12103,2022-08-31,ETABLISSEMENT,LOI ET REGLEMENTS,AUTRES SERVICES,MONTREAL
12104,2022-09-01,ETABLISSEMENT,PLAINTE,FABRICATION DE BIENS NON DURABLES,CHAUDIERE-APPALACHES
12105,2022-09-01,CHANTIER,LOI ET REGLEMENTS,INDETERMINE (CHANTIER),ST-JEAN-SUR-RICHELIEU
12106,2022-09-01,CHANTIER,LOI ET REGLEMENTS,INDETERMINE (CHANTIER),VALLEYFIELD
12107,2022-09-01,ETABLISSEMENT,PLAINTE,COMMERCE DE GROS,MONTREAL
12108,2022-09-01,ETABLISSEMENT,PLAINTE,FABRICATION DE BIENS NON DURABLES,ESTRIE
12109,2022-08-31,CHANTIER,LOI ET REGLEMENTS,INDETERMINE (CHANTIER),LANAUDIERE
12110,2022-09-01,ETABLISSEMENT,PLAINTE,SERVICES D'ENSEIGNEMENT,ESTRIE
12111,2022-08-31,CHANTIER,LOI ET REGLEMENTS,INDETERMINE (CHANTIER),LANAUDIERE
12112,2022-09-01,CHANTIER,LOI ET REGLEMENTS,INDETERMINE (CHANTIER),LONGUEUIL
12113,2022-09-01,CHANTIER,LOI ET REGLEMENTS,INDETERMINE (CHANTIER),VALLEYFIELD
12114,2022-09-01,ETABLISSEMENT,LOI ET REGLEMENTS,AUTRES SERVICES,MONTREAL
12115,2022-09-01,ETABLISSEMENT,LOI ET REGLEMENTS,FABRICATION DE BIENS NON DURABLES,OUTAOUAIS
12116,2022-09-01,CHANTIER,PLAINTE,INDETERMINE (CHANTIER),OUTAOUAIS
12117,2022-09-01,CHANTIER,LOI ET REGLEMENTS,INDETERMINE (CHANTIER),MAURICIE ET CENTRE-DU-QUEBEC
12118,2022-08-31,CHANTIER,LOI ET REGLEMENTS,INDETERMINE (CHANTIER),LAURENTIDES
12119,2022-09-01,ETABLISSEMENT,LOI ET REGLEMENTS,"FORESTERIE, EXPLOITATION FORESTIERE ET ACTIVITES DE SOUTIEN A LA FORESTERIE",COTE-NORD
12120,2022-08-31,CHANTIER,PLAINTE,INDETERMINE (CHANTIER),LANAUDIERE
12121,2022-09-01,ETABLISSEMENT,LOI ET REGLEMENTS,COMMERCE DE GROS,MAURICIE ET CENTRE-DU-QUEBEC
12122,2022-09-01,CHANTIER,LOI ET REGLEMENTS,INDETERMINE (CHANTIER),SAGUENAY-LAC-ST-JEAN
12123,2022-09-01,CHANTIER,PLAINTE,INDETERMINE (CHANTIER),CAPITALE-NATIONALE
12124,2022-08-30,CHANTIER,LOI ET REGLEMENTS,INDETERMINE (CHANTIER),YAMASKA
12125,2022-09-01,ETABLISSEMENT,PLAINTE,SERVICES D'ENSEIGNEMENT,MONTREAL
12126,2022-09-01,CHANTIER,LOI ET REGLEMENTS,INDETERMINE (CHANTIER),SAGUENAY-LAC-ST-JEAN
12127,2022-09-01,CHANTIER,PLAINTE,INDETERMINE (CHANTIER),SAGUENAY-LAC-ST-JEAN
12128,2022-09-01,CHANTIER,LOI ET REGLEMENTS,INDETERMINE (CHANTIER),SAGUENAY-LAC-ST-JEAN
12129,2022-09-01,ETABLISSEMENT,LOI ET REGLEMENTS,SERVICES D'ENSEIGNEMENT,MAURICIE ET CENTRE-DU-QUEBEC
12130,2022-09-01,CHANTIER,PLAINTE,INDETERMINE (CHANTIER),CHAUDIERE-APPALACHES
12131,2022-09-01,CHANTIER,LOI ET REGLEMENTS,INDETERMINE (CHANTIER),SAGUENAY-LAC-ST-JEAN
12132,2022-09-01,ETABLISSEMENT,LOI ET REGLEMENTS,AUTRES SERVICES,YAMASKA
12133,2022-09-01,CHANTIER,PLAINTE,INDETERMINE (CHANTIER),ABITIBI-TEMISCAMINGUE
12134,2022-09-01,ETABLISSEMENT,LOI ET REGLEMENTS,AUTRES SERVICES,YAMASKA
12135,2022-09-01,ETABLISSEMENT,LOI ET REGLEMENTS,AUTRES SERVICES,YAMASKA
12136,2022-09-01,ETABLISSEMENT,LOI ET REGLEMENTS,AUTRES SERVICES,YAMASKA
12137,2022-09-01,CHANTIER,PLAINTE,INDETERMINE (CHANTIER),MONTREAL
12138,2022-09-01,ETABLISSEMENT,LOI ET REGLEMENTS,AUTRES SERVICES,YAMASKA
12139,2022-09-01,ETABLISSEMENT,LOI ET REGLEMENTS,AUTRES SERVICES,YAMASKA
12140,2022-09-01,ETABLISSEMENT,LOI ET REGLEMENTS,AUTRES SERVICES,YAMASKA
12141,2022-09-01,ETABLISSEMENT,LOI ET REGLEMENTS,COMMERCE DE DETAIL,MAURICIE ET CENTRE-DU-QUEBEC
12142,2022-09-01,ETABLISSEMENT,LOI ET REGLEMENTS,COMMERCE DE DETAIL,YAMASKA
12143,2022-09-01,CHANTIER,LOI ET REGLEMENTS,INDETERMINE (CHANTIER),OUTAOUAIS
12144,2022-09-01,ETABLISSEMENT,LOI ET REGLEMENTS,HEBERGEMENT ET SERVICES DE RESTAURATION,COTE-NORD
12145,2022-09-01,CHANTIER,PLAINTE,INDETERMINE (CHANTIER),LANAUDIERE
12146,2022-09-01,CHANTIER,PLAINTE,INDETERMINE (CHANTIER),ABITIBI-TEMISCAMINGUE
12147,2022-09-01,ETABLISSEMENT,PLAINTE,FABRICATION DE BIENS NON DURABLES,MAURICIE ET CENTRE-DU-QUEBEC
12148,2022-09-01,ETABLISSEMENT,ENQUETE,AGRICULTURE,LAURENTIDES
12149,2022-09-02,ETABLISSEMENT,PLAINTE,COMMERCE DE DETAIL,SAGUENAY-LAC-ST-JEAN
12150,2022-09-02,AUTRE LIEU DE TRAVAIL,LOI ET REGLEMENTS,INDETERMINE (AUTRES),ABITIBI-TEMISCAMINGUE
12151,2022-09-02,AUTRE LIEU DE TRAVAIL,LOI ET REGLEMENTS,INDETERMINE (AUTRES),ABITIBI-TEMISCAMINGUE
12152,2022-09-02,ETABLISSEMENT,LOI ET REGLEMENTS,"SERVICES AUX ENTREPRISES, SERVICES RELATIFS AUX BATIMENTS ET AUTRES SERVICES DE SOUTIEN",MONTREAL
12153,2022-09-02,CHANTIER,LOI ET REGLEMENTS,INDETERMINE (CHANTIER),CAPITALE-NATIONALE
12154,2022-09-02,CHANTIER,PLAINTE,INDETERMINE (CHANTIER),MONTREAL
12155,2022-09-02,CHANTIER,LOI ET REGLEMENTS,INDETERMINE (CHANTIER),CAPITALE-NATIONALE
12156,2022-09-02,AUTRE LIEU DE TRAVAIL,LOI ET REGLEMENTS,INDETERMINE (AUTRES),ABITIBI-TEMISCAMINGUE
12157,2022-09-02,CHANTIER,LOI ET REGLEMENTS,INDETERMINE (CHANTIER),MONTREAL
12158,2022-09-02,ETABLISSEMENT,PLAINTE,COMMERCE DE DETAIL,MONTREAL
12159,2022-09-02,CHANTIER,PLAINTE,INDETERMINE (CHANTIER),CHAUDIERE-APPALACHES
12160,2022-09-02,CHANTIER,LOI ET REGLEMENTS,INDETERMINE (CHANTIER),COTE-NORD
12161,2022-09-02,CHANTIER,PLAINTE,INDETERMINE (CHANTIER),MONTREAL
12162,2022-09-02,CHANTIER,LOI ET REGLEMENTS,INDETERMINE (CHANTIER),ESTRIE
12163,2022-09-02,CHANTIER,LOI ET REGLEMENTS,INDETERMINE (CHANTIER),LAURENTIDES
12164,2022-09-02,CHANTIER,LOI ET REGLEMENTS,INDETERMINE (CHANTIER),LAURENTIDES
12165,2022-08-24,CHANTIER,LOI ET REGLEMENTS,INDETERMINE (CHANTIER),BAS-ST-LAURENT
12166,2022-09-02,CHANTIER,LOI ET REGLEMENTS,INDETERMINE (CHANTIER),MONTREAL
12167,2022-09-02,ETABLISSEMENT,LOI ET REGLEMENTS,FABRICATION DE BIENS DURABLES,ABITIBI-TEMISCAMINGUE
12168,2022-09-02,ETABLISSEMENT,PLAINTE,"SERVICES AUX ENTREPRISES, SERVICES RELATIFS AUX BATIMENTS ET AUTRES SERVICES DE SOUTIEN",COTE-NORD
12169,2022-09-02,CHANTIER,PLAINTE,INDETERMINE (CHANTIER),CAPITALE-NATIONALE
12170,2022-09-02,ETABLISSEMENT,PLAINTE,"EXTRACTION MINIERE, EXPLOITATION EN CARRIERE ET EXTRACTION DE PETROLE ET DE GAZ",ABITIBI-TEMISCAMINGUE
12171,2022-09-02,CHANTIER,LOI ET REGLEMENTS,INDETERMINE (CHANTIER),COTE-NORD
12172,2022-09-02,ETABLISSEMENT,LOI ET REGLEMENTS,AUTRES SERVICES,LANAUDIERE
