OBJECTID,MUNICIPALITE,DESIGNATION,CODE_LIEN,VOIE,NOM_VOIE,INTERSECTION,CLASSIFICATION,LONGUEUR,GEOM 
7767,10043,Rue,,Saint-Germain Ouest,Rue Saint-Germain Ouest,Rampe d'accès / Rue Lavoie,Collectrice municipale,88.8938473694437,Ligne
7768,10043,Avenue,,Belzile,Avenue Belzile,Avenue Léonidas Sud / Rue Fernand-Dumont / Rue Georges-Préfontaine,Locale,95.8774159198174,Ligne
7769,10043,Avenue,,Léonidas Sud,Avenue Léonidas Sud,Avenue Belzile / Rue Georges-Préfontaine / Rue Madeleine-Gleason,Locale,88.2935403627011,Ligne
7770,10043,Boulevard,,René-Lepage Est,Boulevard René-Lepage Est,Rampe d'accès / Rue Julien-Réhel,Nationale,76.0262947160389,Ligne
7771,10043,Rue,,Julien-Réhel,Rue Julien-Réhel,Boulevard René-Lepage Est / Rampe d'accès,Locale,43.4281951936058,Ligne
7772,10043,Avenue,,Léonidas Sud,Avenue Léonidas Sud,Rue Fournier / Rue Jobin,Collectrice municipale,67.1861914689321,Ligne
7773,10043,Rue,des,Vétérans,Rue des Vétérans,Avenue de la Jeunesse / Rue des Kalmias / Rue Émilien-Amiot,Locale,652.301187025761,Ligne
7774,10043,Rue,des,Vétérans,Rue des Vétérans,Avenue de l'Empress / Avenue du Père-Nouvel,Locale,96.0884950642192,Ligne
7775,10043,Avenue,du,Père-Nouvel,Avenue du Père-Nouvel,Avenue du Citadelle / Rue des Vétérans,Nationale,232.490898376889,Ligne
7776,10043,Rue,de,Sainte-Cécile-du-Bic,Rue de Sainte-Cécile-du-Bic,Route du Quai / Rue J.-Romuald-Bérubé,Locale,629.183738384418,Ligne
7777,10043,Rue,de,Sainte-Cécile-du-Bic,Rue de Sainte-Cécile-du-Bic,Rue J.-Romuald-Bérubé / Rue Louis-Joseph-Plante,Locale,99.5712361973227,Ligne
7778,10043,Rue,du,Chanoine-Page,Rue du Chanoine-Page,Rue de la Normandie,Locale,125.164480998476,Ligne
7779,10043,Rue,des,Fauvettes,Rue des Fauvettes,Rue des Alouettes / Rue des Geais,Locale,122.876060837267,Ligne
7780,10043,Rue,des,Commandeurs,Rue des Commandeurs,Rue des Génévriers,Locale,63.0262424837464,Ligne
7781,10043,Place,des,Îles,Place des Îles,Place des Îles,Locale,99.165407530534,Ligne
7782,10043,Rue,,Lavoie,Rue Lavoie,Rue Sainte-Anne / Rue de l'Évêché Ouest,Locale,82.5598781363909,Ligne
7783,10043,Boulevard,,René-Lepage Ouest,Boulevard René-Lepage Ouest,Boulevard Saint-Germain / Boulevard de la Rivière / Rampe d'accès,Nationale,174.399604994721,Ligne
7784,10043,Rue,,Notre-Dame Est,Rue Notre-Dame Est,Avenue Belzile / Boulevard Arthur-Buies Est / Rue Sainte-Ursule,Locale,143.108393033252,Ligne
7785,10043,Rue,,Sainte-Ursule,Rue Sainte-Ursule,Rue Notre-Dame Est / Rue Saint-Hubert,Locale,246.634860413865,Ligne
7786,10043,Rue,,Saint-Germain Est,Rue Saint-Germain Est,Avenue Belzile / Rue Lepage,Collectrice municipale,145.832749524482,Ligne
7787,10043,Boulevard,,René-Lepage Est,Boulevard René-Lepage Est,Avenue de la Cathédrale / Boulevard René-Lepage Ouest / Rampe d'accès,Nationale,407.688651802074,Ligne
7788,10043,Rue,,Notre-Dame Est,Rue Notre-Dame Est,Allée des Ursulines / Privé,Locale,114.543209341711,Ligne
7789,10043,Rue,,Saint-Germain,Rue Saint-Germain,Montée Industrielle-et-Commerciale / Rue Saint-Yves,Collectrice municipale,33.2099462002537,Ligne
7790,10043,Boulevard,du,Rivage,Boulevard du Rivage,Boulevard Jessop / Montée Industrielle-et-Commerciale / Rampe d'accès,Nationale,168.171329853203,Ligne
7791,10043,Avenue,,Jean-Talon,Avenue Jean-Talon,Avenue Louis-Hébert,Locale,354.286065816382,Ligne
7792,10043,Avenue,,Louis-Hébert,Avenue Louis-Hébert,Avenue Jean-Talon,Locale,222.253291262469,Ligne
7793,10043,Rue,,Tessier,Rue Tessier,Rue Notre-Dame Ouest / Rue Saint-Jean-Baptiste Ouest,Collectrice municipale,124.932231576876,Ligne
7794,10043,Rue,,13e Rue Est,13e Rue Est,13e Rue Ouest / Avenue de la Cathédrale / Rue Hupé,Locale,242.151422707659,Ligne
7795,10043,Rue,,Hupé,Rue Hupé,13e Rue Est / 14e Rue Est,Locale,70.7433894854495,Ligne
7796,10043,Rue,,La Salle,Rue La Salle,Rue Hébert / Rue Laurier,Locale,65.9442093710282,Ligne
7797,10043,Rue,de l',Orge,Rue de l'Orge,Rue de l'Avoine / Rue de la Luzerne,Locale,129.779989984958,Ligne
7798,10043,Route,,132 Est,Route 132 Est,Chemin de l'Anse-de-la-Rivière-Hâtée / Rue de l'Étang,Nationale,398.021399524002,Ligne
7799,10043,Rue,du,Berry,Rue du Berry,Rue de Champagne,Locale,199.887530671573,Ligne
7800,10043,Rue,des,Génévriers,Rue des Génévriers,Rue des Commandeurs / Rue du Versant,Locale,239.353986831334,Ligne
7801,10043,Rue,,Saint-Pierre,Rue Saint-Pierre,Avenue Belzile / Rue Saint-Denis,Locale,125.560748580453,Ligne
7802,10043,Avenue,,Belzile,Avenue Belzile,Rue Legaré / Rue Saint-Pierre,Collectrice municipale,23.2961333658614,Ligne
7803,10043,Avenue,,Belzile,Avenue Belzile,Boulevard René-Lepage Est,Collectrice municipale,12.3106474736303,Ligne
7804,10043,Rue,,2e Rue Est,2e Rue Est,Rue Corneau / Rue Rivard,Collectrice municipale,139.621776060506,Ligne
7805,10043,Rue,de l',Évêché Est,Rue de l'Évêché Est,Rue Blais / Rue Jean-Brillant,Locale,271.283364444265,Ligne
7806,10043,Rue,,Saint-Pierre,Rue Saint-Pierre,Rue Dumais / Rue Ringuet,Locale,79.4119232350533,Ligne
7807,10043,Rue,,Saint-Germain Est,Rue Saint-Germain Est,Rue Jean-Brillant / Rue Joseph-Keable,Collectrice municipale,64.5856166818809,Ligne
7808,10043,Rue,,Jean-Brillant,Rue Jean-Brillant,Rue Saint-Germain Est / Rue Saint-Pierre,Locale,137.848779270801,Ligne
7809,10043,Rue,,Taché,Rue Taché,Rue Hudon / Rue Léonard,Locale,72.9878651169179,Ligne
7810,10043,Rue,,Léonard,Rue Léonard,Rue Saint-Pierre / Rue Taché,Locale,251.099713991573,Ligne
7811,10043,Avenue,,10e Avenue,10e Avenue,Boulevard du Rivage / Rue des Mariniers,Locale,241.52368996291,Ligne
7812,10043,Boulevard,du,Rivage,Boulevard du Rivage,10e Avenue / Boulevard Sainte-Anne,Nationale,38.4610988315467,Ligne
7813,10043,Boulevard,,Sainte-Anne,Boulevard Sainte-Anne,Boulevard du Rivage / Place des Lilas,Nationale,30.0223024383541,Ligne
7814,10043,Avenue,des,Pluviers,Avenue des Pluviers,Rue du Sieur,Locale,236.216234667987,Ligne
7815,10043,Boulevard,,Sainte-Anne,Boulevard Sainte-Anne,Avenue Drewitt / Avenue des Tournesols / Rue J.-Alexandre-Chevron,Nationale,203.930666270599,Ligne
7816,10043,Rue,des,Vétérans,Rue des Vétérans,Avenue Paquet Sud / Avenue du Plateau,Locale,35.0542152475475,Ligne
7817,10043,Avenue,,Arthur-Roy,Avenue Arthur-Roy,Rue Richard,Locale,87.2104824431674,Ligne
7818,10043,Chemin,du,Panorama,Chemin du Panorama,Chemin Sainte-Odile / Rue des Collines,Locale,881.228931168544,Ligne
7819,10043,Rue,,Tessier,Rue Tessier,Autoroute Jean-Lesage / Chemin Beauséjour / Rue des Rapides,Locale,1004.03835677874,Ligne
7820,10043,Rue,des,Morilles,Rue des Morilles,Rue des Agarics,Locale,587.495905334594,Ligne
7821,10043,Rue,du,Coteau,Rue du Coteau,Boulevard Saint-Germain / Rue Henri-Jacob,Locale,240.600987855536,Ligne
7822,10043,Rue,,Vanier,Rue Vanier,Rue Dollard Sud / Rue Laval Sud,Locale,69.0267062283127,Ligne
7823,10043,Rue,,Michaud,Rue Michaud,2e Rue Ouest / Rue Joseph-Garon,Locale,208.101995365205,Ligne
7824,10043,Boulevard,,Saint-Germain,Boulevard Saint-Germain,Rue Dollard Nord / Rue Dollard Sud / Rue Laval Nord / Rue Laval Sud,Nationale,70.4308329987293,Ligne
7825,10043,Rue,des,Flandres,Rue des Flandres,Rue Sylvain-Lelièvre,Locale,244.789604081698,Ligne
7826,10043,Rue,,Michaud,Rue Michaud,Rue Ouellet / Rue Saint-Robert,Locale,79.0267042321771,Ligne
7827,10043,Rue,,De Verchères,Rue De Verchères,Rue De Verchères,Locale,39.6525747918089,Ligne
7828,10043,Rue,,Roy Nord,Rue Roy Nord,Rue Élisabeth,Locale,15.7373821574619,Ligne
7829,10043,Rue,,3e Rue Est,3e Rue Est,3e Rue Ouest / Avenue de la Cathédrale / Rue Hupé,Locale,242.30017135469,Ligne
7830,10043,Avenue,de la,Cathédrale,Avenue de la Cathédrale,1re Rue Est / 1re Rue Ouest / Rue Duchesne,Collectrice municipale,134.368016391885,Ligne
7831,10043,Rue,,Saint-Jean-Baptiste Ouest,Rue Saint-Jean-Baptiste Ouest,Rue Potvin / Rue Saint-Louis,Collectrice municipale,103.607772472574,Ligne
7832,10043,Rue,,Saint-Louis,Rue Saint-Louis,Rue Pierre-Saindon / Rue Saint-Jean-Baptiste Ouest,Locale,194.955659179539,Ligne
7833,10043,Rue,,Andrée-Gauthier,Rue Andrée-Gauthier,Avenue Belzile / Rue François-Raymond,Locale,78.5101626751595,Ligne
7834,10043,Rue,,Saint-Germain Ouest,Rue Saint-Germain Ouest,Rampe d'accès,Régionale,64.0411989149828,Ligne
7835,10043,Rue,,Saint-Germain Ouest,Rue Saint-Germain Ouest,Rampe d'accès,Régionale,10.8575599809534,Ligne
7836,10043,Rue,,Marie-Anna-Charon,Rue Marie-Anna-Charon,Avenue Belzile / Rue Élisabeth-Turgeon,Locale,98.2111793929925,Ligne
7837,10043,Avenue,,Belzile,Avenue Belzile,Rue Andrée-Gauthier / Rue Marie-Anna-Charon,Collectrice municipale,215.432973870813,Ligne
7838,10043,Rue,,Duchesne,Rue Duchesne,Avenue de la Cathédrale / Rue Hupé,Locale,246.339600879613,Ligne
7839,10043,Rue,,Hupé,Rue Hupé,1re Rue Est / Rue Duchesne,Locale,148.537540524934,Ligne
7840,10043,Rue,,Saint-Laurent Est,Rue Saint-Laurent Est,Avenue de la Cathédrale / Rue Bellavance / Rue Saint-Laurent Ouest,Locale,183.794681220459,Ligne
7841,10043,Rue,,Saint-Germain Ouest,Rue Saint-Germain Ouest,Avenue Rouleau / Rue Lavoie,Collectrice municipale,162.282941706981,Ligne
7842,10043,Boulevard,,Jessop,Boulevard Jessop,Boulevard René-Lepage Est / Rampe d'accès,Nationale,66.4475599208378,Ligne
7843,10043,Rue,,Saint-Germain,Rue Saint-Germain,3e Avenue / 4e Avenue,Locale,62.8189821083564,Ligne
7844,10043,Avenue,,4e Avenue,4e Avenue,Rue Saint-Germain / Rue du Capitaine,Locale,78.0873235455026,Ligne
7845,10043,Avenue,,8e Avenue,8e Avenue,Rue des Galets / Rue du Récif,Locale,74.2176250502534,Ligne
7846,10043,Rue,du,Capitaine,Rue du Capitaine,5e Avenue / 6e Avenue,Locale,69.6481831149241,Ligne
7847,10043,Avenue,,6e Avenue,6e Avenue,Rue du Capitaine / Rue du Commandant,Locale,358.895637235464,Ligne
7848,10043,Rue,des,Prés-Verts,Rue des Prés-Verts,Rue Émilien-Amiot,Locale,298.509720617157,Ligne
7849,10043,Rue,,Émilien-Amiot,Rue Émilien-Amiot,Rue des Kalmias / Rue des Prés-Verts / Rue des Vétérans,Locale,73.0284235021543,Ligne
7850,10043,Rue,du,Fleuve,Rue du Fleuve,Avenue Drewitt / Avenue Paquet Nord,Locale,264.039248578731,Ligne
7851,10043,Avenue,,Paquet Nord,Avenue Paquet Nord,Rue Monseigneur-Bolduc / Rue du Fleuve,Locale,71.511415743572,Ligne
7852,10043,Boulevard,,Saint-Germain,Boulevard Saint-Germain,Rue des Commandeurs / Rue des Érables,Nationale,102.925071244678,Ligne
7853,10043,Rue,des,Commandeurs,Rue des Commandeurs,Boulevard Saint-Germain / Rue Villebon,Locale,155.087098349446,Ligne
7854,10043,Rue,,De Montmagny,Rue De Montmagny,Rue Gilles-Hocquart,Locale,291.059866506646,Ligne
7855,10043,Rue,,Saint-Germain Est,Rue Saint-Germain Est,Rue Côté / Rue Gauvreau,Collectrice municipale,81.0944795747369,Ligne
7856,10043,Chemin,du,Panorama,Chemin du Panorama,Chemin Sainte-Odile / Rue de la Pinède,Locale,2934.61452584185,Ligne
7857,10043,Rue,,Lauzier,Rue Lauzier,Rue des Hêtres / Rue des Pruches,Locale,79.0580819242287,Ligne
7858,10043,Rampe d'accès,, ,Autoroute Jean-Lesage (rampe d'accès),Autoroute Jean-Lesage / Rue de Lausanne,Autoroute,770.98080285092,Ligne
7859,10043,Rue,,De Montmagny,Rue De Montmagny,Rue Duquesne,Locale,265.135986057285,Ligne
7860,10043,Rue,du,Domaine,Rue du Domaine,Rue du Bosquet / Rue du Repos,Locale,67.7842165658791,Ligne
7861,10043,Rue,du,Repos,Rue du Repos,Rue du Domaine,Locale,242.149443474214,Ligne
7862,10043,Rue,du,Domaine,Rue du Domaine,Rue du Repos,Locale,259.977219282088,Ligne
7863,10043,Boulevard,,Henri-Bourassa,Boulevard Henri-Bourassa,Rue des Mélèzes,Locale,25.3946644730739,Ligne
7864,10043,Avenue,,Sirois,Avenue Sirois,Rue Joseph-Garon / Rue Pierre-Delisle,Collectrice municipale,73.2177410659466,Ligne
7865,10043,Rue,,Bernier,Rue Bernier,Avenue Sirois / Rue Asselin,Locale,72.2049542523226,Ligne
7866,10043,Rue,de l',Estran,Rue de l'Estran,Place des Îles / Rue des Berges,Locale,278.517621352248,Ligne
7867,10043,Rue,des,Berges,Rue des Berges,Boulevard Saint-Germain / Rue de l'Estran,Locale,78.6510738022507,Ligne
7868,10043,Rue,,Saint-Jean-Baptiste Ouest,Rue Saint-Jean-Baptiste Ouest,Avenue Rouleau / Rue Michaud,Collectrice municipale,273.592508136932,Ligne
7869,10043,Avenue,,Belzile,Avenue Belzile,Rue Gilles-Vigneault / Rue de la Paix,Locale,173.348637399618,Ligne
7870,10043,Rue,,Eulalie-Lévesque,Rue Eulalie-Lévesque,Rue Élisabeth-Turgeon,Locale,224.603444849155,Ligne
7871,10043,Rue,,Pascal-Parent,Rue Pascal-Parent,Avenue Belzile / Rue Léon-Dion,Locale,80.0320613747391,Ligne
7872,10043,Rue,,Hupé,Rue Hupé,Rue Duchesne / Rue Saint-Laurent Est,Locale,161.903872127939,Ligne
7873,10043,Rue,,Sandy-Burgess,Rue Sandy-Burgess,Rue André-Lecomte / Rue Andrée-Gauthier,Locale,167.2558846635,Ligne
7874,10043,Avenue,,Lebrun,Avenue Lebrun,Projetée + / Rue Jean-Marie-Leblanc,Locale,517.60005779574,Ligne
7875,10043,Rue,,Saint-Germain,Rue Saint-Germain,Avenue Banville / Avenue Goulet,Collectrice municipale,166.584786315254,Ligne
7876,10043,Avenue,,9e Avenue,9e Avenue,Rue des Mariniers / Rue du Capitaine,Locale,184.233017690125,Ligne
7877,10043,Boulevard,du,Rivage,Boulevard du Rivage,8e Avenue / 9e Avenue,Nationale,237.189998769362,Ligne
7878,10043,Rue,de,Sainte-Cécile-du-Bic,Rue de Sainte-Cécile-du-Bic,Avenue Raiche / Avenue Saint-Michel,Collectrice municipale,169.654226327382,Ligne
7879,10043,Avenue,,Raiche,Avenue Raiche,Rue Léon-Moyen / Rue de Sainte-Cécile-du-Bic,Locale,105.520866547966,Ligne
7880,10043,Route,,132 Est,Route 132 Est,Route du Golf-du-Bic / Rue de Sainte-Cécile-du-Bic,Nationale,816.836538877998,Ligne
7881,10043,Rue,,Saint-Urbain,Rue Saint-Urbain,Rue Tessier / Rue Thomas-Taschereau,Locale,159.737297595081,Ligne
7882,10043,Rue,des,Sarcelles,Rue des Sarcelles,Rue des Mésanges,Locale,271.397602816195,Ligne
7883,10043,Rue,des,Mésanges,Rue des Mésanges,Rue des Sarcelles,Locale,116.298727520673,Ligne
7884,10043,,, ,Privé,Boulevard Saint-Germain,Privée,48.817017482841,Ligne
7885,10043,Rue,des,Hirondelles,Rue des Hirondelles,Rue des Colibris / Rue des Martinets,Locale,80.6305027698634,Ligne
7886,10043,Rue,des,Écarts,Rue des Écarts,Rue des Rapides / Rue du Portage,Locale,187.991902546318,Ligne
7887,10043,Rue,,Monseigneur-Plessis,Rue Monseigneur-Plessis,Avenue Sirois / Rue Ernest-Lapointe,Locale,159.696253458401,Ligne
7888,10043,Rue,,André-Lecomte,Rue André-Lecomte,Rue Andrée-Gauthier / Rue Sandy-Burgess,Locale,297.488669184484,Ligne
7889,10043,Rue,,Saint-Laurent Est,Rue Saint-Laurent Est,Rue Hupé / Rue du Bocage,Locale,66.9399632591773,Ligne
7890,10043,Rue,du,Bocage,Rue du Bocage,Rue Saint-Laurent Est,Locale,7.39481192864295,Ligne
7891,10043,Rue,,Legaré,Rue Legaré,Avenue Belzile / Rue Saint-Germain Est,Locale,104.354589471863,Ligne
7892,10043,Rue,,Notre-Dame Est,Rue Notre-Dame Est,Allée des Ursulines / Privé / Rue Saint-Hubert,Locale,214.061373155952,Ligne
7893,10043,,, ,Privé,Allée des Ursulines / Rue Notre-Dame Est,Privée,33.7134267208897,Ligne
7894,10043,,, ,Rampe d'accès,Boulevard Jessop / Boulevard René-Lepage Est,Locale,13.0151509453406,Ligne
7895,10043,Rue,,Desrosiers,Rue Desrosiers,Rue Martin / Rue Talbot,Locale,82.336423251269,Ligne
7896,10043,Rue,,Martin,Rue Martin,Rue Desrosiers / Rue Saint-Pierre,Locale,198.127567214823,Ligne
7897,10043,Rue,du,Commandant,Rue du Commandant,5e Avenue / 6e Avenue,Locale,52.5022367334955,Ligne
7898,10043,Rue,de la,Frégate,Rue de la Frégate,3e Avenue / Rue des Voiliers,Locale,75.5384138279988,Ligne
7899,10043,Avenue,,3e Avenue,3e Avenue,4e Avenue / Rue de la Frégate,Locale,144.173071998134,Ligne
7900,10043,Rue,du,Capitaine,Rue du Capitaine,6e Avenue / Rue Saint-Germain,Locale,18.2117153296992,Ligne
7901,10043,Rue,des,Gouverneurs,Rue des Gouverneurs,Boulevard René-Lepage Est / Rampe d'accès,Locale,85.0830176000485,Ligne
7902,10043,Rue,,Corneau,Rue Corneau,Rue Saint-Jean-Baptiste Est,Locale,59.6163322628588,Ligne
7903,10043,Rue,,Julien-Réhel,Rue Julien-Réhel,Rampe d'accès / Rue des Gouverneurs,Locale,163.836727074675,Ligne
7904,10043,Rue,du,Lin,Rue du Lin,Rue de l'Orge / Rue du Seigle,Locale,92.2437885258122,Ligne
7905,10043,Rue,du,Seigle,Rue du Seigle,Rue de la Luzerne / Rue du Lin,Locale,187.102308116277,Ligne
7906,10043,Rue,de la,Luzerne,Rue de la Luzerne,Rue de l'Orge / Rue du Seigle,Locale,73.0349781478041,Ligne
7907,10043,Rue,de l',Orge,Rue de l'Orge,Rue de la Luzerne / Rue du Lin,Locale,179.916530242,Ligne
7908,10043,Rue,,Tessier,Rue Tessier,Rue Parent Nord / Rue Parent Sud,Locale,17.5453979635687,Ligne
7909,10043,Rue,,Parent Sud,Rue Parent Sud,Rue Alexandre-Chauveau / Rue Tessier,Locale,287.430129339068,Ligne
7910,10043,Boulevard,,Saint-Germain,Boulevard Saint-Germain,Privé / Rue Rousseau,Nationale,71.0776095783335,Ligne
7911,10043,Rue,,Rousseau,Rue Rousseau,Boulevard Saint-Germain / Rue de l'Horizon,Locale,403.868909621896,Ligne
7912,10043,Rampe d'accès,, ,Autoroute Jean-Lesage (rampe d'accès),Autoroute Jean-Lesage,Autoroute,1251.6082618142,Ligne
7913,10043,Rue,,Ouellet,Rue Ouellet,Avenue Sirois / Rue Octave,Locale,66.3640556702196,Ligne
7914,10043,Avenue,,Sirois,Avenue Sirois,Rue Ouellet / Rue Saint-Robert,Collectrice municipale,94.9997601001708,Ligne
7915,10043,Rue,,William-Price,Rue William-Price,Rue William-Price,Locale,114.230659718939,Ligne
7916,10043,Rue,,13e Rue Ouest,13e Rue Ouest,Rue Eudore-Couture / Rue Monseigneur-Langis,Locale,75.6698916987463,Ligne
7917,10043,Rue,,Eudore-Couture,Rue Eudore-Couture,13e Rue Ouest / 14e Rue Ouest,Locale,69.8821209504262,Ligne
7918,10043,Rue,,De Denonville,Rue De Denonville,Rue De Beauharnois / Rue De Courcelle,Locale,272.194081356083,Ligne
7919,10043,Rue,,De Beauharnois,Rue De Beauharnois,Rue De Denonville / Rue du Marquis-de-Vaudreuil,Locale,79.0153597580875,Ligne
7920,10043,Rue,,Tessier,Rue Tessier,Rue Saint-Antoine / Rue Saint-Laurent Ouest,Collectrice municipale,91.0042263953179,Ligne
7921,10043,Rue,,Sainte-Marie,Rue Sainte-Marie,Avenue Rouleau / Rue Saint-Louis,Locale,231.903912631149,Ligne
7922,10043,Rue,,Saint-Louis,Rue Saint-Louis,Rue Sainte-Marie / Rue de l'Évêché Ouest,Locale,297.000327973703,Ligne
7923,10043,Rue,,Saint-Laurent Est,Rue Saint-Laurent Est,Rue Bellavance / Rue Hupé,Locale,59.3531194484334,Ligne
7924,10043,Rue,de l',Évêché Ouest,Rue de l'Évêché Ouest,Avenue de la Cathédrale / Privé / Rue de l'Évêché Est,Locale,243.770021303997,Ligne
7925,10043,Avenue,de la,Cathédrale,Avenue de la Cathédrale,Rue Saint-Jean-Baptiste Est / Rue Saint-Jean-Baptiste Ouest / Rue de l'Évêché Est / Rue de l'Évêché Ouest,Collectrice municipale,75.4963576180998,Ligne
7926,10043,Place,des,Îles,Place des Îles,Rue de l'Estran / Rue des Berges,Locale,28.8605759062428,Ligne
7927,10043,Avenue,,Belzile,Avenue Belzile,Boulevard Arthur-Buies Est / Rue de la Paix,Locale,74.652003371419,Ligne
7928,10043,Rue,des,Berges,Rue des Berges,Place des Îles / Rue de l'Estran,Locale,273.293457066015,Ligne
7929,10043,Avenue,du,Père-Nouvel,Avenue du Père-Nouvel,Autoroute Jean-Lesage / Autoroute Jean-Lesage (rampe d'accès) / Rampe d'accès,Nationale,630.913598338733,Ligne
7930,10043,,, ,Rampe d'accès,Autoroute Jean-Lesage / Avenue du Père-Nouvel,Autoroute,607.630474556945,Ligne
7931,10043,Avenue,du,Père-Nouvel,Avenue du Père-Nouvel,Rampe d'accès,Nationale,8.13226212317336,Ligne
7932,10043,Rue,des,Vétérans,Rue des Vétérans,Avenue des Violettes,Locale,38.1401238521849,Ligne
7933,10043,Avenue,du,Père-Nouvel,Avenue du Père-Nouvel,Boulevard Sainte-Anne / Rue du NV-Le Sable,Nationale,133.970081856368,Ligne
7934,10043,Rue,,Saint-Jean-Baptiste Est,Rue Saint-Jean-Baptiste Est,Allée des Ursulines / Rue Corneau,Collectrice municipale,511.447434137038,Ligne
7935,10043,Rue,,Corneau,Rue Corneau,Rue Saint-Jean-Baptiste Est,Locale,37.5471417362228,Ligne
7936,10043,Rue,,Moreault,Rue Moreault,Privé,Locale,40.566047530295,Ligne
7937,10043,Boulevard,,Jessop,Boulevard Jessop,Rue Doucet,Nationale,320.389428444872,Ligne
7938,10043,Rue,,Jean-Marie-Leblanc,Rue Jean-Marie-Leblanc,Montée Industrielle-et-Commerciale / Rue des Négociants,Locale,230.996015019848,Ligne
7939,10043,Rampe d'accès,, ,Autoroute Jean-Lesage (rampe d'accès),Chemin Sainte-Odile,Autoroute,230.520168354285,Ligne
7940,10043,Rue,des,Sapins,Rue des Sapins,Rue D'Youville / Rue des Cormiers / Rue des Pins,Locale,308.130064330608,Ligne
7941,10043,Boulevard,,Saint-Germain,Boulevard Saint-Germain,Côte de L'Anse-au-Sable / Rue de la Gare,Nationale,1428.46441559965,Ligne
7942,10043,Rue,du,Phare,Rue du Phare,Avenue Guérette,Locale,1037.13527572662,Ligne
7943,10043,Avenue,,Guérette,Avenue Guérette,Boulevard Sainte-Anne / Rue du Phare,Privée,114.454960232373,Ligne
7944,10043,Avenue,de la,Cathédrale,Avenue de la Cathédrale,Autoroute Jean-Lesage / Chemin Arthur-Canuel / Chemin du Panorama / Chemin du Sommet Est / Chemin du Sommet Ouest,Locale,543.686302309591,Ligne
7945,10043,Avenue,de la,Cathédrale,Avenue de la Cathédrale,14e Rue Est / 14e Rue Ouest / 15e Rue Est / 15e Rue Ouest,Collectrice municipale,70.0526751555571,Ligne
