Nom Bibliothèque	Secteur	Titre	Nombre de prêt	Nombre de document	Lien au catalogue
Bibliothèque de Saint-Charles	Adultes - DVD	Mariage (n.m.)[enregistrement vidéo] :1re cause de divorce = A.C.O.D. : adult children of divorce /réalisation, Stuart Zicherman ; scénario, Ben Karlin, Stuart Zicherman.	4	1	Lien URL:http://nelligan.ville.montreal.qc.ca/search~S58*frc/?searchtype=.&searcharg=b2434315
Bibliothèque de Saint-Charles	Adultes - DVD	L'autre maison[enregistrement vidéo] =Another house /réalisation, Mathieu Roy ; scénario, Mathieu Roy, Michael Ramsey.	4	1	Lien URL:http://nelligan.ville.montreal.qc.ca/search~S58*frc/?searchtype=.&searcharg=b2429537
Bibliothèque de Saint-Charles	Adultes - DVD	Combat revanche[enregistrement vidéo] =Grudge match /réalisation, Peter Segal ; histoire, Tim Kelleher ; scénario, Tim Kelleher, Rodney Rothman.	4	1	Lien URL:http://nelligan.ville.montreal.qc.ca/search~S58*frc/?searchtype=.&searcharg=b2450184
Bibliothèque de Saint-Charles	Adultes - BD	L'affaire du collier /Edgar P. Jacobs.	4	2	Lien URL:http://nelligan.ville.montreal.qc.ca/search~S58*frc/?searchtype=.&searcharg=b1010763
Bibliothèque de Saint-Charles	Adultes - DVD	La famille[enregistrement vidéo] =The family /réalisation, Luc Besson ; scénario, Luc Besson, Michael Caleo.	4	1	Lien URL:http://nelligan.ville.montreal.qc.ca/search~S58*frc/?searchtype=.&searcharg=b2433805
Bibliothèque de Saint-Charles	Jeunes - DVD	Rebelle[enregistrement vidéo] =Brave /réalisation, Mark Andrews, Brenda Chapman ; scénario, Mark Andrews ... [et al.] ; histoire, Brenda Chapman.	4	2	Lien URL:http://nelligan.ville.montreal.qc.ca/search~S58*frc/?searchtype=.&searcharg=b2358830
Bibliothèque de Saint-Charles	Jeunes - BD	Only for your eyes /dessin, Midam et Adam ; scénario, Midam et Thitaume.	4	3	Lien URL:http://nelligan.ville.montreal.qc.ca/search~S58*frc/?searchtype=.&searcharg=b2282194
Bibliothèque de Saint-Charles	Jeunes - Romans pré-ado	Journal d'un dégonflé.5,La vérité toute moche /de Jeff Kinney ; traduit de l'anglais (États-Unis) par Natalie Zimmermann.	4	2	Lien URL:http://nelligan.ville.montreal.qc.ca/search~S58*frc/?searchtype=.&searcharg=b2289354
Bibliothèque de Saint-Charles	Adultes - DVD	[Après mai][enregistrement vidéo] =Something in the air /scénario et réalisation, Olivier Assayas.	3	1	Lien URL:http://nelligan.ville.montreal.qc.ca/search~S58*frc/?searchtype=.&searcharg=b2415279
Bibliothèque de Saint-Charles	Adultes - DVD	Le démantèlement[enregistrement vidéo] =The auction /scénario et réalisation, Sébastien Pilote.	3	1	Lien URL:http://nelligan.ville.montreal.qc.ca/search~S58*frc/?searchtype=.&searcharg=b2437918
Bibliothèque de Saint-Charles	Adultes - Nouveautés	Be'in Khaverim.English.	3	1	Lien URL:http://nelligan.ville.montreal.qc.ca/search~S58*frc/?searchtype=.&searcharg=b2414078
Bibliothèque de Saint-Charles	Adultes - Nouveautés	Brown dog :novellas /Jim Harrison.	3	1	Lien URL:http://nelligan.ville.montreal.qc.ca/search~S58*frc/?searchtype=.&searcharg=b2428166
Bibliothèque de Saint-Charles	Adultes - Romans	We'll meet again /Mary Higgins Clark.	3	1	Lien URL:http://nelligan.ville.montreal.qc.ca/search~S58*frc/?searchtype=.&searcharg=b1237561
Bibliothèque de Saint-Charles	Adultes - Romans	Slow man /J.M. Coetzee.	3	1	Lien URL:http://nelligan.ville.montreal.qc.ca/search~S58*frc/?searchtype=.&searcharg=b1414471
Bibliothèque de Saint-Charles	Adultes - DVD	Trajectoires[enregistrement vidéo] =Watermark /directed by Jennifer Baichwal and Edward Burtynsky.	3	1	Lien URL:http://nelligan.ville.montreal.qc.ca/search~S58*frc/?searchtype=.&searcharg=b2442018
Bibliothèque de Saint-Charles	Adultes - DVD	Au bout du conte[enregistrement vidéo] /réalisation, Agnès Jaoui ; scénario, Agnès Jaoui, Jean-Pierre Bacri.	3	1	Lien URL:http://nelligan.ville.montreal.qc.ca/search~S58*frc/?searchtype=.&searcharg=b2420263
Bibliothèque d'Hochelaga	Jeunes - DVD	Barbie Mariposa et le royaume des fées[enregistrement vidéo] =Barbie Mariposa & the fairy princess /réalisation, William Lau ; scénario, Elise Allen.	5	2	Lien URL:http://nelligan.ville.montreal.qc.ca/search~S58*frc/?searchtype=.&searcharg=b2410088
Bibliothèque d'Hochelaga	Jeunes - DVD	Chats et chiens : la revanche de Kitty Galore[enregistrement vidéo] =Cats & dogs : the revenge of Kitty Galore /réalisation, Brad Peyton ; scénario, Ron J. Friedman, Steve Bencich.	4	3	Lien URL:http://nelligan.ville.montreal.qc.ca/search~S58*frc/?searchtype=.&searcharg=b2112946
Bibliothèque d'Hochelaga	Jeunes - DVD	Histoire de jouets 3[enregistrement vidéo] =Toy story 3 /réalisation, Lee Unkrich ; scénario, Michael Arndt ; synopsis, John Lasseter, Andrew Stanton, Lee Unkrich.	4	3	Lien URL:http://nelligan.ville.montreal.qc.ca/search~S58*frc/?searchtype=.&searcharg=b1942878
Bibliothèque d'Hochelaga	Jeunes - DVD	Là-haut[enregistrement vidéo] =Up /scénario et réalisation, Pete Docter, Bob Peterson.	4	2	Lien URL:http://nelligan.ville.montreal.qc.ca/search~S58*frc/?searchtype=.&searcharg=b1907816
Bibliothèque d'Hochelaga	Jeunes - DVD	Clochette et les fées à la rescousse[enregistrement vidéo] =Tinker Bell and the great fairy rescue /réalisation, Bradley Raymond ; scénario, Bob Hilgenberg ... [et al.].	4	2	Lien URL:http://nelligan.ville.montreal.qc.ca/search~S58*frc/?searchtype=.&searcharg=b1944797
Bibliothèque d'Hochelaga	Jeunes - DVD	À la caserne de pompiers![enregistrement vidéo] =At the fire hall! /réalisation, Wendy Loten ; scénariste, Lucie Hall ; écrit par Brian Auld.	4	1	Lien URL:http://nelligan.ville.montreal.qc.ca/search~S58*frc/?searchtype=.&searcharg=b1450978
Bibliothèque d'Hochelaga	Jeunes - DVD	E.T. l'extraterrestre[enregistrement vidéo] =E.T. the extra-terrestrial /scénario, Melissa Mathison ; réalisation, Steven Spielberg.	4	1	Lien URL:http://nelligan.ville.montreal.qc.ca/search~S58*frc/?searchtype=.&searcharg=b2355916
Bibliothèque d'Hochelaga	Jeunes - Nouveautés	Journal d'un dégonflé.3,Trop c'est trop /de Jeff Kinney ; traduit de l'anglais (États-Unis) par Natalie Zimmermann.	4	3	Lien URL:http://nelligan.ville.montreal.qc.ca/search~S58*frc/?searchtype=.&searcharg=b1936737
Bibliothèque d'Hochelaga	Jeunes - BD	Quelle chouchoute! /dessins, William ; scénario, Cazenove & William.	4	3	Lien URL:http://nelligan.ville.montreal.qc.ca/search~S58*frc/?searchtype=.&searcharg=b2067970
Bibliothèque d'Hochelaga	Jeunes - Nouveautés	Caillou est amoureux /texte, Christine L'Heureux ; illustrations, Pierre Brignaud.	4	1	Lien URL:http://nelligan.ville.montreal.qc.ca/search~S58*frc/?searchtype=.&searcharg=b2447637
Bibliothèque d'Hochelaga	Jeunes - Albums carton (cartonnés)	Caillou, sois prudent! /Joceline Sanschagrin ; illustrations, Pierre Brignaud.	4	1	Lien URL:http://nelligan.ville.montreal.qc.ca/search~S58*frc/?searchtype=.&searcharg=b2386167
Bibliothèque d'Hochelaga	Jeunes - DVD	La princesse et la grenouille[enregistrement vidéo] =The princess and the frog /réalisation, Ron Clements, John Musker ; scénario, Ron Clements, John Musker, Rob Edwards.	4	1	Lien URL:http://nelligan.ville.montreal.qc.ca/search~S58*frc/?searchtype=.&searcharg=b2268355
Bibliothèque d'Hochelaga	Jeunes - DVD	Alpha et Omega[enregistrement vidéo] =Alpha and Omega /réalisation, Anthony Bell, Ben Gluck ;scénario, Chris Denk, Steve Moore.	4	2	Lien URL:http://nelligan.ville.montreal.qc.ca/search~S58*frc/?searchtype=.&searcharg=b2077099
Bibliothèque d'Hochelaga	Jeunes - DVD	Panique au village[enregistrement vidéo] /scénario et réalisation, Stéphane Aubier, Vincent Patar.	3	1	Lien URL:http://nelligan.ville.montreal.qc.ca/search~S58*frc/?searchtype=.&searcharg=b1944237
Bibliothèque d'Hochelaga	Jeunes - DVD	À la rescousse![enregistrement vidéo] =Save the day!	3	1	Lien URL:http://nelligan.ville.montreal.qc.ca/search~S58*frc/?searchtype=.&searcharg=b1609537
Bibliothèque d'Hochelaga	Jeunes - DVD	Bambi II[enregistrement vidéo] /réalisation, Brian Pimental ; scénario, Alicia Kirk.	3	3	Lien URL:http://nelligan.ville.montreal.qc.ca/search~S58*frc/?searchtype=.&searcharg=b2255388
Bibliothèque d'Hochelaga	Jeunes - Livres d'images (Albums)	Frisson l'écureuil en pleine nuit /Mélanie Watt.	3	3	Lien URL:http://nelligan.ville.montreal.qc.ca/search~S58*frc/?searchtype=.&searcharg=b1814294
Bibliothèque d'Hochelaga	Jeunes - DVD	Le petit castor. Coffret 2[enregistrement vidéo].	3	4	Lien URL:http://nelligan.ville.montreal.qc.ca/search~S58*frc/?searchtype=.&searcharg=b1599918
Bibliothèque d'Hochelaga	Jeunes - DVD	Super-Pitou[enregistrement vidéo] :aventures à New York = Cool dog : lost in New York /réalisation, Danny Lerner ; scénario, Les Weldon, Danny Lerner.	3	2	Lien URL:http://nelligan.ville.montreal.qc.ca/search~S58*frc/?searchtype=.&searcharg=b2242912
Bibliothèque d'Hochelaga	Jeunes - DVD	La légende de Sarila[enregistrement vidéo] =The legend of Sarila /réalisation, Nancy Florence Savard ; idée originale, Pierre Tremblay ; scénario et dialogues, Pierre Tremblay et Roger Harvey.	3	1	Lien URL:http://nelligan.ville.montreal.qc.ca/search~S58*frc/?searchtype=.&searcharg=b2425389
Bibliothèque Langelier	Jeunes - Nouveautés	Un mouton dans la tête /Alex A.	14	14	Lien URL:http://nelligan.ville.montreal.qc.ca/search~S58*frc/?searchtype=.&searcharg=b2448784
Bibliothèque Langelier	Jeunes - Nouveautés	Edgar Paillettes /Simon Boulerice.	14	12	Lien URL:http://nelligan.ville.montreal.qc.ca/search~S58*frc/?searchtype=.&searcharg=b2437822
Bibliothèque Langelier	Jeunes - Nouveautés	Comme un coup de tonnerre :récit /Claudie Stanké.	12	12	Lien URL:http://nelligan.ville.montreal.qc.ca/search~S58*frc/?searchtype=.&searcharg=b2411728
Bibliothèque Langelier	Jeunes - Nouveautés	La curieuse histoire d'un chat moribond /Marie-Renée Lavoie.	11	12	Lien URL:http://nelligan.ville.montreal.qc.ca/search~S58*frc/?searchtype=.&searcharg=b2450384
Bibliothèque Langelier	Jeunes - Nouveautés	Ce livre n'est pas un journal intime.1 /auteure, Maryse Pagé ; illustrateur, Mathieu Potvin ; graffiteur, Renaud Plante.	11	13	Lien URL:http://nelligan.ville.montreal.qc.ca/search~S58*frc/?searchtype=.&searcharg=b2387955
Bibliothèque Langelier	Jeunes - Nouveautés	La plus grosse poutine du monde /Andrée Poulin.	9	7	Lien URL:http://nelligan.ville.montreal.qc.ca/search~S58*frc/?searchtype=.&searcharg=b2422934
Bibliothèque Langelier	Jeunes - BD	Les légendaires.6,Main du futur /Patrick Sobral.	8	6	Lien URL:http://nelligan.ville.montreal.qc.ca/search~S58*frc/?searchtype=.&searcharg=b1429484
Bibliothèque Langelier	Jeunes - BD	Max est fou de jeux vidéo /Dominique de Saint Mars ; [illustrations de] Serge Bloch ; [inspiré par Astrapi].	8	4	Lien URL:http://nelligan.ville.montreal.qc.ca/search~S58*frc/?searchtype=.&searcharg=b1286628
Bibliothèque Langelier	Jeunes - DVD	L'université des monstres[enregistrement vidéo] =Monsters university /réalisation, Dan Scanlon ; scénario, Daniel Gerson, Robert L. Baird, Dan Scanlon.	7	4	Lien URL:http://nelligan.ville.montreal.qc.ca/search~S58*frc/?searchtype=.&searcharg=b2420670
Bibliothèque Langelier	Jeunes - BD	Les p'tits diables.10,Comment dompter son frère!!! /scénario & dessin, Olivier Dutto.	7	5	Lien URL:http://nelligan.ville.montreal.qc.ca/search~S58*frc/?searchtype=.&searcharg=b1923543
Bibliothèque Langelier	Jeunes - BD	Les nombrils.1,Pour qui tu te prends? /[illustrations de] Delaf ; [texte de] Dubuc.	6	4	Lien URL:http://nelligan.ville.montreal.qc.ca/search~S58*frc/?searchtype=.&searcharg=b1418076
Bibliothèque Langelier	Jeunes - BD	Le retour de la momie qui pue qui tue /scénario et dessin, Midam.	6	4	Lien URL:http://nelligan.ville.montreal.qc.ca/search~S58*frc/?searchtype=.&searcharg=b1473795
Bibliothèque Langelier	Jeunes - Nouveautés	Les p'tits diables.17,Frère adoré chéri de mon coeur! /scénario & dessin, Olivier Dutto.	6	4	Lien URL:http://nelligan.ville.montreal.qc.ca/search~S58*frc/?searchtype=.&searcharg=b2453441
Bibliothèque Langelier	Jeunes - BD	Les légendaires.11,Versus inferno /Patrick Sobral.	6	6	Lien URL:http://nelligan.ville.montreal.qc.ca/search~S58*frc/?searchtype=.&searcharg=b1907824
Bibliothèque Langelier	Jeunes - BD	Les Simpson.16,Wingding /[d'après Matt Groening ; adaptation française, Céline Petitdidier].	6	3	Lien URL:http://nelligan.ville.montreal.qc.ca/search~S58*frc/?searchtype=.&searcharg=b2269165
Bibliothèque Langelier	Jeunes - Documentaires	Larousse junior anglais[ensemble multi-supports] /[rédaction, Marie-Hélène Corréard ... et al. ; illustrations, Jean Malye].	6	4	Lien URL:http://nelligan.ville.montreal.qc.ca/search~S58*frc/?searchtype=.&searcharg=b1372519
Bibliothèque Langelier	Jeunes - BD	Les p'tits diables.11,Mon frère, c'est pas un cadeau!!! /scénario & dessin, Olivier Dutto.	6	5	Lien URL:http://nelligan.ville.montreal.qc.ca/search~S58*frc/?searchtype=.&searcharg=b2077390
Bibliothèque Langelier	Jeunes - DVD	L'ère de glace[enregistrement vidéo] =Ice age /réalisation, Chris Wedge, Carlos Saldanha ; scénario, Michael Berg, Michael J. Wilson, Peter Ackerman.	6	4	Lien URL:http://nelligan.ville.montreal.qc.ca/search~S58*frc/?searchtype=.&searcharg=b1451641
Bibliothèque Langelier	Adultes - Cours de langue	L'anglais au bureau[ensemble multi-supports] /Corinne Touati.	6	6	Lien URL:http://nelligan.ville.montreal.qc.ca/search~S58*frc/?searchtype=.&searcharg=b1438336
Bibliothèque Langelier	Jeunes - Nouveautés	Arthur Prophète /François Gravel ; illustrations de Bruce Roberts.	5	8	Lien URL:http://nelligan.ville.montreal.qc.ca/search~S58*frc/?searchtype=.&searcharg=b2448705
Bibliothèque Mercier 	Inconnu	Au bout de l'exil.1,La grande illusion :roman /Micheline Duff.	9	12	Lien URL:http://nelligan.ville.montreal.qc.ca/search~S58*frc/?searchtype=.&searcharg=b1821004
Bibliothèque Mercier 	Adultes - DVD	Lance et compte.2[enregistrement vidéo] /scénario et dialogues, Réjean Tremblay, Jacques Jacob ; réalisé par Richard Martin.	6	5	Lien URL:http://nelligan.ville.montreal.qc.ca/search~S58*frc/?searchtype=.&searcharg=b1510352
Bibliothèque Mercier 	Jeunes - Romans enfants	David et l'orage /François Gravel ; illustrations, Pierre Pratt.	6	2	Lien URL:http://nelligan.ville.montreal.qc.ca/search~S58*frc/?searchtype=.&searcharg=b1331215
Bibliothèque Mercier 	Jeunes - Romans enfants	David et le précipice /François Gravel ; illustrations, Pierre Pratt.	6	2	Lien URL:http://nelligan.ville.montreal.qc.ca/search~S58*frc/?searchtype=.&searcharg=b1285638
Bibliothèque Mercier 	Jeunes - DVD	Turbo[enregistrement vidéo] /directed by David Soren.	5	2	Lien URL:http://nelligan.ville.montreal.qc.ca/search~S58*frc/?searchtype=.&searcharg=b2427716
Bibliothèque Mercier 	Jeunes - DVD	LEGO Star wars.The Empire strikes out[enregistrement vidéo] =La Pire Contre-Attaque.	5	2	Lien URL:http://nelligan.ville.montreal.qc.ca/search~S58*frc/?searchtype=.&searcharg=b2398258
Bibliothèque Mercier 	Adultes - DVD	Staten Island[enregistrement vidéo] /réalisation et scénario, James DeMonaco.	5	1	Lien URL:http://nelligan.ville.montreal.qc.ca/search~S58*frc/?searchtype=.&searcharg=b1927540
Bibliothèque Mercier 	Adultes - Nouveautés	Agents du Mossad.3,Révélations /scénario, Pierre Boisserie, Frédéric Ploquin ; dessin, Siro.	5	1	Lien URL:http://nelligan.ville.montreal.qc.ca/search~S58*frc/?searchtype=.&searcharg=b2455840
Bibliothèque Mercier 	Adultes - Nouveautés	La terre des vampires.2,Requiem /scénario, David Muñoz ; dessin, Manuel Garcia ; [traduction de l'espagnol, Nathalie Nédélec-Courtès].	5	1	Lien URL:http://nelligan.ville.montreal.qc.ca/search~S58*frc/?searchtype=.&searcharg=b2451513
Bibliothèque Mercier 	Adultes - Nouveautés	Elfes.5,La dynastie des elfes noirs /scénario, Hadrien ; dessin, Ma Yi.	5	1	Lien URL:http://nelligan.ville.montreal.qc.ca/search~S58*frc/?searchtype=.&searcharg=b2444231
Bibliothèque Mercier 	Adultes - Nouveautés	Marco Polo, le garçon qui vit ses rêves /scénario, Éric Adam & Didier Convard ; dessin, Fabien Bono ; concept général, Christian Clot.	5	1	Lien URL:http://nelligan.ville.montreal.qc.ca/search~S58*frc/?searchtype=.&searcharg=b2435941
Bibliothèque Mercier 	Jeunes - Documentaires	Je lis! :exercices de compréhension de lecture /Pierrette Tranquille et Françoise Tchou.	5	6	Lien URL:http://nelligan.ville.montreal.qc.ca/search~S58*frc/?searchtype=.&searcharg=b1743378
Bibliothèque Mercier 	Adultes - DVD	Capitaine America.Le premier vengeur[enregistrement vidéo] =Captain America.The first avenger /réalisation, Joe Johnston ; scénario, Christopher Markus, Stephen McFeely.	5	2	Lien URL:http://nelligan.ville.montreal.qc.ca/search~S58*frc/?searchtype=.&searcharg=b2264406
Bibliothèque Mercier 	Adultes - DVD	Hunger games[enregistrement vidéo] :le film = The hunger games /réalisation, Gary Ross ; scénario, Gary Ross, Suzanne Collins, Billy Ray.	4	2	Lien URL:http://nelligan.ville.montreal.qc.ca/search~S58*frc/?searchtype=.&searcharg=b2342067
Bibliothèque Mercier 	Adultes - DVD	Thor.Un monde obscur[enregistrement vidéo] =Thor.The dark world /réalisation, Alan Taylor ; scénario, Christopher L. Yost, Christopher Markus, Stephen McFeely ; histoire, Don Payne, Robert Rodat.	4	1	Lien URL:http://nelligan.ville.montreal.qc.ca/search~S58*frc/?searchtype=.&searcharg=b2440674
Bibliothèque Mercier 	Jeunes - DVD	Trouver Nemo[enregistrement vidéo] =Finding Nemo /réalisation, Andrew Stanton ; scénario, Andrew Stanton, Bob Peterson, David Reynolds.	4	3	Lien URL:http://nelligan.ville.montreal.qc.ca/search~S58*frc/?searchtype=.&searcharg=b1449947
Bibliothèque Mercier 	Jeunes - DVD	Les Croods[enregistrement vidéo] =The Croods /scénario et réalisation, Kirk DeMicco, Chris Sanders.	4	2	Lien URL:http://nelligan.ville.montreal.qc.ca/search~S58*frc/?searchtype=.&searcharg=b2416617
Bibliothèque Mercier 	Jeunes - DVD	Batman, le film.Le pacte des superhéroes[enregistrement vidéo] =Batman, the movie.DC super heroes unite /story by Jon Burton and David A. Goodman ; directed by Jon Burton.	4	2	Lien URL:http://nelligan.ville.montreal.qc.ca/search~S58*frc/?searchtype=.&searcharg=b2406672
Bibliothèque Mercier 	Adultes - Nouveautés	Les héritiers du fleuve.3,1918-1929 /Louise Tremblay-D'Essiambre.	4	5	Lien URL:http://nelligan.ville.montreal.qc.ca/search~S58*frc/?searchtype=.&searcharg=b2441946
Bibliothèque Mercier 	Adultes - DVD	Comment perdre son mec en 10 jours[enregistrement vidéo] =How to lose a guy in 10 days /réalisation, Donald Petrie ; scénario, Kristen Buckley, Brian Regan, Burr Steers.	4	1	Lien URL:http://nelligan.ville.montreal.qc.ca/search~S58*frc/?searchtype=.&searcharg=b1908698
Bibliothèque Maisonneuve	Jeunes - DVD	Passe-Partout.[1][enregistrement vidéo] :épisodes 1 à 25 /[présenté par] le Ministère de l'éducation du Québec ; responsable de projet, Laurent Lachance.	6	9	Lien URL:http://nelligan.ville.montreal.qc.ca/search~S58*frc/?searchtype=.&searcharg=b1452405
Bibliothèque Maisonneuve	Jeunes - DVD	Passe-Partout.2[enregistrement vidéo] /[présenté par] le Ministère de l'éducation du Québec ; responsable de projet, Laurent Lachance.	5	8	Lien URL:http://nelligan.ville.montreal.qc.ca/search~S58*frc/?searchtype=.&searcharg=b1498531
Bibliothèque Maisonneuve	Adultes - DVD	Stiletto[enregistrement vidéo] /produit et réalisé par Nick Vallelonga ; écrit par Paul Sloan.	5	2	Lien URL:http://nelligan.ville.montreal.qc.ca/search~S58*frc/?searchtype=.&searcharg=b1932471
