ï»¿OBJECTID,NBRE_SORTIE,MODELE,PROP,ID_POT_INC,PRISE_SORZ,ANNEE_INSTALL,MUNICIPALITE 
22012,3 sorties,MCAVITY-BRIGADIERM67B,VILLE,24P1633,1,2013,37067
23635,3 sorties,MCAVITY-BRIGADIERM67B,VILLE,25P1193,1,2013,37067
20340,3 sorties,CONCORD D67M PREMIER,VILLE,12P0363,2,1950,37067
20678,2 sorties,CONCORD-D67M,VILLE,13P0572,2,1960,37067
20684,2 sorties,DAIGLE-D67M,VILLE,13P0506,2,1920,37067
21465,2 sorties,DAIGLE-D67M,VILLE,43P5102,2,1950,37067
21471,2 sorties,MCAVITY-M67,VILLE,54P2104,2,1984,37067
22006,3 sorties,CONCORD D67M PREMIER,VILLE,54P0049,1,2009,37067
17581,2 sorties,CANRON-CT,VILLE,61P0155,2,1983,37067
17830,2 sorties,CONCORD D67M PREMIER,VILLE,43P1046,2,1980,37067
18076,2 sorties,LUDLOW,VILLE,13P0152,2,1950,37067
18663,2 sorties,LUDLOW,VILLE,12P0764,2,1950,37067
18909,2 sorties,LUDLOW,VILLE,11P0800,2,1960,37067
19158,2 sorties,CANRON-CT,VILLE,24P1550,2,1971,37067
21073,2 sorties,CANRON-CT,VILLE,42P5002,2,1950,37067
21319,3 sorties,MCAVITY-BRIGADIERM67,VILLE,11P0890,2,2007,37067
21565,2 sorties,MCAVITY-M59M,VILLE,25P0029,2,1996,37067
21663,3 sorties,CONCORD D67M PREMIER,VILLE,42P5300,2,2010,37067
21912,3 sorties,MCAVITY-BRIGADIERM67B,VILLE,26P0451,1,2011,37067
34060,3 sorties,,VILLE,42P5364,2,,37067
19404,3 sorties,CONCORD D67M PREMIER,VILLE,11P0802,2,2004,37067
19745,2 sorties,CANRON-C61A,VILLE,12P0172,2,1970,37067
19991,2 sorties,CANRON-CT,VILLE,12P0056,2,1970,37067
20237,2 sorties,LUDLOW-45-PORTE,VILLE,12P0656,1,2015,37067
20486,2 sorties,CONCORD D67M PREMIER,VILLE,12P0964,2,1950,37067
20830,2 sorties,DAIGLE-D67M,VILLE,42P3060,2,1985,37067
17730,3 sorties,MCAVITY-M67,VILLE,26P0274,2,1998,37067
17976,2 sorties,MCAVITY-M59M,VILLE,26P0342,2,1966,37067
18222,3 sorties,MCAVITY-BRIGADIERM67,VILLE,54P2124,2,1974,37067
18517,2 sorties,CANRON-CT,VILLE,61P0132,2,1974,37067
18763,3 sorties,CONCORD D67M PREMIER,VILLE,23P2336,2,1988,37067
19304,2 sorties,CANRON-CT,VILLE,24P1300,2,1980,37067
21173,3 sorties,CONCORD D67M PREMIER,VILLE,13P0448,2,1920,37067
21517,3 sorties,MCAVITY-BRIGADIERM67,VILLE,54P2000,2,1974,37067
21714,3 sorties,MCAVITY-M67B,VILLE,15P0056,2,2009,37067
42911,3 sorties,,VILLE,26P0524,1,2017,37067
19550,3 sorties,MCAVITY-BRIGADIERM67,VILLE,25P0104,2,2003,37067
19845,2 sorties,CANRON-CT,VILLE,12P0006,2,1970,37067
20091,3 sorties,MCAVITY-BRIGADIERM67,VILLE,25P0014,2,2004,37067
20386,2 sorties,LUDLOW,VILLE,13P0558,2,1940,37067
20632,3 sorties,AUTRE,VILLE,54P7006,2,2003,37067
20976,2 sorties,CONCORD-D67M,VILLE,42P4098,2,2000,37067
17538,3 sorties,CONCORD D67M PREMIER,VILLE,26P0402,2,2008,37067
17870,3 sorties,MCAVITY-M67,VILLE,26P0138,2,1998,37067
18036,2 sorties,MCAVITY-M67,VILLE,26P0126,2,1988,37067
18368,2 sorties,MCAVITY-M67,VILLE,54P2004,2,2003,37067
19032,2 sorties,CANRON,VILLE,11P0748,2,1970,37067
19530,2 sorties,LUDLOW,VILLE,23P2454,2,1987,37067
21617,3 sorties,MCAVITY-M67B,VILLE,37P0580,2,2010,37067
19957,2 sorties,CANRON-CT,VILLE,61P0020,2,1974,37067
20194,2 sorties,CANRON-C61A,VILLE,12P0028,2,1970,37067
20455,2 sorties,LUDLOW,VILLE,12P0850,2,1950,37067
20953,2 sorties,LUDLOW,VILLE,42P4080,2,1970,37067
21024,2 sorties,CONCORD D67M PREMIER,VILLE,42P5176,2,1990,37067
21451,2 sorties,LUDLOW,VILLE,11P0238,2,1960,37067
17727,2 sorties,CANRON-CT,VILLE,26P0282,2,1977,37067
17893,2 sorties,LUDLOW,VILLE,13P0072,2,1970,37067
18391,2 sorties,LUDLOW,VILLE,43P2146,2,1960,37067
18889,2 sorties,CANRON-CT,VILLE,11P0434,2,1985,37067
19436,3 sorties,MCAVITY-M67B,VILLE,25P0034,2,2002,37067
19553,3 sorties,MCAVITY-BRIGADIERM67,VILLE,25P0138,2,2000,37067
21047,2 sorties,LUDLOW,VILLE,42P5016,2,1970,37067
21096,2 sorties,DAIGLE-D67M,VILLE,42P2038,2,1990,37067
21545,3 sorties,CANRON-CT,VILLE,23P2424,2,1987,37067
21594,3 sorties,CONCORD D67M PREMIER,VILLE,12P0404,2,1970,37067
19602,2 sorties,CANRON-CT,VILLE,37P0006,2,1976,37067
19934,3 sorties,MCAVITY-BRIGADIERM67,VILLE,37P0452,2,2004,37067
20100,2 sorties,CANRON-CT,VILLE,61P0186,2,1974,37067
20383,2 sorties,DAIGLE-D67M,VILLE,13P0576,2,1940,37067
20432,2 sorties,CONCORD-D67M,VILLE,12P0122,2,1986,37067
20598,3 sorties,MUELLER,VILLE,54P7078,2,2003,37067
17489,3 sorties,MCAVITY-BRIGADIERM67,VILLE,15P0016,2,2004,37067
17750,2 sorties,MCAVITY-M59M,VILLE,26P0248,2,1966,37067
18156,2 sorties,DAIGLE-D67M,VILLE,43P5060,2,1950,37067
18583,3 sorties,MCAVITY-BRIGADIERM67,VILLE,37P0481,1,2004,37067
18746,2 sorties,MCAVITY-M67,VILLE,23P2166,2,2000,37067
18820,2 sorties,CANRON,VILLE,37P0392,2,1969,37067
34472,3 sorties,MUELLER,VILLE,26P0511,1,2018,37067
19410,2 sorties,CONCORD D67M PREMIER,VILLE,11P0522,2,1995,37067
19579,2 sorties,MCAVITY-M67,VILLE,61P0055,2,1992,37067
19742,2 sorties,CANRON-CT,VILLE,12P0026,2,1970,37067
20243,2 sorties,LUDLOW,VILLE,12P0510,2,1960,37067
20406,2 sorties,CONCORD-D67M,VILLE,11P0644,2,1986,37067
20575,3 sorties,MUELLER,VILLE,54P8042,2,2003,37067
17466,3 sorties,CONCORD D67M PREMIER,VILLE,11P0842,2,2008,37067
17515,2 sorties,CONCORD D67M PREMIER,VILLE,13P0224,2,1950,37067
17564,2 sorties,CANRON-CT,VILLE,61P0218,2,1983,37067
18105,3 sorties,MUELLER,VILLE,23P2510,1,2018,37067
18179,3 sorties,CONCORD D67M PREMIER,VILLE,43P4126,2,2013,37067
18228,2 sorties,CONCORD D67M PREMIER,VILLE,54P2128,2,2005,37067
36081,,,VILLE,11P1046,2,,37067
36487,3 sorties,,VILLE,37P0647,1,2016,37067
52139,3 sorties,MUELLER,VILLE,26P0556,1,2020,37067
20810,2 sorties,CANRON,VILLE,42P5164,2,1970,37067
21474,3 sorties,MUELLER,VILLE,54P8010,2,2003,37067
21757,3 sorties,MCAVITY-M67B,VILLE,37P0604,2,2011,37067
21806,3 sorties,CONCORD D67M PREMIER,VILLE,25P1178,2,2011,37067
21880,3 sorties,CONCORD D67M PREMIER,VILLE,42P5344,1,2018,37067
26835,3 sorties,MCAVITY-BRIGADIERM67B,VILLE,43P5274,1,2010,37067
18560,2 sorties,CONCORD-D67M,VILLE,12P0456,2,1960,37067
18769,2 sorties,CANRON-CT,VILLE,23P2398,2,1976,37067
19101,2 sorties,MCAVITY-M67,VILLE,23P2198,2,1990,37067
19224,2 sorties,LUDLOW,VILLE,12P0330,2,1960,37067
19765,2 sorties,LUDLOW,VILLE,11P0372,2,1960,37067
20171,2 sorties,CANRON-CT,VILLE,12P0428,2,1970,37067
18205,2 sorties,CONCORD D67M PREMIER,VILLE,11P0022,2,2001,37067
18697,2 sorties,CANRON-CT,VILLE,61P0107,2,1974,37067
18703,2 sorties,CONCORD-D67M,VILLE,11P0394,2,1994,37067
18869,2 sorties,CONCORD D67M PREMIER,VILLE,13P0530,2,1920,37067
19124,2 sorties,MCAVITY-M67,VILLE,23P2480,2,1986,37067
19361,2 sorties,CANRON-CT,VILLE,12P0374,2,1984,37067
68149,3 sorties,MUELLER,VILLE,23P2555,1,2023,37067
19367,2 sorties,LUDLOW,VILLE,12P0546,2,1960,37067
20618,3 sorties,AUTRE,VILLE,54P7044,2,2003,37067
21116,3 sorties,CONCORD D67M PREMIER,VILLE,42P2192,2,2001,37067
21282,3 sorties,CONCORD D67M PREMIER,VILLE,42P9096,2,2006,37067
21288,3 sorties,MCAVITY-BRIGADIERM67,VILLE,13P0980,2,2009,37067
55740,,,VILLE,42P5395,1,2021,37067
19977,2 sorties,CANRON-CT,VILLE,61P0257,2,1974,37067
20475,2 sorties,LUDLOW,VILLE,12P0810,2,1950,37067
20641,3 sorties,MUELLER,VILLE,54P9093,2,2003,37067
21139,2 sorties,CONCORD D67M PREMIER,VILLE,12P0744,2,1950,37067
37289,3 sorties,MUELLER,VILLE,11P1065,1,2016,37067
17495,3 sorties,MCAVITY-M67B,VILLE,15P0020,2,2008,37067
17913,2 sorties,LUDLOW,VILLE,26P0228,2,1966,37067
17987,2 sorties,CONCORD D67M PREMIER,VILLE,13P0620,2,1930,37067
18577,2 sorties,CANRON-CT,VILLE,37P0208,2,1979,37067
19244,3 sorties,MCAVITY-M67B,VILLE,23P2202,2,2002,37067
19416,2 sorties,CONCORD-D67M,VILLE,11P0694,2,1992,37067
19908,2 sorties,CANRON-CT,VILLE,61P0123,2,1980,37067
20077,2 sorties,DAIGLE-D67M,VILLE,37P0192,2,1988,37067
20498,2 sorties,CANRON-CT,VILLE,11P0284,2,1980,37067
20741,2 sorties,LUDLOW,VILLE,42P4008,2,1970,37067
21408,3 sorties,CONCORD D67M PREMIER,VILLE,11P9039,2,2005,37067
71352,3 sorties,,VILLE,11P1148,1,2024,37067
18603,2 sorties,LUDLOW,VILLE,12P0934,2,1950,37067
18726,2 sorties,CANRON-CT,VILLE,23P2102,2,1976,37067
19267,2 sorties,MCAVITY-M67,VILLE,23P2060,2,1966,37067
20767,2 sorties,DAIGLE-D67M,VILLE,42P5200,2,1990,37067
21308,3 sorties,MCAVITY-BRIGADIERM67,VILLE,11P0866,2,2008,37067
21431,2 sorties,CONCORD D67M PREMIER,VILLE,13P0926,2,2002,37067
21849,2 sorties,CANRON,VILLE,37P0020,2,1969,37067
21972,3 sorties,MCAVITY-BRIGADIERM67B,VILLE,54P0048,1,2011,37067
61342,,,VILLE,13P1196,1,2020,37067
17615,2 sorties,LUDLOW,VILLE,43P1132,2,1970,37067
17864,2 sorties,CANRON-CT,VILLE,43P3094,2,2007,37067
18042,2 sorties,LUDLOW,VILLE,13P0256,2,1940,37067
18291,2 sorties,MCAVITY-M67,VILLE,24P1114,2,1988,37067
18540,3 sorties,MCAVITY-BRIGADIERM67,VILLE,26P0104,2,2004,37067
18789,2 sorties,CANRON-CT,VILLE,13P0296,2,1995,37067
21445,2 sorties,CONCORD-D67M,VILLE,11P0138,2,1991,37067
46915,3 sorties,MUELLER,VILLE,42P5386,1,2018,37067
51741,3 sorties,MUELLER,VILLE,37P0679,1,2024,37067
19038,2 sorties,CANRON-CT,VILLE,11P0622,2,1984,37067
19287,2 sorties,MCAVITY-M67,VILLE,24P1418,2,1966,37067
19536,3 sorties,MCAVITY-BRIGADIERM67,VILLE,25P0102,2,2001,37067
20698,2 sorties,CANRON-CT,VILLE,26P0208,2,1971,37067
20947,2 sorties,LUDLOW,VILLE,42P4108,2,1950,37067
21196,2 sorties,CANRON-CT,VILLE,13P0886,2,1920,37067
17758,2 sorties,LUDLOW,VILLE,26P0244,2,1974,37067
18434,2 sorties,CANRON-CT,VILLE,43P4044,2,1980,37067
18895,2 sorties,MCAVITY-M67,VILLE,24P1218,2,1986,37067
18932,2 sorties,CONCORD-D67M,VILLE,11P0540,2,1992,37067
19381,2 sorties,MCAVITY-M67,VILLE,24P1074,2,1993,37067
19430,2 sorties,CONCORD D67M PREMIER,VILLE,11P0516,2,1996,37067
20057,3 sorties,LUDLOW,VILLE,12P0658,2,1950,37067
20555,3 sorties,MUELLER,VILLE,54P8082,2,2003,37067
21053,2 sorties,DAIGLE-D67M,VILLE,42P5056,2,1970,37067
21600,2 sorties,CANRON-CT,VILLE,11P0384,2,1970,37067
18989,2 sorties,MCAVITY-M67,VILLE,23P2034,2,1989,37067
19238,3 sorties,MCAVITY-M67,VILLE,23P2356,2,1991,37067
19324,2 sorties,CANRON-CT,VILLE,11P0690,2,1970,37067
19665,2 sorties,MCAVITY-M67,VILLE,54P4072,2,1974,37067
19914,2 sorties,CANRON-CT,VILLE,37P0170,2,1975,37067
20071,2 sorties,DAIGLE-D67M,VILLE,37P0186,2,1988,37067
68945,3 sorties,,VILLE,13P1205,1,2023,37067
25238,3 sorties,CONCORD D67M PREMIER,VILLE,43P5264,1,2013,37067
27645,3 sorties,MCAVITY-BRIGADIERM67B,VILLE,37P0630,1,2012,37067
32059,3 sorties,CONCORD D67M PREMIER,VILLE,26P0463,1,2014,37067
56945,3 sorties,,VILLE,11P1125,1,2021,37067
60944,,,VILLE,12P1130,1,2021,37067
66944,3 sorties,MUELLER,VILLE,54P0078,1,2021,37067
20661,2 sorties,CONCORD D67M PREMIER,VILLE,13P0814,2,1940,37067
20747,2 sorties,CANADA IRON,VILLE,42P5070,2,1970,37067
20910,2 sorties,CANRON-CT,VILLE,42P3160,2,1980,37067
20996,2 sorties,DAIGLE-D67M,VILLE,12P1030,2,1940,37067
21743,3 sorties,MCAVITY-M67B,VILLE,61P0286,2,2010,37067
21992,3 sorties,MCAVITY-BRIGADIERM67B,VILLE,43P5247,1,2012,37067
17601,2 sorties,CANRON-CT,VILLE,43P1020,2,1980,37067
18007,2 sorties,LUDLOW,VILLE,13P0414,2,1930,37067
18056,2 sorties,CONCORD-D67M,VILLE,13P0264,2,1930,37067
18597,2 sorties,CONCORD D67M PREMIER,VILLE,11P0034,2,2001,37067
18646,2 sorties,CANRON-CT,VILLE,24P1144,2,1981,37067
18683,2 sorties,CONCORD D67M PREMIER,VILLE,37P0486,2,2004,37067
21339,3 sorties,MCAVITY-BRIGADIER,VILLE,42P5234,2,2008,37067
21351,3 sorties,CONCORD D67M PREMIER,VILLE,42P5250,2,2009,37067
21388,3 sorties,MCAVITY-BRIGADIERM67,VILLE,11P0826,2,2004,37067
21929,3 sorties,CONCORD D67M PREMIER,VILLE,11P0944,2,2009,37067
47319,3 sorties,MUELLER,VILLE,37P0667,1,2017,37067
62553,,,VILLE,43P5331,1,2021,37067
19630,2 sorties,CANRON-CT,VILLE,12P0340,2,1970,37067
19728,2 sorties,MCAVITY-M67,VILLE,54P6042,2,1988,37067
20269,3 sorties,AUTRE,VILLE,54P7116,2,2003,37067
20306,2 sorties,CANRON-CT,VILLE,54P6056,2,1994,37067
20712,2 sorties,CANRON-CT,VILLE,26P0108,2,1998,37067
21253,3 sorties,MUELLER,VILLE,11P0820,2,2005,37067
17209,2 sorties,CONCORD D67M PREMIER,VILLE,13P0136,2,1996,37067
17707,3 sorties,CONCORD D67M PREMIER,VILLE,11P0383,2,2005,37067
17950,2 sorties,CANRON,VILLE,43P3102,2,1950,37067
17956,2 sorties,CANRON-CT,VILLE,43P3002,2,1970,37067
18199,3 sorties,MCAVITY-BRIGADIERM67,VILLE,37P0498,2,1998,37067
18448,2 sorties,LUDLOW,VILLE,43P4196,2,1950,37067
20363,2 sorties,LUDLOW,VILLE,12P0996,2,1950,37067
20612,3 sorties,AUTRE,VILLE,54P7056,2,2003,37067
21537,2 sorties,CONCORD D67M PREMIER,VILLE,37P0084,2,2003,37067
21786,3 sorties,MCAVITY-M67B,VILLE,12P1078,2,2011,37067
19373,2 sorties,CANRON-CT,VILLE,12P0368,2,1984,37067
19622,2 sorties,CONCORD D67M PREMIER,VILLE,12P0464,2,1960,37067
19865,2 sorties,CONCORD D67M PREMIER,VILLE,11P0458,2,1960,37067
19871,2 sorties,LUDLOW,VILLE,12P0618,2,1950,37067
20114,2 sorties,CANRON-CT,VILLE,61P0195,2,1974,37067
20120,2 sorties,CANRON-CT,VILLE,61P0240,2,1985,37067
17807,2 sorties,CANRON-CT,VILLE,61P0072,2,1974,37067
17850,2 sorties,LUDLOW,VILLE,43P3088,2,1970,37067
18299,2 sorties,CANRON-CT,VILLE,24P1226,2,1971,37067
18348,2 sorties,MCAVITY-BRIGADIERM67,VILLE,61P9049,2,2001,37067
18840,2 sorties,CANRON,VILLE,13P0872,2,1920,37067
19473,2 sorties,CANRON-CT,VILLE,61P0199,2,1974,37067
21637,3 sorties,CONCORD D67M PREMIER,VILLE,11P0962,2,2010,37067
21643,2 sorties,CANRON-CT,VILLE,54P3002,2,1975,37067
24834,3 sorties,MCAVITY-BRIGADIERM67B,VILLE,43P5255,1,2013,37067
19965,2 sorties,SENTINEL,VILLE,61P0051,2,1990,37067
20014,2 sorties,CONCORD-D67M,VILLE,12P0388,2,1986,37067
20463,2 sorties,LUDLOW,VILLE,12P0846,2,1960,37067
20506,2 sorties,CANRON-CT,VILLE,11P0322,2,1960,37067
20512,2 sorties,CANRON-CT,VILLE,11P0264,2,1970,37067
21004,2 sorties,CONCORD D67M PREMIER,VILLE,42P1018,2,1970,37067
17658,2 sorties,CANRON,VILLE,37P0296,2,1969,37067
17999,2 sorties,DAIGLE-D67M,VILLE,13P0400,2,1930,37067
18248,2 sorties,LUDLOW,VILLE,12P0798,2,1950,37067
18491,2 sorties,LUDLOW,VILLE,43P4172,2,1950,37067
18740,2 sorties,CANRON-CT,VILLE,11P0706,2,1970,37067
19081,3 sorties,MCAVITY-M67B,VILLE,23P2324,2,1998,37067
20904,2 sorties,CANRON-CT,VILLE,42P3146,2,1980,37067
21245,2 sorties,CONCORD D67M PREMIER,VILLE,26P0102,2,1992,37067
21494,2 sorties,SENTINEL,VILLE,54P4066,2,1964,37067
21986,3 sorties,MCAVITY-BRIGADIERM67B,VILLE,11P1032,2,2012,37067
32065,3 sorties,CONCORD D67M PREMIER,VILLE,26P0499,1,2014,37067
19330,2 sorties,MCAVITY-M67,VILLE,26P0034,2,1960,37067
19573,2 sorties,LUDLOW,VILLE,26P0050,2,1960,37067
19822,2 sorties,CANRON,VILLE,13P0776,2,1920,37067
20163,2 sorties,CANRON-CT,VILLE,12P0072,2,1970,37067
20412,2 sorties,MCAVITY-M59M,VILLE,54P4024,2,1964,37067
20655,2 sorties,LUDLOW,VILLE,12P0530,2,1960,37067
17558,3 sorties,CONCORD D67M PREMIER,VILLE,37P0077,2,2004,37067
18099,2 sorties,LUDLOW,VILLE,13P0192,2,1950,37067
18591,2 sorties,CONCORD D67M PREMIER,VILLE,11P0491,2,2004,37067
18640,2 sorties,MCAVITY-M67,VILLE,24P1294,2,1988,37067
19132,2 sorties,AUTRE,VILLE,24P1488,2,1966,37067
19181,2 sorties,CANRON-CT,VILLE,24P1234,2,1985,37067
21296,3 sorties,CONCORD D67M PREMIER,VILLE,13P0486,2,1920,37067
21345,3 sorties,MCAVITY-BRIGADIERM67,VILLE,42P5240,2,2007,37067
21837,3 sorties,MCAVITY-M67B,VILLE,12P0734,2,1950,37067
21886,3 sorties,CONCORD D67M PREMIER,VILLE,26P0444,1,2012,37067
22427,3 sorties,CONCORD D67M PREMIER,VILLE,24P1634,1,2010,37067
44116,3 sorties,MUELLER,VILLE,43P5314,1,2017,37067
19673,2 sorties,CANRON-CT,VILLE,12P0060,2,1970,37067
19722,2 sorties,CANRON,VILLE,37P0244,2,1969,37067
20214,2 sorties,LUDLOW,VILLE,12P0540,2,1960,37067
20263,2 sorties,CANRON-CT,VILLE,12P0704,2,1960,37067
20755,2 sorties,DAIGLE-D67M,VILLE,42P5138,2,1990,37067
20804,2 sorties,CANADA IRON,VILLE,42P5036,2,1970,37067
17787,2 sorties,CANRON-CT,VILLE,13P0842,2,1960,37067
18119,2 sorties,CONCORD-D67M,VILLE,13P0608,2,1930,37067
18783,3 sorties,MCAVITY SUPER CENTURION,VILLE,24P1222,1,2021,37067
19115,3 sorties,MCAVITY-M67,VILLE,61P0061,2,1992,37067
20040,3 sorties,MUELLER,VILLE,11P0344,1,2018,37067
20111,2 sorties,CANRON-CT,VILLE,61P0191,2,1974,37067
20704,2 sorties,MCAVITY-M59M,VILLE,26P0206,2,1995,37067
21036,2 sorties,CANRON,VILLE,42P5046,2,1970,37067
21368,2 sorties,DAIGLE-D67M,VILLE,13P0904,2,1920,37067
21700,3 sorties,CONCORD D67M PREMIER,VILLE,25P1146,2,2009,37067
18096,2 sorties,CONCORD-D67M,VILLE,13P0174,2,1950,37067
19092,2 sorties,MCAVITY-M67,VILLE,23P2258,2,1981,37067
20088,3 sorties,MCAVITY-BRIGADIERM67,VILLE,37P0464,2,2004,37067
20727,2 sorties,CANADA IRON,VILLE,42P4070,2,1970,37067
21059,2 sorties,LUDLOW,VILLE,42P5052,2,1970,37067
21391,3 sorties,MCAVITY-M67B,VILLE,11P0844,2,2009,37067
21723,3 sorties,CONCORD D67M PREMIER,VILLE,13P0478,2,1920,37067
32088,3 sorties,MUELLER,VILLE,26P0488,1,2015,37067
17501,3 sorties,MCAVITY-M67B,VILLE,25P1136,2,2008,37067
17833,2 sorties,MCAVITY-M59M,VILLE,26P0130,2,1971,37067
18165,3 sorties,CONCORD D67M PREMIER,VILLE,43P5028,2,1950,37067
18497,2 sorties,CONCORD-D67M,VILLE,43P9038,2,1974,37067
18829,2 sorties,CONCORD D67M PREMIER,VILLE,37P0342,2,1996,37067
19161,2 sorties,CANRON-CT,VILLE,24P1530,2,1971,37067
21817,3 sorties,MCAVITY-BRIGADIERM67B,VILLE,42P5334,1,2015,37067
25235,3 sorties,CONCORD D67M PREMIER,VILLE,43P5261,1,2013,37067
56539,,,VILLE,37P0682,1,2011,37067
71358,3 sorties,,VILLE,11P1157,1,2023,37067
19493,3 sorties,MCAVITY-M67,VILLE,23P2312,1,2014,37067
19825,2 sorties,CANRON,VILLE,13P0762,2,1920,37067
20821,2 sorties,CANRON-CT,VILLE,42P5042,2,1970,37067
21153,2 sorties,DAIGLE-D67M,VILLE,42P2062,2,1990,37067
21414,2 sorties,CONCORD-D67M,VILLE,13P0456,2,1930,37067
21746,3 sorties,CONCORD D67M PREMIER,VILLE,42P5270,2,2017,37067
17478,3 sorties,MCAVITY-M67B,VILLE,11P0850,2,2007,37067
17810,2 sorties,CONCORD-D67M,VILLE,13P0434,2,1930,37067
18142,2 sorties,CONCORD D67M PREMIER,VILLE,43P5092,2,1950,37067
18474,2 sorties,LUDLOW,VILLE,43P4098,2,1970,37067
18806,2 sorties,CANRON-CT,VILLE,13P0490,2,1920,37067
19138,3 sorties,MCAVITY-M67,VILLE,23P2052,2,1966,37067
34458,3 sorties,MUELLER,VILLE,37P0645,1,2015,37067
19802,2 sorties,CANRON-C61A,VILLE,12P0400,2,1960,37067
20134,2 sorties,CANRON-CT,VILLE,61P0178,2,1980,37067
20798,2 sorties,DAIGLE-D67M,VILLE,42P3032,2,1990,37067
21130,2 sorties,CONCORD D67M PREMIER,VILLE,42P2052,2,1995,37067
21892,3 sorties,MCAVITY-M67B,VILLE,43P5241,2,2011,37067
22433,3 sorties,MCAVITY-BRIGADIERM67B,VILLE,11P1042,1,2013,37067
17618,2 sorties,CANRON-CT,VILLE,43P1136,2,1950,37067
17624,2 sorties,CONCORD D67M PREMIER,VILLE,43P1102,2,2000,37067
18288,2 sorties,MCAVITY-M67,VILLE,24P1102,2,1990,37067
18946,3 sorties,CANRON-CT,VILLE,23P2144,2,1986,37067
18952,2 sorties,MCAVITY-M67,VILLE,23P2112,2,1994,37067
19539,2 sorties,CANRON-CT,VILLE,61P0032,2,1974,37067
21869,2 sorties,CANRON-CT,VILLE,13P0474,2,1930,37067
28438,3 sorties,MCAVITY-BRIGADIERM67B,VILLE,12P1094,2,2013,37067
59742,,,VILLE,13P1198,1,2021,37067
19610,2 sorties,CANRON-CT,VILLE,37P0440,2,1977,37067
20203,2 sorties,CONCORD D67M PREMIER,VILLE,12P0009,2,1970,37067
20280,3 sorties,AUTRE,VILLE,54P7112,2,2003,37067
20867,2 sorties,DROLET-400,VILLE,42P4148,2,1990,37067
21205,2 sorties,CANRON-CT,VILLE,23P0008,2,1970,37067
21531,2 sorties,CANRON,VILLE,37P0246,2,1969,37067
17641,2 sorties,LUDLOW,VILLE,13P0690,2,1920,37067
17647,2 sorties,CONCORD D67M PREMIER,VILLE,13P0672,2,1920,37067
18188,2 sorties,CANADA IRON,VILLE,43P4132,2,1950,37067
18311,2 sorties,MCAVITY-M67,VILLE,24P1440,2,1966,37067
18852,2 sorties,DAIGLE-D67M,VILLE,37P0068,2,1988,37067
18975,2 sorties,MCAVITY-M67,VILLE,24P1082,2,1988,37067
52148,,,VILLE,18P0012,1,2020,37067
54140,,,VILLE,42P5394,1,2019,37067
20844,3 sorties,CONCORD D67M PREMIER,VILLE,42P3244,2,2004,37067
21182,2 sorties,CONCORD-D67M,VILLE,13P0664,2,1920,37067
21846,3 sorties,MCAVITY-BRIGADIERM67B,VILLE,11P0936,2,2018,37067
30453,3 sorties,MCAVITY-BRIGADIERM67B,VILLE,11P1055,1,2014,37067
42115,3 sorties,MUELLER,VILLE,25P1221,1,2017,37067
50943,3 sorties,,VILLE,11P1108,1,2019,37067
19516,3 sorties,CONCORD D67M PREMIER,VILLE,23P2448,2,1996,37067
19633,2 sorties,CANRON-CT,VILLE,12P0342,2,1970,37067
19639,2 sorties,CANRON,VILLE,37P0384,2,1976,37067
20180,2 sorties,CANRON-C61A,VILLE,12P0396,2,1960,37067
20303,2 sorties,MCAVITY-M59M,VILLE,54P6052,2,1968,37067
20518,2 sorties,CANRON-CT,VILLE,11P0216,2,1970,37067
18334,2 sorties,SENTINEL,VILLE,61P0016,2,1995,37067
18405,2 sorties,CANRON-CT,VILLE,43P3062,2,1970,37067
19069,2 sorties,AUTRE,VILLE,24P1518,2,1966,37067
19662,3 sorties,MUELLER,VILLE,37P0479,2,2005,37067
19831,2 sorties,CANRON-CT,VILLE,61P0187,2,1974,37067
20326,2 sorties,MCAVITY-M67,VILLE,54P4030,2,1983,37067
43712,3 sorties,,VILLE,43P5308,1,2012,37067
47717,3 sorties,,VILLE,11P1098,1,2018,37067
60947,,,VILLE,12P1133,1,2021,37067
68942,3 sorties,,VILLE,13P1209,1,2023,37067
20495,2 sorties,CANRON-CT,VILLE,12P0980,2,1950,37067
20913,2 sorties,CANRON-CT,VILLE,42P3166,2,1980,37067
20990,2 sorties,LUDLOW,VILLE,42P4012,2,1970,37067
21159,2 sorties,LUDLOW,VILLE,42P2022,2,1960,37067
21577,3 sorties,MCAVITY-M67,VILLE,23P2488,2,1987,37067
27651,3 sorties,MCAVITY-BRIGADIERM67B,VILLE,37P0636,1,2014,37067
17595,3 sorties,CONCORD D67M PREMIER,VILLE,42P9004,2,2006,37067
18382,2 sorties,CANRON-CT,VILLE,43P2156,2,1950,37067
18923,2 sorties,DROLET-500,VILLE,11P0760,2,1960,37067
19144,2 sorties,MCAVITY-M67,VILLE,24P1458,2,1966,37067
19685,2 sorties,CANRON-CT,VILLE,54P5010,2,1974,37067
19808,2 sorties,CANRON,VILLE,37P0226,2,1975,37067
21554,3 sorties,CONCORD D67M PREMIER,VILLE,11P0948,2,2009,37067
21677,3 sorties,MCAVITY-M67B,VILLE,54P0016,2,2010,37067
21800,3 sorties,CONCORD D67M PREMIER,VILLE,25P1166,2,2011,37067
20226,3 sorties,CONCORD D67M PREMIER,VILLE,12P0562,2,1960,37067
