MODE_GEST,NO_ID_MGE,NM_ID_MGE,DT_CRE,STATUT,DTMAJ_STA,NO_GES_MGE
06,666,HUBERT 'A',2000-06-15,A,,050
06,667,HUBERT 'B',2000-06-15,A,,050
06,668,HUBERT 'C',2000-06-15,A,,050
06,670,LÉVY 'C',2000-06-15,A,,050
06,671,LEFEBVRE,2000-06-15,A,,050
06,672,JANSSONE,2000-06-15,A,,050
06,673,D'IBERVILLE,2000-06-15,A,,050
06,674,D'IBERVILLE 'A',2000-06-15,A,,050
06,675,RONCEVAUX 'D',2000-06-15,A,,050
06,676,CHASSEUR,2000-06-15,A,,050
80,011464,,2022-02-13,A,,051
80,011501,,2022-02-13,A,,051
80,011503,,2022-02-13,A,,051
06,689,LAC-AU-LOUP-MARIN 'C',2000-06-15,A,,050
06,690,LAC-AU-LOUP-MARIN 'D',2000-06-15,A,,050
06,691,LAC-AU-LOUP-MARIN 'E',2000-06-15,A,,050
80,011504,,2022-02-13,A,,051
80,011505,,2022-02-13,A,,051
80,011506,,2022-02-13,A,,051
80,011507,,2022-02-13,A,,051
80,011508,,2022-02-13,A,,051
80,011509,,2022-02-13,A,,051
80,011510,,2022-02-13,A,,051
80,011511,,2022-02-13,A,,051
80,011512,,2022-02-13,A,,051
80,011513,,2022-02-13,A,,051
80,011514,,2022-02-13,A,,051
80,011515,,2022-02-13,A,,051
80,011516,,2022-02-13,A,,051
80,011517,,2022-02-13,A,,051
80,011518,,2022-02-13,A,,051
80,011519,,2022-02-13,A,,051
80,011520,,2022-02-13,A,,051
80,011521,,2022-02-13,A,,051
80,011522,,2022-02-13,A,,051
80,011524,,2022-02-13,A,,051
80,011525,,2022-02-13,A,,051
80,011526,,2022-02-13,A,,051
80,011528,,2022-02-13,A,,051
80,011529,,2022-02-13,A,,051
80,011530,,2022-02-13,A,,051
80,011531,,2022-02-13,A,,051
80,011532,,2022-02-13,A,,051
80,011533,,2022-02-13,A,,051
80,011534,,2022-02-13,A,,051
06,721,LAC-MICOUA,2000-06-15,A,,050
06,722,LAC-TRAVERS,2000-06-15,A,,050
06,723,RIVIÈRE-PENTECÔTE,2000-06-15,A,,050
80,011536,,2022-02-13,A,,051
06,727,MANN,2000-06-15,A,,050
80,011601,,2022-02-13,A,,051
06,729,HÉBERT,2000-06-15,A,,050
80,011602,,2022-02-13,A,,051
80,011603,,2022-02-13,A,,051
80,011604,,2022-02-13,A,,051
80,011605,,2022-02-13,A,,051
80,011606,,2022-02-13,A,,051
80,011607,,2022-02-13,A,,051
80,011608,,2022-02-13,A,,051
80,011609,,2022-02-13,A,,051
80,011610,,2022-02-13,A,,051
80,012107,,2022-02-13,A,,051
80,012108,,2022-02-13,A,,051
80,012109,,2022-02-13,A,,051
80,012110,,2022-02-13,A,,051
80,012111,,2022-02-13,A,,051
80,012112,,2022-02-13,A,,051
80,012113,,2022-02-13,A,,051
80,012115,,2022-02-13,A,,051
80,012116,,2022-02-13,A,,051
80,012117,,2022-02-13,A,,051
80,012118,,2022-02-13,A,,051
80,012119,,2022-02-13,A,,051
80,012121,,2022-02-13,A,,051
80,012123,,2022-02-13,A,,051
06,1524,LAPEYRÈRE 'A',2021-01-28,A,,050
06,1525,LAPEYRÈRE 'B',2021-01-28,A,,050
06,737,DAUBRÉE,2000-06-15,A,,050
06,1526,LAPEYRÈRE 'C',2021-01-28,A,,050
06,1527,MADAWASKA 'K',2021-01-28,A,,050
80,035177,MARC LYONNAIS,2022-02-08,A,,051
06,741,GRAVEL,2000-06-15,A,,050
80,035192,MARC LYONNAIS,2022-02-08,A,,051
80,011101,,2006-01-17,A,,051
06,744,DORION,2000-06-15,A,,050
80,011102,,2006-01-17,A,,051
80,011103,,2006-01-17,A,,051
06,750,LAFONTAINE,2000-06-15,A,,050
80,011104,,2006-01-17,A,,051
80,011105,,2006-01-17,A,,051
80,011106,,2006-01-17,A,,051
80,011107,,2006-01-17,A,,051
80,011108,,2006-01-17,A,,051
80,011109,,2021-10-01,A,,051
80,011110,,2006-01-17,A,,051
80,011111,,2006-01-17,A,,051
80,011112,,2006-01-17,A,,051
50,077,RIVIÈRE-DU-MOULIN (DE LA),1998-07-12,A,2016-09-30,053
50,079,TANTARÉ (DE),1998-07-12,A,2016-09-30,053
50,074,POINTE-HEATH (DE LA),1998-07-12,A,2016-09-30,053
15,1438,Forêt rare du Ruisseau-Passagewa,2017-01-20,A,2023-08-28,050
59,R801,,2016-12-21,A,,050
15,804,Forêt rare et ancienne du Lac-Cummings,2017-01-20,A,2023-08-28,050
15,891,Forêt rare du Lac-des-Vents,2017-01-20,A,2023-08-28,050
15,1148,Forêt ancienne du Lac-du-Coulé,2017-01-20,A,2023-08-28,050
50,078,SAMUEL-BRISSON,1998-07-12,A,2016-09-30,053
15,1149,Forêt ancienne du Lac-Beau-Pierre,2017-01-20,A,2023-08-28,050
15,1279,Forêt ancienne du Lac-Wipi,2017-01-20,A,2023-08-28,050
50,080,TAPANI,1998-07-12,A,2016-09-30,053
15,1308,Forêt ancienne du Lac-Adonis,2017-01-20,A,2023-08-28,050
15,1387,Forêt rare du Lac-du-Port-aux-Quilles,2017-01-20,A,2023-08-28,050
50,120,THOMAS-FORTIN,1998-07-12,A,2016-09-30,053
50,081,VICTOR-A.-HUARD,1998-07-12,A,2016-09-30,053
80,011201,,2006-01-17,A,,051
80,011202,,2006-01-17,A,,051
80,011301,,2006-01-17,A,,051
80,011302,,2006-01-17,A,,051
80,011303,,2006-01-17,A,,051
80,011304,,2006-01-17,A,,051
80,011305,,2006-01-17,A,,051
80,011306,,2006-01-17,A,,051
80,011307,,2006-01-17,A,,051
80,011308,,2006-01-17,A,,051
80,011310,,2006-01-17,A,,051
80,011311,,2006-01-17,A,,051
80,011312,,2006-01-17,A,,051
80,011314,,2006-01-17,A,,051
57,167246,BASILIÈRE-KAEL,2022-07-06,A,,053
57,167241,MONTAGNE-DU-DIABLE,2022-07-06,A,,053
57,167259,RIVIÈRE-PÉRIBONKA,2022-07-06,A,,053
57,167254,CHICOBI,2022-07-06,A,,053
57,167239,BUTTES-DU-LAC-MONTJOIE,2022-07-06,A,,053
57,167248,MONT-O'BRIEN,2022-07-06,A,,053
57,167244,SEPT-CHUTES,2022-07-06,A,,053
57,167258,DOMAINE-LA-VÉRENDRYE,2022-07-06,A,,053
57,167257,ARCHIPEL-DE-SEPT-ILES,2022-07-06,A,,053
06,191,BOOTH 'D',2000-06-15,A,,050
06,192,BOOTH 'E',2000-06-15,A,,050
06,193,BOOTH 'F',2000-06-15,A,,050
06,194,BOOTH 'G',2000-06-15,A,,050
06,195,BOOTH 'H',2000-06-15,A,,050
06,196,BOOTH 'I',2000-06-15,A,,050
57,167252,MONT SAINTE-MARIE,2022-07-06,A,,053
06,211,CASAULT 'A',2000-06-15,A,,050
57,167255,RAIMBAULT-PITON,2022-07-06,A,,053
80,012125,,2022-02-13,A,,051
80,012128,,2022-02-13,A,,051
06,218,BLAIS 'C',2000-06-15,A,,050
06,219,CASAULT 'F',2000-06-15,A,,050
80,012130,,2022-02-13,A,,051
80,012131,,2022-02-13,A,,051
80,012132,,2022-02-13,A,,051
80,012133,,2022-02-13,A,,051
80,012134,,2022-02-13,A,,051
80,012136,,2022-02-13,A,,051
80,012141,,2022-02-13,A,,051
80,012143,,2022-02-13,A,,051
80,012145,,2022-02-13,A,,051
80,012146,,2022-02-13,A,,051
80,012151,,2022-02-13,A,,051
80,012152,,2022-02-13,A,,051
80,012153,,2022-02-13,A,,051
80,012156,,2022-02-13,A,,051
80,012157,,2022-02-13,A,,051
80,012159,,2022-02-13,A,,051
80,012160,,2022-02-13,A,,051
80,012161,,2022-02-13,A,,051
80,012163,,2022-02-13,A,,051
80,012164,,2022-02-13,A,,051
80,012165,,2022-02-13,A,,051
80,012167,,2022-02-13,A,,051
80,012168,,2022-02-13,A,,051
06,279,SAINT-VALLIER,2000-06-15,A,,050
80,012301,,2022-02-13,A,,051
80,012309,,2022-02-13,A,,051
80,012317,,2022-02-13,A,,051
80,012322,,2022-02-13,A,,051
80,012323,,2022-02-13,A,,051
80,012324,,2022-02-13,A,,051
80,012342,,2022-02-13,A,,051
80,012356,,2022-02-13,A,,051
80,012359,,2022-02-13,A,,051
80,021015,,2022-02-13,A,,051
80,021016,,2022-02-13,A,,051
80,021021,,2022-02-13,A,,051
80,021030,,2022-02-13,A,,051
80,021032,,2022-02-13,A,,051
80,021034,,2022-02-13,A,,051
80,021037,,2022-02-13,A,,051
80,023001,,2022-02-13,A,,051
80,023002,,2022-02-13,A,,051
80,023004,,2022-02-13,A,,051
80,023006,,2022-02-13,A,,051
80,023008,,2022-02-13,A,,051
80,023009,,2022-02-13,A,,051
80,023010,,2022-02-13,A,,051
80,023013,,2022-02-13,A,,051
06,307,LATHBURY,2000-06-15,A,,050
06,308,PRESTON,2000-06-15,A,,050
80,023015,,2022-02-13,A,,051
80,023018,,2022-02-13,A,,051
80,023021,,2022-02-13,A,,051
80,023025,,2022-02-13,A,,051
80,023028,,2022-02-13,A,,051
80,023030,,2022-02-13,A,,051
06,316,RUISSEAU-GREY 'A',2000-06-15,A,,050
06,317,RUISSEAU-GREY 'B',2000-06-15,A,,050
06,318,RUISSEAU-GREY 'C',2000-06-15,A,,050
06,319,RUISSEAU-GREY 'D',2000-06-15,A,,050
06,320,RUISSEAU-GREY 'E',2000-06-15,A,,050
80,023031,,2022-02-13,A,,051
80,023032,,2022-02-13,A,,051
80,023033,,2022-02-13,A,,051
80,023035,,2022-02-13,A,,051
80,023036,,2022-02-13,A,,051
06,326,BRIE 'A',2000-06-15,A,,050
06,327,BRIE 'B',2000-06-15,A,,050
06,328,BRIE 'C',2000-06-15,A,,050
06,329,BRIE 'D',2000-06-15,A,,050
06,330,ESHER 'A',2000-06-15,A,,050
80,023037,,2022-02-13,A,,051
80,023038,,2022-02-13,A,,051
80,023039,,2022-02-13,A,,051
80,023040,,2022-02-13,A,,051
80,023041,,2022-02-13,A,,051
80,023042,,2022-02-13,A,,051
80,023044,,2022-02-13,A,,051
80,023045,,2022-02-13,A,,051
80,023052,,2022-02-13,A,,051
80,023053,,2022-02-13,A,,051
80,023054,,2022-02-13,A,,051
80,023055,,2022-02-13,A,,051
80,023056,,2022-02-13,A,,051
80,023057,,2022-02-13,A,,051
80,023058,,2022-02-13,A,,051
80,024004,,2022-02-13,A,,051
80,024005,,2022-02-13,A,,051
80,024006,,2022-02-13,A,,051
80,041010,ÉRABLIÈRE ROLLANT LAPLANTE,2022-02-13,A,,051
80,051001,,2022-02-13,A,,051
80,051010,ÉRABLIÈRE C.R.J.P. INC. (CHRISTIAN CARRIER),2022-02-13,A,,051
80,051011,ÉRABLIÈRE MARAY (BEAUCE) INC. (MARTIN MERCIER),2022-02-13,A,,051
80,051017,GESTION M. ET L. VACHON INC.,2022-02-13,A,,051
80,051019,,2022-02-13,A,,051
80,051020,ÉRABLIÈRE DU LOUP INC. (DAVID DOSTIE),2022-02-13,A,,051
80,051021,ÉRABLIÈRE DU PERRIER INC. (FRANCIS CARRIER),2022-02-13,A,,051
80,051025,,2022-02-13,A,,051
80,051034,GHISLAINE FORTIN-MAROIS,2022-02-13,A,,051
80,051040,ÉRABLIÈRE RÉJEAN DOYON ET FILS INC.,2022-02-13,A,,051
80,051042,9011-3168 QUEBEC INC. (LUC ET RENÉ PÉPIN),2022-02-13,A,,051
80,051043,ÉRABLIÈRE RÉJEAN DOYON ET FILS INC.,2022-02-13,A,,051
80,041021,ÉRABLIÈRE ROLAND BEAUDOIN,2022-02-13,A,,051
80,041031,ÉRABLIÈRE CHRISTIAN LECLAIR,2022-02-13,A,,051
80,042001,ÉRABLIÈRE RENÉ QUESSY,2022-02-13,A,,051
80,035007,DANIEL BÉLANGER,2022-02-13,A,,051
80,035008,YVAN BÉLANGER,2022-02-13,A,,051
80,035009,9071-0567 QUEBEC INC.,2022-02-13,A,,051
80,035011,ÉRABLIÈRE LE REFUGE INC.,2022-02-13,A,,051
80,035021,G.D. BOURGAULT ET FILS S.E.N.C.,2022-02-13,A,,051
80,035025,G.D. BOURGAULT ET FILS S.E.N.C.,2022-02-13,A,,051
80,035033,MARCEL CARON,2022-02-13,A,,051
80,035048,9026-0779 QUEBEC INC.,2022-02-13,A,,051
80,035059,DOMAINE ACERICOLE LA TANIERE INC.,2022-02-13,A,,051
80,035063,9042-0811 QUEBEC INC.,2022-02-13,A,,051
80,035064,NANCY GOSSELIN ET LOUIS-PHILIPPE LABRECQUE,2022-02-13,A,,051
80,035072,DOMAINE ACÉRICOLE LA TANIÈRE INC.,2022-02-13,A,,051
80,035082,STÉPHANE PELLETIER,2022-02-13,A,,051
80,035087,JULIEN PELLETIER,2022-02-13,A,,051
80,035093,JULIEN PELLETIER,2022-02-13,A,,051
06,805,RIVIÈRE-MANOUANE,2000-06-15,A,,050
06,806,RIVIÈRE-MANOUANE 'A',2000-06-15,A,,050
06,810,ASHBURTON 'A',2000-06-15,A,,050
80,035094,CASTORICA S.E.N.C.,2022-02-13,A,,051
06,812,LAC-AU-LOUP-MARIN 'F',2000-06-15,A,,050
06,813,LAC-ROCHU,2000-06-15,A,,050
06,814,RIVIÈRE-AUX-OUTARDES,2000-06-15,A,,050
06,815,RIVIÈRE-AUX-OUTARDES 'A',2000-06-15,A,,050
06,816,LAC-CATOSCA,2000-06-15,A,,050
06,817,LAC-KAPIMITIKAMA,2000-06-15,A,,050
06,818,LAC-CATOSCA 'A',2000-06-15,A,,050
06,819,LAC-BUJOLD,2000-06-15,A,,050
80,035095,LA CABANE D'ALEXIS INC.,2022-02-13,A,,051
80,035116,RICHARD LABRECQUE,2022-02-13,A,,051
80,035141,VINCENT ET JONATHAN PELLETIER,2022-02-13,A,,051
80,035089,ÉRIC MORNEAU,2022-02-13,A,,051
80,035090,MÉLANIE PELLETIER,2022-02-13,A,,051
80,035091,9210-1484 QUEBEC INC.,2022-02-13,A,,051
06,826,RIVIÈRE-VALLANT-EST 'A',2000-06-15,A,,050
06,827,RIVIÈRE-AUX-OUTARDES 'B',2000-06-15,A,,050
06,828,LAC-CARTERET,2000-06-15,A,,050
80,112540,,2022-02-13,A,,051
06,830,LAC-SAINTE-ANNE 'A',2000-06-15,A,,050
80,012129,,2022-02-13,A,,051
06,831,DENAULT,2000-06-15,A,,050
06,832,AIGREMONT 'A',2000-06-15,A,,050
06,833,LEMOINE,2000-06-15,A,,050
06,834,JUCHEREAU 'B',2000-06-15,A,,050
06,835,CHARRON 'C',2000-06-15,A,,050
06,836,DUCHARME,2000-06-15,A,,050
06,837,DUCHARME 'A',2000-06-15,A,,050
06,838,LANTAGNAC,2000-06-15,A,,050
06,840,NIVERVILLE 'A',2000-06-15,A,,050
06,841,DUCHARME 'B',2000-06-15,A,,050
06,842,POUTRINCOURT,2000-06-15,A,,050
80,011618,,2022-02-13,A,,051
80,151002,DENIS ET YVES BRASSARD,2022-02-13,A,,051
06,845,PANNETON,2000-06-15,A,,050
06,846,BOUTEROUE,2000-06-15,A,,050
06,847,DUBERGER 'C',2000-06-15,A,,050
06,848,RIVIÈRE-MANOUANE 'B',2000-06-15,A,,050
06,849,BATISCAN 'G',2000-06-15,A,,050
06,850,OLSCAMPS,2000-06-15,A,,050
80,151004,RACHEL LAPIERRE ET BENOIT DIONNE,2022-02-13,A,,051
06,851,LAC-OKAOPÉO,2000-06-15,A,,050
06,852,LAC-OKAOPÉO 'A',2000-06-15,A,,050
06,853,LAC-DU-CHARDON,2000-06-15,A,,050
06,854,MANIC-TROIS 'P',2000-06-15,A,,050
06,855,LAC-ALICE,2000-06-15,A,,050
06,856,LAC-ALICE 'A',2000-06-15,A,,050
06,857,RIVIÈRE-VALLANT-EST 'B',2000-06-15,A,,050
06,858,RIVIÈRE-VALLANT-EST 'C',2000-06-15,A,,050
06,859,RIVIÈRE-VALLANT-EST 'D',2000-06-15,A,,050
06,860,RIVIÈRE-VALLANT-EST 'E',2000-06-15,A,,050
06,861,RIVIÈRE-VALLANT-EST 'F',2000-06-15,A,,050
06,862,RIVIÈRE-VALLANT-EST 'G',2000-06-15,A,,050
80,151006,CLAUDE DUBÉ,2022-02-13,A,,051
80,151008,MARIO BESSETTE,2022-02-13,A,,051
80,151011,JOCELYNE LAUZON,2022-02-13,A,,051
06,867,CHERBOURG,2000-06-15,A,,050
80,151012,ANDRÉ BEAULIEU,2022-02-13,A,,051
80,151013,FRANCOIS ST-PIERRE (LE PARADIS DE L'ÉRABLE INC.),2022-02-13,A,,051
06,868,HOUDE,2000-06-15,A,2005-09-13,050
06,876,LAC-GEORGETTE 'A',2000-06-15,A,,050
06,877,LAC-GEORGETTE 'B',2000-06-15,A,,050
06,878,LAC-GEORGETTE 'C',2000-06-15,A,,050
06,879,LAC-PROVENCHER 'A',2000-06-15,A,,050
06,880,LAC-PROVENCHER 'B',2000-06-15,A,,050
80,151014,9317-8093 QUEBEC INC,2022-02-13,A,,051
80,151015,ÉLIE LAFERRIÈRE,2022-02-13,A,,051
80,151016,YVAN CANTIN,2022-02-13,A,,051
80,151017,M. et J. LEGAULT (ÉRABLIÈRE MONT-TREMBLANT),2022-02-13,A,,051
80,151019,SIMON LARIVIÈRE,2022-02-13,A,,051
80,151024,MARIETTE MERCIER ET STEVEN BLAIS,2022-02-13,A,,051
80,151025,SYLVAIN NANTEL (ÉRABLIÈRE NANTEL),2022-02-13,A,,051
06,893,LAC-SIFROI,2000-06-15,A,,050
80,151027,JEAN-SÉBASTIEN NADEAU,2022-02-13,A,,051
06,890,TESSIER,2000-06-15,A,,050
06,891,JETTÉ,2000-06-15,A,,050
06,900,JETTÉ 'A',2000-06-15,A,,050
80,151031,9323-3377 QUEBEC INC. (ALAIN DELORME),2022-02-13,A,,051
80,151034,ÉRABLIÈRES VÉZINA ET FILS INC.,2022-02-13,A,,051
80,151035,LUC TREMBLAY,2022-02-13,A,,051
50,691,BOISÉ-DES-MUIR (DU),2000-02-10,A,2016-09-30,053
50,707,GRAND-LAC-SALÉ (DU),2000-02-10,A,2016-09-30,053
50,100,KETTLES-DE-BERRY (DES),2000-02-10,A,2016-09-30,053
50,2151,DUNES-DE-BERRY (DES),2000-02-10,A,2016-09-30,053
50,693,RIVIÈRE-ROUGE (DE LA),2000-02-10,A,2016-09-30,053
50,106,CHARLES-B.-BANVILLE,2000-02-10,A,2016-09-30,053
50,593,LÉON-PROVANCHER,2000-02-10,A,2016-09-30,053
50,853,RIVIÈRE-AUX-BROCHETS (DE LA),2000-02-10,A,2016-09-30,053
50,4621,JULES-CARPENTIER,2000-02-10,A,2016-09-30,053
50,688,PRESQU'ÎLE-ROBILLARD (DE LA),2000-02-10,A,2016-09-30,053
91,006,PARC DU LAC LEAMY ,2000-10-02,A,,150
80,151036,ROGER BÉDARD,2022-02-13,A,,051
80,151037,NORMAND THERRIEN,2022-02-13,A,,051
80,151038,DENIS LADOUCEUR (ÉRABLIÈRE DU P'TIT CARIBOU),2022-02-13,A,,051
80,151039,MARCEL GIROUX (ÉRABLIÈRE DU BERGER),2022-02-13,A,,051
80,151040,PASCAL JUNEAU (ÉRABLIÈRE MT INC.),2022-02-13,A,,051
80,151042,ÉTIENNE GIROUX,2022-02-13,A,,051
80,151046,MARCEL LACASSE ET CAROLE GÉVRY,2022-02-13,A,,051
80,151048,RÉJEAN BEAUDRY,2022-02-13,A,,051
80,151049,BENOIT BERGOGNE,2022-02-13,A,,051
80,151050,YOLAND BILODEAU,2022-02-13,A,,051
92,022,TERRAIN FÉDÉRAL (U.G.95),2000-02-10,A,,100
92,023,BOIS DE BELLE RIVIÈRE,2000-02-10,A,,100
80,151051,LAVAL CONSTANTINEAU ET RICHARD DÉSORMEAUX,2022-02-13,A,,051
80,151052,JACQUES BILODEAU,2022-02-13,A,,051
80,151054,FRANCINE MEILLEUR ET ROBERT CHEVALIER,2022-02-13,A,,051
80,151055,FRÉDÉRIC LEFEBVRE,2022-02-13,A,,051
80,151057,SARA-FRANCE ST-PIERRE (CLIMACOR INC.),2022-02-13,A,,051
80,151058,JOCELYN GIROUARD (9392-2029 QUEBEC INC.),2022-02-13,A,,051
80,151059,ÉRABLIÈRE LÉONARD 2017 INC. (LOUIS LÉONARD),2022-02-13,A,,051
80,151060,RICHARD RADERMAKER (EXFORAD INC.),2022-02-13,A,,051
80,151061,RONALD MEILLEUR,2022-02-13,A,,051
80,151062,"JEAN-PAUL, FRANCOIS ET ROLAND SÉNÉCHAL",2022-02-13,A,,051
80,151063,G. DUCHARME ET F. ROY (L'ÉRABLIÈRE EN FOLIE),2022-02-13,A,,051
80,151065,ÉRIC JULIEN,2022-02-13,A,,051
80,151066,CÉCILE GAGNÉ ET LÉVIS GAGNÉ,2022-02-13,A,,051
80,151067,DENIS ET MICHEL MORIN,2022-02-13,A,,051
80,151068,J-F BELZILE ET AUTRES (ÉRABLIÈRE PERBEL),2022-02-13,A,,051
80,151069,YVES MEILLEUR,2022-02-13,A,,051
80,151070,ANNIE LEGAULT ET AL.,2022-02-13,A,,051
80,151072,SYLVAIN MICHAUD,2022-02-13,A,,051
80,151073,LISE LAFERRIÈRE,2022-02-13,A,,051
80,151074,FRANCOIS MINOGIANIS,2022-02-13,A,,051
80,151075,DANIEL BRISEBOIS (9119-6311 QUEBEC INC.),2022-02-13,A,,051
80,151076,HENRY S. ASBIL,2022-02-13,A,,051
80,151078,ÉRIC SHALLER ET AUTRES,2022-02-13,A,,051
80,151080,JONATHAN TURGEON-CHAREST,2022-02-13,A,,051
80,151081,MARIO VILLENEUVE,2022-02-13,A,,051
80,151082,PIERRE CONNELLY,2022-02-13,A,,051
80,151083,JULIEN LABERGE,2022-02-13,A,,051
80,151085,JULIEN ALBERT,2022-02-13,A,,051
80,151086,SUCRERIE DU DIABLE INC. (STÉPHANE GIROUARD),2022-02-13,A,,051
80,035183,L'ERABLIERE DE L'AVENIR INC.,2022-02-13,A,,051
80,035115,9344-0030 QUEBEC INC.,2022-02-13,A,,051
80,035117,INSTALLATION D'ÉRABLIÈRE RG INC.,2022-02-13,A,,051
06,909,HAMILTON 'A',2001-11-08,A,,050
06,910,ROBIDOUX 'G',2001-11-08,A,,050
50,4829,MONT-SAINT-PIERRE (DE),2001-11-19,A,2016-09-30,053
50,4830,GRANDE-RIVIÈRE (DE LA),2001-11-19,A,2016-09-30,053
06,912,DALIBAIRE 'A',2001-11-29,A,,050
54,165449,RUISSEAU-SERPENT,2019-01-08,A,,053
15,1409,Forêt ancienne du Lac-Écureuil,2017-01-20,A,2023-08-28,050
54,165447,WANAKI,2019-01-08,A,,053
15,153,Forêt ancienne de la Petite-Rivière-Cascapédia ,2001-12-19,A,2023-08-28,050
92,033,QUAI DE ST-EDOUARD-DE-FABRE,2005-07-11,A,,100
15,284,Forêt ancienne de la Baie-du-Poste,2001-12-19,A,2023-08-28,050
15,289,Forêt rare de la Rivière-Sainte-Marguerite,2001-12-19,A,2023-08-28,050
15,318,Forêt ancienne de Saint-Camille-de-Lellis,2001-12-19,A,2023-08-28,050
15,419,Forêt ancienne du Lac-Cottentré,2001-12-19,A,2023-08-28,050
15,438,Forêt rare de la Rivière-Patapédia,2001-12-19,A,2023-08-28,050
15,442,Forêt rare du Lac-Phooey,2001-12-19,A,2023-08-28,050
15,544,Forêt ancienne du Lac-Preston,2001-12-19,A,2023-08-28,050
15,572,Forêt ancienne des Monts-Chic-Chocs,2001-12-19,A,2023-08-28,050
15,591,Forêt ancienne du Lac-Devlin,2001-12-19,A,2023-08-28,050
15,597,Forêt ancienne du Lac-Marsoui,2001-12-19,A,2023-08-28,050
15,633,Forêt ancienne du Lac-de-l'Écluse,2001-12-19,A,2023-08-28,050
06,902,LAC-DE-LA-GRANDE-ÉPINETTE 'A',2002-02-19,A,,050
06,903,LAC-DE-LA-GRANDE-ÉPINETTE 'B',2002-02-19,A,,050
06,904,LAC-OKAOPÉO 'B',2002-02-19,A,,050
06,905,LAC-PROVENCHER 'C',2002-02-19,A,,050
06,911,LAC-AMARITON 'C',2002-02-19,A,,050
06,913,LAC-AMARITON 'A',2002-02-19,A,,050
06,914,LAC-DE-LA-GRANDE-ÉPINETTE 'C',2002-02-19,A,,050
06,915,LAC-DE-LA-GRANDE-ÉPINETTE 'D',2002-02-19,A,,050
06,916,LAC-DE-LA-GRANDE-ÉPINETTE 'E',2002-02-19,A,,050
06,922,RIVIÈRE-ISOUKUSTOUC,2002-02-19,A,,050
06,725,LAROCHE 'B',2002-04-25,A,,050
92,026,QUAI DE MATANE,2002-05-29,A,,100
50,4831,MINE-AUX-PIPISTRELLES (DE LA),2002-06-03,A,2016-09-30,053
92,027,TERRAIN FÉDÉRAL (U.G.94),2002-07-15,A,,100
06,990,DUFOUR 'C' ,2005-07-19,A,,050
06,1015,POLETTE ,2005-07-19,A,,050
06,1016,REBOUL 'B',2005-07-19,A,2007-01-01,050
06,1017,RIVIÈRE-À-L'ARGENT (PROJET),2005-07-19,A,,050
06,1018,RIVIÈRE-À-L'ARGENT 'A'  (PROJET)    ,2005-07-19,A,,050
06,1019,RIVIÈRE-À-L'ARGENT 'B'  (PROJET)    ,2005-07-19,A,,050
06,1020,LAC-DES-BOIS (PROJET),2005-07-19,A,,050
06,1021,LAC-DES-BOIS 'A'  (PROJET)    ,2005-07-19,A,,050
06,1022,LAC-DES-BOIS 'B'  (PROJET)   ,2005-07-19,A,,050
50,4832,CHICOBI,2002-07-24,A,2016-09-30,053
06,921,DABLON 'B',2002-08-28,A,,050
06,977,LEMAN 'D' (ANCIEN '557'),2002-09-16,A,,050
06,978,DUDLEY 'B' (ANCIEN '573'),2002-09-19,A,,050
13,1081,MUNICIPALITÉ DE LAFORCE,2019-10-07,A,,050
92,031,CHAMP DE TIR (U.G.63),2003-01-28,A,,100
92,030,GRANDES BATTURES TAILHANDIER (APM),2003-01-24,A,,100
05,1006-10,VERGER ZONE NORDIQUE N50 (KM 228),2019-11-07,A,,050
05,676-1,TEST DE DESCENDANCES CHASSEUR,2019-11-07,A,,050
15,749,Forêt ancienne du Ruisseau-Blanchet,2001-12-19,A,2023-08-28,050
15,803,Forêt ancienne du Ruisseau-Beaudoin,2001-12-19,A,2023-08-28,050
05,1006-1,VERGER ZONE NORDIQUE N50 (KM 228),2019-11-07,A,,050
05,1006-2,VERGER ZONE NORDIQUE N50 (KM 228),2019-11-07,A,,050
05,1006-3,VERGER ZONE NORDIQUE N50 (KM 228),2019-11-07,A,,050
06,988,DE LAMARRE (PROJET),2005-07-19,A,,050
05,1006-4,VERGER ZONE NORDIQUE N50 (KM 228),2019-11-07,A,,050
66,1001,DUCHESNAY '34',2005-08-30,A,,050
05,1006-5,VERGER ZONE NORDIQUE N50 (KM 228),2019-11-07,A,,050
05,1006-6,VERGER ZONE NORDIQUE N50 (KM 228),2019-11-07,A,,050
05,1006-8,VERGER ZONE NORDIQUE N50 (KM 228),2019-11-07,A,,050
06,945,LEMAN 'C',2003-09-18,A,,050
05,1006-7,VERGER ZONE NORDIQUE N50 (KM 228),2019-11-07,A,,050
05,1006-9,VERGER ZONE NORDIQUE N50 (KM 228),2019-11-07,A,,050
05,1006-11,VERGER ZONE NORDIQUE N50 (KM 228),2019-11-07,A,,050
05,1006-12,VERGER ZONE NORDIQUE N50 (KM 228),2019-11-07,A,,050
05,1006-13,VERGER ZONE NORDIQUE N50 (KM 228),2019-11-07,A,,050
05,1006-14,VERGER ZONE NORDIQUE N50 (KM 228),2019-11-07,A,,050
05,1006-15,VERGER ZONE NORDIQUE N50 (KM 228),2019-11-07,A,,050
05,1006-16,VERGER ZONE NORDIQUE N50 (KM 228),2019-11-07,A,,050
05,1006-17,VERGER ZONE NORDIQUE N50 (KM 228),2019-11-07,A,,050
05,1006-18,VERGER ZONE NORDIQUE N50 (KM 228),2019-11-07,A,,050
