ID_TRC,Rue,De,A,Longueur,Arrondissement,DateReleve,Indice_PCI,Etat_PCI,Indice_IRI,Etat_IRI
1612691,"Belherbe, rue","du Notaire-Girard, rue","Belcourt, rue",210.1,Saint-Léonard,2022-09-25,98,Excellent,2.58,Bon
1612625,"Belherbe, rue","Belcourt, rue","Giffard, rue",77.77,Saint-Léonard,2022-09-25,61,Bon,4.61,Moyen
1612626,"Belherbe, rue","Giffard, rue","De Seigne, rue",75.69,Saint-Léonard,2022-09-25,48,Moyen,6.51,Mauvais
1612627,"Belherbe, rue","De Seigne, rue","Albanel, rue",99.31,Saint-Léonard,2022-09-25,46,Moyen,2.32,Excellent
1612628,"Belherbe, rue","Albanel, rue","du Val-Marie, rue",80.27,Saint-Léonard,2022-09-25,62,Bon,3.19,Bon
1612629,"Belherbe, rue","du Val-Marie, rue","Chantenay, rue",43.44,Saint-Léonard,2022-09-25,66,Bon,3.43,Bon
1612631,"Belherbe, rue","Chantenay, rue","Bonnivet, rue",74.14,Saint-Léonard,2022-09-25,50,Moyen,2.98,Bon
1612799,"Belherbe, rue","Bonnivet, rue","Langelier, boulevard",238.9,Saint-Léonard,2022-09-25,55,Moyen,1.84,Excellent
1612870,"Lavoisier, boulevard","Langelier, boulevard","Léonard, rue",105.2,Saint-Léonard,2022-09-25,28,Mauvais,2.83,Bon
1612839,"Lavoisier, boulevard","Léonard, rue","Lavoisier, boulevard",49.54,Saint-Léonard,2022-09-25,70,Bon,2.2,Excellent
4001723,"Lavoisier, boulevard","Lavoisier, boulevard","Giovanni-Caboto, rue",39.81,Saint-Léonard,2022-09-25,62,Bon,1.98,Excellent
1612938,"Rochette, rue","Albert-Lozeau, rue","Perthuis, rue",271.9,Saint-Léonard,2022-09-25,100,Excellent,2.03,Excellent
1612945,"Perthuis, rue","Rochette, rue","Chambon, rue",67.73,Saint-Léonard,2022-09-25,100,Excellent,2.59,Bon
1612934,"Perthuis, rue","Chenet, rue","de Belmont, rue",68.19,Saint-Léonard,2022-09-25,81,Excellent,3.25,Bon
1612918,"de Mériel, rue","Boissonneault, rue","de Belmont, rue",274.08,Saint-Léonard,2022-09-25,94,Excellent,2.41,Excellent
1612946,"Boissonneault, rue","Honoré-Mercier, rue","de Mériel, rue",341.08,Saint-Léonard,2022-09-25,100,Excellent,1.58,Excellent
1612933,"de Belmont, rue","Le Normand, rue","Perthuis, rue",251.64,Saint-Léonard,2022-09-25,38,Mauvais,5.12,Moyen
1612932,"de Belmont, rue","Perthuis, rue","de Mériel, rue",68.06,Saint-Léonard,2022-09-25,30,Mauvais,5.62,Moyen
1612896,"de Belmont, rue","de Mériel, rue","Couture, boulevard",70.65,Saint-Léonard,2022-09-25,25,Mauvais,5.5,Moyen
1612773,"d'Arras, rue","Lajemmerais, rue","Lavoisier, boulevard",79.02,Saint-Léonard,2022-09-25,94,Excellent,2.56,Bon
1612772,"d'Arras, rue","Lacoursière, rue","Lajemmerais, rue",148.56,Saint-Léonard,2022-09-25,98,Excellent,2.45,Excellent
1612768,"d'Arras, rue","de Milly, rue","Lacoursière, rue",152.57,Saint-Léonard,2022-09-25,90,Excellent,2.85,Bon
1612703,"Dufrost, rue","de Milly, rue","Lacoursière, rue",216.59,Saint-Léonard,2022-09-25,90,Excellent,2.25,Excellent
1612704,"Dufrost, rue","Lacoursière, rue","Lajemmerais, rue",111.41,Saint-Léonard,2022-09-25,99,Excellent,2.59,Bon
1612705,"Lajemmerais, rue","Albanel, rue","Dufrost, rue",68.76,Saint-Léonard,2022-09-25,93,Excellent,4.4,Moyen
1612775,"Lajemmerais, rue","Dufrost, rue","d'Arras, rue",173.33,Saint-Léonard,2022-09-25,91,Excellent,3.08,Bon
1612855,"Ravel, rue","Lacoursière, rue","Lavoisier, boulevard",202.8,Saint-Léonard,2022-09-25,94,Excellent,2.25,Excellent
1612796,"Lacoursière, rue","d'Arras, rue","Ravel, rue",100.89,Saint-Léonard,2022-09-25,82,Excellent,2.77,Bon
1612770,"Lacoursière, rue","Lacoursière, place","d'Arras, rue",79.17,Saint-Léonard,2022-09-25,92,Excellent,2.56,Bon
1612661,"Lacoursière, rue","Dufrost, rue","Lacoursière, place",82.52,Saint-Léonard,2022-09-25,83,Excellent,2.97,Bon
1612183,"de Guyenne, rue","Louis-Sicard, rue","De Pontbriand, rue",128.33,Saint-Léonard,2022-09-25,15,Très mauvais,3.12,Bon
1612181,"Dunant, rue","Louis-Sicard, rue","Rameau, rue",124.98,Saint-Léonard,2022-09-25,77,Bon,4.49,Moyen
1612166,"Dunant, rue","De Blainville, rue","Sulte, rue",76.06,Saint-Léonard,2022-09-25,69,Bon,3.7,Bon
1612159,"Dunant, rue","Sulte, rue","Robert, boulevard",151.54,Saint-Léonard,2022-09-25,63,Bon,3.05,Bon
1612256,"Courval, rue","Sulte, rue","Robert, boulevard",243.16,Saint-Léonard,2022-09-25,80,Bon,2.14,Excellent
1612170,"De Blainville, rue","Dunant, rue","Langelier, boulevard",257.95,Saint-Léonard,2022-09-25,82,Excellent,3.89,Bon
1612169,"Rameau, rue","Dunant, rue","de Chambois, rue",70.99,Saint-Léonard,2022-09-25,78,Bon,2.71,Bon
1612255,"Rameau, rue","de Chambois, rue","de Chambois, rue",206.68,Saint-Léonard,2022-09-25,82,Excellent,2.3,Excellent
1612179,"Rameau, rue","de Chambois, rue","Louis-Sicard, rue",73.02,Saint-Léonard,2022-09-25,73,Bon,2.03,Excellent
1612254,"de Chambois, rue","Rameau, rue","Rameau, rue",213.08,Saint-Léonard,2022-09-25,89,Excellent,2.19,Excellent
1612178,"Louis-Sicard, rue","Rameau, rue","Langelier, boulevard",70.62,Saint-Léonard,2022-09-25,66,Bon,3.88,Bon
1612253,"Louis-Sicard, rue","Dunant, rue","Rameau, rue",222.11,Saint-Léonard,2022-09-25,71,Bon,2.83,Bon
1612187,"Louis-Sicard, rue","du Béarn, rue","de Guyenne, rue",109.16,Saint-Léonard,2022-09-25,89,Excellent,3.15,Bon
1612248,"Louis-Sicard, rue","Péguy, rue","du Béarn, rue",57.81,Saint-Léonard,2022-09-25,64,Bon,2.8,Bon
1612249,"Péguy, rue","Louis-Sicard, rue","De Pontbriand, rue",127,Saint-Léonard,2022-09-25,53,Moyen,3.43,Bon
1612252,"Péguy, rue","De Pontbriand, rue","Loranger, rue",73.11,Saint-Léonard,2022-09-25,57,Moyen,3.77,Bon
1612250,"Loranger, rue","Péguy, rue","de Nantes, rue",96.36,Saint-Léonard,2022-09-25,50,Moyen,4.32,Moyen
1612251,"de Nantes, rue","Loranger, rue","de Honfleur, rue",145.01,Saint-Léonard,2022-09-25,43,Moyen,3.71,Bon
1612163,"Sulte, rue","de Guyenne, rue","Dunant, rue",73.51,Saint-Léonard,2022-09-25,88,Excellent,4.38,Moyen
1612618,"des Prévoyants, rue","C.-A.-Jobin, rue","Aéterna, rue",65.89,Saint-Léonard,2022-09-29,63,Bon,6.82,Mauvais
1612615,"des Prévoyants, rue","Paul-Sauvé, rue","C.-A.-Jobin, rue",176.4,Saint-Léonard,2022-09-29,54,Moyen,5.47,Moyen
1612584,"Paul-Sauvé, rue","des Prévoyants, rue","du Notaire-Girard, rue",88.21,Saint-Léonard,2022-09-29,77,Bon,5.68,Moyen
1612612,"Paul-Sauvé, rue","Lacordaire, boulevard","des Prévoyants, rue",281.97,Saint-Léonard,2022-09-29,69,Bon,5.51,Moyen
1612614,"C.-A.-Jobin, rue","Lacordaire, boulevard","des Prévoyants, rue",151.43,Saint-Léonard,2022-09-29,22,Mauvais,5.7,Moyen
1612060,"Aimé-Renaud, rue","Alphonse-Desjardins, rue","Robert, boulevard",77.39,Saint-Léonard,2022-09-29,100,Excellent,5.44,Moyen
1612061,"Aimé-Renaud, rue","René-Paré, place","Alphonse-Desjardins, rue",130.97,Saint-Léonard,2022-09-29,99,Excellent,2.99,Bon
1612062,"Aimé-Renaud, rue","des Artisans, rue","René-Paré, place",76.21,Saint-Léonard,2022-09-29,77,Bon,3.89,Bon
1612073,"Aimé-Renaud, rue","Jarry Est, rue","des Artisans, rue",255.65,Saint-Léonard,2022-09-29,89,Excellent,2.95,Bon
1612071,"Aimé-Renaud, rue","Dauphine, rue","Jarry Est, rue",74.68,Saint-Léonard,2022-09-29,14,Très mauvais,16.63,Très mauvais
1612072,"Aimé-Renaud, rue","de San-Remo, rue","Dauphine, rue",72.86,Saint-Léonard,2022-09-29,54,Moyen,3.89,Bon
1611985,"Aimé-Renaud, rue","Métropolitain Est, boulevard","de San-Remo, rue",97.22,Saint-Léonard,2022-09-29,72,Bon,5.36,Moyen
1611987,"Peugeot, rue","de San-Remo, rue","Métropolitain Est, boulevard",92.87,Saint-Léonard,2022-09-29,89,Excellent,2.65,Bon
1614576,"Dauphine, rue","de San-Remo, rue","Aimé-Renaud, rue",96.4,Saint-Léonard,2022-09-29,90,Excellent,3.11,Bon
1612037,"de San-Remo, rue","Dauphine, rue","Peugeot, rue",172.75,Saint-Léonard,2022-09-29,96,Excellent,3.66,Bon
1611986,"de San-Remo, rue","Peugeot, rue","Aimé-Renaud, rue",106.78,Saint-Léonard,2022-09-29,90,Excellent,3.04,Bon
1612077,"Collerette, rue","Jarry Est, rue","des Artisans, rue",256.13,Saint-Léonard,2022-09-29,80,Bon,2.79,Bon
1612134,"de la Croix, rue","Jarry Est, rue","des Artisans, rue",256.3,Saint-Léonard,2022-09-29,64,Bon,5,Moyen
1612137,"Alphonse-Desjardins, rue","René-Paré, place","Aimé-Renaud, rue",266.1,Saint-Léonard,2022-09-29,63,Bon,5.19,Moyen
1612190,"de la Salette, rue","Métropolitain Est, boulevard","Jarry Est, rue",246.26,Saint-Léonard,2022-09-29,96,Excellent,2.55,Bon
1612143,"Louis-Vanier, rue","Métropolitain Est, boulevard","Jarry Est, rue",247.58,Saint-Léonard,2022-09-29,96,Excellent,3.33,Bon
1612049,"Comtois, rue","Jarry Est, rue","Fadette, rue",173.66,Saint-Léonard,2022-09-29,95,Excellent,2.78,Bon
1612046,"Malouin, rue","Fadette, rue","des Artisans, rue",78.25,Saint-Léonard,2022-09-29,86,Excellent,5.08,Moyen
1612787,"Malouin, rue","des Artisans, rue","Laferté, rue",75.12,Saint-Léonard,2022-09-29,92,Excellent,4.24,Moyen
1612797,"Malouin, rue","Laferté, rue","Robert, boulevard",210.43,Saint-Léonard,2022-09-29,89,Excellent,2.48,Excellent
1612798,"Laferté, rue","Malouin, rue","Robert, boulevard",277.31,Saint-Léonard,2022-09-29,46,Moyen,5.49,Moyen
1612788,"des Sables, rue","des Artisans, rue","Robert, boulevard",284.47,Saint-Léonard,2022-09-29,98,Excellent,2.95,Bon
1613059,"des Riverains, promenade","Bombardier, rue","de la Batture, avenue",547.46,Anjou,2022-09-29,60,Moyen,5.4,Moyen
4001558,"des Riverains, promenade","de la Batture, avenue","de la Batture, avenue",50.85,Anjou,2022-09-29,70,Bon,4.34,Moyen
4001559,"des Riverains, promenade","de la Batture, avenue","Non-nommée, voie",24.3,Anjou,2022-09-29,62,Bon,3.48,Bon
4001561,"Non-nommée, voie","des Galeries-d'Anjou, boulevard","des Riverains, promenade",74.89,Anjou,2022-09-29,76,Bon,3.69,Bon
4001567,"des Galeries-d'Anjou, boulevard","du Littoral, croissant","Non-nommée, voie",175.73,Anjou,2022-09-29,62,Bon,5.29,Moyen
4001566,"des Galeries-d'Anjou, boulevard","de la Berge, croissant","du Littoral, croissant",53.96,Anjou,2022-09-29,83,Excellent,1.81,Excellent
4001565,"des Galeries-d'Anjou, boulevard","de la Berge, croissant","de la Berge, croissant",73.85,Anjou,2022-09-29,70,Bon,4.68,Moyen
4001564,"des Galeries-d'Anjou, boulevard","de la Boulance, impasse","de la Berge, croissant",81.08,Anjou,2022-09-29,44,Moyen,4.07,Moyen
4001507,"des Galeries-d'Anjou, boulevard","du Belvédère, avenue","de la Boulance, impasse",76.33,Anjou,2022-09-29,46,Moyen,4.83,Moyen
1613037,"des Galeries-d'Anjou, boulevard","de l'Eau-Vive, impasse","du Belvédère, avenue",71.65,Anjou,2022-09-29,47,Moyen,3.58,Bon
4000300,"des Galeries-d'Anjou, boulevard","Bombardier, rue","des Galeries-d'Anjou, boulevard",149.04,Anjou,2022-09-29,23,Mauvais,6.8,Mauvais
4004979,"de la Boulance, impasse","de la Boulance, impasse","de la Boulance, impasse",45.43,Anjou,2022-09-29,9,Très mauvais,,
4001562,"de la Berge, croissant","des Galeries-d'Anjou, boulevard","des Galeries-d'Anjou, boulevard",248.17,Anjou,2022-09-29,78,Bon,6.25,Mauvais
4001563,"du Littoral, croissant","des Galeries-d'Anjou, boulevard","des Galeries-d'Anjou, boulevard",267.5,Anjou,2022-09-29,66,Bon,3.77,Bon
4001560,"de la Batture, avenue","des Riverains, promenade","des Riverains, promenade",172.58,Anjou,2022-09-29,89,Excellent,2.14,Excellent
4004963,"de l'Alsace, avenue","de l'Alsace, avenue","de l'Alsace, avenue",44.77,Anjou,2022-09-29,84,Excellent,7.57,Mauvais
4004964,"de l'Alsace, avenue","de l'Alsace, avenue","de l'Alsace, avenue",52.44,Anjou,2022-09-29,90,Excellent,5.74,Moyen
1613049,"de l'Alsace, avenue","Montesquieu, avenue","des Galeries-d'Anjou, boulevard",69.35,Anjou,2022-09-29,92,Excellent,6.02,Mauvais
1613047,"de l'Alsace, avenue","des Galeries-d'Anjou, boulevard","d'Allonnes, avenue",68.92,Anjou,2022-09-29,81,Excellent,5.62,Moyen
1613087,"de l'Alsace, avenue","d'Allonnes, avenue","de Bretagne, avenue",144.29,Anjou,2022-09-29,92,Excellent,3.14,Bon
1613086,"de l'Alsace, avenue","de Bretagne, avenue","de Louresse, avenue",105.25,Anjou,2022-09-29,59,Moyen,5.85,Moyen
1613085,"de l'Alsace, avenue","de Louresse, avenue","Thérèse-Casgrain, avenue",76.9,Anjou,2022-09-29,61,Bon,5.84,Moyen
1613084,"de l'Alsace, avenue","Thérèse-Casgrain, avenue","Tourelles, avenue",73.99,Anjou,2022-09-29,60,Moyen,5.96,Moyen
1613190,"Choppin, avenue","Tourelles, avenue","Tourelles, avenue",204.9,Anjou,2022-09-29,33,Mauvais,9.99,Très mauvais
1613097,"Choppin, avenue","Fontevrault, avenue","Tourelles, avenue",71.92,Anjou,2022-09-29,25,Mauvais,9.88,Très mauvais
1613189,"des Lilas, place","Choppin, avenue","Fontevrault, avenue",291.25,Anjou,2022-09-29,37,Mauvais,8.56,Très mauvais
1613191,"Tourelles, avenue","Choppin, avenue","Choppin, avenue",202.36,Anjou,2022-09-29,100,Excellent,2.71,Bon
1613291,"Tourelles, avenue","de l'Alsace, avenue","Hérisson, avenue",173.19,Anjou,2022-09-29,100,Excellent,2.06,Excellent
1613292,"Hérisson, avenue","Thérèse-Casgrain, avenue","Tourelles, avenue",73.13,Anjou,2022-09-29,42,Moyen,7.67,Mauvais
1613030,"Hérisson, avenue","Justine-Lacoste, avenue","Thérèse-Casgrain, avenue",102.08,Anjou,2022-09-29,26,Mauvais,9.42,Très mauvais
1612967,"Puyseaux, rue","Deschambault, rue","Couture, boulevard",73.6,Saint-Léonard,2022-09-25,27,Mauvais,5.11,Moyen
4015884,"Puyseaux, rue","Couture, boulevard","Non-nommée, voie",39.88,Saint-Léonard,2022-09-25,92,Excellent,4.16,Moyen
4015883,"Puyseaux, rue","Non-nommée, voie","Chopin, rue",37.71,Saint-Léonard,2022-09-25,85,Excellent,3.96,Bon
4013598,"Puyseaux, rue","Chopin, rue","Chopin, rue",200.04,Saint-Léonard,2022-09-25,83,Excellent,3.49,Bon
1612689,"Honoré-Mercier, rue","Lacordaire, boulevard","de Louisiane, rue",74.8,Saint-Léonard,2022-09-25,84,Excellent,2.18,Excellent
1612671,"Honoré-Mercier, rue","de Louisiane, rue","de Coulanges, rue",49.34,Saint-Léonard,2022-09-25,100,Excellent,2.41,Excellent
1612710,"Honoré-Mercier, rue","de Coulanges, rue","Belcourt, rue",141,Saint-Léonard,2022-09-25,94,Excellent,2.63,Bon
1612709,"Honoré-Mercier, rue","Belcourt, rue","Boissonneault, rue",82.72,Saint-Léonard,2022-09-25,85,Excellent,2.66,Bon
1612665,"Honoré-Mercier, rue","Boissonneault, rue","Albert-Lozeau, rue",63.03,Saint-Léonard,2022-09-25,88,Excellent,2.23,Excellent
1612662,"Honoré-Mercier, rue","Le Normand, rue","Lavoisier, boulevard",72.1,Saint-Léonard,2022-09-25,84,Excellent,2.49,Excellent
1612706,"Albanel, rue","Lajemmerais, rue","Lavoisier, boulevard",61.89,Saint-Léonard,2022-09-25,78,Bon,2.2,Excellent
1612722,"Albanel, rue","de Milly, rue","Lajemmerais, rue",232.16,Saint-Léonard,2022-09-25,73,Bon,2.55,Bon
1614527,"Albanel, rue","Belherbe, rue","de Milly, rue",142.21,Saint-Léonard,2022-09-25,79,Bon,2.54,Bon
1612701,"Albanel, rue","de Coutances, rue","Belherbe, rue",221.75,Saint-Léonard,2022-09-25,88,Excellent,2.87,Bon
1612636,"Albanel, rue","Thierry, rue","de Coutances, rue",131.02,Saint-Léonard,2022-09-25,94,Excellent,2.27,Excellent
1612736,"de Louvois, rue","Albanel, rue","Chaminade, rue",83.28,Saint-Léonard,2022-09-25,86,Excellent,3.56,Bon
1612776,"de Louvois, rue","Chaminade, rue","Bonnivet, rue",181.28,Saint-Léonard,2022-09-25,75,Bon,3.05,Bon
1612781,"de Louvois, rue","Bonnivet, rue","Chauveau, rue",119.36,Saint-Léonard,2022-09-25,30,Mauvais,3.07,Bon
1612753,"de Louvois, rue","Chauveau, rue","Langelier, boulevard",240.2,Saint-Léonard,2022-09-25,51,Moyen,3.31,Bon
1612668,"Gauvreau, rue","Lutgarde, rue","Chambellé, rue",76.25,Saint-Léonard,2022-09-25,100,Excellent,2.73,Bon
1612669,"Gauvreau, rue","de Louisiane, rue","Lutgarde, rue",74.81,Saint-Léonard,2022-09-25,93,Excellent,2.4,Excellent
1612909,"Dubreuil, rue","de Louisiane, rue","Lutgarde, rue",74.91,Saint-Léonard,2022-09-25,91,Excellent,1.44,Excellent
1612666,"Dubreuil, rue","Chambellé, rue","Périnault, rue",76.08,Saint-Léonard,2022-09-25,67,Bon,4.19,Moyen
4008986,"Périnault, rue","Gauvreau, rue","Gauvreau, rue",27.27,Saint-Léonard,2022-09-25,38,Mauvais,,
4008988,"Gauvreau, rue","Gauvreau, rue","Périnault, rue",24.22,Saint-Léonard,2022-09-25,62,Bon,4.38,Moyen
1612667,"Chambellé, rue","Gauvreau, rue","Dubreuil, rue",208.55,Saint-Léonard,2022-09-25,93,Excellent,1.85,Excellent
1612906,"Lutgarde, rue","Gauvreau, rue","Dubreuil, rue",192.54,Saint-Léonard,2022-09-25,57,Moyen,2.5,Excellent
1612672,"de Coulanges, rue","Mauriac, rue","Honoré-Mercier, rue",76.56,Saint-Léonard,2022-09-25,94,Excellent,2.89,Bon
1612723,"de Coulanges, rue","Lavoisier, boulevard","Mauriac, rue",242.04,Saint-Léonard,2022-09-25,91,Excellent,2.74,Bon
1612655,"de Coulanges, rue","Aéterna, rue","Lavoisier, boulevard",72.59,Saint-Léonard,2022-09-25,69,Bon,4.51,Moyen
1612737,"de Coulanges, rue","Jeanne-Lajoie, rue","Aéterna, rue",30.92,Saint-Léonard,2022-09-25,21,Mauvais,4.46,Moyen
1612738,"Jeanne-Lajoie, rue","de Coulanges, rue","Mauriac, rue",71.28,Saint-Léonard,2022-09-25,63,Bon,2.91,Bon
1612659,"Jeanne-Lajoie, rue","Mauriac, rue","Belcourt, rue",70.89,Saint-Léonard,2022-09-25,47,Moyen,3.33,Bon
1612698,"Giffard, rue","du Notaire-Girard, rue","Belherbe, rue",326.86,Saint-Léonard,2022-09-25,95,Excellent,2.56,Bon
1612697,"De Seigne, rue","du Notaire-Girard, rue","Grouard, rue",359.24,Saint-Léonard,2022-09-25,98,Excellent,2.64,Bon
1612696,"Thévenin, rue","de Canseau, rue","Grouard, rue",245.07,Saint-Léonard,2022-09-25,79,Bon,2.53,Bon
1612654,"Thévenin, rue","du Notaire-Girard, rue","de Canseau, rue",97.55,Saint-Léonard,2022-09-25,86,Excellent,2.23,Excellent
1612732,"Thévenin, rue","du Notaire-Girard, rue","du Notaire-Girard, rue",29.81,Saint-Léonard,2022-09-25,95,Excellent,3.1,Bon
1612838,"Lavoisier, boulevard","Lavoisier, boulevard","Giovanni-Caboto, rue",82.75,Saint-Léonard,2022-09-25,69,Bon,,
1612868,"Giovanni-Caboto, rue","Lavoisier, boulevard","Léonard, rue",568.88,Saint-Léonard,2022-09-25,72,Bon,3.88,Bon
1612837,"Léonard, rue","Giovanni-Caboto, rue","Couture, boulevard",82.62,Saint-Léonard,2022-09-25,22,Mauvais,5.24,Moyen
1614556,"Léonard, rue","Lavoisier, boulevard","Giovanni-Caboto, rue",202.45,Saint-Léonard,2022-09-25,64,Bon,4.75,Moyen
1612871,"Langelier, boulevard","Langelier, boulevard","Langelier, boulevard",99.05,Saint-Léonard,2022-09-25,39,Mauvais,4.15,Moyen
1612872,"Langelier, boulevard","Langelier, boulevard","Langelier, boulevard",98.1,Saint-Léonard,2022-09-25,39,Mauvais,9,Très mauvais
1612865,"Picasso, rue","Le Normand, rue","Couture, boulevard",264.26,Saint-Léonard,2022-09-25,99,Excellent,2.72,Bon
1612851,"Picasso, rue","Lavoisier, boulevard","Le Normand, rue",76.89,Saint-Léonard,2022-09-25,95,Excellent,2.52,Bon
1612859,"Le Royer, rue","Lavoisier, boulevard","Le Normand, rue",74.37,Saint-Léonard,2022-09-25,24,Mauvais,2.27,Excellent
1612931,"Le Royer, rue","Le Normand, rue","Couture, boulevard",353.39,Saint-Léonard,2022-09-25,29,Mauvais,4.83,Moyen
1612862,"Nobel, rue","Le Normand, rue","Couture, boulevard",305.45,Saint-Léonard,2022-09-25,98,Excellent,2.23,Excellent
1612853,"Le Normand, rue","Nobel, rue","Picasso, rue",75.2,Saint-Léonard,2022-09-25,100,Excellent,1.82,Excellent
1612861,"Le Normand, rue","Le Royer, rue","Nobel, rue",83.46,Saint-Léonard,2022-09-25,92,Excellent,1.7,Excellent
1612860,"Le Normand, rue","de Belmont, rue","Le Royer, rue",70.37,Saint-Léonard,2022-09-25,100,Excellent,2.85,Bon
1612948,"Le Normand, rue","Honoré-Mercier, rue","de Belmont, rue",238.74,Saint-Léonard,2022-09-25,100,Excellent,1.92,Excellent
1612664,"Albert-Lozeau, rue","Honoré-Mercier, rue","Rochette, rue",68.9,Saint-Léonard,2022-09-25,100,Excellent,2.95,Bon
1612936,"Albert-Lozeau, rue","Chambon, rue","Chenet, rue",68.77,Saint-Léonard,2022-09-25,100,Excellent,2.51,Bon
1612935,"Chenet, rue","Albert-Lozeau, rue","Perthuis, rue",209.01,Saint-Léonard,2022-09-25,100,Excellent,1.8,Excellent
1612937,"Chambon, rue","Albert-Lozeau, rue","Perthuis, rue",236.55,Saint-Léonard,2022-09-25,93,Excellent,2.68,Bon
4011852,"Lacoursière, place","Lacoursière, place","Lacoursière, rue",62.58,Saint-Léonard,2022-09-25,92,Excellent,2.99,Bon
4011851,"Lacoursière, place","Lacoursière, rue","Lacoursière, place",65.9,Saint-Léonard,2022-09-25,83,Excellent,2.33,Excellent
1612873,"Lacoursière, rue","Ravel, rue","Langelier, boulevard",84.62,Saint-Léonard,2022-09-25,91,Excellent,1.4,Excellent
1612790,"du Val-Marie, rue","de Milly, rue","Langelier, boulevard",171.15,Saint-Léonard,2022-09-25,95,Excellent,2.22,Excellent
1612791,"du Val-Marie, rue","Belherbe, rue","de Milly, rue",403.92,Saint-Léonard,2022-09-25,100,Excellent,2.16,Excellent
1612702,"de Milly, rue","Albanel, rue","Dufrost, rue",165.71,Saint-Léonard,2022-09-25,100,Excellent,3.21,Bon
1612767,"de Milly, rue","d'Arras, rue","du Val-Marie, rue",89.5,Saint-Léonard,2022-09-25,100,Excellent,2.56,Bon
1612630,"Chantenay, rue","Chaminade, rue","Belherbe, rue",75.33,Saint-Léonard,2022-09-25,97,Excellent,1.72,Excellent
1612783,"Chantenay, rue","de Coutances, rue","Chaminade, rue",194.39,Saint-Léonard,2022-09-25,100,Excellent,2.35,Excellent
1612634,"Chaminade, rue","de Louvois, rue","de Coutances, rue",127.34,Saint-Léonard,2022-09-25,80,Bon,2.09,Excellent
1612792,"Chaminade, rue","de Coutances, rue","Chantenay, rue",239.16,Saint-Léonard,2022-09-25,81,Excellent,2.79,Bon
1612632,"Bonnivet, rue","Belleau, rue","Belherbe, rue",74.13,Saint-Léonard,2022-09-25,84,Excellent,3.32,Bon
1612793,"Bonnivet, rue","de Noyelles, rue","Belleau, rue",150.69,Saint-Léonard,2022-09-25,91,Excellent,2.26,Excellent
1612777,"Bonnivet, rue","de Coutances, rue","de Noyelles, rue",81.28,Saint-Léonard,2022-09-25,89,Excellent,2.29,Excellent
1612782,"Bonnivet, rue","de Louvois, rue","de Coutances, rue",32.56,Saint-Léonard,2022-09-25,44,Moyen,3.81,Bon
1612784,"Bonnivet, rue","Robert, boulevard","de Louvois, rue",75.76,Saint-Léonard,2022-09-25,83,Excellent,2.75,Bon
1612161,"de Guyenne, rue","de Honfleur, rue","Robert, boulevard",78.45,Saint-Léonard,2022-09-25,37,Mauvais,2.99,Bon
1612164,"de Guyenne, rue","Sulte, rue","de Honfleur, rue",72.96,Saint-Léonard,2022-09-25,20,Très mauvais,3.78,Bon
1612167,"de Guyenne, rue","De Pontbriand, rue","Sulte, rue",146.39,Saint-Léonard,2022-09-25,22,Mauvais,3.03,Bon
1612157,"Sulte, rue","Dunant, rue","Courval, rue",168.48,Saint-Léonard,2022-09-25,100,Excellent,2.37,Excellent
1612156,"Sulte, rue","Courval, rue","Langelier, boulevard",74.35,Saint-Léonard,2022-09-25,88,Excellent,1.67,Excellent
1612795,"de Honfleur, rue","Robert, boulevard","de Nantes, rue",176.13,Saint-Léonard,2022-09-29,53,Moyen,3.85,Bon
1612165,"de Honfleur, rue","de Nantes, rue","de Guyenne, rue",74.13,Saint-Léonard,2022-09-29,57,Moyen,2.86,Bon
1612184,"De Pontbriand, rue","Lacombe, place","de Guyenne, rue",89.81,Saint-Léonard,2022-09-29,61,Bon,4.7,Moyen
1612186,"De Pontbriand, rue","Péguy, rue","Lacombe, place",83.87,Saint-Léonard,2022-09-29,50,Moyen,4.21,Moyen
4005816,"Lacombe, place","Lacombe, place","Lacombe, place",37.28,Saint-Léonard,2022-09-29,74,Bon,3.64,Bon
4005815,"Lacombe, place","Lacombe, place","Lacombe, place",37.91,Saint-Léonard,2022-09-29,77,Bon,3.91,Bon
1612780,"Chauveau, rue","de Louvois, rue","de Noyelles, rue",78.42,Saint-Léonard,2022-09-29,48,Moyen,4.42,Moyen
1612800,"P.-E.-Lamarche, rue","Chauveau, rue","Belleau, rue",209.56,Saint-Léonard,2022-09-29,82,Excellent,2.61,Bon
1612789,"Belleau, rue","Bonnivet, rue","P.-E.-Lamarche, rue",242.1,Saint-Léonard,2022-09-29,81,Excellent,2.94,Bon
1612643,"Carrel, rue","Maricourt, rue","Robert, boulevard",75.61,Saint-Léonard,2022-09-29,52,Moyen,2.52,Bon
1612733,"Grouard, rue","Maricourt, rue","Thierry, rue",70.05,Saint-Léonard,2022-09-29,77,Bon,2.84,Bon
1612734,"Maricourt, rue","Carrel, rue","Grouard, rue",127.76,Saint-Léonard,2022-09-29,86,Excellent,2.45,Excellent
1612058,"du Notaire-Girard, rue","Robert, boulevard","Paul-Sauvé, rue",78.57,Saint-Léonard,2022-09-29,100,Excellent,3.91,Bon
1612616,"du Notaire-Girard, rue","Paul-Sauvé, rue","Thierry, rue",131.5,Saint-Léonard,2022-09-29,92,Excellent,4.26,Moyen
