ID_TRC,Rue,De,A,Longueur,Arrondissement,DateReleve,Indice PCI,Etat PCI,Indice IRI,Etat IRI
1210130,Fullum  rue,du Mont-Royal Est  avenue,Gilford  rue,321,Le Plateau-Mont-Royal,2018-07-29,91,Excellent,2.99,Bon
1210131,Fullum  rue,Gilford  rue,Saint-Joseph Est  boulevard,129,Le Plateau-Mont-Royal,2018-07-29,90,Excellent,3,Bon
4003014,Fullum  rue,Saint-Joseph Est  boulevard,Saint-Joseph Est  boulevard,11,Le Plateau-Mont-Royal,2018-07-29,79,Bon,5.03,Moyen
1210128,Fullum  rue,Marie-Anne Est  rue,Guindon  terrasse,123,Le Plateau-Mont-Royal,2018-07-29,100,Excellent,2.43,Bon
1210126,Fullum  rue,Mercure  terrasse,Marie-Anne Est  rue,180,Le Plateau-Mont-Royal,2018-07-29,91,Excellent,4.72,Moyen
1210125,Fullum  rue,Rachel Est  rue,Mercure  terrasse,82,Le Plateau-Mont-Royal,2018-07-29,84,Bon,6.03,Mauvais
1210124,Fullum  rue,Sherbrooke Est  rue,Rachel Est  rue,286,Le Plateau-Mont-Royal,2018-07-29,94,Excellent,3.4,Bon
1230182,Garnier  rue,Gilford  rue,Saint-Joseph Est  boulevard,131,Le Plateau-Mont-Royal,2018-08-11,91,Excellent,5.88,Moyen
1230183,Garnier  rue,Saint-Joseph Est  boulevard,Laurier Est  avenue,165,Le Plateau-Mont-Royal,2018-08-11,89,Excellent,4.66,Moyen
1230201,Gilford  rue,Non-nommée  voie,Berri  rue,23,Le Plateau-Mont-Royal,2018-08-11,45,Moyen,6.06,Mauvais
1230202,Gilford  rue,Berri  rue,Berri  rue,21,Le Plateau-Mont-Royal,2018-08-11,81,Excellent,4.98,Moyen
1210181,Hogan  rue,Angus  rue,Marie-Anne Est  rue,288,Le Plateau-Mont-Royal,2018-08-09,16,Très mauvais,3.51,Bon
1210180,Hogan  rue,Rachel Est  rue,Angus  rue,73,Le Plateau-Mont-Royal,2018-08-09,13,Très mauvais,10.49,Très mauvais
1240187,Hutchison  rue,Van Horne  avenue,Hutchison  rue,119,Le Plateau-Mont-Royal,2018-08-11,47,Moyen,5.99,Moyen
1250124,Hutchison  rue,Prince-Arthur Ouest  rue,des Pins Ouest  avenue,185,Le Plateau-Mont-Royal,2018-08-10,29,Mauvais,10.17,Très mauvais
1250123,Hutchison  rue,Milton  rue,Prince-Arthur Ouest  rue,188,Le Plateau-Mont-Royal,2018-08-10,93,Excellent,3.96,Bon
1240207,Laurier Est  avenue,De Gaspé  avenue,de l'Hôtel-de-Ville  avenue,38,Le Plateau-Mont-Royal,2018-08-11,76,Bon,5.44,Moyen
1240208,Laurier Est  avenue,de l'Hôtel-de-Ville  avenue,Le Jeune  rue,56,Le Plateau-Mont-Royal,2018-08-11,100,Excellent,5.6,Mauvais
1240209,Laurier Est  avenue,Le Jeune  rue,Henri-Julien  avenue,34,Le Plateau-Mont-Royal,2018-08-11,92,Excellent,6.52,Mauvais
1240210,Laurier Est  avenue,Henri-Julien  avenue,Drolet  rue,58,Le Plateau-Mont-Royal,2018-08-11,98,Excellent,4.83,Moyen
1240211,Laurier Est  avenue,Drolet  rue,Saint-Denis  rue,87,Le Plateau-Mont-Royal,2018-08-11,95,Excellent,6.25,Mauvais
1230266,Laurier Est  avenue,Marquette  rue,Papineau  avenue,99,Le Plateau-Mont-Royal,2018-07-22,57,Moyen,5.84,Mauvais
1230265,Laurier Est  avenue,Fabre  rue,Marquette  rue,87,Le Plateau-Mont-Royal,2018-07-22,26,Très mauvais,6.91,Mauvais
1230260,Laurier Est  avenue,De La Roche  rue,De Brébeuf  rue,73,Le Plateau-Mont-Royal,2018-07-22,72,Bon,5.25,Moyen
1230261,Laurier Est  avenue,De Brébeuf  rue,Chambord  rue,74,Le Plateau-Mont-Royal,2018-07-22,70,Moyen,6.61,Mauvais
1230262,Laurier Est  avenue,Chambord  rue,De Lanaudière  rue,59,Le Plateau-Mont-Royal,2018-07-22,52,Moyen,6.65,Mauvais
1230263,Laurier Est  avenue,De Lanaudière  rue,Garnier  rue,77,Le Plateau-Mont-Royal,2018-07-22,63,Moyen,14.79,Très mauvais
1230264,Laurier Est  avenue,Garnier  rue,Fabre  rue,88,Le Plateau-Mont-Royal,2018-07-22,48,Mauvais,9.32,Très mauvais
1230259,Laurier Est  avenue,Christophe-Colomb  avenue,De La Roche  rue,101,Le Plateau-Mont-Royal,2018-07-20,62,Moyen,3.35,Bon
1230258,Laurier Est  avenue,Boyer  rue,Christophe-Colomb  avenue,87,Le Plateau-Mont-Royal,2018-07-20,18,Très mauvais,5.47,Moyen
1230257,Laurier Est  avenue,de Mentana  rue,Boyer  rue,46,Le Plateau-Mont-Royal,2018-07-20,38,Mauvais,3.68,Moyen
1230255,Laurier Est  avenue,Saint-Hubert  rue,Saint-André  rue,65,Le Plateau-Mont-Royal,2018-07-15,69,Moyen,4.74,Moyen
1230256,Laurier Est  avenue,Saint-André  rue,de Mentana  rue,78,Le Plateau-Mont-Royal,2018-07-15,72,Bon,5.67,Mauvais
1230254,Laurier Est  avenue,Resther  rue,Saint-Hubert  rue,55,Le Plateau-Mont-Royal,2018-08-11,99,Excellent,3.39,Bon
1230252,Laurier Est  avenue,Rivard  rue,Berri  rue,88,Le Plateau-Mont-Royal,2018-08-11,88,Excellent,3.97,Moyen
1230253,Laurier Est  avenue,Berri  rue,Resther  rue,47,Le Plateau-Mont-Royal,2018-08-11,71,Bon,7.59,Très mauvais
1230251,Laurier Est  avenue,Saint-Denis  rue,Rivard  rue,70,Le Plateau-Mont-Royal,2018-08-11,78,Bon,7.9,Très mauvais
4007400,Léo-Pariseau  rue,du Parc  avenue,du Parc  avenue,10,Le Plateau-Mont-Royal,2018-07-04,42,Mauvais,11.99,Très mauvais
1210224,Marie-Anne Est  rue,D'Iberville  rue,Hogan  rue,74,Le Plateau-Mont-Royal,2018-08-09,5,Très mauvais,6.34,Mauvais
1210223,Marie-Anne Est  rue,Chapleau  rue,D'Iberville  rue,71,Le Plateau-Mont-Royal,2018-08-09,7,Très mauvais,7.75,Mauvais
4004275,Masson  rue,des Érables  avenue,Masson  rue,185,Le Plateau-Mont-Royal,2018-07-22,99,Excellent,2.99,Bon
1230307,Masson  rue,De Lorimier  avenue,des Érables  avenue,84,Le Plateau-Mont-Royal,2018-07-22,58,Moyen,11.05,Très mauvais
1230306,Masson  rue,de Bordeaux  rue,De Lorimier  avenue,81,Le Plateau-Mont-Royal,2018-07-22,79,Bon,6.41,Mauvais
1230305,Masson  rue,Chabot  rue,de Bordeaux  rue,68,Le Plateau-Mont-Royal,2018-07-22,78,Bon,7.4,Très mauvais
1230304,Masson  rue,Cartier  rue,Chabot  rue,63,Le Plateau-Mont-Royal,2018-07-22,99,Excellent,4.02,Moyen
1230303,Masson  rue,Papineau  avenue,Cartier  rue,93,Le Plateau-Mont-Royal,2018-07-22,86,Excellent,3.65,Moyen
1250185,Milton  rue,Durocher  rue,Aylmer  rue,85,Le Plateau-Mont-Royal,2018-08-10,92,Excellent,5.81,Moyen
1250186,Milton  rue,Aylmer  rue,Lorne  avenue,67,Le Plateau-Mont-Royal,2018-08-10,59,Moyen,4.79,Moyen
1250187,Milton  rue,Lorne  avenue,University  rue,90,Le Plateau-Mont-Royal,2018-08-10,48,Moyen,3.82,Bon
1250184,Milton  rue,Hutchison  rue,Durocher  rue,81,Le Plateau-Mont-Royal,2018-08-10,99,Excellent,3.6,Bon
1230522,Non-nommée  voie,Rivard  rue,Gilford  rue,41,Le Plateau-Mont-Royal,2018-08-11,48,Moyen,5.31,Moyen
4004280,Papineau  avenue,Saint-Grégoire  rue,Papineau  avenue,95,Le Plateau-Mont-Royal,2018-07-15,30,Très mauvais,8.33,Très mauvais
4004279,Papineau  avenue,Saint-Grégoire  rue,Papineau  avenue,93,Le Plateau-Mont-Royal,2018-07-15,29,Très mauvais,5.26,Mauvais
1220203,Papineau  avenue,Rachel Est  rue,Bureau  avenue,51,Le Plateau-Mont-Royal,2018-07-15,57,Mauvais,4.01,Moyen
1220204,Papineau  avenue,Bureau  avenue,De Courville  rue,166,Le Plateau-Mont-Royal,2018-07-15,19,Très mauvais,13.92,Très mauvais
1220205,Papineau  avenue,De Courville  rue,Marie-Anne Est  rue,43,Le Plateau-Mont-Royal,2018-07-15,48,Mauvais,8.1,Très mauvais
1220206,Papineau  avenue,Marie-Anne Est  rue,Latreille  rue,35,Le Plateau-Mont-Royal,2018-07-15,55,Mauvais,7.14,Très mauvais
1220207,Papineau  avenue,Latreille  rue,Simard  rue,127,Le Plateau-Mont-Royal,2018-07-15,53,Mauvais,4.6,Mauvais
1221008,Papineau  avenue,Simard  rue,Simard  rue,9,Le Plateau-Mont-Royal,2018-07-15,80,Moyen,25,Très mauvais
1220208,Papineau  avenue,Simard  rue,du Mont-Royal Est  avenue,35,Le Plateau-Mont-Royal,2018-07-15,20,Très mauvais,16.16,Très mauvais
1230369,Papineau  avenue,du Mont-Royal Est  avenue,Généreux  rue,36,Le Plateau-Mont-Royal,2018-07-15,63,Moyen,9.39,Très mauvais
1231003,Papineau  avenue,Généreux  rue,Généreux  rue,8,Le Plateau-Mont-Royal,2018-07-15,66,Moyen,3.93,Moyen
1230370,Papineau  avenue,Généreux  rue,La Mennais  rue,238,Le Plateau-Mont-Royal,2018-07-15,61,Moyen,3.52,Moyen
1230371,Papineau  avenue,La Mennais  rue,Gilford  rue,42,Le Plateau-Mont-Royal,2018-07-15,54,Mauvais,7.11,Très mauvais
1230372,Papineau  avenue,Gilford  rue,Saint-Joseph Est  boulevard,133,Le Plateau-Mont-Royal,2018-07-15,52,Mauvais,3.35,Moyen
4003129,Papineau  avenue,Saint-Joseph Est  boulevard,Saint-Joseph Est  boulevard,10,Le Plateau-Mont-Royal,2018-07-15,67,Moyen,9.13,Très mauvais
1230375,Papineau  avenue,Laurier Est  avenue,Barrette  rue,43,Le Plateau-Mont-Royal,2018-07-15,46,Mauvais,6.04,Très mauvais
1230376,Papineau  avenue,Barrette  rue,Masson  rue,198,Le Plateau-Mont-Royal,2018-07-22,49,Mauvais,6.105,Très mauvais
1230377,Papineau  avenue,Masson  rue,Saint-Grégoire  rue,130,Le Plateau-Mont-Royal,2018-07-15,56,Mauvais,3.795,Moyen
1230374,Papineau  avenue,Laurier Est  avenue,Laurier Est  avenue,71,Le Plateau-Mont-Royal,2018-07-15,55,Mauvais,5.395,Mauvais
1230373,Papineau  avenue,Saint-Joseph Est  boulevard,Laurier Est  avenue,93,Le Plateau-Mont-Royal,2018-07-15,38,Très mauvais,5.17,Mauvais
1220202,Papineau  avenue,Gauthier  rue,Rachel Est  rue,197,Le Plateau-Mont-Royal,2018-07-15,74,Moyen,3.89,Moyen
1220196,Papineau  avenue,Sherbrooke Est  rue,Gauthier  rue,325,Le Plateau-Mont-Royal,2018-07-15,96,Excellent,4.15,Moyen
1250274,Prince-Arthur Ouest  rue,Lorne  avenue,University  rue,88,Le Plateau-Mont-Royal,2018-08-10,95,Excellent,5.37,Moyen
1250272,Prince-Arthur Ouest  rue,Aylmer  rue,Aylmer  rue,22,Le Plateau-Mont-Royal,2018-08-10,46,Moyen,5.02,Moyen
1250273,Prince-Arthur Ouest  rue,Aylmer  rue,Lorne  avenue,47,Le Plateau-Mont-Royal,2018-08-10,10,Très mauvais,7.51,Mauvais
1250271,Prince-Arthur Ouest  rue,Durocher  rue,Aylmer  rue,81,Le Plateau-Mont-Royal,2018-08-10,26,Mauvais,5.99,Moyen
1250270,Prince-Arthur Ouest  rue,Hutchison  rue,Durocher  rue,80,Le Plateau-Mont-Royal,2018-08-10,30,Mauvais,6.65,Mauvais
1250264,Prince-Arthur Ouest  rue,Saint-Urbain  rue,Sainte-Famille  rue,125,Le Plateau-Mont-Royal,2018-08-10,19,Très mauvais,7.05,Mauvais
1250265,Prince-Arthur Ouest  rue,Sainte-Famille  rue,Jeanne-Mance  rue,78,Le Plateau-Mont-Royal,2018-08-10,25,Mauvais,7.68,Mauvais
1250266,Prince-Arthur Ouest  rue,Jeanne-Mance  rue,du Parc  avenue,94,Le Plateau-Mont-Royal,2018-08-10,21,Mauvais,11.74,Très mauvais
1250267,Prince-Arthur Ouest  rue,du Parc  avenue,Hutchison  rue,82,Le Plateau-Mont-Royal,2018-08-10,22,Mauvais,11.05,Très mauvais
1250263,Prince-Arthur Ouest  rue,Clark  rue,Saint-Urbain  rue,89,Le Plateau-Mont-Royal,2018-08-10,15,Très mauvais,5.88,Moyen
1250262,Prince-Arthur Ouest  rue,Saint-Laurent  boulevard,Clark  rue,70,Le Plateau-Mont-Royal,2018-08-10,33,Mauvais,3.94,Bon
1210313,Rachel Est  rue,Chapleau  rue,D'Iberville  rue,78,Le Plateau-Mont-Royal,2018-08-12,69,Moyen,5.51,Mauvais
4011763,Rachel Est  rue,Chapleau  rue,Fullum  rue,152,Le Plateau-Mont-Royal,2018-08-12,72,Bon,3.86,Moyen
4006880,Rachel Est  rue,Montgomery  rue,Rachel Est  rue,38,Le Plateau-Mont-Royal,2018-08-09,27,Très mauvais,7.74,Très mauvais
4009148,Rachel Est  rue,Rachel Est  rue,Rachel Est  rue,31,Le Plateau-Mont-Royal,2018-08-09,25,Très mauvais,6.19,Mauvais
1220238,Rachel Est  rue,du Parc-La Fontaine  avenue,De Brébeuf  rue,72,Le Plateau-Mont-Royal,2018-08-12,79,Bon,4.63,Moyen
1625643,Rachel Est  rue,De Brébeuf  rue,Chambord  rue,69,Le Plateau-Mont-Royal,2018-08-12,94,Excellent,3.94,Moyen
1625644,Rachel Est  rue,Chambord  rue,Calixa-Lavallée  avenue,62,Le Plateau-Mont-Royal,2018-08-12,89,Excellent,2.82,Bon
1220242,Rachel Est  rue,Calixa-Lavallée  avenue,Garnier  rue,78,Le Plateau-Mont-Royal,2018-08-12,98,Excellent,3.38,Bon
1220243,Rachel Est  rue,Garnier  rue,Fabre  rue,89,Le Plateau-Mont-Royal,2018-08-12,96,Excellent,2.73,Bon
1220244,Rachel Est  rue,Fabre  rue,Émile-Duployé  avenue,87,Le Plateau-Mont-Royal,2018-08-12,94,Excellent,2.68,Bon
1250282,Rachel Est  rue,Drolet  rue,Saint-Denis  rue,77,Le Plateau-Mont-Royal,2018-08-12,95,Excellent,7.56,Très mauvais
1250281,Rachel Est  rue,Henri-Julien  avenue,Drolet  rue,60,Le Plateau-Mont-Royal,2018-08-12,64,Moyen,3.53,Moyen
1250280,Rachel Est  rue,Laval  avenue,Henri-Julien  avenue,66,Le Plateau-Mont-Royal,2018-08-11,87,Excellent,3.5,Bon
1250279,Rachel Est  rue,de l'Hôtel-de-Ville  avenue,Laval  avenue,60,Le Plateau-Mont-Royal,2018-08-12,65,Moyen,4.72,Moyen
1250278,Rachel Est  rue,De Bullion  rue,de l'Hôtel-de-Ville  avenue,60,Le Plateau-Mont-Royal,2018-08-12,54,Moyen,3.72,Moyen
1250277,Rachel Est  rue,Coloniale  avenue,De Bullion  rue,59,Le Plateau-Mont-Royal,2018-08-12,64,Moyen,3.62,Moyen
1250276,Rachel Est  rue,Saint-Dominique  rue,Coloniale  avenue,57,Le Plateau-Mont-Royal,2018-08-12,57,Moyen,3.67,Moyen
1250275,Rachel Est  rue,Rachel Ouest  rue,Saint-Dominique  rue,65,Le Plateau-Mont-Royal,2018-08-12,99,Excellent,5.27,Moyen
1220236,Rachel Est  rue,du Parc-La Fontaine  avenue,du Parc-La Fontaine  avenue,110,Le Plateau-Mont-Royal,2018-08-12,34,Mauvais,7.05,Très mauvais
1220245,Rachel Est  rue,Émile-Duployé  avenue,Papineau  avenue,98,Le Plateau-Mont-Royal,2018-08-12,99,Excellent,3.9,Moyen
1220235,Rachel Est  rue,du Parc-La Fontaine  avenue,du Parc-La Fontaine  avenue,28,Le Plateau-Mont-Royal,2018-08-12,85,Bon,4.68,Moyen
1220234,Rachel Est  rue,Boyer  rue,du Parc-La Fontaine  avenue,49,Le Plateau-Mont-Royal,2018-08-12,100,Excellent,3.35,Bon
1220230,Rachel Est  rue,Saint-Hubert  rue,Saint-Christophe  rue,61,Le Plateau-Mont-Royal,2018-08-11,100,Excellent,6.6,Mauvais
1220226,Rachel Est  rue,Saint-Denis  rue,Rivard  rue,72,Le Plateau-Mont-Royal,2018-08-12,79,Bon,5.09,Moyen
1220227,Rachel Est  rue,Rivard  rue,Berri  rue,59,Le Plateau-Mont-Royal,2018-08-12,48,Mauvais,3.79,Moyen
1220228,Rachel Est  rue,Berri  rue,De Chateaubriand  avenue,48,Le Plateau-Mont-Royal,2018-08-11,100,Excellent,4.73,Moyen
1220229,Rachel Est  rue,De Chateaubriand  avenue,Saint-Hubert  rue,48,Le Plateau-Mont-Royal,2018-08-11,65,Moyen,5.11,Moyen
1211007,Rachel Est  rue,Hogan  rue,Montgomery  rue,59,Le Plateau-Mont-Royal,2018-08-09,31,Mauvais,4.05,Moyen
1210317,Rachel Est  rue,Bercy  rue,Hogan  rue,73,Le Plateau-Mont-Royal,2018-08-12,55,Moyen,3.99,Moyen
1210316,Rachel Est  rue,Gascon  avenue,Bercy  rue,68,Le Plateau-Mont-Royal,2018-08-12,32,Mauvais,7.39,Très mauvais
1210315,Rachel Est  rue,Frontenac  rue,Gascon  avenue,72,Le Plateau-Mont-Royal,2018-08-12,71,Bon,4.97,Moyen
1210314,Rachel Est  rue,D'Iberville  rue,Frontenac  rue,72,Le Plateau-Mont-Royal,2018-08-12,63,Moyen,7.16,Très mauvais
1210307,Rachel Est  rue,de Bordeaux  rue,De Lorimier  avenue,82,Le Plateau-Mont-Royal,2018-08-12,76,Bon,3.52,Moyen
1210306,Rachel Est  rue,Dorion  rue,de Bordeaux  rue,63,Le Plateau-Mont-Royal,2018-08-12,77,Bon,3.69,Moyen
1210305,Rachel Est  rue,Cartier  rue,Dorion  rue,63,Le Plateau-Mont-Royal,2018-08-12,99,Excellent,2.73,Bon
1210304,Rachel Est  rue,Papineau  avenue,Cartier  rue,89,Le Plateau-Mont-Royal,2018-08-12,99,Excellent,3.27,Bon
1250284,Rachel Ouest  rue,Rachel Est  rue,Clark  rue,70,Le Plateau-Mont-Royal,2018-08-12,90,Excellent,5.24,Moyen
1250285,Rachel Ouest  rue,Clark  rue,Saint-Urbain  rue,87,Le Plateau-Mont-Royal,2018-08-11,100,Excellent,4.24,Moyen
4003140,Resther  rue,Saint-Joseph Est  boulevard,Saint-Joseph Est  boulevard,12,Le Plateau-Mont-Royal,2018-07-15,92,Excellent,6.29,Mauvais
1230395,Resther  rue,Saint-Joseph Est  boulevard,Chapais  rue,45,Le Plateau-Mont-Royal,2018-08-11,20,Très mauvais,10.17,Très mauvais
1230396,Resther  rue,Chapais  rue,Laurier Est  avenue,102,Le Plateau-Mont-Royal,2018-08-11,23,Très mauvais,7.82,Très mauvais
1230394,Resther  rue,Gilford  rue,Saint-Joseph Est  boulevard,73,Le Plateau-Mont-Royal,2018-08-11,18,Très mauvais,6.42,Mauvais
1220248,Resther  rue,du Mont-Royal Est  avenue,De Bienville  rue,168,Le Plateau-Mont-Royal,2018-08-11,88,Excellent,3.02,Bon
1230393,Resther  rue,De Bienville  rue,Gilford  rue,214,Le Plateau-Mont-Royal,2018-08-11,81,Bon,4.06,Moyen
1230403,Rivard  rue,Non-nommée  voie,Saint-Joseph Est  boulevard,68,Le Plateau-Mont-Royal,2018-08-11,63,Bon,5.79,Moyen
1624890,Rivard  rue,Marie-Anne Est  rue,Utilités publiques  rue,145,Le Plateau-Mont-Royal,2018-08-11,39,Mauvais,5.29,Moyen
1220258,Rivard  rue,Utilités publiques  rue,du Mont-Royal Est  avenue,73,Le Plateau-Mont-Royal,2018-08-11,49,Moyen,3.36,Bon
1220268,Roy Est  rue,Rivard  rue,Berri  rue,57,Le Plateau-Mont-Royal,2018-08-12,81,Bon,4.51,Mauvais
1220267,Roy Est  rue,Saint-Denis  rue,Rivard  rue,74,Le Plateau-Mont-Royal,2018-08-12,59,Mauvais,6.6,Très mauvais
1250343,Saint-Denis  rue,De Rigaud  rue,du Square-Saint-Louis  rue,12,Le Plateau-Mont-Royal,2018-07-20,84,Bon,3.99,Moyen
1250344,Saint-Denis  rue,du Square-Saint-Louis  rue,de Malines  rue,49,Le Plateau-Mont-Royal,2018-07-20,89,Bon,4.83,Mauvais
1250345,Saint-Denis  rue,de Malines  rue,du Square-Saint-Louis  rue,29,Le Plateau-Mont-Royal,2018-07-20,95,Excellent,4.73,Mauvais
1250346,Saint-Denis  rue,du Square-Saint-Louis  rue,Cherrier  rue,42,Le Plateau-Mont-Royal,2018-07-20,34,Très mauvais,6.35,Très mauvais
4002983,Saint-Denis  rue,Cherrier  rue,Cherrier  rue,21,Le Plateau-Mont-Royal,2018-07-20,48,Mauvais,10.14,Très mauvais
1250347,Saint-Denis  rue,Cherrier  rue,des Pins Est  avenue,134,Le Plateau-Mont-Royal,2018-07-20,34,Très mauvais,7.14,Très mauvais
1250348,Saint-Denis  rue,des Pins Est  avenue,Roy Est  rue,75,Le Plateau-Mont-Royal,2018-07-20,27,Très mauvais,6.69,Très mauvais
1250349,Saint-Denis  rue,Roy Est  rue,Duluth Est  avenue,305,Le Plateau-Mont-Royal,2018-07-20,34,Très mauvais,3.04,Moyen
1250350,Saint-Denis  rue,Duluth Est  avenue,Rachel Est  rue,216,Le Plateau-Mont-Royal,2018-07-20,100,Excellent,2.69,Moyen
1250351,Saint-Denis  rue,Rachel Est  rue,Marie-Anne Est  rue,222,Le Plateau-Mont-Royal,2018-07-20,100,Excellent,2.95,Moyen
1250352,Saint-Denis  rue,Marie-Anne Est  rue,du Mont-Royal Est  avenue,218,Le Plateau-Mont-Royal,2018-07-20,37,Très mauvais,4.35,Moyen
1240297,Saint-Denis  rue,du Mont-Royal Est  avenue,De Bienville  rue,167,Le Plateau-Mont-Royal,2018-07-20,35,Très mauvais,3.52,Moyen
4007722,Saint-Denis  rue,Villeneuve Est  rue,Gilford  rue,18,Le Plateau-Mont-Royal,2018-07-20,50,Mauvais,2.9,Moyen
1240299,Saint-Denis  rue,Gilford  rue,Saint-Joseph Est  boulevard,169,Le Plateau-Mont-Royal,2018-07-20,41,Mauvais,2.7,Moyen
4003143,Saint-Denis  rue,Saint-Joseph Est  boulevard,Saint-Joseph Est  boulevard,11,Le Plateau-Mont-Royal,2018-07-20,27,Très mauvais,7.06,Très mauvais
4009121,Saint-Denis  rue,Hélène-Baillargeon  rue,Saint-Denis  rue,49,Le Plateau-Mont-Royal,2018-07-20,24,Très mauvais,4.44,Moyen
4004286,Saint-Denis  rue,Saint-Denis  rue,Saint-Denis  rue,98,Le Plateau-Mont-Royal,2018-07-20,57,Mauvais,4.93,Mauvais
4009123,Saint-Denis  rue,Saint-Denis  rue,Saint-Denis  rue,45,Le Plateau-Mont-Royal,2018-07-20,55,Mauvais,2.94,Moyen
4009122,Saint-Denis  rue,Saint-Denis  rue,Hélène-Baillargeon  rue,45,Le Plateau-Mont-Royal,2018-07-20,31,Très mauvais,1.55,Bon
4009119,Saint-Denis  rue,Saint-Denis  rue,Saint-Denis  rue,46,Le Plateau-Mont-Royal,2018-07-20,69,Moyen,3.76,Moyen
1240301,Saint-Denis  rue,Laurier Est  avenue,Boucher  rue,210,Le Plateau-Mont-Royal,2018-07-20,29,Très mauvais,2.52,Moyen
1230447,Saint-Denis  rue,Boucher  rue,Saint-Grégoire  rue,136,Le Plateau-Mont-Royal,2018-07-20,48,Mauvais,3.31,Moyen
1230448,Saint-Denis  rue,Saint-Grégoire  rue,du Carmel  avenue,62,Le Plateau-Mont-Royal,2018-07-20,36,Très mauvais,3.02,Moyen
1230449,Saint-Denis  rue,du Carmel  avenue,Saint-Denis  rue,90,Le Plateau-Mont-Royal,2018-07-20,50,Mauvais,1.81,Bon
1240300,Saint-Denis  rue,Saint-Joseph Est  boulevard,Laurier Est  avenue,141,Le Plateau-Mont-Royal,2018-07-20,50,Mauvais,2.97,Moyen
1221009,Saint-Denis  rue,Sherbrooke Est  rue,De Rigaud  rue,114,Le Plateau-Mont-Royal,2018-07-20,17,Très mauvais,7.46,Très mauvais
4007966,Saint-Grégoire  rue,de Mentana  rue,Christophe-Colomb  avenue,93,Le Plateau-Mont-Royal,2018-07-20,45,Mauvais,6.64,Très mauvais
1230465,Saint-Grégoire  rue,Christophe-Colomb  avenue,De La Roche  rue,38,Le Plateau-Mont-Royal,2018-07-20,19,Très mauvais,7.94,Très mauvais
4004754,Saint-Grégoire  rue,Gerry-Boulet  rue,De Brébeuf  rue,62,Le Plateau-Mont-Royal,2018-07-20,34,Très mauvais,6.85,Très mauvais
1230467,Saint-Grégoire  rue,De Brébeuf  rue,Chambord  rue,74,Le Plateau-Mont-Royal,2018-08-11,35,Très mauvais,5.2,Mauvais
1230468,Saint-Grégoire  rue,Chambord  rue,De Lanaudière  rue,58,Le Plateau-Mont-Royal,2018-08-11,26,Très mauvais,4.33,Moyen
1230469,Saint-Grégoire  rue,De Lanaudière  rue,Garnier  rue,77,Le Plateau-Mont-Royal,2018-08-11,23,Très mauvais,4.8,Mauvais
4004753,Saint-Grégoire  rue,De La Roche  rue,Gerry-Boulet  rue,119,Le Plateau-Mont-Royal,2018-07-20,23,Très mauvais,4,Moyen
1230472,Saint-Grégoire  rue,Marquette  rue,Papineau  avenue,100,Le Plateau-Mont-Royal,2018-08-11,54,Mauvais,4.94,Mauvais
1625581,Saint-Grégoire  rue,Robert-Gravel  rue,Marquette  rue,17,Le Plateau-Mont-Royal,2018-08-11,71,Moyen,4.87,Mauvais
1230471,Saint-Grégoire  rue,Fabre  rue,Robert-Gravel  rue,71,Le Plateau-Mont-Royal,2018-08-11,20,Très mauvais,2.89,Moyen
1230470,Saint-Grégoire  rue,Garnier  rue,Fabre  rue,88,Le Plateau-Mont-Royal,2018-08-11,21,Très mauvais,3.17,Moyen
1230460,Saint-Grégoire  rue,Resther  rue,Saint-Hubert  rue,59,Le Plateau-Mont-Royal,2018-07-15,58,Mauvais,6.86,Très mauvais
1230455,Saint-Grégoire  rue,Prénoveau  rue,Resther  rue,52,Le Plateau-Mont-Royal,2018-07-15,26,Très mauvais,8.55,Très mauvais
1230454,Saint-Grégoire  rue,Rivard  rue,Prénoveau  rue,80,Le Plateau-Mont-Royal,2018-07-15,41,Mauvais,5.94,Mauvais
1230478,Saint-Hubert  rue,Saint-Hubert  rue,Boucher  rue,171,Le Plateau-Mont-Royal,2018-07-15,62,Moyen,4.43,Moyen
1230479,Saint-Hubert  rue,Boucher  rue,Saint-Grégoire  rue,168,Le Plateau-Mont-Royal,2018-07-15,85,Bon,2.8,Bon
1624685,Saint-Hubert  rue,Saint-Grégoire  rue,Saint-Hubert  rue,36,Le Plateau-Mont-Royal,2018-07-15,89,Excellent,4.1,Moyen
4004284,Saint-Hubert  rue,Saint-Hubert  rue,Saint-Hubert  rue,109,Le Plateau-Mont-Royal,2018-07-15,98,Excellent,1.94,Excellent
4004283,Saint-Hubert  rue,Saint-André  rue,Saint-Hubert  rue,139,Le Plateau-Mont-Royal,2018-07-15,97,Excellent,3.12,Bon
1624684,Saint-Hubert  rue,Saint-Hubert  rue,Saint-Hubert  rue,57,Le Plateau-Mont-Royal,2018-07-15,95,Excellent,2.23,Bon
1624686,Saint-Hubert  rue,Saint-Grégoire  rue,Saint-André  rue,64,Le Plateau-Mont-Royal,2018-07-15,95,Excellent,4.05,Moyen
4003139,Saint-Hubert  rue,Saint-Joseph Est  boulevard,Saint-Joseph Est  boulevard,12,Le Plateau-Mont-Royal,2018-08-11,97,Excellent,6.59,Mauvais
1230477,Saint-Hubert  rue,Saint-Joseph Est  boulevard,Laurier Est  avenue,150,Le Plateau-Mont-Royal,2018-08-11,49,Mauvais,5.17,Moyen
