Date,CorridorKM1,CorridorKM1_Pietons_IN_-_dir_Ouest_-_Amherst,CorridorKM1_Pietons_OUT_-_dir_Est_-_Morin-Heights,CorridorKM1_Velos_IN_-_dir_Ouest_-_Amherst,CorridorKM1_Velos_OUT_-_dir_Est_-_Morin-Heights,MontLaurierKM199,MontLaurierKM199_Pietons_direction_SUD_vers_St-Jerome,MontLaurierKM199_Pietons_direction_NORD_vers_gare_Mont-Laurier,MontLaurierKM199_Velos_direction_SUD_vers_St-Jerome,MontLaurierKM199_Velos_direction_NORD_vers_gare_Mont-Laurier,Mirabel,BoisesMirabel_Verskm0,BoisesMirabel_Sud,BoisesMirabel_IN,BoisesMirabel_OUT,GareNominingue,GareNominingue_Pietons_direction_SUD,GareNominingue_Pietons_direction_NORD,GareNominingue_Velos_direction_SUD,GareNominingue_Velos_direction_NORD,Gare_de_Tremblant,Gare_de_Tremblant_A_IN,Gare_de_Tremblant_A_OUT,Gare_de_Tremblant_B_IN,Gare_de_Tremblant_B_OUT,Prevost,IN,OUT,MT_ROLLAND_NORD,MT_ROLLAND_NORD_A_IN,MT_ROLLAND_NORD_A_OUT,MT_ROLLAND_NORD_B_IN,MT_ROLLAND_NORD_B_OUT,Mont_Rolland_(5238A),5238A_Sens_IN,5238A_Sens_OUT,Blainville_(7282A),7282A_Sens_IN,7282A_Sens_OUT,Prevost_suite,Prevost_suite_Cyclists,Prevost_suite_Cars,Compteur_lac_Mercier_Tremblant,Compteur_lac_Mercier_Tremblant_IN,Compteur_lac_Mercier_Tremblant_OUT 
2013-10-27,157,75,82,0,0,33,9,8,6,10,174,16,12,91,55,15,10,5,0,0,47,21,19,4,3,685,196,309,,,,,,,,,,,,,,,,,
2013-10-28,53,25,28,0,0,13,4,4,2,3,127,31,31,33,32,15,4,7,2,2,40,14,9,5,12,173,58,53,,,,,,,,,,,,,,,,,
2013-10-29,127,53,74,0,0,26,9,7,5,5,123,11,15,54,43,19,11,8,0,0,40,18,19,3,0,332,68,119,,,,,,,,,,,,,,,,,
2013-10-30,60,31,29,0,0,36,11,8,9,8,201,62,38,55,46,26,16,8,1,1,52,22,26,2,2,181,68,58,,,,,,,,,,,,,,,,,
2013-10-31,23,12,11,0,0,11,4,3,2,2,25,0,0,16,9,2,1,1,0,0,17,5,7,3,2,54,26,23,,,,,,,,,,,,,,,,,
2013-11-01,8,5,3,0,0,34,14,16,3,1,9,1,0,5,3,6,3,3,0,0,27,9,10,6,2,70,35,33,,,,,,,,,,,,,,,,,
2013-11-02,75,35,40,0,0,18,7,7,3,1,51,16,15,13,7,14,4,6,2,2,72,27,27,10,8,208,78,94,,,,,,,,,,,,,,,,,
2013-11-03,213,107,106,0,0,27,9,6,6,6,188,22,19,75,72,29,17,10,0,2,97,38,37,8,14,686,381,248,,,,,,,,,,,,,,,,,
2013-11-04,106,53,53,0,0,31,15,12,2,2,144,23,16,54,51,11,3,5,1,2,144,47,77,3,17,156,82,53,,,,,,,,,,,,,,,,,
2013-11-05,65,34,31,0,0,19,4,5,6,4,187,27,24,64,72,5,2,1,1,1,141,62,79,0,0,164,72,71,,,,,,,,,,,,,,,,,
2013-11-06,78,42,36,0,0,23,6,4,6,7,249,60,48,77,64,19,8,6,3,2,34,16,18,0,0,238,103,96,,,,,,,,,,,,,,,,,
2013-11-07,33,17,16,0,0,5,0,1,3,1,50,14,16,10,10,7,0,1,4,2,156,74,82,0,0,82,34,41,,,,,,,,,,,,,,,,,
2013-11-08,51,21,30,0,0,21,9,7,2,3,61,9,10,21,21,8,4,2,1,1,41,21,20,0,0,221,101,108,,,,,,,,,,,,,,,,,
2013-11-09,124,63,61,0,0,36,6,8,11,11,107,19,20,34,34,10,5,3,1,1,88,42,46,0,0,372,160,161,,,,,,,,,,,,,,,,,
2013-11-10,78,41,37,0,0,2,1,1,0,0,10,0,0,6,4,19,8,9,2,0,52,26,26,0,0,133,70,59,,,,,,,,,,,,,,,,,
2013-11-11,44,22,22,0,0,6,3,2,1,0,42,4,6,17,15,3,2,1,0,0,29,13,16,0,0,123,62,52,,,,,,,,,,,,,,,,,
2013-11-12,32,16,16,0,0,8,2,2,2,2,28,6,7,7,8,9,4,5,0,0,17,6,11,0,0,92,45,45,,,,,,,,,,,,,,,,,
2013-11-13,45,23,22,0,0,8,4,3,0,1,23,7,12,4,0,23,12,11,0,0,16,7,9,0,0,98,50,48,,,,,,,,,,,,,,,,,
2013-11-14,14,7,7,0,0,13,2,3,5,3,45,6,5,20,14,4,2,2,0,0,19,9,10,0,0,71,36,32,,,,,,,,,,,,,,,,,
2013-11-15,57,28,29,0,0,12,3,4,3,2,130,14,3,76,37,11,4,5,1,1,54,28,26,0,0,111,58,48,,,,,,,,,,,,,,,,,
2013-11-16,201,106,95,0,0,70,13,15,20,22,505,47,39,207,212,40,19,11,3,7,150,70,80,0,0,630,310,221,,,,,,,,,,,,,,,,,
2013-11-17,56,29,27,0,0,6,2,2,1,1,83,11,5,44,23,16,4,6,4,2,47,22,25,0,0,205,110,80,,,,,,,,,,,,,,,,,
2013-11-18,10,5,5,0,0,6,1,1,2,2,12,2,4,6,0,14,6,8,0,0,26,14,12,0,0,66,30,26,,,,,,,,,,,,,,,,,
2013-11-19,44,22,22,0,0,20,10,6,2,2,38,8,8,13,9,0,0,0,0,0,25,11,14,0,0,103,43,51,,,,,,,,,,,,,,,,,
2013-11-20,45,25,20,0,0,25,9,9,4,3,94,23,19,27,25,8,3,4,1,0,38,20,18,0,0,187,105,71,,,,,,,,,,,,,,,,,
2013-11-21,29,14,15,0,0,24,7,8,6,3,78,26,12,22,18,0,0,0,0,0,38,18,20,0,0,134,61,60,,,,,,,,,,,,,,,,,
2013-11-22,30,14,16,0,0,5,3,2,0,0,10,2,0,8,0,2,1,1,0,0,20,11,9,0,0,50,26,24,,,,,,,,,,,,,,,,,
2013-11-23,103,51,52,0,0,22,9,10,2,1,45,9,9,14,13,10,4,6,0,0,21,11,10,0,0,271,130,137,,,,,,,,,,,,,,,,,
2013-11-24,64,29,35,0,0,2,1,1,0,0,9,5,3,1,0,2,1,1,0,0,14,8,6,0,0,181,103,73,,,,,,,,,,,,,,,,,
2013-11-25,20,8,12,0,0,12,7,5,0,0,20,7,7,3,3,8,3,4,0,1,18,8,10,0,0,78,44,29,,,,,,,,,,,,,,,,,
2013-11-26,13,7,6,0,0,7,3,3,1,0,30,5,6,15,4,4,2,2,0,0,21,10,11,0,0,91,43,42,,,,,,,,,,,,,,,,,
2013-11-27,6,4,2,0,0,2,1,1,0,0,0,0,0,0,0,9,5,4,0,0,4,3,1,0,0,35,16,14,,,,,,,,,,,,,,,,,
2013-11-28,19,10,9,0,0,0,0,0,0,0,1,1,0,0,0,5,2,3,0,0,5,3,2,0,0,81,38,35,,,,,,,,,,,,,,,,,
2013-11-29,50,26,24,0,0,49,21,24,3,1,4,4,0,0,0,2,1,1,0,0,6,3,3,0,0,56,29,22,,,,,,,,,,,,,,,,,
2013-11-30,131,66,65,0,0,3,2,1,0,0,0,0,0,0,0,27,15,8,1,3,36,19,17,0,0,271,141,122,,,,,,,,,,,,,,,,,
2013-12-01,225,116,109,0,0,0,0,0,0,0,2,1,1,0,0,7,5,2,0,0,48,21,27,0,0,289,159,120,,,,,,,,,,,,,,,,,
2013-12-02,43,22,21,0,0,4,2,2,0,0,3,1,2,0,0,7,2,5,0,0,23,14,9,0,0,84,47,36,,,,,,,,,,,,,,,,,
2013-12-03,46,23,23,0,0,8,5,3,0,0,1,1,0,0,0,9,4,5,0,0,20,9,11,0,0,123,58,57,,,,,,,,,,,,,,,,,
2013-12-04,77,44,33,0,0,7,3,1,1,2,8,4,4,0,0,13,9,4,0,0,13,7,6,0,0,142,79,62,,,,,,,,,,,,,,,,,
2013-12-05,12,4,8,0,0,6,6,0,0,0,0,0,0,0,0,3,2,1,0,0,6,3,3,0,0,33,16,15,,,,,,,,,,,,,,,,,
2013-12-06,23,12,11,0,0,1,1,0,0,0,0,0,0,0,0,6,3,3,0,0,10,5,5,0,0,64,31,30,,,,,,,,,,,,,,,,,
2013-12-07,84,44,40,0,0,5,3,2,0,0,6,4,2,0,0,6,2,4,0,0,21,12,9,0,0,266,137,115,,,,,,,,,,,,,,,,,
2013-12-08,190,93,97,0,0,5,1,4,0,0,16,8,8,0,0,3,1,2,0,0,31,15,16,0,0,413,221,188,,,,,,,,,,,,,,,,,
2013-12-09,36,20,16,0,0,2,1,0,0,1,0,0,0,0,0,7,4,2,1,0,25,13,12,0,0,54,21,26,,,,,,,,,,,,,,,,,
2013-12-10,77,41,36,0,0,6,2,2,2,0,0,0,0,0,0,2,0,2,0,0,35,26,9,0,0,59,28,26,,,,,,,,,,,,,,,,,
2013-12-11,66,33,33,0,0,4,3,1,0,0,0,0,0,0,0,1,1,0,0,0,13,10,3,0,0,69,29,27,,,,,,,,,,,,,,,,,
2013-12-12,40,23,17,0,0,0,0,0,0,0,2,2,0,0,0,2,0,2,0,0,31,19,12,0,0,58,31,25,,,,,,,,,,,,,,,,,
2013-12-13,53,27,26,0,0,6,4,2,0,0,1,1,0,0,0,5,2,3,0,0,14,7,7,0,0,55,29,26,,,,,,,,,,,,,,,,,
2013-12-14,57,26,31,0,0,4,4,0,0,0,2,1,1,0,0,4,3,1,0,0,33,16,17,0,0,92,47,43,,,,,,,,,,,,,,,,,
2013-12-15,103,53,50,0,0,0,0,0,0,0,0,0,0,0,0,6,1,5,0,0,21,11,10,0,0,201,86,74,,,,,,,,,,,,,,,,,
2013-12-16,43,21,22,0,0,3,3,0,0,0,0,0,0,0,0,4,2,2,0,0,9,5,4,0,0,63,28,27,,,,,,,,,,,,,,,,,
2013-12-17,24,14,10,0,0,3,3,0,0,0,1,1,0,0,0,1,0,1,0,0,12,7,5,0,0,73,36,30,,,,,,,,,,,,,,,,,
2013-12-18,33,16,17,0,0,13,5,8,0,0,0,0,0,0,0,13,6,7,0,0,31,13,18,0,0,157,81,67,,,,,,,,,,,,,,,,,
2013-12-19,40,22,18,0,0,16,6,10,0,0,0,0,0,0,0,0,0,0,0,0,15,8,7,0,0,129,62,61,,,,,,,,,,,,,,,,,
2013-12-20,45,22,23,0,0,19,11,8,0,0,0,0,0,0,0,8,1,7,0,0,3,2,1,0,0,100,56,41,,,,,,,,,,,,,,,,,
2013-12-21,125,63,62,0,0,35,14,20,1,0,0,0,0,0,0,15,7,8,0,0,26,12,14,0,0,214,103,101,,,,,,,,,,,,,,,,,
2013-12-22,55,29,26,0,0,36,16,20,0,0,0,0,0,0,0,37,18,19,0,0,34,28,6,0,0,63,27,33,,,,,,,,,,,,,,,,,
2013-12-23,164,80,84,0,0,19,10,9,0,0,0,0,0,0,0,56,29,27,0,0,48,27,21,0,0,224,108,108,,,,,,,,,,,,,,,,,
2013-12-24,105,52,53,0,0,25,14,11,0,0,0,0,0,0,0,15,8,7,0,0,36,18,18,0,0,194,97,93,,,,,,,,,,,,,,,,,
2013-12-25,101,52,49,0,0,18,11,7,0,0,0,0,0,0,0,22,9,13,0,0,109,57,52,0,0,144,78,63,,,,,,,,,,,,,,,,,
2013-12-26,218,106,112,0,0,100,39,60,1,0,0,0,0,0,0,76,29,47,0,0,113,67,46,0,0,328,171,150,,,,,,,,,,,,,,,,,
2013-12-27,296,150,146,0,0,125,53,71,1,0,0,0,0,0,0,56,18,38,0,0,81,43,38,0,0,325,171,137,,,,,,,,,,,,,,,,,
2013-12-28,339,164,175,0,0,124,51,73,0,0,0,0,0,0,0,146,73,72,1,0,114,57,57,0,0,409,182,210,,,,,,,,,,,,,,,,,
2013-12-29,366,172,194,0,0,128,77,51,0,0,1,1,0,0,0,82,49,33,0,0,107,55,52,0,0,320,160,148,,,,,,,,,,,,,,,,,
2013-12-30,205,96,109,0,0,82,44,38,0,0,2,1,1,0,0,35,18,17,0,0,78,42,36,0,0,264,144,111,,,,,,,,,,,,,,,,,
2013-12-31,121,60,61,0,0,68,36,32,0,0,0,0,0,0,0,52,28,24,0,0,78,39,39,0,0,125,56,63,,,,,,,,,,,,,,,,,
2014-01-01,95,47,48,0,0,25,11,14,0,0,0,0,0,0,0,37,13,24,0,0,42,23,19,0,0,134,71,57,,,,,,,,,,,,,,,,,
2014-01-02,68,38,30,0,0,25,10,15,0,0,0,0,0,0,0,35,15,20,0,0,54,26,28,0,0,69,32,33,,,,,,,,,,,,,,,,,
2014-01-03,88,44,44,0,0,46,15,31,0,0,0,0,0,0,0,59,27,32,0,0,46,22,24,0,0,112,55,55,,,,,,,,,,,,,,,,,
2014-01-04,215,108,107,0,0,174,84,88,1,1,0,0,0,0,0,134,54,80,0,0,54,28,26,0,0,351,165,172,,,,,,,,,,,,,,,,,
2014-01-05,258,127,131,0,0,109,63,46,0,0,1,1,0,0,0,93,51,42,0,0,47,25,22,0,0,342,158,170,,,,,,,,,,,,,,,,,
2014-01-06,0,0,0,0,0,20,13,7,0,0,3,3,0,0,0,6,5,1,0,0,20,9,11,0,0,16,6,10,,,,,,,,,,,,,,,,,
2014-01-07,17,5,12,0,0,6,5,1,0,0,1,0,1,0,0,20,12,8,0,0,34,20,14,0,0,91,44,26,,,,,,,,,,,,,,,,,
2014-01-08,33,15,18,0,0,32,11,19,1,1,0,0,0,0,0,50,29,21,0,0,34,20,14,0,0,82,41,39,,,,,,,,,,,,,,,,,
2014-01-09,28,14,14,0,0,66,31,35,0,0,0,0,0,0,0,57,26,31,0,0,61,32,29,0,0,114,64,50,,,,,,,,,,,,,,,,,
2014-01-10,57,25,32,0,0,79,54,25,0,0,0,0,0,0,0,76,39,37,0,0,62,28,34,0,0,211,100,107,,,,,,,,,,,,,,,,,
2014-01-11,123,61,62,0,0,15,7,8,0,0,1,0,1,0,0,6,3,3,0,0,28,16,12,0,0,43,20,22,,,,,,,,,,,,,,,,,
2014-01-12,49,20,29,0,0,24,11,13,0,0,0,0,0,0,0,29,25,4,0,0,40,19,21,0,0,267,129,136,,,,,,,,,,,,,,,,,
2014-01-13,31,12,19,0,0,9,6,3,0,0,0,0,0,0,0,21,7,14,0,0,53,23,30,0,0,145,73,70,,,,,,,,,,,,,,,,,
2014-01-14,13,8,5,0,0,22,3,19,0,0,3,2,1,0,0,33,1,32,0,0,28,18,10,0,0,102,49,52,,,,,,,,,,,,,,,,,
2014-01-15,27,11,16,0,0,9,9,0,0,0,2,0,2,0,0,19,11,8,0,0,36,19,17,0,0,164,87,76,,,,,,,,,,,,,,,,,
2014-01-16,32,12,20,0,0,11,6,5,0,0,2,2,0,0,0,29,10,19,0,0,38,19,19,0,0,181,92,89,,,,,,,,,,,,,,,,,
2014-01-17,48,26,22,0,0,58,16,42,0,0,0,0,0,0,0,80,46,34,0,0,64,34,30,0,0,166,86,80,,,,,,,,,,,,,,,,,
2014-01-18,297,145,152,0,0,217,76,141,0,0,2,1,1,0,0,198,70,128,0,0,79,39,40,0,0,666,313,349,,,,,,,,,,,,,,,,,
2014-01-19,257,131,126,0,0,98,55,43,0,0,0,0,0,0,0,123,76,47,0,0,46,24,22,0,0,383,178,197,,,,,,,,,,,,,,,,,
2014-01-20,47,22,25,0,0,50,35,15,0,0,1,0,1,0,0,43,26,17,0,0,29,29,0,0,0,117,59,56,,,,,,,,,,,,,,,,,
2014-01-21,36,16,20,0,0,57,27,30,0,0,0,0,0,0,0,76,31,45,0,0,18,16,2,0,0,54,28,26,,,,,,,,,,,,,,,,,
2014-01-22,9,4,5,0,0,48,33,15,0,0,0,0,0,0,0,38,26,12,0,0,20,19,1,0,0,71,34,37,,,,,,,,,,,,,,,,,
2014-01-23,32,14,18,0,0,55,27,28,0,0,0,0,0,0,0,72,29,43,0,0,24,13,11,0,0,95,43,48,,,,,,,,,,,,,,,,,
2014-01-24,43,23,20,0,0,120,34,86,0,0,2,1,1,0,0,89,36,52,0,1,20,11,9,0,0,120,62,57,,,,,,,,,,,,,,,,,
2014-01-25,333,236,97,0,0,225,91,132,0,2,0,0,0,0,0,199,93,106,0,0,47,25,22,0,0,310,122,179,,,,,,,,,,,,,,,,,
2014-01-26,109,55,54,0,0,151,99,51,0,1,0,0,0,0,0,105,67,38,0,0,1,1,0,0,0,232,116,102,,,,,,,,,,,,,,,,,
2014-01-27,35,20,15,0,0,11,6,5,0,0,0,0,0,0,0,46,33,13,0,0,27,27,0,0,0,157,73,71,,,,,,,,,,,,,,,,,
2014-01-28,21,9,12,0,0,68,30,38,0,0,0,0,0,0,0,58,25,33,0,0,26,22,4,0,0,91,44,44,,,,,,,,,,,,,,,,,
2014-01-29,38,17,21,0,0,85,35,50,0,0,0,0,0,0,0,63,31,32,0,0,42,24,18,0,0,96,49,46,,,,,,,,,,,,,,,,,
2014-01-30,54,26,28,0,0,142,70,72,0,0,1,1,0,0,0,93,61,32,0,0,43,23,20,0,0,154,79,73,,,,,,,,,,,,,,,,,
2014-01-31,76,30,46,0,0,153,70,83,0,0,4,3,1,0,0,114,48,66,0,0,65,42,23,0,0,157,75,79,,,,,,,,,,,,,,,,,
2014-02-01,347,168,179,0,0,233,114,118,0,1,1,1,0,0,0,205,88,117,0,0,98,47,51,0,0,515,259,241,,,,,,,,,,,,,,,,,
2014-02-02,280,132,148,0,0,166,104,61,1,0,0,0,0,0,0,156,80,76,0,0,76,40,36,0,0,276,123,143,,,,,,,,,,,,,,,,,
2014-02-03,66,32,34,0,0,60,33,27,0,0,1,1,0,0,0,81,38,43,0,0,40,18,22,0,0,185,107,73,,,,,,,,,,,,,,,,,
2014-02-04,57,29,28,0,0,63,24,39,0,0,6,2,4,0,0,83,33,50,0,0,50,27,23,0,0,134,70,63,,,,,,,,,,,,,,,,,
2014-02-05,34,15,19,0,0,119,54,65,0,0,0,0,0,0,0,142,75,67,0,0,42,24,18,0,0,66,34,32,,,,,,,,,,,,,,,,,
2014-02-06,53,24,29,0,0,71,44,27,0,0,1,1,0,0,0,94,47,47,0,0,24,13,11,0,0,96,55,37,,,,,,,,,,,,,,,,,
2014-02-07,70,31,39,0,0,120,54,66,0,0,0,0,0,0,0,110,53,57,0,0,35,18,17,0,0,163,83,78,,,,,,,,,,,,,,,,,
2014-02-08,302,141,161,0,0,327,117,210,0,0,0,0,0,0,0,337,144,193,0,0,98,49,49,0,0,546,269,269,,,,,,,,,,,,,,,,,
2014-02-09,279,139,140,0,0,257,174,83,0,0,0,0,0,0,0,213,135,78,0,0,111,58,53,0,0,481,241,228,,,,,,,,,,,,,,,,,
2014-02-10,69,36,33,0,0,85,36,49,0,0,1,1,0,0,0,57,13,44,0,0,41,18,23,0,0,216,108,97,,,,,,,,,,,,,,,,,
2014-02-11,30,16,14,0,0,68,31,37,0,0,6,4,2,0,0,39,8,31,0,0,54,28,26,0,0,90,45,43,,,,,,,,,,,,,,,,,
2014-02-12,43,21,22,0,0,85,47,38,0,0,3,2,1,0,0,96,60,36,0,0,55,32,23,0,0,119,62,57,,,,,,,,,,,,,,,,,
2014-02-13,57,25,32,0,0,81,39,42,0,0,3,2,1,0,0,116,60,56,0,0,63,36,27,0,0,153,79,71,,,,,,,,,,,,,,,,,
2014-02-14,65,34,31,0,0,170,50,120,0,0,0,0,0,0,0,115,52,62,0,1,8,6,2,0,0,75,35,36,,,,,,,,,,,,,,,,,
2014-02-15,395,192,203,0,0,245,119,126,0,0,0,0,0,0,0,228,88,140,0,0,71,71,0,0,0,348,180,165,,,,,,,,,,,,,,,,,
2014-02-16,337,163,174,0,0,229,142,87,0,0,6,3,3,0,0,202,131,71,0,0,110,102,8,0,0,593,287,300,,,,,,,,,,,,,,,,,
2014-02-17,76,38,38,0,0,79,43,36,0,0,3,2,1,0,0,65,39,26,0,0,36,17,19,0,0,182,96,81,,,,,,,,,,,,,,,,,
2014-02-18,53,24,29,0,0,58,25,33,0,0,0,0,0,0,0,50,33,17,0,0,52,26,26,0,0,157,79,72,,,,,,,,,,,,,,,,,
2014-02-19,68,28,40,0,0,72,41,31,0,0,0,0,0,0,0,104,78,26,0,0,49,26,23,0,0,140,74,64,,,,,,,,,,,,,,,,,
2014-02-20,62,30,32,0,0,110,54,56,0,0,0,0,0,0,0,104,58,46,0,0,56,24,32,0,0,290,145,140,,,,,,,,,,,,,,,,,
2014-02-21,4,2,2,0,0,44,15,29,0,0,0,0,0,0,0,30,6,24,0,0,15,7,8,0,0,6,3,3,,,,,,,,,,,,,,,,,
2014-02-22,220,114,106,0,0,112,39,73,0,0,2,2,0,0,0,141,63,78,0,0,111,56,55,0,0,340,175,161,,,,,,,,,,,,,,,,,
2014-02-23,611,93,518,0,0,104,66,38,0,0,19,12,7,0,0,74,36,38,0,0,103,53,50,0,0,540,271,263,,,,,,,,,,,,,,,,,
2014-02-24,57,34,23,0,0,40,16,24,0,0,1,1,0,0,0,33,12,21,0,0,31,17,14,0,0,206,95,105,,,,,,,,,,,,,,,,,
2014-02-25,60,28,32,0,0,51,18,33,0,0,0,0,0,0,0,41,17,24,0,0,45,24,21,0,0,111,55,55,,,,,,,,,,,,,,,,,
2014-02-26,54,26,28,0,0,76,36,40,0,0,1,1,0,0,0,53,27,26,0,0,42,19,23,0,0,105,48,51,,,,,,,,,,,,,,,,,
2014-02-27,32,15,17,0,0,69,44,25,0,0,0,0,0,0,0,56,28,28,0,0,58,30,28,0,0,82,42,39,,,,,,,,,,,,,,,,,
2014-02-28,55,24,31,0,0,95,33,62,0,0,0,0,0,0,0,77,37,40,0,0,47,21,26,0,0,98,54,41,,,,,,,,,,,,,,,,,
2014-03-01,270,127,143,0,0,214,97,117,0,0,0,0,0,0,0,135,52,83,0,0,109,56,53,0,0,379,193,182,,,,,,,,,,,,,,,,,
2014-03-02,249,111,138,0,0,203,132,71,0,0,1,1,0,0,0,130,69,61,0,0,113,66,47,0,0,654,342,306,,,,,,,,,,,,,,,,,
2014-03-03,81,37,44,0,0,67,43,24,0,0,0,0,0,0,0,43,27,16,0,0,81,42,39,0,0,200,106,89,0,0,0,0,0,,,,,,,,,,,,
2014-03-04,87,42,45,0,0,55,15,40,0,0,1,0,1,0,0,50,20,30,0,0,62,32,30,0,0,161,73,88,196,0,196,0,0,,,,,,,,,,,,
2014-03-05,122,69,53,0,0,69,41,28,0,0,0,0,0,0,0,84,50,34,0,0,98,50,48,0,0,155,83,71,79,0,79,0,0,,,,,,,,,,,,
2014-03-06,97,48,49,0,0,108,50,58,0,0,0,0,0,0,0,75,40,35,0,0,77,39,38,0,0,245,152,89,78,0,78,0,0,,,,,,,,,,,,
2014-03-07,144,80,64,0,0,95,40,55,0,0,15,6,9,0,0,120,43,77,0,0,99,47,52,0,0,361,188,170,120,0,120,0,0,,,,,,,,,,,,
2014-03-08,317,158,159,0,0,198,104,94,0,0,8,5,3,0,0,192,89,103,0,0,85,42,43,0,0,623,305,315,135,0,135,0,0,,,,,,,,,,,,
2014-03-09,229,109,120,0,0,96,62,34,0,0,3,2,1,0,0,92,59,33,0,0,108,54,54,0,0,806,422,380,75,0,75,0,0,,,,,,,,,,,,
2014-03-10,63,32,31,0,0,14,3,11,0,0,4,2,2,0,0,81,47,34,0,0,43,23,20,0,0,162,72,90,32,0,32,0,0,,,,,,,,,,,,
2014-03-11,71,36,35,0,0,67,46,21,0,0,3,1,2,0,0,32,24,8,0,0,41,21,20,0,0,101,48,51,52,0,52,0,0,,,,,,,,,,,,
2014-03-12,50,25,25,0,0,25,10,15,0,0,2,1,1,0,0,24,14,10,0,0,37,24,13,0,0,117,55,62,50,0,50,0,0,,,,,,,,,,,,
2014-03-13,71,34,37,0,0,39,21,18,0,0,0,0,0,0,0,53,36,17,0,0,53,37,16,0,0,78,41,35,59,0,59,0,0,,,,,,,,,,,,
2014-03-14,74,35,39,0,0,77,27,47,2,1,0,0,0,0,0,73,25,48,0,0,24,15,9,0,0,144,70,74,105,0,105,0,0,,,,,,,,,,,,
2014-03-15,175,85,90,0,0,163,67,96,0,0,2,1,1,0,0,129,40,89,0,0,54,29,25,0,0,475,304,170,85,0,85,0,0,,,,,,,,,,,,
2014-03-16,181,85,96,0,0,86,52,34,0,0,6,4,2,0,0,128,88,40,0,0,59,29,30,0,0,380,189,189,70,0,70,0,0,,,,,,,,,,,,
2014-03-17,33,15,18,0,0,47,31,16,0,0,1,1,0,0,0,57,24,33,0,0,56,27,29,0,0,160,78,82,91,0,91,0,0,,,,,,,,,,,,
2014-03-18,31,11,20,0,0,36,28,8,0,0,0,0,0,0,0,52,35,17,0,0,44,23,21,0,0,144,74,67,54,0,54,0,0,,,,,,,,,,,,
2014-03-19,32,16,16,0,0,13,5,8,0,0,3,3,0,0,0,29,13,16,0,0,39,20,19,0,0,115,50,65,23,0,23,0,0,,,,,,,,,,,,
2014-03-20,15,8,7,0,0,26,18,8,0,0,0,0,0,0,0,33,19,14,0,0,35,21,14,0,0,41,18,23,11,0,11,0,0,,,,,,,,,,,,
2014-03-21,58,25,33,0,0,68,27,41,0,0,8,5,3,0,0,88,40,48,0,0,61,30,31,0,0,157,79,76,75,0,75,0,0,,,,,,,,,,,,
2014-03-22,12,9,3,0,0,109,53,56,0,0,1,1,0,0,0,111,42,69,0,0,41,25,16,0,0,167,82,85,134,0,134,0,0,,,,,,,,,,,,
2014-03-23,10,10,0,0,0,69,47,22,0,0,1,1,0,0,0,2,2,0,0,0,76,42,34,0,0,462,225,234,67,0,67,0,0,,,,,,,,,,,,
2014-03-24,5,5,0,0,0,16,9,7,0,0,2,1,1,0,0,33,23,10,0,0,55,29,26,0,0,185,102,83,85,0,85,0,0,,,,,,,,,,,,
2014-03-25,4,4,0,0,0,19,7,12,0,0,5,2,3,0,0,14,3,11,0,0,44,22,22,0,0,178,89,89,47,0,47,0,0,,,,,,,,,,,,
2014-03-26,59,58,1,0,0,20,9,11,0,0,2,2,0,0,0,42,20,22,0,0,33,18,15,0,0,149,76,73,70,0,70,0,0,,,,,,,,,,,,
2014-03-27,33,16,17,0,0,40,16,24,0,0,1,1,0,0,0,20,12,8,0,0,24,13,11,0,0,121,55,63,54,0,54,0,0,,,,,,,,,,,,
2014-03-28,0,0,0,0,0,9,1,8,0,0,0,0,0,0,0,0,0,0,0,0,12,7,5,0,0,25,12,12,113,0,113,0,0,,,,,,,,,,,,
2014-03-29,98,57,41,0,0,58,33,25,0,0,0,0,0,0,0,0,0,0,0,0,55,31,24,0,0,229,116,111,116,0,116,0,0,,,,,,,,,,,,
2014-03-30,1,1,0,0,0,24,17,7,0,0,0,0,0,0,0,7,4,3,0,0,74,37,37,0,0,131,63,68,105,0,105,0,0,,,,,,,,,,,,
2014-03-31,20,13,7,0,0,9,6,3,0,0,0,0,0,0,0,10,4,6,0,0,36,17,19,0,0,270,128,140,18,0,18,0,0,,,,,,,,,,,,
2014-04-01,30,16,14,0,0,9,5,4,0,0,2,1,1,0,0,34,15,19,0,0,26,14,12,0,0,119,55,64,85,0,85,0,0,,,,,,,,,,,,
2014-04-02,16,8,8,0,0,5,4,1,0,0,0,0,0,0,0,12,2,10,0,0,23,15,8,0,0,59,32,27,2,0,2,0,0,,,,,,,,,,,,
2014-04-03,39,19,20,0,0,14,5,9,0,0,0,0,0,0,0,4,2,2,0,0,15,9,6,0,0,196,89,106,0,0,0,0,0,,,,,,,,,,,,
2014-04-04,44,26,18,0,0,7,6,1,0,0,0,0,0,0,0,14,5,9,0,0,16,6,10,0,0,100,51,48,0,0,0,0,0,,,,,,,,,,,,
2014-04-05,16,6,10,0,0,1,1,0,0,0,0,0,0,0,0,15,8,7,0,0,9,7,2,0,0,81,40,41,0,0,0,0,0,,,,,,,,,,,,
2014-04-06,86,52,34,0,0,9,7,2,0,0,103,89,14,0,0,22,6,16,0,0,32,17,15,0,0,455,224,230,0,0,0,0,0,,,,,,,,,,,,
