ï»¿NOCIVIQUE,MUNICIPALITE,ORIENTATION,NOM_VOIE,LIEN_VOIE,TYPE_VOIE,ADRESSE,XNAD83MTM6,YNAD83MTM6,GEOM,ID 
713,10043,,Rivage,du,Boulevard,"713, boulevard du Rivage",231236.2653000001,5372350.1236000005,Point,17785
713,10043,,Forest,,Rue,"713, rue Forest",224852.46320000011,5366696.8649,Point,17786
713,10043,,Louis-David, ,Rue,"713, rue Louis-David",224995.82459999993,5366999.298699999,Point,17787
713,10043,,Horizon,de l',Rue,"713, rue de l'Horizon",225200.55700000003,5366332.825200001,Point,17788
713,10043,,GenÃ©vriers,des,Rue,"713, rue des GenÃ©vriers",225271.78479999956,5366212.4374,Point,17789
713,10043,,Kalmias,des,Rue,"713, rue des Kalmias",233373.6370000001,5374125.1543000005,Point,17790
713,10043,,Sources,des,Rue,"713, rue des Sources",225118.99540000036,5366306.963300001,Point,17791
713,10043,,Versant,du,Rue,"713, rue du Versant",225238.53089999966,5366273.821900001,Point,17792
714,10043,,Sainte-Anne, ,Boulevard,"714, boulevard Sainte-Anne",233044.00210000016,5374363.1293,Point,17793
714,10043,,Rivage,du,Boulevard,"714, boulevard du Rivage",231220.20519999973,5372359.535700001,Point,17794
714,10043,,Sainte-Odile, ,Chemin,"714, chemin Sainte-Odile",229997.81539999973,5364451.2936,Point,17795
714,10043,,Louis-David, ,Rue,"714, rue Louis-David",225015.1314000003,5367014.6938000005,Point,17796
714,10043,,Horizon,de l',Rue,"714, rue de l'Horizon",225179.77219999954,5366333.5613,Point,17797
714,10043,,GenÃ©vriers,des,Rue,"714, rue des GenÃ©vriers",225266.30090000015,5366224.0044,Point,17798
714,10043,,Sources,des,Rue,"714, rue des Sources",225113.10979999974,5366333.4637,Point,17799
714,10043,,Versant,du,Rue,"714, rue du Versant",225219.86060000025,5366276.052200001,Point,17800
715,10043,,Sainte-Anne, ,Boulevard,"715, boulevard Sainte-Anne",233076.56620000023,5374364.4836,Point,17801
715,10043,,Pionniers,des,Route,"715, route des Pionniers",233992.10360000003,5358256.43,Point,17802
715,10043,,Forest,,Rue,"715, rue Forest",224835.45370000042,5366695.819499999,Point,17803
715,10043,,Horizon,de l',Rue,"715, rue de l'Horizon",225186.6185999997,5366322.9725,Point,17804
715,10043,,GenÃ©vriers,des,Rue,"715, rue des GenÃ©vriers",225256.90450000018,5366201.8068,Point,17805
715,10043,,Kalmias,des,Rue,"715, rue des Kalmias",233389.31649999972,5374136.4869,Point,17806
715,10043,,Sources,des,Rue,"715, rue des Sources",225096.25850000046,5366331.7634,Point,17807
715,10043,,Versant,du,Rue,"715, rue du Versant",225217.73390000034,5366259.1238,Point,17808
715,10043,,Ãmilien-Amiot, ,Rue,"715, rue Ãmilien-Amiot",233141.05250000022,5374295.5371,Point,17809
716,10043,,Saint-Germain, ,Boulevard,"716, boulevard Saint-Germain",224883.62829999998,5366578.4054000005,Point,17810
716,10043,,Rivage,du,Boulevard,"716, boulevard du Rivage",231226.11539999954,5372363.98,Point,17811
716,10043,,Forest,,Rue,"716, rue Forest",224850.56549999956,5366709.640000001,Point,17812
716,10043,,Lausanne,de,Rue,"716, rue de Lausanne",226083.6355999997,5365477.0077,Point,17813
716,10043,,GenÃ©vriers,des,Rue,"716, rue des GenÃ©vriers",225248.11089999974,5366211.009199999,Point,17814
716,10043,,Sources,des,Rue,"716, rue des Sources",225088.90270000044,5366355.7785,Point,17815
716,10043,,VÃ©tÃ©rans,des,Rue,"716, rue des VÃ©tÃ©rans",233199.62590000033,5374181.787799999,Point,17816
716,10043,,Versant,du,Rue,"716, rue du Versant",225206.3513000002,5366266.502900001,Point,17817
717,10043,,Saint-Germain, ,Boulevard,"717, boulevard Saint-Germain",224919.88549999986,5366579.193,Point,17818
717,10043,,Forest,,Rue,"717, rue Forest",224825.04739999957,5366697.041200001,Point,17819
717,10043,,Louis-David, ,Rue,"717, rue Louis-David",224997.1216000002,5367032.8255,Point,17820
717,10043,,Horizon,de l',Rue,"717, rue de l'Horizon",225173.0530000003,5366313.383400001,Point,17821
717,10043,,GenÃ©vriers,des,Rue,"717, rue des GenÃ©vriers",225242.02740000002,5366194.791300001,Point,17822
717,10043,,Kalmias,des,Rue,"717, rue des Kalmias",233398.51970000006,5374152.5777,Point,17823
717,10043,,Sources,des,Rue,"717, rue des Sources",225065.91729999986,5366359.704399999,Point,17824
717,10043,,VÃ©tÃ©rans,des,Rue,"717, rue des VÃ©tÃ©rans",233239.42229999974,5374187.768200001,Point,17825
718,10043,,Sainte-Anne, ,Boulevard,"718, boulevard Sainte-Anne",233066.2988,5374378.327400001,Point,17826
718,10043,,Sainte-Odile, ,Chemin,"718, chemin Sainte-Odile",230030.2918999996,5364414.6483,Point,17827
718,10043,,Voyer, ,Chemin,"718, chemin Voyer",212316.7592000002,5355656.711100001,Point,17828
718,10043,,Pionniers,des,Route,"718, route des Pionniers",234010.80289999954,5358223.2917,Point,17829
718,10043,,Forest,,Rue,"718, rue Forest",224816.57249999978,5366718.9264,Point,17830
718,10043,,AndromÃ¨de,d',Rue,"718, rue d'AndromÃ¨de",224688.47479999997,5366769.1636,Point,17831
718,10043,,Horizon,de l',Rue,"718, rue de l'Horizon",225149.11419999972,5366311.890000001,Point,17832
718,10043,,Sources,des,Rue,"718, rue des Sources",225069.85730000027,5366373.312999999,Point,17833
718,10043,,Versant,du,Rue,"718, rue du Versant",225192.16449999996,5366256.4747,Point,17834
719,10043,,Sainte-Anne, ,Boulevard,"719, boulevard Sainte-Anne",233094.47670000046,5374376.9025,Point,17835
719,10043,,Forest,,Rue,"719, rue Forest",224816.64969999995,5366701.104800001,Point,17836
719,10043,,Horizon,de l',Rue,"719, rue de l'Horizon",225159.47950000037,5366302.947699999,Point,17837
719,10043,,GenÃ©vriers,des,Rue,"719, rue des GenÃ©vriers",225227.45320000034,5366199.0547,Point,17838
719,10043,,Kalmias,des,Rue,"719, rue des Kalmias",233393.89290000033,5374166.388599999,Point,17839
72,10043,Ouest,2e Rue, ,,"72, 2e Rue Ouest",229342.15450000018,5367666.234200001,Point,17840
72,10043,Ouest,3e Rang, ,Rang,"72, 3e Rang Ouest",234536.3278000001,5354210.2926,Point,17841
72,10043,Est,Arthur-Buies, ,Boulevard,"72, boulevard Arthur-Buies Est",230285.5778000001,5367665.092499999,Point,17842
72,10043,,Saint-GÃ©rard, ,Chemin,"72, chemin Saint-GÃ©rard",233999.89919999987,5358989.3719,Point,17843
72,10043,,Saint-Joseph, ,Chemin,"72, chemin Saint-Joseph",233210.01860000007,5358245.2618,Point,17844
72,10043,,RiviÃ¨re-HÃ¢tÃ©e,de,Chemin,"72, chemin de RiviÃ¨re-HÃ¢tÃ©e",218533.08530000038,5362454.691500001,Point,17845
72,10043,,Lac-Linda,du,Chemin,"72, chemin du Lac-Linda",229462.41370000038,5358813.325300001,Point,17846
72,10043,,Industrielle-et-Commerciale, ,MontÃ©e,"72, montÃ©e Industrielle-et-Commerciale",230108.66760000028,5370336.1447,Point,17847
72,10043,,De VerchÃ¨res, ,Rue,"72, rue De VerchÃ¨res",227337.19450000022,5367457.674000001,Point,17848
72,10043,,Elmire-Roy, ,Rue,"72, rue Elmire-Roy",229823.3557000002,5368004.257999999,Point,17849
72,10043,,FrÃ©dÃ©ric-Boucher, ,Rue,"72, rue FrÃ©dÃ©ric-Boucher",215130.43369999994,5359088.3454,Point,17850
72,10043,,Sainte-Marie, ,Rue,"72, rue Sainte-Marie",228652.34300000034,5368319.3771,Point,17851
72,10043,,AmitiÃ©,de l',Rue,"72, rue de l'AmitiÃ©",230481.4422000004,5367582.660800001,Point,17852
72,10043,,Paix,de la,Rue,"72, rue de la Paix",230358.05549999978,5367609.443700001,Point,17853
72,10043,,Poudreuse,de la,Rue,"72, rue de la Poudreuse",231632.78399999999,5359428.3442,Point,17854
72,10043,,Ateliers,des,Rue,"72, rue des Ateliers",230241.48639999982,5370452.332,Point,17855
72,10043,,Flandres,des,Rue,"72, rue des Flandres",230740.12679999974,5367200.051999999,Point,17856
72,10043,,Flocons,des,Rue,"72, rue des Flocons",231934.19730000012,5359416.7026,Point,17857
720,10043,,AndromÃ¨de,d',Rue,"720, rue d'AndromÃ¨de",224677.84740000032,5366757.945800001,Point,17858
720,10043,,Lausanne,de,Rue,"720, rue de Lausanne",226053.89439999964,5365429.1096,Point,17859
720,10043,,Sources,des,Rue,"720, rue des Sources",225052.42559999973,5366389.1877999995,Point,17860
720,10043,,VÃ©tÃ©rans,des,Rue,"720, rue des VÃ©tÃ©rans",233221.96559999976,5374195.4385,Point,17861
720,10043,,Versant,du,Rue,"720, rue du Versant",225176.44830000028,5366244.7140999995,Point,17862
721,10043,,Saint-Germain, ,Boulevard,"721, boulevard Saint-Germain",224900.04480000027,5366567.0348000005,Point,17863
721,10043,,Forest,,Rue,"721, rue Forest",224807.43200000003,5366709.2706,Point,17864
721,10043,,Horizon,de l',Rue,"721, rue de l'Horizon",225140.03199999966,5366290.042199999,Point,17865
721,10043,,Kalmias,des,Rue,"721, rue des Kalmias",233380.60580000002,5374179.335999999,Point,17866
721,10043,,PrÃ©s-Verts,des,Rue,"721, rue des PrÃ©s-Verts",233190.4424999999,5374243.365900001,Point,17867
721,10043,,Sources,des,Rue,"721, rue des Sources",225045.40830000024,5366378.7534,Point,17868
721,10043,,Fleuve,du,Rue,"721, rue du Fleuve",232996.36629999988,5374434.6578,Point,17869
721,10043,,Versant,du,Rue,"721, rue du Versant",225184.53689999972,5366235.657500001,Point,17870
721,10043,,Ãmilien-Amiot, ,Rue,"721, rue Ãmilien-Amiot",233167.21789999958,5374311.506899999,Point,17871
722,10043,,Sainte-Anne, ,Boulevard,"722, boulevard Sainte-Anne",233084.84630000032,5374391.010600001,Point,17872
722,10043,,Forest,,Rue,"722, rue Forest",224806.53380000032,5366728.032199999,Point,17873
722,10043,,PrÃ©s-Verts,des,Rue,"722, rue des PrÃ©s-Verts",233186.5839999998,5374255.767899999,Point,17874
722,10043,,Sources,des,Rue,"722, rue des Sources",225034.09640000015,5366397.9066,Point,17875
722,10043,,Versant,du,Rue,"722, rue du Versant",225160.80429999996,5366234.307399999,Point,17876
723,10043,,Forest,,Rue,"723, rue Forest",224797.55929999985,5366719.0436,Point,17877
723,10043,,Horizon,de l',Rue,"723, rue de l'Horizon",225123.2577999998,5366278.1852,Point,17878
723,10043,,VÃ©tÃ©rans,des,Rue,"723, rue des VÃ©tÃ©rans",233258.38760000002,5374199.356799999,Point,17879
723,10043,,Versant,du,Rue,"723, rue du Versant",225164.46609999985,5366221.4662,Point,17880
724,10043,,Saint-Germain, ,Boulevard,"724, boulevard Saint-Germain",224851.24149999954,5366558.045299999,Point,17881
724,10043,,Sainte-Odile, ,Chemin,"724, chemin Sainte-Odile",230068.87349999975,5364382.3629,Point,17882
724,10043,,Pionniers,des,Route,"724, route des Pionniers",234032.56269999966,5358201.617799999,Point,17883
724,10043,,Forest,,Rue,"724, rue Forest",224796.79430000018,5366737.143200001,Point,17884
724,10043,,AndromÃ¨de,d',Rue,"724, rue d'AndromÃ¨de",224655.70710000023,5366733.7391,Point,17885
724,10043,,Lausanne,de,Rue,"724, rue de Lausanne",226026.42530000024,5365390.710000001,Point,17886
724,10043,,Sources,des,Rue,"724, rue des Sources",225018.0399000002,5366391.0452,Point,17887
725,10043,,Saint-Germain, ,Boulevard,"725, boulevard Saint-Germain",224866.59920000006,5366546.4221,Point,17888
725,10043,,Sainte-Anne, ,Boulevard,"725, boulevard Sainte-Anne",233112.82739999983,5374389.380899999,Point,17889
725,10043,,BeausÃ©jour, ,Chemin,"725, chemin BeausÃ©jour",227730.16179999989,5359825.4054000005,Point,17890
725,10043,,Forest,,Rue,"725, rue Forest",224788.42370000016,5366727.865800001,Point,17891
725,10043,,AndromÃ¨de,d',Rue,"725, rue d'AndromÃ¨de",224660.9042999996,5366723.8829,Point,17892
725,10043,,Orion,d',Rue,"725, rue d'Orion",224701.52799999993,5366643.827099999,Point,17893
725,10043,,Horizon,de l',Rue,"725, rue de l'Horizon",225108.32430000044,5366267.6294,Point,17894
725,10043,,Fleuve,du,Rue,"725, rue du Fleuve",233016.67729999963,5374439.3936,Point,17895
726,10043,,Sainte-Anne, ,Boulevard,"726, boulevard Sainte-Anne",233101.64489999972,5374402.448000001,Point,17896
726,10043,,Forest,,Rue,"726, rue Forest",224786.44060000032,5366747.1417,Point,17897
726,10043,,AndromÃ¨de,d',Rue,"726, rue d'AndromÃ¨de",224645.07969999965,5366722.521299999,Point,17898
726,10043,,Orion,d',Rue,"726, rue d'Orion",224694.40452499967,5366651.6368,Point,17899
726,10043,,Horizon,de l',Rue,"726, rue de l'Horizon",225096.99409999978,5366275.0502,Point,17900
726,10043,,VÃ©tÃ©rans,des,Rue,"726, rue des VÃ©tÃ©rans",233238.97900000028,5374205.8345,Point,17901
726,10043,,Versant,du,Rue,"726, rue du Versant",225145.86990000028,5366223.7508000005,Point,17902
727,10043,,Forest,,Rue,"727, rue Forest",224779.8970999997,5366736.0998,Point,17903
727,10043,,AndromÃ¨de,d',Rue,"727, rue d'AndromÃ¨de",224650.27699999977,5366714.7206999995,Point,17904
727,10043,,Orion,d',Rue,"727, rue d'Orion",224691.88650000002,5366632.5044,Point,17905
727,10043,,PrÃ©s-Verts,des,Rue,"727, rue des PrÃ©s-Verts",233210.2901999997,5374255.451099999,Point,17906
727,10043,,Fleuve,du,Rue,"727, rue du Fleuve",233035.8443,5374444.7157000005,Point,17907
727,10043,,Versant,du,Rue,"727, rue du Versant",225149.53259999957,5366210.9102,Point,17908
727,10043,,Ãmilien-Amiot, ,Rue,"727, rue Ãmilien-Amiot",233190.4364,5374325.678099999,Point,17909
728,10043,,CathÃ©drale,de la,Avenue,"728, avenue de la CathÃ©drale",231658.93850000016,5365815.7653,Point,17910
728,10043,,Saint-Germain, ,Boulevard,"728, boulevard Saint-Germain",224826.32699999958,5366542.7027,Point,17911
728,10043,,Forest,,Rue,"728, rue Forest",224777.00569999963,5366755.958699999,Point,17912
728,10043,,AndromÃ¨de,d',Rue,"728, rue d'AndromÃ¨de",224636.22360000014,5366713.369999999,Point,17913
728,10043,,PrÃ©s-Verts,des,Rue,"728, rue des PrÃ©s-Verts",233206.04710000008,5374267.618899999,Point,17914
728,10043,,Sources,des,Rue,"728, rue des Sources",225002.91270000022,5366380.142200001,Point,17915
728,10043,,Versant,du,Rue,"728, rue du Versant",225130.31329999957,5366212.7544,Point,17916
729,10043,,Saint-Germain, ,Boulevard,"729, boulevard Saint-Germain",224847.43030000012,5366534.2212000005,Point,17917
729,10043,,Pionniers,des,Route,"729, route des Pionniers",234083.45500000007,5358175.670600001,Point,17918
729,10043,,Forest,,Rue,"729, rue Forest",224769.0970999999,5366745.9408,Point,17919
729,10043,,AndromÃ¨de,d',Rue,"729, rue d'AndromÃ¨de",224640.09080000035,5366701.699999999,Point,17920
729,10043,,Orion,d',Rue,"729, rue d'Orion",224678.91370000038,5366621.3478,Point,17921
729,10043,,Horizon,de l',Rue,"729, rue de l'Horizon",225093.39070000034,5366257.0735,Point,17922
729,10043,,Sources,des,Rue,"729, rue des Sources",225006.93329999968,5366367.545299999,Point,17923
729,10043,,Fleuve,du,Rue,"729, rue du Fleuve",233052.60369999986,5374450.9714,Point,17924
729,10043,,Versant,du,Rue,"729, rue du Versant",225134.59910000023,5366200.3542,Point,17925
73,10043,Est,2e Rue, ,,"73, 2e Rue Est",229741.24490000028,5368057.573100001,Point,17926
73,10043,Ouest,3e Rang, ,Rang,"73, 3e Rang Ouest",234541.8150000004,5354059.933499999,Point,17927
73,10043,Est,Seigneurie,de la,Chemin,"73, chemin de la Seigneurie Est",233204.5700000003,5361990.4814,Point,17928
73,10043,Est,PrÃ©s,des,Chemin,"73, chemin des PrÃ©s Est",232721.32739999983,5365195.5822,Point,17929
73,10043,Ouest,Grand-MacpÃ¨s,du,Chemin,"73, chemin du Grand-MacpÃ¨s Ouest",234636.90555000026,5356772.288075,Point,17930
73,10043,,Lac-Linda,du,Chemin,"73, chemin du Lac-Linda",229462.72109999973,5358802.141100001,Point,17931
73,10043,,Pionniers,des,Route,"73, route des Pionniers",232149.9330000002,5362265.4771,Point,17932
73,10043,,De VerchÃ¨res, ,Rue,"73, rue De VerchÃ¨res",227313.71210000012,5367471.8278,Point,17933
73,10043,,Eulalie-LÃ©vesque, ,Rue,"73, rue Eulalie-LÃ©vesque",230177.8585000001,5367756.0605,Point,17934
73,10043,,FrÃ©dÃ©ric-Boucher, ,Rue,"73, rue FrÃ©dÃ©ric-Boucher",215124.9572999999,5359109.5789,Point,17935
73,10043,,Hubert-Gagnon, ,Rue,"73, rue Hubert-Gagnon",228364.23780000024,5362408.982799999,Point,17936
73,10043,,LÃ©on-Moyen, ,Rue,"73, rue LÃ©on-Moyen",216146.47840000037,5360367.520300001,Point,17937
73,10043,,Marie-Laure-BeauprÃ©, ,Rue,"73, rue Marie-Laure-BeauprÃ©",216458.08920000028,5360107.4691,Point,17938
73,10043,Est,Notre-Dame, ,Rue,"73, rue Notre-Dame Est",229352.69409999996,5368398.0099,Point,17939
73,10043,,Saint-FranÃ§ois, ,Rue,"73, rue Saint-FranÃ§ois",227398.31879999954,5367493.9311999995,Point,17940
73,10043,Est,Saint-Germain, ,Rue,"73, rue Saint-Germain Est",229046.02880000044,5368729.6996,Point,17941
73,10043,Est,Saint-Jean-Baptiste, ,Rue,"73, rue Saint-Jean-Baptiste Est",229324.54509999976,5368464.669199999,Point,17942
73,10043,,Saint-Pierre, ,Rue,"73, rue Saint-Pierre",229117.7377000004,5368654.0655000005,Point,17943
73,10043,,Sainte-ThÃ©rÃ¨se, ,Rue,"73, rue Sainte-ThÃ©rÃ¨se",228563.25650000013,5368366.4747,Point,17944
73,10043,,Sylvain-LeliÃ¨vre, ,Rue,"73, rue Sylvain-LeliÃ¨vre",230805.26449999958,5367104.2377,Point,17945
73,10043,,Bourgogne,de,Rue,"73, rue de Bourgogne",230083.41089999955,5366942.2425,Point,17946
73,10043,Ouest,ÃvÃªchÃ©,de l',Rue,"73, rue de l'ÃvÃªchÃ© Ouest",228861.82720000017,5368102.645500001,Point,17947
73,10043,,Flandres,des,Rue,"73, rue des Flandres",230762.04339999985,5367197.4056,Point,17948
73,10043,,Nomades,des,Rue,"73, rue des Nomades",232488.18209999986,5362083.9416000005,Point,17949
730,10043,,Sainte-Anne, ,Boulevard,"730, boulevard Sainte-Anne",233118.47410000023,5374413.911699999,Point,17950
730,10043,,Pionniers,des,Route,"730, route des Pionniers",234079.6445000004,5358157.4748,Point,17951
730,10043,,Forest,,Rue,"730, rue Forest",224767.87530000042,5366764.4815,Point,17952
730,10043,,AndromÃ¨de,d',Rue,"730, rue d'AndromÃ¨de",224627.48560000025,5366701.963300001,Point,17953
730,10043,,Orion,d',Rue,"730, rue d'Orion",224681.17222500034,5366637.6261,Point,17954
730,10043,,Horizon,de l',Rue,"730, rue de l'Horizon",225082.06049999967,5366264.4943,Point,17955
730,10043,,Kalmias,des,Rue,"730, rue des Kalmias",233377.01290000044,5374165.4561,Point,17956
730,10043,,Sources,des,Rue,"730, rue des Sources",224986.50820000004,5366368.499299999,Point,17957
731,10043,,CathÃ©drale,de la,Avenue,"731, avenue de la CathÃ©drale",231658.71360000037,5365793.506100001,Point,17958
731,10043,,Sainte-Anne, ,Boulevard,"731, boulevard Sainte-Anne",233131.85190000013,5374402.161699999,Point,17959
731,10043,,Forest,,Rue,"731, rue Forest",224760.2712000003,5366754.169600001,Point,17960
731,10043,,AndromÃ¨de,d',Rue,"731, rue d'AndromÃ¨de",224631.65259999968,5366689.0068,Point,17961
731,10043,,Orion,d',Rue,"731, rue d'Orion",224666.97869999986,5366617.8814,Point,17962
731,10043,,Horizon,de l',Rue,"731, rue de l'Horizon",225078.45720000006,5366246.5176,Point,17963
731,10043,,Sources,des,Rue,"731, rue des Sources",224988.94629999995,5366354.779100001,Point,17964
731,10043,,Fleuve,du,Rue,"731, rue du Fleuve",233072.13650000002,5374458.5669,Point,17965
732,10043,,CathÃ©drale,de la,Avenue,"732, avenue de la CathÃ©drale",231682.69400000013,5365792.4487,Point,17966
732,10043,,Saint-Germain, ,Boulevard,"732, boulevard Saint-Germain",224804.2865000004,5366529.129799999,Point,17967
732,10043,,Forest,,Rue,"732, rue Forest",224758.28280000016,5366773.7447999995,Point,17968
732,10043,,AndromÃ¨de,d',Rue,"732, rue d'AndromÃ¨de",224619.99909999967,5366692.552200001,Point,17969
732,10043,,Lausanne,de,Rue,"732, rue de Lausanne",225993.9154000003,5365337.1338,Point,17970
732,10043,,Horizon,de l',Rue,"732, rue de l'Horizon",225064.01680000033,5366251.74,Point,17971
732,10043,,Kalmias,des,Rue,"732, rue des Kalmias",233358.5669999998,5374183.023700001,Point,17972
732,10043,,Sources,des,Rue,"732, rue des Sources",224969.76329999976,5366357.5056,Point,17973
732,10043,,VÃ©tÃ©rans,des,Rue,"732, rue des VÃ©tÃ©rans",233258.18910000008,5374217.572699999,Point,17974
732,10043,,Versant,du,Rue,"732, rue du Versant",225115.37980000023,5366202.1985,Point,17975
733,10043,,Saint-Germain, ,Boulevard,"733, boulevard Saint-Germain",224815.93400000036,5366515.197000001,Point,17976
733,10043,,Forest,,Rue,"733, rue Forest",224750.67879999988,5366763.4329,Point,17977
733,10043,,AndromÃ¨de,d',Rue,"733, rue d'AndromÃ¨de",224622.65720000025,5366675.6828000005,Point,17978
733,10043,,Orion,d',Rue,"733, rue d'Orion",224651.74340000004,5366620.559,Point,17979
733,10043,,Kalmias,des,Rue,"733, rue des Kalmias",233365.7231999999,5374193.520300001,Point,17980
733,10043,,Sources,des,Rue,"733, rue des Sources",224970.5532999998,5366341.7248,Point,17981
733,10043,,Versant,du,Rue,"733, rue du Versant",225119.66559999995,5366189.7983,Point,17982
734,10043,,Sainte-Anne, ,Boulevard,"734, boulevard Sainte-Anne",233137.09140000027,5374426.5732,Point,17983
734,10043,,Sainte-Odile, ,Chemin,"734, chemin Sainte-Odile",230098.46939999983,5364354.0988,Point,17984
734,10043,,Forest,,Rue,"734, rue Forest",224748.54339999985,5366782.855900001,Point,17985
734,10043,,AndromÃ¨de,d',Rue,"734, rue d'AndromÃ¨de",224614.47300000023,5366681.4629,Point,17986
734,10043,,Kalmias,des,Rue,"734, rue des Kalmias",233341.4570000004,5374199.319700001,Point,17987
734,10043,,Sources,des,Rue,"734, rue des Sources",224953.94770000037,5366345.389599999,Point,17988
734,10043,,Versant,du,Rue,"734, rue du Versant",225100.44629999995,5366191.6426,Point,17989
734,10043,,Ãmilien-Amiot, ,Rue,"734, rue Ãmilien-Amiot",233204.3724999996,5374342.705800001,Point,17990
735,10043,,CathÃ©drale,de la,Avenue,"735, avenue de la CathÃ©drale",231694.61039999966,5365761.931299999,Point,17991
735,10043,,Forest,,Rue,"735, rue Forest",224741.0968000004,5366772.0976,Point,17992
735,10043,,AndromÃ¨de,d',Rue,"735, rue d'AndromÃ¨de",224617.10830000043,5366661.200300001,Point,17993
735,10043,,Horizon,de l',Rue,"735, rue de l'Horizon",225063.5236999998,5366235.9618,Point,17994
735,10043,,Kalmias,des,Rue,"735, rue des Kalmias",233351.83750000037,5374206.7546999995,Point,17995
735,10043,,PrÃ©s-Verts,des,Rue,"735, rue des PrÃ©s-Verts",233229.15539999958,5374266.937999999,Point,17996
736,10043,,CathÃ©drale,de la,Avenue,"736, avenue de la CathÃ©drale",231728.80209999997,5365751.339,Point,17997
736,10043,,Pionniers,des,Route,"736, route des Pionniers",234101.9199000001,5358136.171800001,Point,17998
736,10043,,Forest,,Rue,"736, rue Forest",224738.6464999998,5366792.4132,Point,17999
736,10043,,AndromÃ¨de,d',Rue,"736, rue d'AndromÃ¨de",224607.4079,5366669.5002,Point,18000
736,10043,,Horizon,de l',Rue,"736, rue de l'Horizon",225041.61589999963,5366235.9058,Point,18001
736,10043,,PrÃ©s-Verts,des,Rue,"736, rue des PrÃ©s-Verts",233227.96499999985,5374280.964500001,Point,18002
736,10043,,Ãmilien-Amiot, ,Rue,"736, rue Ãmilien-Amiot",233226.8995000003,5374326.3835,Point,18003
737,10043,,Saint-Germain, ,Boulevard,"737, boulevard Saint-Germain",224774.45409999974,5366489.7663,Point,18004
737,10043,,BeausÃ©jour, ,Chemin,"737, chemin BeausÃ©jour",227821.53419999965,5359730.447699999,Point,18005
737,10043,,Forest,,Rue,"737, rue Forest",224731.04760000017,5366781.801999999,Point,18006
737,10043,,Horizon,de l',Rue,"737, rue de l'Horizon",225048.59009999968,5366225.4059,Point,18007
737,10043,,PrÃ©s-Verts,des,Rue,"737, rue des PrÃ©s-Verts",233246.6819000002,5374277.7301,Point,18008
737,10043,,Sources,des,Rue,"737, rue des Sources",224952.1858000001,5366328.6887,Point,18009
737,10043,,VÃ©tÃ©rans,des,Rue,"737, rue des VÃ©tÃ©rans",233278.31039999984,5374211.5307,Point,18010
737,10043,,Versant,du,Rue,"737, rue du Versant",225097.26539999992,5366173.964500001,Point,18011
738,10043,,Forest,,Rue,"738, rue Forest",224726.92760000005,5366803.435699999,Point,18012
738,10043,,AndromÃ¨de,d',Rue,"738, rue d'AndromÃ¨de",224602.97750000004,5366657.1942,Point,18013
738,10043,,Sources,des,Rue,"738, rue des Sources",224937.04559999984,5366333.3935,Point,18014
738,10043,,Versant,du,Rue,"738, rue du Versant",225085.51279999968,5366181.0867,Point,18015
738,10043,,Ãmilien-Amiot, ,Rue,"738, rue Ãmilien-Amiot",233243.72439999972,5374310.286,Point,18016
739,10043,,Sainte-Anne, ,Boulevard,"739, boulevard Sainte-Anne",233158.4205,5374419.8434999995,Point,18017
739,10043,,Pionniers,des,Route,"739, route des Pionniers",234130.13269999996,5358130.705700001,Point,18018
739,10043,,Sources,des,Rue,"739, rue des Sources",224932.21789999958,5366313.849400001,Point,18019
739,10043,,Fleuve,du,Rue,"739, rue du Fleuve",233122.23539999966,5374487.911,Point,18020
739,10043,,Versant,du,Rue,"739, rue du Versant",225082.33189999964,5366163.408600001,Point,18021
74,10043,Est,2e Rue, ,,"74, 2e Rue Est",229724.8596999999,5368065.9277,Point,18022
74,10043,Ouest,3e Rang, ,Rang,"74, 3e Rang Ouest",234531.35259999987,5354232.1666,Point,18023
74,10043,Est,Arthur-Buies, ,Boulevard,"74, boulevard Arthur-Buies Est",230298.0822999999,5367682.570900001,Point,18024
74,10043,,Saint-Joseph, ,Chemin,"74, chemin Saint-Joseph",233198.8103,5358229.6051,Point,18025
74,10043,,RiviÃ¨re-HÃ¢tÃ©e,de,Chemin,"74, chemin de RiviÃ¨re-HÃ¢tÃ©e",218564.45579999965,5362459.8134,Point,18026
74,10043,Ouest,Grand-MacpÃ¨s,du,Chemin,"74, chemin du Grand-MacpÃ¨s Ouest",234647.24390000012,5356800.515000001,Point,18027
74,10043,,Lac-Linda,du,Chemin,"74, chemin du Lac-Linda",229448.7427000003,5358800.7596,Point,18028
74,10043,,Rang-Double,du,Chemin,"74, chemin du Rang-Double",239390.7478,5357856.225500001,Point,18029
74,10043,Est,Sommet,du,Chemin,"74, chemin du Sommet Est",230883.34219999984,5366976.2214,Point,18030
74,10043,,Industrielle-et-Commerciale, ,MontÃ©e,"74, montÃ©e Industrielle-et-Commerciale",230110.46690000035,5370334.4068,Point,18031
74,10043,,Pionniers,des,Route,"74, route des Pionniers",232134.93929999974,5362247.996200001,Point,18032
74,10043,,ClÃ©mence-DesRochers, ,Rue,"74, rue ClÃ©mence-DesRochers",230601.99600000028,5367299.256100001,Point,18033
74,10043,,De VerchÃ¨res, ,Rue,"74, rue De VerchÃ¨res",227348.03089999966,5367447.772299999,Point,18034
74,10043,,Elmire-Roy, ,Rue,"74, rue Elmire-Roy",229814.6116000004,5368012.7469999995,Point,18035
