no_civiq,Rue,Rue_De,Rue_A,Nom_parc,Sigle,Nom_arrond,Invent,Coord_X,Coord_Y,Injections,Longitude,Latitude
10292,"Marquette, rue","Sauriol Est, rue","Fleury Est, rue",,FRPEPA,Ahuntsic-Cartierville,R,292810.883,5047486.5,2017,-73.6535939,45.56718522
1485,"Louvain Est, rue de","Antoine-Déat, rue","Papineau, avenue / Voie latérale Ouest",,FRPE,Ahuntsic-Cartierville,R,293631.255,5047039,2017,-73.64307384,45.56317213
1480,"Louvain Est, rue de","Antoine-Déat, rue","Papineau, avenue / Voie latérale Ouest",,FRPE,Ahuntsic-Cartierville,R,293656.378,5047019.5,2017,-73.64275156,45.56299706
1455,"Louvain Est, rue de","André-Grasset, avenue","Antoine-Déat, rue",,FRPE,Ahuntsic-Cartierville,R,293594.972,5046977,2017,-73.64353721,45.56261365
1480,"Louvain Est, rue de","Antoine-Déat, rue","Papineau, avenue / Voie latérale Ouest",,FRPE,Ahuntsic-Cartierville,R,293650.298,5047009,2017,-73.64282921,45.56290248
1440,"Louvain Est, rue de","André-Grasset, avenue","Antoine-Déat, rue",,FRPE,Ahuntsic-Cartierville,R,293619.984,5046959,2017,-73.64321639,45.56245208
1390,"Louvain Est, rue de","Antoine-Déat, rue","André-Grasset, avenue",,FRPE,Ahuntsic-Cartierville,R,293554.652,5046847.5,2017,-73.64405073,45.56144772
1415,"Louvain Est, rue de","André-Grasset, avenue","Antoine-Déat, rue",,FRPE,Ahuntsic-Cartierville,R,293548.679,5046898.5,2017,-73.64412841,45.56190654
1425,"Louvain Est, rue de","André-Grasset, avenue","Antoine-Déat, rue",,FRPE,Ahuntsic-Cartierville,R,293557.452,5046914,2017,-73.64401639,45.56204615
1435,"Louvain Est, rue de","André-Grasset, avenue","Antoine-Déat, rue",,FRPE,Ahuntsic-Cartierville,R,293571.452,5046938,2017,-73.6438376,45.56226234
1330,"Louvain Est, rue de","De Bretonvilliers, avenue","Antoine-Déat, rue",,FRPE,Ahuntsic-Cartierville,R,293522.733,5046775.5,2017,-73.64445794,45.56079932
0,"Louvain Est, rue de","Antoine-Déat, rue","André-Grasset, avenue",,FRPE,Ahuntsic-Cartierville,R,293507.987,5046813,2017,-73.6446477,45.56113652
1370,"Louvain Est, rue de","Antoine-Déat, rue","André-Grasset, avenue",,FRPE,Ahuntsic-Cartierville,R,293544.013,5046824,2017,-73.64418647,45.56123609
1290,"Louvain Est, rue de","De Bretonvilliers, avenue","Antoine-Déat, rue",,FRPE,Ahuntsic-Cartierville,R,293500.894,5046726,2017,-73.64473655,45.56035355
1250,"Louvain Est, rue de","De Bretonvilliers, avenue","Antoine-Déat, rue",,FRPE,Ahuntsic-Cartierville,R,293479.614,5046678.5,2017,-73.64500804,45.55992579
0,"Louvain Est, rue de","Antoine-Déat, rue","André-Grasset, avenue",,FRPE,Ahuntsic-Cartierville,R,293511.72,5046822.5,2017,-73.6446001,45.56122207
0,"Louvain Est, rue de","Millen, avenue","De Chateaubriand, avenue",,FRAM,Ahuntsic-Cartierville,R,293081.656,5045802,2017,-73.65008465,45.55203218
10405,"De Lorimier, avenue","Fleury Est, rue","Prieur Est, rue",,FRPE,Ahuntsic-Cartierville,R,292916.561,5047989.5,2017,-73.65225228,45.57171317
10405,"De Lorimier, avenue","Fleury Est, rue","Prieur Est, rue",,FRPE,Ahuntsic-Cartierville,R,292910.6602,5047994.4224,2017,-73.652328,45.57175737
10270,"De Lorimier, avenue","Sauriol Est, rue","Fleury Est, rue",,FRPE,Ahuntsic-Cartierville,R,293034.845,5047894.5,2017,-73.65073453,45.57086035
10194,"De Lorimier, avenue","Sauriol Est, rue","Fleury Est, rue",,FRPE,Ahuntsic-Cartierville,R,293113.852,5047848,2017,-73.64972119,45.57044326
10245,"De Lorimier, avenue","Sauriol Est, rue","Fleury Est, rue",,FRPE,Ahuntsic-Cartierville,R,293064.304,5047897,2017,-73.65035716,45.57088334
10185,"De Lorimier, avenue","Sauriol Est, rue","Fleury Est, rue",,FRPE,Ahuntsic-Cartierville,R,293129.923,5047858.5,2017,-73.64951554,45.57053801
10221,"De Lorimier, avenue","Sauriol Est, rue","Fleury Est, rue",,FRPE,Ahuntsic-Cartierville,R,293092.865,5047880.5,2017,-73.64999085,45.57073535
0,"De Lorimier, avenue","Sauriol Est, rue","Fleury Est, rue",,FRPE,Ahuntsic-Cartierville,R,293197.937,5047798.5,2017,-73.64864273,45.56999925
10118,"De Lorimier, avenue","Sauriol Est, rue","Fleury Est, rue",,FRPE,Ahuntsic-Cartierville,R,293187.454,5047804.5,2017,-73.64877718,45.57005306
10195,"De Lorimier, avenue","Sauriol Est, rue","Fleury Est, rue",,FRPE,Ahuntsic-Cartierville,R,293119.911,5047864.5,2017,-73.64964395,45.57059183
10115,"De Lorimier, avenue","Sauriol Est, rue","Fleury Est, rue",,FRPE,Ahuntsic-Cartierville,R,293200.234,5047817.5,2017,-73.64861375,45.57017025
9860,"De Lorimier, avenue","Sauvé Est, rue","Sauriol Est, rue",,FRPE,Ahuntsic-Cartierville,R,293383.78,5047687,2017,-73.64625916,45.56899901
10082,"De Lorimier, avenue","Sauvé Est, rue","Sauriol Est, rue",,FRPE,Ahuntsic-Cartierville,R,293266.89,5047758,2017,-73.64775837,45.56963596
10073,"De Lorimier, avenue","Sauvé Est, rue","Sauriol Est, rue",,FRPE,Ahuntsic-Cartierville,R,293268.549,5047776,2017,-73.64773754,45.56979796
9885,"De Lorimier, avenue","Sauvé Est, rue","Sauriol Est, rue",,FRPE,Ahuntsic-Cartierville,R,293384.329,5047706.5,2017,-73.64625258,45.56917449
9925,"De Lorimier, avenue","Sauvé Est, rue","Sauriol Est, rue",,FRPE,Ahuntsic-Cartierville,R,293357.441,5047722.5,2017,-73.64659743,45.56931802
9830,"De Lorimier, avenue","Sauvé Est, rue","Sauriol Est, rue",,FRPE,Ahuntsic-Cartierville,R,293400.921,5047677,2017,-73.64603933,45.56890931
9823,"De Lorimier, avenue","Sauvé Est, rue","Sauriol Est, rue",,FRPE,Ahuntsic-Cartierville,R,293416.168,5047687,2017,-73.64584422,45.56899954
9855,"De Lorimier, avenue","Sauvé Est, rue","Sauriol Est, rue",,FRPE,Ahuntsic-Cartierville,R,293402.012,5047695.5,2017,-73.64602578,45.5690758
9705,"De Lorimier, avenue","Port-Royal Est, rue de","Sauvé Est, rue",,FRPE,Ahuntsic-Cartierville,R,293542.591,5047612,2017,-73.64422283,45.56832673
9725,"De Lorimier, avenue","Port-Royal Est, rue de","Sauvé Est, rue",,FRPE,Ahuntsic-Cartierville,R,293531.031,5047619,2017,-73.64437109,45.56838953
9615,"De Lorimier, avenue","Port-Royal Est, rue de","Sauvé Est, rue",,FRPE,Ahuntsic-Cartierville,R,293601.636,5047577,2017,-73.64346558,45.56801274
0,"Lille, rue de","Henri-Bourassa Est, boulevard","Gouin Est, boulevard",,FRPE,Ahuntsic-Cartierville,R,292709.429,5048565,2017,-73.65492031,45.57688812
10582,"Lille, rue de","Prieur Est, rue","Henri-Bourassa Est, boulevard",,FRPE,Ahuntsic-Cartierville,R,292868.781,5048460,2017,-73.65287593,45.57594605
10610,"Lille, rue de","Prieur Est, rue","Henri-Bourassa Est, boulevard",,FRPE,Ahuntsic-Cartierville,R,292858.704,5048465,2017,-73.65300517,45.57599087
10550,"Lille, rue de","Prieur Est, rue","Henri-Bourassa Est, boulevard",,FRPE,Ahuntsic-Cartierville,R,292914.419,5048432.5,2017,-73.6522905,45.57569938
10615,"Lille, rue de","Prieur Est, rue","Henri-Bourassa Est, boulevard",,FRPE,Ahuntsic-Cartierville,R,292866.445,5048481.5,2017,-73.65290638,45.57613947
10346,"Lille, rue de","Fleury Est, rue","Prieur Est, rue",,FRPE,Ahuntsic-Cartierville,R,293146.418,5048293,2017,-73.64931457,45.57444804
10360,"Lille, rue de","Fleury Est, rue","Prieur Est, rue",,FRPE,Ahuntsic-Cartierville,R,293130.385,5048303.396,2017,-73.64952024,45.57454132
10154,"Lille, rue de","Sauriol Est, rue","Fleury Est, rue",,FRPE,Ahuntsic-Cartierville,R,293366.375,5048164,2017,-73.6464933,45.57329091
10192,"Lille, rue de","Sauriol Est, rue","Fleury Est, rue",,FRPE,Ahuntsic-Cartierville,R,293317.366,5048193,2017,-73.64712191,45.57355106
10250,"Lille, rue de","Sauriol Est, rue","Fleury Est, rue",,FRPE,Ahuntsic-Cartierville,R,293266.3744,5048222.213,2017,-73.64777593,45.57381308
10243,"Lille, rue de","Sauriol Est, rue","Fleury Est, rue",,FRPE,Ahuntsic-Cartierville,R,293281.542,5048234.5,2017,-73.64758188,45.57392389
10207,"Lille, rue de","Sauriol Est, rue","Fleury Est, rue",,FRPE,Ahuntsic-Cartierville,R,293337.7347,5048201.5317,2017,-73.64686113,45.57362816
10150,"Lille, rue de","Sauriol Est, rue","Fleury Est, rue",,FRPE,Ahuntsic-Cartierville,R,293375.151,5048158.5,2017,-73.64638073,45.57324157
10171,"Lille, rue de","Sauriol Est, rue","Fleury Est, rue",,FRPE,Ahuntsic-Cartierville,R,293347.834,5048195.5,2017,-73.6467316,45.57357405
10115,"Lille, rue de","Sauriol Est, rue","Fleury Est, rue",,FRPE,Ahuntsic-Cartierville,R,293414.261,5048154,2017,-73.64587953,45.57320171
10221,"Lille, rue de","Sauriol Est, rue","Fleury Est, rue",,FRPE,Ahuntsic-Cartierville,R,293316.781,5048213,2017,-73.64712987,45.57373101
1420,"Legendre Est, rue","André-Grasset, avenue","Papineau, avenue / Voie latérale Ouest",,FRPE,Ahuntsic-Cartierville,R,294109.031,5046672,2017,-73.63694543,45.55987725
1420,"Legendre Est, rue","André-Grasset, avenue","Papineau, avenue / Voie latérale Ouest",,FRPE,Ahuntsic-Cartierville,R,294101.125,5046659.5,2017,-73.63704642,45.55976465
1665,"Legendre Est, rue","André-Grasset, avenue","Papineau, avenue / Voie latérale Ouest",,FRPE,Ahuntsic-Cartierville,R,294087.25,5046672,2017,-73.63722443,45.55987691
1705,"Legendre Est, rue","André-Grasset, avenue","Papineau, avenue / Voie latérale Ouest",,FRPE,Ahuntsic-Cartierville,R,294108.375,5046706,2017,-73.63695457,45.56018318
1545,"Legendre Est, rue","André-Grasset, avenue","Papineau, avenue / Voie latérale Ouest",,FRPE,Ahuntsic-Cartierville,R,294038.375,5046593,2017,-73.63784875,45.55916529
1685,"Legendre Est, rue","André-Grasset, avenue","Papineau, avenue / Voie latérale Ouest",,FRPE,Ahuntsic-Cartierville,R,294094.156,5046683,2017,-73.63713621,45.559976
1695,"Legendre Est, rue","André-Grasset, avenue","Papineau, avenue / Voie latérale Ouest",,FRPE,Ahuntsic-Cartierville,R,294102.344,5046696,2017,-73.63703161,45.56009311
1595,"Legendre Est, rue","André-Grasset, avenue","Papineau, avenue / Voie latérale Ouest",,FRPE,Ahuntsic-Cartierville,R,294059.156,5046626.5,2017,-73.6375833,45.55946706
1605,"Legendre Est, rue","André-Grasset, avenue","Papineau, avenue / Voie latérale Ouest",,FRPE,Ahuntsic-Cartierville,R,294066.781,5046638.5,2017,-73.63748589,45.55957515
1435,"Legendre Est, rue","André-Grasset, avenue","Papineau, avenue / Voie latérale Ouest",,FRPE,Ahuntsic-Cartierville,R,294003.125,5046536.5,2017,-73.63829903,45.55865634
1465,"Legendre Est, rue","André-Grasset, avenue","Papineau, avenue / Voie latérale Ouest",,FRPE,Ahuntsic-Cartierville,R,294010.031,5046547.5,2017,-73.63821081,45.55875543
1403,"Legendre Est, rue","André-Grasset, avenue","Papineau, avenue / Voie latérale Ouest",,FRPE,Ahuntsic-Cartierville,R,293994.688,5046522.5,2017,-73.63840679,45.55853024
1565,"Legendre Est, rue","André-Grasset, avenue","Papineau, avenue / Voie latérale Ouest",,FRPE,Ahuntsic-Cartierville,R,294045.156,5046604,2017,-73.63776213,45.55926438
1345,"Legendre Est, rue","De Montgolfier, place","André-Grasset, avenue",,FRPE,Ahuntsic-Cartierville,R,293963.375,5046472.5,2017,-73.63880677,45.55807983
1345,"Legendre Est, rue","De Montgolfier, place","André-Grasset, avenue",,FRPE,Ahuntsic-Cartierville,R,293973.719,5046489,2017,-73.63867464,45.55822847
1325,"Legendre Est, rue","De Montgolfier, place","André-Grasset, avenue",,FRPE,Ahuntsic-Cartierville,R,293955.9254,5046459.3956,2017,-73.6389019,45.5579618
0,"Legendre Est, rue","De Montgolfier, place","André-Grasset, avenue",,FRPE,Ahuntsic-Cartierville,R,293916.219,5046397,2017,-73.63940911,45.55739972
0,"Legendre Est, rue","De Montgolfier, place","André-Grasset, avenue",,FRPE,Ahuntsic-Cartierville,R,293922.375,5046407,2017,-73.63933049,45.5574898
1285,"Legendre Est, rue","De Montgolfier, place","André-Grasset, avenue",,FRPE,Ahuntsic-Cartierville,R,293938.313,5046432,2017,-73.63912689,45.55771501
1175,"Legendre Est, rue","Christophe-Colomb, avenue","De Montgolfier, place",,FRPE,Ahuntsic-Cartierville,R,293880.75,5046339,2017,-73.63986214,45.55687727
1195,"Legendre Est, rue","Christophe-Colomb, avenue","De Montgolfier, place",,FRPE,Ahuntsic-Cartierville,R,293897.563,5046366,2017,-73.63964739,45.55712048
1105,"Legendre Est, rue","Christophe-Colomb, avenue","De Montgolfier, place",,FRPESU,Ahuntsic-Cartierville,R,293862.406,5046309.5,2017,-73.64009644,45.55661153
1157,"Legendre Est, rue","Christophe-Colomb, avenue","De Montgolfier, place",,FRPE,Ahuntsic-Cartierville,R,293871.219,5046324,2017,-73.63998388,45.55674214
1536,"Lecocq, avenue","Vincent-Quiblier, avenue","Jacques-Lemaistre, avenue",,FRAMAP,Ahuntsic-Cartierville,R,293962.344,5046741.5,2017,-73.63882594,45.56050036
10452,"Larose, avenue","Fleury Est, rue","Prieur Est, rue",,FRPE,Ahuntsic-Cartierville,R,293286.745,5048812,2017,-73.64752883,45.57912049
9905,"Larose, avenue","Sauvé Est, rue","Sauriol Est, rue",,FRAM,Ahuntsic-Cartierville,R,293838.396,5048495,2017,-73.64045298,45.57627694
9685,"Larose, avenue","Port-Royal Est, rue de","Sauvé Est, rue",,FRPE,Ahuntsic-Cartierville,R,294030.743,5048382.5,2017,-73.63798593,45.57526764
10060,"De La Roche, rue","Sauvé Est, rue","Sauriol Est, rue",,FRPE,Ahuntsic-Cartierville,R,292702.149,5046458.5,2017,-73.65496147,45.55793308
8621,"Joseph-Quintal, rue","Jacques-Casault, rue","Henri-Gauthier, rue",,FRAM,Ahuntsic-Cartierville,R,294700.375,5046030.5,2017,-73.62935741,45.55411365
8547,"Joseph-Quintal, rue","Jacques-Casault, rue","Henri-Gauthier, rue",,FRAM,Ahuntsic-Cartierville,R,294780.813,5045980.5,2017,-73.62832613,45.5536649
9242,"Joseph-Mélançon, avenue","Joseph-Mélançon, avenue","Joseph-Mélançon, avenue",,FRAM,Ahuntsic-Cartierville,R,293486.906,5046056,2017,-73.64490023,45.55432445
9282,"Joseph-Mélançon, avenue","Joseph-Mélançon, avenue","Joseph-Mélançon, avenue",,FRAM,Ahuntsic-Cartierville,R,293436.063,5046076.5,2017,-73.64555191,45.55450809
9142,"Joseph-Mélançon, avenue",Limite,"Joseph-Mélançon, avenue",,FRAM,Ahuntsic-Cartierville,R,293616.875,5046012.5,2017,-73.64323458,45.55393513
10230,"J.-J.-Gagnier, rue","Sauriol Est, rue","Fleury Est, rue",,FRPE,Ahuntsic-Cartierville,R,293592.104,5048730.5,2017,-73.64361415,45.57839211
10102,"J.-J.-Gagnier, rue","Sauriol Est, rue","Fleury Est, rue",,FRPE,Ahuntsic-Cartierville,R,293722.397,5048653.5,2017,-73.64194288,45.57770133
9760,"J.-J.-Gagnier, rue","Port-Royal Est, rue de","Sauvé Est, rue",,FRPE,Ahuntsic-Cartierville,R,293957.4913,5048480.8622,2017,-73.63892668,45.57615159
9760,"J.-J.-Gagnier, rue","Port-Royal Est, rue de","Sauvé Est, rue",,FRPE,Ahuntsic-Cartierville,R,293990.959,5048462.5,2017,-73.63849745,45.57598688
9670,"J.-J.-Gagnier, rue","Port-Royal Est, rue de","Sauvé Est, rue",,FRPE,Ahuntsic-Cartierville,R,294041.544,5048432.5,2017,-73.63784864,45.57571772
9700,"J.-J.-Gagnier, rue","Port-Royal Est, rue de","Sauvé Est, rue",,FRPE,Ahuntsic-Cartierville,R,294021.427,5048444.5,2017,-73.63810666,45.57582539
9720,"J.-J.-Gagnier, rue","Port-Royal Est, rue de","Sauvé Est, rue",,FRPE,Ahuntsic-Cartierville,R,294011.242,5048449.3879,2017,-73.63823727,45.57586921
9760,"J.-J.-Gagnier, rue","Port-Royal Est, rue de","Sauvé Est, rue",,FRPE,Ahuntsic-Cartierville,R,293980.653,5048468,2017,-73.63862962,45.57603621
9620,"J.-J.-Gagnier, rue","Port-Royal Est, rue de","Sauvé Est, rue",,FRPE,Ahuntsic-Cartierville,R,294084.362,5048408,2017,-73.63729947,45.57549792
9775,"J.-J.-Gagnier, rue","Port-Royal Est, rue de","Sauvé Est, rue",,FRPE,Ahuntsic-Cartierville,R,294012.322,5048470,2017,-73.63822389,45.5760547
0,"Jacques-Casault, rue","Pierre-Dupaigne, rue","Joseph-Quintal, rue",,FRAM,Ahuntsic-Cartierville,R,294794.344,5045916,2017,-73.6281515,45.5530847
10700,"D'Iberville, rue","Henri-Bourassa Est, boulevard","Gouin Est, boulevard",,FRPE,Ahuntsic-Cartierville,R,292756.985,5048718,2017,-73.65431474,45.57826568
10710,"D'Iberville, rue","Henri-Bourassa Est, boulevard","Gouin Est, boulevard",,FRPE,Ahuntsic-Cartierville,R,292744.84,5048725.5,2017,-73.65447054,45.57833296
10572,"D'Iberville, rue","Prieur Est, rue","Henri-Bourassa Est, boulevard",,FRPE,Ahuntsic-Cartierville,R,292968.435,5048592.5,2017,-73.65160226,45.57714003
10675,"D'Iberville, rue","Prieur Est, rue","Henri-Bourassa Est, boulevard",,FRPE,Ahuntsic-Cartierville,R,292876.028,5048668.146,2017,-73.65278815,45.57781913
10665,"D'Iberville, rue","Prieur Est, rue","Henri-Bourassa Est, boulevard",,FRPE,Ahuntsic-Cartierville,R,292893.125,5048658,2017,-73.65256883,45.57772813
10485,"D'Iberville, rue","Fleury Est, rue","Prieur Est, rue",,FRPE,Ahuntsic-Cartierville,R,293092.281,5048539.5,2017,-73.65001412,45.57666521
0,"D'Iberville, rue","Fleury Est, rue","Prieur Est, rue",,FRPE,Ahuntsic-Cartierville,R,293269.625,5048412.5,2017,-73.64773877,45.57552539
10242,"D'Iberville, rue","Sauriol Est, rue","Fleury Est, rue",,FRPE,Ahuntsic-Cartierville,R,293359.188,5048358.5,2017,-73.64658994,45.57504096
10252,"D'Iberville, rue","Sauriol Est, rue","Fleury Est, rue",,FRPE,Ahuntsic-Cartierville,R,293346.188,5048367,2017,-73.6467567,45.57511723
10156,"D'Iberville, rue","Sauriol Est, rue","Fleury Est, rue",,FRPE,Ahuntsic-Cartierville,R,293445.871,5048306.588,2017,-73.64547808,45.57457526
10168,"D'Iberville, rue","Sauriol Est, rue","Fleury Est, rue",,FRPE,Ahuntsic-Cartierville,R,293430.031,5048316,2017,-73.64568125,45.5746597
10280,"D'Iberville, rue","Sauriol Est, rue","Fleury Est, rue",,FRPE,Ahuntsic-Cartierville,R,293311.594,5048387,2017,-73.64720042,45.57529663
10140,"D'Iberville, rue","Sauriol Est, rue","Fleury Est, rue",,FRPE,Ahuntsic-Cartierville,R,293467.5,5048294.5,2017,-73.64520067,45.57446684
10267,"D'Iberville, rue","Sauriol Est, rue","Fleury Est, rue",,FRPE,Ahuntsic-Cartierville,R,293337.906,5048392,2017,-73.64686341,45.57534205
10285,"D'Iberville, rue","Sauriol Est, rue","Fleury Est, rue",,FRPE,Ahuntsic-Cartierville,R,293306.5,5048411,2017,-73.64726626,45.5755125
10194,"D'Iberville, rue","Sauriol Est, rue","Fleury Est, rue",,FRPE,Ahuntsic-Cartierville,R,293394.2392,5048338.0896,2017,-73.64614036,45.57485788
10169,"D'Iberville, rue","Sauriol Est, rue","Fleury Est, rue",,FRPE,Ahuntsic-Cartierville,R,293443.2618,5048328.9104,2017,-73.64551203,45.57477608
10243,"D'Iberville, rue","Sauriol Est, rue","Fleury Est, rue",,FRPE,Ahuntsic-Cartierville,R,293369.438,5048373.5,2017,-73.64645896,45.5751761
10185,"D'Iberville, rue","Sauriol Est, rue","Fleury Est, rue",,FRPE,Ahuntsic-Cartierville,R,293433.2137,5048334.5289,2017,-73.6456409,45.57482648
10195,"D'Iberville, rue","Sauriol Est, rue","Fleury Est, rue",,FRPE,Ahuntsic-Cartierville,R,293424.1902,5048340.7264,2017,-73.64575666,45.57488209
9950,"D'Iberville, rue","Sauvé Est, rue","Sauriol Est, rue",,FRPE,Ahuntsic-Cartierville,R,293619.8952,5048203.0896,2017,-73.64324598,45.57364677
9930,"D'Iberville, rue","Sauvé Est, rue","Sauriol Est, rue",,FRPE,Ahuntsic-Cartierville,R,293640.4434,5048190.4577,2017,-73.64298242,45.57353344
9915,"D'Iberville, rue","Sauvé Est, rue","Sauriol Est, rue",,FRPE,Ahuntsic-Cartierville,R,293659.531,5048200,2017,-73.64273807,45.57361961
9670,"D'Iberville, rue","Port-Royal Est, rue de","Sauvé Est, rue",,FRPE,Ahuntsic-Cartierville,R,293834.7646,5048075.6449,2017,-73.6404901,45.57250341
9700,"D'Iberville, rue","Port-Royal Est, rue de","Sauvé Est, rue",,FRPE,Ahuntsic-Cartierville,R,293816.563,5048085,2017,-73.64072351,45.5725873
9730,"D'Iberville, rue","Port-Royal Est, rue de","Sauvé Est, rue",,FRPE,Ahuntsic-Cartierville,R,293795.531,5048098.5,2017,-73.64099328,45.57270844
9770,"D'Iberville, rue","Port-Royal Est, rue de","Sauvé Est, rue",,FRPE,Ahuntsic-Cartierville,R,293780.5,5048107.5,2017,-73.64118607,45.57278919
9945,"D'Iberville, rue","Sauvé Est, rue","Sauriol Est, rue",,FRPE,Ahuntsic-Cartierville,R,293639.094,5048212.5,2017,-73.64300021,45.57373176
9770,"D'Iberville, rue","Port-Royal Est, rue de","Sauvé Est, rue",,FRPE,Ahuntsic-Cartierville,R,293770.438,5048113.5,2017,-73.64131512,45.57284302
9705,"D'Iberville, rue","Port-Royal Est, rue de","Sauvé Est, rue",,FRPE,Ahuntsic-Cartierville,R,293823.281,5048102.5,2017,-73.64063783,45.57274487
9620,"D'Iberville, rue","Port-Royal Est, rue de","Sauvé Est, rue",,FRPE,Ahuntsic-Cartierville,R,293879.781,5048047.5,2017,-73.63991271,45.57225086
9765,"D'Iberville, rue","Port-Royal Est, rue de","Sauvé Est, rue",,FRPE,Ahuntsic-Cartierville,R,293779.75,5048129,2017,-73.64119616,45.57298264
9633,"D'Iberville, rue","Port-Royal Est, rue de","Sauvé Est, rue",,FRPE,Ahuntsic-Cartierville,R,293872.594,5048072.5,2017,-73.64000535,45.5724757
10800,"Hamelin, avenue","Jacques-Noré, rue","Gouin Est, boulevard",,FRPEMS,Ahuntsic-Cartierville,R,292366.531,5048117.5,2017,-73.65930257,45.57285535
10770,"Hamelin, avenue","Jacques-Noré, rue","Gouin Est, boulevard",,FRPE,Ahuntsic-Cartierville,R,292403.933,5048086.5,2017,-73.65882258,45.57257707
10750,"Hamelin, avenue","Henri-Bourassa Est, boulevard","Jacques-Noré, rue",,FRPE,Ahuntsic-Cartierville,R,292418.998,5048071,2017,-73.65862917,45.57243786
10800,"Hamelin, avenue","Jacques-Noré, rue","Gouin Est, boulevard",,FRPE,Ahuntsic-Cartierville,R,292357.938,5048123,2017,-73.65941281,45.57290468
10780,"Hamelin, avenue","Jacques-Noré, rue","Gouin Est, boulevard",,FRPE,Ahuntsic-Cartierville,R,292394.188,5048098.5,2017,-73.65894774,45.57268487
10675,"Hamelin, avenue","Prieur Est, rue","Henri-Bourassa Est, boulevard",,FRPE,Ahuntsic-Cartierville,R,292541.344,5048012.5,2017,-73.65706017,45.57191363
10675,"Hamelin, avenue","Prieur Est, rue","Henri-Bourassa Est, boulevard",,FRPE,Ahuntsic-Cartierville,R,292529.563,5048020,2017,-73.6572113,45.57198091
10655,"Hamelin, avenue","Prieur Est, rue","Henri-Bourassa Est, boulevard",,FRPE,Ahuntsic-Cartierville,R,292580.474,5047991.5,2017,-73.65655831,45.57172535
10065,"Hamelin, avenue","Sauvé Est, rue","Sauriol Est, rue",,FRPE,Ahuntsic-Cartierville,R,293192.938,5047653.5,2017,-73.64870333,45.56869441
9730,"Hamelin, avenue","Port-Royal Est, rue de","Sauvé Est, rue",,FRPE,Ahuntsic-Cartierville,R,293434.781,5047489,2017,-73.64560116,45.56721818
9770,"Hamelin, avenue","Port-Royal Est, rue de","Sauvé Est, rue",,FRPE,Ahuntsic-Cartierville,R,293408.094,5047504.5,2017,-73.64594341,45.56735722
9710,"Hamelin, avenue","Port-Royal Est, rue de","Sauvé Est, rue",,FRPE,Ahuntsic-Cartierville,R,293452.156,5047478.5,2017,-73.64537832,45.56712399
9625,"Hamelin, avenue","Port-Royal Est, rue de","Sauvé Est, rue",,FRPE,Ahuntsic-Cartierville,R,293520.688,5047459,2017,-73.64449991,45.56694963
10324,"Hamel, avenue","Fleury Est, rue","Prieur Est, rue",,FRAMMA,Ahuntsic-Cartierville,R,292524.227,5046984,2017,-73.65725365,45.56265858
