"Cote","No de plan","Dates","Fichier en haute résolution (cliquer sur le lien)","Mention de crédits",,,,,,,,
"VM165-1_2","58-63",1949,"http://depot.ville.montreal.qc.ca/plans-detailles-occupation-sol/tiff/VM165-1-2_58-63.TIF","Archives de la Ville de Montréal",,,,,,,,
"VM165-1_2","58-64",1949,"http://depot.ville.montreal.qc.ca/plans-detailles-occupation-sol/tiff/VM165-1-2_58-64.TIF","Archives de la Ville de Montréal",,,,,,,,
"VM165-1_2","58-65",1949,"http://depot.ville.montreal.qc.ca/plans-detailles-occupation-sol/tiff/VM165-1-2_58-65.TIF","Archives de la Ville de Montréal",,,,,,,,
"VM165-1_2","58-66",1949,"http://depot.ville.montreal.qc.ca/plans-detailles-occupation-sol/tiff/VM165-1-2_58-66.TIF","Archives de la Ville de Montréal",,,,,,,,
"VM165-1_2","58-67",1949,"http://depot.ville.montreal.qc.ca/plans-detailles-occupation-sol/tiff/VM165-1-2_58-67.TIF","Archives de la Ville de Montréal",,,,,,,,
"VM165-1_2","58-68",1949,"http://depot.ville.montreal.qc.ca/plans-detailles-occupation-sol/tiff/VM165-1-2_58-68.TIF","Archives de la Ville de Montréal",,,,,,,,
"VM165-1_2","59-54",1949,"http://depot.ville.montreal.qc.ca/plans-detailles-occupation-sol/tiff/VM165-1-2_59-54.TIF","Archives de la Ville de Montréal",,,,,,,,
"VM165-1_2","59-55",1949,"http://depot.ville.montreal.qc.ca/plans-detailles-occupation-sol/tiff/VM165-1-2_59-55.TIF","Archives de la Ville de Montréal",,,,,,,,
"VM165-1_2","59-56",1949,"http://depot.ville.montreal.qc.ca/plans-detailles-occupation-sol/tiff/VM165-1-2_59-56.TIF","Archives de la Ville de Montréal",,,,,,,,
"VM165-1_2","59-57",1949,"http://depot.ville.montreal.qc.ca/plans-detailles-occupation-sol/tiff/VM165-1-2_59-57.TIF","Archives de la Ville de Montréal",,,,,,,,
"VM165-1_2","59-58",1949,"http://depot.ville.montreal.qc.ca/plans-detailles-occupation-sol/tiff/VM165-1-2_59-58.TIF","Archives de la Ville de Montréal",,,,,,,,
"VM165-1_2","59-59",1949,"http://depot.ville.montreal.qc.ca/plans-detailles-occupation-sol/tiff/VM165-1-2_59-59.TIF","Archives de la Ville de Montréal",,,,,,,,
"VM165-1_2","59-60",1949,"http://depot.ville.montreal.qc.ca/plans-detailles-occupation-sol/tiff/VM165-1-2_59-60.TIF","Archives de la Ville de Montréal",,,,,,,,
"VM165-1_2","59-61",1949,"http://depot.ville.montreal.qc.ca/plans-detailles-occupation-sol/tiff/VM165-1-2_59-61A.TIF","Archives de la Ville de Montréal",,,,,,,,
"VM165-1_2","59-61",1949,"http://depot.ville.montreal.qc.ca/plans-detailles-occupation-sol/tiff/VM165-1-2_59-61B.TIF","Archives de la Ville de Montréal",,,,,,,,
"VM165-1_2","59-62",1949,"http://depot.ville.montreal.qc.ca/plans-detailles-occupation-sol/tiff/VM165-1-2_59-62A.TIF","Archives de la Ville de Montréal",,,,,,,,
"VM165-1_2","59-62",1949,"http://depot.ville.montreal.qc.ca/plans-detailles-occupation-sol/tiff/VM165-1-2_59-62B.TIF","Archives de la Ville de Montréal",,,,,,,,
"VM165-1_2","59-63",1949,"http://depot.ville.montreal.qc.ca/plans-detailles-occupation-sol/tiff/VM165-1-2_59-63A.TIF","Archives de la Ville de Montréal",,,,,,,,
"VM165-1_2","59-63",1949,"http://depot.ville.montreal.qc.ca/plans-detailles-occupation-sol/tiff/VM165-1-2_59-63B.TIF","Archives de la Ville de Montréal",,,,,,,,
"VM165-1_2","59-64",1949,"http://depot.ville.montreal.qc.ca/plans-detailles-occupation-sol/tiff/VM165-1-2_59-64.TIF","Archives de la Ville de Montréal",,,,,,,,
"VM165-1_2","59-65",1949,"http://depot.ville.montreal.qc.ca/plans-detailles-occupation-sol/tiff/VM165-1-2_59-65.TIF","Archives de la Ville de Montréal",,,,,,,,
"VM165-1_2","59-66",1949,"http://depot.ville.montreal.qc.ca/plans-detailles-occupation-sol/tiff/VM165-1-2_59-66.TIF","Archives de la Ville de Montréal",,,,,,,,
"VM165-1_2","59-67",1949,"http://depot.ville.montreal.qc.ca/plans-detailles-occupation-sol/tiff/VM165-1-2_59-67.TIF","Archives de la Ville de Montréal",,,,,,,,
"VM165-1_2","60-54",1949,"http://depot.ville.montreal.qc.ca/plans-detailles-occupation-sol/tiff/VM165-1-2_60-54.TIF","Archives de la Ville de Montréal","VM165-1-2_60-54.TIF",,"http://depot.ville.montreal.qc.ca/plans-detailles-occupation-sol/tiff/",,,,,"http://depot.ville.montreal.qc.ca/plans-detailles-occupation-sol/tiff/VM165-1-2_60-54.TIF"
"VM165-1_2","60-55",1949,"http://depot.ville.montreal.qc.ca/plans-detailles-occupation-sol/tiff/VM165-1-2_60-55.TIF","Archives de la Ville de Montréal","VM165-1-2_60-55.TIF",,"http://depot.ville.montreal.qc.ca/plans-detailles-occupation-sol/tiff/",,,,,"http://depot.ville.montreal.qc.ca/plans-detailles-occupation-sol/tiff/VM165-1-2_60-55.TIF"
"VM165-1_2","60-56",1949,"http://depot.ville.montreal.qc.ca/plans-detailles-occupation-sol/tiff/VM165-1-2_60-56.TIF","Archives de la Ville de Montréal","VM165-1-2_60-56.TIF",,"http://depot.ville.montreal.qc.ca/plans-detailles-occupation-sol/tiff/",,,,,"http://depot.ville.montreal.qc.ca/plans-detailles-occupation-sol/tiff/VM165-1-2_60-56.TIF"
"VM165-1_2","60-57",1949,"http://depot.ville.montreal.qc.ca/plans-detailles-occupation-sol/tiff/VM165-1-2_60-57.TIF","Archives de la Ville de Montréal","VM165-1-2_60-57.TIF",,"http://depot.ville.montreal.qc.ca/plans-detailles-occupation-sol/tiff/",,,,,"http://depot.ville.montreal.qc.ca/plans-detailles-occupation-sol/tiff/VM165-1-2_60-57.TIF"
"VM165-1_2","60-58",1949,"http://depot.ville.montreal.qc.ca/plans-detailles-occupation-sol/tiff/VM165-1-2_60-58.TIF","Archives de la Ville de Montréal","VM165-1-2_60-58.TIF",,"http://depot.ville.montreal.qc.ca/plans-detailles-occupation-sol/tiff/",,,,,"http://depot.ville.montreal.qc.ca/plans-detailles-occupation-sol/tiff/VM165-1-2_60-58.TIF"
"VM165-1_2","60-59",1949,"http://depot.ville.montreal.qc.ca/plans-detailles-occupation-sol/tiff/VM165-1-2_60-59.TIF","Archives de la Ville de Montréal","VM165-1-2_60-59.TIF",,"http://depot.ville.montreal.qc.ca/plans-detailles-occupation-sol/tiff/",,,,,"http://depot.ville.montreal.qc.ca/plans-detailles-occupation-sol/tiff/VM165-1-2_60-59.TIF"
"VM165-1_2","60-60",1949,"http://depot.ville.montreal.qc.ca/plans-detailles-occupation-sol/tiff/VM165-1-2_60-60.TIF","Archives de la Ville de Montréal","VM165-1-2_60-60.TIF",,"http://depot.ville.montreal.qc.ca/plans-detailles-occupation-sol/tiff/",,,,,"http://depot.ville.montreal.qc.ca/plans-detailles-occupation-sol/tiff/VM165-1-2_60-60.TIF"
"VM165-1_2","60-61",1949,"http://depot.ville.montreal.qc.ca/plans-detailles-occupation-sol/tiff/VM165-1-2_60-61.TIF","Archives de la Ville de Montréal","VM165-1-2_60-61.TIF",,"http://depot.ville.montreal.qc.ca/plans-detailles-occupation-sol/tiff/",,,,,"http://depot.ville.montreal.qc.ca/plans-detailles-occupation-sol/tiff/VM165-1-2_60-61.TIF"
"VM165-1_2","60-62",1949,"http://depot.ville.montreal.qc.ca/plans-detailles-occupation-sol/tiff/VM165-1-2_60-62.TIF","Archives de la Ville de Montréal","VM165-1-2_60-62.TIF",,"http://depot.ville.montreal.qc.ca/plans-detailles-occupation-sol/tiff/",,,,,"http://depot.ville.montreal.qc.ca/plans-detailles-occupation-sol/tiff/VM165-1-2_60-62.TIF"
"VM165-1_2","60-63",1949,"http://depot.ville.montreal.qc.ca/plans-detailles-occupation-sol/tiff/VM165-1-2_60-63.TIF","Archives de la Ville de Montréal","VM165-1-2_60-63.TIF",,"http://depot.ville.montreal.qc.ca/plans-detailles-occupation-sol/tiff/",,,,,"http://depot.ville.montreal.qc.ca/plans-detailles-occupation-sol/tiff/VM165-1-2_60-63.TIF"
"VM165-1_2","60-64",1949,"http://depot.ville.montreal.qc.ca/plans-detailles-occupation-sol/tiff/VM165-1-2_60-64A.TIF","Archives de la Ville de Montréal","VM165-1-2_60-64A.TIF",,"http://depot.ville.montreal.qc.ca/plans-detailles-occupation-sol/tiff/",,,,,"http://depot.ville.montreal.qc.ca/plans-detailles-occupation-sol/tiff/VM165-1-2_60-64A.TIF"
"VM165-1_2","60-64",1949,"http://depot.ville.montreal.qc.ca/plans-detailles-occupation-sol/tiff/VM165-1-2_60-64B.TIF","Archives de la Ville de Montréal","VM165-1-2_60-64B.TIF",,"http://depot.ville.montreal.qc.ca/plans-detailles-occupation-sol/tiff/",,,,,"http://depot.ville.montreal.qc.ca/plans-detailles-occupation-sol/tiff/VM165-1-2_60-64B.TIF"
"VM165-1_2","60-65",1949,"http://depot.ville.montreal.qc.ca/plans-detailles-occupation-sol/tiff/VM165-1-2_60-65.TIF","Archives de la Ville de Montréal","VM165-1-2_60-65.TIF",,"http://depot.ville.montreal.qc.ca/plans-detailles-occupation-sol/tiff/",,,,,"http://depot.ville.montreal.qc.ca/plans-detailles-occupation-sol/tiff/VM165-1-2_60-65.TIF"
"VM165-1_2","60-66",1949,"http://depot.ville.montreal.qc.ca/plans-detailles-occupation-sol/tiff/VM165-1-2_60-66A.TIF","Archives de la Ville de Montréal","VM165-1-2_60-66A.TIF",,"http://depot.ville.montreal.qc.ca/plans-detailles-occupation-sol/tiff/",,,,,"http://depot.ville.montreal.qc.ca/plans-detailles-occupation-sol/tiff/VM165-1-2_60-66A.TIF"
"VM165-1_2","60-66",1949,"http://depot.ville.montreal.qc.ca/plans-detailles-occupation-sol/tiff/VM165-1-2_60-66B.TIF","Archives de la Ville de Montréal","VM165-1-2_60-66B.TIF",,"http://depot.ville.montreal.qc.ca/plans-detailles-occupation-sol/tiff/",,,,,"http://depot.ville.montreal.qc.ca/plans-detailles-occupation-sol/tiff/VM165-1-2_60-66B.TIF"
"VM165-1_2","60-67",1949,"http://depot.ville.montreal.qc.ca/plans-detailles-occupation-sol/tiff/VM165-1-2_60-67A.TIF","Archives de la Ville de Montréal","VM165-1-2_60-67A.TIF",,"http://depot.ville.montreal.qc.ca/plans-detailles-occupation-sol/tiff/",,,,,"http://depot.ville.montreal.qc.ca/plans-detailles-occupation-sol/tiff/VM165-1-2_60-67A.TIF"
"VM165-1_2","60-67",1949,"http://depot.ville.montreal.qc.ca/plans-detailles-occupation-sol/tiff/VM165-1-2_60-67B.TIF","Archives de la Ville de Montréal","VM165-1-2_60-67B.TIF",,"http://depot.ville.montreal.qc.ca/plans-detailles-occupation-sol/tiff/",,,,,"http://depot.ville.montreal.qc.ca/plans-detailles-occupation-sol/tiff/VM165-1-2_60-67B.TIF"
"VM165-1_2","61-54",1949,"http://depot.ville.montreal.qc.ca/plans-detailles-occupation-sol/tiff/VM165-1-2_61-54.TIF","Archives de la Ville de Montréal","VM165-1-2_61-54.TIF",,"http://depot.ville.montreal.qc.ca/plans-detailles-occupation-sol/tiff/",,,,,"http://depot.ville.montreal.qc.ca/plans-detailles-occupation-sol/tiff/VM165-1-2_61-54.TIF"
"VM165-1_2","61-55",1949,"http://depot.ville.montreal.qc.ca/plans-detailles-occupation-sol/tiff/VM165-1-2_61-55.TIF","Archives de la Ville de Montréal","VM165-1-2_61-55.TIF",,"http://depot.ville.montreal.qc.ca/plans-detailles-occupation-sol/tiff/",,,,,"http://depot.ville.montreal.qc.ca/plans-detailles-occupation-sol/tiff/VM165-1-2_61-55.TIF"
"VM165-1_2","61-56",1949,"http://depot.ville.montreal.qc.ca/plans-detailles-occupation-sol/tiff/VM165-1-2_61-56.TIF","Archives de la Ville de Montréal","VM165-1-2_61-56.TIF",,"http://depot.ville.montreal.qc.ca/plans-detailles-occupation-sol/tiff/",,,,,"http://depot.ville.montreal.qc.ca/plans-detailles-occupation-sol/tiff/VM165-1-2_61-56.TIF"
"VM165-1_2","61-57",1949,"http://depot.ville.montreal.qc.ca/plans-detailles-occupation-sol/tiff/VM165-1-2_61-57.TIF","Archives de la Ville de Montréal","VM165-1-2_61-57.TIF",,"http://depot.ville.montreal.qc.ca/plans-detailles-occupation-sol/tiff/",,,,,"http://depot.ville.montreal.qc.ca/plans-detailles-occupation-sol/tiff/VM165-1-2_61-57.TIF"
"VM165-1_2","61-58",1949,"http://depot.ville.montreal.qc.ca/plans-detailles-occupation-sol/tiff/VM165-1-2_61-58.TIF","Archives de la Ville de Montréal","VM165-1-2_61-58.TIF",,"http://depot.ville.montreal.qc.ca/plans-detailles-occupation-sol/tiff/",,,,,"http://depot.ville.montreal.qc.ca/plans-detailles-occupation-sol/tiff/VM165-1-2_61-58.TIF"
"VM165-1_2","61-59",1949,"http://depot.ville.montreal.qc.ca/plans-detailles-occupation-sol/tiff/VM165-1-2_61-59.TIF","Archives de la Ville de Montréal","VM165-1-2_61-59.TIF",,"http://depot.ville.montreal.qc.ca/plans-detailles-occupation-sol/tiff/",,,,,"http://depot.ville.montreal.qc.ca/plans-detailles-occupation-sol/tiff/VM165-1-2_61-59.TIF"
"VM165-1_2","61-60",1949,"http://depot.ville.montreal.qc.ca/plans-detailles-occupation-sol/tiff/VM165-1-2_61-60.TIF","Archives de la Ville de Montréal","VM165-1-2_61-60.TIF",,"http://depot.ville.montreal.qc.ca/plans-detailles-occupation-sol/tiff/",,,,,"http://depot.ville.montreal.qc.ca/plans-detailles-occupation-sol/tiff/VM165-1-2_61-60.TIF"
"VM165-1_2","61-61",1949,"http://depot.ville.montreal.qc.ca/plans-detailles-occupation-sol/tiff/VM165-1-2_61-61.TIF","Archives de la Ville de Montréal","VM165-1-2_61-61.TIF",,"http://depot.ville.montreal.qc.ca/plans-detailles-occupation-sol/tiff/",,,,,"http://depot.ville.montreal.qc.ca/plans-detailles-occupation-sol/tiff/VM165-1-2_61-61.TIF"
"VM165-1_2","61-62",1949,"http://depot.ville.montreal.qc.ca/plans-detailles-occupation-sol/tiff/VM165-1-2_61-62.TIF","Archives de la Ville de Montréal","VM165-1-2_61-62.TIF",,"http://depot.ville.montreal.qc.ca/plans-detailles-occupation-sol/tiff/",,,,,"http://depot.ville.montreal.qc.ca/plans-detailles-occupation-sol/tiff/VM165-1-2_61-62.TIF"
"VM165-1_2","61-63",1949,"http://depot.ville.montreal.qc.ca/plans-detailles-occupation-sol/tiff/VM165-1-2_61-63.TIF","Archives de la Ville de Montréal","VM165-1-2_61-63.TIF",,"http://depot.ville.montreal.qc.ca/plans-detailles-occupation-sol/tiff/",,,,,"http://depot.ville.montreal.qc.ca/plans-detailles-occupation-sol/tiff/VM165-1-2_61-63.TIF"
"VM165-1_2","61-64",1949,"http://depot.ville.montreal.qc.ca/plans-detailles-occupation-sol/tiff/VM165-1-2_61-64.TIF","Archives de la Ville de Montréal","VM165-1-2_61-64.TIF",,"http://depot.ville.montreal.qc.ca/plans-detailles-occupation-sol/tiff/",,,,,"http://depot.ville.montreal.qc.ca/plans-detailles-occupation-sol/tiff/VM165-1-2_61-64.TIF"
"VM165-1_2","61-65",1949,"http://depot.ville.montreal.qc.ca/plans-detailles-occupation-sol/tiff/VM165-1-2_61-65.TIF","Archives de la Ville de Montréal","VM165-1-2_61-65.TIF",,"http://depot.ville.montreal.qc.ca/plans-detailles-occupation-sol/tiff/",,,,,"http://depot.ville.montreal.qc.ca/plans-detailles-occupation-sol/tiff/VM165-1-2_61-65.TIF"
"VM165-1_2","61-66",1949,"http://depot.ville.montreal.qc.ca/plans-detailles-occupation-sol/tiff/VM165-1-2_61-66.TIF","Archives de la Ville de Montréal","VM165-1-2_61-66.TIF",,"http://depot.ville.montreal.qc.ca/plans-detailles-occupation-sol/tiff/",,,,,"http://depot.ville.montreal.qc.ca/plans-detailles-occupation-sol/tiff/VM165-1-2_61-66.TIF"
"VM165-1_2","61-67",1949,"http://depot.ville.montreal.qc.ca/plans-detailles-occupation-sol/tiff/VM165-1-2_61-67.TIF","Archives de la Ville de Montréal","VM165-1-2_61-67.TIF",,"http://depot.ville.montreal.qc.ca/plans-detailles-occupation-sol/tiff/",,,,,"http://depot.ville.montreal.qc.ca/plans-detailles-occupation-sol/tiff/VM165-1-2_61-67.TIF"
"VM165-1_2","62-54",1949,"http://depot.ville.montreal.qc.ca/plans-detailles-occupation-sol/tiff/VM165-1-2_62-54.TIF","Archives de la Ville de Montréal","VM165-1-2_62-54.TIF",,"http://depot.ville.montreal.qc.ca/plans-detailles-occupation-sol/tiff/",,,,,"http://depot.ville.montreal.qc.ca/plans-detailles-occupation-sol/tiff/VM165-1-2_62-54.TIF"
"VM165-1_2","62-55",1949,"http://depot.ville.montreal.qc.ca/plans-detailles-occupation-sol/tiff/VM165-1-2_62-55.TIF","Archives de la Ville de Montréal","VM165-1-2_62-55.TIF",,"http://depot.ville.montreal.qc.ca/plans-detailles-occupation-sol/tiff/",,,,,"http://depot.ville.montreal.qc.ca/plans-detailles-occupation-sol/tiff/VM165-1-2_62-55.TIF"
"VM165-1_2","62-56",1949,"http://depot.ville.montreal.qc.ca/plans-detailles-occupation-sol/tiff/VM165-1-2_62-56.TIF","Archives de la Ville de Montréal","VM165-1-2_62-56.TIF",,"http://depot.ville.montreal.qc.ca/plans-detailles-occupation-sol/tiff/",,,,,"http://depot.ville.montreal.qc.ca/plans-detailles-occupation-sol/tiff/VM165-1-2_62-56.TIF"
"VM165-1_2","62-57",1949,"http://depot.ville.montreal.qc.ca/plans-detailles-occupation-sol/tiff/VM165-1-2_62-57.TIF","Archives de la Ville de Montréal","VM165-1-2_62-57.TIF",,"http://depot.ville.montreal.qc.ca/plans-detailles-occupation-sol/tiff/",,,,,"http://depot.ville.montreal.qc.ca/plans-detailles-occupation-sol/tiff/VM165-1-2_62-57.TIF"
"VM165-1_2","62-58",1949,"http://depot.ville.montreal.qc.ca/plans-detailles-occupation-sol/tiff/VM165-1-2_62-58.TIF","Archives de la Ville de Montréal","VM165-1-2_62-58.TIF",,"http://depot.ville.montreal.qc.ca/plans-detailles-occupation-sol/tiff/",,,,,"http://depot.ville.montreal.qc.ca/plans-detailles-occupation-sol/tiff/VM165-1-2_62-58.TIF"
"VM165-1_2","62-59",1949,"http://depot.ville.montreal.qc.ca/plans-detailles-occupation-sol/tiff/VM165-1-2_62-59.TIF","Archives de la Ville de Montréal","VM165-1-2_62-59.TIF",,"http://depot.ville.montreal.qc.ca/plans-detailles-occupation-sol/tiff/",,,,,"http://depot.ville.montreal.qc.ca/plans-detailles-occupation-sol/tiff/VM165-1-2_62-59.TIF"
"VM165-1_2","62-60",1949,"http://depot.ville.montreal.qc.ca/plans-detailles-occupation-sol/tiff/VM165-1-2_62-60.TIF","Archives de la Ville de Montréal","VM165-1-2_62-60.TIF",,"http://depot.ville.montreal.qc.ca/plans-detailles-occupation-sol/tiff/",,,,,"http://depot.ville.montreal.qc.ca/plans-detailles-occupation-sol/tiff/VM165-1-2_62-60.TIF"
"VM165-1_2","62-61",1949,"http://depot.ville.montreal.qc.ca/plans-detailles-occupation-sol/tiff/VM165-1-2_62-61.TIF","Archives de la Ville de Montréal","VM165-1-2_62-61.TIF",,"http://depot.ville.montreal.qc.ca/plans-detailles-occupation-sol/tiff/",,,,,"http://depot.ville.montreal.qc.ca/plans-detailles-occupation-sol/tiff/VM165-1-2_62-61.TIF"
"VM165-1_2","62-62",1949,"http://depot.ville.montreal.qc.ca/plans-detailles-occupation-sol/tiff/VM165-1-2_62-62.TIF","Archives de la Ville de Montréal","VM165-1-2_62-62.TIF",,"http://depot.ville.montreal.qc.ca/plans-detailles-occupation-sol/tiff/",,,,,"http://depot.ville.montreal.qc.ca/plans-detailles-occupation-sol/tiff/VM165-1-2_62-62.TIF"
"VM165-1_2","62-63",1949,"http://depot.ville.montreal.qc.ca/plans-detailles-occupation-sol/tiff/VM165-1-2_62-63.TIF","Archives de la Ville de Montréal","VM165-1-2_62-63.TIF",,"http://depot.ville.montreal.qc.ca/plans-detailles-occupation-sol/tiff/",,,,,"http://depot.ville.montreal.qc.ca/plans-detailles-occupation-sol/tiff/VM165-1-2_62-63.TIF"
"VM165-1_2","62-64",1949,"http://depot.ville.montreal.qc.ca/plans-detailles-occupation-sol/tiff/VM165-1-2_62-64.TIF","Archives de la Ville de Montréal","VM165-1-2_62-64.TIF",,"http://depot.ville.montreal.qc.ca/plans-detailles-occupation-sol/tiff/",,,,,"http://depot.ville.montreal.qc.ca/plans-detailles-occupation-sol/tiff/VM165-1-2_62-64.TIF"
"VM165-1_2","62-65",1949,"http://depot.ville.montreal.qc.ca/plans-detailles-occupation-sol/tiff/VM165-1-2_62-65.TIF","Archives de la Ville de Montréal","VM165-1-2_62-65.TIF",,"http://depot.ville.montreal.qc.ca/plans-detailles-occupation-sol/tiff/",,,,,"http://depot.ville.montreal.qc.ca/plans-detailles-occupation-sol/tiff/VM165-1-2_62-65.TIF"
"VM165-1_2","62-66",1949,"http://depot.ville.montreal.qc.ca/plans-detailles-occupation-sol/tiff/VM165-1-2_62-66.TIF","Archives de la Ville de Montréal","VM165-1-2_62-66.TIF",,"http://depot.ville.montreal.qc.ca/plans-detailles-occupation-sol/tiff/",,,,,"http://depot.ville.montreal.qc.ca/plans-detailles-occupation-sol/tiff/VM165-1-2_62-66.TIF"
"VM165-1_2","62-67",1949,"http://depot.ville.montreal.qc.ca/plans-detailles-occupation-sol/tiff/VM165-1-2_62-67.TIF","Archives de la Ville de Montréal","VM165-1-2_62-67.TIF",,"http://depot.ville.montreal.qc.ca/plans-detailles-occupation-sol/tiff/",,,,,"http://depot.ville.montreal.qc.ca/plans-detailles-occupation-sol/tiff/VM165-1-2_62-67.TIF"
"VM165-1_2","63-59",1949,"http://depot.ville.montreal.qc.ca/plans-detailles-occupation-sol/tiff/VM165-1-2_63-59.TIF","Archives de la Ville de Montréal","VM165-1-2_63-59.TIF",,"http://depot.ville.montreal.qc.ca/plans-detailles-occupation-sol/tiff/",,,,,"http://depot.ville.montreal.qc.ca/plans-detailles-occupation-sol/tiff/VM165-1-2_63-59.TIF"
"VM165-1_2","63-60",1949,"http://depot.ville.montreal.qc.ca/plans-detailles-occupation-sol/tiff/VM165-1-2_63-60.TIF","Archives de la Ville de Montréal","VM165-1-2_63-60.TIF",,"http://depot.ville.montreal.qc.ca/plans-detailles-occupation-sol/tiff/",,,,,"http://depot.ville.montreal.qc.ca/plans-detailles-occupation-sol/tiff/VM165-1-2_63-60.TIF"
"VM165-1_2","63-61",1949,"http://depot.ville.montreal.qc.ca/plans-detailles-occupation-sol/tiff/VM165-1-2_63-61.TIF","Archives de la Ville de Montréal","VM165-1-2_63-61.TIF",,"http://depot.ville.montreal.qc.ca/plans-detailles-occupation-sol/tiff/",,,,,"http://depot.ville.montreal.qc.ca/plans-detailles-occupation-sol/tiff/VM165-1-2_63-61.TIF"
"VM165-1_2","63-62",1949,"http://depot.ville.montreal.qc.ca/plans-detailles-occupation-sol/tiff/VM165-1-2_63-62.TIF","Archives de la Ville de Montréal","VM165-1-2_63-62.TIF",,"http://depot.ville.montreal.qc.ca/plans-detailles-occupation-sol/tiff/",,,,,"http://depot.ville.montreal.qc.ca/plans-detailles-occupation-sol/tiff/VM165-1-2_63-62.TIF"
"VM165-1_2","63-63",1949,"http://depot.ville.montreal.qc.ca/plans-detailles-occupation-sol/tiff/VM165-1-2_63-63.TIF","Archives de la Ville de Montréal","VM165-1-2_63-63.TIF",,"http://depot.ville.montreal.qc.ca/plans-detailles-occupation-sol/tiff/",,,,,"http://depot.ville.montreal.qc.ca/plans-detailles-occupation-sol/tiff/VM165-1-2_63-63.TIF"
"VM165-1_2","63-64",1949,"http://depot.ville.montreal.qc.ca/plans-detailles-occupation-sol/tiff/VM165-1-2_63-64.TIF","Archives de la Ville de Montréal","VM165-1-2_63-64.TIF",,"http://depot.ville.montreal.qc.ca/plans-detailles-occupation-sol/tiff/",,,,,"http://depot.ville.montreal.qc.ca/plans-detailles-occupation-sol/tiff/VM165-1-2_63-64.TIF"
"VM165-1_2","63-65",1949,"http://depot.ville.montreal.qc.ca/plans-detailles-occupation-sol/tiff/VM165-1-2_63-65.TIF","Archives de la Ville de Montréal","VM165-1-2_63-65.TIF",,"http://depot.ville.montreal.qc.ca/plans-detailles-occupation-sol/tiff/",,,,,"http://depot.ville.montreal.qc.ca/plans-detailles-occupation-sol/tiff/VM165-1-2_63-65.TIF"
"VM165-1_2","63-66",1949,"http://depot.ville.montreal.qc.ca/plans-detailles-occupation-sol/tiff/VM165-1-2_63-66.TIF","Archives de la Ville de Montréal","VM165-1-2_63-66.TIF",,"http://depot.ville.montreal.qc.ca/plans-detailles-occupation-sol/tiff/",,,,,"http://depot.ville.montreal.qc.ca/plans-detailles-occupation-sol/tiff/VM165-1-2_63-66.TIF"
"VM165-1_2","63-67",1949,"http://depot.ville.montreal.qc.ca/plans-detailles-occupation-sol/tiff/VM165-1-2_63-67.TIF","Archives de la Ville de Montréal","VM165-1-2_63-67.TIF",,"http://depot.ville.montreal.qc.ca/plans-detailles-occupation-sol/tiff/",,,,,"http://depot.ville.montreal.qc.ca/plans-detailles-occupation-sol/tiff/VM165-1-2_63-67.TIF"
"VM165-1_2","64-59",1949,"http://depot.ville.montreal.qc.ca/plans-detailles-occupation-sol/tiff/VM165-1-2_64-59.TIF","Archives de la Ville de Montréal","VM165-1-2_64-59.TIF",,"http://depot.ville.montreal.qc.ca/plans-detailles-occupation-sol/tiff/",,,,,"http://depot.ville.montreal.qc.ca/plans-detailles-occupation-sol/tiff/VM165-1-2_64-59.TIF"
"VM165-1_2","64-60",1949,"http://depot.ville.montreal.qc.ca/plans-detailles-occupation-sol/tiff/VM165-1-2_64-60.TIF","Archives de la Ville de Montréal","VM165-1-2_64-60.TIF",,"http://depot.ville.montreal.qc.ca/plans-detailles-occupation-sol/tiff/",,,,,"http://depot.ville.montreal.qc.ca/plans-detailles-occupation-sol/tiff/VM165-1-2_64-60.TIF"
"VM165-1_2","64-61",1949,"http://depot.ville.montreal.qc.ca/plans-detailles-occupation-sol/tiff/VM165-1-2_64-61.TIF","Archives de la Ville de Montréal","VM165-1-2_64-61.TIF",,"http://depot.ville.montreal.qc.ca/plans-detailles-occupation-sol/tiff/",,,,,"http://depot.ville.montreal.qc.ca/plans-detailles-occupation-sol/tiff/VM165-1-2_64-61.TIF"
"VM165-1_2","64-62",1949,"http://depot.ville.montreal.qc.ca/plans-detailles-occupation-sol/tiff/VM165-1-2_64-62.TIF","Archives de la Ville de Montréal","VM165-1-2_64-62.TIF",,"http://depot.ville.montreal.qc.ca/plans-detailles-occupation-sol/tiff/",,,,,"http://depot.ville.montreal.qc.ca/plans-detailles-occupation-sol/tiff/VM165-1-2_64-62.TIF"
"VM165-1_2","64-63",1949,"http://depot.ville.montreal.qc.ca/plans-detailles-occupation-sol/tiff/VM165-1-2_64-63.TIF","Archives de la Ville de Montréal","VM165-1-2_64-63.TIF",,"http://depot.ville.montreal.qc.ca/plans-detailles-occupation-sol/tiff/",,,,,"http://depot.ville.montreal.qc.ca/plans-detailles-occupation-sol/tiff/VM165-1-2_64-63.TIF"
"VM165-1_2","64-64",1949,"http://depot.ville.montreal.qc.ca/plans-detailles-occupation-sol/tiff/VM165-1-2_64-64.TIF","Archives de la Ville de Montréal","VM165-1-2_64-64.TIF",,"http://depot.ville.montreal.qc.ca/plans-detailles-occupation-sol/tiff/",,,,,"http://depot.ville.montreal.qc.ca/plans-detailles-occupation-sol/tiff/VM165-1-2_64-64.TIF"
