mun_c,mun_n,reg_c,coord_x,coord_y,q2011,q2012,q2013,q2014,q2015,q2016,q2017
93045,Saint-Nazaire,02,-71.53452549,48.585988365,372,373,374,,374,375,376
93055,Labrecque,02,-71.49247509,48.698836095,369,369,369,368,368,367,369
93060,Lamarche,02,-71.42218772,48.793972005,358,352,352,356,357,,355
93065,L'Ascension-de-Notre-Seigneur,02,-71.65719826,48.731072353,374,374,377,377,377,377,378
93070,Saint-Henri-de-Taillon,02,-71.81806512,48.673449216,362,358,358,363,363,369,370
93075,Sainte-Monique,02,-71.79091332,48.752881321,364,363,365,365,365,366,
93080,Saint-Ludger-de-Milot,02,-71.82495541,48.898855861,361,360,360,359,358,359,359
94068,Saguenay,02,-71.14318667,48.376772282,434,434,434,434,434,434,434
94205,Petit-Saguenay,02,-70.05191296,48.148596973,359,358,358,,,,359
94210,L'Anse-Saint-Jean,02,-70.31961463,48.146467565,377,374,368,,366,366,368
94215,Rivi�re-�ternit�,02,-70.44804651,48.226771905,,,,,,,
94220,Ferland-et-Boilleau,02,-70.85120889,48.131687108,342,339,340,340,340,340,341
94225,Saint-F�lix-d'Otis,02,-70.63878917,48.282584614,351,351,351,,353,352,353
94230,Sainte-Rose-du-Nord,02,-70.59110376,48.40830021,346,346,348,347,347,348,356
94235,Saint-Fulgence,02,-70.75720716,48.491711721,374,375,374,373,374,373,
94240,Saint-Honor�,02,-71.09751282,48.534937309,389,390,390,391,392,391,392
94245,Saint-David-de-Falardeau,02,-71.0477747,48.655667236,377,377,,377,,376,377
94250,B�gin,02,-71.32067216,48.694833408,364,364,362,363,363,363,
94255,Saint-Ambroise,02,-71.32877669,48.558232726,381,381,383,383,383,383,383
94260,Saint-Charles-de-Bourget,02,-71.42550413,48.528099208,359,361,364,362,360,360,362
94265,Larouche,02,-71.51424068,48.459117647,367,,,369,,,373
95005,Tadoussac,09,-69.61313876,48.136009814,366,365,,365,365,365,366
95010,Sacr�-Coeur,09,-69.81154656,48.245702486,372,371,375,375,375,374,375
95018,Les Bergeronnes,09,-69.56700912,48.308419069,362,363,359,358,363,363,363
95025,Les Escoumins,09,-69.45542125,48.430554835,380,379,,,,,
95032,Longue-Rive,09,-69.33439985,48.574247062,366,366,,,,,
95040,Portneuf-sur-Mer,09,-69.18675433,48.670163376,365,364,364,,362,362,
95045,Forestville,09,-69.11354148,48.766901951,383,383,,,383,383,
95050,Colombier,09,-68.95236202,48.879115261,358,358,,,,,
96005,Baie-Trinit�,09,-67.32725314,49.445012627,359,359,,,,,
96010,Godbout,09,-67.5764626,49.366295959,,,,,,,
96015,Franquelin,09,-67.86175116,49.348813463,343,343,,,345,346,346
96020,Baie-Comeau,09,-68.22049311,49.258164354,409,409,410,,410,409,409
96025,Pointe-Lebel,09,-68.22236276,49.130119132,359,359,,,,,
96030,Pointe-aux-Outardes,09,-68.3347418,49.105817889,371,371,,371,373,,
96035,Chute-aux-Outardes,09,-68.39926902,49.124420219,375,375,,,374,374,
96040,Ragueneau,09,-68.49161996,49.129859174,371,371,372,373,373,372,372
97007,Sept-�les,09,-65.89648448,50.279940449,412,411,411,412,412,413,412
97022,Port-Cartier,09,-67.10795149,49.89883141,394,394,394,393,394,394,
97035,Fermont,09,-67.2549604,52.787595891,382,383,,,383,,
97040,Schefferville,09,-66.82200438,54.826434957,348,348,,,,,
98005,Blanc-Sablon,09,-57.23881327,51.475995108,378,376,371,,,,
98010,Bonne-Esp�rance,09,-57.7299693,51.398030173,364,364,,,,,
98012,Saint-Augustin,09,-58.5072308,51.173868411,,,,,,,
98014,Gros-M�catina,09,-59.06707236,50.930004879,359,358,360,,,,
98015,C�te-Nord-du-Golfe-du-Saint-Laurent,09,-59.7714447,50.485370173,362,362,,360,345,,343
98020,L'�le-d'Anticosti,09,-62.93974315,49.465877602,349,,,,,,
98025,Natashquan,09,-61.92760457,50.273309755,,,,,,,
98030,Aguanish,09,-62.34854562,50.339190149,352,351,,351,350,350,350
98035,Baie-Johan-Beetz,09,-62.71946708,50.309938282,336,335,,,335,,335
98040,Havre-Saint-Pierre,09,-63.45655866,50.401300528,383,383,385,385,383,382,
98045,Longue-Pointe-de-Mingan,09,-64.15755309,50.340853944,358,359,359,358,358,358,358
98050,Rivi�re-Saint-Jean,09,-64.42263041,50.345247282,346,346,,,343,,343
98055,Rivi�re-au-Tonnerre,09,-65.07431926,50.324210474,360,361,365,359,354,,353
99005,Lebel-sur-Qu�villon,10,-76.99329936,49.048580061,,,,,,,
99015,Matagami,10,-77.640621,49.749983989,375,374,374,374,374,374,374
99020,Chapais,10,-74.82577977,49.781361081,375,374,374,372,,372,
99025,Chibougamau,10,-74.24474018,49.88079894,395,395,395,395,394,394,395
99060,Gouvernement r�gional d'Eeyou Istchee Baie-James,10,-75.36991426,52.062722944,368,368,369,369,369,,
