an_profil,an_donnee,cod_geo_n,nom_mun,designation,population,classe_population,cod_mrc,nom_mrc,cod_ra,nom_ra,cod_cm,nom_cm,RFU3000,RFU3001,POSTE_3171,RF35010601,POSTE_3163,POSTE_9615,RF01010601,RF31010601,RF01010103,POSTE_9600,RF01010104,POSTE_224b,POSTE_5428,RF31010402,RF01010201,POSTE_9641,RF01010525,RF31010501,POSTE_3181,RF35021001,POSTE_1443,POSTE_1508,POSTE_8978,POSTE_8958,POSTE_8938,RF05021002,RF06010101,POSTE_3047,RF12010101,POSTE_6805,PRN0300,POSTE_6827,POSTE_6833,PRN0200,PRN0100,POSTE_6825,PRC0300,PRC0301,PRC3100,PRC3102,PRC3101,PRC3103,PRC4300,PRC4302,PRC4301,PRC3200,PRC3202,PRC3201,PRC3203,PRC4400,PRC4402,PRC4401,PRC2700,PRC3500,PRC3600,PRC2800,PRC2900,PRC3700,PRC2500,PRC2100,PRC3800,PRC0100,PRC0102,PRC0101,PRC3000,PRC3002,PRC3001,PRC3003,PRC4500,PRC4502,PRC4501,PRC0200,PRC3900,PRC4000,PRC4001,PRC4200,PRC4202,PRC4201,IND0201,IND0401
2018,2017,05015,Saint-Godefroi,CT,414,1 @ 1 999,AR050,Bonaventure,11,Gaspésie--Îles-de-la-Madeleine,,,23827720.000000,,635179.000000,,210366.000000,,616809.000000,,175567.000000,,34799.000000,,,,2865.000000,,336572.000000,,664667.000000,,,,,,,1085.000000,982826.000000,,267531.000000,,,,,,,,0.027900,,1494.000000,,,,2781.000000,,,504.000000,,,,880.000000,,,0.341100,0.284600,0.056400,0.004600,0.545700,0.108600,0.433700,0.529400,0.014600,,,,,,,,,,,0.001800,,0.872600,,817.000000,,,81.000000,178.000000
2018,2017,05020,Hope Town,M,366,1 @ 1 999,AR050,Bonaventure,11,Gaspésie--Îles-de-la-Madeleine,,,24326035.400000,,696380.000000,,241614.000000,,594461.000000,,199141.000000,,42473.000000,,,,74.000000,,250104.000000,,660500.000000,,,,,,,2516.000000,1461613.000000,,63339.000000,,,,,,,,0.027200,,1212.000000,,,,3101.000000,,,456.000000,,,,1134.000000,,,0.406400,0.335000,0.071400,0.000100,0.420700,0.172700,0.106500,0.600500,0.103100,,,,,,,,,,,0.004300,,0.967900,,992.000000,,,90.000000,173.000000
2018,2017,05025,Hope,CT,590,1 @ 1 999,AR050,Bonaventure,11,Gaspésie--Îles-de-la-Madeleine,,,35158807.000000,,966430.000000,,439830.000000,,966430.000000,,327241.000000,,112589.000000,,,,1124.000000,,449659.000000,,1015431.000000,,80610.000000,,,,,101221.000000,2219006.000000,92798.000000,75864.000000,,,,,,,,0.028900,,1513.000000,,,,2987.000000,,,690.000000,,,,1294.000000,,,0.455100,0.338600,0.116500,0.001200,0.465300,0.078500,0.078500,0.532800,0.001300,0.002300,,,120.000000,,,,237.000000,,,0.099700,0.041800,1.240600,,1182.000000,,,116.000000,184.000000
2018,2017,05032,Paspébiac,V,3072,2 000 @ 9 999,AR050,Bonaventure,11,Gaspésie--Îles-de-la-Madeleine,,,219465494.500000,,8162559.000000,,3825703.000000,,5213146.000000,,2484939.000000,,1340764.000000,,100664.000000,,245546.000000,,497185.000000,,5441895.000000,,8730774.000000,,,,,1273204.000000,37749450.000000,15548482.000000,479009.000000,,,,,,,,0.024300,,2156.000000,,,,3007.000000,,,1630.000000,,,,2154.000000,,,0.733900,0.476700,0.257200,0.047100,0.095400,0.123700,0.091900,0.649900,0.122000,0.039800,,,3525.000000,,,,4916.000000,,,0.232900,0.411900,1.778500,,1899.000000,,,172.000000,175.000000
2018,2017,05040,New Carlisle,M,1329,1 @ 1 999,AR050,Bonaventure,11,Gaspésie--Îles-de-la-Madeleine,,,108619892.640000,,1835000.000000,,1144794.000000,,1815602.000000,,822204.000000,,322590.000000,,15124.000000,,301504.000000,,167301.000000,,2182767.000000,,660092.000000,,,,,240870.000000,5377876.000000,419510.000000,412384.000000,,,,,,,,0.020000,,1555.000000,,,,2663.000000,,,874.000000,,,,1406.000000,,,0.630500,0.452900,0.177700,0.166100,0.092100,0.111300,0.227100,0.451200,0.012800,0.006100,,,474.000000,,,,811.000000,,,0.114100,0.078000,1.344400,,1426.000000,,,125.000000,127.000000
2018,2017,05045,Bonaventure,V,2737,2 000 @ 9 999,AR050,Bonaventure,11,Gaspésie--Îles-de-la-Madeleine,,,249338381.760000,,8630350.000000,,3183403.000000,,4813441.000000,,2581367.000000,,602036.000000,,47506.000000,,232989.000000,,365095.000000,,5341258.000000,,6221259.000000,,,,,965047.000000,28391019.000000,6936994.000000,361007.000000,,,,,,,,0.021200,,2170.000000,,,,3140.000000,,,1382.000000,,,,1888.000000,,,0.661400,0.536300,0.125100,0.048400,0.075800,0.214400,0.075000,0.549900,0.129000,0.025000,,,2551.000000,,,,3690.000000,,,0.192100,0.244300,1.255600,,1577.000000,,,121.000000,153.000000
2018,2017,05050,Saint-Elzéar,M,454,1 @ 1 999,AR050,Bonaventure,11,Gaspésie--Îles-de-la-Madeleine,,,25848215.520000,,1396853.000000,,555066.000000,,894114.000000,,444440.000000,,110626.000000,,1454.000000,,29641.000000,,172753.000000,,886779.000000,,647095.000000,,,,,215354.000000,4112570.000000,739032.000000,41014.000000,,,,,,,,0.034300,,1254.000000,,,,2643.000000,,,884.000000,,,,1657.000000,,,0.620800,0.497100,0.123700,0.033200,0.193200,0.152800,0.045900,0.599400,0.090900,0.025000,,,917.000000,,,,1932.000000,,,0.231800,0.179700,2.129500,,1350.000000,,,198.000000,218.000000
2018,2017,05055,Saint-Siméon,P,1176,1 @ 1 999,AR050,Bonaventure,11,Gaspésie--Îles-de-la-Madeleine,,,88413669.220000,,1557564.000000,,1174072.000000,,1547314.000000,,871592.000000,,302480.000000,,,,11194.000000,,208513.000000,,1602227.000000,,1640659.000000,,,,,258505.000000,6851662.000000,1902073.000000,280403.000000,,,,,,,,0.018100,,1512.000000,,,,2222.000000,,,1151.000000,,,,1628.000000,,,0.758800,0.563300,0.195500,0.007200,0.134800,0.099200,0.181200,0.505000,0.011200,0.018600,,,1548.000000,,,,2276.000000,,,0.174900,0.277600,1.302900,,1586.000000,,,121.000000,115.000000
2018,2017,05060,Caplan,M,2041,2 000 @ 9 999,AR050,Bonaventure,11,Gaspésie--Îles-de-la-Madeleine,,,149703300.900000,,3965379.000000,,1928122.000000,,3206013.000000,,1378314.000000,,549808.000000,,,,42876.000000,,472503.000000,,3477565.000000,,4311458.000000,,,,,1198978.000000,23013383.000000,5743300.000000,1463751.000000,,,,,,,,0.023200,,2303.000000,,,,3003.000000,,,1341.000000,,,,1665.000000,,,0.601400,0.429900,0.171500,0.013400,0.147400,0.237800,0.456600,0.659700,0.086900,0.028800,,,2855.000000,,,,3723.000000,,,0.301200,0.249600,1.277300,,1505.000000,,,123.000000,167.000000
2018,2017,05065,Saint-Alphonse,M,701,1 @ 1 999,AR050,Bonaventure,11,Gaspésie--Îles-de-la-Madeleine,,,39006359.255000,,3326026.000000,,592398.000000,,3314914.000000,,433229.000000,,159169.000000,,1939839.000000,,11981.000000,,233887.000000,,3178625.000000,,854131.000000,,,,,1010962.000000,14371687.000000,6308176.000000,931544.000000,,,,,,,,0.031800,,1672.000000,,,,2803.000000,,,844.000000,,,,1340.000000,,,0.178700,0.130700,0.048000,0.003600,0.070600,0.747100,0.281000,0.672200,0.005600,0.021900,,,1153.000000,,,,1932.000000,,,0.692600,0.438900,1.552100,,1221.000000,,,145.000000,203.000000
2018,2017,05070,New Richmond,V,3724,2 000 @ 9 999,AR050,Bonaventure,11,Gaspésie--Îles-de-la-Madeleine,,,297605113.460000,,10268428.000000,,5050005.000000,,8791464.000000,,4479410.000000,,570595.000000,,76190.000000,,109995.000000,,922587.000000,,9932136.000000,,17619167.000000,,,,,4985097.000000,68515267.000000,27418806.000000,-653189.000000,,,,,,,,0.033100,,3608.000000,,,,4513.000000,,,1992.000000,,,,2312.000000,,,0.574400,0.509500,0.064900,0.012500,0.104900,0.308100,-0.074300,0.616800,0.021800,0.059200,,,6449.000000,,,,8067.000000,,,0.435800,0.400200,1.518000,,1821.000000,,,147.000000,238.000000
2018,2017,05077,Cascapédia--Saint-Jules,M,744,1 @ 1 999,AR050,Bonaventure,11,Gaspésie--Îles-de-la-Madeleine,,,57136469.600000,,954333.000000,,370736.000000,,946484.000000,,293765.000000,,76971.000000,,,,6682.000000,,350931.000000,,975882.000000,,119992.000000,,,,,35262.000000,1517337.000000,146666.000000,251954.000000,,,,,,,,0.017100,,1019.000000,,,,1960.000000,,,406.000000,,,,744.000000,,,0.391700,0.310400,0.081300,0.007100,0.370800,0.230500,0.266200,0.555300,0.006700,0.002100,,,125.000000,,,,241.000000,,,0.037500,0.096700,0.639300,,712.000000,,,60.000000,109.000000
2018,2017,06005,Maria,M,2503,2 000 @ 9 999,AR060,Avignon,11,Gaspésie--Îles-de-la-Madeleine,,,235039426.710000,,5532716.000000,,2770033.000000,,3950645.000000,,2012436.000000,,757597.000000,,3020.000000,,419108.000000,,505853.000000,,4608573.000000,,5462124.000000,,,,,1394896.000000,29327170.000000,8450245.000000,2128.000000,,,,,,,,0.019600,,2664.000000,,,,3292.000000,,,1694.000000,,,,1980.000000,,,0.701200,0.509400,0.191800,0.106100,0.128000,0.064700,0.000500,0.536900,0.059400,0.023200,,,3159.000000,,,,3904.000000,,,0.316700,0.288100,1.269000,,1816.000000,,,123.000000,141.000000
2018,2017,06013,Carleton-sur-Mer,V,4010,2 000 @ 9 999,AR060,Avignon,11,Gaspésie--Îles-de-la-Madeleine,,,393617836.290000,,8632556.000000,,5260133.000000,,8361327.000000,,3565844.000000,,1694289.000000,,64948.000000,,276543.000000,,731224.000000,,9984168.000000,,14850931.000000,,,,,2285191.000000,36155420.000000,17559495.000000,333186.000000,,,,,,,,0.025200,,3084.000000,,,,3887.000000,,,1811.000000,,,,2061.000000,,,0.629100,0.426500,0.202600,0.033100,0.087500,0.250400,0.039800,0.555000,0.079600,0.037700,,,4618.000000,,,,5819.000000,,,0.221400,0.485700,1.324500,,1837.000000,,,128.000000,181.000000
2018,2017,06020,Nouvelle,M,1681,1 @ 1 999,AR060,Avignon,11,Gaspésie--Îles-de-la-Madeleine,,,135812620.500000,,3830665.000000,,1855296.000000,,3830665.000000,,1357172.000000,,498124.000000,,94686.000000,,110384.000000,,1546965.000000,,4679435.000000,,2256821.000000,,,,,661893.000000,9703148.000000,3797812.000000,612188.000000,,,,,,,,0.033800,,2536.000000,,,,3976.000000,,,1098.000000,,,,1609.000000,,,0.484300,0.354300,0.130000,0.028800,0.403800,0.083000,0.159800,0.479700,0.008800,0.016600,,,1248.000000,,,,1957.000000,,,0.146400,0.391400,1.320900,,1374.000000,,,123.000000,215.000000
2018,2017,06025,Escuminac,M,547,1 @ 1 999,AR060,Avignon,11,Gaspésie--Îles-de-la-Madeleine,,,45692072.000000,,829137.000000,,358993.000000,,825137.000000,,276196.000000,,82797.000000,,21874.000000,,11275.000000,,166238.000000,,849894.000000,,299742.000000,,,,,62219.000000,2113155.000000,299742.000000,426259.000000,,,,,,,,0.018100,,1047.000000,,,,2005.000000,,,483.000000,,,,869.000000,,,0.435100,0.334700,0.100300,0.013700,0.201500,0.349800,0.516600,0.522200,0.110000,0.006600,,,379.000000,,,,726.000000,,,0.079600,0.141800,0.772400,,769.000000,,,72.000000,115.000000
2018,2017,06030,Pointe-à-la-Croix,M,1496,1 @ 1 999,AR060,Avignon,11,Gaspésie--Îles-de-la-Madeleine,,,83548898.700000,,2010584.000000,,1115020.000000,,1746144.000000,,826530.000000,,288490.000000,,19240.000000,,101067.000000,,287314.000000,,2017683.000000,,362546.000000,,,,,173793.000000,7755347.000000,394000.000000,1043291.000000,,,,,,,,0.023900,,1723.000000,,,,2318.000000,,,1083.000000,,,,1294.000000,,,0.638600,0.473300,0.165200,0.057900,0.164500,0.139000,0.597500,0.458300,0.048600,0.004300,,,313.000000,,,,421.000000,,,0.099300,0.050800,1.320500,,1079.000000,,,123.000000,152.000000
2018,2017,06035,Ristigouche-Partie-Sud-Est,CT,157,1 @ 1 999,AR060,Avignon,11,Gaspésie--Îles-de-la-Madeleine,,,11965929.600000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.000000,,,,
2018,2017,06040,Saint-André-de-Restigouche,M,161,1 @ 1 999,AR060,Avignon,11,Gaspésie--Îles-de-la-Madeleine,,,11171202.900000,,432311.000000,,147896.000000,,420783.000000,,116822.000000,,31074.000000,,,,8317.000000,,137088.000000,,438008.000000,,256300.000000,,,,,26032.000000,1453655.000000,256300.000000,306441.000000,,,,,,,,0.039200,,1408.000000,,,,3221.000000,,,510.000000,,,,1087.000000,,,0.351500,0.277600,0.073800,0.019800,0.325800,0.303000,0.728300,0.540500,0.019200,0.022900,,,824.000000,,,,1885.000000,,,0.067400,0.176300,1.339200,,714.000000,,,125.000000,250.000000
2018,2017,06045,Matapédia,M,625,1 @ 1 999,AR060,Avignon,11,Gaspésie--Îles-de-la-Madeleine,,,50156597.700000,,1508691.000000,,630890.000000,,1410034.000000,,369861.000000,,261029.000000,,14761.000000,,206020.000000,,239141.000000,,1618357.000000,,1174734.000000,,,,,729973.000000,8542086.000000,1993870.000000,171072.000000,,,,,,,,0.032000,,2986.000000,,,,3579.000000,,,1290.000000,,,,1408.000000,,,0.447400,0.262300,0.185100,0.146100,0.169600,0.236900,0.121300,0.605700,0.012700,0.023400,,,2188.000000,,,,2622.000000,,,0.381800,0.233400,1.684100,,1268.000000,,,157.000000,204.000000
2018,2017,06050,Saint-Alexis-de-Matapédia,M,514,1 @ 1 999,AR060,Avignon,11,Gaspésie--Îles-de-la-Madeleine,,,26689393.500000,,1506217.000000,,478870.000000,,1363900.000000,,336520.000000,,142350.000000,,4250.000000,,9322.000000,,603123.000000,,1504175.000000,,1322917.000000,,,,,333762.000000,7923060.000000,2850849.000000,408210.000000,,,,,,,,0.056200,,2688.000000,,,,4143.000000,,,900.000000,,,,1323.000000,,,0.351100,0.246700,0.104400,0.006800,0.442200,0.199900,0.299300,0.630000,-0.000300,0.049600,,,2371.000000,,,,3654.000000,,,0.216800,0.359800,1.809300,,1127.000000,,,169.000000,358.000000
2018,2017,06055,Saint-François-d'Assise,M,658,1 @ 1 999,AR060,Avignon,11,Gaspésie--Îles-de-la-Madeleine,,,31480357.410000,,1283269.000000,,495166.000000,,689740.000000,,313755.000000,,181411.000000,,10980.000000,,21197.000000,,333636.000000,,1209502.000000,,1917924.000000,,,,,406814.000000,8090567.000000,2607800.000000,369616.000000,,,,,,,,0.038100,,1747.000000,,,,2930.000000,,,790.000000,,,,1211.000000,,,0.717900,0.454900,0.263000,0.030700,0.483700,-0.232300,0.535900,0.632700,0.112600,0.060900,,,2796.000000,,,,4689.000000,,,0.337600,0.322300,1.534400,,1057.000000,,,143.000000,243.000000
2018,2017,06060,L'Ascension-de-Patapédia,M,171,1 @ 1 999,AR060,Avignon,11,Gaspésie--Îles-de-la-Madeleine,,,9910305.700000,,551252.000000,,157858.000000,,551252.000000,,125168.000000,,32690.000000,,,,5256.000000,,241161.000000,,474856.000000,,90055.000000,,,,,78026.000000,2005951.000000,194207.000000,595700.000000,,,,,,,,0.047900,,1720.000000,,,,3298.000000,,,650.000000,,,,1096.000000,,,0.286400,0.227100,0.059300,0.009500,0.437500,0.266600,1.080600,0.593600,0.078700,0.009100,,,326.000000,,,,625.000000,,,0.160100,0.096800,1.518600,,729.000000,,,141.000000,305.000000
2018,2017,07005,Sainte-Marguerite-Marie,M,188,1 @ 1 999,AR070,La Matapédia,01,Bas-Saint-Laurent,,,10966806.000000,,617563.000000,,138241.000000,,457203.000000,,101363.000000,,36878.000000,,33847.000000,,17508.000000,,100859.000000,,465430.000000,,583822.000000,,,,,16110.000000,2209428.000000,30200.000000,412376.000000,,,,,,,,0.039400,,1448.000000,,,,3959.000000,,,564.000000,,,,1268.000000,,,0.302400,0.221700,0.080700,0.038300,0.220600,0.438700,0.902000,0.575900,0.061900,0.053200,,,1959.000000,,,,5356.000000,,,0.044800,0.013700,1.231700,,578.000000,,,115.000000,251.000000
2018,2017,07010,Sainte-Florence,M,385,1 @ 1 999,AR070,La Matapédia,01,Bas-Saint-Laurent,,,18153242.000000,,800803.000000,,254077.000000,,617869.000000,,203291.000000,,50786.000000,,794.000000,,10974.000000,,281131.000000,,616258.000000,,1777433.000000,,,,,4859.000000,2587842.000000,149700.000000,386023.000000,,,,,,,,0.033900,,1641.000000,,,,2564.000000,,,708.000000,,,,1059.000000,,,0.411200,0.329000,0.082200,0.017800,0.455000,0.116000,0.624800,0.724000,0.079300,0.097900,,,4740.000000,,,,7406.000000,,,0.009000,0.057800,1.353200,,633.000000,,,126.000000,216.000000
2018,2017,07018,Causapscal,V,2294,2 000 @ 9 999,AR070,La Matapédia,01,Bas-Saint-Laurent,,,129589964.850000,,4317383.000000,,2280051.000000,,4088799.000000,,1455555.000000,,824496.000000,,181937.000000,,151051.000000,,1060101.000000,,4257331.000000,,13716721.000000,,,,,880434.000000,22430589.000000,9078316.000000,691827.000000,,,,,,,,0.031400,,2795.000000,,,,3157.000000,,,1696.000000,,,,1766.000000,,,0.557600,0.356000,0.201600,0.036900,0.259300,0.146200,0.169200,0.553800,0.037800,0.105800,,,9408.000000,,,,10625.000000,,,0.226500,0.404700,1.765600,,1334.000000,,,171.000000,226.000000
2018,2017,07025,Albertville,M,237,1 @ 1 999,AR070,La Matapédia,01,Bas-Saint-Laurent,,,20795821.100000,,591120.000000,,246499.000000,,583909.000000,,204148.000000,,42351.000000,,35031.000000,,6588.000000,,231752.000000,,600455.000000,,2313081.000000,,,,,44961.000000,4152113.000000,250566.000000,521571.000000,,,,,,,,0.027200,,1446.000000,,,,3231.000000,,,670.000000,,,,1409.000000,,,0.422200,0.349600,0.072500,0.011300,0.396900,0.169700,0.893200,0.628500,0.246200,0.111200,,,5916.000000,,,,13218.000000,,,0.096200,0.060300,1.195900,,610.000000,,,111.000000,173.000000
2018,2017,07030,Saint-Léon-le-Grand,P,942,1 @ 1 999,AR070,La Matapédia,01,Bas-Saint-Laurent,,,54745439.200000,,1839401.000000,,771395.000000,,1340548.000000,,622240.000000,,149155.000000,,91072.000000,,11382.000000,,394004.000000,,1576139.000000,,3843315.000000,,,,,132144.000000,5690355.000000,699290.000000,201458.000000,,,,,,,,0.027100,,2037.000000,,,,3094.000000,,,1093.000000,,,,1607.000000,,,0.575400,0.464200,0.111300,0.008500,0.293900,0.122200,0.150300,0.600900,0.059100,0.070200,,,5272.000000,,,,8007.000000,,,0.098900,0.122900,1.396900,,1069.000000,,,130.000000,173.000000
2018,2017,07035,Saint-Zénon-du-Lac-Humqui,P,351,1 @ 1 999,AR070,La Matapédia,01,Bas-Saint-Laurent,,,30034032.000000,,996609.000000,,303470.000000,,674375.000000,,270808.000000,,32662.000000,,27705.000000,,1781.000000,,226059.000000,,711948.000000,,1727911.000000,,,,,74014.000000,3587342.000000,287741.000000,182324.000000,,,,,,,,0.022800,,1188.000000,,,,2296.000000,,,561.000000,,,,1018.000000,,,0.450000,0.401600,0.048400,0.002600,0.335200,0.212100,0.270400,0.620700,0.089300,0.057500,,,3000.000000,,,,5798.000000,,,0.124200,0.080200,0.995100,,577.000000,,,93.000000,145.000000
2018,2017,07040,Sainte-Irène,P,356,1 @ 1 999,AR070,La Matapédia,01,Bas-Saint-Laurent,,,38140933.950000,,1183504.000000,,617252.000000,,956949.000000,,439209.000000,,178043.000000,,83722.000000,,13933.000000,,126536.000000,,980860.000000,,2649320.000000,,,,,106210.000000,4770826.000000,917833.000000,497026.000000,,,,,,,,0.023500,,1438.000000,,,,2981.000000,,,1156.000000,,,,2051.000000,,,0.645000,0.459000,0.186100,0.014600,0.132200,0.208200,0.519400,0.663900,0.146000,0.069500,,,4246.000000,,,,8802.000000,,,0.128200,0.192400,1.550400,,1380.000000,,,144.000000,150.000000
2018,2017,07047,Amqui,V,6149,2 000 @ 9 999,AR070,La Matapédia,01,Bas-Saint-Laurent,,,478510095.900000,,10418533.000000,,7394355.000000,,9250617.000000,,5543151.000000,,1851204.000000,,216769.000000,,477007.000000,,557294.000000,,10047145.000000,,33902595.000000,,,,,986374.000000,35957608.000000,9495500.000000,868300.000000,,,,,,,,0.020500,,3310.000000,,,,2950.000000,,,2593.000000,,,,2219.000000,,,0.799300,0.599200,0.200100,0.051600,0.060200,0.088900,0.093900,0.464700,0.078500,0.070900,,,11415.000000,,,,10175.000000,,,0.111800,0.264100,1.434100,,1738.000000,,,139.000000,147.000000
2018,2017,07057,Lac-au-Saumon,M,1389,1 @ 1 999,AR070,La Matapédia,01,Bas-Saint-Laurent,,,73723674.750000,,2310434.000000,,1180758.000000,,1870693.000000,,801486.000000,,379272.000000,,60957.000000,,158193.000000,,379022.000000,,1888241.000000,,5643430.000000,,,,,95359.000000,8759090.000000,469629.000000,791986.000000,,,,,,,,0.024800,,2218.000000,,,,2833.000000,,,1500.000000,,,,1831.000000,,,0.631200,0.428400,0.202700,0.084600,0.202600,0.081600,0.423400,0.515000,0.147700,0.076500,,,6849.000000,,,,8750.000000,,,0.061600,0.053600,1.778800,,1413.000000,,,166.000000,158.000000
2018,2017,07065,Saint-Alexandre-des-Lacs,P,284,1 @ 1 999,AR070,La Matapédia,01,Bas-Saint-Laurent,,,15573944.000000,,747069.000000,,225504.000000,,519269.000000,,155105.000000,,70399.000000,,26172.000000,,13902.000000,,206483.000000,,592944.000000,,1808423.000000,,,,,142835.000000,4754340.000000,1265500.000000,114972.000000,,,,,,,,0.036400,,1677.000000,,,,3354.000000,,,700.000000,,,,1334.000000,,,0.434300,0.298700,0.135600,0.026800,0.397600,0.141300,0.221400,0.772200,0.204000,0.116100,,,5350.000000,,,,10701.000000,,,0.273600,0.266200,1.348000,,850.000000,,,126.000000,232.000000
2018,2017,07070,Saint-Tharcisius,P,422,1 @ 1 999,AR070,La Matapédia,01,Bas-Saint-Laurent,,,23649945.000000,,722913.000000,,369175.000000,,686746.000000,,260437.000000,,108738.000000,,,,4457.000000,,261447.000000,,764976.000000,,1785978.000000,,,,,163269.000000,3585104.000000,526653.000000,348553.000000,,,,,,,,0.032300,,2428.000000,,,,3430.000000,,,1247.000000,,,,1655.000000,,,0.537600,0.379200,0.158300,0.006500,0.380700,0.075200,0.507500,0.581800,0.017400,0.075500,,,5670.000000,,,,8009.000000,,,0.225300,0.146900,1.565800,,1104.000000,,,146.000000,206.000000
2018,2017,07075,Saint-Vianney,M,460,1 @ 1 999,AR070,La Matapédia,01,Bas-Saint-Laurent,,,26437412.300000,,1045887.000000,,410633.000000,,783242.000000,,277777.000000,,132856.000000,,33916.000000,,29808.000000,,225605.000000,,846265.000000,,1973211.000000,,,,,102644.000000,4641581.000000,1101300.000000,406077.000000,,,,,,,,0.030700,,1654.000000,,,,2965.000000,,,902.000000,,,,1499.000000,,,0.524300,0.354700,0.169600,0.038100,0.288000,0.149600,0.518500,0.540200,0.053200,0.074600,,,4019.000000,,,,7202.000000,,,0.141400,0.237300,1.527700,,996.000000,,,142.000000,196.000000
2018,2017,07080,Val-Brillant,M,925,1 @ 1 999,AR070,La Matapédia,01,Bas-Saint-Laurent,,,71720798.800000,,1388832.000000,,960681.000000,,1345954.000000,,544847.000000,,415834.000000,,16343.000000,,14430.000000,,169951.000000,,1375354.000000,,5426601.000000,,,,,159153.000000,5668096.000000,1256800.000000,572531.000000,,,,,,,,0.018900,,1772.000000,,,,2331.000000,,,1312.000000,,,,1648.000000,,,0.713800,0.404800,0.309000,0.010700,0.126300,0.149300,0.425400,0.486000,0.010500,0.075700,,,7075.000000,,,,9308.000000,,,0.129200,0.221700,1.298600,,1314.000000,,,121.000000,120.000000
2018,2017,07085,Sayabec,M,1765,1 @ 1 999,AR070,La Matapédia,01,Bas-Saint-Laurent,,,146310972.300000,,3411484.000000,,2206523.000000,,3155875.000000,,1546464.000000,,660059.000000,,10122.000000,,97195.000000,,319406.000000,,3341298.000000,,14270609.000000,,,,,539933.000000,19837862.000000,3042115.000000,218113.000000,,,,,,,,0.022800,,3093.000000,,,,3406.000000,,,2151.000000,,,,2256.000000,,,0.699200,0.490000,0.209200,0.030800,0.101200,0.168800,0.069100,0.656800,0.164100,0.097500,,,13250.000000,,,,14592.000000,,,0.169900,0.153300,1.410700,,1205.000000,,,131.000000,145.000000
2018,2017,07090,Saint-Cléophas,P,319,1 @ 1 999,AR070,La Matapédia,01,Bas-Saint-Laurent,,,19771920.000000,,630198.000000,,263749.000000,,604830.000000,,212842.000000,,50907.000000,,30648.000000,,8153.000000,,206536.000000,,618402.000000,,1010485.000000,,,,,,1742029.000000,,382014.000000,,,,,,,,0.029700,,1633.000000,,,,3284.000000,,,822.000000,,,,1473.000000,,,0.436100,0.351900,0.084200,0.013500,0.341500,0.209000,0.631600,0.519500,0.041100,0.051100,,,2807.000000,,,,5645.000000,,,,,1.276200,,775.000000,,,119.000000,189.000000
2018,2017,07095,Saint-Moïse,P,553,1 @ 1 999,AR070,La Matapédia,01,Bas-Saint-Laurent,,,34874587.000000,,1090863.000000,,413772.000000,,714869.000000,,282710.000000,,131062.000000,,,,8742.000000,,218242.000000,,853322.000000,,2024447.000000,,,,,58503.000000,3211682.000000,261689.000000,446729.000000,,,,,,,,0.024500,,1469.000000,,,,2306.000000,,,743.000000,,,,1118.000000,,,0.578800,0.395500,0.183300,0.012200,0.305300,0.103700,0.624900,0.480800,0.117700,0.058000,,,3484.000000,,,,5471.000000,,,0.080900,0.081500,1.188700,,764.000000,,,111.000000,156.000000
2018,2017,07100,Saint-Noël,VL,426,1 @ 1 999,AR070,La Matapédia,01,Bas-Saint-Laurent,,,17369196.000000,,726222.000000,,343046.000000,,720372.000000,,202835.000000,,140211.000000,,56525.000000,,8549.000000,,247765.000000,,783573.000000,,1038645.000000,,,,,247044.000000,4782317.000000,214700.000000,432911.000000,,,,,,,,0.041900,,2164.000000,,,,3068.000000,,,1121.000000,,,,1447.000000,,,0.476200,0.281600,0.194600,0.011900,0.343900,0.168000,0.601000,0.551000,0.031900,0.059800,,,3091.000000,,,,4382.000000,,,0.329200,0.044900,1.964500,,987.000000,,,183.000000,267.000000
2018,2017,07105,Saint-Damase,P,418,1 @ 1 999,AR070,La Matapédia,01,Bas-Saint-Laurent,,,27570526.200000,,1307241.000000,,434968.000000,,925366.000000,,332254.000000,,102714.000000,,,,9818.000000,,243959.000000,,853639.000000,,2162612.000000,,,,,85222.000000,6361295.000000,1078100.000000,617604.000000,,,,,,,,0.031000,,1994.000000,,,,3728.000000,,,1107.000000,,,,1899.000000,,,0.470000,0.359100,0.111000,0.010600,0.263600,0.255700,0.667400,0.655500,0.175000,0.078400,,,5053.000000,,,,9444.000000,,,0.119000,0.169500,1.563400,,1096.000000,,,146.000000,197.000000
2018,2017,08005,Les Méchins,M,1060,1 @ 1 999,AR080,La Matanie,01,Bas-Saint-Laurent,,,73633725.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.000000,,,,
2018,2017,08010,Saint-Jean-de-Cherbourg,P,183,1 @ 1 999,AR080,La Matanie,01,Bas-Saint-Laurent,,,9658573.600000,,723584.000000,,173407.000000,,359453.000000,,139717.000000,,33690.000000,,,,31675.000000,,102198.000000,,357260.000000,,270360.000000,,,,,7544.000000,2671910.000000,306700.000000,116983.000000,,,,,,,,0.037000,,1553.000000,,,,2686.000000,,,834.000000,,,,1304.000000,,,0.482400,0.388700,0.093700,0.088100,0.284300,0.145100,0.325400,0.851800,0.302000,0.028000,,,1175.000000,,,,2033.000000,,,0.024700,0.114800,1.776500,,1047.000000,,,166.000000,236.000000
