cod_geo_n,an_profil,an_donnee,RFU3000,RFU3001,POSTE_3171,RF35010601,POSTE_3163,POSTE_9615,RF01010601,RF31010601,RF01010103,POSTE_9600,RF01010104,POSTE_224b,POSTE_5428,RF31010402,RF01010201,POSTE_9641,RF01010525,RF31010501,POSTE_3181,RF35021001,POSTE_1443,POSTE_1508,POSTE_8978,POSTE_8958,POSTE_8938,RF05021002,RF06010101,POSTE_3047,RF12010101,POSTE_6805,PRN0300,POSTE_6827,POSTE_6833,PRN0200,PRN0100,POSTE_6825,PRC0300,PRC0301,PRC3100,PRC3102,PRC3101,PRC3103,PRC3200,PRC3202,PRC3201,PRC3203,PRC2700,PRC3500,PRC3600,PRC2800,PRC2900,PRC3700,PRC2500,PRC2100,PRC3800,PRC0100,PRC0102,PRC0101,PRC3000,PRC3002,PRC3001,PRC3003,PRC0200,PRC3900,nom_mun,classe_population,designation,cod_mrc,nom_mrc,cod_ra,nom_ra,population 
59010,2016,2015,3586573444.1,0,47812704,0,34358182,0,45157045,0,28173631,0,6184551,0,343793,0,534051,0,2009155,0,43648838,0,41083535,0,0,0,0,6770736,151042955,38792157,7172619,0,0,0,0,0,0,0,0.0121,0,4041,0,0,0,3299,0,0,0,0.7609,0.6239,0.137,0.0118,0.0445,0.1828,0.1588,0.5638,0.0544,0.0115,0,0,3834,0,0,0,0.1647,0.2568,Sainte-Julie,25 000 @ 99 999,V,AR590,Marguerite-D'Youville,16,Monteregie,30270
59015,2016,2015,1058687084.1,0,14426181,0,11952335,0,14284356,0,8743121,0,3209214,0,0,0,416440,0,310323,0,13453810,0,34826990,0,0,0,0,3748096,87385184,36693759,3265885,0,0,0,0,0,0,0,0.0127,0,2813,0,0,0,2534,0,0,0,0.8367,0.6121,0.2247,0.0292,0.0217,0.1124,0.2286,0.6873,0.0236,0.0329,0,0,7281,0,0,0,0.2879,0.4199,Saint-Amable,10 000 @ 24 999,M,AR590,Marguerite-D'Youville,16,Monteregie,12078
59020,2016,2015,2787174494.4,0,41688054,0,28202405,0,39636026,0,22648102,0,5543414,0,84949,0,695026,0,1630085,0,39823561,0,43215845,0,0,0,0,4128729,156348224,33792402,11138977,0,0,0,0,0,0,0,0.0143,0,3685,0,0,0,3539,0,0,0,0.7113,0.5714,0.1399,0.0175,0.0411,0.2301,0.281,0.5937,0.0631,0.0155,0,0,4007,0,0,0,0.1152,0.2161,Varennes,10 000 @ 24 999,V,AR590,Marguerite-D'Youville,16,Monteregie,21466
59025,2016,2015,677351264.61,0,10412495,0,6662092,0,9070524,0,4934101,0,1727991,0,102060,0,39603,0,747751,0,9135740,0,7010904,0,0,0,0,918948,37545503,11637175,1840761,0,0,0,0,0,0,0,0.0133,0,3283,0,0,0,2499,0,0,0,0.7345,0.544,0.1905,0.0044,0.0824,0.1787,0.2029,0.5729,0.0202,0.0104,0,0,2548,0,0,0,0.1119,0.3099,Vercheres,2 000 @ 9 999,M,AR590,Marguerite-D'Youville,16,Monteregie,5832
59030,2016,2015,100156326,0,1161510,0,680969,0,1161510,0,529942,0,151027,0,861,0,0,0,326987,0,1195330,0,2742,0,0,0,0,2363,1738804,2742,103209,0,0,0,0,0,0,0,0.0119,0,3211,0,0,0,1876,0,0,0,0.5863,0.4563,0.13,0,0.2815,0.1322,0.0889,0.5165,0.0503,0,0,0,7,0,0,0,0.0021,0.0016,Calixa-Lavallee,1 @ 1 999,M,AR590,Marguerite-D'Youville,16,Monteregie,496
59035,2016,2015,943467324.07,0,16460555,0,10794933,0,16255866,0,8269134,0,2525799,0,234043,0,193582,0,364406,0,13302069,0,22783812,0,0,0,0,2772733,58279673,25396550,5390492,0,0,0,0,0,0,0,0.0139,0,2687,0,0,0,2529,0,0,0,0.6641,0.5087,0.1554,0.0119,0.0224,0.3016,0.3316,0.6796,0.0226,0.0241,0,0,4684,0,0,0,0.2091,0.4358,Contrecoeur,2 000 @ 9 999,V,AR590,Marguerite-D'Youville,16,Monteregie,7234
60005,2016,2015,551192723.08,0,8597206,0,6803616,0,8462820,0,5138789,0,1664827,0,194,0,48634,0,79304,0,9075306,0,12347560,0,0,0,0,1258760,33526159,12685170,626971,0,0,0,0,0,0,0,0.0165,0,4215,0,0,0,3417,0,0,0,0.8039,0.6072,0.1967,0.0057,0.0094,0.1809,0.0741,0.6274,0.0126,0.0224,0,0,5735,0,0,0,0.1506,0.3784,Charlemagne,2 000 @ 9 999,V,AR600,L'Assomption,14,Lanaudiere,6016
60013,2016,2015,9236396633.1,0,136506368,0,112728969,0,132643086,0,85845117,0,26871589,0,1985578,0,2405601,0,1306091,0,135711931,0,269122106,0,0,0,0,32093424,581712386,288876561,20098021,0,0,0,0,0,0,0,0.0145,0,4430,0,0,0,3850,0,0,0,0.8498,0.6472,0.2026,0.0181,0.0098,0.1222,0.1515,0.6105,0.0269,0.0291,0,0,8916,0,0,0,0.2463,0.4966,Repentigny,25 000 @ 99 999,V,AR600,L'Assomption,14,Lanaudiere,84258
60020,2016,2015,365279382.65,0,3484415,0,2996994,0,3470347,0,2284314,0,712680,0,37523,0,18812,0,138900,0,3664778,0,1325848,0,0,0,0,212791,8279094,1544548,510085,0,0,0,0,0,0,0,0.0099,0,2100,0,0,0,1851,0,0,0,0.8636,0.6582,0.2054,0.0054,0.04,0.091,0.147,0.493,0.0153,0.0036,0,0,768,0,0,0,0.0622,0.1866,Saint-Sulpice,2 000 @ 9 999,P,AR600,L'Assomption,14,Lanaudiere,3454
60028,2016,2015,2109078961.3,0,36440471,0,29666149,0,36267942,0,21854261,0,7678780,0,1253352,0,1263144,0,434723,0,36830817,0,54856954,0,0,0,0,6120674,128781362,50629677,7308080,0,0,0,0,0,0,0,0.0169,0,4011,0,0,0,3643,0,0,0,0.8143,0.6026,0.2117,0.0348,0.012,0.1389,0.2015,0.6624,0.0104,0.026,0,0,6184,0,0,0,0.1724,0.3931,L'Assomption,10 000 @ 24 999,V,AR600,L'Assomption,14,Lanaudiere,21632
60035,2016,2015,412546660.4,0,5563870,0,4524077,0,5446550,0,3181987,0,1342090,0,108794,0,75319,0,94930,0,5749563,0,5119017,0,0,0,0,913559,25177771,6013938,1456921,0,0,0,0,0,0,0,0.0137,0,2952,0,0,0,2588,0,0,0,0.8306,0.5842,0.2464,0.0138,0.0174,0.1381,0.2675,0.4829,0.0178,0.0124,0,0,2679,0,0,0,0.1793,0.2389,L'Epiphanie,2 000 @ 9 999,V,AR600,L'Assomption,14,Lanaudiere,5610
60040,2016,2015,316415322,0,3466788,0,2719794,0,3466788,0,2315712,0,404082,0,30982,0,0,0,84265,0,3355562,0,1572051,0,0,0,0,50478,11244213,1576096,1161935,0,0,0,0,0,0,0,0.0105,0,1737,0,0,0,1518,0,0,0,0.7845,0.668,0.1166,0,0.0243,0.1912,0.3352,0.6047,0.0091,0.005,0,0,821,0,0,0,0.0185,0.1402,L'Epiphanie,2 000 @ 9 999,P,AR600,L'Assomption,14,Lanaudiere,3260
61005,2016,2015,513133017.2,0,7791046,0,5121577,0,6047603,0,3132797,0,1987240,0,2437,0,75860,0,101534,0,6199514,0,22654871,0,0,0,0,1555407,41779764,22489178,1766706,0,0,0,0,0,0,0,0.0121,0,2153,0,0,0,1814,0,0,0,0.8466,0.518,0.3286,0.0125,0.0168,0.124,0.2921,0.7623,0.0813,0.0442,0,0,7869,0,0,0,0.2651,0.5383,Saint-Paul,2 000 @ 9 999,M,AR610,Joliette,14,Lanaudiere,5838
61013,2016,2015,338872865,0,6154595,0,4141734,0,5288048,0,3693151,0,448583,0,0,0,23897,0,59776,0,5657532,0,11080649,0,0,0,0,1264562,33049040,12683645,839744,0,0,0,0,0,0,0,0.0167,0,3505,0,0,0,2645,0,0,0,0.7832,0.6984,0.0848,0.0045,0.0113,0.201,0.1588,0.6737,0.0076,0.0327,0,0,6865,0,0,0,0.2366,0.3838,Crabtree,2 000 @ 9 999,M,AR610,Joliette,14,Lanaudiere,4063
61020,2016,2015,43190900,0,655124,0,312315,0,518142,0,308006,0,4309,0,0,0,0,0,35232,0,480503,0,1825,0,0,0,0,741,1484619,0,280612,0,0,0,0,0,0,0,0.0111,0,2684,0,0,0,1764,0,0,0,0.6028,0.5944,0.0083,0,0.068,0.3292,0.5416,0.8217,0.1309,0,0,0,10,0,0,0,0.0017,0,Saint-Pierre,1 @ 1 999,VL,AR610,Joliette,14,Lanaudiere,334
61025,2016,2015,2003301878.2,0,66947355,0,28670948,0,62943224,0,21564571,0,7106377,0,1113219,0,2380462,0,485967,0,59024838,0,78269040,0,0,0,0,10658235,214707004,86098745,15225305,24516315,0,19882090,653904,828331,6205804,4481002,0.0289,0,8710,0,0,0,4457,0,0,0,0.4555,0.3426,0.1129,0.0378,0.0077,0.499,0.2419,0.6272,0.0551,0.0391,0,0,11772,0,0,0,0.184,0.401,Joliette,10 000 @ 24 999,V,AR610,Joliette,14,Lanaudiere,20430
61027,2016,2015,411913160.6,0,4443920,0,2944988,0,4443920,0,2677758,0,267230,0,11312,0,18071,0,110966,0,3789137,0,2362243,0,0,0,0,767389,21488659,4128500,2431129,0,0,0,0,0,0,0,0.0092,0,2190,0,0,0,1740,0,0,0,0.6627,0.6026,0.0601,0.0041,0.025,0.3083,0.5471,0.6839,0.0506,0.0057,0,0,1369,0,0,0,0.2082,0.1921,Saint-Thomas,2 000 @ 9 999,M,AR610,Joliette,14,Lanaudiere,3389
61030,2016,2015,813440364.6,0,15792653,0,9396855,0,13787097,0,6799351,0,2542654,0,31576,0,37679,0,296000,0,12797119,0,30565079,0,0,0,0,3317321,72706136,31239829,1694812,0,0,0,0,0,0,0,0.0157,0,3228,0,0,0,2408,0,0,0,0.6776,0.4932,0.1844,0.0027,0.0215,0.2982,0.1229,0.6501,0.0458,0.0376,0,0,7728,0,0,0,0.2627,0.4297,Notre-Dame-des-Prairies,2 000 @ 9 999,V,AR610,Joliette,14,Lanaudiere,9643
61035,2016,2015,1226235734.8,0,17135773,0,12201360,0,17088613,0,8617648,0,3583712,0,1145470,0,1224547,0,824556,0,16739091,0,30719539,0,0,0,0,3634087,76726681,31792553,3851955,0,0,0,0,0,0,0,0.0127,0,3429,0,0,0,2720,0,0,0,0.714,0.5043,0.2097,0.0717,0.0483,0.1661,0.2254,0.6149,0.0256,0.0251,0,0,6755,0,0,0,0.2366,0.4144,Saint-Charles-Borromee,10 000 @ 24 999,M,AR610,Joliette,14,Lanaudiere,13651
61040,2016,2015,376658332.85,0,3757253,0,3350796,0,3752124,0,2487114,0,863682,0,0,0,35309,0,22854,0,3511061,0,4347724,0,0,0,0,590838,15313263,3297920,1519258,0,0,0,0,0,0,0,0.0093,0,1764,0,0,0,1711,0,0,0,0.893,0.6629,0.2302,0.0094,0.0061,0.0915,0.4049,0.6718,0.012,0.0115,0,0,2185,0,0,0,0.1734,0.2154,Saint-Ambroise-de-Kildare,2 000 @ 9 999,M,AR610,Joliette,14,Lanaudiere,4006
61045,2016,2015,225589113.72,0,2364858,0,1906322,0,2344476,0,1487408,0,418914,0,0,0,10281,0,188376,0,2331043,0,1801181,0,0,0,0,239413,9108524,1662983,1753909,0,0,0,0,0,0,0,0.0103,0,1545,0,0,0,1279,0,0,0,0.8131,0.6344,0.1787,0.0044,0.0803,0.1022,0.7481,0.6445,0.0337,0.008,0,0,1194,0,0,0,0.1162,0.1826,Notre-Dame-de-Lourdes,2 000 @ 9 999,M,AR610,Joliette,14,Lanaudiere,2844
61050,2016,2015,327624694.38,0,3526713,0,2479291,0,3313611,0,1847660,0,613029,0,13420,0,9488,0,54104,0,3179729,0,1282064,0,0,0,0,287391,10506719,1458994,860347,0,0,0,0,0,0,0,0.0097,0,1635,0,0,0,1297,0,0,0,0.7426,0.5576,0.185,0.0029,0.0163,0.2382,0.2596,0.6534,0.0449,0.0039,0,0,662,0,0,0,0.0961,0.1389,Sainte-Melanie,2 000 @ 9 999,M,AR610,Joliette,14,Lanaudiere,3018
62007,2016,2015,611698993.3,0,9392980,0,5717764,0,6892799,0,4285443,0,1432321,0,72687,0,152109,0,284821,0,7239628,0,11520301,0,0,0,0,708193,33207702,6068989,3232007,0,0,0,0,0,0,0,0.0117,0,2075,0,0,0,1703,0,0,0,0.8295,0.6217,0.2078,0.0221,0.0413,0.1071,0.4689,0.6923,0.15,0.0188,0,0,3335,0,0,0,0.1071,0.1828,Saint-Felix-de-Valois,2 000 @ 9 999,M,AR620,Matawinie,14,Lanaudiere,6307
62015,2016,2015,533585270.7,0,5116274,0,3974999,0,4908898,0,3255036,0,719963,0,71323,0,96924,0,289240,0,5168122,0,5029268,0,0,0,0,686946,20970873,5931554,507974,0,0,0,0,0,0,0,0.0096,0,1314,0,0,0,1040,0,0,0,0.8098,0.6631,0.1467,0.0197,0.0589,0.1116,0.1035,0.6641,0.0376,0.0094,0,0,1297,0,0,0,0.1504,0.2828,Saint-Jean-de-Matha,2 000 @ 9 999,M,AR620,Matawinie,14,Lanaudiere,4514
62020,2016,2015,230096577.55,0,2879905,0,2303115,0,2786489,0,1820606,0,482509,0,34552,0,28979,0,157776,0,2602341,0,1522867,0,0,0,0,353446,10268441,1939366,823856,0,0,0,0,0,0,0,0.0112,0,1242,0,0,0,1141,0,0,0,0.8265,0.6534,0.1732,0.0104,0.0566,0.1064,0.2957,0.653,0.0153,0.0066,0,0,736,0,0,0,0.1423,0.1889,Sainte-Beatrix,1 @ 1 999,M,AR620,Matawinie,14,Lanaudiere,1928
62025,2016,2015,455635090.98,0,6256919,0,4289962,0,5399307,0,2936561,0,1353401,0,24171,0,64953,0,271144,0,4986526,0,17357639,0,0,0,0,590490,28896922,4785900,1211928,0,0,0,0,0,0,0,0.0109,0,1238,0,0,0,1145,0,0,0,0.7945,0.5439,0.2507,0.012,0.0502,0.1432,0.2245,0.8174,0.3587,0.0381,0,0,4331,0,0,0,0.1219,0.1656,Saint-Alphonse-Rodriguez,2 000 @ 9 999,M,AR620,Matawinie,14,Lanaudiere,3124
62030,2016,2015,190371897.25,0,2499497,0,1636139,0,2154098,0,1337574,0,298565,0,0,0,4706,0,114979,0,2006170,0,998952,0,0,0,0,102314,5690189,611589,376487,0,0,0,0,0,0,0,0.0105,0,1190,0,0,0,1011,0,0,0,0.7595,0.6209,0.1386,0.0022,0.0534,0.1849,0.1748,0.7784,0.1746,0.0052,0,0,592,0,0,0,0.0543,0.1075,Sainte-Marcelline-de-Kildare,1 @ 1 999,M,AR620,Matawinie,14,Lanaudiere,1559
62037,2016,2015,1145244695,0,20760684,0,12593158,0,15410508,0,9776898,0,2771226,0,86519,0,277249,0,573636,0,15781877,0,23819563,0,0,0,0,1940410,58173381,25762062,3574548,0,0,0,0,0,0,0,0.0137,0,1665,0,0,0,1430,0,0,0,0.8143,0.6344,0.1798,0.018,0.0372,0.1305,0.232,0.6537,0.0645,0.0208,0,0,2527,0,0,0,0.1316,0.4428,Rawdon,10 000 @ 24 999,M,AR620,Matawinie,14,Lanaudiere,11062
62047,2016,2015,724509687.41,0,10316353,0,8247149,0,10316353,0,5891268,0,2355881,0,11206,0,170479,0,609422,0,9040608,0,6595921,0,0,0,0,2822576,23936490,7178382,1605918,0,0,0,0,0,0,0,0.0125,0,889,0,0,0,879,0,0,0,0.7994,0.5711,0.2284,0.0165,0.0591,0.125,0.1557,0.6955,0.044,0.0091,0,0,649,0,0,0,0.265,0.2999,Chertsey,2 000 @ 9 999,M,AR620,Matawinie,14,Lanaudiere,4871
62053,2016,2015,237549580.11,0,2838892,0,2354073,0,2833892,0,1732506,0,621567,0,9301,0,14939,0,81043,0,2637029,0,1554274,0,0,0,0,153389,5970621,1505924,530173,0,0,0,0,0,0,0,0.0111,0,1407,0,0,0,1339,0,0,0,0.8307,0.6114,0.2193,0.0053,0.0286,0.1354,0.1871,0.5715,0.0481,0.0065,0,0,832,0,0,0,0.066,0.2522,Entrelacs,1 @ 1 999,M,AR620,Matawinie,14,Lanaudiere,929
62055,2016,2015,275017473.89,0,3534533,0,2296114,0,2980596,0,1899209,0,396905,0,637,0,121932,0,331261,0,3382416,0,3106252,0,0,0,0,218635,8957722,3072126,513071,0,0,0,0,0,0,0,0.0123,0,1664,0,0,0,1234,0,0,0,0.7704,0.6372,0.1332,0.0409,0.1111,0.0776,0.1721,0.679,0.0643,0.0113,0,0,1529,0,0,0,0.0696,0.343,Notre-Dame-de-la-Merci,1 @ 1 999,M,AR620,Matawinie,14,Lanaudiere,986
62060,2016,2015,1389156176.8,0,14102131,0,12186151,0,14102131,0,9067702,0,3118449,0,0,0,212670,0,431412,0,13393007,0,16935123,0,0,0,0,1951667,33456601,17964482,1846782,0,0,0,0,0,0,0,0.0096,0,1713,0,0,0,1706,0,0,0,0.8641,0.643,0.2211,0.0151,0.0306,0.0902,0.131,0.5884,0.0239,0.0122,0,0,2166,0,0,0,0.1443,0.5369,Saint-Donat,2 000 @ 9 999,M,AR620,Matawinie,14,Lanaudiere,4164
62065,2016,2015,440598923.12,0,5806656,0,3761692,0,4547766,0,2890301,0,871391,0,72966,0,64299,0,211327,0,4449459,0,5581673,0,0,0,0,609762,15898060,6868983,573306,0,0,0,0,0,0,0,0.0099,0,1121,0,0,0,991,0,0,0,0.8272,0.6355,0.1916,0.0141,0.0465,0.1122,0.1261,0.6644,0.0463,0.0127,0,0,1430,0,0,0,0.1455,0.4321,Saint-Come,2 000 @ 9 999,P,AR620,Matawinie,14,Lanaudiere,2245
62070,2016,2015,172544326.71,0,2433619,0,1925561,0,2419596,0,1445689,0,479872,0,20104,0,73689,0,156167,0,2463457,0,1892589,0,0,0,0,293285,7821739,2036083,1072900,0,0,0,0,0,0,0,0.0142,0,1320,0,0,0,1075,0,0,0,0.7958,0.5975,0.1983,0.0305,0.0645,0.1092,0.4434,0.6367,0.0295,0.011,0,0,1022,0,0,0,0.1237,0.2603,Sainte-Emelie-de-l'Energie,1 @ 1 999,M,AR620,Matawinie,14,Lanaudiere,1657
62075,2016,2015,301934184.6,0,3426676,0,2705982,0,3163972,0,1676729,0,774598,0,0,0,73214,0,296008,0,3337975,0,4141329,0,0,0,0,339943,13271269,2537687,697880,0,0,0,0,0,0,0,0.0111,0,1114,0,0,0,923,0,0,0,0.7748,0.5299,0.2448,0.0231,0.0936,0.1085,0.2206,0.7075,0.1575,0.0137,0,0,1382,0,0,0,0.1145,0.1912,Saint-Damien,1 @ 1 999,P,AR620,Matawinie,14,Lanaudiere,1981
62080,2016,2015,194772216.87,0,2299947,0,1620558,0,2299947,0,1367604,0,252954,0,23947,0,171656,0,265407,0,2457235,0,1201182,0,0,0,0,182979,8553957,2314815,787700,0,0,0,0,0,0,0,0.0125,0,877,0,0,0,624,0,0,0,0.7046,0.5946,0.11,0.0746,0.1154,0.1054,0.3425,0.5866,0.0154,0.0062,0,0,433,0,0,0,0.0814,0.2706,Saint-Zenon,1 @ 1 999,M,AR620,Matawinie,14,Lanaudiere,1260
62085,2016,2015,481648735.68,0,5745947,0,3953398,0,5681393,0,2935466,0,1017932,0,11829,0,293072,0,744552,0,6115812,0,5018289,0,0,0,0,989538,25439990,6327483,-173170,0,0,0,0,0,0,0,0.0127,0,1449,0,0,0,1035,0,0,0,0.6959,0.5167,0.1792,0.0516,0.1311,0.1215,-0.0305,0.5486,0.002,0.0104,0,0,1191,0,0,0,0.177,0.2487,Saint-Michel-des-Saints,2 000 @ 9 999,M,AR620,Matawinie,14,Lanaudiere,2438
63005,2016,2015,112855061.64,0,1127374,0,944002,0,1115374,0,797256,0,146746,0,9639,0,5149,0,63648,0,1003730,0,321778,0,0,0,0,73885,3818553,269587,398897,0,0,0,0,0,0,0,0.0088,0,1223,0,0,0,1221,0,0,0,0.8464,0.7148,0.1316,0.0046,0.0571,0.092,0.3576,0.5942,0.0188,0.0029,0,0,396,0,0,0,0.0788,0.0706,Sainte-Marie-Salome,1 @ 1 999,P,AR630,Montcalm,14,Lanaudiere,1156
63013,2016,2015,396550626.16,0,5108481,0,4012764,0,5083561,0,2847410,0,1165354,0,22103,0,256252,0,206287,0,5108705,0,5931771,0,0,0,0,731745,23767683,8727945,1263631,0,0,0,0,0,0,0,0.0128,0,2524,0,0,0,2123,0,0,0,0.7894,0.5601,0.2292,0.0504,0.0406,0.1197,0.2486,0.6559,0.0626,0.015,0,0,2944,0,0,0,0.1546,0.3672,Saint-Jacques,2 000 @ 9 999,M,AR630,Montcalm,14,Lanaudiere,4114
63023,2016,2015,165135270.24,0,1680695,0,1402868,0,1655425,0,1103055,0,292943,0,20523,0,18630,0,114194,0,1703018,0,1058673,0,0,0,0,63748,6740057,1067653,683265,0,0,0,0,0,0,0,0.0102,0,1996,0,0,0,1820,0,0,0,0.8433,0.6663,0.177,0.0113,0.069,0.0765,0.4127,0.6428,0.1647,0.0064,0,0,1256,0,0,0,0.0428,0.1584,Saint-Alexis,1 @ 1 999,M,AR630,Montcalm,14,Lanaudiere,1458
63030,2016,2015,277271782.8,0,3024876,0,2559201,0,3024876,0,2037550,0,521651,0,81156,0,40169,0,106739,0,3071824,0,1905303,0,0,0,0,237752,9335048,1407000,406273,0,0,0,0,0,0,0,0.0108,0,2453,0,0,0,2327,0,0,0,0.8461,0.6736,0.1725,0.0133,0.0353,0.1054,0.1343,0.512,0.0398,0.0069,0,0,1563,0,0,0,0.0863,0.1507,Saint-Esprit,1 @ 1 999,M,AR630,Montcalm,14,Lanaudiere,1953
63035,2016,2015,579622273.1,0,9927079,0,5947595,0,8547946,0,4901169,0,1046426,0,0,0,165054,0,240590,0,7994642,0,14172368,0,0,0,0,976745,42844153,12866079,1707301,0,0,0,0,0,0,0,0.0138,0,3123,0,0,0,2546,0,0,0,0.6958,0.5734,0.1224,0.0193,0.0281,0.2568,0.1997,0.7545,0.152,0.0245,0,0,5536,0,0,0,0.1368,0.3003,Saint-Roch-de-l'Achigan,2 000 @ 9 999,M,AR630,Montcalm,14,Lanaudiere,5114
63040,2016,2015,64709300,0,532836,0,373381,0,439608,0,368514,0,4867,0,0,0,2337,0,45320,0,476433,0,61518,0,0,0,0,593,1116430,0,417312,0,0,0,0,0,0,0,0.0074,0,2618,0,0,0,2456,0,0,0,0.8493,0.8383,0.0111,0.0053,0.1031,0.0422,0.9493,0.5229,0.1031,0.001,0,0,338,0,0,0,0.0014,0,Saint-Roch-Ouest,1 @ 1 999,M,AR630,Montcalm,14,Lanaudiere,279
63048,2016,2015,1632936655.3,0,23914634,0,16935660,0,20684675,0,12044127,0,4891533,0,88018,0,405297,0,770787,0,20138848,0,35637472,0,0,0,0,3984845,86271169,34405240,4754844,0,0,0,0,0,0,0,0.0123,0,1968,0,0,0,1805,0,0,0,0.8188,0.5823,0.2365,0.0196,0.0373,0.1244,0.2299,0.7284,0.073,0.0218,0,0,3498,0,0,0,0.2033,0.3988,Saint-Lin--Laurentides,10 000 @ 24 999,V,AR630,Montcalm,14,Lanaudiere,19768
63055,2016,2015,537165773.45,0,8794829,0,7052669,0,8594471,0,4989598,0,2063071,0,0,0,56185,0,399066,0,8821665,0,10461589,0,0,0,0,809968,17927482,6638000,517880,0,0,0,0,0,0,0,0.0164,0,1353,0,0,0,1263,0,0,0,0.8206,0.5806,0.24,0.0065,0.0464,0.1264,0.0603,0.5863,0.149,0.0195,0,0,1604,0,0,0,0.0951,0.3703,Saint-Calixte,2 000 @ 9 999,M,AR630,Montcalm,14,Lanaudiere,6029
63060,2016,2015,816718501.83,0,12005740,0,9903592,0,11908947,0,5790198,0,4113394,0,0,0,216933,0,438618,0,13171001,0,18389146,0,0,0,0,1905949,29151159,15700038,807047,0,0,0,0,0,0,0,0.0161,0,1862,0,0,0,1561,0,0,0,0.8316,0.4862,0.3454,0.0182,0.0368,0.1133,0.0678,0.5178,0.0546,0.0225,0,0,2600,0,0,0,0.1581,0.5386,Sainte-Julienne,2 000 @ 9 999,M,AR630,Montcalm,14,Lanaudiere,9863
63065,2016,2015,219897446.3,0,2067239,0,1754804,0,2067239,0,1452951,0,301853,0,14048,0,38274,0,111667,0,1888030,0,1148677,0,0,0,0,143065,5831623,939623,716029,0,0,0,0,0,0,0,0.0085,0,1425,0,0,0,1440,0,0,0,0.8489,0.7028,0.146,0.0185,0.054,0.0786,0.3464,0.6003,0.0144,0.0052,0,0,874,0,0,0,0.0809,0.1611,Saint-Liguori,1 @ 1 999,P,AR630,Montcalm,14,Lanaudiere,1956
64008,2016,2015,12259554270,0,210242374,0,158826708,0,201752921,0,121325052,0,37350718,0,6642440,0,4902742,0,3991874,0,212056988,0,484952832,0,0,0,0,50545197,1023254539,482935281,29647618,0,0,0,0,0,0,0,0.0168,0,4892,0,0,0,4044,0,0,0,0.7865,0.6014,0.1851,0.0243,0.0198,0.1694,0.147,0.7098,0.051,0.0396,0,0,11550,0,0,0,0.2471,0.472,Terrebonne,100 000 et plus,V,AR640,Les Moulins,14,Lanaudiere,111145
64015,2016,2015,5088481004.4,0,79623363,0,63440140,0,74752429,0,49732815,0,13707325,0,9702,0,1419755,0,1678853,0,74768076,0,130106938,0,0,0,0,19543511,323128027,146266505,10423124,0,0,0,0,0,0,0,0.0147,0,3836,0,0,0,3432,0,0,0,0.8487,0.6653,0.1834,0.019,0.0225,0.1099,0.1394,0.6441,0.0327,0.0256,0,0,6677,0,0,0,0.2552,0.4527,Mascouche,25 000 @ 99 999,V,AR640,Les Moulins,14,Lanaudiere,46346
65005,2016,2015,51095937879,0,881656061,0,669373374,0,862652784,0,546862682,0,122510692,0,22813,0,17325089,0,54781606,0,824035580,0,668353635,0,0,0,0,145304494,3165214614,760561373,174967839,0,0,0,0,0,0,0,0.0161,0,5484,0,0,0,4873,0,0,0,0.7759,0.6339,0.142,0.0201,0.0635,0.1405,0.2028,0.5945,0.0351,0.0131,0,0,4448,0,0,0,0.1832,0.2403,Laval,100 000 et plus,V,AR651,Hors MRC - Laval,13,Laval,421469
66007,2016,2015,1060933318.3,0,38165577,0,35534050,0,37255691,0,34329335,0,1204715,0,44696,0,85901,0,124144,0,34411077,0,41745993,0,0,0,0,2843667,78438367,14347774,24717379,0,0,0,0,0,0,0,0.0324,0,27039,0,0,0,29367,0,0,0,0.9538,0.9215,0.0323,0.0023,0.0033,0.0406,0.6635,0.4834,0.0383,0.0393,0,0,32845,0,0,0,0.0851,0.1829,Montreal-Est,2 000 @ 9 999,V,AR661,Hors MRC - Montreal,06,Montreal,3875
66023,2016,2015,232499602002,0,6831271000,0,3156025000,3128323000,5874579000,0,3032345000,3049934000,123680000,78389000,209000,0,254545000,254545000,476575000,0,6188848000,0,0,5199748251,5601957000,2171519000,3430438000,1015929000,20053632000,10562006000,538694000,0,0,0,0,0,0,0,0.0249,0,13980,0,0,0,7788,0,0,0,0.5372,0.5162,0.0211,0.0433,0.0811,0.3383,0.0917,0.5765,0.0852,0.0224,0,0,12571,0,0,0,0.1726,0.5267,Montreal,100 000 et plus,V,AR661,Hors MRC - Montreal,06,Montreal,1731245
66032,2016,2015,8316170062.2,0,133949353,0,84740382,0,132257053,0,84740382,0,0,0,320982,0,2541421,0,1233377,0,124043364,0,80149557,0,0,0,0,7829107,223952736,46396631,39815563,29061188,0,28544259,894258,1201468,2400994,546968,0.0149,0,21153,0,0,0,14823,0,0,0,0.6407,0.6407,0,0.0192,0.0093,0.3307,0.301,0.5862,0.0362,0.0096,0,0,13703,0,0,0,0.0638,0.2072,Westmount,10 000 @ 24 999,V,AR661,Hors MRC - Montreal,06,Montreal,20419
