an_profil,an_donnee,cod_geo_n,nom_mun,designation,population,classe_population,cod_mrc,nom_mrc,cod_ra,nom_ra,cod_cm,nom_cm,RFU3000,RFU3001,POSTE_3171,RF35010601,POSTE_3163,POSTE_9615,RF01010601,RF31010601,RF01010103,RF31010101,RF01010104,RF31010102,POSTE_5428,RF31010402,RF01010201,POSTE_9641,RF01010525,RF31010501,POSTE_3181,RF35021001,POSTE_1443,POSTE_8978,POSTE_8958,POSTE_4669,RF05021002,RF06010101,POSTE_3047,RF12010101,POSTE_6805,PRN0300,POSTE_6827,POSTE_6833,PRN0200,PRN0100,POSTE_6825,PRC0300,PRC0301,PRC3100,PRC3102,PRC3101,PRC3103,PRC4300,PRC4302,PRC4301,PRC3200,PRC3202,PRC3201,PRC3203,PRC4400,PRC4402,PRC4401,PRC2700,PRC3500,PRC3600,PRC2800,PRC2900,PRC3700,PRC2500,PRC2100,PRC3800,PRC0100,PRC0102,PRC0101,PRC3000,PRC3002,PRC3001,PRC3003,PRC4500,PRC4502,PRC4501,PRC0200,PRC3900,PRC4000,PRC4001,PRC4200,PRC4202,PRC4201,IND0201,IND0401 
2020,2019,85025,Ville-Marie,V,2572,2 000 @ 9 999,AR850,Temiscamingue,08,Abitibi-Temiscamingue,,,240206497.440000,,5267244.000000,,3448369.000000,,4900546.000000,,2369348.000000,,1079021.000000,,118404.000000,,353425.000000,,243530.000000,,5186076.000000,,5417971.000000,,,5417971.000000,499801.000000,19988169.000000,4866342.000000,2013172.000000,,,,,,,,0.021100,,4244.000000,,,,3483.000000,,,3124.000000,,,,2370.000000,,,0.703700,0.483500,0.220200,0.072100,0.049700,0.174500,0.410800,0.478200,0.041600,0.022600,,,4538.000000,,,,3724.000000,,,0.111300,0.243500,1.496200,,1883.000000,,,143.000000,146.000000
2020,2019,85030,Duhamel-Ouest,M,892,1 @ 1 999,AR850,Temiscamingue,08,Abitibi-Temiscamingue,,,113213825.000000,,1350109.000000,,939000.000000,,1350109.000000,,830041.000000,,108959.000000,,,,10608.000000,,165318.000000,,1439964.000000,,335817.000000,,,335817.000000,79455.000000,2816008.000000,316913.000000,431765.000000,,,,,,,,0.012700,,1885.000000,,,,2692.000000,,,1286.000000,,,,1755.000000,,,0.695500,0.614800,0.080700,0.007900,0.122400,0.174200,0.319800,0.490900,0.002900,0.003000,,,440.000000,,,,628.000000,,,0.061200,0.112500,0.821800,,1539.000000,,,75.000000,75.000000
2020,2019,85037,Lorrainville,M,1260,1 @ 1 999,AR850,Temiscamingue,08,Abitibi-Temiscamingue,,,92205589.500000,,2168151.000000,,1508667.000000,,2156575.000000,,1160131.000000,,348536.000000,,11162.000000,,98458.000000,,230865.000000,,2541022.000000,,1491397.000000,,,1491397.000000,667815.000000,8755980.000000,1525756.000000,249971.000000,,,,,,,,0.027400,,3851.000000,,,,3856.000000,,,2519.000000,,,,2300.000000,,,0.699600,0.538000,0.161600,0.045700,0.107100,0.147700,0.115900,0.436900,0.005000,0.016200,,,2270.000000,,,,2273.000000,,,0.262700,0.174300,1.603700,,1852.000000,,,146.000000,162.000000
2020,2019,85045,Saint-Bruno-de-Guigues,M,1146,1 @ 1 999,AR850,Temiscamingue,08,Abitibi-Temiscamingue,,,121147016.375000,,2309360.000000,,1304285.000000,,1660986.000000,,1054653.000000,,227102.000000,,11605.000000,,31522.000000,,191856.000000,,1950289.000000,,229400.000000,,,229400.000000,31284.000000,8230734.000000,211882.000000,1089403.000000,,,,,,,,0.016000,,2336.000000,,,,3082.000000,,,1647.000000,,,,2074.000000,,,0.771700,0.635000,0.136700,0.019000,0.115500,0.093800,0.655900,0.458300,0.051800,0.001900,,,276.000000,,,,365.000000,,,0.019900,0.025700,1.081300,,1559.000000,,,99.000000,94.000000
2020,2019,85052,Laverlochere-Angliers,M,981,1 @ 1 999,AR850,Temiscamingue,08,Abitibi-Temiscamingue,,,84529904.550000,,2893663.000000,,1109027.000000,,1933265.000000,,800816.000000,,308211.000000,,14981.000000,,46500.000000,,562680.000000,,1970705.000000,,874152.000000,,,874152.000000,333507.000000,9870835.000000,1062523.000000,472862.000000,,,,,,,,0.023100,,2188.000000,,,,3090.000000,,,1379.000000,,,,1752.000000,,,0.573700,0.414200,0.159400,0.024100,0.291100,0.111200,0.244600,0.578200,0.077300,0.010300,,,978.000000,,,,1381.000000,,,0.176100,0.107600,1.314700,,1467.000000,,,120.000000,136.000000
2020,2019,85055,Fugereville,M,353,1 @ 1 999,AR850,Temiscamingue,08,Abitibi-Temiscamingue,,,35186822.885000,,1059475.000000,,356879.000000,,678393.000000,,292317.000000,,64562.000000,,19969.000000,,6357.000000,,232311.000000,,626347.000000,,78928.000000,,,78928.000000,,2397967.000000,,552770.000000,,,,,,,,0.017200,,1524.000000,,,,2614.000000,,,970.000000,,,,1538.000000,,,0.526100,0.430900,0.095200,0.009400,0.342400,0.122100,0.814800,0.531600,0.127800,0.002200,,,198.000000,,,,340.000000,,,,,1.019400,,993.000000,,,93.000000,101.000000
2020,2019,85060,Latulipe-et-Gaboury,CU,305,1 @ 1 999,AR850,Temiscamingue,08,Abitibi-Temiscamingue,,,23404679.185000,,992374.000000,,335225.000000,,713398.000000,,208955.000000,,126270.000000,,,,41062.000000,,268947.000000,,763438.000000,,175084.000000,,,175084.000000,44345.000000,4651569.000000,754118.000000,479760.000000,,,,,,,,0.032600,,1822.000000,,,,3378.000000,,,864.000000,,,,1483.000000,,,0.469900,0.292900,0.177000,0.057600,0.377000,0.095500,0.672500,0.672800,0.071500,0.007500,,,418.000000,,,,775.000000,,,0.069600,0.162100,1.497300,,1111.000000,,,136.000000,192.000000
2020,2019,85065,Belleterre,V,313,1 @ 1 999,AR850,Temiscamingue,08,Abitibi-Temiscamingue,,,15057893.935000,,806033.000000,,255709.000000,,651603.000000,,172292.000000,,83417.000000,,625.000000,,58908.000000,,306384.000000,,713968.000000,,112360.000000,,,112360.000000,1192.000000,2283738.000000,,150163.000000,,,,,,,,0.047400,,1757.000000,,,,3048.000000,,,701.000000,,,,1093.000000,,,0.392400,0.264400,0.128000,0.090400,0.470200,0.047000,0.230500,0.597700,0.107700,0.007500,,,277.000000,,,,480.000000,,,0.001800,,1.715600,,1013.000000,,,156.000000,280.000000
2020,2019,85070,Laforce,M,349,1 @ 1 999,AR850,Temiscamingue,08,Abitibi-Temiscamingue,,,12621869.000000,,1907954.000000,,65846.000000,,1622538.000000,,56751.000000,,9095.000000,,,,29250.000000,,297582.000000,,1515189.000000,,,,,,7514.000000,2573462.000000,,446756.000000,,,,,,,,0.120000,,6617.000000,,,,18478.000000,,,362.000000,,,,803.000000,,,0.040600,0.035000,0.005600,0.018000,0.183400,0.758000,0.275300,0.677200,0.143200,,,,,,,,,,,0.005200,,0.990700,,571.000000,,,90.000000,708.000000
2020,2019,85075,Moffet,M,200,1 @ 1 999,AR850,Temiscamingue,08,Abitibi-Temiscamingue,,,24833124.000000,,949994.000000,,241360.000000,,929994.000000,,214169.000000,,27191.000000,,8296.000000,,20691.000000,,123811.000000,,857398.000000,,,,,,10233.000000,1967963.000000,,322492.000000,,,,,,,,0.034200,,1834.000000,,,,3291.000000,,,577.000000,,,,936.000000,,,0.259500,0.230300,0.029200,0.022200,0.133100,0.585100,0.346800,0.562800,0.064200,,,,,,,,,,,0.013800,,0.949300,,850.000000,,,87.000000,202.000000
2020,2019,85085,Saint-Eugene-de-Guigues,M,502,1 @ 1 999,AR850,Temiscamingue,08,Abitibi-Temiscamingue,,,55371760.920000,,1156548.000000,,711068.000000,,874301.000000,,601050.000000,,110018.000000,,18871.000000,,9806.000000,,83726.000000,,897254.000000,,0.000000,,,0.000000,89115.000000,4345613.000000,,504126.000000,,,,,,,,0.015900,,1775.000000,,,,3115.000000,,,1616.000000,,,,2522.000000,,,0.813300,0.687500,0.125800,0.011200,0.095800,0.079700,0.576600,0.578700,0.061200,0.000000,,,0.000000,,,,0.000000,,,0.125700,,1.215700,,1564.000000,,,111.000000,94.000000
2020,2019,85090,Notre-Dame-du-Nord,M,1033,1 @ 1 999,AR850,Temiscamingue,08,Abitibi-Temiscamingue,,,92542880.290000,,2408864.000000,,1372467.000000,,2109007.000000,,941374.000000,,431093.000000,,117570.000000,,138809.000000,,227329.000000,,2385107.000000,,1456200.000000,,,1456200.000000,333226.000000,8038584.000000,1447055.000000,546854.000000,,,,,,,,0.024500,,2991.000000,,,,3588.000000,,,2086.000000,,,,2172.000000,,,0.650800,0.446400,0.204400,0.065800,0.107800,0.175600,0.259300,0.468200,0.035900,0.015700,,,1921.000000,,,,2304.000000,,,0.155400,0.180000,1.603900,,1717.000000,,,146.000000,145.000000
2020,2019,85095,Guerin,CT,339,1 @ 1 999,AR850,Temiscamingue,08,Abitibi-Temiscamingue,,,28499919.925000,,707935.000000,,303544.000000,,487677.000000,,241187.000000,,62357.000000,,5340.000000,,12641.000000,,126453.000000,,616775.000000,,,,,,,2059911.000000,,378698.000000,,,,,,,,0.021500,,1223.000000,,,,2407.000000,,,699.000000,,,,1195.000000,,,0.622400,0.494600,0.127900,0.025900,0.259300,0.092400,0.776500,0.528300,0.083000,,,,,,,,,,,,,1.062000,,967.000000,,,97.000000,127.000000
2020,2019,85100,Nedelec,CT,342,1 @ 1 999,AR850,Temiscamingue,08,Abitibi-Temiscamingue,,,32008025.850000,,1110033.000000,,373879.000000,,853534.000000,,301789.000000,,72090.000000,,23777.000000,,27692.000000,,304311.000000,,842095.000000,,267700.000000,,,267700.000000,3111.000000,2473889.000000,262362.000000,350075.000000,,,,,,,,0.025600,,2061.000000,,,,4133.000000,,,1036.000000,,,,1888.000000,,,0.438000,0.353600,0.084500,0.032400,0.356500,0.173000,0.410100,0.584900,0.208100,0.008400,,,674.000000,,,,1352.000000,,,0.004300,0.106100,1.185100,,988.000000,,,108.000000,151.000000
2020,2019,85105,Remigny,M,269,1 @ 1 999,AR850,Temiscamingue,08,Abitibi-Temiscamingue,,,35556300.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.000000,,,,
2020,2019,86042,Rouyn-Noranda,V,43006,25 000 @ 99 999,AR861,Hors MRC - Rouyn-Noranda,08,Abitibi-Temiscamingue,,,4693370261.500000,,89396059.000000,,58005294.000000,,86410034.000000,,48498134.000000,,9507160.000000,,67183.000000,,4633015.000000,,8274307.000000,,89628932.000000,,127370987.000000,,,127370987.000000,13756302.000000,369190078.000000,154569015.000000,15628117.000000,,,,,,,,0.019100,,4113.000000,,,,3798.000000,,,2964.000000,,,,2460.000000,,,0.671300,0.561300,0.110000,0.053600,0.095800,0.179300,0.180900,0.617300,0.078600,0.027100,,,5849.000000,,,,5401.000000,,,0.162100,0.418700,1.063800,,1753.000000,,,100.000000,118.000000
2020,2019,87005,Duparquet,V,694,1 @ 1 999,AR870,Abitibi-Ouest,08,Abitibi-Temiscamingue,,,58337249.640000,,1138546.000000,,774584.000000,,1001180.000000,,493167.000000,,281417.000000,,25185.000000,,26303.000000,,34652.000000,,1122289.000000,,736902.000000,,,736902.000000,190154.000000,4376529.000000,789720.000000,159192.000000,,,,,,,,0.018800,,2134.000000,,,,2581.000000,,,1645.000000,,,,1823.000000,,,0.773700,0.492600,0.281100,0.026300,0.034600,0.165400,0.159000,0.615300,0.029900,0.012600,,,1434.000000,,,,1734.000000,,,0.179200,0.180400,1.305700,,1750.000000,,,119.000000,111.000000
2020,2019,87010,Rapide-Danseur,M,342,1 @ 1 999,AR870,Abitibi-Ouest,08,Abitibi-Temiscamingue,,,34272532.000000,,538265.000000,,322665.000000,,514340.000000,,212526.000000,,110139.000000,,,,27420.000000,,111541.000000,,620762.000000,,45649.000000,,,45649.000000,1080.000000,2314203.000000,,593420.000000,,,,,,,,0.018100,,1421.000000,,,,2676.000000,,,799.000000,,,,1391.000000,,,0.627300,0.413200,0.214100,0.053300,0.216900,0.102500,1.153800,0.544600,0.015800,0.001300,,,104.000000,,,,197.000000,,,0.002200,,0.985100,,1305.000000,,,90.000000,107.000000
2020,2019,87015,Roquemaure,M,407,1 @ 1 999,AR870,Abitibi-Ouest,08,Abitibi-Temiscamingue,,,25459632.185000,,1589531.000000,,388820.000000,,1058186.000000,,308150.000000,,80670.000000,,,,7474.000000,,274621.000000,,988740.000000,,173982.000000,,,173982.000000,37243.000000,3418871.000000,173982.000000,216838.000000,,,,,,,,0.038800,,2242.000000,,,,4019.000000,,,982.000000,,,,1581.000000,,,0.367400,0.291200,0.076200,0.007100,0.259500,0.366000,0.204900,0.569000,0.137700,0.006800,,,395.000000,,,,707.000000,,,0.043000,0.050900,1.533200,,1419.000000,,,140.000000,229.000000
2020,2019,87020,Gallichan,M,488,1 @ 1 999,AR870,Abitibi-Ouest,08,Abitibi-Temiscamingue,,,34819178.000000,,980224.000000,,559382.000000,,913680.000000,,305017.000000,,254365.000000,,,,283.000000,,306523.000000,,862166.000000,,1120036.000000,,,1120036.000000,42387.000000,3045276.000000,1072400.000000,-20178.000000,,,,,,,,0.024800,,1774.000000,,,,2781.000000,,,1249.000000,,,,1804.000000,,,0.612200,0.333800,0.278400,0.000300,0.335500,0.052000,-0.022100,0.743400,0.058700,0.032200,,,2305.000000,,,,3613.000000,,,0.053300,0.352200,1.600000,,1663.000000,,,146.000000,146.000000
2020,2019,87025,Palmarolle,M,1427,1 @ 1 999,AR870,Abitibi-Ouest,08,Abitibi-Temiscamingue,,,107710089.000000,,2564935.000000,,1627065.000000,,1997056.000000,,1386989.000000,,240076.000000,,17292.000000,,24138.000000,,160566.000000,,2005656.000000,,2193971.000000,,,2193971.000000,407396.000000,7510384.000000,2030025.000000,715789.000000,,,,,,,,0.018500,,2192.000000,,,,2836.000000,,,1965.000000,,,,2321.000000,,,0.814700,0.694500,0.120200,0.012100,0.080400,0.092800,0.358400,0.577300,0.042900,0.020400,,,2419.000000,,,,3130.000000,,,0.215400,0.270300,1.502500,,2168.000000,,,137.000000,109.000000
2020,2019,87030,Sainte-Germaine-Boule,M,990,1 @ 1 999,AR870,Abitibi-Ouest,08,Abitibi-Temiscamingue,,,54379801.500000,,1591882.000000,,725217.000000,,1296051.000000,,599804.000000,,125413.000000,,1412.000000,,15108.000000,,474964.000000,,1410333.000000,,1257068.000000,,,1257068.000000,94522.000000,3775154.000000,1510901.000000,125149.000000,,,,,,,,0.025900,,2463.000000,,,,3355.000000,,,1338.000000,,,,1727.000000,,,0.559600,0.462800,0.096800,0.011700,0.366500,0.062300,0.096600,0.468800,0.022400,0.023100,,,2198.000000,,,,2993.000000,,,0.073800,0.400200,1.324000,,1511.000000,,,121.000000,153.000000
2020,2019,87035,Poularies,M,701,1 @ 1 999,AR870,Abitibi-Ouest,08,Abitibi-Temiscamingue,,,35604962.640000,,913891.000000,,428697.000000,,869387.000000,,348340.000000,,80357.000000,,10841.000000,,11963.000000,,329227.000000,,872509.000000,,295426.000000,,,295426.000000,130857.000000,2480065.000000,243300.000000,360455.000000,,,,,,,,0.024200,,1932.000000,,,,2872.000000,,,1036.000000,,,,1429.000000,,,0.493100,0.400700,0.092400,0.013800,0.378700,0.114400,0.414600,0.470800,0.014400,0.008300,,,662.000000,,,,985.000000,,,0.155000,0.098100,1.177300,,1180.000000,,,107.000000,143.000000
2020,2019,87042,Taschereau,M,950,1 @ 1 999,AR870,Abitibi-Ouest,08,Abitibi-Temiscamingue,,,38112111.180000,,1978722.000000,,585132.000000,,1867115.000000,,398856.000000,,186276.000000,,66799.000000,,33069.000000,,576118.000000,,1977515.000000,,583061.000000,,,583061.000000,81213.000000,6402976.000000,769600.000000,223945.000000,,,,,,,,0.050100,,2196.000000,,,,3710.000000,,,846.000000,,,,1136.000000,,,0.313400,0.213600,0.099800,0.017700,0.308600,0.360300,0.119900,0.513200,0.015700,0.015300,,,670.000000,,,,1132.000000,,,0.047900,0.120200,1.558100,,1099.000000,,,142.000000,296.000000
2020,2019,87050,Authier,M,282,1 @ 1 999,AR870,Abitibi-Ouest,08,Abitibi-Temiscamingue,,,13863344.560000,,1125212.000000,,142241.000000,,709861.000000,,118713.000000,,23528.000000,,,,8563.000000,,191814.000000,,796710.000000,,85058.000000,,,85058.000000,6786.000000,2893797.000000,68189.000000,118141.000000,,,,,,,,0.057500,,2815.000000,,,,5457.000000,,,574.000000,,,,974.000000,,,0.200400,0.167200,0.033100,0.012100,0.270200,0.517300,0.166400,0.599800,0.242100,0.006100,,,301.000000,,,,583.000000,,,0.009600,0.023600,0.990900,,813.000000,,,90.000000,339.000000
2020,2019,87058,Macamic,V,2760,2 000 @ 9 999,AR870,Abitibi-Ouest,08,Abitibi-Temiscamingue,,,177983873.760000,,4896550.000000,,2518393.000000,,4143162.000000,,1722049.000000,,796344.000000,,33355.000000,,243041.000000,,730714.000000,,4487380.000000,,2578925.000000,,,2578925.000000,396406.000000,14010064.000000,2951990.000000,304950.000000,,,,,,,,0.025000,,2812.000000,,,,3445.000000,,,1709.000000,,,,1948.000000,,,0.607800,0.415600,0.192200,0.058700,0.176400,0.157100,0.073600,0.445300,0.060000,0.014500,,,1628.000000,,,,1995.000000,,,0.099200,0.210700,1.493100,,1853.000000,,,143.000000,173.000000
2020,2019,87070,Sainte-Helene-de-Mancebourg,P,401,1 @ 1 999,AR870,Abitibi-Ouest,08,Abitibi-Temiscamingue,,,23027037.410000,,759076.000000,,306302.000000,,689178.000000,,270077.000000,,36225.000000,,33758.000000,,6131.000000,,184379.000000,,762129.000000,,267282.000000,,,267282.000000,24091.000000,1788472.000000,231700.000000,273038.000000,,,,,,,,0.031600,,2486.000000,,,,3754.000000,,,1169.000000,,,,1579.000000,,,0.444400,0.391900,0.052600,0.008900,0.267500,0.279100,0.396200,0.555700,0.060300,0.011600,,,912.000000,,,,1378.000000,,,0.042800,0.129600,1.349200,,1462.000000,,,123.000000,186.000000
2020,2019,87075,Clerval,M,380,1 @ 1 999,AR870,Abitibi-Ouest,08,Abitibi-Temiscamingue,,,35929539.000000,,818417.000000,,467538.000000,,780086.000000,,303720.000000,,163818.000000,,1950.000000,,1726.000000,,236137.000000,,890950.000000,,206620.000000,,,206620.000000,21543.000000,2080962.000000,157000.000000,-33671.000000,,,,,,,,0.024700,,1912.000000,,,,2915.000000,,,1072.000000,,,,1533.000000,,,0.599300,0.389300,0.210000,0.002200,0.302700,0.095700,-0.043200,0.564500,0.045400,0.005800,,,444.000000,,,,677.000000,,,0.027400,0.075400,1.283500,,1389.000000,,,117.000000,146.000000
2020,2019,87080,La Reine,M,367,1 @ 1 999,AR870,Abitibi-Ouest,08,Abitibi-Temiscamingue,,,15910551.000000,,1459758.000000,,215460.000000,,686396.000000,,143011.000000,,72449.000000,,16903.000000,,864.000000,,402063.000000,,700484.000000,,758938.000000,,,758938.000000,23294.000000,3299924.000000,737700.000000,306631.000000,,,,,,,,0.043000,,1568.000000,,,,3735.000000,,,592.000000,,,,1177.000000,,,0.313900,0.208400,0.105500,0.001300,0.585800,0.099100,0.446700,0.711200,0.260000,0.047700,,,1741.000000,,,,4147.000000,,,0.038700,0.223600,1.344000,,867.000000,,,123.000000,254.000000
2020,2019,87085,Dupuy,M,920,1 @ 1 999,AR870,Abitibi-Ouest,08,Abitibi-Temiscamingue,,,50945838.240000,,2219092.000000,,892199.000000,,1543422.000000,,583233.000000,,240306.000000,,30300.000000,,14472.000000,,297134.000000,,1735083.000000,,710020.000000,,,710020.000000,376215.000000,6677557.000000,905127.000000,75641.000000,,,,,,,,0.033500,,2313.000000,,,,3919.000000,,,1425.000000,,,,2051.000000,,,0.533600,0.377900,0.155700,0.009400,0.192500,0.264500,0.049000,0.508300,0.068400,0.013900,,,963.000000,,,,1632.000000,,,0.212800,0.135500,1.753200,,1897.000000,,,160.000000,198.000000
2020,2019,87090,La Sarre,V,7349,2 000 @ 9 999,AR870,Abitibi-Ouest,08,Abitibi-Temiscamingue,,,608988029.500000,,13335189.000000,,9141063.000000,,13258946.000000,,7144264.000000,,1996799.000000,,129031.000000,,643954.000000,,1643962.000000,,14324732.000000,,11908517.000000,,,11908517.000000,1153691.000000,42123036.000000,7958791.000000,2497476.000000,,,,,,,,0.023300,,3942.000000,,,,3478.000000,,,2647.000000,,,,2239.000000,,,0.689400,0.538800,0.150600,0.048600,0.124000,0.138000,0.188400,0.432400,0.052300,0.019600,,,3307.000000,,,,2917.000000,,,0.089500,0.188900,1.485400,,1745.000000,,,142.000000,161.000000
2020,2019,87095,Chazel,M,288,1 @ 1 999,AR870,Abitibi-Ouest,08,Abitibi-Temiscamingue,,,15812863.000000,,632878.000000,,194924.000000,,494143.000000,,134626.000000,,60298.000000,,,,5693.000000,,216839.000000,,571571.000000,,52461.000000,,,52461.000000,10268.000000,3261886.000000,611000.000000,327524.000000,,,,,,,,0.036100,,1951.000000,,,,3664.000000,,,753.000000,,,,1250.000000,,,0.394500,0.272400,0.122000,0.011500,0.438800,0.155200,0.662800,0.673900,0.050800,0.003300,,,179.000000,,,,336.000000,,,0.021600,0.187300,1.217200,,1066.000000,,,111.000000,213.000000
2020,2019,87100,Authier-Nord,M,301,1 @ 1 999,AR870,Abitibi-Ouest,08,Abitibi-Temiscamingue,,,14738422.440000,,1147600.000000,,146390.000000,,861561.000000,,92369.000000,,54021.000000,,,,25582.000000,,254727.000000,,880569.000000,,90975.000000,,,90975.000000,88431.000000,3230613.000000,65965.000000,472268.000000,,,,,,,,0.059700,,2726.000000,,,,4865.000000,,,488.000000,,,,809.000000,,,0.169900,0.107200,0.062700,0.029700,0.295700,0.504700,0.548200,0.672500,0.093000,0.006200,,,282.000000,,,,503.000000,,,0.103700,0.020400,0.989500,,719.000000,,,90.000000,352.000000
2020,2019,87105,Val-Saint-Gilles,M,180,1 @ 1 999,AR870,Abitibi-Ouest,08,Abitibi-Temiscamingue,,,7516837.000000,,1138799.000000,,138622.000000,,1096207.000000,,98516.000000,,40106.000000,,,,9536.000000,,253984.000000,,957209.000000,,72022.000000,,,72022.000000,17904.000000,2098639.000000,52017.000000,478091.000000,,,,,,,,0.127300,,6741.000000,,,,11395.000000,,,1155.000000,,,,1650.000000,,,0.126500,0.089900,0.036600,0.008700,0.231700,0.633200,0.436100,0.660300,0.056100,0.009600,,,507.000000,,,,857.000000,,,0.020100,0.024800,1.781900,,1623.000000,,,162.000000,751.000000
2020,2019,87110,Clermont,CT,498,1 @ 1 999,AR870,Abitibi-Ouest,08,Abitibi-Temiscamingue,,,32773855.400000,,1099787.000000,,214110.000000,,621930.000000,,175895.000000,,38215.000000,,,,11035.000000,,270108.000000,,692658.000000,,49222.000000,,,49222.000000,,2784042.000000,,881390.000000,,,,,,,,0.021100,,1847.000000,,,,2947.000000,,,649.000000,,,,911.000000,,,0.344300,0.282800,0.061400,0.017700,0.434300,0.203700,1.417200,0.711600,0.212400,0.001500,,,131.000000,,,,209.000000,,,,,0.646500,,893.000000,,,59.000000,124.000000
2020,2019,87115,Normetal,M,800,1 @ 1 999,AR870,Abitibi-Ouest,08,Abitibi-Temiscamingue,,,20371638.500000,,1309376.000000,,474785.000000,,1249220.000000,,326245.000000,,148540.000000,,73565.000000,,41015.000000,,592777.000000,,1125747.000000,,269756.000000,,,269756.000000,49074.000000,4197586.000000,390800.000000,797857.000000,,,,,,,,0.051600,,1931.000000,,,,2408.000000,,,1030.000000,,,,1086.000000,,,0.380100,0.261200,0.118900,0.032800,0.474500,0.112600,0.638700,0.601200,0.092700,0.013200,,,495.000000,,,,617.000000,,,0.056000,0.093100,2.486200,,1050.000000,,,227.000000,304.000000
2020,2019,87120,Saint-Lambert,P,189,1 @ 1 999,AR870,Abitibi-Ouest,08,Abitibi-Temiscamingue,,,7326641.000000,,572475.000000,,135831.000000,,459831.000000,,59316.000000,,76515.000000,,,,8558.000000,,218124.000000,,465956.000000,,75560.000000,,,75560.000000,86066.000000,4319857.000000,916756.000000,427518.000000,,,,,,,,0.063600,,2693.000000,,,,4755.000000,,,900.000000,,,,1386.000000,,,0.295400,0.129000,0.166400,0.018600,0.474400,0.211600,0.929700,0.752800,0.027900,0.010300,,,437.000000,,,,771.000000,,,0.209800,0.212200,1.836300,,1270.000000,,,167.000000,375.000000
2020,2019,88005,Champneuf,M,131,1 @ 1 999,AR880,Abitibi,08,Abitibi-Temiscamingue,,,4451600.000000,,678817.000000,,108105.000000,,336019.000000,,93825.000000,,14280.000000,,,,20844.000000,,183834.000000,,372229.000000,,0.000000,,,0.000000,6596.000000,1356216.000000,12137.000000,181117.000000,,,,,,,,0.083600,,2532.000000,,,,5816.000000,,,807.000000,,,,1689.000000,,,0.321700,0.279200,0.042500,0.062000,0.547100,0.069200,0.539000,0.492600,0.205100,0.000000,,,0.000000,,,,0.000000,,,0.023400,0.008900,2.399000,,1411.000000,,,219.000000,493.000000
2020,2019,88010,Rochebaucourt,M,141,1 @ 1 999,AR880,Abitibi,08,Abitibi-Temiscamingue,,,6658712.000000,,567024.000000,,102701.000000,,419573.000000,,79991.000000,,22710.000000,,4010.000000,,15183.000000,,268706.000000,,485458.000000,,,,,,3231.000000,1049516.000000,,157769.000000,,,,,,,,0.072300,,2883.000000,,,,5801.000000,,,689.000000,,,,1237.000000,,,0.244800,0.190600,0.054100,0.036200,0.640400,0.078600,0.376000,0.472900,0.133200,,,,,,,,,,,0.008700,,1.531800,,825.000000,,,140.000000,427.000000
2020,2019,88015,La Morandiere,M,201,1 @ 1 999,AR880,Abitibi,08,Abitibi-Temiscamingue,,,13518870.000000,,978886.000000,,143503.000000,,874461.000000,,102604.000000,,40899.000000,,39675.000000,,27412.000000,,609303.000000,,975194.000000,,,,,,7629.000000,1120938.000000,,139576.000000,,,,,,,,0.069200,,2613.000000,,,,7252.000000,,,458.000000,,,,1112.000000,,,0.164100,0.117300,0.046800,0.031300,0.696800,0.107800,0.159600,0.418100,0.063100,,,,,,,,,,,0.009100,,1.107000,,800.000000,,,101.000000,408.000000
2020,2019,88022,Barraute,M,2006,2 000 @ 9 999,AR880,Abitibi,08,Abitibi-Temiscamingue,,,136174506.870000,,3268259.000000,,1834691.000000,,2845062.000000,,1394220.000000,,440471.000000,,35779.000000,,96304.000000,,552161.000000,,3526852.000000,,3579263.000000,,,3579263.000000,467719.000000,15116672.000000,4301917.000000,-113542.000000,,,,,,,,0.025600,,2194.000000,,,,2976.000000,,,1260.000000,,,,1564.000000,,,0.644900,0.490000,0.154800,0.033800,0.194100,0.127200,-0.039900,0.514800,0.017200,0.026300,,,2250.000000,,,,3051.000000,,,0.160400,0.284600,1.340900,,1447.000000,,,128.000000,177.000000
2020,2019,88030,La Corne,M,748,1 @ 1 999,AR880,Abitibi,08,Abitibi-Temiscamingue,,,93569261.500000,,1766467.000000,,1133993.000000,,1653050.000000,,965151.000000,,168842.000000,,4728.000000,,21145.000000,,308012.000000,,1700838.000000,,0.000000,,,0.000000,4903.000000,4332382.000000,,1219866.000000,,,,,,,,0.018100,,2186.000000,,,,3426.000000,,,1609.000000,,,,2291.000000,,,0.686000,0.583900,0.102100,0.012800,0.186300,0.114900,0.737900,0.501800,0.117100,0.000000,,,0.000000,,,,0.000000,,,0.003500,,0.816400,,1229.000000,,,74.000000,107.000000
2020,2019,88035,Landrienne,CT,961,1 @ 1 999,AR880,Abitibi,08,Abitibi-Temiscamingue,,,69077599.230000,,2291276.000000,,1142490.000000,,1674467.000000,,1074098.000000,,68392.000000,,,,31016.000000,,349349.000000,,1746799.000000,,2470613.000000,,,2470613.000000,659072.000000,15612298.000000,4370402.000000,693080.000000,,,,,,,,0.025300,,2725.000000,,,,3670.000000,,,2033.000000,,,,2400.000000,,,0.682300,0.641500,0.040800,0.018500,0.208600,0.090500,0.413900,0.686800,0.040700,0.035800,,,3854.000000,,,,5190.000000,,,0.353900,0.279900,1.528700,,2029.000000,,,139.000000,149.000000
