ï»¿ID,TYPE,MATERIAU,SUPERFICIE,MISEAJOUR,LONGITUDE,LATITUDE 
4199,Aire de plantation,Vivace,9.56,2015-10-13 14:06:43,-73.45075259967427,45.73500619907263
4200,Aire de plantation,Vivace,12.27,2015-10-13 14:06:43,-73.45063166629751,45.73512281574614
4201,Aire de plantation,Vivace,3.86,2015-10-13 14:06:43,-73.45049426764069,45.73525711886142
4202,Aire de plantation,Vivace,3.13,2015-10-13 14:06:43,-73.45032896237848,45.7354166909398
4203,Aire de plantation,Vivace,23.33,2015-10-13 14:06:43,-73.45019006315613,45.7355561212196
4204,Aire de plantation,Vivace,11.96,2015-10-13 14:06:43,-73.4498925038187,45.735845012398634
4205,Aire de plantation,Vivace,8.94,2015-10-13 14:06:43,-73.44981146638429,45.73592390491968
4206,Aire de plantation,Vivace,10.3,2015-10-13 14:06:43,-73.44973905837804,45.73599428416809
4207,Aire de plantation,Vivace,20.46,2015-10-13 14:06:43,-73.44956292846604,45.736166526944736
4208,Aire de plantation,Vivace,10.44,2015-10-13 14:06:43,-73.4494169152885,45.73630769308319
4209,Aire de plantation,Vivace,4.5,2015-10-13 14:06:43,-73.44918243111621,45.736536664215166
4210,Aire de plantation,Vivace,4.88,2015-10-13 14:06:43,-73.44911459849376,45.73660397625876
4211,Aire de plantation,Vivace,9.32,2015-10-13 14:06:43,-73.44905351485131,45.73666488483325
4212,Aire de plantation,Vivace,6.32,2015-10-13 14:06:43,-73.44895898858859,45.736755883465285
4213,Aire de plantation,Vivace,4.01,2015-10-13 14:06:43,-73.44891234846048,45.73680200697307
4214,Aire de plantation,Vivace,10.53,2015-10-13 14:06:43,-73.44879960423276,45.736912580133335
4215,Aire de plantation,Vivace,9.05,2015-10-13 14:06:43,-73.44868791562969,45.73702136400524
4216,Aire de plantation,Vivace,34.24,2015-10-13 14:06:43,-73.44847791693677,45.73722636360959
4217,Aire de plantation,Vivace,7.89,2015-10-13 14:06:43,-73.44830878990145,45.737392139538244
4218,Aire de plantation,Vivace,5.94,2015-10-13 14:06:43,-73.4477099934277,45.73798118931456
4219,Aire de plantation,Vivace,17.79,2015-10-13 14:06:43,-73.4475910920433,45.738094797629
4220,Aire de plantation,Vivace,3.49,2015-10-13 14:06:43,-73.44011352676499,45.743385650984976
4221,Aire de plantation,Vivace,4.55,2015-10-13 14:06:43,-73.43998041074352,45.743515492500926
4222,Aire de plantation,Vivace,2.68,2015-10-13 14:06:43,-73.45128749225918,45.74185028200889
4223,Aire de plantation,Vivace,44.03,2015-10-13 14:06:43,-73.45868908406241,45.73858478609843
4224,Aire de plantation,Vivace,9.6,2015-10-13 14:06:43,-73.44949144636948,45.750263382303636
4225,Aire de plantation,Vivace,16.46,2015-10-13 14:06:43,-73.4498969872227,45.75026151063791
4226,Aire de plantation,Vivace,7.98,2015-10-13 14:06:43,-73.44997477513722,45.75023435287744
4227,Aire de plantation,Vivace,3.2,2015-10-13 14:06:43,-73.45005132962244,45.75015028359157
4228,Aire de plantation,Vivace,27.64,2015-10-13 14:06:43,-73.44900078000074,45.752531404474695
4229,Aire de plantation,Vivace,18.11,2015-10-13 14:06:43,-73.44885302388569,45.752478684090924
4230,Aire de plantation,Vivace,2.48,2015-10-13 14:06:43,-73.44891437582032,45.752469415471005
4231,Aire de plantation,Vivace,2.74,2015-10-13 14:06:43,-73.44874825148119,45.752393953140526
4232,Aire de plantation,Vivace,43.76,2015-10-13 14:06:43,-73.43819266582112,45.757180624256094
4233,Aire de plantation,Vivace,43.8,2015-10-13 14:06:43,-73.43798064334791,45.75741392406452
4234,Aire de plantation,Fleur annuelle,18.41,2017-07-06 09:38:40,-73.4351705766211,45.76473294244149
4235,Aire de plantation,Fleur annuelle,22.76,2017-07-06 09:38:42,-73.43509701364715,45.764790288924196
4236,Aire de plantation,Fleur annuelle,8.54,2017-07-06 09:38:42,-73.4360131247088,45.7646269815922
4237,Aire de plantation,Vivace,10.09,2015-10-13 14:06:43,-73.41756282955599,45.76851852875224
4238,Aire de plantation,Vivace,14.87,2015-10-13 14:06:43,-73.41741541910056,45.76846341286792
4239,Aire de plantation,Vivace,5.96,2015-10-13 14:06:43,-73.41677725174378,45.77507826960546
4240,Aire de plantation,Vivace,7.27,2016-02-22 16:46:50,-73.41056699663496,45.774798628987455
4241,Aire de plantation,Vivace,14.37,2016-02-22 16:46:50,-73.40776323892148,45.789170151010694
4242,Aire de plantation,Vivace,14.37,2016-02-22 16:46:50,-73.40715603019257,45.7887719861374
4243,Aire de plantation,Vivace,14.37,2016-02-22 16:46:50,-73.40781214264504,45.788676074618735
4244,Aire de plantation,Vivace,473.95,2016-02-22 16:46:50,-73.40754615483931,45.78890960967069
4245,Aire de plantation,Vivace,14.4,2015-10-13 14:05:59,-73.4331823321667,45.78261912691612
4246,Aire de plantation,Vivace,31.36,2016-02-22 16:34:16,-73.44759652294181,45.770902100323994
4247,Aire de plantation,Vivace,46.41,2016-02-22 16:34:08,-73.44626379104724,45.771311189526806
4248,Aire de plantation,Vivace,9.56,2015-10-13 14:06:43,-73.44800561302979,45.77162598326288
4249,Aire de plantation,Vivace,6.96,2015-10-13 14:06:43,-73.44830845245865,45.77163850946526
4250,Aire de plantation,Vivace,26.95,2015-10-13 14:06:43,-73.45831797841511,45.75109130357276
4251,Aire de plantation,Vivace,84.05,2015-10-13 14:06:43,-73.46689754342087,45.74878911240028
4252,Aire de plantation,Vivace,54.44,2015-10-13 14:06:43,-73.4679666778236,45.748377866078314
4253,Aire de plantation,Vivace,47.21,2015-10-13 14:06:43,-73.47754412311818,45.74137748396019
4254,Aire de plantation,Vivace,2.77,2015-10-13 14:06:43,-73.47382285435414,45.74825516901358
4255,Aire de plantation,Vivace,73.75,2015-10-13 14:06:43,-73.47461725393053,45.747743786483085
4256,Aire de plantation,Vivace,3.11,2015-10-13 14:06:43,-73.47372942719463,45.74836761720926
4257,Aire de plantation,Vivace,59.27,2015-10-13 14:06:43,-73.47022762662034,45.75290702651177
4258,Aire de plantation,Vivace,20.5,2015-10-13 14:06:43,-73.47007782255687,45.75321686268183
4259,Aire de plantation,Vivace,12.04,2015-10-13 14:06:43,-73.4700572456119,45.753156286747966
4260,Aire de plantation,Vivace,66.78,2015-10-13 14:06:43,-73.46988921281564,45.753216423648055
4261,Aire de plantation,Vivace,20.73,2015-10-13 14:06:43,-73.48157583474486,45.764242469840525
4262,Aire de plantation,Vivace,33.7,2015-10-13 14:06:43,-73.48161441017851,45.76418938858618
4263,Aire de plantation,Vivace,35.09,2015-10-13 14:06:43,-73.47678042051395,45.76276422854009
4264,Aire de plantation,Vivace,7.25,2015-10-13 14:05:59,-73.4530626452338,45.76775942300312
4265,Aire de plantation,Vivace,8.29,2015-10-13 14:05:59,-73.45290293997888,45.76797120439754
4266,Aire de plantation,Vivace,2.29,2015-10-13 14:05:59,-73.45301611604518,45.767813945105
4267,Aire de plantation,Vivace,12.41,2015-10-13 14:06:43,-73.45123478637507,45.77480564876907
4268,Aire de plantation,Vivace,30.86,2016-02-22 16:40:32,-73.45792317798845,45.76888256445385
4269,Aire de plantation,Vivace,11.22,2015-10-13 14:06:44,-73.48556713206274,45.73049514771412
4270,Aire de plantation,Vivace,2.82,2015-10-13 14:06:44,-73.42729612736633,45.75775036515886
4271,Aire de plantation,Vivace,71.8,2015-10-13 14:06:44,-73.47148041688975,45.723851653228735
4272,Aire de plantation,Vivace,413.39,2016-02-24 16:34:47,-73.44412748048448,45.73544195406679
4273,Aire de plantation,Vivace,10.62,2015-10-13 14:06:44,-73.46417935848334,45.7470639999596
4274,Aire de plantation,Vivace,71.01,2015-10-13 14:06:44,-73.46426164618555,45.74701849345611
4275,Aire de plantation,Vivace,7.59,2015-10-13 14:06:44,-73.44926627224604,45.769929748919104
4276,Aire de plantation,Vivace,8.6,2015-10-13 14:06:44,-73.44933216024698,45.77023576579072
4277,Aire de plantation,Vivace,9.16,2017-07-06 09:39:52,-73.41653206351937,45.78044550609213
4278,Aire de plantation,Vivace,10.03,2017-07-06 09:39:52,-73.41642523369681,45.78039507468256
4279,Aire de plantation,Vivace,11.48,2017-07-06 09:39:51,-73.41628951163574,45.78032493018343
4280,Aire de plantation,Vivace,3.21,2017-07-06 09:39:51,-73.41619677917726,45.78040322205073
4281,Aire de plantation,Vivace,42.04,2015-10-13 14:06:44,-73.43565914160673,45.7463509100211
4282,Aire de plantation,Vivace,5.9,2015-10-13 14:06:44,-73.41934356143967,45.76443644521779
4283,Aire de plantation,Vivace,53.06,2015-10-13 14:05:59,-73.44631739797738,45.77355435286173
4284,Aire de plantation,Vivace,3.99,2015-10-13 14:06:44,-73.4800224629129,45.747878554109136
4285,Aire de plantation,Vivace,5.18,2015-10-13 14:06:44,-73.46307198141679,45.720311967433965
4286,Aire de plantation,Fleur annuelle,12.3,2015-10-13 14:06:44,-73.44995402567103,45.74253753709825
4287,Aire de plantation,Vivace,34.77,2016-02-22 16:46:50,-73.41990983556278,45.78794646577
4288,Aire de plantation,Vivace,31.31,2016-02-22 16:46:50,-73.41965012551948,45.7882395428407
4289,Aire de plantation,Vivace,71,2015-10-13 14:05:59,-73.43695720998831,45.778529785862496
4290,Aire de plantation,Vivace,14.29,2015-10-13 14:05:59,-73.43711077032862,45.778350340603865
4291,Aire de plantation,Vivace,147.13,2015-10-13 14:05:59,-73.43764335313352,45.779548835752216
4292,Aire de plantation,Vivace,53.67,2016-02-22 16:34:58,-73.44753151547614,45.77642513488316
4293,Aire de plantation,Vivace,23.55,2016-02-22 16:35:03,-73.44780400271372,45.77644508130888
4294,Aire de plantation,Vivace,57.63,2016-02-22 16:46:50,-73.4038197119578,45.779098937795204
4295,Aire de plantation,Vivace,25.82,2016-02-22 16:46:50,-73.40534031813569,45.77878216883071
4296,Aire de plantation,Vivace,11.69,2016-02-22 16:46:50,-73.40551954238474,45.77879510817583
4297,Aire de plantation,Vivace,33.38,2016-02-22 16:46:50,-73.40532737864582,45.77874933976473
4298,Aire de plantation,Vivace,25.78,2016-02-22 16:46:50,-73.40528552970775,45.77878786889758
4299,Aire de plantation,Vivace,6.66,2016-02-22 16:44:45,-73.47601317729584,45.746503480731725
4300,Aire de plantation,Vivace,18.1,2015-10-13 14:05:59,-73.43309214656595,45.7829323913766
4301,Aire de plantation,Vivace,12.81,2015-10-13 14:05:59,-73.43300355927502,45.782441452570005
4302,Aire de plantation,Vivace,20.03,2015-10-13 14:05:59,-73.43292666991071,45.78252814640111
4303,Aire de plantation,Vivace,6.64,2015-10-13 14:05:59,-73.43322738296,45.782195443602205
4304,Aire de plantation,Vivace,15.82,2015-10-13 14:05:59,-73.43247108473503,45.78306164811257
4305,Aire de plantation,Vivace,7.1,2015-10-13 14:05:59,-73.43550327838233,45.77956060224352
4306,Aire de plantation,Vivace,5.97,2015-10-13 14:05:59,-73.43541668290854,45.779663280179385
4307,Aire de plantation,Vivace,6.16,2015-10-13 14:05:59,-73.43501300443583,45.78013505339402
4308,Aire de plantation,Vivace,7.01,2015-10-13 14:05:59,-73.43510170977392,45.780033992435115
4309,Aire de plantation,Vivace,5.87,2015-10-13 14:05:59,-73.43459793739274,45.7806218943326
4310,Aire de plantation,Vivace,6.63,2015-10-13 14:05:59,-73.4346818949065,45.7805223356661
4311,Aire de plantation,Vivace,7.19,2015-10-13 14:05:59,-73.43406910202792,45.78123526173964
4312,Aire de plantation,Vivace,6.39,2015-10-13 14:05:59,-73.43398296383805,45.781334735688695
4313,Aire de plantation,Vivace,7.85,2015-10-13 14:05:59,-73.43365534105455,45.781707444678375
4314,Aire de plantation,Vivace,7.76,2015-10-13 14:05:59,-73.43357023768243,45.78180782781364
4315,Aire de plantation,Vivace,7.14,2015-10-13 14:05:59,-73.43331674465824,45.7820937652234
4316,Aire de plantation,Vivace,36.7,2015-10-13 14:05:59,-73.43276693263785,45.78278236010118
4317,Aire de plantation,Vivace,37.18,2015-10-13 14:05:59,-73.43285201329113,45.782819887407115
4318,Aire de plantation,Vivace,32.38,2015-10-13 14:05:59,-73.4328164810972,45.78272085403595
4319,Aire de plantation,Vivace,6.55,2015-10-13 14:05:59,-73.43287423155336,45.78276065508177
4320,Aire de plantation,Vivace,38.67,2015-10-13 14:05:59,-73.43268151071469,45.782746764812664
4321,Aire de plantation,Vivace,38.66,2015-10-13 14:05:59,-73.43273614308573,45.782687394119215
4322,Aire de plantation,Vivace,7.29,2015-10-13 14:05:59,-73.43265225035898,45.78266877721065
4323,Aire de plantation,Vivace,39.02,2015-10-13 14:05:59,-73.43265438088511,45.78290558584078
4324,Aire de plantation,Vivace,8.5,2015-10-13 14:05:59,-73.43273781534488,45.782922766798265
4325,Aire de plantation,Vivace,9.82,2015-10-13 14:05:59,-73.43251272890606,45.7828266559602
4326,Aire de plantation,Vivace,39.01,2015-10-13 14:05:59,-73.43257248751,45.78286998397247
4327,Aire de plantation,Vivace,37.68,2015-10-13 14:05:59,-73.43253925605009,45.7827678595744
4328,Aire de plantation,Vivace,35.31,2015-10-13 14:05:59,-73.43259250811448,45.782709272895765
4329,Aire de plantation,Vivace,38.95,2015-10-13 14:05:59,-73.43262796818091,45.78280749883729
4330,Aire de plantation,Vivace,36.77,2015-10-13 14:05:59,-73.43271232847513,45.782844287943796
4331,Aire de plantation,Vivace,35.43,2015-10-13 14:05:59,-73.43279955519522,45.782880849384995
4332,Aire de plantation,Vivace,28.08,2015-10-13 14:05:59,-73.4465691348352,45.773601532851785
4333,Aire de plantation,Vivace,24.07,2015-10-13 14:05:59,-73.44125487192093,45.77838031655478
4334,Aire de plantation,Vivace,57.2,2015-10-13 14:05:59,-73.44144343948466,45.77818107111188
4335,Aire de plantation,Vivace,15.51,2015-10-13 14:05:59,-73.4413912524163,45.77835584924823
4336,Aire de plantation,Vivace,29.05,2015-10-13 14:05:59,-73.44153520206682,45.77809772139374
4337,Aire de plantation,Vivace,21.45,2015-10-13 14:05:59,-73.44502227272936,45.779703201538794
4338,Aire de plantation,Vivace,20.34,2015-10-13 14:05:59,-73.44512366607418,45.779674379821174
4339,Aire de plantation,Vivace,11.92,2015-10-13 14:05:59,-73.44490003766819,45.77985765728643
4340,Aire de plantation,Vivace,25.26,2015-10-13 14:05:59,-73.44498705629911,45.77987406716509
4341,Aire de plantation,Vivace,26.07,2015-10-13 14:05:59,-73.4448504269459,45.779938391400805
4342,Aire de plantation,Vivace,8.9,2015-10-13 14:05:59,-73.44015165411643,45.77768770927154
4343,Aire de plantation,Vivace,9.92,2015-10-13 14:05:59,-73.44007687308948,45.77785061633302
4344,Aire de plantation,Vivace,29.02,2015-10-13 14:05:59,-73.44008714991041,45.77772255972263
4345,Aire de plantation,Vivace,17.3,2015-10-13 14:05:59,-73.44021030348758,45.77755224768122
4346,Aire de plantation,Vivace,44.15,2015-10-13 14:05:59,-73.4438022501298,45.77909463499333
4347,Aire de plantation,Vivace,47.48,2015-10-13 14:05:59,-73.4437286204955,45.779209105918184
4348,Aire de plantation,Vivace,51.23,2015-10-13 14:05:59,-73.44355783991325,45.779355682253325
4349,Aire de plantation,Vivace,39.39,2015-10-13 14:05:59,-73.44562843921442,45.7811766065048
4350,Aire de plantation,Vivace,20.26,2015-10-13 14:05:59,-73.44577937011664,45.781231954590986
4351,Aire de plantation,Vivace,24.81,2015-10-13 14:05:59,-73.44591386071647,45.78129899234147
4352,Aire de plantation,Vivace,1.71,2015-10-13 14:05:59,-73.44157019700445,45.78328485399651
4353,Aire de plantation,Vivace,49.91,2015-12-15 11:34:26,-73.46125870415,45.753987062625505
4354,Aire de plantation,Vivace,9.46,2016-02-22 16:46:50,-73.41902571324022,45.78897913583365
4355,Aire de plantation,Vivace,9.53,2016-02-22 16:46:50,-73.4189484514724,45.78907332039341
4356,Aire de plantation,Vivace,182,2016-02-22 16:46:50,-73.40725819742629,45.78911978167046
4357,Aire de plantation,Vivace,62.93,2015-12-22 14:48:08,-73.43316749229365,45.78272130112308
4358,Aire de plantation,Vivace,22.41,2015-12-22 15:19:15,-73.43323716993925,45.78277415562513
4359,Aire de plantation,Vivace,13.92,2016-01-04 11:24:58,-73.44179111274806,45.77539271845668
4360,Aire de plantation,Vivace,92.55,2016-01-05 09:14:04,-73.43701396033212,45.77802917022343
4361,Aire de plantation,Vivace,10.54,2015-10-13 14:05:59,-73.45242682281929,45.76865747313929
4362,Aire de plantation,Vivace,15.02,2015-10-13 14:05:59,-73.45254709906351,45.768492518305266
4363,Aire de plantation,Vivace,4.66,2015-10-13 14:05:59,-73.45242886202855,45.76845799000616
4364,Aire de plantation,Vivace,11.07,2015-10-13 14:05:59,-73.45248141588363,45.768365208237505
4365,Aire de plantation,Vivace,16.61,2015-10-13 14:05:59,-73.45260389840364,45.76838837259399
4366,Aire de plantation,Vivace,11.42,2015-10-13 14:05:59,-73.4526736623444,45.76829805996997
4367,Aire de plantation,Vivace,17.27,2015-10-13 14:05:59,-73.45272981039624,45.76819479427806
4368,Aire de plantation,Vivace,2.44,2015-10-13 14:05:59,-73.45262626398014,45.76814317936612
4369,Aire de plantation,Vivace,15.6,2015-10-13 14:05:59,-73.45263255880064,45.768117166812075
4370,Aire de plantation,Vivace,24.02,2015-10-13 14:05:59,-73.45277317466451,45.767924609122275
4371,Aire de plantation,Vivace,2.53,2015-10-13 14:05:59,-73.45294694554055,45.76791436793198
4372,Aire de plantation,Vivace,10.65,2015-10-13 14:05:59,-73.45294563728955,45.76793630355515
4373,Aire de plantation,Vivace,25.79,2015-10-13 14:05:59,-73.45291268439242,45.767716072842425
4374,Aire de plantation,Vivace,10.68,2015-10-13 14:05:59,-73.4530459933311,45.767804887848925
4375,Aire de plantation,Vivace,12.96,2015-10-13 14:05:59,-73.45298228722646,45.76757263041434
4376,Aire de plantation,Vivace,3.3,2015-10-13 14:05:59,-73.45297603538611,45.767594897742775
4377,Aire de plantation,Vivace,26.72,2015-10-13 14:05:59,-73.45315637657872,45.76759512104739
4378,Aire de plantation,Vivace,10.27,2015-10-13 14:05:59,-73.45323515586898,45.767543299761904
4379,Aire de plantation,Vivace,19.3,2015-10-13 14:05:59,-73.45329699438,45.76747088887299
4380,Aire de plantation,Vivace,17.45,2015-10-13 14:05:59,-73.45315079158229,45.76740844547492
4381,Aire de plantation,Vivace,52.98,2015-10-13 14:05:59,-73.45333190985335,45.767306676608186
4382,Aire de plantation,Vivace,7.21,2015-10-13 14:05:59,-73.45303231105808,45.76754402684597
4383,Aire de plantation,Vivace,14.52,2016-01-05 14:53:48,-73.45241854119286,45.76849086198771
4384,Aire de plantation,Vivace,11.52,2016-01-05 14:53:56,-73.45243912336315,45.76855948011724
4385,Aire de plantation,Vivace,47.12,2016-01-06 09:06:25,-73.46411873703902,45.76621093157234
4386,Aire de plantation,Vivace,51.09,2016-01-06 11:32:25,-73.4698706772738,45.752950842679084
4387,Aire de plantation,Vivace,26.68,2016-01-18 15:12:26,-73.46762322862601,45.733417870901434
4388,Aire de plantation,Vivace,38.06,2016-01-19 16:30:51,-73.47793905505394,45.74681207897184
4389,Aire de plantation,Vivace,8.6,2016-01-19 16:35:07,-73.47762994954557,45.746702061404555
4390,Aire de plantation,Vivace,12.35,2016-01-19 16:37:33,-73.47783735194463,45.74673747707224
4391,Aire de plantation,Vivace,18.52,2016-01-19 16:39:07,-73.47805236270028,45.74673136033931
4392,Aire de plantation,Vivace,1.67,2016-01-19 16:40:38,-73.47816428125604,45.74673171168855
4393,Aire de plantation,Vivace,10,2016-01-19 16:42:52,-73.47812378158198,45.746639625776105
4394,Aire de plantation,Vivace,54.59,2016-01-19 16:51:41,-73.47774173342582,45.74671388891074
4395,Aire de plantation,Vivace,13.1,2016-02-22 16:44:39,-73.47599249756564,45.746590385452286
4396,Aire de plantation,Vivace,22.19,2016-01-20 10:43:25,-73.43753170561793,45.765717572071964
4397,Aire de plantation,Vivace,66,2016-01-20 10:44:47,-73.43749826224341,45.76558274087888
4398,Aire de plantation,Fleur annuelle,7.66,2017-07-06 09:38:43,-73.4354078072667,45.76490402645654
4399,Aire de plantation,Vivace,67.3,2016-01-25 09:19:32,-73.43169681201096,45.76340980246015
4400,Aire de plantation,Vivace,267.72,2016-01-25 09:20:23,-73.43313459079194,45.76402772191781
4401,Aire de plantation,Vivace,30.92,2016-02-24 16:34:47,-73.44510874933651,45.73629901861378
4402,Aire de plantation,Vivace,29.39,2016-02-24 16:34:47,-73.44507892210231,45.736524901368355
4403,Aire de plantation,Vivace,9.69,2016-02-24 16:34:47,-73.44537271466709,45.736616397206966
4404,Aire de plantation,Vivace,4.42,2016-02-24 16:34:47,-73.4453199683098,45.73660510540241
4405,Aire de plantation,Vivace,34.01,2016-01-29 10:22:57,-73.44768215227562,45.737591683500796
