CATEG,WKT 
Terrain structurant à construire,"POLYGON  (( 286425.29370000 5051535.46960000, 286440.82480000 5051515.11810000, 286456.35590000 5051494.76660000, 286464.12150000 5051484.59100000, 286479.65250000 5051464.23950000, 286487.41810000 5051454.06370000, 286495.18370000 5051443.88800000, 286519.27290000 5051462.55900000, 286530.17550000 5051470.87930000, 286543.50080000 5051481.04840000, 286510.21990000 5051524.65880000, 286485.25920000 5051557.36650000, 286461.03120000 5051538.87710000, 286450.79670000 5051552.30440000, 286449.52160000 5051553.95900000, 286425.29370000 5051535.46960000))"
Terrain structurant à construire,"POLYGON  (( 286312.42850000 5051430.92190000, 286328.32930000 5051410.08580000, 286341.27190000 5051393.12620000, 286342.08640000 5051392.25190000, 286342.55400000 5051391.87880000, 286343.05590000 5051391.55330000, 286343.58720000 5051391.27860000, 286344.14300000 5051391.05730000, 286344.71770000 5051390.89150000, 286345.30590000 5051390.78290000, 286345.90200000 5051390.73240000, 286346.50010000 5051390.74070000, 286347.09450000 5051390.80740000, 286347.67960000 5051390.93220000, 286348.24950000 5051391.11370000, 286348.79900000 5051391.35010000, 286349.32260000 5051391.63930000, 286349.81540000 5051391.97850000, 286369.26870000 5051406.82420000, 286378.45930000 5051394.71750000, 286400.12300000 5051411.19150000, 286416.27230000 5051423.18640000, 286438.20110000 5051439.91240000, 286460.13350000 5051456.64100000, 286446.26760000 5051474.81280000, 286432.40180000 5051492.98470000, 286418.53590000 5051511.15660000, 286374.70000000 5051477.70000000, 286373.05130000 5051479.82950000, 286335.36050000 5051451.49150000, 286336.83580000 5051449.54810000, 286312.42850000 5051430.92190000))"
Terrain structurant à construire,"POLYGON  (( 286351.59570000 5051625.53160000, 286495.53210000 5051735.13940000, 286486.49570000 5051747.41240000, 286450.35020000 5051796.50420000, 286434.08470000 5051818.59550000, 286425.04830000 5051830.86840000, 286409.09960000 5051853.20150000, 286385.98780000 5051883.48640000, 286367.74440000 5051867.20250000, 286340.37930000 5051842.77650000, 286331.26120000 5051834.62970000, 286313.01040000 5051818.35540000, 286303.88870000 5051810.21340000, 286294.06300000 5051801.38860000, 286282.65910000 5051791.21350000, 286250.01500000 5051758.63380000, 286259.25970000 5051746.51980000, 286272.89920000 5051728.64840000, 286351.59570000 5051625.53160000))"
Terrain structurant à construire,"POLYGON  (( 290451.53350000 5052743.67860000, 290487.37300000 5052696.21060000, 290588.56900000 5052772.83100000, 290591.10100000 5052774.69340000, 290593.67150000 5052776.50240000, 290596.27930000 5052778.25720000, 290598.92340000 5052779.95690000, 290601.60240000 5052781.60080000, 290604.31530000 5052783.18820000, 290607.06090000 5052784.71840000, 290609.83790000 5052786.19080000, 290612.64520000 5052787.60460000, 290615.48150000 5052788.95940000, 290618.34560000 5052790.25430000, 290621.23610000 5052791.48900000, 290624.15190000 5052792.66290000, 290627.09170000 5052793.77540000, 290633.03790000 5052795.81440000, 290612.38830000 5052823.26360000, 290593.01560000 5052849.56250000, 290451.53350000 5052743.67860000))"
Terrain structurant à construire,"POLYGON  (( 284561.07640000 5046602.62780000, 284578.10000000 5046580.59980000, 284517.73900000 5046534.94780000, 284523.21000000 5046527.92500000, 284562.81000000 5046558.76500000, 284562.90000000 5046558.66000000, 284575.83000000 5046542.07000000, 284588.73000000 5046525.48000000, 284601.57000000 5046509.01000000, 284608.59000000 5046500.02500000, 284614.41000000 5046492.54000000, 284627.22000000 5046476.07000000, 284640.06000000 5046459.60000000, 284648.93720000 5046448.20710000, 284703.17700000 5046490.24610000, 284727.33070000 5046490.73070000, 284780.02030000 5046531.45030000, 284664.71930000 5046679.93710000, 284561.07640000 5046602.62780000))"
Terrain structurant à construire,"POLYGON  (( 284945.91830000 5046219.10710000, 284862.97640000 5046326.82780000, 284829.53690000 5046329.19720000, 284774.96360000 5046286.77710000, 284774.68750000 5046286.56530000, 284780.94000000 5046278.52000000, 284768.91000000 5046269.16000000, 284756.88000000 5046259.81500000, 284741.40000000 5046247.80000000, 284759.22000000 5046225.10500000, 284770.23000000 5046210.96000000, 284743.29000000 5046189.94500000, 284738.34000000 5046186.07500000, 284739.30000000 5046185.59500000, 284759.07000000 5046176.41500000, 284780.91000000 5046176.44500000, 284789.58000000 5046176.46000000, 284794.20000000 5046180.07500000, 284805.90000000 5046164.88000000, 284821.32000000 5046144.84000000, 284823.63000000 5046145.59000000, 284826.30000000 5046146.35500000, 284830.95000000 5046146.98500000, 284832.66000000 5046147.01500000, 284835.51000000 5046146.79000000, 284839.83000000 5046145.80000000, 284842.53000000 5046144.75000000, 284936.40000000 5046217.33500000, 284939.04000000 5046214.03500000, 284945.91830000 5046219.10710000))"
Terrain structurant à construire,"POLYGON  (( 289479.37270000 5052581.46490000, 289294.32740000 5052822.86730000, 289287.66240000 5052818.34380000, 289283.68400000 5052815.09120000, 289281.13530000 5052813.04480000, 289274.04580000 5052806.82970000, 289269.19090000 5052802.50150000, 289262.52420000 5052796.00870000, 289252.32620000 5052785.60540000, 289241.56270000 5052774.24390000, 289237.46340000 5052769.91680000, 289236.04650000 5052768.42120000, 289231.55730000 5052764.29070000, 289226.06920000 5052759.55960000, 289225.68170000 5052759.77060000, 289258.88670000 5052717.11600000, 289295.09210000 5052668.36200000, 289310.35490000 5052647.80040000, 289321.96580000 5052632.15860000, 289404.19560000 5052524.41090000, 289479.37270000 5052581.46490000))"
Terrain structurant à construire,"POLYGON  (( 282418.91760000 5045177.64040000, 282551.06850000 5045022.32230000, 282589.97950000 5044976.58990000, 282621.64310000 5044939.37540000, 282664.92000000 5044969.43810000, 282648.73840000 5044988.72640000, 282644.98790000 5044993.19690000, 282624.57040000 5045017.53420000, 282615.95810000 5045027.80000000, 282640.23300000 5045047.93960000, 282634.36310000 5045058.04180000, 282654.79160000 5045075.00150000, 282684.18980000 5045039.59040000, 282698.51830000 5045022.33110000, 282714.15390000 5045003.49750000, 282734.15470000 5045017.37810000, 282733.67540000 5045017.07740000, 282733.17030000 5045016.82240000, 282732.64380000 5045016.61540000, 282732.10030000 5045016.45790000, 282731.54460000 5045016.35160000, 282730.98140000 5045016.29710000, 282730.41560000 5045016.29510000, 282729.85210000 5045016.34550000, 282729.29560000 5045016.44790000, 282728.75100000 5045016.60150000, 282728.22300000 5045016.80480000, 282727.71610000 5045017.05620000, 282727.23470000 5045017.35340000, 282726.78290000 5045017.69400000, 282726.36460000 5045018.07500000, 282725.98340000 5045018.49310000, 282704.82260000 5045043.60690000, 282743.87860000 5045070.71190000, 282730.97030000 5045086.02780000, 282767.36720000 5045110.15930000, 282803.77260000 5045134.29630000, 282841.44570000 5045089.58080000, 282854.67390000 5045097.79730000, 282815.00420000 5045142.46490000, 282831.36670000 5045152.96170000, 282846.17210000 5045162.45950000, 282885.84170000 5045117.79200000, 282920.28430000 5045140.68960000, 282895.50770000 5045169.64110000, 282894.85760000 5045170.40270000, 282893.51460000 5045170.44720000, 282845.89880000 5045172.44520000, 282813.97230000 5045173.78480000, 282799.94750000 5045174.37330000, 282713.50590000 5045170.94310000, 282671.25160000 5045165.32830000, 282665.88760000 5045227.02190000, 282673.39900000 5045231.58830000, 282680.60470000 5045236.62320000, 282687.47570000 5045242.10610000, 282693.98400000 5045248.01490000, 282662.00000000 5045244.10000000, 282635.49960000 5045238.89990000, 282512.19910000 5045211.10670000, 282418.91760000 5045177.64040000))"
Terrain structurant à construire,"POLYGON  (( 282909.89580000 5045177.71180000, 282882.40290000 5045184.99450000, 282875.00380000 5045193.66320000, 282876.50000000 5045253.70000000, 282833.60000000 5045254.60000000, 282822.99460000 5045254.45950000, 282846.87730000 5045226.61580000, 282845.89880000 5045172.44520000, 282894.85760000 5045170.40270000, 282895.50770000 5045169.64110000, 282909.89580000 5045177.71180000))"
Terrain structurant à construire,"POLYGON  (( 282977.71080000 5045336.98130000, 282977.69960000 5045336.99450000, 282970.73340000 5045345.26050000, 282967.87860000 5045348.64800000, 282958.05760000 5045360.30160000, 282948.23660000 5045371.95510000, 282938.41550000 5045383.60870000, 282928.59450000 5045395.26220000, 282920.02370000 5045405.43230000, 282913.86300000 5045412.74260000, 282899.13150000 5045430.22290000, 282894.33690000 5045435.91210000, 282889.31050000 5045441.87640000, 282879.48940000 5045453.53000000, 282869.57180000 5045465.29820000, 282848.69550000 5045447.50580000, 282833.48030000 5045434.54460000, 282851.15680000 5045413.56970000, 282839.50330000 5045403.74870000, 282827.84970000 5045393.92770000, 282822.02300000 5045389.01720000, 282816.19620000 5045384.10670000, 282804.54260000 5045374.28570000, 282792.88910000 5045364.46470000, 282781.23550000 5045354.64370000, 282769.58200000 5045344.82260000, 282755.94790000 5045333.33260000, 282769.64180000 5045317.15390000, 282781.54490000 5045303.09100000, 282791.39080000 5045291.45850000, 282799.37630000 5045282.02400000, 282803.10200000 5045288.20060000, 282807.41530000 5045293.98230000, 282812.27450000 5045299.31330000, 282817.63290000 5045304.14240000, 282823.43880000 5045308.42300000, 282829.63630000 5045312.11380000, 282836.16580000 5045315.17940000, 282877.32850000 5045332.09270000, 282915.90840000 5045286.08700000, 282977.68130000 5045336.97890000, 282977.71080000 5045336.98130000))"
Terrain structurant à construire,"POLYGON  (( 284053.78850000 5047381.41490000, 284020.14000000 5047395.75000000, 284000.01000000 5047399.62000000, 283966.89000000 5047405.99500000, 283911.33000000 5047397.43000000, 283883.22000000 5047387.26000000, 283916.85000000 5047341.51000000, 283916.97000000 5047341.60000000, 283931.97000000 5047321.36500000, 283946.00700000 5047302.28900000, 284053.78850000 5047381.41490000))"
Terrain structurant à construire,"POLYGON  (( 283528.22140000 5051798.34070000, 283571.97450000 5051861.09000000, 283521.76060000 5052124.34020000, 283494.25070000 5052119.29300000, 283481.42830000 5052102.22770000, 283505.84880000 5051973.25210000, 283506.62910000 5051968.92970000, 283507.33140000 5051964.59400000, 283507.95550000 5051960.24630000, 283508.50120000 5051955.88800000, 283508.96840000 5051951.52070000, 283509.35670000 5051947.14560000, 283509.66620000 5051942.76430000, 283509.89680000 5051938.37810000, 283510.04830000 5051933.98840000, 283510.12070000 5051929.59680000, 283510.11390000 5051925.20450000, 283510.02810000 5051920.81310000, 283509.86320000 5051916.42390000, 283509.61920000 5051912.03840000, 283508.89460000 5051903.28420000, 283499.09080000 5051900.99100000, 283355.82420000 5051867.48010000, 283383.63030000 5051715.91770000, 283389.72680000 5051682.68760000, 283387.91650000 5051680.08710000, 283399.28970000 5051613.43100000, 283528.22140000 5051798.34070000))"
Terrain structurant à construire,"POLYGON  (( 283114.18670000 5047595.02520000, 283151.07000000 5047609.48500000, 283153.11000000 5047609.78500000, 283155.30000000 5047610.08500000, 283157.52000000 5047610.34000000, 283159.77000000 5047610.56500000, 283161.99000000 5047610.74500000, 283164.24000000 5047610.88000000, 283166.46000000 5047610.98500000, 283168.71000000 5047611.06000000, 283170.93000000 5047611.07500000, 283173.18000000 5047611.06000000, 283175.40000000 5047611.01500000, 283177.65000000 5047610.91000000, 283179.90000000 5047610.79000000, 283182.12000000 5047610.61000000, 283184.34000000 5047610.40000000, 283186.56000000 5047610.16000000, 283188.78000000 5047609.87500000, 283189.80610000 5047609.72680000, 283190.13000000 5047609.68000000, 283197.09000000 5047631.89500000, 283228.20000000 5047697.70000000, 283232.10000000 5047709.91000000, 283211.13000000 5047737.64500000, 283191.28770000 5047764.13440000, 283179.08730000 5047761.98550000, 283131.70640000 5047750.84950000, 283126.91110000 5047749.71790000, 283125.36140000 5047749.36630000, 283127.29340000 5047746.56840000, 283146.13860000 5047721.03570000, 283152.90840000 5047722.14010000, 283154.84530000 5047695.71060000, 283107.16300000 5047692.20630000, 283114.18670000 5047595.02520000))"
Terrain structurant à construire,"POLYGON  (( 285343.30570000 5051320.51630000, 285378.07600000 5051347.35900000, 285383.90590000 5051351.85960000, 285383.76360000 5051352.05310000, 285310.49280000 5051451.73690000, 285277.39250000 5051494.23370000, 285212.00270000 5051451.50290000, 285251.10450000 5051400.29220000, 285269.26730000 5051376.07990000, 285277.52380000 5051365.07880000, 285322.81530000 5051304.70300000, 285343.30570000 5051320.51630000))"
Terrain structurant à construire,"POLYGON  (( 285410.98990000 5051205.99350000, 285413.16740000 5051211.27400000, 285417.44830000 5051221.66500000, 285428.39380000 5051243.14700000, 285439.60330000 5051261.61880000, 285455.47310000 5051286.20120000, 285483.82250000 5051318.33430000, 285497.50320000 5051336.60200000, 285461.83200000 5051380.13790000, 285459.16010000 5051382.13050000, 285458.79030000 5051382.28800000, 285440.35310000 5051380.35500000, 285439.85190000 5051379.90790000, 285435.74780000 5051374.44070000, 285435.17390000 5051373.49960000, 285434.03570000 5051371.63950000, 285433.77170000 5051371.22940000, 285433.47480000 5051370.79940000, 285430.29920000 5051366.47900000, 285430.14250000 5051366.26890000, 285430.14250000 5051366.25890000, 285427.56070000 5051362.90860000, 285427.37930000 5051362.67860000, 285423.71700000 5051358.12810000, 285423.65100000 5051358.05810000, 285421.25130000 5051355.12920000, 285416.58390000 5051348.91160000, 285415.36280000 5051347.96870000, 285414.47890000 5051346.89710000, 285412.54060000 5051343.82680000, 285412.37560000 5051343.56670000, 285411.91370000 5051342.92670000, 285411.41880000 5051342.31660000, 285410.88260000 5051341.74660000, 285410.30530000 5051341.20650000, 285409.70310000 5051340.70650000, 285409.65360000 5051340.66650000, 285408.09470000 5051339.48630000, 285407.50080000 5051339.06630000, 285406.91520000 5051338.69630000, 285405.47170000 5051337.85620000, 285402.99720000 5051336.20600000, 285397.18220000 5051332.14560000, 285392.76110000 5051328.84530000, 285387.61410000 5051324.66490000, 285387.35020000 5051324.45490000, 285387.23470000 5051324.37490000, 285382.14550000 5051320.55450000, 285373.26210000 5051313.62380000, 285366.19320000 5051307.60330000, 285365.92110000 5051307.38320000, 285357.24380000 5051300.43260000, 285357.04590000 5051300.28260000, 285356.94690000 5051300.20260000, 285349.53990000 5051294.64200000, 285346.06740000 5051292.04180000, 285338.30570000 5051286.14120000, 285338.23140000 5051286.08120000, 285337.29940000 5051285.39110000, 285338.05000000 5051284.38100000, 285407.36890000 5051193.77230000, 285410.98990000 5051205.99350000))"
Terrain structurant à construire,"POLYGON  (( 284594.19020000 5046795.38970000, 284557.38530000 5046842.70650000, 284407.24040000 5046679.49160000, 284428.32900000 5046650.84340000, 284445.92250000 5046636.59420000, 284465.07920000 5046658.61630000, 284491.30000000 5046686.10000000, 284594.19020000 5046795.38970000))"
Terrain structurant à construire,"POLYGON  (( 283711.61870000 5052454.65820000, 283653.58080000 5052443.02650000, 283684.90210000 5052277.74910000, 283627.62420000 5052266.26960000, 283596.30280000 5052431.54700000, 283505.33550000 5052412.70840000, 283550.21860000 5052177.66970000, 283563.59270000 5052177.86000000, 283565.87470000 5052177.89250000, 283611.32070000 5052178.53880000, 283611.73830000 5052178.97300000, 283619.56960000 5052180.89890000, 283644.32250000 5052188.12660000, 283644.91110000 5052188.93120000, 283645.61370000 5052189.63840000, 283646.41430000 5052190.23240000, 283647.29490000 5052190.69960000, 283647.30900000 5052190.71220000, 283647.32740000 5052190.71370000, 283648.06770000 5052190.98250000, 283650.12770000 5052190.99070000, 283650.13430000 5052190.99120000, 283650.14080000 5052190.99160000, 283651.53360000 5052191.06580000, 283651.53730000 5052191.06600000, 283651.54150000 5052191.06620000, 283651.59490000 5052191.06920000, 283652.92120000 5052191.14370000, 283652.93890000 5052191.14470000, 283652.94720000 5052191.14520000, 283652.97420000 5052191.14680000, 283652.97950000 5052191.14710000, 283654.33390000 5052191.22700000, 283654.76440000 5052191.25320000, 283656.08500000 5052191.33620000, 283656.21060000 5052191.34430000, 283657.10010000 5052191.40210000, 283657.16750000 5052191.40650000, 283657.34260000 5052191.41820000, 283657.52490000 5052191.43040000, 283658.54360000 5052191.49940000, 283658.57360000 5052191.50140000, 283658.64490000 5052191.50630000, 283658.83690000 5052191.51960000, 283658.95140000 5052191.52750000, 283658.99980000 5052191.53100000, 283659.00520000 5052191.53130000, 283660.40030000 5052191.63060000, 283660.40430000 5052191.63100000, 283660.40970000 5052191.63130000, 283661.77940000 5052191.73270000, 283661.79480000 5052191.73390000, 283661.80860000 5052191.73490000, 283661.81390000 5052191.73530000, 283661.82320000 5052191.73600000, 283661.83380000 5052191.73680000, 283662.79020000 5052191.81000000, 283662.81860000 5052191.81220000, 283662.82520000 5052191.81270000, 283662.85470000 5052191.81500000, 283664.20530000 5052191.92180000, 283665.58410000 5052192.03480000, 283666.56520000 5052192.11760000, 283666.98520000 5052192.15340000, 283667.00390000 5052192.15500000, 283667.01350000 5052192.15580000, 283667.50070000 5052192.19820000, 283668.40790000 5052192.27780000, 283668.58080000 5052192.29310000, 283668.59690000 5052192.29460000, 283669.76300000 5052192.40020000, 283669.80630000 5052192.40410000, 283670.65040000 5052192.48220000, 283670.67690000 5052192.48470000, 283670.69320000 5052192.48620000, 283671.83090000 5052192.59410000, 283672.06520000 5052192.61670000, 283672.65720000 5052192.67400000, 283673.95980000 5052192.80290000, 283673.97350000 5052192.80430000, 283674.01410000 5052192.80830000, 283674.02070000 5052192.80900000, 283674.02690000 5052192.80960000, 283674.05630000 5052192.81260000, 283674.05980000 5052192.81300000, 283675.41190000 5052192.95070000, 283675.42280000 5052192.95180000, 283675.43340000 5052192.95290000, 283675.43820000 5052192.95340000, 283675.44790000 5052192.95440000, 283676.82060000 5052193.09820000, 283676.83670000 5052193.09990000, 283677.88810000 5052193.21270000, 283677.89260000 5052193.21320000, 283677.89610000 5052193.21360000, 283677.90630000 5052193.21470000, 283679.25510000 5052193.36310000, 283682.42570000 5052193.72570000, 283682.61080000 5052193.74760000, 283682.91960000 5052193.78420000, 283683.35980000 5052193.83650000, 283683.40750000 5052193.84220000, 283683.46580000 5052193.84910000, 283683.48970000 5052193.85200000, 283683.49320000 5052193.85240000, 283684.77610000 5052194.00790000, 283684.99690000 5052194.03490000, 283685.11920000 5052194.05010000, 283685.15580000 5052194.05460000, 283685.20160000 5052194.06030000, 283685.22400000 5052194.06310000, 283685.44920000 5052194.09110000, 283685.48220000 5052194.09520000, 283685.74970000 5052194.12850000, 283685.77030000 5052194.13110000, 283685.95160000 5052194.15360000, 283686.26460000 5052194.19250000, 283686.44890000 5052194.21560000, 283686.60360000 5052194.23510000, 283686.62250000 5052194.23750000, 283686.64030000 5052194.23980000, 283686.66300000 5052194.24270000, 283687.90100000 5052194.40070000, 283689.02760000 5052194.54740000, 283689.25590000 5052194.57740000, 283689.41780000 5052194.59870000, 283689.54090000 5052194.61490000, 283689.56040000 5052194.61750000, 283690.72770000 5052194.77350000, 283690.81470000 5052194.78520000, 283690.83880000 5052194.78850000, 283691.02960000 5052194.81430000, 283691.23370000 5052194.84210000, 283691.39450000 5052194.86410000, 283692.68660000 5052195.04150000, 283692.72350000 5052195.04650000, 283692.72830000 5052195.04720000, 283692.73770000 5052195.04850000, 283692.78320000 5052195.05490000, 283693.20380000 5052195.11360000, 283694.35050000 5052195.27520000, 283694.37430000 5052195.27860000, 283694.39540000 5052195.28160000, 283695.69430000 5052195.46840000, 283695.72720000 5052195.47320000, 283695.87830000 5052195.49510000, 283696.01740000 5052195.51540000, 283696.52450000 5052195.58950000, 283697.68710000 5052195.76170000, 283697.79090000 5052195.77720000, 283697.82920000 5052195.78300000, 283697.95300000 5052195.80160000, 283698.44970000 5052195.87640000, 283699.18420000 5052195.98840000, 283700.13860000 5052196.13400000, 283700.32960000 5052196.16350000, 283700.57740000 5052196.20180000, 283700.63000000 5052196.20990000, 283700.74990000 5052196.22860000, 283701.96970000 5052196.41980000, 283701.97360000 5052196.42040000, 283701.99670000 5052196.42400000, 283702.03830000 5052196.43060000, 283703.29250000 5052196.63080000, 283703.36200000 5052196.64200000, 283703.48540000 5052196.66190000, 283703.72680000 5052196.70090000, 283705.06280000 5052196.91910000, 283705.76810000 5052197.03590000, 283705.92210000 5052197.06150000, 283706.14270000 5052197.09820000, 283706.31540000 5052197.12700000, 283706.32470000 5052197.12860000, 283706.35010000 5052197.13290000, 283707.52450000 5052197.33070000, 283707.53250000 5052197.33210000, 283707.55870000 5052197.33650000, 283707.68000000 5052197.35720000, 283708.76040000 5052197.54210000, 283708.92150000 5052197.56980000, 283708.93100000 5052197.57150000, 283708.94790000 5052197.57440000, 283708.95490000 5052197.57560000, 283709.68110000 5052197.70190000, 283709.98840000 5052197.75540000, 283711.05430000 5052197.94310000, 283711.06220000 5052197.94450000, 283711.07030000 5052197.94590000, 283712.42360000 5052198.18790000, 283712.43090000 5052198.18920000, 283712.44270000 5052198.19130000, 283712.46690000 5052198.19570000, 283712.47370000 5052198.19690000, 283712.96470000 5052198.28570000, 283713.79710000 5052198.43730000, 283715.15110000 5052198.68710000, 283715.62090000 5052198.77470000, 283715.91730000 5052198.83040000, 283717.16360000 5052199.06560000, 283717.17210000 5052199.06720000, 283717.17670000 5052199.06810000, 283717.18860000 5052199.07040000, 283717.20210000 5052199.07300000, 283718.55240000 5052199.33170000, 283719.92740000 5052199.59920000, 283721.26780000 5052199.86390000, 283721.27140000 5052199.86460000, 283721.30170000 5052199.87060000, 283721.40390000 5052199.89100000, 283722.72870000 5052200.15680000, 283722.77410000 5052200.16590000, 283722.82010000 5052200.17530000, 283724.12420000 5052200.44080000, 283724.15500000 5052200.44710000, 283724.18570000 5052200.45340000, 283725.49210000 5052200.72330000, 283725.53520000 5052200.73220000, 283725.57780000 5052200.74110000, 283726.89990000 5052201.01820000, 283726.95220000 5052201.02930000, 283728.01570000 5052201.25500000, 283728.02040000 5052201.25600000, 283728.02410000 5052201.25680000, 283728.02740000 5052201.25750000, 283729.36150000 5052201.54420000, 283729.37120000 5052201.54630000, 283729.38290000 5052201.54880000, 283729.48070000 5052201.57000000, 283729.54580000 5052201.58410000, 283729.65830000 5052201.60850000, 283730.96890000 5052201.89480000, 283731.85500000 5052202.09050000, 283732.36000000 5052202.20260000, 283732.42220000 5052202.21640000, 283732.47250000 5052202.22760000, 283732.74070000 5052202.28770000, 283733.79730000 5052202.52490000, 283733.83260000 5052202.53280000, 283750.76750000 5052205.93580000, 283750.79400000 5052205.80380000, 283757.97360000 5052170.01330000, 283758.01660000 5052169.79880000, 283765.02760000 5052171.17120000, 283711.61870000 5052454.65820000))"
Terrain structurant à construire,"POLYGON  (( 284266.49970000 5046861.57040000, 284336.71950000 5046916.48070000, 284301.31480000 5047010.46110000, 284255.48400000 5047011.33830000, 284239.46080000 5047040.44490000, 284136.21000000 5047039.72500000, 284131.92000000 5047038.01500000, 284266.49970000 5046861.57040000))"
Terrain structurant à construire,"POLYGON  (( 283896.66450000 5054012.59400000, 283912.29820000 5054019.44380000, 283936.05640000 5054029.85320000, 283935.81240000 5054091.40700000, 283911.34600000 5054100.92050000, 283886.65210000 5054109.82670000, 283872.25780000 5054114.58330000, 283857.78180000 5054119.08530000, 283883.58770000 5054006.74410000, 283896.66450000 5054012.59400000))"
Terrain structurant à construire,"POLYGON  (( 282435.94970000 5045638.18410000, 282429.84310000 5045647.34510000, 282421.09830000 5045660.46340000, 282419.83930000 5045663.18350000, 282418.16580000 5045665.67020000, 282416.12000000 5045667.86090000, 282413.75340000 5045669.70030000, 282411.12570000 5045671.14220000, 282408.30290000 5045672.15030000, 282405.97810000 5045672.55140000, 282403.61960000 5045672.60630000, 282401.27870000 5045672.31380000, 282399.00620000 5045671.68010000, 282396.85160000 5045670.71920000, 282394.86180000 5045669.45190000, 282382.26560000 5045660.05540000, 282368.83170000 5045650.03400000, 282367.14250000 5045648.77390000, 282355.39780000 5045640.01260000, 282341.96390000 5045629.99120000, 282328.53000000 5045619.96980000, 282315.09610000 5045609.94840000, 282302.15120000 5045600.29180000, 282290.48550000 5045591.58950000, 282284.78840000 5045587.79000000, 282278.72520000 5045584.60730000, 282272.36230000 5045582.07630000, 282257.99500000 5045578.11210000, 282254.31900000 5045577.13580000, 282253.39930000 5045576.80940000, 282252.54470000 5045576.33830000, 282251.77780000 5045575.73480000, 282251.11890000 5045575.01500000, 282250.58540000 5045574.19790000, 282250.19140000 5045573.30510000, 282249.94740000 5045572.36020000, 282249.85980000 5045571.38830000, 282249.93090000 5045570.41500000, 282251.60270000 5045556.31450000, 282252.13660000 5045550.73530000, 282253.18490000 5045545.22950000, 282254.73870000 5045539.84450000, 282256.78460000 5045534.62650000, 282259.87820000 5045528.63950000, 282263.62680000 5045523.03930000, 282268.40680000 5045516.70360000, 282276.83940000 5045505.52650000, 282277.57640000 5045504.77500000, 282278.42840000 5045504.15710000, 282279.37170000 5045503.69010000, 282280.37970000 5045503.38710000, 282281.42410000 5045503.25660000, 282282.47560000 5045503.30230000, 282283.50480000 5045503.52290000, 282284.48270000 5045503.91220000, 282285.38190000 5045504.45930000, 282304.35060000 5045519.66970000, 282292.73860000 5045535.06090000, 282283.90570000 5045546.76860000, 282385.47130000 5045624.33160000, 282401.12090000 5045603.80730000, 282410.77010000 5045613.56530000, 282428.91090000 5045630.86720000, 282435.94970000 5045638.18410000))"
Terrain structurant à construire,"POLYGON  (( 282264.44260000 5045487.66880000, 282264.43760000 5045487.67370000, 282265.10200000 5045488.39590000, 282265.64000000 5045489.21650000, 282266.03710000 5045490.11390000, 282266.28290000 5045491.06390000, 282266.37080000 5045492.04120000, 282266.29830000 5045493.01990000, 282266.06740000 5045493.97360000, 282265.68440000 5045494.87710000, 282265.15940000 5045495.70610000, 282257.64670000 5045505.66390000, 282251.46190000 5045513.86150000, 282248.36250000 5045518.29600000, 282245.46390000 5045523.17890000, 282243.37180000 5045527.32260000, 282241.53780000 5045531.58690000, 282239.21030000 5045538.47780000, 282237.59660000 5045545.33300000, 282237.18180000 5045547.82250000, 282236.05750000 5045558.92860000, 282235.15870000 5045566.16830000, 282233.96610000 5045573.36540000, 282232.17410000 5045581.79880000, 282230.00720000 5045590.14380000, 282229.69780000 5045590.33500000, 282200.68040000 5045581.96410000, 282200.67330000 5045581.96300000, 282200.72620000 5045581.80100000, 282201.27500000 5045579.84130000, 282204.20050000 5045566.87940000, 282204.31000000 5045566.26410000, 282205.77060000 5045555.80420000, 282206.06900000 5045552.60230000, 282206.56850000 5045538.77650000, 282205.85260000 5045525.51680000, 282209.87340000 5045519.17530000, 282216.85770000 5045509.91940000, 282210.79700000 5045499.88530000, 282204.58440000 5045489.59980000, 282198.44640000 5045479.43770000, 282196.71720000 5045468.57450000, 282194.98840000 5045457.71390000, 282197.96170000 5045453.81600000, 282206.45260000 5045442.68470000, 282219.01950000 5045452.27060000, 282227.76560000 5045458.94200000, 282236.51170000 5045465.61340000, 282245.25640000 5045472.28380000, 282264.12310000 5045487.41260000, 282264.44260000 5045487.66880000))"
