Date,Instance_politique ,Resolution,Nom,Genre,Titre_du_poste,Organisme
2021-11-29,Conseil municipal,CM21 1307,Laurence Lavigne-Lalonde,F,Membre,Commission sur l'inspecteur général
2021-11-29,Conseil municipal,CM21 1307,Jérôme Normand,M,Président,Commission sur l'inspecteur général
2021-11-29,Conseil municipal,CM21 1307,Chistine Black,F,Vice-présidente,Commission sur l'inspecteur général
2021-11-29,Conseil municipal,CM21 1307,Arij El Korbi,F,Membre,Commission sur le transport et les travaux publics
2021-11-29,Conseil municipal,CM21 1307,Benoit Gratton,M,Membre,Commission sur le transport et les travaux publics
2021-11-29,Conseil municipal,CM21 1307,Younes Boukala,M,Membre,Commission sur le transport et les travaux publics
2021-11-29,Conseil municipal,CM21 1307,Mindy Pollak,F,Membre,Commission sur le transport et les travaux publics
2021-11-29,Conseil municipal,CM21 1307,Enrique Machado,M,Membre,Commission sur le transport et les travaux publics
2021-11-29,Conseil municipal,CM21 1307,Peter McQueen,M,Membre,Commission sur le transport et les travaux publics
2021-11-29,Conseil municipal,CM21 1307,Laura Palestini,F,Membre,Commission sur le transport et les travaux publics
2021-11-29,Conseil municipal,CM21 1307,Laurence Parent,F,Présidente,Commission sur le transport et les travaux publics
2021-11-29,Conseil municipal,CM21 1307,Michel Bissonnet,M,Vice-président,Commission sur le transport et les travaux publics
2021-11-29,Conseil municipal,CM21 1308,Amélie Boudot,F,Membre,Conseil des montréalaises
2021-11-29,Conseil municipal,CM21 1308,Gwendoline Lüthi,F,Membre,Conseil des montréalaises
2021-11-29,Conseil municipal,CM21 1308,Martha Remache Benavides,F,Membre,Conseil des montréalaises
2021-11-29,Conseil municipal,CM21 1308,Dominique Daigneault,F,Membre,Conseil des montréalaises
2021-11-29,Conseil municipal,CM21 1309,Pentcho Tchomakov,M,Président,Conseil jeunesse de Montréal
2021-11-29,Conseil municipal,CM21 1309,Pascal Dumas-Dubreuil,M,Vice-président,Conseil jeunesse de Montréal
2021-11-29,Conseil municipal,CM21 1309,Shophika Vaithyanathasarma,F,Vice-présidente,Conseil jeunesse de Montréal
2021-11-29,Conseil municipal,CM21 1309,Abdenour Douraid,M,Membre,Conseil jeunesse de Montréal
2021-11-29,Conseil municipal,CM21 1309,Thomas Faustin,M,Membre,Conseil jeunesse de Montréal
2021-11-29,Conseil municipal,CM21 1309,Ghassen Soufi,M,Membre,Conseil jeunesse de Montréal
2021-11-29,Conseil municipal,CM21 1310,Basel Abbara,M,Membre suppléant,Conseil du patrimoine de Montréal
2021-12-02,Conseil d'agglomération,CG21 0653,Nancy Blanchet,F,Présidente,Conseil d'agglomération
2021-12-02,Conseil d'agglomération,CG21 0654,Alex Norris,M,Porte-parole,Conseil d'agglomération
2021-12-02,Conseil d'agglomération,CG21 0655,Julie Brisebois,F,Vice-présidente,Conseil d'agglomération
2021-12-02,Conseil d'agglomération,CG21 0677,Georges Bourelle,M,Membre,Société de transmport de Montréal
2021-12-02,Conseil d'agglomération,CG21 0677,Alan DeSousa,M,Membre,Société de transmport de Montréal
2021-12-02,Conseil d'agglomération,CG21 0677,Sylvain Ouellet,M,Membre,Société de transmport de Montréal
2021-12-02,Conseil d'agglomération,CG21 0677,Gracia Kasoki Katawha,F,Membre,Société de transmport de Montréal
2021-12-02,Conseil d'agglomération,CG21 0677,Catherine Morency,F,Membre,Société de transmport de Montréal
2021-12-02,Conseil d'agglomération,CG21 0677,Éric Alan Caldwell,M,Président,Société de transmport de Montréal
2021-12-02,Conseil d'agglomération,CG21 0677,Laurence Parent,F,Vice-présidente,Société de transmport de Montréal
2021-12-02,Conseil d'agglomération,CG21 0677,Claudia Lacroix-Perron,F,Membre - Représentante de moins de 35 ans,Société de transmport de Montréal
2021-12-02,Conseil d'agglomération,CG21 0678,Richard Deschamps,M,Membre,Communauté métropolitaine de Montréal
2021-12-02,Conseil d'agglomération,CG21 0678,Nathalie Goulet,F,Membre,Communauté métropolitaine de Montréal
2021-12-02,Conseil d'agglomération,CG21 0678,Jérôme Normand,M,Membre,Communauté métropolitaine de Montréal
2021-12-02,Conseil d'agglomération,CG21 0678,Peter McQueen,M,Membre,Communauté métropolitaine de Montréal
2021-12-02,Conseil d'agglomération,CG21 0678,Luc Rabouin,M,Membre,Communauté métropolitaine de Montréal
2021-12-02,Conseil d'agglomération,CG21 0678,Marie Plourde,F,Membre,Communauté métropolitaine de Montréal
2021-12-02,Conseil d'agglomération,CG21 0678,François Limoges,M,Membre,Communauté métropolitaine de Montréal
2021-12-02,Conseil d'agglomération,CG21 0678,Dominique Ollivier,F,Membre,Communauté métropolitaine de Montréal
2021-12-02,Conseil d'agglomération,CG21 0678,Jocelyn Pauzé,M,Membre,Communauté métropolitaine de Montréal
2021-12-02,Conseil d'agglomération,CG21 0678,Sylvain Ouellet,M,Membre,Communauté métropolitaine de Montréal
2021-12-02,Conseil d'agglomération,CG21 0678,Laurence Lavigne-Lalonde,F,Membre,Communauté métropolitaine de Montréal
2021-12-02,Conseil d'agglomération,CG21 0678,Benny Masella,M,Membre,Communauté métropolitaine de Montréal
2021-12-02,Conseil d'agglomération,Nommée d'office,Valérie Plante,F,Présidente,Communauté métropolitaine de Montréal
2021-12-02,Conseil d'agglomération,CG21 0679,Dimitrios (Jim) Beis,M,Membre,Commission sur le schéma d'aménagement et de développement de Montréal
2021-12-02,Conseil d'agglomération,CG21 0679,Jocelyn Pauzé,M,Membre,Commission sur le schéma d'aménagement et de développement de Montréal
2021-12-02,Conseil d'agglomération,CG21 0679,Pierre Lessard-Blais,M,Membre,Commission sur le schéma d'aménagement et de développement de Montréal
2021-12-02,Conseil d'agglomération,CG21 0679,Magda Popeanu,F,Membre,Commission sur le schéma d'aménagement et de développement de Montréal
2021-12-02,Conseil d'agglomération,CG21 0679,Marie Plourde,F,Présidente,Commission sur le schéma d'aménagement et de développement de Montréal
2021-12-02,Conseil d'agglomération,CG21 0679,Lisa Christensen,F,Membre,Commission de la sécurité publique
2021-12-02,Conseil d'agglomération,CG21 0679,Benoit Gratton,M,Membre,Commisison de la sécurité publique
2021-12-02,Conseil d'agglomération,CG21 0679,Gracia Kasoki Katahwa,F,Membre,Commission de la sécurité publique
2021-12-02,Conseil d'agglomération,CG21 0679,Younes Boukala,M,Membre,Commission de la sécurité publique
2021-12-02,Conseil d'agglomération,CG21 0679,Daphney Colin,F,Présidente,Commission de la sécurité publique
2021-12-02,Conseil d'agglomération,CG21 0679,Abdelhaq Sari,M,Vice-président,Commission de la sécurité publique
2021-12-02,Conseil d'agglomération,CG21 0679,Alex Bottausci,M,Membre,Commission sur les finances et l'administration
2021-12-02,Conseil d'agglomération,CG21 0679,Georges Bourelle,M,Vice-président,Commission sur les finances et l'administration
2021-12-07,Désignation par Équipe Anjou,Lettre de Équipe Anjou,Luis Miranda,M,Leader de Équipe Anjou,Conseil municipal
2021-12-08,Comité exécutif,CE21 1984,Dominique Ollivier,F,Membre du conseil d'administration,Union des municipalités du Québec
2021-12-08,Comité exécutif,CE21 1984,Dominique Ollivier,F,Membre du comité exécutif,Union des municipalités du Québec
2021-12-15,Comité exécutif,CE21 2032,Josefina Blanco,F,Membre,Fédération canadienne des municipalités
2021-12-15,Comité exécutif,CE21 2032,Kaïla A.-Munro,F,Membre,Fédération canadienne des municipalités
2021-12-15,Comité exécutif,CE21 2032,Sylvain Ouellet,M,Membre,Fédération canadienne des municipalités
2021-12-15,Comité exécutif,CE21 2043,Isabelle Hudon,F,Coprésidente,Conseil consultatif de l'Ordre de Montréal
2021-12-20,Conseil municipal,CM21 1394,Évelyne Jean-Bouchard,F,Vice-présidente,Conseil des montréalaises
2021-12-20,Conseil municipal,CM21 1395,Juste Rajaonson,M,Vice-président,Conseil interculturel de Montréal
2021-12-20,Conseil municipal,CM21 1395,Ricardo Gustave,M,Membre,Conseil interculturel de Montréal
2021-12-20,Conseil municipal,CM21 1395,Souleymane Guissé,M,Président,Conseil interculturel de Montréal
2021-12-23,Conseil d'agglomération,CG21 0746,Jean-Marc Poirier,M,Représentant de l'arrondissement de Montréal-Nord,PME MTL Est-de-l'île
2021-12-23,Conseil d'agglomération,CG21 0747,Christine Black,F,Représentante de l'arrondissement de Montréal-Nord,CDEC de Montréal-Nord
2021-12-23,Conseil d'agglomération,CG21 0747,Jean-Marc Poirier,M,Représentant de l'arrondissement de Montréal-Nord,CDEC de Montréal-Nord
2021-12-23,Conseil d'agglomération,CG21 0748,Julie Roy,F,Représentante de l'arrondissement d'Ahuntsic-Cartierville,PME MTL Centre-Ouest
2021-12-23,Conseil d'agglomération,CG21 0749,Angela Gentile,F,Représentante de l'arrondissement de Saint-Léonard,PME MTL Est-de-l'île
2021-12-23,Conseil d'agglomération,CG21 0750,Michel Gibson,M,Membre,Communauté métropolitaine de Montréal
2021-12-23,Conseil d'agglomération,CG21 0750,Benny Masella,M,Membre,Communauté métropolitaine de Montréal
2021-12-23,Conseil d'agglomération,CG21 0751,Peter Malouf,M,Membre,Commission sur le schéma d'aménagement et de développement de Montréal
2021-12-23,Conseil d'agglomération,CG21 0751,Paola Hawa,F,Vice-présidente,Commission sur le schéma d'aménagement et de développement de Montréal
2021-12-23,Conseil d'agglomération,CG21 0751,Marc Doret,M,Membre,Commission de la sécurité publique
2021-12-23,Conseil d'agglomération,CG21 0751,Christina Smith,F,Vice-présidente,Commission de la sécurité publique
2021-12-23,Conseil d'agglomération,CG21 0751,Anne St-Laurent,F,Membre,"Commission sur la culture, le patrimoine et les sports"
2021-12-23,Conseil d'agglomération,CG21 0751,Peter Malouf,M,Vice-président,"Commission sur la culture, le patrimoine et les sports"
2021-12-23,Conseil d'agglomération,CG21 0751,Anne St-Laurent,F,Membre,Commission sur le développement économique et urbain et l'habitation
2021-12-23,Conseil d'agglomération,CG21 0751,Peter Malouf,M,Vice-président,Commission sur le développement économique et urbain et l'habitation
2021-12-23,Conseil d'agglomération,CG21 0751,Anne St-Laurent,F,Membre,Commission sur le développement social et la diversité montréalaise
2021-12-23,Conseil d'agglomération,CG21 0751,Peter Malouf,M,Vice-président,Commission sur le développement social et la diversité montréalaise
2021-12-23,Conseil d'agglomération,CG21 0751,Tim Thomas,M,Membre,"Commission sur l'eau, l'environnement, le développement durable et les grands parcs"
2021-12-23,Conseil d'agglomération,CG21 0751,Heidi Ektvedt,F,Vice-présidente,"Commission sur l'eau, l'environnement, le développement durable et les grands parcs"
2021-12-23,Conseil d'agglomération,CG21 0751,Julie Brisebois,F,Membre,Commission sur l'examen des contrats
2021-12-23,Conseil d'agglomération,CG21 0751,Paola Hawa,F,Vice-présidente,Commission sur l'examen des contrats
2021-12-23,Conseil d'agglomération,CG21 0751,Paola Hawa,F,Membre,Commission sur l'inspecteur général
2021-12-23,Conseil d'agglomération,CG21 0751,Georges Bourelle,M,Vice-président,Commission sur l'inspecteur général
2021-12-23,Conseil d'agglomération,CG21 0751,Heidi Ektvedt,F,Membre,Commission sur le transport et les travaux publics
2021-12-23,Conseil d'agglomération,CG21 0751,Michel Gibson,M,Vice-président,Commission sur le transport et les travaux publics
2021-12-23,Conseil d'agglomération,CG21 0752,Alex Bottausci,M,Membre,Société de transport de Montréal
2021-12-23,Conseil d'agglomération,CG21 0753,François Limoges,M,Représentant de la Ville,Comité de vérification de l'agglomération
2021-12-23,Conseil d'agglomération,CG21 0753,Benoit Dorais,M,Représentant de la Ville,Comité de vérification de l'agglomération
2021-12-23,Conseil d'agglomération,CG21 0753,Nathalie Goulet,F,Représentante de la Ville,Comité de vérification de l'agglomération
2021-12-23,Conseil d'agglomération,CG21 0753,Julie Brisebois,F,Représentante des municipalités reconstituées,Comité de vérification de l'agglomération
2021-12-23,Conseil d'agglomération,CG21 0753,Marc Doret,M,Représentant des municipalités reconstituées,Comité de vérification de l'agglomération
2022-01-12,Comité exécutif,CE22 0069,Anne-Marie Sigouin,F,Membre,Conseil d'administration de l'Association de bienfaisance et de retraite des policiers et policières de la Ville de Montréal
2022-01-12,Comité exécutif,CE22 0069,Peter McQueen,M,Membre,Conseil d'administration de l'Association de bienfaisance et de retraite des policiers et policières de la Ville de Montréal
2022-01-12,Comité exécutif,CE22 0069,Valérie Patreau,F,Membre,Conseil d'administration de l'Association de bienfaisance et de retraite des policiers et policières de la Ville de Montréal
2022-01-12,Comité exécutif,CE22 0075,Daphney Colin,F,Représentante de la Ville,Corporation d'Urgences-Santé
2022-01-24,Conseil municipal,CM22 0132,Ericka Alneus,F,Membre,Les Arts et la Ville
2022-01-24,Conseil municipal,CM22 0133,Dina Husseini,F,Membre,Conseil interculturel de Montréal
2022-01-24,Conseil municipal,CM22 0133,Ramzi Sfeir,M,Membre,Conseil interculturel de Montréal
2022-01-27,Conseil d'agglomération,CG22 0082,Maeva Vilain,F,Représentante élue,PM MTL Centre-Ville
2022-01-27,Conseil d'agglomération,CG22 0083,Nadir André,M,Membre,Conseil des arts de Montréal
2022-01-27,Conseil d'agglomération,CG22 0083,Thien Vu Dang,M,Membre,Conseil des arts de Montréal
2022-01-27,Conseil d'agglomération,CG22 0083,Caroline Ohrt,F,Membre,Conseil des arts de Montréal
2022-01-27,Conseil d'agglomération,CG22 0083,Caroline Marcoux-Gendron,F,Membre,Conseil des arts de Montréal
2022-01-27,Conseil d'agglomération,CG22 0083,Angela Sierra,F,Membre,Conseil des arts de Montréal
2022-01-27,Conseil d'agglomération,CG22 0083,Amélie Duceppe,F,Membre,Conseil des arts de Montréal
2022-01-27,Conseil d'agglomération,CG22 0083,Nadine Gomez,F,Membre,Conseil des arts de Montréal
2022-01-27,Conseil d'agglomération,CG22 0083,Katia Grubisic,F,Membre,Conseil des arts de Montréal
2022-01-27,Conseil d'agglomération,CG22 0083,Charles Milliard,M,Membre,Conseil des arts de Montréal
2022-01-27,Conseil d'agglomération,CG22 0084,Sylvain Le May,M,Représentant des usagers du transport collectif,Société de transport de Montréal
2022-01-27,Conseil d'agglomération,CG22 0084,Suzanne Lareau,F,Représentante des usager des services de transport en commun,Société de transport de Montréal
2022-02-16,Comité exécutif,CE22 0242,Shahad Salman,F,Membre et présidente,Centre de prévention de la radicalisation menant à la violence
2022-02-16,Comité exécutif,CE22 0242,Benoît Pagé,M,Membre,Centre de prévention de la radicalisation menant à la violence
2022-02-21,Conseil municipal,CM22 0234,Dimitrios (Jim) Beis,M,Vice-président,"Commission sur la culture, le patrimoine et les sports"
2022-02-21,Conseil municipal,CM22 0234,Marie Potvin,F,Membre,"Commission sur la culture, le patrimoine et les sports"
2022-02-21,Conseil municipal,CM22 0235,Isabelle Beaulieu,F,Présidente,Office de consultation publique de Montréal
2022-02-24,Conseil d'agglomération,CG22 0135,Alain Vaillancourt,M,Représentant de l'arrondissement,PME MTL Grand Sud-Ouest
2022-02-24,Conseil d'agglomération,CG22 0136,Daphney Colin,F,Membre,l'Agence municipale de financement et de développement des centres d'urgence 9 1 1 du Québec
2022-02-24,Conseil d'agglomération,CG22 0137,Laurence Lavigne Lalonde,F,Représentante de l'arrondissement,PME MTL Centre-Est
2022-02-24,Conseil d'agglomération,CG22 0139,Richard Deschamps,M,Représentant de l'arrondissement,PME MTL Grand Sud-Ouest
2022-02-24,Conseil d'agglomération,CG22 0140,Richard Deschamps,M,Membre,Comité d'audit de la Ville de Montréal
2022-03-21,Conseil municipal,CM22 0388,Joia Duskic,F,Vice-présidente,Conseil jeunesse de Montréal
2022-03-21,Conseil municipal,CM22 0388,Catherine Maertens,F,Membre,Conseil jeunesse de Montréal
2022-03-21,Conseil municipal,CM22 0388,Rizwan Ahmad Khan,M,Membre,Conseil jeunesse de Montréal
2022-03-21,Conseil municipal,CM22 0389,Taïna Mueth,F,Membre,Conseil interculturel de Montréal
2022-03-24,Conseil d'agglomération,CG22 0215,Stéphane Beaudoin,M,Membre,Comité technique
2022-03-24,Conseil d'agglomération,CG22 0216,Vicky Grondin,F,Représentante élue,PME-MTL Centre-Ville
2022-03-24,Conseil d'agglomération,CG22 0217,Alia Hassan-Cournol,F,Représentante élue,PME-MTL Centre-Est
2022-03-24,Conseil d'agglomération,CG22 0218,Oumar Diallo,M,Membre,Administration portuaire de Montréal
2022-03-24,Conseil d'agglomération,CG22 0219,Despina Sourias,F,Membre,Concertation régionale de Montréal
2022-03-24,Conseil d'agglomération,CG22 0219,Sterling Downey,M,Membre,Concertation régionale de Montréal
2022-03-24,Conseil d'agglomération,CG22 0219,Alba Zuniga Ramos,F,Membre,Concertation régionale de Montréal
2022-03-24,Conseil d'agglomération,CG22 0219,Richard Deschamps,M,Membre,Concertation régionale de Montréal
2022-03-24,Conseil d'agglomération,CG22 0219,Valérie Patreau,F,Membre,Concertation régionale de Montréal
2022-03-24,Conseil d'agglomération,CG22 0219,Younes Boukala,M,Membre,Concertation régionale de Montréal
2022-03-24,Conseil d'agglomération,CG22 0219,Christina Smith,F,Membre,Concertation régionale de Montréal
2022-04-13,Comité exécutif,CE22 0596,Valérie Gagnon,F,Observatrice,BIXI - Conseil d'administration
2022-04-13,Comité exécutif,CE22 0618,Véronique Doucet,F,Directrice générale,Société du parc Jean-Drapeau
2022-04-28,Conseil d'agglomération,CG22 0292,Sandrine Jannas,F,Membre,Office municipal d'habitation de Montréal (OMHM)
2022-04-28,Conseil d'agglomération,CG22 0292,Sylvie Crispo,F,Membre,Office municipal d'habitation de Montréal (OMHM)
2022-04-28,Conseil d'agglomération,CG22 0292,M'Baye Diagne,M,Membre,Office municipal d'habitation de Montréal (OMHM)
2022-04-28,Conseil d'agglomération,CG22 0292,Christian Champagne,M,Membre,Office municipal d'habitation de Montréal (OMHM)
2022-04-28,Conseil d'agglomération,CG22 0294,Sylvain Tousignant,M,Directeur général,Bureau du taxi de Montréal
2022-05-11,Comité exécutif,CE22 0835,Lucie Careau,F,Observatrice,Agence de mobilité durable
2022-05-11,Comité exécutif,CE22 0835,Luc Gagnon,M,Administrateur,Agence de mobilité durable
2022-06-01,Comité exécutif,CE22 0965,Guylaine Gaudreault,F,Membre,Commission du régime de retraite des cols bleus de la Ville de Montréal
2022-06-01,Comité exécutif,CE22 0965,Benoît Glorieux,M,Membre,Commission du régime de retraite des fonctionnaires de la Ville de Montréal
2022-06-01,Comité exécutif,CE22 0965,Nathalie Fillion,F,Membre,Commission du régime de retraite des pompiers de la Ville de Montréal
2022-06-14,Conseil municipal,CM22 0796,Jean Paré,M,Président,Comité Jacques-Viger
2022-06-14,Conseil municipal,CM22 0796,Laurence Le Beux,F,Membre,Comité Jacques-Viger
2022-06-14,Conseil municipal,CM22 0797,Marie Plourde,F,Mairesse suppléante,Conseil municipal
2022-06-22,Comité exécutif,CE22 1098,Marie-Yan Cyr,F,Administratrice,Société d'habitation et de développement de Montréal
2022-06-22,Comité exécutif,CE22 1098,Jean Talbot,M,Administrateur,Société d'habitation et de développement de Montréal
2022-06-22,Comité exécutif,CE22 1098,Julie Chaurette,F,Administratrice,Société d'habitation et de développement de Montréal
2022-06-22,Comité exécutif,CE22 1098,Fabien Cournoyer,M,Administrateur,Société d'habitation et de développement de Montréal
2022-06-22,Comité exécutif,CE22 1098,Marie-José Roux Fauteux,F,Administratrice,Société d'habitation et de développement de Montréal
2022-07-06,Comité exécutif,CE22 1136,Daisy Dedeian,F,Membre,Société du parc Jean-Drapeau
2022-08-03,Comité exécutif,CE22 1163,Floriane Vayssières,F,Observatrice,BIXI Montréal
2022-08-03,Comité exécutif,CE22 1164,Gabriel Morin,M,Membre,Commission du régime de retraite des cadres de la Ville de Montréal
2022-08-03,Comité exécutif,CE22 1164,Gabriel Morin,M,Membre,Commission du régime de retraite des contremaîtres de la Ville de Montréal
2022-08-03,Comité exécutif,CE22 1164,Gabriel Morin,M,Membre,Commission du régime de retraite des pompiers de la Ville de Montréal
2022-08-23,Conseil municipal,CM22 1012,Zine El Abidine Ghediri,M,Membre,Conseil interculturel de Montréal
2022-08-23,Conseil municipal,CM22 1013,Sylvie Cajelait,F,Membre,Conseil des Montréalaises
2022-08-23,Conseil municipal,CM22 1013,Stéphanie Viola-Plante,F,Membre,Conseil des Montréalaises
2022-08-23,Conseil municipal,CM22 1013,Meryem Benslimane,F,Membre,Conseil des Montréalaises
2022-08-23,Conseil municipal,CM22 1013,Anabelle Caron,F,Membre,Conseil des Montréalaises
2022-08-23,Conseil municipal,CM22 1013,Anuradha Dugal,F,Présidente,Conseil des Montréalaises
2022-08-23,Conseil municipal,CM22 1013,Nelly Dennene,F,Vice-présidente,Conseil des Montréalaises
2022-09-20,Conseil municipal,CM22 1125,Virginie Journeau,F,Membre observatrice,Conseil du système alimentaire montréalais
2022-09-20,Conseil municipal,CM22 1126,Claudia Atomei,F,Commissaire supplémentaire,Office de consultation publique de Montréal
2022-09-20,Conseil municipal,CM22 1126,Éric Cardinal,M,Commissaire supplémentaire,Office de consultation publique de Montréal
2022-09-20,Conseil municipal,CM22 1126,Danielle Casara,F,Commissaire supplémentaire,Office de consultation publique de Montréal
2022-09-20,Conseil municipal,CM22 1126,Lorène Cristini,F,Commissaire supplémentaire,Office de consultation publique de Montréal
2022-09-20,Conseil municipal,CM22 1126,Habib El-Hage,M,Commissaire supplémentaire,Office de consultation publique de Montréal
2022-09-20,Conseil municipal,CM22 1126,Ariane Émond,F,Commissaire supplémentaire,Office de consultation publique de Montréal
2022-09-20,Conseil municipal,CM22 1126,Jacques Internoscia,M,Commissaire supplémentaire,Office de consultation publique de Montréal
2022-09-20,Conseil municipal,CM22 1126,Marie Leahey,F,Commissaire supplémentaire,Office de consultation publique de Montréal
2022-09-20,Conseil municipal,CM22 1126,Denis Leclerc,M,Commissaire supplémentaire,Office de consultation publique de Montréal
2022-09-20,Conseil municipal,CM22 1126,Coumba Ngom,F,Commissaire supplémentaire,Office de consultation publique de Montréal
2022-09-20,Conseil municipal,CM22 1126,Radouan Torkmani,M,Commissaire supplémentaire,Office de consultation publique de Montréal
2022-09-20,Conseil municipal,CM22 1126,Natalie Zingler,F,Commissaire supplémentaire,Office de consultation publique de Montréal
2022-09-22,Conseil d'agglomération,CG22 0592,Éliane Roko,F,Administratrice indépendante,Réseau de transport métropolitain (EXO)
2022-09-28,Comité exécutif,CE22 1562,André Goyer,M,Administrateur,Agence de mobilité durable
2022-09-28,Comité exécutif,CE22 1562,Benoît Bessette,M,Administrateur,Agence de mobilité durable
2022-09-28,Comité exécutif,CE22 1562,Sherazad Adib,F,Administratrice,Agence de mobilité durable
2022-09-28,Comité exécutif,CE22 1562,Catherine Morency,F,Administratrice,Agence de mobilité durable
2022-09-28,Comité exécutif,CE22 1562,Vanessa Ngalli,F,Administratrice,Agence de mobilité durable
2022-10-25,Conseil municipal,CM22 1262,Martin Savard,M,Membre,Commission des services électriques de la Ville de Montréal
2022-10-25,Conseil municipal,CM22 1263,Mowahib Hassan Doualeh,F,Membre,Conseil jeunesse de Montréal
2022-10-25,Conseil municipal,CM22 1263,Pentcho Tchomakov,M,Membre,Conseil jeunesse de Montréal
2022-10-25,Conseil municipal,CM22 1263,Rime Diany,F,Membre,Conseil jeunesse de Montréal
2022-10-27,Conseil d'agglomération,CG22 0664,Josée Duplessis,F,Membre,Conseil des arts de Montréal
2022-10-27,Conseil d'agglomération,CG22 0664,Maxime Codère,M,Membre,Conseil des arts de Montréal
2022-10-27,Conseil d'agglomération,CG22 0664,Caroline Ohrt,F,Deuxième vice-présidente,Conseil des arts de Montréal
2022-11-02,Comité exécutif,CE22 1766,Julie Roy,F,Membre,Fonds climat du Grand Montréal
2022-11-21,Conseil municipal,CM22 1348,Layla Belmahi,F,Présidente,Conseil interculturel de Montréal
2022-11-21,Conseil municipal,CM22 1348,Youssef Benzouine,M,Vice-président,Conseil interculturel de Montréal
2022-11-21,Conseil municipal,CM22 1348,Catherine Limperis,F,Mmembre,Conseil interculturel de Montréal
2022-11-30,Comité exécutif,CE22 1966,Hugues Bessette,M,Observateur,BIXI Montréal
2022-12-19,Conseil municipal,CM22 1486,Marie Plourde,F,Mairesse suppléante,Conseil municipal
2022-12-19,Conseil municipal,CM22 1487,Anne-Marie Parent,F,Membre,Comité Jacques-Viger
2022-12-19,Conseil municipal,CM22 1488,Denis Boucher,M,Présidente,Conseil du patrimoine de Montréal
2022-12-19,Conseil municipal,CM22 1488,Ève Wertheimer,F,Vice-présidente,Conseil du patrimoine de Montréal
2022-12-19,Conseil municipal,CM22 1488,Mira Haidar,F,Membre,Conseil du patrimoine de Montréal
2022-12-19,Conseil municipal,CM22 1489,Pascal-Olivier Dumas-Dubreuil,M,Président,Conseil jeunesse de Montréal
2022-12-19,Conseil municipal,CM22 1489,Myriam Boileau,F,Vice-présidente,Conseil jeunesse de Montréal
2022-12-19,Conseil municipal,CM22 1489,Gabriel Laferrière,M,Vice-président,Conseil jeunesse de Montréal
2022-12-19,Conseil municipal,CM22 1489,Tydia Allouche,F,Membre,Conseil jeunesse de Montréal
2022-12-19,Conseil municipal,CM22 1489,Melissa Ben Meddour,F,Membre,Conseil jeunesse de Montréal
2022-12-19,Conseil municipal,CM22 1489,Myriam Bravo,F,Membre,Conseil jeunesse de Montréal
2022-12-21,Comité exécutif,CE22 2142,Catherine Allard,F,Administratrice,Agence de mobilité durable
2023-01-11,Comité exécutif,CE23 0054,Olivier Roberge,M,Membre,"Conseil d'administration et Comité des
placements de l'Association de ienfaisance et de retraite des policiers et policières de la Ville de
Montréal (ABRPPVM)"
2023-01-23,Conseil municipal,CM23 0094,Marie-Claude Baril,F,Représentante de la Ville,Bureau des fiduciaires de la Société d'archéologie et de numismatique de Montréal (Musée du Château Ramezay)
2023-01-26,Conseil d'agglomération,CG23 0049,Stanley Péan,M,Membre,Conseil des arts de Montréal
2023-02-01,Comité exécutif,CE23 0123,Anne-Marie Sigouin,F,Membre,Association de bienfaisance et de retraite des policiers et policières de la Ville de Montréal - Conseil d'administration
2023-02-01,Comité exécutif,CE23 0123,Peter McQueen,M,Membre,Association de bienfaisance et de retraite des policiers et policières de la Ville de Montréal - Conseil d'administration
2023-02-01,Comité exécutif,CE23 0123,Valérie Patreau,F,Membre,Association de bienfaisance et de retraite des policiers et policières de la Ville de Montréal - Conseil d'administration
2023-02-20,Conseil municipal,CM23 0159,Émilie Bouchard,F,Membre,Conseil interculturel de Montréal
2023-02-20,Conseil municipal,CM23 0159,Gabriela Coman,F,Membre,Conseil interculturel de Montréal
2023-02-20,Conseil municipal,CM23 0159,Carla Rincon,F,Membre,Conseil interculturel de Montréal
2023-03-08,Comité exécutif,CE23 0338,Dominique Ollivier,F,Membre,Conseil d'adminitration de l'Union des municipalités du Québec
2023-03-08,Comité exécutif,CE23 0338,Sophie Mauzerolle,F,Membre,Conseil d'administration de l'Union des municipalités du Québec
2023-03-08,Comité exécutif,CE23 0338,Dominique Ollivier,F,Membre,Comité exécutif de l'Union des municipalités du Québec
2023-03-08,Comité exécutif,CE23 0338,Sophie Mauzerolle,F,Substitut,Comité exécutif de l'Union des municipalités du Québec
2023-03-15,Comité exécutif,CE23 0393,Jean-Jacques Bohémier,M,Président,Société d'habitation et de développement de Montréal
2023-03-20,Conseil municipal,CM23 0242,Kevin Martinez,M,Membre,Conseil jeunesse de Montréal
2023-03-20,Conseil municipal,CM23 0242,Iles Ousmer,M,Membre,Conseil jeunesse de Montréal
2023-03-20,Conseil municipal,CM23 0243,Angélique Marguerite Berthe Diène,F,Membre,Conseil des Montréalaises
2023-03-20,Conseil municipal,CM23 0243,Marianne-Sarah Saulnier,F,Vice-présidente,Conseil des Montréalaises
2023-03-20,Conseil municipal,CM23 0244,Jean-François Leclerc,M,Président,Comité consultatif en reconnaissance
2023-03-20,Conseil municipal,CM23 0244,Isabelle Dumas,F,Vice-présidente,Comité consultatif en reconnaissance
2023-03-20,Conseil municipal,CM23 0244,Jacques Thériault Watso,M,Vice-président,Comité consultatif en reconnaissance
