ï»¿ID,INTERDICTIONSTATIONNERHIVER,NOMGENERIQUE,TYPESEGMENTRUE,TYPECAMIONNAGE,VITESSE,STATUTSEGMENT,MISEAJOUR,AUTOBUS 
59546,Non,Rue LaverdiÃ¨re,Locale,Route interdite,40,Ouvert,2019-08-28,Oui
59547,Non,Rue LaverdiÃ¨re,Locale,Route interdite,40,Ouvert,2019-08-28,Oui
59548,Non,Rue LaverdiÃ¨re,Locale,Route interdite,40,Ouvert,2019-08-28,Oui
59549,Non,Rue LaverdiÃ¨re,Locale,Route interdite,30,Ouvert,2019-08-28,Non
59550,Non,Rue LaverdiÃ¨re,Locale,Route interdite,30,Ouvert,2019-08-28,Non
59551,Non,Rue LaverdiÃ¨re,Locale,Route interdite,50,Ouvert,2019-08-28,Oui
59552,Non,Rue Bombardier,Locale,Route interdite,40,Ouvert,2019-08-28,Non
59553,Non,Rue Bombardier,Locale,Route interdite,40,Ouvert,2019-08-28,Non
59554,Non,Rue du Plan,Locale,Route interdite,40,Ouvert,2019-08-28,Non
59555,Non,Rue du Plan,Locale,Route interdite,40,Ouvert,2019-08-28,Non
59556,Non,Rue Copernic,Locale,Route interdite,40,Ouvert,2019-08-28,Non
59557,Non,Rue Copernic,Locale,Route interdite,40,Ouvert,2019-08-28,Non
59558,Non,Rue Copernic,Locale,Route interdite,40,Ouvert,2019-08-28,Non
59559,Non,Rue Amanda-Alarie,Locale,Route interdite,40,Ouvert,2019-08-28,Non
59560,Non,Rue Amanda-Alarie,Locale,Route interdite,40,Ouvert,2019-08-28,Non
59561,Non,Place des PrÃ©s,Locale,Route interdite,40,Ouvert,2019-08-28,Non
59562,Non,Rue de la Scierie,Locale,Route interdite,40,Ouvert,2019-08-28,Non
59563,Oui,Rue du Marais,Locale,Route interdite,40,Ouvert,2019-08-28,Non
59564,Oui,Rue Alice-Forest,Locale,Route interdite,50,Ouvert,2019-08-28,Non
59565,Oui,Rue Alice-Forest,Locale,Route interdite,40,Ouvert,2019-08-28,Non
59566,Non,Rue du Postillon,Locale,Route interdite,40,Ouvert,2019-08-28,Non
59567,Oui,Rue du PÃ©rigord,Locale,Route interdite,40,Ouvert,2019-08-28,Non
59568,Non,Rue Pierre-RiviÃ¨re,Locale,Route interdite,40,Ouvert,2019-08-28,Non
59569,Non,Rue Pierre-RiviÃ¨re,Locale,Route interdite,40,Ouvert,2019-08-28,Non
59570,Oui,Rue des Trois-Maisons,Locale,Route interdite,40,Ouvert,2019-08-28,Non
59571,Oui,Rue des Ermitois,Locale,Route interdite,40,Ouvert,2019-08-28,Non
59572,Non,Rue de Cazeneuve,Locale,Route interdite,40,Ouvert,2019-08-28,Non
59573,Non,Rue Raoul-Jobin,Locale,Route interdite,40,Ouvert,2019-08-28,Non
59574,Non,Rue Raoul-Jobin,Locale,Route interdite,40,Ouvert,2019-08-28,Non
59575,Non,Rue Raoul-Jobin,Locale,Route interdite,40,Ouvert,2019-08-28,Non
59576,Non,Rue Raoul-Jobin,Locale,Route interdite,40,Ouvert,2019-08-28,Non
59577,Non,Rue Raoul-Jobin,Locale,Route interdite,40,Ouvert,2019-08-28,Non
59578,Oui,Rue du Manoir,Locale,Route interdite,40,Ouvert,2019-08-28,Non
59579,Non,Rue du Chauffeur,Locale,Route interdite,40,Ouvert,2019-08-28,Non
59580,Non,Rue Hocquart,Locale,Route interdite,40,Ouvert,2019-08-28,Non
59581,Oui,Croissant des Dirigeants,Locale,Route interdite,40,Ouvert,2019-08-28,Non
59582,Non,Rue Jean-Jallot,Locale,Route interdite,40,Ouvert,2019-08-28,Non
59583,Non,Rue Brahms,Locale,Route interdite,40,Ouvert,2019-08-28,Non
59584,Non,Rue Charlotte-Belhumeur,Locale,Route interdite,40,Ouvert,2019-08-28,Non
59585,Non,Rue Charlotte-Belhumeur,Locale,Route interdite,40,Ouvert,2019-08-28,Non
59586,Non,Rue Charlotte-Belhumeur,Locale,Route interdite,50,Ouvert,2019-08-28,Non
59587,Non,Rue du Coteau,Locale,Route interdite,40,Ouvert,2019-08-28,Non
59588,Oui,Rue RÃ©mi,Locale,Route interdite,40,Ouvert,2019-08-28,Non
59589,Oui,Chemin de la Presqu'Ã®le,ArtÃ¨re,Route interdite,60,Ouvert,2023-05-23,Oui
67328,Oui,Rue Charbonneau,Locale,Route interdite,40,Ouvert,2022-04-07,Non
58385,Oui,Chemin de la Savane,Locale,Route interdite,50,Ouvert,2019-08-28,Oui
99312,Non,AllÃ©e de la CrÃ©ation,Locale,Route interdite,40,Ouvert,2019-08-28,Non
99317,Non,Passage de l'Imaginaire,Locale,Route interdite,40,Ouvert,2019-08-28,Non
57408,Non,Rue Notre-Dame,Nationale,Route de transit,50,Ouvert,2019-08-28,Oui
99318,Non,Rue Notre-Dame,Nationale,Route de transit,50,Ouvert,2019-08-28,Oui
99319,Non,Boulevard Iberville,ArtÃ¨re,Route interdite,50,Ouvert,2019-08-28,Oui
57148,Oui,Rue LÃ©onie,Locale,Route interdite,40,Ouvert,2019-08-28,Non
99713,Oui,Rue Archambault,Locale,Route interdite,40,Ouvert,2019-08-28,Non
99712,Non,Rue Notre-Dame,Locale,Route interdite,40,Ouvert,2019-08-28,Non
99308,Non,AllÃ©e de la CrÃ©ation,Locale,Route interdite,40,Ouvert,2022-04-07,Non
99708,Non,AllÃ©e de la CrÃ©ation,Locale,Route interdite,40,Ouvert,2019-08-28,Non
56709,Non,Boulevard Iberville,ArtÃ¨re,Route interdite,50,Ouvert,2018-09-17,Oui
56272,Non,Boulevard Aubert,Locale,Route interdite,40,Ouvert,2019-08-28,Oui
56270,Non,Boulevard Aubert,Locale,Route interdite,50,Ouvert,2018-09-17,Oui
56708,Non,Boulevard Iberville,ArtÃ¨re,Route interdite,50,Ouvert,2019-08-28,Oui
56710,Non,Boulevard Iberville,ArtÃ¨re,Route interdite,50,Ouvert,2018-09-17,Oui
56712,Non,Boulevard Iberville,ArtÃ¨re,Route interdite,50,Ouvert,2018-09-17,Oui
56271,Non,Boulevard Aubert,Locale,Route interdite,50,Ouvert,2018-09-17,Oui
56269,Non,Boulevard Aubert,Locale,Route interdite,40,Ouvert,2019-08-28,Oui
56706,Non,Boulevard Iberville,ArtÃ¨re,Route interdite,50,Ouvert,2018-09-17,Oui
56711,Non,Boulevard Iberville,ArtÃ¨re,Route interdite,50,Ouvert,2018-09-17,Oui
99316,Non,AllÃ©e des Artistes,Locale,Route interdite,40,Ouvert,2019-08-28,Non
99311,Non,Passage de l'Imaginaire,Locale,Route interdite,40,Ouvert,2019-08-28,Non
99709,Non,AllÃ©e des Artistes,Locale,Route interdite,40,Ouvert,2019-08-28,Non
99315,Non,AllÃ©e des Artistes,Locale,Route interdite,40,Ouvert,2022-04-07,Non
99313,Non,AllÃ©e des Artistes,Locale,Route interdite,40,Ouvert,2022-04-07,Non
99310,Non,Passage de l'Harmonie,Locale,Route interdite,40,Ouvert,2022-04-07,Non
100116,Non,Passage de l'Harmonie,Locale,Route interdite,40,Ouvert,2022-04-07,Non
57395,Non,Rue Notre-Dame,Nationale,Route de transit,50,Ouvert,2019-08-28,Oui
100117,Non,Rue Notre-Dame,Nationale,Route de transit,50,Ouvert,2018-09-18,Oui
59095,Non,Autoroute FÃ©lix-Leclerc,Autoroute,Route de transit,90,Ouvert,2018-09-17,Oui
59375,Non,EntrÃ©e vers l'Autoroute 40 O,Autoroute,Route de transit,65,Ouvert,2022-11-01,Oui
59074,Non,Autoroute FÃ©lix-Leclerc,Autoroute,Route de transit,90,Ouvert,2018-09-17,Non
59427,Non,Rue Robert-Choquette,Locale,Route interdite,40,Ouvert,2019-08-28,Non
56863,Non,Boulevard Industriel,ArtÃ¨re,Route de transit,50,Ouvert,2018-09-17,Non
56861,Non,Boulevard Industriel,ArtÃ¨re,Route de transit,50,Ouvert,2018-09-17,Non
56788,Non,Boulevard Iberville,ArtÃ¨re,Route de transit,50,Ouvert,2018-09-17,Oui
56805,Non,Boulevard Iberville,ArtÃ¨re,Route de transit,50,Ouvert,2018-09-17,Oui
56787,Non,Boulevard Iberville,ArtÃ¨re,Route interdite,50,Ouvert,2018-09-17,Oui
56829,Non,Boulevard Iberville,ArtÃ¨re,Route interdite,50,Ouvert,2018-09-17,Oui
57246,Non,Rue de Marseille,Locale,Route interdite,40,Ouvert,2019-08-28,Non
57247,Non,Rue de Marseille,Locale,Route interdite,40,Ouvert,2019-08-28,Non
57622,Non,Rue Vanier,Locale,Route interdite,40,Ouvert,2019-08-28,Non
56513,Non,Rue de l'Anse-Bleue,Locale,Route interdite,40,Ouvert,2019-08-28,Non
100916,Oui,Rue Omer,Locale,Route interdite,40,Ouvert,2019-08-30,Non
57468,Oui,Rue Omer,Locale,Route interdite,40,Ouvert,2019-08-28,Non
100917,Oui,Rue Omer,Locale,Route interdite,40,Ouvert,2019-08-30,Non
57510,Oui,Rue Raynault,Locale,Route interdite,40,Ouvert,2019-08-28,Non
98908,Oui,MontÃ©e Lebeau,Locale,Route interdite,50,Ouvert,2018-09-17,Oui
58562,Oui,Chemin Mazuret,Locale,Route interdite,50,Ouvert,2019-08-28,Non
58441,Oui,Chemin de la Presqu'Ã®le,ArtÃ¨re,Route interdite,60,Ouvert,2023-05-23,Non
58514,Oui,MontÃ©e Lebeau,Locale,Route interdite,50,Ouvert,2019-08-28,Oui
58445,Oui,Chemin de la Presqu'Ã®le,ArtÃ¨re,Route interdite,60,Ouvert,2023-05-23,Oui
58604,Oui,Rue Saint-Paul,ArtÃ¨re,Route de transit,50,Ouvert,2019-08-28,Oui
99716,Non,Rue AmÃ©dÃ©e-Marsan,Locale,Route de transit,40,Ouvert,2022-04-07,Non
100918,Oui,Rue Saint-Paul,ArtÃ¨re,Route de transit,50,Ouvert,2018-09-18,Oui
58809,Non,Rue FÃ©lix-Declos,Locale,Route de transit,40,Ouvert,2019-08-28,Non
59251,Non,Rue Bourque,Locale,Route de transit,40,Ouvert,2019-08-28,Non
59228,Non,Rue de Toulouse,Locale,Route interdite,40,Ouvert,2019-08-28,Non
59225,Non,Rue de Toulouse,Locale,Route interdite,40,Ouvert,2019-08-28,Non
59422,Non,Rue des Perce-Neige,Locale,Route interdite,40,Ouvert,2019-08-28,Non
59236,Non,Rue des Muscaris,Locale,Route interdite,40,Ouvert,2019-08-28,Non
59235,Non,Rue des Muscaris,Locale,Route interdite,40,Ouvert,2019-08-28,Non
59234,Non,Rue des PrimevÃ¨res,Locale,Route interdite,40,Ouvert,2019-08-28,Non
59469,Non,Rue des Appalaches,Locale,Route interdite,40,Ouvert,2019-08-28,Non
57276,Non,Rue Masson,Locale,Route interdite,40,Ouvert,2019-08-28,Oui
57282,Non,Rue Masson,Locale,Route interdite,40,Ouvert,2019-08-28,Non
56293,Non,Rue Beauchesne,ArtÃ¨re,Route interdite,40,Ouvert,2019-08-28,Oui
57274,Non,Rue Masson,Locale,Route interdite,40,Ouvert,2019-08-28,Oui
57606,Non,Rue Valmont,ArtÃ¨re,Route interdite,40,Ouvert,2019-08-28,Non
59473,Non,Rue des Chic-Chocs,Locale,Route interdite,40,Ouvert,2019-08-28,Non
59472,Non,Rue des Appalaches,Locale,Route interdite,40,Ouvert,2019-08-28,Non
58331,Non,Rue des MontÃ©rÃ©giennes,Locale,Route interdite,40,Ouvert,2019-08-28,Non
59470,Non,Rue des Appalaches,Locale,Route interdite,40,Ouvert,2019-08-28,Non
59468,Non,Rue des Appalaches,Locale,Route interdite,40,Ouvert,2019-08-28,Non
59477,Non,Rue des Outaouais,Locale,Route interdite,40,Ouvert,2019-08-28,Non
59481,Non,Rue des Outaouais,Locale,Route interdite,40,Ouvert,2019-08-28,Non
59478,Non,Rue des Outaouais,Locale,Route interdite,40,Ouvert,2019-08-28,Non
59484,Non,Rue de la Mastigouche,Locale,Route interdite,40,Ouvert,2019-08-28,Non
59482,Non,Rue de la Mastigouche,Locale,Route interdite,40,Ouvert,2019-08-28,Non
59483,Non,Rue de la Mastigouche,Locale,Route interdite,40,Ouvert,2019-08-28,Non
59485,Non,Rue de la Yamaska,Locale,Route interdite,40,Ouvert,2019-08-28,Non
59487,Non,Rue de la Yamaska,Locale,Route interdite,40,Ouvert,2019-08-28,Non
59341,Non,Rue des Champs-ÃlysÃ©es,Locale,Route interdite,40,Ouvert,2019-08-28,Non
59336,Non,Rue des Champs-ÃlysÃ©es,Locale,Route interdite,40,Ouvert,2019-08-28,Non
59457,Non,Place des Vosges,Locale,Route interdite,40,Ouvert,2019-08-28,Non
59339,Non,Rue des Champs-ÃlysÃ©es,Locale,Route interdite,40,Ouvert,2019-08-28,Non
59340,Non,Rue des Champs-ÃlysÃ©es,Locale,Route interdite,40,Ouvert,2019-08-28,Non
59338,Non,Rue des Champs-ÃlysÃ©es,Locale,Route interdite,40,Ouvert,2019-08-28,Non
59458,Non,Place de Montmartre,Locale,Route interdite,40,Ouvert,2019-08-28,Non
58324,Non,Rue Einstein,Locale,Route interdite,40,Ouvert,2019-08-28,Non
57273,Non,Rue Masson,Locale,Route interdite,40,Ouvert,2019-08-28,Non
57281,Non,Rue Masson,Locale,Route interdite,40,Ouvert,2019-08-28,Oui
57272,Non,Rue Masson,Locale,Route interdite,40,Ouvert,2019-08-28,Oui
56586,Non,Rue Ferron,Locale,Route interdite,40,Ouvert,2019-08-28,Non
56605,Non,Rue Fortin,Locale,Route interdite,40,Ouvert,2019-08-28,Non
56604,Non,Rue Fortin,Locale,Route interdite,40,Ouvert,2019-08-28,Non
57870,Non,Rue Pascal,Locale,Route interdite,40,Ouvert,2019-08-28,Non
58252,Non,Rue du Portage,Locale,Route interdite,40,Ouvert,2019-08-28,Non
58250,Non,Rue du Portage,Locale,Route interdite,40,Ouvert,2019-08-28,Non
57873,Non,Rue Pascal,Locale,Route interdite,40,Ouvert,2019-08-28,Non
57651,Non,Rue de Providence,Locale,Route interdite,40,Ouvert,2019-08-28,Non
57688,Non,Rue Laurendeau,Locale,Route interdite,40,Ouvert,2019-08-28,Non
57687,Non,Rue Laurendeau,Locale,Route interdite,40,Ouvert,2019-08-28,Non
57686,Non,Rue Laurendeau,Locale,Route interdite,40,Ouvert,2019-08-28,Non
58542,Non,Rue Nathalie,Locale,Route interdite,40,Ouvert,2019-08-28,Non
58434,Non,Rue Jean-Pierre,Locale,Route interdite,40,Ouvert,2019-08-28,Non
59280,Oui,Rue De La Fayette,Locale,Route de transit,40,Ouvert,2019-08-28,Oui
56340,Non,Boulevard Brien,ArtÃ¨re,Route de transit,50,Ouvert,2019-08-28,Oui
59363,Non,EntrÃ©e Desserte O de Brien,Autoroute,Route de transit,65,Ouvert,2022-11-01,Oui
56341,Non,Boulevard Brien,ArtÃ¨re,Route de transit,50,Ouvert,2018-09-26,Oui
59540,Oui,Rue Gracia,Locale,Route interdite,40,Ouvert,2019-08-28,Non
58496,Non,Boulevard Lacombe,Collectrice,Route interdite,50,Ouvert,2018-09-17,Oui
58498,Non,Boulevard Lacombe,Collectrice,Route interdite,50,Ouvert,2018-09-17,Oui
56867,Non,Boulevard Industriel,ArtÃ¨re,Route de transit,50,Ouvert,2024-04-29,Non
57079,Non,Rue Lavoisier,Locale,Route de transit,40,Ouvert,2019-08-28,Non
100921,Non,Boulevard Industriel,ArtÃ¨re,Route de transit,50,Ouvert,2024-04-29,Non
56864,Non,Boulevard Industriel,ArtÃ¨re,Route de transit,50,Ouvert,2018-09-17,Non
57270,Non,Rue Masson,Locale,Route interdite,40,Ouvert,2024-04-29,Oui
100922,Non,Rue Masson,Locale,Route interdite,40,Ouvert,2024-04-29,Oui
57092,Non,Rue Leclerc,Locale,Route de transit,40,Ouvert,2019-08-28,Oui
56860,Non,Boulevard Industriel,ArtÃ¨re,Route de transit,50,Ouvert,2018-09-17,Non
100923,Non,Boulevard Industriel,ArtÃ¨re,Route de transit,50,Ouvert,2024-04-29,Oui
56857,Non,Boulevard Industriel,ArtÃ¨re,Route de transit,50,Ouvert,2024-04-29,Oui
59159,Non,Rue LÃ©onard-De Vinci,Locale,Route interdite,50,Ouvert,2019-08-28,Non
56792,Non,Boulevard Iberville,ArtÃ¨re,Route interdite,50,Ouvert,2018-09-28,Oui
56797,Non,Boulevard Iberville,ArtÃ¨re,Route interdite,50,Ouvert,2018-09-28,Oui
56795,Non,Boulevard Iberville,ArtÃ¨re,Route interdite,50,Ouvert,2018-09-28,Oui
100924,Non,Rue de Valcourt,Locale,Route interdite,40,Ouvert,2019-08-28,Non
58038,Non,Rue de Valcourt,Locale,Route interdite,40,Ouvert,2019-08-28,Non
59369,Non,Voie,Locale,Route de transit,50,Ouvert,2018-09-28,Oui
57723,Oui,Boulevard Notre-Dame-des-Champs,ArtÃ¨re,Route de transit,50,Ouvert,2018-09-28,Oui
57730,Oui,Boulevard Notre-Dame-des-Champs,ArtÃ¨re,Route de transit,50,Ouvert,2018-09-28,Oui
57724,Oui,Boulevard Notre-Dame-des-Champs,ArtÃ¨re,Route de transit,50,Ouvert,2018-09-28,Oui
57725,Oui,Boulevard Notre-Dame-des-Champs,ArtÃ¨re,Route de transit,50,Ouvert,2018-09-28,Oui
57464,Non,Rue Notre-Dame,Nationale,Route de transit,50,Ouvert,2019-08-28,Oui
57733,Oui,Boulevard Notre-Dame-des-Champs,ArtÃ¨re,Route de transit,50,Ouvert,2018-09-28,Oui
57393,Non,Rue Notre-Dame,Nationale,Route de transit,50,Ouvert,2019-08-28,Oui
57598,Oui,Rue Trudeau,Locale,Route interdite,40,Ouvert,2019-08-28,Non
59377,Non,Voie,Locale,Route de transit,50,Ouvert,2018-09-28,Oui
57437,Non,Rue Notre-Dame,Nationale,Route de transit,50,Ouvert,2018-09-28,Oui
57438,Non,Rue Notre-Dame,Nationale,Route de transit,50,Ouvert,2019-08-28,Oui
57616,Non,Rue Valmont,ArtÃ¨re,Route interdite,40,Ouvert,2019-08-28,Non
58917,Non,Boulevard Pierre-Le Gardeur,ArtÃ¨re,Route de transit,70,Ouvert,2019-08-28,Non
100925,Non,Boulevard Pierre-Le Gardeur,ArtÃ¨re,Route de transit,70,Ouvert,2018-09-28,Non
59364,Non,Voie,Collectrice,Route de transit,70,Ouvert,2021-01-14,Non
100926,Non,Boulevard Pierre-Le Gardeur,ArtÃ¨re,Route de transit,70,Ouvert,2018-09-28,Non
58922,Non,Boulevard Pierre-Le Gardeur,ArtÃ¨re,Route de transit,40,Ouvert,2019-08-28,Oui
100927,Non,Rue de Lyon,Collectrice,Route de transit,70,Ouvert,2021-01-14,Oui
59151,Non,Rue de Lyon,Collectrice,Route de transit,50,Ouvert,2021-01-14,Oui
100929,Non,Boulevard Pierre-Le Gardeur,ArtÃ¨re,Route de transit,40,Ouvert,2019-08-28,Oui
100928,Non,Boulevard Pierre-Le Gardeur,ArtÃ¨re,Route de transit,40,Ouvert,2019-08-28,Oui
58926,Non,Boulevard Pierre-Le Gardeur,ArtÃ¨re,Route de transit,70,Ouvert,2019-08-28,Non
101326,Oui,Rue Le Gardeur,Locale,Route interdite,40,Ouvert,2019-08-28,Non
99711,Non,Voie,Locale,Route interdite,40,Ouvert,2022-01-25,Non
101327,Non,AllÃ©e des Artistes,Locale,Route interdite,40,Ouvert,2022-04-07,Non
99309,Non,AllÃ©e des Artistes,Locale,Route interdite,40,Ouvert,2022-04-07,Non
56268,Non,Rue Notre-Dame,Locale,Route interdite,40,Ouvert,2019-08-28,Non
101727,Non,Rue de la Chapelle d'Ã©tÃ©,Locale,Route interdite,40,Ouvert,2023-05-24,Non
101729,Oui,Rue des Ormes,Locale,Route interdite,40,Ouvert,2019-08-28,Non
56548,Oui,Rue des Ormes,Locale,Route interdite,40,Ouvert,2019-08-28,Non
56545,Oui,Rue des Ormes,Locale,Route interdite,40,Ouvert,2019-08-28,Non
57399,Non,Rue Notre-Dame,Nationale,Route de transit,50,Ouvert,2019-08-28,Oui
57417,Non,Rue Notre-Dame,Nationale,Route de transit,50,Ouvert,2019-08-28,Oui
57931,Non,Boulevard Claude-David,Locale,Route interdite,40,Ouvert,2019-08-28,Oui
57924,Non,Boulevard Claude-David,Locale,Route interdite,30.5,Ouvert,2019-08-28,Oui
58239,Non,Rue PÃ©rignon,Locale,Route interdite,40,Ouvert,2019-08-28,Non
57672,Non,Rue Pontbriand,Locale,Route interdite,40,Ouvert,2019-08-28,Non
58235,Non,Rue de Panama,Locale,Route interdite,40,Ouvert,2019-08-28,Non
57670,Non,Rue Pontbriand,Locale,Route interdite,40,Ouvert,2019-08-28,Non
57665,Non,Rue PrÃ©fontaine,Locale,Route interdite,40,Ouvert,2019-08-28,Non
57662,Non,Rue PrÃ©fontaine,Locale,Route interdite,40,Ouvert,2019-08-28,Non
57671,Non,Rue Pontbriand,Locale,Route interdite,40,Ouvert,2019-08-28,Non
58238,Non,Rue de Pigalle,Locale,Route interdite,40,Ouvert,2019-08-28,Non
56248,Non,Rue Adrien,Locale,Route interdite,30.5,Ouvert,2019-08-28,Non
57585,Non,Rue Saint-Yves,Locale,Route interdite,40,Ouvert,2019-08-28,Non
102956,Non,Rue Lajoie,Locale,Route interdite,40,Ouvert,2019-08-28,Non
56983,Non,Rue Lajoie,Locale,Route interdite,30,Ouvert,2019-08-28,Non
102957,Non,Rue Lajoie,Locale,Route interdite,40,Ouvert,2019-08-28,Non
102958,Oui,Rue Robert-Lussier,Locale,Route interdite,40,Ouvert,2019-08-28,Non
59007,Oui,Rue Robert-Lussier,Locale,Route interdite,30.5,Ouvert,2019-08-28,Non
102959,Non,Rue de Bretagne,Locale,Route interdite,30.5,Ouvert,2019-08-28,Non
56505,Non,Rue de Bretagne,Locale,Route interdite,40,Ouvert,2019-08-28,Non
102960,Non,Rue Lanoue,Locale,Route interdite,30.5,Ouvert,2019-08-28,Non
57000,Non,Rue Lanoue,Locale,Route interdite,40,Ouvert,2019-08-28,Non
58985,Oui,Rue Le Gardeur,Locale,Route interdite,30,Ouvert,2019-08-28,Non
102962,Oui,Rue Le Gardeur,Locale,Route interdite,40,Ouvert,2019-08-28,Non
58987,Oui,Rue Le Gardeur,Locale,Route interdite,30,Ouvert,2019-08-28,Non
102963,Oui,Rue Le Gardeur,Locale,Route interdite,40,Ouvert,2019-08-28,Non
102964,Non,Rue Laforest,Locale,Route interdite,30.5,Ouvert,2019-08-28,Non
56973,Non,Rue Laforest,Locale,Route interdite,30,Ouvert,2019-08-28,Non
102965,Non,Rue Caron,Locale,Route interdite,40,Ouvert,2019-08-28,Non
56396,Non,Rue Caron,Locale,Route interdite,30,Ouvert,2019-08-28,Non
102966,Non,Rue AmÃ©dÃ©e-Meunier,Locale,Route interdite,30,Ouvert,2019-08-28,Non
56258,Non,Rue AmÃ©dÃ©e-Meunier,Locale,Route interdite,40,Ouvert,2019-08-28,Non
102967,Non,Boulevard Brien,ArtÃ¨re,Route de transit,30.5,Ouvert,2021-01-14,Oui
56369,Non,Boulevard Brien,ArtÃ¨re,Route de transit,50,Ouvert,2021-01-14,Oui
102968,Non,Rue Lamartine,Locale,Route interdite,40,Ouvert,2019-08-28,Non
57986,Non,Rue Lamartine,Locale,Route interdite,30,Ouvert,2019-08-28,Non
102969,Non,Rue Langelier,Locale,Route interdite,40,Ouvert,2019-08-28,Non
57690,Non,Rue Langelier,Locale,Route interdite,30,Ouvert,2019-08-28,Non
102970,Non,Rue Montcalm,Locale,Route interdite,30,Ouvert,2019-08-28,Non
57336,Non,Rue Montcalm,Locale,Route interdite,40,Ouvert,2019-08-28,Non
102971,Non,Rue Marquette,Locale,Route interdite,30,Ouvert,2019-08-28,Non
57228,Non,Rue Marquette,Locale,Route interdite,40,Ouvert,2019-08-28,Non
102972,Non,Rue Valmont,ArtÃ¨re,Route interdite,40,Ouvert,2021-01-14,Non
57620,Non,Rue Valmont,ArtÃ¨re,Route interdite,30.5,Ouvert,2021-01-14,Non
102973,Non,Rue de la Sardaigne,Locale,Route interdite,40,Ouvert,2019-08-28,Non
57918,Non,Rue de la Sardaigne,Locale,Route interdite,30,Ouvert,2019-08-28,Non
57921,Non,Rue de Singapour,Locale,Route interdite,40,Ouvert,2019-08-28,Non
102974,Non,Rue de Singapour,Locale,Route interdite,30,Ouvert,2019-08-28,Non
102975,Non,Rue FrÃ©chette,Locale,Route interdite,40,Ouvert,2019-08-28,Non
56615,Non,Rue FrÃ©chette,Locale,Route interdite,30.5,Ouvert,2019-08-28,Non
102976,Non,Rue Gravel,Locale,Route interdite,40,Ouvert,2019-08-28,Non
56684,Non,Rue Gravel,Locale,Route interdite,30,Ouvert,2019-08-28,Non
57614,Non,Rue Valmont,ArtÃ¨re,Route interdite,40,Ouvert,2021-01-14,Non
102977,Non,Rue Valmont,ArtÃ¨re,Route interdite,30,Ouvert,2021-01-14,Non
102978,Non,Rue Valois,Locale,Route interdite,40,Ouvert,2019-08-28,Non
57621,Non,Rue Viau,Locale,Route interdite,40,Ouvert,2023-09-05,Non
102979,Non,Rue Valois,Locale,Route interdite,30,Ouvert,2019-08-28,Non
102980,Non,Rue Rachel,Locale,Route interdite,40,Ouvert,2019-08-28,Non
57992,Non,Rue Rachel,Locale,Route interdite,30.5,Ouvert,2019-08-28,Non
102981,Non,Boulevard Louis-Philippe-Picard,RÃ©gionale,Route restreinte,30,Ouvert,2023-08-25,Oui
59166,Non,Boulevard Louis-Philippe-Picard,RÃ©gionale,Route restreinte,30,Ouvert,2023-08-25,Oui
102982,Non,Rue Maria-Callas,Locale,Route interdite,40,Ouvert,2019-08-28,Non
59288,Non,Rue Maria-Callas,Locale,Route interdite,30,Ouvert,2019-08-28,Non
102983,Non,Rue Coursol,Locale,Route interdite,40,Ouvert,2019-08-28,Non
