OBJECTID,MUNICIPALITE,USAGE,ADRESSE,DATE_CREATION,HAUTEUR,ALTITUDE_TOIT,TYPE,SUPERFICIE,GEOM,Suivit_JP 
262994,10043,Résidentielle,"23, 3e Ouest (Rue)",20061010,3.80989376,40.00921249,1,143.7227,Polygone,
262995,10043,Résidentielle,"37, 3e Ouest (Rue)",20061010,6.20802963,41.97624207,1,97.5915,Polygone,
262996,10043,Résidentielle,"39 - 41, 3e Ouest (Rue)",20061010,4.15935532,39.07564163,1,171.00285,Polygone,
262997,10043,Résidentielle,"51, 3e Ouest (Rue)",20061010,3.84753397,38.32208252,1,204.46225,Polygone,
262998,10043,Résidentielle,"46, 3e Ouest (Rue)",20061010,3.85745119,38.07603073,1,133.234,Polygone,
262999,10043,Résidentielle,"32, 3e Ouest (Rue)",20061010,3.84639118,39.47519302,1,141.199,Polygone,
263000,10043,Services,"5, 2e Ouest (Rue)",20061010,6.1576331,43.23035049,1,90.8762,Polygone,
263001,10043,Résidentielle,"9, 2e Ouest (Rue)",20061010,5.15745684,41.68225861,1,122.54525,Polygone,
263002,10043,Résidentielle,"23, 2e Ouest (Rue)",20061010,6.00977637,41.95650101,1,96.22755,Polygone,
263003,10043,Résidentielle,"41, 2e Ouest (Rue)",20061010,6.16376559,40.70248795,1,87.891322755,Polygone,
263004,10043,Résidentielle,"51, 2e Ouest (Rue)",20061010,6.02968549,39.67182541,1,95.59515,Polygone,
263005,10043,Résidentielle,"55, 2e Ouest (Rue)",20061010,5.97829812,39.14751053,1,90.74455,Polygone,
263006,10043,Résidentielle,"56, 2e Ouest (Rue)",20061010,5.95485367,38.84153748,1,99.32635,Polygone,
263007,10043,Résidentielle,"50, 2e Ouest (Rue)",20061010,5.71978216,39.19892502,1,108.27455,Polygone,
263008,10043,Résidentielle,"46, 2e Ouest (Rue)",20160501,6.27396563,40.40162277,1,90.88565,Polygone,
263009,10043,Résidentielle,"40, 2e Ouest (Rue)",20160501,5.92459109,40.44922638,1,108.0867,Polygone,
263010,10043,Résidentielle,"36, 2e Ouest (Rue)",20160501,6.22463599,41.15193176,1,76.49901331,Polygone,
263011,10043,Résidentielle,"16, 2e Ouest (Rue)",20061010,6.46643648,42.61302185,1,95.33355,Polygone,
263012,10043,Résidentielle,"10, 2e Ouest (Rue)",20061010,5.43820696,42.07518768,1,170.8134,Polygone,
263013,10043,Résidentielle,"5, 1re Ouest (Rue)",20061010,4.17738758,41.39805984,1,134.50885,Polygone,
263014,10043,Résidentielle,"15, 1re Ouest (Rue)",20061010,3.9857581,40.17861176,1,124.23815,Polygone,
263015,10043,Résidentielle,"23, 1re Ouest (Rue)",20061010,4.253961,39.72742844,1,165.13795,Polygone,
263016,10043,Résidentielle,"31, 1re Ouest (Rue)",20061010,3.94974729,39.05737305,1,134.85805,Polygone,
263017,10043,Résidentielle,"41, 1re Ouest (Rue)",20061010,6.13501126,40.58895493,1,98.5806,Polygone,
263018,10043,Résidentielle,"45, 1re Ouest (Rue)",20061010,6.15463318,40.14307404,1,104.25015,Polygone,
263019,10043,Résidentielle,"55, 1re Ouest (Rue)",20160501,5.95650934,38.85382462,1,96.97183432,Polygone,
263020,10043,Résidentielle,"51, 1re Ouest (Rue)",20160501,6.2497728,39.61410522,1,91.859705625,Polygone,
263021,10043,Résidentielle,"24, 11e Ouest (Rue)",20160501,3.58742783,53.33398819,1,161.2199,Polygone,
263022,10043,Résidentielle,"10, 11e Ouest (Rue)",20160501,4.54863587,54.24413681,1,187.30711599,Polygone,
263023,10043,Résidentielle,"425, Cathédrale (Avenue de la)",20160501,3.72906802,53.05228806,1,172.05345,Polygone,
263024,10043,Résidentielle,"419, Cathédrale (Avenue de la)",20160501,5.31096665,53.75935745,1,136.9585,Polygone,
263025,10043,Résidentielle,"15, 10e Ouest (Rue)",20061010,3.57287893,52.1546936,1,128.16785,Polygone,
263026,10043,Résidentielle,"23, 10e Ouest (Rue)",20160501,3.68292456,52.42223358,1,197.43181532,Polygone,
263027,10043,Résidentielle,"36, 10e Ouest (Rue)",20061010,6.3005996,54.21038818,1,99.4745,Polygone,
263028,10043,Résidentielle,"32, 10e Ouest (Rue)",20061010,4.02750015,51.91119385,1,157.4311,Polygone,
263029,10043,Résidentielle,"24, 10e Ouest (Rue)",20160501,5.24694138,53.15636826,1,120.27055,Polygone,
263030,10043,Résidentielle,"16, 10e Ouest (Rue)",20061010,3.97467101,51.88032913,1,143.0276,Polygone,
263031,10043,Résidentielle,"415, Cathédrale (Avenue de la)",20061010,4.38412695,51.6822319,1,126.70805,Polygone,
263032,10043,Résidentielle,"9, 9e Ouest (Rue)",20160501,4.17241633,51.51437378,1,188.64489442,Polygone,
263033,10043,Résidentielle,"15, 9e Ouest (Rue)",20160501,4.86255047,52.11377335,1,157.94069691,Polygone,
263034,10043,Résidentielle,"31, 9e Ouest (Rue)",20061010,5.25400227,52.23921967,1,124.23645,Polygone,
263035,10043,Résidentielle,"37, 9e Ouest (Rue)",20061010,5.08189605,51.95813751,1,96.2946,Polygone,
263036,10043,Résidentielle,"36, 9e Ouest (Rue)",20061010,5.43155818,51.69567108,1,84.6614125,Polygone,
263037,10043,Résidentielle,"32, 9e Ouest (Rue)",20061010,4.04144911,50.21889877,1,123.0564,Polygone,
263038,10043,Résidentielle,"24, 9e Ouest (Rue)",20061010,3.52416099,49.745327,1,162.2149,Polygone,
263039,10043,Résidentielle,"16, 9e Ouest (Rue)",20061010,3.59827562,49.79140472,1,157.312,Polygone,
263040,10043,Résidentielle,"10, 9e Ouest (Rue)",20160501,6.10568134,52.34758759,1,70.3101106,Polygone,
263041,10043,Résidentielle,"405, Cathédrale (Avenue de la)",20160501,4.68717258,50.23843384,1,185.50011176,Polygone,
263042,10043,Résidentielle,"401, Cathédrale (Avenue de la)",20061010,4.11658776,47.1946373,1,159.1392,Polygone,
263043,10043,Résidentielle,"9, 8e Ouest (Rue)",20061010,4.06324738,47.44574738,1,170.178,Polygone,
263044,10043,Résidentielle,"15, 8e Ouest (Rue)",20160501,3.55719637,46.93954086,1,183.490900185,Polygone,
263045,10043,Résidentielle,"23, 8e Ouest (Rue)",20061010,3.84668814,47.92111969,1,143.28645,Polygone,
263046,10043,Résidentielle,"37, 8e Ouest (Rue)",20061010,4.2111668,48.44883347,1,200.6256,Polygone,
263047,10043,Services,"373 - 375, Cathédrale (Avenue de la)",20061010,7.78952711,45.30662155,1,2170.86885,Polygone,
263048,10043,Commerciale,"72, 2e Ouest (Rue)",20061010,3.54097961,35.08485794,1,138.7596,Polygone,
263049,10043,Résidentielle,"29, Duchesne (Rue)",20061010,6.18941417,45.16944504,1,341.63095,Polygone,
263050,10043,Résidentielle,"27, Duchesne (Rue)",20061010,6.0766622,45.07230759,1,335.1564,Polygone,
263051,10043,Résidentielle,"25, Duchesne (Rue)",20061010,6.56966599,45.20726013,1,347.7188,Polygone,
263052,10043,Résidentielle,"15, Duchesne (Rue)",20061010,5.29979649,43.43756485,1,135.3742,Polygone,
263053,10043,, ,20061010,4.6080417,42.20721817,1,406.246521995,Polygone,
263054,10043,Commerciale,"332, Cathédrale (Avenue de la)",20061010,6.98855814,44.76146317,1,424.9312,Polygone,
263055,10043,Commerciale,"336, Cathédrale (Avenue de la)",20061010,3.99848167,41.78956985,1,300.008,Polygone,
263056,10043,"Transports, communications et services publics","18, 1re Est (Rue)",20061010,4.96620579,42.93427277,1,493.8785,Polygone,
263057,10043,, ,20061010,7.64303369,46.45091248,1,2210.6014365,Polygone,
263058,10043,Résidentielle,"55, Duchesne (Rue)",20061010,7.40657798,47.32308197,1,776.05585,Polygone,
263059,10043,Résidentielle,"50, 1re Ouest (Rue)",20061010,6.29587149,39.76674271,1,92.25205,Polygone,
263060,10043,Résidentielle,"32, 1re Ouest (Rue)",20061010,3.67381714,38.79225159,1,146.0451,Polygone,
263061,10043,Résidentielle,"24, 1re Ouest (Rue)",20061010,4.116338,39.54867935,1,121.75905,Polygone,
263062,10043,Commerciale,"315, Cathédrale (Avenue de la)",20061010,5.27364241,42.19372177,1,583.35725,Polygone,
263063,10043,Résidentielle,"57, Elmire-Roy (Rue)",20061010,4.38539534,43.06068802,1,95.72505,Polygone,
263064,10043,Résidentielle,"55, Elmire-Roy (Rue)",20061010,4.41843217,43.06609726,1,105.81905,Polygone,
263065,10043,Résidentielle,"53, Elmire-Roy (Rue)",20061010,4.27173579,42.92387009,1,100.80865,Polygone,
263066,10043,Résidentielle,"51, Elmire-Roy (Rue)",20061010,4.09144956,42.75723648,1,83.2832,Polygone,
263067,10043,Résidentielle,"49, Elmire-Roy (Rue)",20160501,4.39255594,43.08969498,1,92.493849795,Polygone,
263068,10043,Résidentielle,"95, Elmire-Roy (Rue)",20061010,4.3927458,42.80992889,1,89.33065,Polygone,
263069,10043,Résidentielle,"93, Elmire-Roy (Rue)",20061010,4.12947169,42.62126541,1,95.67235,Polygone,
263070,10043,Résidentielle,"91, Elmire-Roy (Rue)",20061010,4.32539943,42.81552505,1,88.8145,Polygone,
263071,10043,Résidentielle,"89, Elmire-Roy (Rue)",20061010,4.09591678,42.65556335,1,112.33315,Polygone,
263072,10043,Résidentielle,"87, Elmire-Roy (Rue)",20061010,4.46038373,43.02925873,1,92.44515,Polygone,
263073,10043,Résidentielle,"85, Elmire-Roy (Rue)",20061010,4.48251627,43.10293198,1,94.29485,Polygone,
263074,10043,Résidentielle,"83, Elmire-Roy (Rue)",20160501,4.60399429,43.14815521,1,95.730606345,Polygone,
263075,10043,, ,20061010,5.05013516,47.35210419,1,82.32340646,Polygone,
263076,10043,, ,20061010,5.05013516,47.35210419,1,82.01268504,Polygone,
263077,10043,, ,20061010,4.91739758,46.23391342,1,70.15855127,Polygone,
263078,10043,, ,20061010,4.91739758,46.23391342,1,71.24221073,Polygone,
263079,10043,, ,20061010,5.03238079,45.45698929,1,76.60775895,Polygone,
263080,10043,, ,20061010,5.03238079,45.45698929,1,79.27066355,Polygone,
263081,10043,, ,20061010,4.80020905,43.47009277,1,75.792564205,Polygone,
263082,10043,, ,20061010,4.80020905,43.47009277,1,77.247291795,Polygone,
263083,10043,, ,20160501,5.25617011,43.39110565,1,100.35439435,Polygone,
263084,10043,, ,20160501,5.25617011,43.39110565,1,99.71250965,Polygone,
263085,10043,, ,20160501,5.39317273,44.03926468,1,68.405010005,Polygone,
263086,10043,, ,20160501,5.39317273,44.03926468,1,79.337667955,Polygone,
263087,10043,, ,20061010,4.51387993,43.07904053,1,72.11477933,Polygone,
263088,10043,, ,20061010,4.51387993,43.07904053,1,69.46723817,Polygone,
263089,10043,, ,20061010,4.78741755,43.55693436,1,70.800233045,Polygone,
263090,10043,, ,20061010,4.78741755,43.55693436,1,71.873769955,Polygone,
263091,10043,, ,20061010,4.63003531,43.80157089,1,77.19338327,Polygone,
263092,10043,, ,20061010,4.63003531,43.80157089,1,77.40973873,Polygone,
263093,10043,, ,20061010,4.99912674,44.52287674,1,67.44056316,Polygone,
263094,10043,, ,20061010,4.99912674,44.52287674,1,64.51436884,Polygone,
263095,10043,Résidentielle,"48, Elmire-Roy (Rue)",20061010,4.28546305,43.14614487,1,111.1126,Polygone,
263096,10043,Résidentielle,"50, Elmire-Roy (Rue)",20061010,4.13574993,42.92611313,1,105.32335,Polygone,
263097,10043,Résidentielle,"52, Elmire-Roy (Rue)",20061010,4.48353793,43.03592682,1,109.53035,Polygone,
263098,10043,Résidentielle,"54, Elmire-Roy (Rue)",20061010,4.34032692,42.73067474,1,104.42905,Polygone,
263099,10043,Résidentielle,"56, Elmire-Roy (Rue)",20061010,4.7846637,43.36245346,1,79.42515,Polygone,
263100,10043,Résidentielle,"58, Elmire-Roy (Rue)",20061010,4.12467743,42.78221512,1,108.6474,Polygone,
263101,10043,Résidentielle,"70, Elmire-Roy (Rue)",20061010,4.28227363,42.75921631,1,109.79945,Polygone,
263102,10043,Résidentielle,"72, Elmire-Roy (Rue)",20061010,4.36250567,42.88288498,1,92.4856,Polygone,
263103,10043,Résidentielle,"74, Elmire-Roy (Rue)",20061010,4.06923708,42.41836166,1,111.0191,Polygone,
263104,10043,Résidentielle,"76, Elmire-Roy (Rue)",20061010,4.31579416,42.60871506,1,109.1435,Polygone,
263105,10043,Résidentielle,"84, Elmire-Roy (Rue)",20061010,4.45609301,42.85190582,1,85.1757,Polygone,
263106,10043,Résidentielle,"88, Elmire-Roy (Rue)",20061010,4.16262329,42.58223343,1,104.1288,Polygone,
263107,10043,Résidentielle,"90, Elmire-Roy (Rue)",20061010,4.52397511,42.94432831,1,90.89455,Polygone,
263108,10043,Résidentielle,"92, Elmire-Roy (Rue)",20061010,4.46420531,42.8608284,1,90.9692,Polygone,
263109,10043,Résidentielle,"96, Elmire-Roy (Rue)",20061010,4.5277829,42.99260712,1,93.8988,Polygone,
263110,10043,Résidentielle,"98, Elmire-Roy (Rue)",20061010,4.24533972,42.70915222,1,97.11035,Polygone,
263111,10043,Résidentielle,"100, Elmire-Roy (Rue)",20160501,4.36560528,42.77934265,1,107.443876015,Polygone,
263112,10043,Résidentielle,"102, Elmire-Roy (Rue)",20061010,4.66553757,43.02366257,1,97.15195,Polygone,
263113,10043,Résidentielle,"104, Elmire-Roy (Rue)",20061010,4.28732284,42.5653801,1,106.28255,Polygone,
263114,10043,Résidentielle,"101, 2e Est (Rue)",20061010,4.29621417,42.53593445,1,93.05415,Polygone,
263115,10043,Résidentielle,"97, 2e Est (Rue)",20061010,4.27598827,42.50198364,1,90.66145,Polygone,
263116,10043,Résidentielle,"95, 2e Est (Rue)",20061010,4.16386225,42.37290192,1,97.5752,Polygone,
263117,10043,Résidentielle,"93, 2e Est (Rue)",20160501,4.43292098,42.69165039,1,94.96680614,Polygone,
263118,10043,Résidentielle,"91, 2e Est (Rue)",20160501,4.44503738,42.74058533,1,91.168,Polygone,
263119,10043,Résidentielle,"89, 2e Est (Rue)",20160501,4.41440805,42.73734283,1,88.55469425,Polygone,
263120,10043,Résidentielle,"87, 2e Est (Rue)",20061010,4.15514506,42.4740715,1,92.5603,Polygone,
263121,10043,Résidentielle,"85, 2e Est (Rue)",20160501,4.3600545,42.6986618,1,84.40825434,Polygone,
263122,10043,Résidentielle,"83, 2e Est (Rue)",20160501,4.55519809,42.89897919,1,84.408896985,Polygone,
263123,10043,Résidentielle,"81, 2e Est (Rue)",20061010,4.45270482,42.70487976,1,89.42845,Polygone,
263124,10043,Résidentielle,"79, 2e Est (Rue)",20061010,4.15852412,42.35401916,1,95.2382,Polygone,
263125,10043,Résidentielle,"77, 2e Est (Rue)",20061010,4.18533359,42.39706039,1,92.05465,Polygone,
263126,10043,Résidentielle,"358, Hupé (Rue)",20160501,4.19063965,42.32133484,1,136.243461695,Polygone,
263127,10043,Résidentielle,"360, Hupé (Rue)",20160501,4.27693522,42.46104813,1,166.32368832,Polygone,
263128,10043,Résidentielle,"364, Hupé (Rue)",20160501,4.2830248,42.44075012,1,125.373177305,Polygone,
263129,10043,Résidentielle,"370, Hupé (Rue)",20061010,4.17949205,42.26350403,1,123.37275,Polygone,
263130,10043,Résidentielle,"372, Hupé (Rue)",20160501,3.87912893,42.16141129,1,121.75310622,Polygone,
263131,10043,Résidentielle,"376, Hupé (Rue)",20160501,4.01221304,42.29466248,1,114.9344471,Polygone,
263132,10043,Résidentielle,"380, Hupé (Rue)",20160501,3.8321971,42.03985214,1,110.6713399,Polygone,
263133,10043,Résidentielle,"384, Hupé (Rue)",20061010,5.07548228,43.74663544,1,152.6246,Polygone,
263134,10043,Résidentielle,"396, Hupé (Rue)",20061010,4.08766898,45.94324112,1,146.72645,Polygone,
263135,10043,Résidentielle,"398, Hupé (Rue)",20160501,4.24412487,46.83625031,1,135.239774605,Polygone,
263136,10043,Résidentielle,"406, Hupé (Rue)",20160501,3.65882326,48.05950928,1,145.49975313,Polygone,
263137,10043,Résidentielle,"410, Hupé (Rue)",20061010,4.64446834,50.64023209,1,141.5931,Polygone,
263138,10043,"Transports, communications et services publics","74, 2e Est (Rue)",20061010,2.6894172,40.35651398,1,14.7928,Polygone,
263139,10043,Résidentielle,"346, Hupé (Rue)",20061010,3.59708821,41.82336807,1,208.424,Polygone,
263140,10043,Résidentielle,"342, Hupé (Rue)",20061010,3.70102263,41.8804512,1,159.4224,Polygone,
263141,10043,Résidentielle,"338, Hupé (Rue)",20061010,3.58095813,41.94366455,1,136.4369,Polygone,
263142,10043,Résidentielle,"334, Hupé (Rue)",20061010,4.07590446,42.97251511,1,110.2728,Polygone,
263143,10043,Résidentielle,"330, Hupé (Rue)",20061010,4.42416424,43.26242065,1,138.7294,Polygone,
263144,10043,Résidentielle,"326, Hupé (Rue)",20061010,3.96017128,43.16616058,1,112.7958,Polygone,
263145,10043,Résidentielle,"324, Hupé (Rue)",20160501,4.62577974,43.81500626,1,112.81572909,Polygone,
263146,10043,Résidentielle,"320, Hupé (Rue)",20061010,5.70755554,45.15548325,1,184.11605,Polygone,
263147,10043,Résidentielle,"318, Hupé (Rue)",20061010,5.75707222,45.52853012,1,233.82905,Polygone,
263148,10043,Résidentielle,"316, Hupé (Rue)",20061010,6.64550842,46.71157074,1,100.4716,Polygone,
263149,10043,Résidentielle,"314, Hupé (Rue)",20061010,4.39983365,44.6685791,1,206.55235,Polygone,
263150,10043,Résidentielle,"312, Hupé (Rue)",20061010,5.5771076,46.03474045,1,184.20200751,Polygone,
263151,10043,Résidentielle,"310, Hupé (Rue)",20061010,6.81154656,47.59819794,1,91.9875,Polygone,
263152,10043,Résidentielle,"306, Hupé (Rue)",20061010,5.04033058,45.96752548,1,178.9284,Polygone,
263153,10043,Résidentielle,"304, Hupé (Rue)",20061010,3.63855778,44.82609558,1,129.3276,Polygone,
263154,10043,Résidentielle,"302 à 320, Bocage  (Rue du);296 à 302, Rosaire  (Allée du)",20160501,6.55164733,47.55069733,1,108.09155,Polygone,
263155,10043,Résidentielle,"65, Saint-Laurent Est (Rue)",20160501,3.84339738,44.61064148,1,193.18929849,Polygone,
263156,10043,Résidentielle,"302 à 320, Bocage  (Rue du);296 à 302, Rosaire  (Allée du)",20160501,8.57443135,49.63807297,1,209.22289044,Polygone,
263157,10043,Résidentielle,"48 à 52, Saint-Laurent Est (Rue)",20160501,7.34035058,45.13156509,1,200.4228,Polygone,
263158,10043,Résidentielle,"58, Saint-Laurent Est (Rue)",20061010,4.87880278,43.83291626,1,134.2942,Polygone,
263159,10043,Résidentielle,"77, Saint-Joseph Est (Rue)",20160501,6.22525764,40.31618881,1,218.446690495,Polygone,
263160,10043,Résidentielle,"59, Saint-Joseph Est (Rue)",20061010,6.54990257,40.21730041,1,126.04365,Polygone,
263161,10043,Résidentielle,"55, Saint-Joseph Est (Rue)",20061010,4.41925528,37.80734634,1,215.76385,Polygone,
263162,10043,Résidentielle,"49 - 51, Saint-Joseph Est (Rue);280 - 282, Bellavance (Rue)",20061010,8.12039663,41.31884766,1,112.2348,Polygone,
263163,10043,Résidentielle,"4, Trépanier (Rue)",20061010,6.73740535,44.48929214,1,142.1671,Polygone,
263164,10043,Résidentielle,"12, Trépanier (Rue)",20061010,5.29711576,43.28858185,1,134.8614,Polygone,
263165,10043,Résidentielle,"16 à 20, Trépanier (Rue)",20061010,7.570291,45.89862823,1,130.2847,Polygone,
263166,10043,Résidentielle,"22, Trépanier (Rue)",20061010,5.32275028,43.91848755,1,89.06325,Polygone,
263167,10043,Résidentielle,"32, Trépanier (Rue)",20061010,5.72229189,44.77534866,1,128.26975,Polygone,
263168,10043,Résidentielle,"25 - 27, Trépanier (Rue)",20061010,10.21591124,49.13230896,1,815.54885,Polygone,
263169,10043,Services,"310, Cathédrale (Avenue de la)",20061010,6.82429104,44.74101639,1,157.90370824,Polygone,
263170,10043,Services,"314 à 318, Cathédrale (Avenue de la)",20160501,4.98387412,42.66410828,1,307.18202659,Polygone,
263171,10043,Services,"320, Cathédrale (Avenue de la)",20061010,4.82218628,42.61753464,1,237.3653,Polygone,
263172,10043,Résidentielle,"50, Duchesne (Rue)",20061010,7.47261576,47.47843552,1,536.5869,Polygone,
263173,10043,Résidentielle,"315, Hupé (Rue)",20061010,7.48691549,47.84185791,1,536.873,Polygone,
263174,10043,Résidentielle,"305 à 311, Hupé (Rue)",20061010,6.66813885,47.09569931,1,363.6533,Polygone,
263175,10043,Résidentielle,"35 - 37, Saint-Laurent Est (Rue)",20061010,7.30280114,46.72687149,1,173.4437,Polygone,
263176,10043,Résidentielle,"31 - 33, Saint-Laurent Est (Rue)",20061010,6.7196473,44.45602036,1,115.33725,Polygone,
263177,10043,Résidentielle,"11, Saint-Laurent Est (Rue)",20061010,6.39893855,42.94805145,1,159.3416,Polygone,
263178,10043,Résidentielle,"69, Notre-Dame Est (Rue);73, Notre-Dame Est (Rue)",20061010,4.95860117,36.21722412,1,59.04795,Polygone,
263179,10043,Résidentielle,"271, Bellavance (Rue);40, Saint-Joseph Est (Rue)",20061010,6.83016551,38.21912384,1,92.8816,Polygone,
263180,10043,Résidentielle,"54, Saint-Joseph Est (Rue)",20061010,5.51407845,37.72138977,1,148.0422,Polygone,
263181,10043,Résidentielle,"66, Saint-Joseph Est (Rue)",20160501,6.61013513,38.87270355,1,128.40171578,Polygone,
263182,10043,Résidentielle,"269, Bocage (Rue du)",20061010,5.86178293,38.37280655,1,74.306,Polygone,
263183,10043,Résidentielle,"69, Notre-Dame Est (Rue);73, Notre-Dame Est (Rue)",20061010,5.97783385,36.24339676,1,110.0899,Polygone,
263184,10043,Résidentielle,"51, Notre-Dame Est (Rue)",20061010,7.2163199,36.87828445,1,225.27835,Polygone,
263185,10043,Résidentielle,"99, Notre-Dame Est (Rue)",20061010,4.41980764,36.11878967,1,184.9761,Polygone,
263186,10043,Résidentielle,"91, Notre-Dame Est (Rue)",20061010,4.31282485,35.4628067,1,215.3048,Polygone,
263187,10043,Résidentielle,"85, Notre-Dame Est (Rue)",20061010,5.1948407,36.4148407,1,263.94575,Polygone,
263188,10043,Résidentielle,"270, Bocage (Rue du)",20061010,4.62989708,37.13452911,1,119.09135,Polygone,
263189,10043,Résidentielle,"267, Rosaire (Allée du)",20160501,4.50314837,38.48774719,1,158.429041645,Polygone,
263190,10043,Résidentielle,"105, Notre-Dame Est (Rue)",20061010,3.86359477,35.9658432,1,221.1688,Polygone,
263191,10043,Résidentielle,"111, Notre-Dame Est (Rue)",20061010,3.81384731,36.05169678,1,239.0052,Polygone,
263192,10043,Résidentielle,"268, Rosaire (Allée du)",20061010,3.76352086,38.01628494,1,155.8382,Polygone,
263193,10043,Résidentielle,"121, Notre-Dame Est (Rue)",20061010,4.54432162,36.53083801,1,140.29625,Polygone,
263194,10043,Résidentielle,"317 à 333, Ursulines (Allée des)",20061010,10.64035612,54.13243484,1,454.17575,Polygone,
263195,10043,Résidentielle,"270, Sainte-Ursule (Rue)",20061010,4.2329778,39.05508423,1,134.34945,Polygone,
263196,10043,Résidentielle,"288, Sainte-Ursule (Rue)",20061010,6.95272832,47.93960571,1,202.31135,Polygone,
263197,10043,Résidentielle,"280, Sainte-Ursule (Rue)",20061010,5.30197877,42.39552307,1,112.56175,Polygone,
263198,10043,Résidentielle,"274 - 276, Sainte-Ursule (Rue)",20061010,7.29884052,43.33770752,1,144.3854,Polygone,
263199,10043,Résidentielle,"286, Saint-Hubert (Rue)",20061010,6.63610477,45.79575348,1,189.52755,Polygone,
263200,10043,Résidentielle,"300, Saint-Hubert (Rue)",20061010,5.1508286,49.88602448,1,192.4203,Polygone,
263201,10043,Résidentielle,"303, Sainte-Ursule (Rue)",20160501,4.53855314,49.60444641,1,120.512,Polygone,
263202,10043,Résidentielle,"275, Sainte-Ursule (Rue)",20160501,5.02728986,40.96078873,1,164.3157842,Polygone,
263203,10043,Résidentielle,"151 à 155, Notre-Dame Est (Rue)",20061010,4.97523798,36.6517868,1,287.2944,Polygone,
263204,10043,Résidentielle,"135 à 141, Notre-Dame Est (Rue)",20061010,7.51866914,40.26302719,1,246.911,Polygone,
263205,10043,Résidentielle,"264, Belzile (Avenue en)",20061010,5.50837397,37.19213867,1,166.382627,Polygone,
263206,10043,Résidentielle,"137, Saint-Jean-Baptiste Est (Rue)",20061010,6.22881811,33.76642227,1,132.3169,Polygone,
263207,10043,Résidentielle,"132, Notre-Dame Est (Rue)",20061010,4.73943807,34.08791733,1,218.8319,Polygone,
263208,10043,Résidentielle,"140, Notre-Dame Est (Rue)",20061010,4.80631659,34.66714096,1,232.2288,Polygone,
263209,10043,Résidentielle,"146, Notre-Dame Est (Rue)",20061010,4.3635839,34.85086441,1,138.4828,Polygone,
263210,10043,Résidentielle,"253 - 255, Belzile (Avenue en);120 - 122, Notre-Dame Est (Rue)",20061010,7.53903618,37.20019531,1,156.41155,Polygone,
263211,10043,Résidentielle,"123, Saint-Jean-Baptiste Est (Rue)",20061010,5.8142402,32.69634247,1,118.97435,Polygone,
263212,10043,Résidentielle,"246, Rosaire (Allée du);115, Saint-Jean-Baptiste Est (Rue)",20061010,7.17278474,33.7374382,1,147.67085,Polygone,
263213,10043,Services,"252, Rosaire (Allée du)",20160501,7.43370886,36.65470886,1,180.846205595,Polygone,
263214,10043,Résidentielle,"66, Notre-Dame Est (Rue)",20061010,6.36826616,35.06298447,1,130.5074,Polygone,
263215,10043,Résidentielle,"80 - 82, Notre-Dame Est (Rue);84, Notre-Dame Est (Rue)",20160501,5.92363648,33.62724304,1,57.5042,Polygone,
263216,10043,Résidentielle,"104, Notre-Dame Est (Rue)",20061010,6.02811008,35.50484085,1,179.26725,Polygone,
263217,10043,Résidentielle,"249, Rosaire (Allée du);109 - 111, Saint-Jean-Baptiste Est (Rue)",20061010,8.42750494,34.29226685,1,144.0772,Polygone,
263218,10043,, ,20061010,6.14815046,31.74601173,1,103.8818577,Polygone,
263219,10043,, ,20061010,6.21537045,29.91855431,1,899.900822035,Polygone,
263220,10043,Résidentielle,"102 à 108, Sainte-Marie (Rue)",20061010,9.69062419,18.55739784,1,226.37135,Polygone,
263221,10043,Immeubles non exploités et étendues d'eau,"100, Sainte-Marie (Rue)",20061010,5.87958572,14.550313,1,122.727624905,Polygone,
263222,10043,Commerciale,"135 à 141, Saint-Louis (Rue)",20160501,6.77178431,14.80603886,1,122.631221545,Polygone,
263223,10043,Services,"125 - 127, Saint-Louis (Rue)",20061010,7.22823374,14.59652805,1,302.41345,Polygone,
263224,10043,Résidentielle,"66, Évêché Est (Rue de l')",20061010,5.62799953,27.76735115,1,133.57035,Polygone,
263225,10043,Résidentielle,"27, Saint-Jean-Baptiste Est (Rue)",20061010,8.24052047,31.97201347,1,201.82175,Polygone,
263226,10043,Services,"17, Saint-Jean-Baptiste Est (Rue)",20061010,7.84933295,31.34424591,1,149.885793,Polygone,
263227,10043,Résidentielle,"22 à 26, Notre-Dame Est (Rue)",20061010,8.10831021,34.85409164,1,325.9045,Polygone,
263228,10043,Résidentielle,"30 - 32, Notre-Dame Est (Rue)",20061010,6.21429359,33.28207779,1,122.2613,Polygone,
263229,10043,Résidentielle,"40, Notre-Dame Est (Rue)",20061010,7.6231827,35.10202408,1,343.5659,Polygone,
263230,10043,, ,20061010,7.04501764,33.4948349,1,4.738656585,Polygone,
263231,10043,, ,20061010,4.8377679,34.30971527,1,96.730813665,Polygone,
263232,10043,Résidentielle,"33, Notre-Dame Est (Rue)",20061010,4.33725283,33.51155472,1,206.5358,Polygone,
263233,10043,Résidentielle,"25 à 27, SAINT-JOSEPH E (Rue)",20061010,5.92010343,38.31292343,1,129.83485,Polygone,
263234,10043,Résidentielle,"296, Cathédrale (Avenue de la)",20061010,10.27343505,45.36489105,1,235.8133,Polygone,
263235,10043,Résidentielle,"10 à 18, Saint-Laurent Est (Rue)",20061010,6.4554114,41.36837387,1,328.2983,Polygone,
