ï»¿id,municipalite,numero,proprio,longitude,latitude,geom 
41166,94068,J-PH-57569,Public,-71.18769296933027,48.382862102580056,POINT (-71.18769296933027 48.382862102580056)
41167,94068,C-PE-46627,Public,-71.07227001895006,48.4146895209572,POINT (-71.07227001895006 48.4146895209572)
41168,94068,J-PB-53387,Public,-71.19643437117485,48.42851908957672,POINT (-71.19643437117485 48.42851908957672)
41169,94068,J-K-53059,Public,-71.2374274321486,48.42397080462601,POINT (-71.2374274321486 48.42397080462601)
41170,94068,C-GS-45641,Public,-71.01584556128336,48.4273498609183,POINT (-71.01584556128336 48.4273498609183)
41171,94068,J-JE-56945,Public,-71.24322874674193,48.39626220877117,POINT (-71.24322874674193 48.39626220877117)
41172,94068,C-PN-58326,Public,-71.10983903853648,48.45688461677073,POINT (-71.10983903853648 48.45688461677073)
41173,94068,J-JE-52917,Public,-71.24510283448424,48.41667496073594,POINT (-71.24510283448424 48.41667496073594)
41174,94068,J-PH-53519,Public,-71.18524251679621,48.408085122540875,POINT (-71.18524251679621 48.408085122540875)
41175,94068,C-GS-50164,Public,-71.07480167690103,48.41991134313743,POINT (-71.07480167690103 48.41991134313743)
41176,94068,C-GS-50275,Public,-71.0747485222452,48.42434109334367,POINT (-71.0747485222452 48.42434109334367)
41177,94068,C-PE-46905,Public,-71.04744874277081,48.40058194902822,POINT (-71.04744874277081 48.40058194902822)
41178,94068,J-JO-59378,Public,-71.27384727173322,48.40754867737143,POINT (-71.27384727173322 48.40754867737143)
41179,94068,J-PB-57394,Public,-71.18319131849076,48.43317753514998,POINT (-71.18319131849076 48.43317753514998)
41180,94068,B-PA-31159,Public,-70.94742538690694,48.31158294759433,POINT (-70.94742538690694 48.31158294759433)
41181,94068,J-PB-53508,Public,-71.18626862847263,48.42964648183142,POINT (-71.18626862847263 48.42964648183142)
41182,94068,C-PE-58121,Public,-71.13215532303586,48.39947138779108,POINT (-71.13215532303586 48.39947138779108)
41183,94068,S-SN-39566,Public,-71.26739686674415,48.507642867298074,POINT (-71.26739686674415 48.507642867298074)
41184,94068,B-PA-30590,Public,-70.87835591476357,48.323541097513655,POINT (-70.87835591476357 48.323541097513655)
41185,94068,C-GS-45387,Public,-71.07202620684046,48.42100443964371,POINT (-71.07202620684046 48.42100443964371)
41186,94068,C-PN-50510,Public,-71.10280094111067,48.44530165799699,POINT (-71.10280094111067 48.44530165799699)
41187,94068,S-SN-58076,Public,-71.25272650335336,48.49825866117225,POINT (-71.25272650335336 48.49825866117225)
41188,94068,C-PN-50251,Public,-71.0969669843278,48.44789081758324,POINT (-71.0969669843278 48.44789081758324)
41189,94068,C-PE-61010,Public,-71.15737239304728,48.35911025174256,POINT (-71.15737239304728 48.35911025174256)
41190,94068,C-GS-45500,Public,-71.0570508706401,48.4284363353205,POINT (-71.0570508706401 48.4284363353205)
41191,94068,J-JE-53168,Public,-71.23074834049028,48.413914417190746,POINT (-71.23074834049028 48.413914417190746)
41192,94068,J-JE-52620,Public,-71.26126063086117,48.40019213122433,POINT (-71.26126063086117 48.40019213122433)
41193,94068,C-GN-50234,Public,-71.03605155927659,48.44045148852109,POINT (-71.03605155927659 48.44045148852109)
41194,94068,B-BA-58578,Public,-70.90992017852881,48.33070746586786,POINT (-70.90992017852881 48.33070746586786)
41195,94068,C-PE-46671,Public,-71.0670863079874,48.40318950659185,POINT (-71.0670863079874 48.40318950659185)
41196,94068,L-36392,Public,-71.12794657122168,48.3210012388927,POINT (-71.12794657122168 48.3210012388927)
41197,94068,J-JO-52535,Public,-71.26544236250136,48.40506024289296,POINT (-71.26544236250136 48.40506024289296)
41198,94068,J-JE-52928,Public,-71.24435204738329,48.41527838696679,POINT (-71.24435204738329 48.41527838696679)
41199,94068,J-JE-52909,Public,-71.2450848284771,48.40082317778524,POINT (-71.2450848284771 48.40082317778524)
41200,94068,C-GS-58038,Public,-71.00783427168075,48.44317760827553,POINT (-71.00783427168075 48.44317760827553)
41201,94068,C-PN-50058,Public,-71.1149175312733,48.45555879438466,POINT (-71.1149175312733 48.45555879438466)
41202,94068,J-JE-52460,Public,-71.26942069665073,48.377258446637356,POINT (-71.26942069665073 48.377258446637356)
41203,94068,C-GN-51788,Public,-70.99861852256502,48.4602226093144,POINT (-70.99861852256502 48.4602226093144)
41204,94068,J-PB-53633,Public,-71.17780979777007,48.4343142578724,POINT (-71.17780979777007 48.4343142578724)
41205,94068,J-PH-53800,Public,-71.15418245453176,48.40092201285306,POINT (-71.15418245453176 48.40092201285306)
41206,94068,C-PE-47026,Public,-71.02161866678011,48.422008462628824,POINT (-71.02161866678011 48.422008462628824)
41207,94068,C-GS-45592,Public,-71.03018948408972,48.42958259696342,POINT (-71.03018948408972 48.42958259696342)
41208,94068,C-PN-48509,Public,-71.06547880698305,48.448405106342285,POINT (-71.06547880698305 48.448405106342285)
41209,94068,C-GS-45382,Public,-71.07320164320376,48.41854326082004,POINT (-71.07320164320376 48.41854326082004)
41210,94068,J-K-53054,Public,-71.23743441167528,48.42209004324244,POINT (-71.23743441167528 48.42209004324244)
41211,94068,J-JE-52789,Public,-71.25231602307163,48.39826609047898,POINT (-71.25231602307163 48.39826609047898)
41212,94068,B-BA-58133,Public,-70.8798886821761,48.34080027563456,POINT (-70.8798886821761 48.34080027563456)
41213,94068,J-PH-53275,Public,-71.21795043363252,48.424372788860886,POINT (-71.21795043363252 48.424372788860886)
41214,94068,C-GN-50064,Public,-71.0527891157748,48.444495981717004,POINT (-71.0527891157748 48.444495981717004)
41215,94068,C-GS-50144,Public,-71.07153263318372,48.429008740575505,POINT (-71.07153263318372 48.429008740575505)
41216,94068,PRC-PE-5081,PrivÃ©,-71.05462729198912,48.419247131963196,POINT (-71.05462729198912 48.419247131963196)
41217,94068,S-SN-39494,Public,-71.24016720604655,48.48724337318105,POINT (-71.24016720604655 48.48724337318105)
41218,94068,J-JO-52682,Public,-71.25892690495795,48.413950739373796,POINT (-71.25892690495795 48.413950739373796)
41219,94068,J-PB-53881,Public,-71.13838137161794,48.432529345431206,POINT (-71.13838137161794 48.432529345431206)
41220,94068,C-GN-50052,Public,-71.03937228370988,48.440908148894074,POINT (-71.03937228370988 48.440908148894074)
41221,94068,J-JE-58097,Public,-71.21716045795081,48.40098038709254,POINT (-71.21716045795081 48.40098038709254)
41222,94068,J-PH-53786,Public,-71.16127184147297,48.4032033580326,POINT (-71.16127184147297 48.4032033580326)
41223,94068,C-PE-46877,Public,-71.04867274525718,48.406826880240644,POINT (-71.04867274525718 48.406826880240644)
41224,94068,J-JO-52457,Public,-71.27038217322375,48.425555920301385,POINT (-71.27038217322375 48.425555920301385)
41225,94068,J-JO-59381,Public,-71.27577222684594,48.40784141874042,POINT (-71.27577222684594 48.40784141874042)
41226,94068,J-PH-57941,Public,-71.16252715959877,48.39742707074589,POINT (-71.16252715959877 48.39742707074589)
41227,94068,J-JE-53115,Public,-71.23411785049929,48.415815239474185,POINT (-71.23411785049929 48.415815239474185)
41228,94068,L-36379,Public,-71.1242781621497,48.31340306790231,POINT (-71.1242781621497 48.31340306790231)
41229,94068,C-GN-48472,Public,-71.07164222055653,48.43847747051982,POINT (-71.07164222055653 48.43847747051982)
41230,94068,B-PA-44769,Public,-70.8938112057531,48.33108959807303,POINT (-70.8938112057531 48.33108959807303)
41231,94068,J-JE-52784,Public,-71.2528077116793,48.405950180451526,POINT (-71.2528077116793 48.405950180451526)
41232,94068,C-PE-46988,Public,-71.03305274288385,48.42251368279196,POINT (-71.03305274288385 48.42251368279196)
41233,94068,C-GN-48581,Public,-71.0498614069648,48.437701668260665,POINT (-71.0498614069648 48.437701668260665)
41234,94068,C-PE-61887,Public,-71.08624567476416,48.394394925769284,POINT (-71.08624567476416 48.394394925769284)
41235,94068,B-BA-31246,Public,-70.88361290347817,48.340238654047326,POINT (-70.88361290347817 48.340238654047326)
41236,94068,C-PE-60961,Public,-71.05665465484459,48.39984830586649,POINT (-71.05665465484459 48.39984830586649)
41237,94068,C-GS-58176,Public,-71.02869061979091,48.43211011111724,POINT (-71.02869061979091 48.43211011111724)
41238,94068,J-JE-52695,Public,-71.25805725327848,48.401262605929766,POINT (-71.25805725327848 48.401262605929766)
41239,94068,J-PB-53668,Public,-71.17467067501332,48.4199601093976,POINT (-71.17467067501332 48.4199601093976)
41240,94068,B-PA-30364,Public,-70.90648855169268,48.32682236534075,POINT (-70.90648855169268 48.32682236534075)
41241,94068,B-GB-31001,Public,-70.85416655667652,48.313118249041224,POINT (-70.85416655667652 48.313118249041224)
41242,94068,B-GB-31594,Public,-70.78540905482971,48.339978747264404,POINT (-70.78540905482971 48.339978747264404)
41243,94068,B-PA-31822,Public,-70.88637815915084,48.30334084623568,POINT (-70.88637815915084 48.30334084623568)
41244,94068,C-PE-46945,Public,-71.04343573926722,48.41985932068319,POINT (-71.04343573926722 48.41985932068319)
41245,94068,J-JO-58065,Public,-71.27776230905363,48.4217920541625,POINT (-71.27776230905363 48.4217920541625)
41246,94068,C-PE-51063,Public,-71.11241043014515,48.38839602648904,POINT (-71.11241043014515 48.38839602648904)
41247,94068,C-PE-46773,Public,-71.05691913843683,48.39549541142968,POINT (-71.05691913843683 48.39549541142968)
41248,94068,J-JO-57506,Public,-71.27270154970938,48.43060735839464,POINT (-71.27270154970938 48.43060735839464)
41249,94068,J-PH-57611,Public,-71.16269482577343,48.40355609710433,POINT (-71.16269482577343 48.40355609710433)
41250,94068,B-PA-30752,Public,-70.86224719045654,48.319329440426216,POINT (-70.86224719045654 48.319329440426216)
41251,94068,B-PA-30611,Public,-70.8901783206683,48.32960717696874,POINT (-70.8901783206683 48.32960717696874)
41252,94068,C-PE-61931,Public,-71.09091387863664,48.409246525906184,POINT (-71.09091387863664 48.409246525906184)
41253,94068,J-PH-53673,Public,-71.17424756249959,48.406611128115756,POINT (-71.17424756249959 48.406611128115756)
41254,94068,C-PN-50483,Public,-71.09670563117591,48.44637671049974,POINT (-71.09670563117591 48.44637671049974)
41255,94068,L-38773,Public,-71.14007464320375,48.33119361682097,POINT (-71.14007464320375 48.33119361682097)
41256,94068,J-PH-53829,Public,-71.14652645273819,48.399472386311864,POINT (-71.14652645273819 48.399472386311864)
41257,94068,C-PE-46919,Public,-71.04629595642727,48.40586684859035,POINT (-71.04629595642727 48.40586684859035)
41258,94068,C-GN-58030,Public,-71.03801367701602,48.43973181835813,POINT (-71.03801367701602 48.43973181835813)
41259,94068,C-PE-46811,Public,-71.05371128351632,48.39643277033637,POINT (-71.05371128351632 48.39643277033637)
41260,94068,PRC-PN-6013,PrivÃ©,-71.0620228920428,48.44481649646146,POINT (-71.0620228920428 48.44481649646146)
41261,94068,J-K-53196,Public,-71.22935704839334,48.43325502011106,POINT (-71.22935704839334 48.43325502011106)
41262,94068,C-GS-45624,Public,-71.0190062345932,48.4320574231637,POINT (-71.0190062345932 48.4320574231637)
41263,94068,C-GS-45575,Public,-71.03665738249308,48.42959308719797,POINT (-71.03665738249308 48.42959308719797)
41264,94068,C-PE-46417,Public,-71.10491811652936,48.397182259352526,POINT (-71.10491811652936 48.397182259352526)
41265,94068,LK-35781,Public,-71.41522110851915,48.33655858838601,POINT (-71.41522110851915 48.33655858838601)
41266,94068,J-JE-52937,Public,-71.24389189296863,48.41865947976673,POINT (-71.24389189296863 48.41865947976673)
41267,94068,C-PN-51246,Public,-71.13182925828352,48.45856475592111,POINT (-71.13182925828352 48.45856475592111)
41268,94068,J-K-53072,Public,-71.2368993214094,48.42475395976851,POINT (-71.2368993214094 48.42475395976851)
41269,94068,J-JE-52961,Public,-71.24212547558732,48.41114486019482,POINT (-71.24212547558732 48.41114486019482)
41270,94068,S-SS-39473,Public,-71.27603338229763,48.49293856103546,POINT (-71.27603338229763 48.49293856103546)
41271,94068,C-PN-51245,Public,-71.12721740436932,48.45772657502896,POINT (-71.12721740436932 48.45772657502896)
41272,94068,C-PN-51263,Public,-71.14628645644815,48.46100724705996,POINT (-71.14628645644815 48.46100724705996)
41273,94068,PRC-PE-46687,PrivÃ©,-71.06621342251414,48.41357725991365,POINT (-71.06621342251414 48.41357725991365)
41274,94068,L-38675,Public,-71.1337372971745,48.32696850410276,POINT (-71.1337372971745 48.32696850410276)
41275,94068,B-BA-61452,Public,-70.999450093266,48.33767036203279,POINT (-70.999450093266 48.33767036203279)
41276,94068,PRJ-PH-5371,PrivÃ©,-71.17139778880797,48.40266408018544,POINT (-71.17139778880797 48.40266408018544)
41277,94068,L-38727,Public,-71.08457058899879,48.32260146190649,POINT (-71.08457058899879 48.32260146190649)
41278,94068,L-38662,Public,-71.11352341854223,48.33930097840299,POINT (-71.11352341854223 48.33930097840299)
41279,94068,J-K-53113,Public,-71.23437156868043,48.4344326261627,POINT (-71.23437156868043 48.4344326261627)
41280,94068,C-PE-61039,Public,-71.07977628245554,48.40805249354982,POINT (-71.07977628245554 48.40805249354982)
41281,94068,L-38682,Public,-71.13765336036751,48.32983016878873,POINT (-71.13765336036751 48.32983016878873)
41282,94068,L-36400,Public,-71.13454211646366,48.31807795164473,POINT (-71.13454211646366 48.31807795164473)
41283,94068,J-PH-53822,Public,-71.14796540452826,48.40592642459732,POINT (-71.14796540452826 48.40592642459732)
41284,94068,J-PH-53762,Public,-71.16505794560484,48.40683001035628,POINT (-71.16505794560484 48.40683001035628)
41285,94068,J-PH-53766,Public,-71.16461410752174,48.40908294303138,POINT (-71.16461410752174 48.40908294303138)
41286,94068,J-JE-52776,Public,-71.25332907068028,48.41551280565687,POINT (-71.25332907068028 48.41551280565687)
41287,94068,C-PE-50866,Public,-71.10430867881702,48.40096290789696,POINT (-71.10430867881702 48.40096290789696)
41288,94068,J-JE-57998,Public,-71.25496937061502,48.39626401418191,POINT (-71.25496937061502 48.39626401418191)
41289,94068,B-PA-31650,Public,-70.90006966446933,48.32830621501279,POINT (-70.90006966446933 48.32830621501279)
41290,94068,PRJ-PH-58131,PrivÃ©,-71.13431820005047,48.40626967948986,POINT (-71.13431820005047 48.40626967948986)
41291,94068,J-PH-53716,Public,-71.17091756993172,48.41014766535965,POINT (-71.17091756993172 48.41014766535965)
41292,94068,J-PH-53687,Public,-71.1731354682878,48.413348686485456,POINT (-71.1731354682878 48.413348686485456)
41293,94068,J-PB-53624,Public,-71.1786875913679,48.435062051659926,POINT (-71.1786875913679 48.435062051659926)
41294,94068,J-PH-53767,Public,-71.1646007802561,48.409760351767396,POINT (-71.1646007802561 48.409760351767396)
41295,94068,J-PH-53793,Public,-71.16022819308044,48.40275929547979,POINT (-71.16022819308044 48.40275929547979)
41296,94068,J-PH-53825,Public,-71.1470821339599,48.40012447002061,POINT (-71.1470821339599 48.40012447002061)
41297,94068,B-PA-30876,Public,-70.89930044929827,48.32866567969783,POINT (-70.89930044929827 48.32866567969783)
41298,94068,C-PE-58004,Public,-71.13397028244148,48.37014850926092,POINT (-71.13397028244148 48.37014850926092)
41299,94068,J-PH-53416,Public,-71.19386639019159,48.41673181657949,POINT (-71.19386639019159 48.41673181657949)
41300,94068,J-PH-53769,Public,-71.16443195168513,48.40822831385086,POINT (-71.16443195168513 48.40822831385086)
41301,94068,B-BA-31901,Public,-71.00860889812556,48.34780836849902,POINT (-71.00860889812556 48.34780836849902)
41302,94068,J-PH-53606,Public,-71.18016686755323,48.41142320178165,POINT (-71.18016686755323 48.41142320178165)
41303,94068,J-PH-53446,Public,-71.19176876253057,48.418011958263826,POINT (-71.19176876253057 48.418011958263826)
41304,94068,J-PH-53636,Public,-71.17718516907942,48.412998624695376,POINT (-71.17718516907942 48.412998624695376)
41305,94068,J-PH-57409,Public,-71.16193312032736,48.40866516079518,POINT (-71.16193312032736 48.40866516079518)
41306,94068,J-PB-53483,Public,-71.1885721702164,48.433049228376234,POINT (-71.1885721702164 48.433049228376234)
41307,94068,C-PE-50845,Public,-71.0612401011668,48.39198027733125,POINT (-71.0612401011668 48.39198027733125)
41308,94068,C-PE-58040,Public,-71.05169960644405,48.39055843302737,POINT (-71.05169960644405 48.39055843302737)
41309,94068,J-PH-53418,Public,-71.1938943527345,48.41379270713681,POINT (-71.1938943527345 48.41379270713681)
41310,94068,J-PB-53377,Public,-71.19749047968557,48.42943654548066,POINT (-71.19749047968557 48.42943654548066)
41311,94068,J-PB-53345,Public,-71.20238662772142,48.42555791599265,POINT (-71.20238662772142 48.42555791599265)
41312,94068,J-PH-53426,Public,-71.19308137937531,48.40967227671276,POINT (-71.19308137937531 48.40967227671276)
41313,94068,J-PB-53652,Public,-71.17594417690272,48.418310618579454,POINT (-71.17594417690272 48.418310618579454)
41314,94068,J-PB-53597,Public,-71.18116161741821,48.43072200569775,POINT (-71.18116161741821 48.43072200569775)
41315,94068,J-JE-57186,Public,-71.23123754816554,48.41266169340873,POINT (-71.23123754816554 48.41266169340873)
41316,94068,J-PH-53764,Public,-71.16484849445447,48.40754983492384,POINT (-71.16484849445447 48.40754983492384)
41317,94068,B-PA-30883,Public,-70.87596779720703,48.321781606687075,POINT (-70.87596779720703 48.321781606687075)
41318,94068,C-PE-50325,Public,-71.0889868173736,48.38309498020728,POINT (-71.0889868173736 48.38309498020728)
41319,94068,J-PH-53680,Public,-71.17351730756941,48.41237025284279,POINT (-71.17351730756941 48.41237025284279)
41320,94068,C-PE-46970,Public,-71.03710778525628,48.41938204724224,POINT (-71.03710778525628 48.41938204724224)
41321,94068,J-PH-53444,Public,-71.19176816791274,48.41527934217067,POINT (-71.19176816791274 48.41527934217067)
41322,94068,J-PH-53867,Public,-71.14058476312348,48.40211907480705,POINT (-71.14058476312348 48.40211907480705)
41323,94068,PRJ-PH-61404,PrivÃ©,-71.12960492987307,48.40716527821353,POINT (-71.12960492987307 48.40716527821353)
41324,94068,J-PH-53850,Public,-71.14272779136436,48.403127304006105,POINT (-71.14272779136436 48.403127304006105)
41325,94068,PRJ-PB-5728,PrivÃ©,-71.1810874763787,48.425406695848636,POINT (-71.1810874763787 48.425406695848636)
41326,94068,J-PB-53563,Public,-71.18310073093363,48.43649186798086,POINT (-71.18310073093363 48.43649186798086)
41327,94068,J-PB-53641,Public,-71.17700101610484,48.42086344036581,POINT (-71.17700101610484 48.42086344036581)
41328,94068,B-BA-44878,Public,-70.98755901864321,48.30410766570702,POINT (-70.98755901864321 48.30410766570702)
41329,94068,J-PH-53411,Public,-71.19412731065553,48.410143368992955,POINT (-71.19412731065553 48.410143368992955)
41330,94068,J-PH-53757,Public,-71.16557618254188,48.41088210077187,POINT (-71.16557618254188 48.41088210077187)
41331,94068,J-PB-53690,Public,-71.17314246540462,48.41691832772283,POINT (-71.17314246540462 48.41691832772283)
41332,94068,C-PN-48582,Public,-71.04981536366704,48.460523734463514,POINT (-71.04981536366704 48.460523734463514)
41333,94068,J-PB-53640,Public,-71.17709535017498,48.4298883470845,POINT (-71.17709535017498 48.4298883470845)
41334,94068,J-PH-53462,Public,-71.19002328511135,48.41276333899314,POINT (-71.19002328511135 48.41276333899314)
41335,94068,J-PH-53698,Public,-71.17224297760814,48.412312049515634,POINT (-71.17224297760814 48.412312049515634)
41336,94068,J-PH-53678,Public,-71.17360988508149,48.41428550391026,POINT (-71.17360988508149 48.41428550391026)
41337,94068,J-PH-53398,Public,-71.19530884962005,48.412444254569834,POINT (-71.19530884962005 48.412444254569834)
41338,94068,C-GN-51163,Public,-70.99597820814895,48.47376131382563,POINT (-70.99597820814895 48.47376131382563)
41339,94068,J-PH-53810,Public,-71.15011258645725,48.40014588076158,POINT (-71.15011258645725 48.40014588076158)
41340,94068,J-JO-52461,Public,-71.27028313904748,48.43114566906117,POINT (-71.27028313904748 48.43114566906117)
41341,94068,J-PB-57421,Public,-71.17446959257529,48.41783360067939,POINT (-71.17446959257529 48.41783360067939)
41342,94068,J-PH-53404,Public,-71.19493662218508,48.41324480333736,POINT (-71.19493662218508 48.41324480333736)
41343,94068,J-PH-53720,Public,-71.17049222107627,48.41304942259856,POINT (-71.17049222107627 48.41304942259856)
41344,94068,C-PE-50663,Public,-71.07238614409314,48.39787934098245,POINT (-71.07238614409314 48.39787934098245)
41345,94068,J-PH-53809,Public,-71.15052482541849,48.405009352930186,POINT (-71.15052482541849 48.405009352930186)
41346,94068,J-PH-53853,Public,-71.14227286077731,48.40260118173924,POINT (-71.14227286077731 48.40260118173924)
41347,94068,J-PB-53582,Public,-71.18208912727088,48.43848677423322,POINT (-71.18208912727088 48.43848677423322)
41348,94068,C-GS-50994,Public,-71.01971344536373,48.42834426605094,POINT (-71.01971344536373 48.42834426605094)
41349,94068,J-PB-53646,Public,-71.17639329895782,48.41953321877429,POINT (-71.17639329895782 48.41953321877429)
41350,94068,J-PB-53600,Public,-71.18087788001417,48.42407081387756,POINT (-71.18087788001417 48.42407081387756)
41351,94068,J-PH-53805,Public,-71.15148688004199,48.40040037018804,POINT (-71.15148688004199 48.40040037018804)
41352,94068,J-PH-53817,Public,-71.14898821788009,48.40089278820933,POINT (-71.14898821788009 48.40089278820933)
41353,94068,J-PB-53705,Public,-71.17185366581579,48.42062046527195,POINT (-71.17185366581579 48.42062046527195)
41354,94068,B-BA-31377,Public,-70.88875265819101,48.34546911196679,POINT (-70.88875265819101 48.34546911196679)
41355,94068,C-PE-46433,Public,-71.0971225858604,48.40415998776035,POINT (-71.0971225858604 48.40415998776035)
41356,94068,J-PH-53852,Public,-71.14226971993901,48.40130031837615,POINT (-71.14226971993901 48.40130031837615)
41357,94068,J-PH-57422,Public,-71.18088839219993,48.41242364458756,POINT (-71.18088839219993 48.41242364458756)
41358,94068,J-JE-52815,Public,-71.25071647507622,48.42097830851664,POINT (-71.25071647507622 48.42097830851664)
41359,94068,J-PB-53608,Public,-71.18029246602909,48.429829017846615,POINT (-71.18029246602909 48.429829017846615)
41360,94068,J-PH-53821,Public,-71.14807024658401,48.40061186567569,POINT (-71.14807024658401 48.40061186567569)
41361,94068,J-PB-53441,Public,-71.19220273280791,48.42489759856579,POINT (-71.19220273280791 48.42489759856579)
41362,94068,J-PH-53440,Public,-71.19209022915722,48.41443107827277,POINT (-71.19209022915722 48.41443107827277)
41363,94068,J-PB-57368,Public,-71.18236274710893,48.43437216206427,POINT (-71.18236274710893 48.43437216206427)
41364,94068,C-GS-51144,Public,-71.05316885259677,48.42666834101013,POINT (-71.05316885259677 48.42666834101013)
41365,94068,C-PE-51772,Public,-70.95319866627779,48.40144229106505,POINT (-70.95319866627779 48.40144229106505)
41366,94068,J-PB-53609,Public,-71.18028796938742,48.43266103888344,POINT (-71.18028796938742 48.43266103888344)
41367,94068,J-PH-53612,Public,-71.17960789311958,48.41232904403799,POINT (-71.17960789311958 48.41232904403799)
41368,94068,J-PH-53437,Public,-71.19216712710629,48.40944618671846,POINT (-71.19216712710629 48.40944618671846)
41369,94068,J-PH-53479,Public,-71.18880883701603,48.41812055369865,POINT (-71.18880883701603 48.41812055369865)
41370,94068,J-PB-53512,Public,-71.18594310272299,48.436084985480996,POINT (-71.18594310272299 48.436084985480996)
41371,94068,C-PE-51070,Public,-71.0796069612829,48.3784410338155,POINT (-71.0796069612829 48.3784410338155)
41372,94068,J-PH-53845,Public,-71.14339773822577,48.39992397154623,POINT (-71.14339773822577 48.39992397154623)
41373,94068,J-PH-53447,Public,-71.19168897178646,48.41889285150942,POINT (-71.19168897178646 48.41889285150942)
41374,94068,J-PB-53515,Public,-71.18575174496652,48.43752325765842,POINT (-71.18575174496652 48.43752325765842)
41375,94068,J-PH-53873,Public,-71.13957780953348,48.40152604118725,POINT (-71.13957780953348 48.40152604118725)
41376,94068,C-PE-46557,Public,-71.07799593403541,48.39948818898205,POINT (-71.07799593403541 48.39948818898205)
41377,94068,J-PB-53477,Public,-71.18932116101567,48.434965837425395,POINT (-71.18932116101567 48.434965837425395)
41378,94068,J-PB-53684,Public,-71.17353171377968,48.41910696488804,POINT (-71.17353171377968 48.41910696488804)
41379,94068,J-PB-53558,Public,-71.18317941770984,48.423649658779546,POINT (-71.18317941770984 48.423649658779546)
41380,94068,B-PA-31814,Public,-70.87468382103066,48.310345412114735,POINT (-70.87468382103066 48.310345412114735)
41381,94068,C-PE-50714,Public,-70.95757354222309,48.37910866261955,POINT (-70.95757354222309 48.37910866261955)
41382,94068,J-JE-53208,Public,-71.22793707147575,48.41647391886571,POINT (-71.22793707147575 48.41647391886571)
41383,94068,J-PB-53331,Public,-71.20389411789738,48.422481783932035,POINT (-71.20389411789738 48.422481783932035)
41384,94068,PRB-PA-6045,PrivÃ©,-70.88313793016978,48.32319213027674,POINT (-70.88313793016978 48.32319213027674)
41385,94068,J-PB-53594,Public,-71.18133427333973,48.43659039048539,POINT (-71.18133427333973 48.43659039048539)
41386,94068,J-PH-53524,Public,-71.18517176506391,48.41641318995482,POINT (-71.18517176506391 48.41641318995482)
41387,94068,J-PH-53530,Public,-71.18508973056237,48.41939785660635,POINT (-71.18508973056237 48.41939785660635)
41388,94068,J-PH-53392,Public,-71.19593600369747,48.410704187010666,POINT (-71.19593600369747 48.410704187010666)
41389,94068,L-38679,Public,-71.13314383913756,48.329418149819546,POINT (-71.13314383913756 48.329418149819546)
41390,94068,J-PB-53452,Public,-71.19109373726246,48.422477170916345,POINT (-71.19109373726246 48.422477170916345)
41391,94068,B-BA-31855,Public,-70.96164697066034,48.31241265684837,POINT (-70.96164697066034 48.31241265684837)
41392,94068,J-PH-57420,Public,-71.17436372213459,48.410094241883264,POINT (-71.17436372213459 48.410094241883264)
41393,94068,J-PH-53495,Public,-71.18717929272701,48.41883595891189,POINT (-71.18717929272701 48.41883595891189)
41394,94068,J-PH-53443,Public,-71.19194169872519,48.41032507942278,POINT (-71.19194169872519 48.41032507942278)
41395,94068,C-GS-50336,Public,-70.99339901430372,48.42313816825548,POINT (-70.99339901430372 48.42313816825548)
41396,94068,J-PB-53503,Public,-71.18666516626567,48.43127344889201,POINT (-71.18666516626567 48.43127344889201)
41397,94068,J-PH-57020,Public,-71.19591601143439,48.41808930097113,POINT (-71.19591601143439 48.41808930097113)
41398,94068,C-GS-50334,Public,-70.99897966278878,48.42644821809257,POINT (-70.99897966278878 48.42644821809257)
41399,94068,C-PE-46871,Public,-71.04895525612466,48.39675235966669,POINT (-71.04895525612466 48.39675235966669)
41400,94068,B-BA-31670,Public,-70.87885081469187,48.34434696363902,POINT (-70.87885081469187 48.34434696363902)
41401,94068,J-PH-53417,Public,-71.19387503303699,48.417982457494155,POINT (-71.19387503303699 48.417982457494155)
41402,94068,C-PE-50720,Public,-70.97039861069688,48.41245741030474,POINT (-70.97039861069688 48.41245741030474)
41403,94068,J-PH-53438,Public,-71.19216717481548,48.41358042072343,POINT (-71.19216717481548 48.41358042072343)
41404,94068,C-GS-58006,Public,-70.99925995452071,48.44119735982882,POINT (-70.99925995452071 48.44119735982882)
41405,94068,J-PB-53645,Public,-71.176441719331,48.42034139593917,POINT (-71.176441719331 48.42034139593917)
41406,94068,J-PB-53599,Public,-71.18096635024139,48.43458693345721,POINT (-71.18096635024139 48.43458693345721)
41407,94068,B-BA-58021,Public,-70.96968986335024,48.336823659635506,POINT (-70.96968986335024 48.336823659635506)
41408,94068,S-SN-39526,Public,-71.27668595584433,48.51042161219443,POINT (-71.27668595584433 48.51042161219443)
41409,94068,L-58279,Public,-71.14451647061328,48.33370926725335,POINT (-71.14451647061328 48.33370926725335)
41410,94068,J-PH-53637,Public,-71.1770157364728,48.40842801428714,POINT (-71.1770157364728 48.40842801428714)
41411,94068,J-PH-53861,Public,-71.14114514557392,48.40077379042919,POINT (-71.14114514557392 48.40077379042919)
41412,94068,C-PE-49714,Public,-71.08290071420606,48.38242444928896,POINT (-71.08290071420606 48.38242444928896)
41413,94068,L-38680,Public,-71.13496775978531,48.33027368123437,POINT (-71.13496775978531 48.33027368123437)
41414,94068,J-PB-53666,Public,-71.17469938346665,48.42143512053435,POINT (-71.17469938346665 48.42143512053435)
