id,permit_permit_id,contractnumber,boroughid,permitcategory,currentstatus,duration_start_date,duration_end_date,reason_category,occupancy_name,submittercategory,organizationname,duration_days_mon_active,duration_days_mon_all_day_round,duration_days_tue_active,duration_days_tue_all_day_round,duration_days_wed_active,duration_days_wed_all_day_round,duration_days_thu_active,duration_days_thu_all_day_round,duration_days_fri_active,duration_days_fri_all_day_round,duration_days_sat_active,duration_days_sat_all_day_round,duration_days_sun_active,duration_days_sun_all_day_round,duration_days_sat_start_time,duration_days_sat_end_time,duration_days_mon_start_time,duration_days_mon_end_time,duration_days_tue_start_time,duration_days_tue_end_time,duration_days_wed_start_time,duration_days_wed_end_time,duration_days_thu_start_time,duration_days_thu_end_time,duration_days_fri_start_time,duration_days_fri_end_time,duration_days_sun_start_time,duration_days_sun_end_time,load_date,longitude,latitude
"66a25b1398d4d4001908731c","OCC-2407CZ22090656","509903","Anjou","Travaux","Permis émis","2024-08-05T20:00:00Z","2024-09-05T19:59:59Z","Égouts et aqueducs - Réhabilitation","Galeries-d'Anjou entre Belfroy et M.-B.-Jodoin","Entrepreneur sous contrat avec la Ville de Montréal","Foraction","t","t","t","t","t","t","t","t","t","t","t","t","t","t",,,,,,,,,,,,,,,"2024-07-28T00:01:09Z",-73.57836870408502,45.603244958805305
"66a29f189ddfb6001953b9d2","OCC-2407MF22271303","509803","Ahuntsic-Cartierville","Travaux","Permis émis","2024-07-28T20:00:00Z","2024-08-16T19:59:59Z","Autre","D'Iberville entre Sauriol et Fleury","Entrepreneur sous contrat avec la Ville de Montréal","Demix construction","t","t","t","t","t","t","t","t","t","t","t","t","t","t",,,,,,,,,,,,,,,"2024-07-28T00:01:09Z",-73.64650533814189,45.57514892159737
"66a298713d6718001964ba7c","OCC-2407HY22271868","509803","Ahuntsic-Cartierville","Travaux","Permis émis","2024-07-28T20:00:00Z","2024-08-16T19:59:59Z","Autre","Larose entre Sauriol et Fleury","Entrepreneur sous contrat avec la Ville de Montréal","Demix construction","t","t","t","t","t","t","t","t","t","t","t","t","t","t",,,,,,,,,,,,,,,"2024-07-28T00:01:09Z",-73.64464174666406,45.5779698460187
"66a2a5c13d6718001964bd5b","OCC-2407RT22103784",,"Le Plateau-Mont-Royal","Travaux","Permis émis","2024-08-05T20:00:00Z","2024-08-13T19:59:59Z","S-2 Infrastructure souterraine mineure ou équipement hors-sol - Réseaux de gaz ","Érables entre Mont-Royal et Gilford","RTU (Réseau technique urbain) ou son sous-traitant
","Énergir","t","f","t","f","t","f","t","f","t","f","t","f","f","f","10:00","18:00","07:00","19:00","07:00","19:00","07:00","19:00","07:00","19:00","07:00","19:00",,,"2024-07-28T00:01:09Z",-73.57505283598093,45.53725917755885
"66a05b6839ccdb0019575af9","OCC-2407NV22257030","509803","Ahuntsic-Cartierville","Travaux","Permis émis","2024-07-28T20:00:00Z","2024-08-16T19:59:59Z","Autre","Fleury entre Papineau et André-Jobin","Entrepreneur sous contrat avec la Ville de Montréal","Demix construction","t","f","t","f","t","f","t","f","t","f","t","f","t","f","08:00","19:00","07:00","19:00","07:00","19:00","07:00","19:00","07:00","19:00","07:00","19:00","09:00","19:00","2024-07-28T00:01:09Z",-73.65014247423814,45.57236095874364
"66a2ae6b9ddfb6001953bcba","OCC-2407EP22103173",,"Le Plateau-Mont-Royal","Travaux","Permis émis","2024-08-05T20:00:00Z","2024-08-13T19:59:59Z","S-2 Infrastructure souterraine mineure ou équipement hors-sol - Réseaux de gaz ","Saint-André entre De Bienville et Gilford","RTU (Réseau technique urbain) ou son sous-traitant
","Énergir","t","f","t","f","t","f","t","f","t","f","t","f","f","f","07:00","19:00","07:00","19:00","07:00","19:00","07:00","19:00","07:00","19:00","07:00","19:00",,,"2024-07-28T00:01:09Z",-73.58276504373951,45.527395920266144
"66a2c1ef9ddfb6001953be67","OCC-2407AI22268173",,"Mercier-Hochelaga-Maisonneuve","Travaux","Permis émis","2024-07-31T20:00:00Z","2024-09-30T19:59:59Z","Construction/rénovation sans excavation","Promenade Luc-Larrivée","Entreprise","SYNDICAT DE LA COPROPRIÉTÉ DU 1894 À 1900, AVENUE VALOIS, MONTRÉAL","t","t","t","t","t","t","t","t","t","t","t","t","t","t",,,,,,,,,,,,,,,"2024-07-28T00:01:09Z",-73.54314381267795,45.54677649154761
"66a37ea79ddfb6001953c0fe","OCC-2407PN22045864","24240014","Ville-Marie","Travaux","Permis émis","2024-05-19T20:00:00Z","2024-08-31T19:59:59Z","Autre","Ontario entre Amherst et Wolfe","Entrepreneur sous contrat avec la Ville de Montréal","Arboriculture de beauce","t","f","t","f","t","f","t","f","t","f","f","f","f","f",,,"07:00","16:00","07:00","16:00","07:00","16:00","07:00","16:00","07:00","16:00",,,"2024-07-28T00:01:09Z",-73.5628818828921,45.52062472764974
"66a382e43d6718001964c477","OCC-2407MC22099581","24170038","Côte-des-Neiges-Notre-Dame-de-Grâce","Travaux","Permis émis","2024-07-28T20:00:00Z","2024-08-31T19:59:59Z","Autre","Somerled entre Wilson et Melrose","Entrepreneur sous contrat avec la Ville de Montréal","Arboriculture de beauce","t","f","t","f","t","f","t","f","t","f","f","f","f","f",,,"07:00","17:00","07:00","17:00","07:00","17:00","07:00","17:00","07:00","17:00",,,"2024-07-28T00:01:09Z",-73.63057591619913,45.47647254634562
"66a38a7d3d6718001964c491","OCC-2407LX22112141","10418","Pierrefonds-Roxboro","Travaux","Permis émis","2024-08-03T20:00:00Z","2024-09-13T19:59:59Z","Égouts et aqueducs - Excavation","Pierrefonds entre Saint-Pierre et Jacques-Bizard","Entrepreneur sous contrat avec la Ville de Montréal","Duroking Construction","t","t","t","t","t","t","t","t","t","t","t","t","t","t",,,,,,,,,,,,,,,"2024-07-28T00:01:09Z",-73.86114599198565,45.482877269108215
"66a38b7a3d6718001964c49c","OCC-2407WN22061086","1355","LaSalle","Travaux","Permis émis","2024-07-30T20:00:00Z","2024-08-21T19:59:59Z","Puits d'accès - Construction/réparation","Shevchenko entre Bouvier et Jean-Chevalier","Entrepreneur sous contrat avec la Ville de Montréal","CMS Entrepreneurs Généraux Inc.","t","t","t","t","t","t","t","t","t","t","t","t","t","t",,,,,,,,,,,,,,,"2024-07-28T00:01:09Z",-73.6150671450059,45.43105778323165
"66a2b09f3d6718001964be78","OCC-2407KZ22025676","2320268","Rosemont-La Petite-Patrie","Travaux","Permis émis","2024-03-14T20:00:00Z","2024-08-30T19:59:59Z","Autre","44e entre Bellechasse et Beaubien","Entrepreneur sous contrat avec la Ville de Montréal","Arboriculture de beauce","t","f","t","f","t","f","t","f","t","f","f","f","f","f",,,"07:00","17:00","07:00","17:00","07:00","17:00","07:00","17:00","07:00","17:00",,,"2024-07-28T00:01:09Z",-73.56646318402,45.57485867752134
"66a39e463d6718001964c757","OCC-2407WX22105129",,"Rosemont-La Petite-Patrie","Travaux","Permis émis","2024-08-04T20:00:00Z","2024-08-30T19:59:59Z","Autre","25e entre Beaubien et Saint-Zotique",,,"t","f","t","f","t","f","t","f","t","f","f","f","f","f",,,"07:00","17:00","07:00","17:00","07:00","17:00","07:00","17:00","07:00","17:00",,,"2024-07-28T00:01:09Z",-73.58133052853468,45.565362616133086
"66a39ae63d6718001964c6cb","OCC-2407WX22062360","472110","Le Sud-Ouest","Travaux","Permis émis","2024-07-06T20:00:00Z","2024-08-26T19:59:59Z","Égouts et aqueducs - Excavation","Couvent entre Saint-Jacques et De Richelieu","Entrepreneur sous contrat avec la Ville de Montréal","Loiselle inc.","t","t","t","t","t","t","t","t","t","t","t","t","t","t",,,,,,,,,,,,,,,"2024-07-28T00:01:09Z",-73.5886342945177,45.47885551230318
"66a39c143d6718001964c70d","OCC-2407KH22064156","472110","Le Sud-Ouest","Travaux","Permis émis","2024-07-06T20:00:00Z","2024-08-26T19:59:59Z","Égouts et aqueducs - Excavation","Saint-Philippe entre Langevin et De Richelieu","Entrepreneur sous contrat avec la Ville de Montréal","Loiselle inc.","t","t","t","t","t","t","t","t","t","t","t","t","t","t",,,,,,,,,,,,,,,"2024-07-28T00:01:09Z",-73.58963450471961,45.4779501790567
"66a39f723d6718001964c77c","OCC-2407KP22076774",,"Rosemont-La Petite-Patrie","Travaux","Permis émis","2024-08-04T20:00:00Z","2024-08-30T19:59:59Z","Autre","Ruelle",,,"t","f","t","f","t","f","t","f","t","f","f","f","f","f",,,"07:00","17:00","07:00","17:00","07:00","17:00","07:00","17:00","07:00","17:00",,,"2024-07-28T00:01:09Z",-73.58132466719346,45.56547283987097
"66a3b102716659001ad38e27","OCC-2407WN22141505",,"Le Sud-Ouest","Travaux","Permis émis","2024-06-27T20:00:00Z","2024-08-30T19:59:59Z","Entretien","Greene entre Saint-Jacques et Saint-Antoine",,,"t","t","t","t","t","t","t","t","t","t","t","t","t","t",,,,,,,,,,,,,,,"2024-07-28T00:01:09Z",-73.58160729870487,45.48271861248431
"66a3a280716659001ad38ad3","OCC-2407FQ22108482","1668537","Côte-des-Neiges-Notre-Dame-de-Grâce","Travaux","Permis émis","2024-08-04T20:00:00Z","2024-08-16T19:59:59Z","Trottoirs - Construction","Lacombe entre Lavoie et Lemieux","Entrepreneur sous contrat avec la Ville de Montréal","Groupe ABF inc","t","t","t","t","t","t","t","t","t","t","t","t","t","t",,,,,,,,,,,,,,,"2024-07-28T00:01:09Z",-73.62924022976858,45.49036095748064
"66a3a31d716659001ad38ae5","OCC-2407YT22084202",,"Ville-Marie","Travaux","Permis émis","2024-07-25T20:00:00Z","2024-12-31T18:59:59Z","Autre","Robert-Bourassa entre De La Gauchetière et Belmont","Organisation publique ou son sous-traitant","Société de Transport de Montréal","t","t","t","t","t","t","t","t","t","t","t","t","t","t",,,,,,,,,,,,,,,"2024-07-28T00:01:09Z",-73.56582477844621,45.50088965678168
"669963afb6d1d20019bb4328","OCC-2407TU22120384",,"Ville-Marie","Travaux","Permis émis","2024-08-09T20:00:00Z","2024-08-10T19:59:59Z","Entretien","Mackay entre René-Lévesque et Sainte-Catherine","Entreprise","Lavage de vitres Future inc.","f","f","f","f","f","f","f","f","f","f","t","f","f","f","07:00","18:00",,,,,,,,,,,,,"2024-07-28T00:01:09Z",-73.57653252448952,45.49564885580037
"66a3b469716659001ad38f43","OCC-2407BU22149505",,"Ville-Marie","Travaux","Permis émis","2024-08-11T20:00:00Z","2024-08-12T19:59:59Z","Entretien","De Bleury entre Sainte-Catherine et Mayor","Entreprise","Evenko GP","t","f","t","f","t","f","t","f","t","f","f","f","f","f",,,"07:00","23:00","07:00","23:00","07:00","23:00","07:00","23:00","07:00","23:00",,,"2024-07-28T00:01:09Z",-73.5671653700427,45.50646185929462
"66a248239ddfb6001953b034","OCC-2407XQ21377478",,"Lachine","Travaux","Permis émis","2024-08-04T20:00:00Z","2024-08-15T19:59:59Z","Construction/rénovation sans excavation","15e entre Saint-Louis et Piché","Organisation publique ou son sous-traitant","Hydro-Québec-Entrave courte durée","t","f","t","f","t","f","t","f","t","f","f","f","f","f",,,"08:00","16:00","08:00","16:00","08:00","16:00","08:00","16:00","08:00","16:00",,,"2024-07-27T00:01:17Z",-73.67738360869605,45.43429270184642
"66a3d091716659001ad392f9","OCC-2407SB22217769","472910","Ahuntsic-Cartierville","Travaux","Permis émis","2024-07-28T20:00:00Z","2024-08-23T19:59:59Z","Autre","Henri-Bourassa entre Tanguay et Henri-Bourassa","Entrepreneur sous contrat avec la Ville de Montréal","Pavages Métropolitain Inc.","t","t","t","t","t","t","t","t","t","t","t","t","t","t",,,,,,,,,,,,,,,"2024-07-28T00:01:09Z",-73.67656497088495,45.54098833022093
"66a3b51e716659001ad38f60","OCC-2407TO22134156",,"Le Plateau-Mont-Royal","Travaux","Permis émis","2024-08-06T20:00:00Z","2024-09-13T19:59:59Z","Entretien","Côte-Sainte-Catherine entre Mont-Royal et Nelson","Entreprise","FINANCEMENT CANADIEN INTERNATIONAL INC.","t","t","t","t","t","t","t","t","t","t","t","t","t","t",,,,,,,,,,,,,,,"2024-07-28T00:01:09Z",-73.59077662563074,45.51608940378639
