id_request,streetid,streetimpactwidth,streetimpacttype,nbfreeparkingplace,sidewalk_blockedtype,backsidewalk_blockedtype,bikepath_blockedtype,name,shortname,fromname,fromshortname,toname,toshortname,length,isarterial,stmimpact_blockedtype,otherproviderimpact_blockedtype,reservedlane_blockedtype
"66d0999990094c0019bc440e","rue Jarry Est ","0-3 mètres","Voie de circulation obstruée",4,"Barré","Barré","Aucun impact / non applicable","rue Jarry Est ","Jarry","rue Pascal-Gagnon ","Pascal-Gagnon","rue du Champ-d'Eau ","Champ-d'Eau",141.17,"t","Aucun impact / non applicable","Aucun impact / non applicable","Aucun impact / non applicable"
"66cf3d6fd5a4a30019f97743","rue Jean-Talon Est ","3-6 mètres","Rue barrée",0,"Aucun impact / non applicable","Aucun impact / non applicable","Aucun impact / non applicable","rue Jean-Talon Est ","Jean-Talon","avenue De Lorimier ","De Lorimier","avenue des Érables ","Érables",68.71,"t","Aucun impact / non applicable","Aucun impact / non applicable","Aucun impact / non applicable"
"66d09e83d5a4a30019f9a276","rue Notre-Dame Est ","0-3 mètres","Voie de circulation obstruée",0,"Aucun impact / non applicable","Aucun impact / non applicable","Aucun impact / non applicable","rue Notre-Dame Est ","Notre-Dame","avenue Fletcher ","Fletcher","avenue Bilaudeau ","Bilaudeau",58.14,"t","Aucun impact / non applicable","Aucun impact / non applicable","Aucun impact / non applicable"
"66d0b1e290094c0019bc4961","rue de la Montagne ","0-3 mètres","Voie de stationnement obstruée",0,"Obstrué (un passage piéton de 1,5 m est conservé)","Aucun impact / non applicable","Aucun impact / non applicable","rue de la Montagne ","Montagne","rue Sainte-Catherine Ouest ","Sainte-Catherine","boulevard De Maisonneuve Ouest ","De Maisonneuve",177.12,"t","Aucun impact / non applicable","Aucun impact / non applicable","Aucun impact / non applicable"
"66d0b1f0d5a4a30019f9a7a9","rue Saint-Jacques ","3-6 mètres","Voie de stationnement et voie de circulation obstruées",0,"Barré","Aucun impact / non applicable","Aucun impact / non applicable","rue Saint-Jacques ","Saint-Jacques","avenue Laporte ","Laporte","rue Agnès ","Agnès",71.72,"t","Aucun impact / non applicable","Aucun impact / non applicable","Aucun impact / non applicable"
"66d0965290094c0019bc4245","rue Sainte-Catherine Ouest ","0-3 mètres","Voie de stationnement obstruée",0,"Aucun impact / non applicable","Aucun impact / non applicable","Aucun impact / non applicable","rue Sainte-Catherine Ouest ","Sainte-Catherine","rue Drummond ","Drummond","rue de la Montagne ","Montagne",102.58,"t","Aucun impact / non applicable","Aucun impact / non applicable","Aucun impact / non applicable"
"66d0b8d890094c0019bc4bd1","rue Notre-Dame Est ","0-3 mètres","Aucun impact / non applicable",0,"Obstrué (un passage piéton de 1,5 m est conservé)","Aucun impact / non applicable","Aucun impact / non applicable","rue Notre-Dame Est ","Notre-Dame","boulevard Pierre-Bernard ","Pierre-Bernard","rue Desmarteau ","Desmarteau",97,"t","Aucun impact / non applicable","Aucun impact / non applicable","Aucun impact / non applicable"
"66d0b8d890094c0019bc4bd1","boulevard Pierre-Bernard ","0-3 mètres","Aucun impact / non applicable",0,"Obstrué (un passage piéton de 1,5 m est conservé)","Aucun impact / non applicable","Aucun impact / non applicable","boulevard Pierre-Bernard ","Pierre-Bernard","rue Notre-Dame Est ","Notre-Dame","rue Tellier ","Tellier",45,"t","Aucun impact / non applicable","Aucun impact / non applicable","Aucun impact / non applicable"
"66d0d2716ea6a900198e619d","rue Wolfe ","0-3 mètres","Voie de stationnement obstruée",0,"Aucun impact / non applicable","Aucun impact / non applicable","Aucun impact / non applicable","rue Wolfe ","Wolfe","avenue Viger Est ","Viger","rue De La Gauchetière Est ","De La Gauchetière",104.32,"f","Aucun impact / non applicable","Aucun impact / non applicable","Aucun impact / non applicable"
"66d0d48f90094c0019bc567d","boulevard De Maisonneuve Est ","9-12 mètres","Rue barrée",0,"Aucun impact / non applicable","Aucun impact / non applicable","Barrée","boulevard De Maisonneuve Est ","De Maisonneuve","avenue De Lorimier ","De Lorimier","rue Fullum ","Fullum",313.55,"t","Aucun impact / non applicable","Aucun impact / non applicable","Aucun impact / non applicable"
"66d0d3476ea6a900198e61e2","rue Notre-Dame Est ","0-3 mètres","Voie de circulation obstruée",0,"Obstrué (un passage piéton de 1,5 m est conservé)","Aucun impact / non applicable","Aucun impact / non applicable","rue Notre-Dame Est ","Notre-Dame","avenue Lebrun ","Lebrun","rue Baldwin ","Baldwin",107.92,"t","Aucun impact / non applicable","Aucun impact / non applicable","Aucun impact / non applicable"
"66d0d3476ea6a900198e61e2","avenue Lebrun ","0-3 mètres","Voie de circulation obstruée",0,"Obstrué (un passage piéton de 1,5 m est conservé)","Aucun impact / non applicable","Aucun impact / non applicable","avenue Lebrun ","Lebrun","rue Bellerive ","Bellerive","rue Notre-Dame Est ","Notre-Dame",159.76,"f","Aucun impact / non applicable","Aucun impact / non applicable","Aucun impact / non applicable"
"66d0d8d16ea6a900198e62e3","avenue Lebrun ","0-3 mètres","Voie de circulation obstruée",0,"Obstrué (un passage piéton de 1,5 m est conservé)","Aucun impact / non applicable","Aucun impact / non applicable","avenue Lebrun ","Lebrun","rue Bellerive ","Bellerive","rue Notre-Dame Est ","Notre-Dame",159.76,"f","Aucun impact / non applicable","Aucun impact / non applicable","Aucun impact / non applicable"
"66d0d8fa6ea6a900198e62ee","rue de la Montagne ","0-3 mètres","Voie de stationnement obstruée",0,"Aucun impact / non applicable","Aucun impact / non applicable","Aucun impact / non applicable","rue de la Montagne ","Montagne","avenue des Canadiens-de-Montréal ","Canadiens-de-Montréal","boulevard René-Lévesque Ouest ","René-Lévesque",130.99,"t","Aucun impact / non applicable","Aucun impact / non applicable","Aucun impact / non applicable"
"66d0da106ea6a900198e6330","rue du Fort ","0-3 mètres","Voie de stationnement obstruée",0,"Barré","Aucun impact / non applicable","Aucun impact / non applicable","rue du Fort ","Fort","rue Sainte-Catherine Ouest ","Sainte-Catherine","boulevard De Maisonneuve Ouest ","De Maisonneuve",131.92,"t","Aucun impact / non applicable","Aucun impact / non applicable","Aucun impact / non applicable"
"66d0eb2390094c0019bc59bf","rue Saint-Christophe ","0-3 mètres","Voie de circulation obstruée",0,"Barré","Aucun impact / non applicable","Aucun impact / non applicable","rue Saint-Christophe ","Saint-Christophe","boulevard De Maisonneuve Est ","De Maisonneuve","rue La Fayette ","La Fayette",174.57,"f","Aucun impact / non applicable","Aucun impact / non applicable","Aucun impact / non applicable"
"66d1b5a390094c0019bc6140","rue Fabre ","0-3 mètres","Voie de stationnement obstruée",3,"Obstrué (un passage piéton de 1,5 m est conservé)","Aucun impact / non applicable","Aucun impact / non applicable","rue Fabre ","Fabre","rue Saint-Zotique Est ","Saint-Zotique","rue Bélanger ","Bélanger",322.67,"f","Aucun impact / non applicable","Aucun impact / non applicable","Aucun impact / non applicable"
"66d1b7436ea6a900198e670a","rue Durocher ","0-3 mètres","Voie de stationnement obstruée",4,"Barré","Aucun impact / non applicable","Aucun impact / non applicable","rue Durocher ","Durocher","avenue Ball ","Ball","rue Jarry Ouest ","Jarry",246.94,"f","Aucun impact / non applicable","Aucun impact / non applicable","Aucun impact / non applicable"
"66d1bc6290094c0019bc621c","rue des Carrières ","6-9 mètres","Rue barrée",0,"Barré","Barré","Barrée","rue des Carrières ","Carrières","rue Boyer ","Boyer","avenue Christophe-Colomb ","Christophe-Colomb",63.1,"t","Aucun impact / non applicable","Aucun impact / non applicable","Aucun impact / non applicable"
"66d1bc6290094c0019bc621c","avenue Christophe-Colomb ","6-9 mètres","Rue barrée",0,"Barré","Barré","Barrée","avenue Christophe-Colomb ","Christophe-Colomb","rue Saint-Grégoire ","Saint-Grégoire","avenue Christophe-Colomb ","Christophe-Colomb",976.73,"t","Aucun impact / non applicable","Aucun impact / non applicable","Aucun impact / non applicable"
"66d1bff590094c0019bc6320","rue Villeray ","9-12 mètres","Rue barrée",0,"Aucun impact / non applicable","Aucun impact / non applicable","Aucun impact / non applicable","rue Villeray ","Villeray","rue Boyer ","Boyer","rue De La Roche ","De La Roche",202.12,"t","Aucun impact / non applicable","Aucun impact / non applicable","Aucun impact / non applicable"
"66d1c0266ea6a900198e68c6","avenue Egan ","0-3 mètres","Voie de stationnement obstruée",0,"Aucun impact / non applicable","Aucun impact / non applicable","Aucun impact / non applicable","avenue Egan ","Egan","boulevard De La Vérendrye ","De La Vérendrye","rue Laurendeau ","Laurendeau",378.35,"f","Aucun impact / non applicable","Aucun impact / non applicable","Aucun impact / non applicable"
"66d1c0c86ea6a900198e68fc","avenue Greene ","0-3 mètres","Voie de stationnement obstruée",0,"Aucun impact / non applicable","Aucun impact / non applicable","Aucun impact / non applicable","avenue Greene ","Greene","rue Saint-Jacques ","Saint-Jacques","rue Saint-Antoine Ouest ","Saint-Antoine",186.31,"t","Aucun impact / non applicable","Aucun impact / non applicable","Aucun impact / non applicable"
"66d1c2816ea6a900198e695a","rue Dudemaine ","9-12 mètres","Rue barrée",0,"Barré","Barré","Barrée","rue Dudemaine ","Dudemaine","boulevard de l'Acadie ","Acadie","rue Pasteur ","Pasteur",205.25,"t","Déplacer","Aucun impact / non applicable","Aucun impact / non applicable"
"66d1d036b2fe5c00190f2d6b","boulevard Rosemont ","0-3 mètres","Voie de stationnement obstruée",0,"Aucun impact / non applicable","Aucun impact / non applicable","Aucun impact / non applicable","boulevard Rosemont ","Rosemont","avenue des Marronniers ","Marronniers","40e avenue  ","40e",43.53,"t","Aucun impact / non applicable","Aucun impact / non applicable","Aucun impact / non applicable"
"66d1d05ab2fe5c00190f2d76","rue Richmond ","3-6 mètres","Voie de circulation obstruée",0,"Aucun impact / non applicable","Aucun impact / non applicable","Barrée","rue Richmond ","Richmond","rue Basin ","Basin","rue William ","William",108.51,"t","Aucun impact / non applicable","Aucun impact / non applicable","Aucun impact / non applicable"
"66d1d1c6c9600e0019f51924","boulevard Desmarchais ","0-3 mètres","Voie de stationnement obstruée",27,"Barré","Obstrué","Aucun impact / non applicable","boulevard Desmarchais ","Desmarchais","rue Angers ","Angers","rue Laurendeau ","Laurendeau",256.56,"f","Aucun impact / non applicable","Aucun impact / non applicable","Aucun impact / non applicable"
"66d1d861c9600e0019f51a5f","rue Pontiac ","0-3 mètres","Voie de stationnement obstruée",0,"Barré","Aucun impact / non applicable","Aucun impact / non applicable","rue Pontiac ","Pontiac","avenue du Mont-Royal Est ","Mont-Royal","rue De Bienville ","De Bienville",167.88,"f","Aucun impact / non applicable","Aucun impact / non applicable","Aucun impact / non applicable"
"66d7565633139800196079ce","boulevard Saint-Laurent ","3-6 mètres","Voie de stationnement obstruée",0,"Obstrué (un passage piéton de 1,5 m est conservé)","Aucun impact / non applicable","Aucun impact / non applicable","boulevard Saint-Laurent ","Saint-Laurent","rue Saint-Cuthbert ","Saint-Cuthbert","rue Napoléon ","Napoléon",72.17,"t","Aucun impact / non applicable","Aucun impact / non applicable","Aucun impact / non applicable"
"66d7590e3313980019607b40","rue Ontario Est ","0-3 mètres","Aucun impact / non applicable",0,"Obstrué (un passage piéton de 1,5 m est conservé)","Aucun impact / non applicable","Aucun impact / non applicable","rue Ontario Est ","Ontario","rue Saint-Germain ","Saint-Germain","rue Winnipeg ","Winnipeg",41,"t","Aucun impact / non applicable","Aucun impact / non applicable","Aucun impact / non applicable"
"66d75c0e7d614b0019c552bd","boulevard Saint-Joseph Est ","0-3 mètres","Voie de stationnement obstruée",0,"Obstrué (un passage piéton de 1,5 m est conservé)","Aucun impact / non applicable","Aucun impact / non applicable","boulevard Saint-Joseph Est ","Saint-Joseph","avenue Coloniale ","Coloniale","rue De Bullion ","De Bullion",68.85,"t","Aucun impact / non applicable","Aucun impact / non applicable","Aucun impact / non applicable"
"66d76b093313980019607eb7","boulevard Pie-IX ","0-3 mètres","Voie de circulation obstruée",0,"Barré","Aucun impact / non applicable","Aucun impact / non applicable","boulevard Pie-IX ","Pie-IX","boulevard Pie-IX ","Pie-IX","rue Martial ","Martial",50.59,"t","Aucun impact / non applicable","Aucun impact / non applicable","Aucun impact / non applicable"
"66d76fdb331398001960801e","41e rue  ","6-9 mètres","Rue barrée",0,"Barré","Aucun impact / non applicable","Aucun impact / non applicable","41e rue  ","41e","boulevard Pie-IX ","Pie-IX","24e avenue  ","24e",181.72,"f","Aucun impact / non applicable","Aucun impact / non applicable","Aucun impact / non applicable"
"66d7aec87d614b0019c55d31","rue Briand ","0-3 mètres","Voie de stationnement obstruée",0,"Obstrué (un passage piéton de 1,5 m est conservé)","Aucun impact / non applicable","Aucun impact / non applicable","rue Briand ","Briand","rue Raudot ","Raudot","boulevard De La Vérendrye ","De La Vérendrye",134.57,"f","Aucun impact / non applicable","Aucun impact / non applicable","Aucun impact / non applicable"
"66d7508a3313980019607708","rue De Bullion ","0-3 mètres","Voie de stationnement obstruée",0,"Aucun impact / non applicable","Aucun impact / non applicable","Aucun impact / non applicable","rue De Bullion ","De Bullion","rue De La Gauchetière Est ","De La Gauchetière","boulevard René-Lévesque Est ","René-Lévesque",127.54,"f","Aucun impact / non applicable","Aucun impact / non applicable","Aucun impact / non applicable"
"66d750f37d614b0019c54ccb","avenue Victoria ","3-6 mètres","Voie de stationnement et voie de circulation obstruées",0,"Barré","Aucun impact / non applicable","Aucun impact / non applicable","avenue Victoria ","Victoria","avenue Bourret ","Bourret","avenue Van Horne ","Van Horne",261.3,"t","Déplacer","Aucun impact / non applicable","Aucun impact / non applicable"
"66d753363313980019607847","rue André-Laurendeau ","0-3 mètres","Voie de stationnement obstruée",3,"Barré","Barré","Aucun impact / non applicable","rue André-Laurendeau ","André-Laurendeau","rue William-Tremblay ","William-Tremblay","avenue du Mont-Royal Est ","Mont-Royal",273,"f","Aucun impact / non applicable","Aucun impact / non applicable","Aucun impact / non applicable"
"66d7549d3313980019607923","rue Cazelais ","0-3 mètres","Voie de stationnement obstruée",0,"Barré","Aucun impact / non applicable","Aucun impact / non applicable","rue Cazelais ","Cazelais","rue Walnut ","Walnut","rue Saint-Rémi ","Saint-Rémi",87.23,"f","Aucun impact / non applicable","Aucun impact / non applicable","Aucun impact / non applicable"
"66d75de83313980019607c36","rue Joffre ","9-12 mètres","Aucun impact / non applicable",0,"Barré","Aucun impact / non applicable","Aucun impact / non applicable","rue Joffre ","Joffre","rue Berlinguet ","Berlinguet","rue De Grosbois ","De Grosbois",93.23,"f","Aucun impact / non applicable","Aucun impact / non applicable","Aucun impact / non applicable"
"66d766fb3313980019607dde","rue Sauvé Ouest ","0-3 mètres","Voie de circulation obstruée",0,"Obstrué (un passage piéton de 1,5 m est conservé)","Aucun impact / non applicable","Obstruée","rue Sauvé Ouest ","Sauvé","rue Meilleur ","Meilleur","rue Sauvé Ouest ","Sauvé",194.69,"t","Aucun impact / non applicable","Aucun impact / non applicable","Aucun impact / non applicable"
"66d78d7433139800196081e8","boulevard Gouin Ouest ","0-3 mètres","Voie de stationnement et voie de circulation obstruées",3,"Obstrué (un passage piéton de 1,5 m est conservé)","Aucun impact / non applicable","Obstruée","boulevard Gouin Ouest ","Gouin","avenue Joseph-Saucier ","Joseph-Saucier","avenue LeMesurier ","LeMesurier",444.17,"t","Aucun impact / non applicable","Aucun impact / non applicable","Aucun impact / non applicable"
