"ProblÃ¨me","Date rÃ©alisÃ©e","secteur","District","CoordonnÃ©e x","CoordonnÃ©e y","Emplacement pour tri" 
"EGPUISARD","2018-06-06","04","","0","0","DO;Samson;Boulevard"
"EGPUISARD","2018-06-07","03","13","284928,70000000001","5042938","CH;Ermitage;Rue;141"
"EGAUTRES","2018-08-21","04","16","280299,90000000002","5043371,5","DO;Monique;Rue;924"
"EGPUISARD","2018-06-07","03","13","284900,59999999998","5042909,7000000002","CH;Ermitage;Rue;142"
"EGPUISARD","2018-06-07","03","13","284807,20000000001","5043107,9000000004","CH;Ermitage;Rue;205"
"EGREGARD","2018-06-07","03","13","284807,20000000001","5043107,9000000004","CH;Ermitage;Rue;205"
"EGREGARD","2018-07-03","01","01","298631,70000000001","5059666,2999999998","FR;La PÃ©riÃ¨re;Rue;8619"
"EGPUISARD","2018-06-07","05","20","283546,5","5050658,4000000004","RO;Rossignols;Boulevard;6013"
"EGPUISARD","2018-06-13","03","12","285096,20000000001","5045903,4000000004","CH;Le Caron;Avenue;1607"
"EGPUISARD","2018-07-25","04","","276754,29999999999","5044928","LO;47e;Avenue"
"EGENTRÃESERVICE","2018-08-22","04","18","278209,90000000002","5047881,5999999996","FA;38e;Avenue;1040"
"EGENTRÃESERVICE","2018-07-16","05","19","279721,90000000002","5048129,2000000002","FA;Marquette;Rue;3879"
"EGPONCEAU","2018-08-02","06","10","286959,40000000002","5059129,5999999996","AU;Debussy;Rue;145"
"EGREGARD","2018-06-10","01","03","291502,70000000001","5050798,4000000004","DU;Giffard;Croissant;2925"
"EGPUISARD","2018-11-06","05","20","283344,14640000003","5050933,0504999999","RO;Huards;Place;6133"
"EGENTRÃESERVICE","2018-06-10","02","07","288311,09999999998","5049547,7999999998","CH;Sylvain;Rue;40"
"EGREGARD","2018-06-11","04","16","279669,79999999999","5043300,7999999998","DO;Principale;Rue;655"
"EGENTRÃESERVICE","2018-11-12","03","14","284357","5043268,0999999996","CH;Dunn;Avenue;464"
"EGPUISARD","2018-06-17","05","19","282971,79310000001","5048446,7582","FA;Jean-Paul-Sartre;Rue;3668"
"EGPUISARD","2018-06-09","05","","284550,09999999998","5050274","RO;Le Corbusier;Boulevard"
"EGENTRÃESERVICE","2018-06-12","05","20","281359,09999999998","5048081,0999999996","FA;Doris;Rue;3335"
"EGCONDUITEMAITR","2018-06-08","03","13","283718","5042939,0999999996","CH;Samson;Boulevard;5156"
"EGPUISARD","2018-06-10","04","17","278488,35999999999","5042431,6671000002","DO;Bord-de-l'Eau;Chemin;1043"
"EGENTRÃESERVICE","2018-06-09","05","21","282501,29999999999","5052742,7999999998","RO;Sainte-Rose;Boulevard;204"
"EGPUISARD","2018-06-09","05","","0","0","FA;Dagenais Ouest;Boulevard;2965"
"EGREGARD","2018-06-10","02","","287630,55089999997","5046240","LR;Concorde Ouest;Boulevard"
"EGPUISARD","2018-06-10","01","01","298252,29999999999","5059149,0999999996","FR;MÃ©lisande;Rue;1142"
"EGPUISARD","2018-06-10","04","","281572,20000000001","5044114","DO;Lemieux;Rue"
"EGENTRÃESERVICE","2018-06-11","05","20","282188,70000000001","5048389,4000000004","FA;EugÃ¨ne;Rue;352"
"EGENTRÃESERVICE","2018-06-10","06","09","286491,70000000001","5052358","VI;Castille;Rue;8"
"EGCONDUITEMAITR","2018-06-10","01","01","298046,09999999998","5058935,2999999998","FR;Mirelle;Rue;1095"
"EGCONDUITEMAITR","2018-06-10","05","20","281889,20000000001","5048730,7000000002","FA;Ãric;Rue;476"
"EGREGARD","2018-09-22","05","21","282207,70000000001","5051541,7999999998","RO;CurÃ©-Labelle;Boulevard;206"
"EGPUISARD","2018-06-20","03","14","284808,09999999998","5043356,4000000004","CH;Samson;Boulevard;4495"
"EGPUISARD","2018-06-12","01","03","290909,79999999999","5049618,9000000004","DU;Champigny;Croissant;1165"
"EGPUISARD","2018-06-19","03","13","284756,09999999998","5043184,5999999996","CH;Samson;Boulevard;4600"
"EGPUISARD","2018-08-05","03","14","284965,09999999998","5043524,4000000004","CH;95e;Avenue;385"
"EGPUISARD","2018-06-21","03","13","284899,20000000001","5043341,5999999996","CH;LÃ©vesque Ouest;Boulevard;4511"
"EGPUISARD","2018-06-20","03","13","284899,20000000001","5043341,5999999996","CH;LÃ©vesque Ouest;Boulevard;4511"
"EGPUISARD","2018-06-12","05","","279914,40000000002","5049486","FA;Lac-de-Mai;Rue"
"EGPUISARD","2018-08-09","03","13","285852,79999999999","5043608,7999999998","CH;Seine;Rue;4089"
"EGPUISARD","2018-06-12","04","18","277671,59999999998","5046947","FA;Bellemare;Rue;900"
"EGPUISARD","2018-06-13","02","07","287563,40000000002","5049227","CH;Tripoli;Rue;2126"
"EGPUISARD","2018-06-12","02","","289499,40000000002","5048243","PV;Laurentides;Boulevard"
"EGENTRÃESERVICE","2018-06-19","06","09","287914,70000000001","5053382,5","VI;Calmar;Rue;2178"
"EGPUISARD","2018-06-17","06","09","285347,09999999998","5052772,5","AU;Corinthe;Rue;1091"
"EGENTRÃESERVICE","2018-07-01","04","17","276894,59999999998","5044883,4000000004","LO;49e;Avenue;7885"
"EGPUISARD","2018-06-19","01","03","291102,70000000001","5053792,2999999998","DU;Pie-IX;Boulevard;3330"
"EGPUISARD","2018-06-18","04","16","281921,70000000001","5042937,2000000002","DO;Casaubon;Rue;788"
"EGPUISARD","2018-06-13","04","","276733,80729999999","5045754","FA;Dagenais Ouest;Boulevard"
"EGPUISARD","2018-06-17","02","06","288579,29999999999","5047008","LR;Royan;Rue;485"
"EGPUISARD","2018-06-19","05","19","280688,90000000002","5048894,5999999996","FA;Fridolin;Rue;589"
"EGPUISARD","2018-06-18","02","","0","0","LR;Concorde Ouest;Boulevard"
"EGREGARD","2018-06-14","03","12","0","0","LR;Prairies;Boulevard;527"
"EGPUISARD","2018-06-14","02","","289499,40000000002","5048243","PV;Laurentides;Boulevard"
"EGPUISARD","2018-09-25","05","21","282131,59999999998","5052471,5","RO;Sainte-Rose;Boulevard;274"
"EGPUISARD","2018-07-07","02","11","288552,24060000002","5045254,2297","LR;Prairies;Boulevard;387"
"EGPUISARD","2018-06-21","03","15","283934,59999999998","5045628,0999999996","CH;Goyer;Rue;1755"
"EGPUISARD","2018-10-03","03","12","286974,40000000002","5044605,4000000004","CH;64e;Avenue;315"
"EGPUISARD","2018-06-20","04","16","280763","5042535,4000000004","DO;Georges;Place;541"
"EGENTRÃESERVICE","2018-09-02","05","21","282501,29999999999","5052742,7999999998","RO;Sainte-Rose;Boulevard;204"
"EGPUISARD","2018-06-14","03","14","285224,79999999999","5044784,7999999998","CH;CurÃ©-Labelle;Boulevard;970"
"EGFOSSÃ","2018-06-27","05","19","279266,40000000002","5048517","FA;Sainte-Rose;Boulevard;3920"
"EGPUISARD","2018-06-17","05","","0","0","FA;Martial;Rue"
"EGENTRÃESERVICE","2018-06-28","03","12","285162,79999999999","5045972,4000000004","CH;Lacroix;Avenue;1575"
"EGPUISARD","2018-06-28","03","15","283905,70000000001","5046333,5","CH;Louis-Payette;Avenue;4095"
"EGPUISARD","2018-06-18","03","","285825,03200000001","5046313","CH;ChÃ¢teaux;Rue"
"EGENTRÃESERVICE","2018-06-18","06","10","285024,59999999998","5055880,7000000002","AU;Perras;Rue;415"
"EGAUTRES","2018-06-18","02","06","290864,09999999998","5049276,2999999998","DU;Albanel;Croissant;1054"
"EGENTRÃESERVICE","2018-07-16","05","21","282846,29999999999","5053299,2000000002","RO;Dufferin;Terrasse;89"
"EGPUISARD","2018-06-20","06","09","286043,09999999998","5053359,5999999996","AU;Picasso;Rue;4835"
"EGPUISARD","2018-06-18","02","11","288552,24060000002","5045254,2297","LR;Prairies;Boulevard;387"
"EGPUISARD","2018-06-18","02","","288348","5045016","LR;Giroux;Avenue"
"EGCONDUITEMAITR","2018-06-15","05","21","282518,59999999998","5052760","RO;Sainte-Rose;Boulevard;202"
"EGCONDUITEMAITR","2018-06-15","04","18","278297,79999999999","5048034,5999999996","FA;40e;Avenue;1073"
"EGENTRÃESERVICE","2018-09-02","05","21","282444,09999999998","5052757,5","RO;Sainte-Rose;Boulevard;211"
"EGREGARD","2018-06-17","04","16","280265,79999999999","5042717,5","DO;Maurice;Rue;785"
"EGPUISARD","2018-06-17","06","","287444,59999999998","5050672","VI;Colbert;Rue"
"EGPUISARD","2018-06-16","03","","287951,40000000002","5044629","LR;Micro;Avenue"
"EGREGARD","2018-06-16","03","12","285790,09999999998","5046251,2000000002","CH;Daniel-Johnson;Boulevard;1450"
"EGREGARD","2018-06-17","04","","277311,09999999998","5046524,2999999998","FA;18e;Avenue;705"
"EGPUISARD","2018-06-17","02","","289752,40000000002","5046568","LR;8e;Avenue"
"EGCONDUITEMAITR","2018-06-17","06","09","285141,20000000001","5052951,2000000002","AU;Olivier-Chauveau;Rue;373"
"EGPUISARD","2018-06-18","06","","285005,20000000001","5053170","AU;Olivier-Chauveau;Rue"
"EGCONDUITEMAITR","2018-06-17","02","05","289229,10950000002","5045709,2192000002","LR;Prairies;Boulevard;277"
"EGPUISARD","2018-06-18","05","20","281787,5","5048160,9000000004","FA;Fernand;Rue;240"
"EGCONDUITEMAITR","2018-06-18","05","19","280562,09999999998","5048688,0999999996","FA;Dagenais Ouest;Boulevard;3505"
"EGBASSINRÃTENSI","2018-06-18","05","20","284309","5051017","RO;Oiseaux;Boulevard;2089"
"EGENTRÃESERVICE","2018-07-10","03","12","0","0","CH;Chomedey;Boulevard;1550"
"EGPUISARD","2018-07-15","01","02","292745,29999999999","5050924,2000000002","VP;Rodrigue-Bourdages;Avenue;677"
"EGENTRÃESERVICE","2018-06-20","05","20","282965","5050025,4000000004","RO;Grives;Place;2722"
"EGPUISARD","2018-06-18","05","20","281528,29999999999","5048182,7999999998","FA;Edgar;Rue;3242"
"EGPUISARD","2018-06-20","02","07","286182,59999999998","5047891,4000000004","CH;Le Corbusier;Boulevard;2055"
"EGCONDUITEMAITR","2018-07-10","06","","287577,39750000002","5052998,1813000003","VI;Lausanne;Rue;425"
"EGENTRÃESERVICE","2018-06-20","02","07","286170,40000000002","5047907,9000000004","CH;Le Corbusier;Boulevard;2105"
"EGPUISARD","2018-06-19","01","03","291347,29999999999","5051623,9000000004","VP;Marie-Victorin;Rue;1028"
"EGCONDUITEMAITR","2018-06-19","04","17","276840,90000000002","5044840,2999999998","LO;47e;Avenue;7855"
"EGPUISARD","2018-06-28","03","13","285018,09999999998","5044157,5","CH;Prince-Charles;Avenue;4176"
"EGENTRÃESERVICE","2018-06-21","02","20","285467,5","5050277,7999999998","RO;Bergar;Rue;1252"
"EGPUISARD","2018-06-28","03","12","285061,70000000001","5045710,2000000002","CH;Juneau;Rue;1532"
"EGENTRÃESERVICE","2018-09-12","03","12","285039,70000000001","5045843,4000000004","CH;Lapalme;Avenue;1570"
"EGPUISARD","2018-06-19","03","13","286206","5044356,9000000004","CH;CurÃ©-Labelle;Boulevard;435"
"EGPUISARD","2018-06-21","02","05","290388,29999999999","5046929,9000000004","LR;Saint-Luc;Rue;32"
"EGPUISARD","2018-06-21","02","06","289171,90000000002","5047631,4000000004","LR;19e;Rue;76"
"EGPUISARD","2018-06-18","01","","293525,34999999998","5054889","DU;Ernest-Cormier;Rue"
"EGPUISARD","2018-06-19","03","12","287082,79999999999","5044609,5","CH;63e;Avenue;272"
"EGPUISARD","2018-06-28","06","08","288715,79999999999","5051692,9000000004","VI;Louis-Durocher;Rue;1656"
"EGPUISARD","2018-06-21","02","11","288434,5","5045053,9000000004","LR;Prairies;Boulevard;404"
"EGPUISARD","2018-06-28","01","","290869,79999999999","5051616,2000000002","DU;Saint-Martin Est;Boulevard;3225"
"EGENTRÃESERVICE","2018-06-26","04","","0","0","LO;7e;Avenue"
"EGENTRÃESERVICE","2018-08-16","","","0","0","FA;6e;Avenue"
"EGENTRÃESERVICE","2018-08-16","","","0","0","FA;6e;Avenue"
"EGENTRÃESERVICE","2018-06-18","02","04","290404,79999999999","5047141,7000000002","PV;Berri;Rue;184"
"EGREGARD","2018-06-20","06","10","284790,29999999999","5055231,5","AU;Saint-SaÃ«ns Ouest;Rue;75"
"EGPUISARD","2018-06-18","06","10","284823,90000000002","5054378,0999999996","AU;Sainte-Rose Est;Boulevard;209"
"EGPUISARD","2018-06-18","05","21","281489,70000000001","5051795,5","RO;Sainte-Rose;Boulevard;373"
"EGPUISARD","2018-08-08","06","10","285999,5","5053741,0999999996","AU;Piette;Rue;400"
"EGPUISARD","2018-06-19","04","16","280749","5042524,0999999996","DO;Georges;Place;545"
"EGPUISARD","2018-06-20","04","16","280749","5042524,0999999996","DO;Georges;Place;545"
"EGCONDUITEMAITR","2018-11-11","04","17","277258,31270000001","5042313,4990999997","IL;Tour;Chemin;18"
"EGREGARD","2018-11-19","05","","282811,48330000002","5047700","CH;Saint-ElzÃ©ar Ouest;Boulevard"
"EGREGARD","2018-06-20","05","21","281913,5","5052545,7000000002","RO;ThÃ©rÃ¨se-Casgrain;Rue;10"
"EGPUISARD","2018-07-05","03","12","287128,70000000001","5044615,2999999998","CH;63e;Avenue;321"
"EGPUISARD","2018-06-30","03","12","285141,59999999998","5045252,2999999998","CH;Val-Martin;Rue;1230"
"EGPUISARD","2018-06-28","02","06","290740,40000000002","5049303,5","DU;Albanel;Croissant;1078"
"EGREGARD","2018-06-28","05","10","283027","5054418,5999999996","RO;Lemay;Rue;5"
"EGPUISARD","2018-06-20","05","20","283375,09999999998","5050107,5999999996","RO;Oiseaux;Boulevard;2466"
"EGCONDUITEMAITR","2018-06-27","03","14","283647,5","5044034,0999999996","CH;Melville;Rue;977"
"EGPUISARD","2018-06-26","01","02","293397,70000000001","5052149,7000000002","VP;Saint-Laurent;Avenue;961"
"EGREGARD","2018-06-20","06","10","284790,29999999999","5055231,5","AU;Saint-SaÃ«ns Ouest;Rue;75"
"EGPUISARD","2018-06-21","02","06","288759,20000000001","5047773,0999999996","CH;Souvenir;Boulevard;387"
"EGPUISARD","2018-08-20","03","15","283736,59999999998","5045802,5999999996","CH;Goyer;Rue;1946"
"EGPUISARD","2018-06-21","02","","290345","5047963","PV;Alexandre;Rue"
"EGREGARD","2018-06-20","06","09","285141,20000000001","5052951,2000000002","AU;Olivier-Chauveau;Rue;373"
"EGENTRÃESERVICE","2018-09-19","03","13","285620,09999999998","5043599,2999999998","CH;LÃ©vesque Ouest;Boulevard;4118"
"EGREGARD","2018-06-20","06","09","286179,40000000002","5052403,0999999996","VI;Cyrille-Delage;Rue;4250"
"EGPUISARD","2018-06-21","06","","287017,29999999999","5050452","VI;Gand;Rue"
"EGPUISARD","2018-07-17","05","21","282491,09999999998","5052183,7000000002","RO;Roseval;Rue;148"
"EGREGARD","2018-06-21","03","12","0","0","CH;Chomedey;Boulevard;1550"
"EGENTRÃESERVICE","2018-08-22","02","06","290564,29999999999","5048947","DU;Notre-Dame-de-Fatima;Rue;517"
"EGPUISARD","2018-08-01","02","11","288325,70000000001","5045739","LR;Desmarteau;Avenue;102"
"EGPUISARD","2018-06-21","02","","289499,40000000002","5048243","PV;Laurentides;Boulevard"
"EGENTRÃESERVICE","2018-06-21","06","09","286930,29999999999","5053179,2999999998","VI;Grasset;Place;136"
"EGPUISARD","2018-07-19","03","07","284570,20000000001","5046150,2999999998","CH;Pouliot;Rue;701"
"EGPUISARD","2018-06-28","03","12","287724,70000000001","5045014,2000000002","LR;Desrochers;Rue;122"
"EGENTRÃESERVICE","2018-07-05","02","06","288167,70000000001","5048345,5999999996","CH;Fleetwood;Rue;1717"
"EGPUISARD","2018-06-24","06","","285456,90000000002","5057042","AU;Bergeron;Rue"
"EGPUISARD","2018-06-26","03","13","284862,59999999998","5043298,2000000002","CH;Aubade;Rue;226"
"EGPUISARD","2018-06-26","03","15","283934,59999999998","5045628,0999999996","CH;Goyer;Rue;1755"
"EGPUISARD","2018-06-28","03","13","285719,90000000002","5043819,2999999998","CH;85e;Avenue;279"
"EGPUISARD","2018-06-26","06","09","287931,5","5052855,2999999998","VI;Bergame;Rue;2112"
"EGPUISARD","2018-06-26","03","15","282137,20079999999","5045648,9343999997","CH;Campeau;Rue;5395"
"EGPUISARD","2018-06-24","02","04","290920,20000000001","5047623,0999999996","PV;Boischatel;Rue;176"
"EGPUISARD","2018-06-24","06","10","285170,70000000001","5055425","AU;Pelletier;Rue;6237"
"EGREGARD","2018-06-24","01","03","290914,79999999999","5051164,4000000004","DU;Isle-Maligne;Croissant;1360"
"EGPUISARD","2018-06-24","04","16","282783,70000000001","5042606","CH;Chomedey (A-13);Desserte ouest;420"
"EGPUISARD","2018-06-24","01","01","299872,50829999999","5059022,0536000002","FR;LÃ©vesque Est;Boulevard;8980"
"EGENTRÃESERVICE","2018-06-26","01","01","298964,09999999998","5059087","FR;Robert;Avenue;8645"
"EGPUISARD","2018-06-27","02","","289499,40000000002","5048243","PV;Laurentides;Boulevard"
"EGENTRÃESERVICE","2018-10-15","06","09","286825,40000000002","5052785,9000000004","VI;Lorca;Rue;2205"
"EGREGARD","2018-07-05","04","17","276635,29999999999","5042653,7000000002","DO;Bord-de-l'Eau;Chemin;1399"
"EGENTRÃESERVICE","2018-10-25","01","02","291991,90000000002","5050749,5","VP;Marsolais;Rue;758"
"EGPUISARD","2018-06-28","03","14","283534,40000000002","5043783,4000000004","CH;Notre-Dame;Boulevard;4969"
"EGENTRÃESERVICE","2018-07-05","01","","0","0","DU;Saint-ElzÃ©ar Est;Rang"
"EGPUISARD","2018-07-15","02","06","289512,79999999999","5048278","PV;Laurentides;Boulevard;803"
"EGPUISARD","2018-06-27","05","20","282842,79999999999","5049438,7999999998","RO;Ombrette;Rue;2596"
"EGPUISARD","2018-08-01","02","06","289684,09999999998","5050185,7999999998","DU;Saint-Martin Est;Boulevard;1610"
"EGPUISARD","2018-06-28","02","06","288710,59999999998","5047640,9000000004","LR;CÃ´te-d'Azur;Rue;319"
"EGPUISARD","2018-07-19","02","05","289420,59999999998","5046377,2999999998","LR;Cartier Ouest;Boulevard;280"
"EGPUISARD","2018-07-09","04","","0","0","LO;Dagenais Ouest;Boulevard;5490"
"EGPUISARD","2018-09-25","02","11","288871,11249999999","5045763,4719000002","LR;Parc;Avenue;67"
"EGPUISARD","2018-06-28","02","07","286512","5048088,0999999996","CH;Jessop;Avenue;2012"
"EGPUISARD","2018-06-28","02","","0","0","LR;Cartier Ouest;Boulevard"
"EGENTRÃESERVICE","2018-06-28","02","04","290404,79999999999","5047141,7000000002","PV;Berri;Rue;184"
"EGENTRÃESERVICE","2018-06-28","02","06","289133,5","5047584,5","LR;9e;Avenue;549"
"EGENTRÃESERVICE","2018-06-28","05","21","281709,90000000002","5052109,0999999996","RO;Sainte-Rose;Boulevard;339"
"EGPUISARD","2018-06-28","01","02","291912,09999999998","5050839,5","VP;Marsolais;Rue;784"
"EGCONDUITEMAITR","2018-06-30","04","17","275610,40950000001","5045589,7362000002","LO;24e;Rue;3202"
"EGPUISARD","2018-07-19","03","12","285742,72889999999","5046546,4413999999","CH;Saint-Martin Ouest;Boulevard;3000"
"EGPUISARD","2018-07-15","03","12","285577,29999999999","5045688,7000000002","CH;Souvenir;Boulevard;3400"
"EGPUISARD","2018-06-30","02","07","286453,70000000001","5048581,5","CH;Massenet;Avenue;1631"
"EGREGARD","2018-07-01","04","","275622,09999999998","5045152","LO;25e;Avenue"
"EGPUISARD","2018-06-30","04","","276923,5","5047208","FA;18e;Avenue"
"EGREGARD","2018-07-01","06","08","286034,40000000002","5052011,2000000002","VI;SÃ©govie;Place;2154"
"EGPUISARD","2018-07-01","06","08","288715,79999999999","5051692,9000000004","VI;Louis-Durocher;Rue;1656"
"EGPUISARD","2018-07-04","04","17","276821,5","5045492,9000000004","LO;57e;Avenue;6525"
"EGREGARD","2018-07-09","06","08","286814,79999999999","5051367","VI;Saint-ElzÃ©ar Ouest;Boulevard;29"
"EGPUISARD","2018-09-24","05","21","283695,79999999999","5053888,2999999998","RO;Sainte-Rose Est;Boulevard;45"
"EGCONDUITEMAITR","2018-07-03","04","","0","0","LO;57e;Avenue"
"EGPUISARD","2018-07-03","02","","289499,40000000002","5048243","PV;Laurentides;Boulevard"
"EGREGARD","2018-07-05","01","04","291552,20000000001","5049527,5999999996","DU;Chevrier;Croissant;14"
"EGPUISARD","2018-07-05","03","13","286206","5044356,9000000004","CH;CurÃ©-Labelle;Boulevard;435"
