id_station,timestamp_local,compte_dir_nord,compte_dir_sud,compte_dir_est,compte_dir_ouest,compte_total
V13,2020-10-06T01:15:00-04,,,1,0,1
V13,2020-10-06T01:30:00-04,,,0,0,0
V13,2020-10-06T01:45:00-04,,,1,0,1
V13,2020-10-06T02:00:00-04,,,0,1,1
V13,2020-10-06T02:15:00-04,,,0,0,0
V13,2020-10-06T02:30:00-04,,,0,0,0
V13,2020-10-06T02:45:00-04,,,1,1,2
V13,2020-10-06T03:00:00-04,,,0,0,0
V13,2020-10-06T03:15:00-04,,,0,0,0
V13,2020-10-06T03:30:00-04,,,0,0,0
V13,2020-10-06T03:45:00-04,,,0,0,0
V13,2020-10-06T04:00:00-04,,,0,0,0
V13,2020-10-06T04:15:00-04,,,0,0,0
V13,2020-10-06T04:30:00-04,,,0,0,0
V13,2020-10-06T04:45:00-04,,,2,0,2
V13,2020-10-06T05:00:00-04,,,0,0,0
V13,2020-10-06T05:15:00-04,,,4,0,4
V13,2020-10-06T05:30:00-04,,,0,0,0
V13,2020-10-06T05:45:00-04,,,2,2,4
V13,2020-10-06T06:00:00-04,,,4,0,4
V13,2020-10-06T06:15:00-04,,,1,1,2
V13,2020-10-06T06:30:00-04,,,3,2,5
V13,2020-10-06T06:45:00-04,,,2,7,9
V13,2020-10-06T07:00:00-04,,,9,6,15
V13,2020-10-06T07:15:00-04,,,8,13,21
V13,2020-10-06T07:30:00-04,,,11,19,30
V13,2020-10-06T07:45:00-04,,,16,20,36
V13,2020-10-06T08:00:00-04,,,20,18,38
V13,2020-10-06T08:15:00-04,,,18,32,50
V13,2020-10-06T08:30:00-04,,,13,12,25
V13,2020-10-06T08:45:00-04,,,9,16,25
V13,2020-10-06T09:00:00-04,,,8,9,17
V13,2020-10-06T09:15:00-04,,,6,11,17
V13,2020-10-06T09:30:00-04,,,4,7,11
V13,2020-10-06T09:45:00-04,,,6,8,14
V13,2020-10-06T10:00:00-04,,,4,4,8
V13,2020-10-06T10:15:00-04,,,13,11,24
V13,2020-10-06T10:30:00-04,,,5,4,9
V13,2020-10-06T10:45:00-04,,,6,7,13
V13,2020-10-06T11:00:00-04,,,8,7,15
V13,2020-10-06T11:15:00-04,,,5,7,12
V13,2020-10-06T11:30:00-04,,,12,13,25
V13,2020-10-06T11:45:00-04,,,8,13,21
V13,2020-10-06T12:00:00-04,,,6,6,12
V13,2020-10-06T12:15:00-04,,,10,7,17
V13,2020-10-06T12:30:00-04,,,14,15,29
V13,2020-10-06T12:45:00-04,,,18,9,27
V13,2020-10-06T13:00:00-04,,,12,13,25
V13,2020-10-06T13:15:00-04,,,6,5,11
V13,2020-10-06T13:30:00-04,,,10,3,13
V13,2020-10-06T13:45:00-04,,,5,6,11
V13,2020-10-06T14:00:00-04,,,8,8,16
V13,2020-10-06T14:15:00-04,,,12,8,20
V13,2020-10-06T14:30:00-04,,,8,6,14
V13,2020-10-06T14:45:00-04,,,8,11,19
V13,2020-10-06T15:00:00-04,,,10,5,15
V13,2020-10-06T15:15:00-04,,,13,8,21
V13,2020-10-06T15:30:00-04,,,20,19,39
V13,2020-10-06T15:45:00-04,,,14,16,30
V13,2020-10-06T16:00:00-04,,,25,16,41
V13,2020-10-06T16:15:00-04,,,17,29,46
V13,2020-10-06T16:30:00-04,,,18,14,32
V13,2020-10-06T16:45:00-04,,,34,29,63
V13,2020-10-06T17:00:00-04,,,25,25,50
V13,2020-10-06T17:15:00-04,,,24,23,47
V13,2020-10-06T17:30:00-04,,,27,20,47
V13,2020-10-06T17:45:00-04,,,22,14,36
V13,2020-10-06T18:00:00-04,,,25,8,33
V13,2020-10-06T18:15:00-04,,,17,15,32
V13,2020-10-06T18:30:00-04,,,14,14,28
V13,2020-10-06T18:45:00-04,,,23,16,39
V13,2020-10-06T19:00:00-04,,,7,5,12
V13,2020-10-06T19:15:00-04,,,8,8,16
V13,2020-10-06T19:30:00-04,,,12,7,19
V13,2020-10-06T19:45:00-04,,,5,8,13
V13,2020-10-06T20:00:00-04,,,8,7,15
V13,2020-10-06T20:15:00-04,,,8,5,13
V13,2020-10-06T20:30:00-04,,,3,2,5
V13,2020-10-06T20:45:00-04,,,4,1,5
V13,2020-10-06T21:00:00-04,,,4,5,9
V13,2020-10-06T21:15:00-04,,,3,3,6
V13,2020-10-06T21:30:00-04,,,3,3,6
V13,2020-10-06T21:45:00-04,,,2,5,7
V13,2020-10-06T22:00:00-04,,,4,2,6
V13,2020-10-06T22:15:00-04,,,1,2,3
V13,2020-10-06T22:30:00-04,,,3,2,5
V13,2020-10-06T22:45:00-04,,,1,2,3
V13,2020-10-06T23:00:00-04,,,3,2,5
V13,2020-10-06T23:15:00-04,,,0,4,4
V13,2020-10-06T23:30:00-04,,,1,1,2
V13,2020-10-06T23:45:00-04,,,1,0,1
V13,2020-10-07T00:00:00-04,,,2,0,2
V13,2020-10-07T00:15:00-04,,,0,0,0
V13,2020-10-07T00:30:00-04,,,1,0,1
V13,2020-10-07T00:45:00-04,,,0,1,1
V13,2020-10-07T01:00:00-04,,,0,0,0
V13,2020-10-07T01:15:00-04,,,0,0,0
V13,2020-10-07T01:30:00-04,,,1,0,1
V13,2020-10-07T01:45:00-04,,,0,0,0
V13,2020-10-07T02:00:00-04,,,0,0,0
V13,2020-10-07T02:15:00-04,,,0,0,0
V13,2020-10-07T02:30:00-04,,,0,0,0
V13,2020-10-07T02:45:00-04,,,0,0,0
V13,2020-10-07T03:00:00-04,,,0,0,0
V13,2020-10-07T03:15:00-04,,,0,0,0
V13,2020-10-07T03:30:00-04,,,0,0,0
V13,2020-10-07T03:45:00-04,,,0,0,0
V13,2020-10-07T04:00:00-04,,,0,0,0
V13,2020-10-07T04:15:00-04,,,0,0,0
V13,2020-10-07T04:30:00-04,,,0,0,0
V13,2020-10-07T04:45:00-04,,,0,0,0
V13,2020-10-07T05:00:00-04,,,1,0,1
V13,2020-10-07T05:15:00-04,,,1,0,1
V13,2020-10-07T05:30:00-04,,,0,0,0
V13,2020-10-07T05:45:00-04,,,0,1,1
V13,2020-10-07T06:00:00-04,,,0,0,0
V13,2020-10-07T06:15:00-04,,,0,2,2
V13,2020-10-07T06:30:00-04,,,0,4,4
V13,2020-10-07T06:45:00-04,,,1,3,4
V13,2020-10-07T07:00:00-04,,,2,3,5
V13,2020-10-07T07:15:00-04,,,6,5,11
V13,2020-10-07T07:30:00-04,,,4,11,15
V13,2020-10-07T07:45:00-04,,,9,20,29
V13,2020-10-07T08:00:00-04,,,14,16,30
V13,2020-10-07T08:15:00-04,,,9,12,21
V13,2020-10-07T08:30:00-04,,,1,12,13
V13,2020-10-07T08:45:00-04,,,11,11,22
V13,2020-10-07T09:00:00-04,,,3,5,8
V13,2020-10-07T09:15:00-04,,,5,4,9
V13,2020-10-07T09:30:00-04,,,1,2,3
V13,2020-10-07T09:45:00-04,,,1,4,5
V13,2020-10-07T10:00:00-04,,,2,1,3
V13,2020-10-07T10:15:00-04,,,2,2,4
V13,2020-10-07T10:30:00-04,,,1,2,3
V13,2020-10-07T10:45:00-04,,,0,1,1
V13,2020-10-07T11:00:00-04,,,1,2,3
V13,2020-10-07T11:15:00-04,,,1,2,3
V13,2020-10-07T11:30:00-04,,,1,3,4
V13,2020-10-07T11:45:00-04,,,3,4,7
V13,2020-10-07T12:00:00-04,,,0,3,3
V13,2020-10-07T12:15:00-04,,,2,6,8
V13,2020-10-07T12:30:00-04,,,4,3,7
V13,2020-10-07T12:45:00-04,,,6,2,8
V13,2020-10-07T13:00:00-04,,,4,4,8
V13,2020-10-07T13:15:00-04,,,3,3,6
V13,2020-10-07T13:30:00-04,,,1,2,3
V13,2020-10-07T13:45:00-04,,,1,1,2
V13,2020-10-07T14:00:00-04,,,5,2,7
V13,2020-10-07T14:15:00-04,,,6,2,8
V13,2020-10-07T14:30:00-04,,,2,5,7
V13,2020-10-07T14:45:00-04,,,2,2,4
V13,2020-10-07T15:00:00-04,,,7,1,8
V13,2020-10-07T15:15:00-04,,,4,2,6
V13,2020-10-07T15:30:00-04,,,6,8,14
V13,2020-10-07T15:45:00-04,,,4,8,12
V13,2020-10-07T16:00:00-04,,,7,6,13
V13,2020-10-07T16:15:00-04,,,9,11,20
V13,2020-10-07T16:30:00-04,,,12,13,25
V13,2020-10-07T16:45:00-04,,,17,16,33
V13,2020-10-07T17:00:00-04,,,14,6,20
V13,2020-10-07T17:15:00-04,,,17,12,29
V13,2020-10-07T17:30:00-04,,,17,10,27
V13,2020-10-07T17:45:00-04,,,10,11,21
V13,2020-10-07T18:00:00-04,,,14,14,28
V13,2020-10-07T18:15:00-04,,,11,6,17
V13,2020-10-07T18:30:00-04,,,9,9,18
V13,2020-10-07T18:45:00-04,,,9,3,12
V13,2020-10-07T19:00:00-04,,,5,5,10
V13,2020-10-07T19:15:00-04,,,5,9,14
V13,2020-10-07T19:30:00-04,,,0,5,5
V13,2020-10-07T19:45:00-04,,,5,5,10
V13,2020-10-07T20:00:00-04,,,6,1,7
V13,2020-10-07T20:15:00-04,,,3,4,7
V13,2020-10-07T20:30:00-04,,,3,1,4
V13,2020-10-07T20:45:00-04,,,3,1,4
V13,2020-10-07T21:00:00-04,,,2,4,6
V13,2020-10-07T21:15:00-04,,,2,1,3
V13,2020-10-07T21:30:00-04,,,3,4,7
V13,2020-10-07T21:45:00-04,,,2,1,3
V13,2020-10-07T22:00:00-04,,,5,5,10
V13,2020-10-07T22:15:00-04,,,4,2,6
V13,2020-10-07T22:30:00-04,,,0,1,1
V13,2020-10-07T22:45:00-04,,,7,0,7
V13,2020-10-07T23:00:00-04,,,1,1,2
V13,2020-10-07T23:15:00-04,,,0,1,1
V13,2020-10-07T23:30:00-04,,,0,0,0
V13,2020-10-07T23:45:00-04,,,0,0,0
V13,2020-10-08T00:00:00-04,,,2,1,3
V13,2020-10-08T00:15:00-04,,,0,0,0
V13,2020-10-08T00:30:00-04,,,0,0,0
V13,2020-10-08T00:45:00-04,,,0,0,0
V13,2020-10-08T01:00:00-04,,,1,0,1
V13,2020-10-08T01:15:00-04,,,0,0,0
V13,2020-10-08T01:30:00-04,,,0,0,0
V13,2020-10-08T01:45:00-04,,,0,0,0
V13,2020-10-08T02:00:00-04,,,0,0,0
V13,2020-10-08T02:15:00-04,,,0,0,0
V13,2020-10-08T02:30:00-04,,,0,0,0
V13,2020-10-08T02:45:00-04,,,0,0,0
V13,2020-10-08T03:00:00-04,,,0,0,0
V13,2020-10-08T03:15:00-04,,,0,0,0
V13,2020-10-08T03:30:00-04,,,0,0,0
V13,2020-10-08T03:45:00-04,,,0,0,0
V13,2020-10-08T04:00:00-04,,,0,0,0
V13,2020-10-08T04:15:00-04,,,0,0,0
V13,2020-10-08T04:30:00-04,,,0,0,0
V13,2020-10-08T04:45:00-04,,,0,0,0
V13,2020-10-08T05:00:00-04,,,0,0,0
V13,2020-10-08T05:15:00-04,,,1,0,1
V13,2020-10-08T05:30:00-04,,,0,0,0
V13,2020-10-08T05:45:00-04,,,2,2,4
V13,2020-10-08T06:00:00-04,,,2,0,2
V13,2020-10-08T06:15:00-04,,,1,1,2
V13,2020-10-08T06:30:00-04,,,1,4,5
V13,2020-10-08T06:45:00-04,,,1,2,3
V13,2020-10-08T07:00:00-04,,,8,3,11
V13,2020-10-08T07:15:00-04,,,7,9,16
V13,2020-10-08T07:30:00-04,,,15,14,29
V13,2020-10-08T07:45:00-04,,,14,28,42
V13,2020-10-08T08:00:00-04,,,19,14,33
V13,2020-10-08T08:15:00-04,,,14,21,35
V13,2020-10-08T08:30:00-04,,,11,12,23
V13,2020-10-08T08:45:00-04,,,22,12,34
V13,2020-10-08T09:00:00-04,,,7,12,19
V13,2020-10-08T09:15:00-04,,,9,9,18
V13,2020-10-08T09:30:00-04,,,8,7,15
V13,2020-10-08T09:45:00-04,,,2,7,9
V13,2020-10-08T10:00:00-04,,,5,9,14
V13,2020-10-08T10:15:00-04,,,3,3,6
V13,2020-10-08T10:30:00-04,,,3,4,7
V13,2020-10-08T10:45:00-04,,,6,4,10
V13,2020-10-08T11:00:00-04,,,5,3,8
V13,2020-10-08T11:15:00-04,,,4,6,10
V13,2020-10-08T11:30:00-04,,,5,11,16
V13,2020-10-08T11:45:00-04,,,6,5,11
V13,2020-10-08T12:00:00-04,,,6,13,19
V13,2020-10-08T12:15:00-04,,,3,11,14
V13,2020-10-08T12:30:00-04,,,7,9,16
V13,2020-10-08T12:45:00-04,,,9,6,15
V13,2020-10-08T13:00:00-04,,,8,9,17
V13,2020-10-08T13:15:00-04,,,8,10,18
V13,2020-10-08T13:30:00-04,,,6,7,13
V13,2020-10-08T13:45:00-04,,,7,1,8
V13,2020-10-08T14:00:00-04,,,17,7,24
V13,2020-10-08T14:15:00-04,,,8,8,16
V13,2020-10-08T14:30:00-04,,,6,8,14
V13,2020-10-08T14:45:00-04,,,14,12,26
V13,2020-10-08T15:00:00-04,,,9,6,15
V13,2020-10-08T15:15:00-04,,,22,14,36
V13,2020-10-08T15:30:00-04,,,21,16,37
V13,2020-10-08T15:45:00-04,,,9,14,23
V13,2020-10-08T16:00:00-04,,,14,12,26
V13,2020-10-08T16:15:00-04,,,20,18,38
V13,2020-10-08T16:30:00-04,,,17,25,42
V13,2020-10-08T16:45:00-04,,,34,24,58
V13,2020-10-08T17:00:00-04,,,20,10,30
V13,2020-10-08T17:15:00-04,,,19,21,40
V13,2020-10-08T17:30:00-04,,,13,9,22
V13,2020-10-08T17:45:00-04,,,18,20,38
V13,2020-10-08T18:00:00-04,,,8,13,21
V13,2020-10-08T18:15:00-04,,,12,15,27
V13,2020-10-08T18:30:00-04,,,13,12,25
V13,2020-10-08T18:45:00-04,,,9,8,17
V13,2020-10-08T19:00:00-04,,,6,4,10
V13,2020-10-08T19:15:00-04,,,10,7,17
V13,2020-10-08T19:30:00-04,,,7,3,10
V13,2020-10-08T19:45:00-04,,,5,3,8
V13,2020-10-08T20:00:00-04,,,4,3,7
V13,2020-10-08T20:15:00-04,,,4,7,11
V13,2020-10-08T20:30:00-04,,,2,4,6
V13,2020-10-08T20:45:00-04,,,4,1,5
V13,2020-10-08T21:00:00-04,,,2,1,3
V13,2020-10-08T21:15:00-04,,,5,1,6
V13,2020-10-08T21:30:00-04,,,1,2,3
V13,2020-10-08T21:45:00-04,,,3,3,6
V13,2020-10-08T22:00:00-04,,,0,2,2
V13,2020-10-08T22:15:00-04,,,1,2,3
V13,2020-10-08T22:30:00-04,,,2,1,3
V13,2020-10-08T22:45:00-04,,,2,1,3
V13,2020-10-08T23:00:00-04,,,1,1,2
V13,2020-10-08T23:15:00-04,,,1,4,5
V13,2020-10-08T23:30:00-04,,,1,1,2
V13,2020-10-08T23:45:00-04,,,3,0,3
V13,2020-10-09T00:00:00-04,,,0,0,0
V13,2020-10-09T00:15:00-04,,,1,0,1
V13,2020-10-09T00:30:00-04,,,0,0,0
V13,2020-10-09T00:45:00-04,,,0,2,2
V13,2020-10-09T01:00:00-04,,,0,0,0
V13,2020-10-09T01:15:00-04,,,0,0,0
V13,2020-10-09T01:30:00-04,,,0,0,0
V13,2020-10-09T01:45:00-04,,,0,0,0
V13,2020-10-09T02:00:00-04,,,1,0,1
V13,2020-10-09T02:15:00-04,,,0,0,0
V13,2020-10-09T02:30:00-04,,,1,0,1
V13,2020-10-09T02:45:00-04,,,0,0,0
V13,2020-10-09T03:00:00-04,,,0,0,0
V13,2020-10-09T03:15:00-04,,,0,0,0
V13,2020-10-09T03:30:00-04,,,0,0,0
V13,2020-10-09T03:45:00-04,,,0,0,0
V13,2020-10-09T04:00:00-04,,,0,0,0
V13,2020-10-09T04:15:00-04,,,0,0,0
V13,2020-10-09T04:30:00-04,,,0,0,0
V13,2020-10-09T04:45:00-04,,,0,0,0
V13,2020-10-09T05:00:00-04,,,0,0,0
V13,2020-10-09T05:15:00-04,,,0,0,0
V13,2020-10-09T05:30:00-04,,,0,1,1
V13,2020-10-09T05:45:00-04,,,0,1,1
V13,2020-10-09T06:00:00-04,,,1,1,2
V13,2020-10-09T06:15:00-04,,,0,2,2
V13,2020-10-09T06:30:00-04,,,2,4,6
V13,2020-10-09T06:45:00-04,,,1,5,6
V13,2020-10-09T07:00:00-04,,,2,2,4
V13,2020-10-09T07:15:00-04,,,10,14,24
V13,2020-10-09T07:30:00-04,,,4,12,16
V13,2020-10-09T07:45:00-04,,,11,17,28
V13,2020-10-09T08:00:00-04,,,16,12,28
V13,2020-10-09T08:15:00-04,,,8,12,20
V13,2020-10-09T08:30:00-04,,,9,11,20
V13,2020-10-09T08:45:00-04,,,5,9,14
V13,2020-10-09T09:00:00-04,,,7,10,17
V13,2020-10-09T09:15:00-04,,,2,14,16
V13,2020-10-09T09:30:00-04,,,6,8,14
V13,2020-10-09T09:45:00-04,,,1,4,5
V13,2020-10-09T10:00:00-04,,,6,6,12
V13,2020-10-09T10:15:00-04,,,8,7,15
V13,2020-10-09T10:30:00-04,,,11,13,24
V13,2020-10-09T10:45:00-04,,,9,5,14
V13,2020-10-09T11:00:00-04,,,5,3,8
V13,2020-10-09T11:15:00-04,,,6,8,14
V13,2020-10-09T11:30:00-04,,,8,8,16
V13,2020-10-09T11:45:00-04,,,8,8,16
V13,2020-10-09T12:00:00-04,,,6,7,13
V13,2020-10-09T12:15:00-04,,,2,10,12
V13,2020-10-09T12:30:00-04,,,10,14,24
V13,2020-10-09T12:45:00-04,,,6,7,13
V13,2020-10-09T13:00:00-04,,,16,9,25
V13,2020-10-09T13:15:00-04,,,4,6,10
V13,2020-10-09T13:30:00-04,,,9,10,19
V13,2020-10-09T13:45:00-04,,,10,8,18
V13,2020-10-09T14:00:00-04,,,11,6,17
V13,2020-10-09T14:15:00-04,,,6,9,15
V13,2020-10-09T14:30:00-04,,,16,10,26
V13,2020-10-09T14:45:00-04,,,7,14,21
V13,2020-10-09T15:00:00-04,,,9,15,24
V13,2020-10-09T15:15:00-04,,,14,8,22
V13,2020-10-09T15:30:00-04,,,24,15,39
V13,2020-10-09T15:45:00-04,,,20,25,45
V13,2020-10-09T16:00:00-04,,,12,9,21
V13,2020-10-09T16:15:00-04,,,16,12,28
V13,2020-10-09T16:30:00-04,,,16,27,43
V13,2020-10-09T16:45:00-04,,,28,22,50
V13,2020-10-09T17:00:00-04,,,26,12,38
V13,2020-10-09T17:15:00-04,,,10,16,26
V13,2020-10-09T17:30:00-04,,,11,8,19
V13,2020-10-09T17:45:00-04,,,14,8,22
V13,2020-10-09T18:00:00-04,,,9,12,21
V13,2020-10-09T18:15:00-04,,,8,13,21
V13,2020-10-09T18:30:00-04,,,11,12,23
V13,2020-10-09T18:45:00-04,,,9,2,11
V13,2020-10-09T19:00:00-04,,,6,5,11
V13,2020-10-09T19:15:00-04,,,4,3,7
V13,2020-10-09T19:30:00-04,,,7,4,11
V13,2020-10-09T19:45:00-04,,,2,1,3
V13,2020-10-09T20:00:00-04,,,8,10,18
V13,2020-10-09T20:15:00-04,,,8,5,13
V13,2020-10-09T20:30:00-04,,,4,5,9
V13,2020-10-09T20:45:00-04,,,2,3,5
V13,2020-10-09T21:00:00-04,,,6,1,7
V13,2020-10-09T21:15:00-04,,,3,2,5
V13,2020-10-09T21:30:00-04,,,4,2,6
V13,2020-10-09T21:45:00-04,,,3,2,5
V13,2020-10-09T22:00:00-04,,,1,1,2
V13,2020-10-09T22:15:00-04,,,1,3,4
V13,2020-10-09T22:30:00-04,,,3,1,4
V13,2020-10-09T22:45:00-04,,,4,2,6
V13,2020-10-09T23:00:00-04,,,2,4,6
V13,2020-10-09T23:15:00-04,,,2,1,3
V13,2020-10-09T23:30:00-04,,,0,3,3
V13,2020-10-09T23:45:00-04,,,4,2,6
V13,2020-10-10T00:00:00-04,,,3,3,6
V13,2020-10-10T00:15:00-04,,,1,5,6
V13,2020-10-10T00:30:00-04,,,2,0,2
V13,2020-10-10T00:45:00-04,,,2,2,4
V13,2020-10-10T01:00:00-04,,,0,1,1
V13,2020-10-10T01:15:00-04,,,0,0,0
V13,2020-10-10T01:30:00-04,,,0,0,0
V13,2020-10-10T01:45:00-04,,,1,0,1
V13,2020-10-10T02:00:00-04,,,0,0,0
V13,2020-10-10T02:15:00-04,,,0,1,1
V13,2020-10-10T02:30:00-04,,,0,0,0
V13,2020-10-10T02:45:00-04,,,0,0,0
V13,2020-10-10T03:00:00-04,,,0,0,0
V13,2020-10-10T03:15:00-04,,,0,0,0
V13,2020-10-10T03:30:00-04,,,0,0,0
V13,2020-10-10T03:45:00-04,,,0,0,0
V13,2020-10-10T04:00:00-04,,,0,1,1
V13,2020-10-10T04:15:00-04,,,0,0,0
V13,2020-10-10T04:30:00-04,,,0,0,0
V13,2020-10-10T04:45:00-04,,,0,0,0
V13,2020-10-10T05:00:00-04,,,0,0,0
V13,2020-10-10T05:15:00-04,,,0,0,0
V13,2020-10-10T05:30:00-04,,,0,0,0
V13,2020-10-10T05:45:00-04,,,0,0,0
V13,2020-10-10T06:00:00-04,,,1,0,1
V13,2020-10-10T06:15:00-04,,,1,0,1
V13,2020-10-10T06:30:00-04,,,1,0,1
V13,2020-10-10T06:45:00-04,,,0,2,2
V13,2020-10-10T07:00:00-04,,,3,0,3
V13,2020-10-10T07:15:00-04,,,0,0,0
V13,2020-10-10T07:30:00-04,,,2,2,4
V13,2020-10-10T07:45:00-04,,,1,4,5
V13,2020-10-10T08:00:00-04,,,2,3,5
V13,2020-10-10T08:15:00-04,,,2,3,5
V13,2020-10-10T08:30:00-04,,,3,6,9
V13,2020-10-10T08:45:00-04,,,3,4,7
V13,2020-10-10T09:00:00-04,,,2,5,7
V13,2020-10-10T09:15:00-04,,,7,6,13
V13,2020-10-10T09:30:00-04,,,3,7,10
V13,2020-10-10T09:45:00-04,,,5,8,13
V13,2020-10-10T10:00:00-04,,,15,7,22
V13,2020-10-10T10:15:00-04,,,13,20,33
V13,2020-10-10T10:30:00-04,,,11,16,27
V13,2020-10-10T10:45:00-04,,,14,26,40
V13,2020-10-10T11:00:00-04,,,15,24,39
V13,2020-10-10T11:15:00-04,,,18,10,28
V13,2020-10-10T11:30:00-04,,,30,27,57
V13,2020-10-10T11:45:00-04,,,20,17,37
V13,2020-10-10T12:00:00-04,,,23,27,50
V13,2020-10-10T12:15:00-04,,,22,5,27
V13,2020-10-10T12:30:00-04,,,22,20,42
V13,2020-10-10T12:45:00-04,,,28,28,56
V13,2020-10-10T13:00:00-04,,,21,16,37
V13,2020-10-10T13:15:00-04,,,31,15,46
V13,2020-10-10T13:30:00-04,,,20,16,36
V13,2020-10-10T13:45:00-04,,,22,24,46
V13,2020-10-10T14:00:00-04,,,32,34,66
V13,2020-10-10T14:15:00-04,,,20,13,33
V13,2020-10-10T14:30:00-04,,,22,19,41
V13,2020-10-10T14:45:00-04,,,30,23,53
V13,2020-10-10T15:00:00-04,,,18,14,32
V13,2020-10-10T15:15:00-04,,,20,13,33
V13,2020-10-10T15:30:00-04,,,12,19,31
V13,2020-10-10T15:45:00-04,,,10,3,13
V13,2020-10-10T16:00:00-04,,,6,7,13
V13,2020-10-10T16:15:00-04,,,15,16,31
V13,2020-10-10T16:30:00-04,,,10,6,16
V13,2020-10-10T16:45:00-04,,,9,8,17
V13,2020-10-10T17:00:00-04,,,9,11,20
V13,2020-10-10T17:15:00-04,,,15,4,19
V13,2020-10-10T17:30:00-04,,,6,7,13
V13,2020-10-10T17:45:00-04,,,6,7,13
V13,2020-10-10T18:00:00-04,,,8,5,13
V13,2020-10-10T18:15:00-04,,,7,1,8
V13,2020-10-10T18:30:00-04,,,4,2,6
V13,2020-10-10T18:45:00-04,,,2,3,5
V13,2020-10-10T19:00:00-04,,,5,5,10
V13,2020-10-10T19:15:00-04,,,2,6,8
V13,2020-10-10T19:30:00-04,,,1,1,2
V13,2020-10-10T19:45:00-04,,,3,0,3
V13,2020-10-10T20:00:00-04,,,5,1,6
V13,2020-10-10T20:15:00-04,,,3,1,4
V13,2020-10-10T20:30:00-04,,,3,1,4
V13,2020-10-10T20:45:00-04,,,2,1,3
V13,2020-10-10T21:00:00-04,,,0,1,1
V13,2020-10-10T21:15:00-04,,,1,2,3
V13,2020-10-10T21:30:00-04,,,3,1,4
V13,2020-10-10T21:45:00-04,,,0,4,4
V13,2020-10-10T22:00:00-04,,,2,2,4
V13,2020-10-10T22:15:00-04,,,2,3,5
V13,2020-10-10T22:30:00-04,,,1,0,1
V13,2020-10-10T22:45:00-04,,,1,0,1
V13,2020-10-10T23:00:00-04,,,1,0,1
V13,2020-10-10T23:15:00-04,,,3,0,3
V13,2020-10-10T23:30:00-04,,,0,1,1
V13,2020-10-10T23:45:00-04,,,1,0,1
V13,2020-10-11T00:00:00-04,,,12,2,14
V13,2020-10-11T00:15:00-04,,,1,0,1
V13,2020-10-11T00:30:00-04,,,1,0,1
V13,2020-10-11T00:45:00-04,,,1,1,2
V13,2020-10-11T01:00:00-04,,,1,0,1
V13,2020-10-11T01:15:00-04,,,1,0,1
V13,2020-10-11T01:30:00-04,,,0,0,0
V13,2020-10-11T01:45:00-04,,,0,0,0
V13,2020-10-11T02:00:00-04,,,0,0,0
V13,2020-10-11T02:15:00-04,,,0,0,0
V13,2020-10-11T02:30:00-04,,,0,0,0
V13,2020-10-11T02:45:00-04,,,0,0,0
V13,2020-10-11T03:00:00-04,,,0,0,0
V13,2020-10-11T03:15:00-04,,,0,0,0
V13,2020-10-11T03:30:00-04,,,0,0,0
V13,2020-10-11T03:45:00-04,,,1,0,1
V13,2020-10-11T04:00:00-04,,,0,1,1
V13,2020-10-11T04:15:00-04,,,0,0,0
V13,2020-10-11T04:30:00-04,,,0,0,0
V13,2020-10-11T04:45:00-04,,,0,0,0
V13,2020-10-11T05:00:00-04,,,0,0,0
V13,2020-10-11T05:15:00-04,,,0,0,0
V13,2020-10-11T05:30:00-04,,,0,0,0
V13,2020-10-11T05:45:00-04,,,0,0,0
V13,2020-10-11T06:00:00-04,,,0,1,1
V13,2020-10-11T06:15:00-04,,,2,1,3
V13,2020-10-11T06:30:00-04,,,0,1,1
V13,2020-10-11T06:45:00-04,,,0,0,0
V13,2020-10-11T07:00:00-04,,,1,0,1
V13,2020-10-11T07:15:00-04,,,1,2,3
V13,2020-10-11T07:30:00-04,,,1,3,4
V13,2020-10-11T07:45:00-04,,,2,1,3
V13,2020-10-11T08:00:00-04,,,0,1,1
V13,2020-10-11T08:15:00-04,,,0,3,3
V13,2020-10-11T08:30:00-04,,,3,5,8
V13,2020-10-11T08:45:00-04,,,1,5,6
V13,2020-10-11T09:00:00-04,,,4,2,6
V13,2020-10-11T09:15:00-04,,,2,2,4
V13,2020-10-11T09:30:00-04,,,7,4,11
V13,2020-10-11T09:45:00-04,,,3,17,20
V13,2020-10-11T10:00:00-04,,,6,3,9
V13,2020-10-11T10:15:00-04,,,5,4,9
V13,2020-10-11T10:30:00-04,,,4,6,10
V13,2020-10-11T10:45:00-04,,,5,15,20
V13,2020-10-11T11:00:00-04,,,8,22,30
V13,2020-10-11T11:15:00-04,,,6,7,13
V13,2020-10-11T11:30:00-04,,,15,14,29
V13,2020-10-11T11:45:00-04,,,11,8,19
V13,2020-10-11T12:00:00-04,,,8,7,15
V13,2020-10-11T12:15:00-04,,,5,11,16
V13,2020-10-11T12:30:00-04,,,18,14,32
V13,2020-10-11T12:45:00-04,,,11,8,19
V13,2020-10-11T13:00:00-04,,,16,15,31
V13,2020-10-11T13:15:00-04,,,16,13,29
V13,2020-10-11T13:30:00-04,,,19,11,30
V13,2020-10-11T13:45:00-04,,,10,16,26
V13,2020-10-11T14:00:00-04,,,19,9,28
V13,2020-10-11T14:15:00-04,,,17,25,42
V13,2020-10-11T14:30:00-04,,,15,16,31
V13,2020-10-11T14:45:00-04,,,24,27,51
V13,2020-10-11T15:00:00-04,,,10,20,30
