"Station","Date","%OD","O2 (mg/L)","COND.","pH","TEMP  (oC)","Signe COLI","COLI","MÉTÉO","Ag (µg/L)","Al (µg/L)","As (µg/L)","Ba (µg/L)","Be (µg/L)","Ca (µg/L)","Cd (µg/L)","Co (µg/L)","COT (µg/L)","Cr (µg/L)","Cu (µg/L)","Fe (µg/L)","K (µg/L)","Mg (µg/L)","Mn (µg/L)","Mo (µg/L)","Na (µg/L)","NH3 (µg/L)","Ni (µg/L)","Ptot (µg/L)","Pb (µg/L)","MES  (mg/L)","Sb (µg/L)","Se (µg/L)","Sn (µg/L)","U (µg/L)","V (µg/L)","Zn (µg/L)"
"OER-CERS","2011-09-07  10:32:36","100","8,9",298,"8,3","21,2","=","110","-1","0,1","114,8","0,8","23,6","0,1","32840,0","0,1","0,1","2,5","0,3","0,9","131,1","1640,4","8590,0","6,1","1,1","12792,0","20,0","0,6","17,0","0,2","3,3","0,5","0,5",,,,
"OER-CERS","2011-09-21  11:13:30","101","9,5",281,"8,4","18,1","=","3600","-1","0,1","56,8","0,9","23,6","0,1","33700,0","0,1","0,1","2,5","0,8","0,8","76,4","1689,4","8734,0","3,8","1,3","13350,0","67,6","0,6","15,0","0,2","2,1","0,5","0,5",,,,
"OER-CERS","2011-09-28  10:52:08","93","8,7",278,"8,4","18,8","=","16","-2","0,1","39,6","0,7","22,3","0,1","31800,0","0,1","0,1","2,5","0,5","0,7","53,2","1535,4","8070,0","3,2","1,1","12038,0","20,0","0,6","26,0","0,2","1,7","0,5","0,5",,,,
"OER-CERS","2011-10-17  01:55:13","100","10,4",306,"8,3","13,2","=","20","-1","0,1","162,5","0,8","24,3","0,1","34420,0","0,1","0,1","2,0","0,4","0,9","190,7","1706,0","8650,0","11,0","1,1","12670,0","20,0","0,7","15,0","0,2","6,0","0,5","0,5",,,,
"OER-CERS","2011-10-31  11:32:35","102","11,5",301,"8,1","9,9","=","23","1","0,1","50,4","0,8","23,9","0,1","28660,0","0,1","0,1","2,3","0,4","0,8","83,2","1384,4","7398,0","3,4","1,3","11100,0","20,0","0,6","9,0","0,2","2,0","0,5","0,5",,,,
"OER-IND","2011-08-01  11:43:48","98","8,2",317,"8,3","24,6","=","38","1","0,1","294,8","0,9","26,4","0,1","32540,0","0,1","0,2","2,7","0,7","2,2","329,0","1643,0","8386,0","12,9","1,1","13354,0","20,0","1,1","23,0","0,5","4,7","0,5","0,5",,,,
"OER-IND","2011-08-16  11:45:25","100","8,6",306,"8,5","23,4","=","10","-2","0,1","155,6","1,0","25,7","0,1","34720,0","0,1","0,1","2,5","1,2","1,1","210,2","1803,4","9202,0","10,0","1,1","14712,0","20,0","0,8","20,0","0,5","4,9","0,5","0,5",,,,
"OER-IND","2011-09-07  11:20:25","95","8,5",321,"8,1","21,2","=","86","-1","0,1","264,0","1,1","27,2","0,1","33320,0","0,1","0,2","3,3","0,6","1,4","297,8","2030,0","9254,0","11,4","1,6","15140,0","28,7","1,0","40,0","0,7","6,1","0,5","0,5",,,,
"OER-IND","2011-09-21  12:01:49","100","9,6",285,"8,5","17,6","=","36","-1","0,1","143,1","0,9","25,4","0,1","35080,0","0,1","0,1","2,7","0,8","1,1","180,2","1859,2","9470,0","7,9","1,2","13982,0","28,1","0,7","31,0","0,4","4,8","0,5","0,5",,,,
"OER-IND","2011-09-28  11:41:43","98","9,0",284,"8,6","19,5","=","3","-2","0,1","170,1","0,8","23,6","0,1","30640,0","0,1","0,1","2,9","0,4","1,7","220,4","1574,8","7854,0","10,0","1,0","12030,0","26,6","0,8","21,0","0,6","7,3","0,5","0,5",,,,
"OER-IND","2011-10-17  03:24:15","116","12,1",338,"8,2","13,4","=","120","-1","0,1","471,4","0,8","30,5","0,1","37960,0","0,1","0,2","2,9","0,9","1,6","462,0","2244,0","10084,0","15,3","1,1","15348,0","40,2","1,1","42,0","0,9","10,3","0,5","0,5",,,,
"OER-IND","2011-10-31  12:21:36","100","11,6",315,"8,1","8,9","=","420","1","0,1","81,6","0,8","25,8","0,1","29940,0","0,1","0,1","2,7","0,6","1,0","123,9","1476,4","7872,0","5,3","1,0","11608,0","20,0","0,7","25,0","0,2","2,5","0,5","0,5",,,,
"LSL-11L","2011-08-03  12:39:43","101","8,3",122,"8,1","25,7","=","5","-1",,,,,,,,,"5,7",,,,,,,,,,,"20,0",,"3,4",,,,,,
"LSL-11L","2011-08-24  12:00:37","96","8,3",97,"7,8","22,5","=","13","-2",,,,,,,,,"5,7",,,,,,,,,,,"22,0",,"4,7",,,,,,
"LSL-11L","2011-09-14  12:18:35","94","8,4",93,"7,9","21,1","=","13","-1",,,,,,,,,"6,1",,,,,,,,,,,"23,0",,"4,1",,,,,,
"LSL-11L","2011-10-05  12:19:06","95","9,6",110,"8,0","15,2","=","110","-2",,,,,,,,,"5,3",,,,,,,,,,,"24,0",,"5,7",,,,,,
"LSL-11L","2011-10-12  12:03:18","103","10,3",277,"8,6","15,3","<","2","-1",,,,,,,,,"2,2",,,,,,,,,,,"10,0",,"3,8",,,,,,
"LSL-11L","2011-10-19  12:01:10","114","12,3",210,"8,0","11,8","=","26","1",,,,,,,,,"4,0",,,,,,,,,,,"59,0",,"35,2",,,,,,
"LSL-11L","2011-10-25  12:23:05","96","10,5",90,"7,8","11,5","=","39","-1",,,,,,,,,"6,0",,,,,,,,,,,"41,0",,"15,9",,,,,,
"LSL-11R","2011-08-03  12:51:14","100","8,2",84,"8,0","25,8","=","11","-1",,,,,,,,,"6,3",,,,,,,,,,,"21,0",,"4,1",,,,,,
"LSL-11R","2011-08-24  12:07:14","101","8,7",100,"7,9","22,6","=","13","-2",,,,,,,,,"5,7",,,,,,,,,,,"24,0",,"4,5",,,,,,
"LSL-11R","2011-09-14  12:25:09","97","8,6",97,"7,8","21,2","=","23","-1",,,,,,,,,"6,0",,,,,,,,,,,"21,0",,"3,9",,,,,,
"LSL-11R","2011-10-05  12:26:30","96","9,7",136,"8,0","15,1","=","36","-2",,,,,,,,,"5,0",,,,,,,,,,,"21,0",,"5,3",,,,,,
"LSL-11R","2011-10-12  12:10:02","100","9,9",108,"8,2","16,0","=","230","-1",,,,,,,,,"5,1",,,,,,,,,,,"28,0",,"5,6",,,,,,
"LSL-11R","2011-10-19  12:11:38","125","13,3",96,"7,9","12,4","=","33","1",,,,,,,,,"5,7",,,,,,,,,,,"40,0",,"14,1",,,,,,
"LSL-11R","2011-10-25  12:29:59","97","10,5",90,"7,7","11,8","=","13","-1",,,,,,,,,"6,1",,,,,,,,,,,"27,0",,"5,1",,,,,,
"LSL-12R","2011-08-03  12:30:05","100","8,1",88,"8,1","25,9","=","7","-1",,,,,,,,,"6,3",,,,,,,,,,,"20,0",,"3,3",,,,,,
"LSL-12R","2011-08-24  11:53:12","98","8,5",90,"7,8","22,4","=","13","-2",,,,,,,,,"5,7",,,,,,,,,,,"25,0",,"4,9",,,,,,
"LSL-12R","2011-09-14  12:09:53","96","8,5",105,"8,1","21,2","=","13","-1",,,,,,,,,"5,8",,,,,,,,,,,"20,0",,"2,9",,,,,,
"LSL-12R","2011-10-05  12:11:25","96","9,7",156,"8,0","15,0","=","42","-2",,,,,,,,,"5,6",,,,,,,,,,,"21,0",,"6,4",,,,,,
"LSL-12R","2011-10-12  11:53:48","99","9,8",120,"8,1","15,7","=","200","-1",,,,,,,,,"4,8",,,,,,,,,,,"25,0",,"6,0",,,,,,
"LSL-12R","2011-10-19  11:53:03","117","12,6",98,"7,8","12,3","=","40","1",,,,,,,,,"5,6",,,,,,,,,,,"39,0",,"12,3",,,,,,
"LSL-12R","2011-10-25  12:16:18","98","10,7",88,"7,9","11,7","=","15","-1",,,,,,,,,"6,0",,,,,,,,,,,"30,0",,"6,5",,,,,,
"LSL-14R","2011-08-03  12:17:59","102","8,5",200,"8,3","24,5","=","7","-1",,,,,,,,,"6,5",,,,,,,,,,,"14,0",,"2,4",,,,,,
"LSL-14R","2011-08-24  11:43:31","100","8,7",139,"8,0","22,0","=","11","-2",,,,,,,,,"5,1",,,,,,,,,,,"17,0",,"2,4",,,,,,
"LSL-14R","2011-09-14  11:58:03","96","8,6",115,"8,1","21,3","=","800","-1",,,,,,,,,"5,6",,,,,,,,,,,"17,0",,"3,5",,,,,,
"LSL-14R","2011-10-05  12:00:52","96","9,8",163,"8,0","14,9","=","36","-2",,,,,,,,,"4,5",,,,,,,,,,,"19,0",,"5,0",,,,,,
"LSL-14R","2011-10-12  11:42:07","98","9,9",123,"8,1","15,3","=","11","-1",,,,,,,,,"5,0",,,,,,,,,,,"26,0",,"3,7",,,,,,
"LSL-14R","2011-10-19  11:39:43","118","12,9",119,"7,9","11,7","=","42","1",,,,,,,,,"5,4",,,,,,,,,,,"34,0",,"8,2",,,,,,
"LSL-14R","2011-10-25  12:05:31","94","10,3",147,"7,9","11,1","=","140","-1",,,,,,,,,"5,3",,,,,,,,,,,"57,0",,"25,2",,,,,,
"LSL-15L","2011-08-03  12:07:39","102","8,5",211,"8,4","24,9","=","8","-1",,,,,,,,,"4,2",,,,,,,,,,,"14,0",,"3,5",,,,,,
"LSL-15L","2011-08-24  11:34:48","97","8,5",127,"8,0","21,9","=","15","-2",,,,,,,,,"5,2",,,,,,,,,,,"23,0",,"5,0",,,,,,
"LSL-15L","2011-09-14  11:46:56","96","8,6",111,"8,1","20,9","=","23","-1",,,,,,,,,"5,9",,,,,,,,,,,"22,0",,"3,9",,,,,,
"LSL-15L","2011-10-05  11:49:03","96","9,7",138,"8,0","14,8","=","96","-2",,,,,,,,,"4,8",,,,,,,,,,,"24,0",,"6,7",,,,,,
"LSL-15L","2011-10-12  11:32:05","102","10,2",243,"8,5","15,6","=","15","-1",,,,,,,,,"2,7",,,,,,,,,,,"15,0",,"3,8",,,,,,
"LSL-15L","2011-10-19  11:30:05","116","12,5",184,"8,0","12,2","=","23","1",,,,,,,,,"4,3",,,,,,,,,,,"24,0",,"6,0",,,,,,
"LSL-15L","2011-10-25  11:52:34","97","10,5",269,"7,9","11,7","=","5","-1",,,,,,,,,"2,5",,,,,,,,,,,"15,0",,"6,0",,,,,,
"LSL-15R","2011-08-03  12:00:08","112","9,4",238,"8,6","24,0","0","2","-1",,,,,,,,,"3,7",,,,,,,,,,,"10,0",,"1,2",,,,,,
"LSL-15R","2011-08-24  11:28:50","100","8,8",155,"8,2","21,8","0","10","-2",,,,,,,,,"4,9",,,,,,,,,,,"18,0",,"3,5",,,,,,
"LSL-15R","2011-09-14  11:38:30","96","8,6",131,"8,2","21,0","0","2800","-1",,,,,,,,,"5,3",,,,,,,,,,,"32,0",,"7,2",,,,,,
"LSL-15R","2011-10-05  11:41:41","91","9,3",189,"8,1","14,7","0","34","-2",,,,,,,,,"4,1",,,,,,,,,,,"16,0",,"3,5",,,,,,
"LSL-15R","2011-10-12  11:24:53","100","10,1",112,"8,1","15,2","0","8","-1",,,,,,,,,"4,9",,,,,,,,,,,"21,0",,"2,9",,,,,,
"LSL-15R","2011-10-19  11:20:45","114","12,4",112,"8,0","11,7","0","26","1",,,,,,,,,"5,5",,,,,,,,,,,"30,0",,"7,6",,,,,,
"LSL-15R","2011-10-25  11:47:00","96","10,5",182,"7,9","11,3","0","8","-1",,,,,,,,,"4,5",,,,,,,,,,,"30,0",,"12,3",,,,,,
"LSL-17R","2011-08-03  11:36:49","105","8,8",241,"8,4","24,0","0","2","-1",,,,,,,,,"3,8",,,,,,,,,,,"11,0",,"1,2",,,,,,
"LSL-17R","2011-08-24  11:14:28","103","9,0",163,"8,3","21,9","0","7","-2",,,,,,,,,"4,6",,,,,,,,,,,"16,0",,"3,1",,,,,,
"LSL-17R","2011-09-14  11:22:54","95","8,5",136,"8,3","20,9","0","28","-1",,,,,,,,,"5,5",,,,,,,,,,,"19,0",,"3,7",,,,,,
"LSL-17R","2011-10-05  11:24:18","88","9,0",183,"8,1","14,7","0","50","-2",,,,,,,,,"4,2",,,,,,,,,,,"20,0",,"4,7",,,,,,
"LSL-17R","2011-10-12  11:09:36","101","10,1",112,"8,1","15,2","0","11","-1",,,,,,,,,"4,8",,,,,,,,,,,"22,0",,"3,7",,,,,,
"LSL-17R","2011-10-19  11:03:35","113","12,3",116,"7,9","11,7","0","33","1",,,,,,,,,"5,4",,,,,,,,,,,"30,0",,"9,3",,,,,,
"LSL-17R","2011-10-25  11:33:30","96","10,6",139,"7,9","11,3","0","25","-1",,,,,,,,,"5,4",,,,,,,,,,,"41,0",,"16,1",,,,,,
"LSL-20L","2011-08-03  11:15:16","106","8,9",252,"8,5","24,3","0","2","-1","0,1","136,0","0,8","22,2","0,1","25640,0","0,1","0,1","3,5","1,2","1,0","183,6","1331,6","6698,0","11,2","1,0","10344,0","20,0","0,7","14,0","0,2","2,8","0,5","0,5",,,,
"LSL-20L","2011-08-24  10:48:08","99","8,7",222,"8,3","21,7","0","3","-2","0,1","196,3","0,7","20,7","0,1","22700,0","0,1","0,1","3,7","1,3","1,0","232,0","1312,6","5804,0","15,1","1,0","9024,0","20,0","0,7","16,0","0,2","3,3","0,5","0,5",,,,
"LSL-20L","2011-09-14  10:58:11","97","8,7",289,"8,3","20,8","0","7","-1","0,1","109,3","0,9","23,2","0,1","31780,0","0,1","0,1","2,7","0,8","0,9","138,0","1602,8","8380,0","7,9","1,2","12532,0","20,0","0,7","11,0","0,2","3,3","0,5","0,5",,,,
"LSL-20L","2011-10-05  11:10:29","93","9,4",176,"8,1","14,9","0","84","-2","0,1","267,6","0,6","21,1","0,1","20260,0","0,1","0,2","4,0","0,6","1,1","325,0","1264,8","5178,0","15,5","1,0","8038,0","27,2","0,8","21,0","0,3","4,9","0,5","0,5",,,,
"LSL-20L","2011-10-12  10:57:50","101","10,1",230,"8,5","15,5","0","42","-1","0,1","176,7","0,7","23,0","0,1","27840,0","0,1","0,1","2,8","0,4","1,0","212,0","1532,8","7174,0","11,6","1,0","10902,0","20,0","0,7","16,0","0,2","3,6","0,5","0,5",,,,
"LSL-20L","2011-10-19  10:51:29","116","12,5",233,"8,2","12,0","0","26","1","0,1","311,6","0,7","22,9","0,1","23720,0","0,1","0,1","3,6","0,9","1,1","312,4","1469,2","6102,0","10,9","1,0","9540,0","45,2","0,8","19,0","0,3","4,8","0,5","0,5",,,,
"LSL-20L","2011-10-25  11:07:57","96","10,5",172,"7,8","11,4","0","39","-1","0,1","540,0","0,6","25,5","0,1","20840,0","0,1","0,2","4,5","1,2","1,7","542,4","1423,2","5142,0","20,3","1,0","8440,0","37,3","1,2","28,0","0,5","8,2","0,5","0,5",,,,
"LSL-20R","2011-08-03  11:05:17","104","8,8",241,"8,5","24,0","0","2","-1",,,,,,,,,"4,2",,,,,,,,,,,"9,0",,"0,6",,,,,,
"LSL-20R","2011-08-24  10:55:52","102","9,0",187,"8,3","21,6","0","16","-2",,,,,,,,,"4,2",,,,,,,,,,,"13,0",,"1,6",,,,,,
"LSL-20R","2011-09-14  11:08:34","97","8,6",144,"8,4","20,8","0","420","-1",,,,,,,,,"5,2",,,,,,,,,,,"16,0",,"3,1",,,,,,
"LSL-20R","2011-10-05  11:01:14","94","9,6",174,"8,1","14,3","0","8","-2",,,,,,,,,"4,2",,,,,,,,,,,"16,0",,"2,4",,,,,,
"LSL-20R","2011-10-12  10:46:00","100","10,1",125,"8,1","15,0","0","7","-1",,,,,,,,,"4,6",,,,,,,,,,,"19,0",,"2,5",,,,,,
"LSL-20R","2011-10-19  10:42:18","112","12,3",143,"7,9","11,3","0","70","1",,,,,,,,,"4,9",,,,,,,,,,,"48,0",,"17,3",,,,,,
"LSL-20R","2011-10-25  10:57:53","95","10,6",144,"7,8","10,8","0","190","-1",,,,,,,,,"5,6",,,,,,,,,,,"90,0",,"49,6",,,,,,
"LSL-21R","2011-08-03  10:49:24","105","8,8",220,"8,6","24,2","0","8","-1",,,,,,,,,"4,0",,,,,,,,,,,"8,0",,"0,5",,,,,,
"LSL-21R","2011-08-24  10:37:52","100","8,9",205,"8,3","21,5","0","2","-2",,,,,,,,,"4,0",,,,,,,,,,,"11,0",,"1,3",,,,,,
"LSL-21R","2011-09-14  10:44:57","94","8,4",147,"8,0","20,8","0","5","-1",,,,,,,,,"5,2",,,,,,,,,,,"14,0",,"1,2",,,,,,
"LSL-21R","2011-10-05  10:48:14","91","9,3",187,"8,1","14,5","0","3","-2",,,,,,,,,"4,0",,,,,,,,,,,"16,0",,"2,4",,,,,,
"LSL-21R","2011-10-12  10:33:43","98","9,9",127,"8,1","15,0","0","10","-1",,,,,,,,,"4,6",,,,,,,,,,,"16,0",,"1,5",,,,,,
"LSL-21R","2011-10-19  10:29:58","113","12,4",146,"8,0","11,3","0","160","1",,,,,,,,,"4,9",,,,,,,,,,,"42,0",,"17,1",,,,,,
"LSL-21R","2011-10-25  10:47:00","96","10,6",109,"7,8","10,9","0","230","-1",,,,,,,,,"5,8",,,,,,,,,,,"90,0",,"54,4",,,,,,
"LSL-25R","2011-08-03  10:18:54","102","8,6",251,"8,4","23,8","0","10","-1",,,,,,,,,"3,6",,,,,,,,,,,"11,0",,"1,7",,,,,,
"LSL-25R","2011-08-24  10:16:41","100","8,8",213,"8,3","21,5","0","21","-2",,,,,,,,,"3,9",,,,,,,,,,,"15,0",,"2,8",,,,,,
"LSL-25R","2011-09-14  10:24:28","104","10,7",159,"8,2","20,9","0","210","-1",,,,,,,,,"5,0",,,,,,,,,,,"18,0",,"4,6",,,,,,
"LSL-25R","2011-10-05  10:23:38","98","9,9",190,"8,3","14,6","0","34","-2",,,,,,,,,"3,9",,,,,,,,,,,"18,0",,"4,4",,,,,,
"LSL-25R","2011-10-12  10:13:12","99","10,0",157,"8,2","15,3","0","8","-1",,,,,,,,,"4,0",,,,,,,,,,,"20,0",,"4,1",,,,,,
"LSL-25R","2011-10-19  10:11:11","111","12,0",198,"8,2","11,8","0","48","1",,,,,,,,,"3,9",,,,,,,,,,,"25,0",,"8,8",,,,,,
"LSL-25R","2011-10-25  10:27:59","97","10,6",125,"8,1","11,0","0","66","-1",,,,,,,,,"5,6",,,,,,,,,,,"63,0",,"29,6",,,,,,
"LSL-27R","2011-08-03  09:41:23","98","8,3",255,"8,4","23,7","0","16","-1",,,,,,,,,"3,6",,,,,,,,,,,"9,0",,"1,1",,,,,,
"LSL-27R","2011-08-24  09:41:53","94","8,4",236,"8,2","21,0","0","1100","-2",,,,,,,,,"3,8",,,,,,,,,,,"13,0",,"1,7",,,,,,
"LSL-27R","2011-09-14  09:47:35","98","8,9",183,"8,1","20,3","0","460","-1",,,,,,,,,"5,3",,,,,,,,,,,"23,0",,"4,4",,,,,,
"LSL-27R","2011-10-05  09:44:52","88","9,0",209,"8,1","14,4","0","550","-2",,,,,,,,,"3,9",,,,,,,,,,,"16,0",,"3,3",,,,,,
"LSL-27R","2011-10-12  09:39:11","96","9,7",157,"8,1","15,0","0","420","-1",,,,,,,,,"4,4",,,,,,,,,,,"17,0",,"1,9",,,,,,
"LSL-27R","2011-10-19  09:33:54","108","11,7",175,"8,0","11,6","0","1000","1",,,,,,,,,"5,6",,,,,,,,,,,"33,0",,"10,7",,,,,,
"LSL-27R","2011-10-25  09:46:01","111","12,3",135,"7,8","11,0","0","4200","-1",,,,,,,,,"5,6",,,,,,,,,,,"75,0",,"32,4",,,,,,
"LSL-28L","2011-08-03  09:50:00","107","9,0",276,"8,6","24,1","0","3","-1","0,1","69,9","0,8","22,1","0,1","28260,0","0,1","0,1","3,2","0,9","0,9","92,4","1413,6","7392,0","6,1","1,0","11438,0","20,0","0,6","10,0","0,2","1,7","0,5","0,5",,,,
"LSL-28L","2011-08-24  09:47:22","102","9,0",284,"8,4","21,6","0","2","-2","0,1","100,1","0,8","22,4","0,1","30040,0","0,1","0,1","2,8","1,1","0,8","122,7","1533,4","7604,0","8,0","1,0","11708,0","20,0","0,6","11,0","0,2","2,4","0,5","0,5",,,,
"LSL-28L","2011-09-14  09:57:24","96","8,6",210,"8,4","20,9","0","100","-1","0,1","273,6","0,7","21,7","0,1","22220,0","0,1","0,2","4,2","1,0","1,2","317,6","1361,8","5914,0","14,7","1,0","9540,0","20,0","0,8","17,0","0,3","5,0","0,5","0,5",,,,
"LSL-28L","2011-10-05  09:53:52","97","9,8",240,"8,2","15,1","0","31","-2","0,1","135,6","0,7","22,2","0,1","27940,0","0,1","0,1","2,9","0,3","0,8","163,8","1459,6","7060,0","8,9","1,0","10490,0","38,6","0,6","13,0","0,2","3,1","0,5","0,5",,,,
"LSL-28L","2011-10-12  09:46:56","99","9,9",201,"8,3","15,4","0","110","-1","0,1","198,8","0,7","22,3","0,1","25780,0","0,1","0,1","3,0","0,4","1,0","213,6","1452,2","6658,0","11,3","1,0","10148,0","20,0","0,6","16,0","0,2","3,4","0,5","0,5",,,,
"LSL-28L","2011-10-19  09:40:19","109","11,7",263,"8,2","12,2","0","10","1","0,1","290,4","0,7","24,8","0,1","28420,0","0,1","0,1","3,3","0,8","1,2","304,6","1603,2","7222,0","11,7","1,0","11202,0","24,5","0,8","17,0","0,3","5,0","0,5","0,5",,,,
"LSL-28L","2011-10-25  09:53:04","111","12,1",218,"7,9","11,7","0","21","-1","0,1","506,0","0,6","24,9","0,1","21740,0","0,1","0,2","4,4","1,2","1,2","519,6","1437,2","5414,0","19,5","1,0","8672,0","37,5","1,0","28,0","0,4","9,7","0,5","0,5",,,,
"LSL-28R","2011-08-03  09:31:41","100","8,4",235,"8,4","24,3","0","28","-1","0,1","102,0","0,7","21,1","0,1","23460,0","0,1","0,1","3,9","1,0","1,0","149,4","1229,6","6038,0","15,5","1,0","9720,0","20,0","0,6","13,0","0,2","3,1","0,5","0,5",,,,
"LSL-28R","2011-08-24  09:33:28","98","8,6",238,"8,4","21,5","0","230","-2","0,1","151,2","0,8","21,7","0,1","24460,0","0,1","0,1","3,6","1,2","1,2","188,6","1369,4","6182,0","14,6","1,0","10256,0","20,0","0,7","15,0","0,2","2,5","0,5","0,5",,,,
"LSL-28R","2011-09-14  09:36:24","96","8,6",184,"8,3","20,9","0","360","-1","0,1","237,2","0,7","19,9","0,1","18494,0","0,1","0,1","5,0","1,1","1,6","298,6","1239,6","4776,0","17,3","1,0","8654,0","20,0","0,9","20,0","0,4","4,4","0,5","0,5",,,,
"LSL-28R","2011-10-05  09:36:35","95","9,6",204,"8,2","14,5","0","140","-2","0,1","204,2","0,6","21,9","0,1","22300,0","0,1","0,1","3,9","0,5","1,4","258,0","1394,0","5626,0","15,0","1,0","9422,0","22,5","0,8","18,0","0,4","3,9","0,5","0,5",,,,
"LSL-28R","2011-10-12  09:30:27","102","10,1",177,"8,4","15,6","0","300","-1","0,1","250,8","0,6","20,2","0,1","20180,0","0,1","0,1","3,8","0,5","1,1","269,2","1315,0","5120,0","15,3","1,0","8724,0","20,0","0,6","18,0","0,3","3,3","0,5","0,5",,,,
"LSL-28R","2011-10-19  09:25:46","106","11,6",182,"8,0","11,6","0","260","1","0,1","563,4","0,6","24,2","0,1","19150,0","0,1","0,3","4,7","1,3","1,6","582,0","1395,0","4898,0","22,4","1,0","8558,0","29,1","1,0","32,0","0,6","9,7","0,5","0,5",,,,
"LSL-28R","2011-10-25  09:38:06","110","12,2",138,"8,0","11,0","0","240","-1","0,1","570,4","0,5","20,9","0,1","9786,0","0,1","0,3","5,4","1,0","1,4","588,2","1090,0","2456,0","25,3","1,0","5052,0","43,8","1,0","42,0","0,4","14,4","0,5","0,5",,,,
"LSL-7L","2011-08-03  13:15:39","95","7,8",76,"7,8","25,0","0","10","-1",,,,,,,,,"6,7",,,,,,,,,,,"18,0",,"2,4",,,,,,
"LSL-7L","2011-08-24  12:29:37","98","8,5",83,"8,1","22,8","0","13","-2",,,,,,,,,"6,0",,,,,,,,,,,"20,0",,"2,7",,,,,,
"LSL-7L","2011-09-14  12:49:58","99","8,8",85,"7,9","21,3","0","15","-1",,,,,,,,,"6,4",,,,,,,,,,,"17,0",,"4,2",,,,,,
"LSL-7L","2011-10-05  12:46:31","96","9,5",82,"8,1","15,8","0","30","-2",,,,,,,,,,,,,,,,,,,,"25,0",,"11,5",,,,,,
"LSL-7L","2011-10-12  12:28:26","130","15,1",91,"7,9","15,7","0","11","-1",,,,,,,,,,,,,,,,,,"20,0",,"25,0",,"3,9",,,,,,
"LSL-7L","2011-10-19  12:31:33","120","12,7",96,"7,9","12,7","0","58","1",,,,,,,,,,,,,,,,,,,,"27,0",,"7,6",,,,,,
"LSL-7L","2011-10-25  12:49:40","96","10,4",86,"7,8","11,8","0","33","-1",,,,,,,,,,,,,,,,,,,,"31,0",,"8,4",,,,,,
"LSL-7R","2011-08-03  13:20:46","96","7,9",77,"7,8","25,2","0","5","-1","0,1","239,6","0,5","15,7","0,1",,"0,1","0,1","0,1","1,3","1,3","318,6","728,8",,"18,2","1,0","3178,0","20,0","0,7","20,0","0,2","2,7","0,5","0,5",,,,
"LSL-7R","2011-08-24  12:33:57","98","8,4",84,"7,9","22,8","0","18","-2","0,1","305,6","0,5","16,9","0,1",,"0,1","0,1","0,1","1,4","1,6","372,2","890,4",,"19,7","1,0","4098,0","22,6","0,7","21,0","0,3","2,6","0,5","0,5",,,,
"LSL-7R","2011-09-14  12:55:31","95","8,5",86,"7,9","21,1","0","28","-1","0,1","345,4","0,5","17,1","0,1",,"0,1","0,2","0,2","1,2","1,4","414,0","919,0",,"19,6","1,0","4508,0","28,7","0,8","18,0","0,4","4,4","0,5","0,5",,,,
"LSL-7R","2011-10-05  12:51:35","93","9,2",82,"7,9","15,8","0","15","-2","0,1","426,8","0,4","18,3","0,1",,"0,1","0,2","0,2","0,9","1,5","497,2","908,0",,"24,2","1,0","4190,0","48,7","0,9","24,0","0,4","6,8","0,5","0,5",,,,
"LSL-7R","2011-10-12  12:33:55","94","9,4",91,"7,8","15,8","0","7","-1","0,1","449,2","0,4","20,0","0,1",,"0,1","0,2","0,2","0,9","1,5","456,8","1056,8",,"26,5","1,0","5274,0","22,4","0,8","24,0","0,3","3,6","0,5","0,5",,,,
"LSL-7R","2011-10-19  12:37:59","123","13,0",96,"7,8","12,8","0","50","1","0,1","758,6","0,5","25,9","0,1",,"0,1","0,3","0,3","1,6","1,8","772,6","1347,8",,"30,3","1,0","7226,0","59,0","1,3","34,0","0,8","7,7","0,5","0,5",,,,
"LSL-7R","2011-10-25  12:53:47","97","10,5",87,"7,7","11,9","0","18","-1","0,1","599,8","0,4","20,4","0,1",,"0,1","0,3","0,3","1,0","1,3","621,4","1126,0",,"24,8","1,0","4826,0","71,3","1,0","31,0","0,4","7,9","0,5","0,5",,,,
,,,,,,,"0",,,,,,,,,,,"0,0",,,,,,,,,,,,,,,,,,,
