Variable,Imposition,Prop_affaires_QC,Annee_imposition,Nombre,Unite_nombre,Montant,Unite_montant
Total des pr̩l̬vements fiscaux,Ensemble des soci̩t̩s,100 %,2009,,,4473154,Milliers de dollars
Total des pr̩l̬vements fiscaux,Ensemble des soci̩t̩s,100 %,2010,,,4840676,Milliers de dollars
Total des pr̩l̬vements fiscaux,Ensemble des soci̩t̩s,100 %,2011,,,5254408,Milliers de dollars
Total des pr̩l̬vements fiscaux,Ensemble des soci̩t̩s,100 %,2012,,,5675524,Milliers de dollars
Total des pr̩l̬vements fiscaux,Ensemble des soci̩t̩s,100 %,2013,,,5922790,Milliers de dollars
Total des pr̩l̬vements fiscaux,Ensemble des soci̩t̩s,100 %,2014,,,6175241,Milliers de dollars
Total des pr̩l̬vements fiscaux,Ensemble des soci̩t̩s,100 %,2015,,,6709859,Milliers de dollars
Total des pr̩l̬vements fiscaux,Ensemble des soci̩t̩s,100 %,2016,,,6982645,Milliers de dollars
Total des pr̩l̬vements fiscaux,Ensemble des soci̩t̩s,100 %,2017,,,7255341,Milliers de dollars
Total des pr̩l̬vements fiscaux,Ensemble des soci̩t̩s,100 %,2018,,,8060951,Milliers de dollars
Total des pr̩l̬vements fiscaux,Ensemble des soci̩t̩s,100 %,2019,,,7757748,Milliers de dollars
Total des pr̩l̬vements fiscaux,Ensemble des soci̩t̩s,Ensemble des soci̩t̩s,1986,,,2334185,Milliers de dollars
Total des pr̩l̬vements fiscaux,Ensemble des soci̩t̩s,Ensemble des soci̩t̩s,1987,,,2746908,Milliers de dollars
Total des pr̩l̬vements fiscaux,Ensemble des soci̩t̩s,Ensemble des soci̩t̩s,1988,,,3096269,Milliers de dollars
Total des pr̩l̬vements fiscaux,Ensemble des soci̩t̩s,Ensemble des soci̩t̩s,1989,,,3540411,Milliers de dollars
Total des pr̩l̬vements fiscaux,Ensemble des soci̩t̩s,Ensemble des soci̩t̩s,1990,,,3523184,Milliers de dollars
Total des pr̩l̬vements fiscaux,Ensemble des soci̩t̩s,Ensemble des soci̩t̩s,1991,,,3722941,Milliers de dollars
Total des pr̩l̬vements fiscaux,Ensemble des soci̩t̩s,Ensemble des soci̩t̩s,1992,,,4101049,Milliers de dollars
Total des pr̩l̬vements fiscaux,Ensemble des soci̩t̩s,Ensemble des soci̩t̩s,1993,,,4259891,Milliers de dollars
Total des pr̩l̬vements fiscaux,Ensemble des soci̩t̩s,Ensemble des soci̩t̩s,1994,,,4428316,Milliers de dollars
Total des pr̩l̬vements fiscaux,Ensemble des soci̩t̩s,Ensemble des soci̩t̩s,1995,,,5037354,Milliers de dollars
Total des pr̩l̬vements fiscaux,Ensemble des soci̩t̩s,Ensemble des soci̩t̩s,1996,,,5599320,Milliers de dollars
Total des pr̩l̬vements fiscaux,Ensemble des soci̩t̩s,Ensemble des soci̩t̩s,1997,,,6092668,Milliers de dollars
Total des pr̩l̬vements fiscaux,Ensemble des soci̩t̩s,Ensemble des soci̩t̩s,1998,,,6678274,Milliers de dollars
Total des pr̩l̬vements fiscaux,Ensemble des soci̩t̩s,Ensemble des soci̩t̩s,1999,,,7420641,Milliers de dollars
Total des pr̩l̬vements fiscaux,Ensemble des soci̩t̩s,Ensemble des soci̩t̩s,2000,,,7124258,Milliers de dollars
Total des pr̩l̬vements fiscaux,Ensemble des soci̩t̩s,Ensemble des soci̩t̩s,2001,,,7083887,Milliers de dollars
Total des pr̩l̬vements fiscaux,Ensemble des soci̩t̩s,Ensemble des soci̩t̩s,2002,,,7005029,Milliers de dollars
Total des pr̩l̬vements fiscaux,Ensemble des soci̩t̩s,Ensemble des soci̩t̩s,2003,,,7430604,Milliers de dollars
Total des pr̩l̬vements fiscaux,Ensemble des soci̩t̩s,Ensemble des soci̩t̩s,2004,,,7582967,Milliers de dollars
Total des pr̩l̬vements fiscaux,Ensemble des soci̩t̩s,Ensemble des soci̩t̩s,2005,,,8063164,Milliers de dollars
Total des pr̩l̬vements fiscaux,Ensemble des soci̩t̩s,Ensemble des soci̩t̩s,2006,,,8248207,Milliers de dollars
Total des pr̩l̬vements fiscaux,Ensemble des soci̩t̩s,Ensemble des soci̩t̩s,2007,,,8408275,Milliers de dollars
Total des pr̩l̬vements fiscaux,Ensemble des soci̩t̩s,Ensemble des soci̩t̩s,2008,,,8009214,Milliers de dollars
Total des pr̩l̬vements fiscaux,Ensemble des soci̩t̩s,Ensemble des soci̩t̩s,2009,,,7753017,Milliers de dollars
Total des pr̩l̬vements fiscaux,Ensemble des soci̩t̩s,Ensemble des soci̩t̩s,2010,,,8579119,Milliers de dollars
Total des pr̩l̬vements fiscaux,Ensemble des soci̩t̩s,Ensemble des soci̩t̩s,2011,,,9071198,Milliers de dollars
Total des pr̩l̬vements fiscaux,Ensemble des soci̩t̩s,Ensemble des soci̩t̩s,2012,,,9323261,Milliers de dollars
Total des pr̩l̬vements fiscaux,Ensemble des soci̩t̩s,Ensemble des soci̩t̩s,2013,,,9506514,Milliers de dollars
Total des pr̩l̬vements fiscaux,Ensemble des soci̩t̩s,Ensemble des soci̩t̩s,2014,,,9859122,Milliers de dollars
Total des pr̩l̬vements fiscaux,Ensemble des soci̩t̩s,Ensemble des soci̩t̩s,2015,,,10677640,Milliers de dollars
Total des pr̩l̬vements fiscaux,Ensemble des soci̩t̩s,Ensemble des soci̩t̩s,2016,,,11285597,Milliers de dollars
Total des pr̩l̬vements fiscaux,Ensemble des soci̩t̩s,Ensemble des soci̩t̩s,2017,,,11822410,Milliers de dollars
Total des pr̩l̬vements fiscaux,Ensemble des soci̩t̩s,Ensemble des soci̩t̩s,2018,,,12835814,Milliers de dollars
Total des pr̩l̬vements fiscaux,Ensemble des soci̩t̩s,Ensemble des soci̩t̩s,2019,,,12481424,Milliers de dollars
